Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 2 - C-112,,Site QA,Fit Off,BUILDING C,Level 2,C-112,Apartment Fit-Off [E]
,,Level 2 - C-113,,Site QA,Fit Off,BUILDING C,Level 2,C-113,Apartment Fit-Off [E]
,,Level 2 - C-114,,Site QA,Fit Off,BUILDING C,Level 2,C-114,Apartment Fit-Off [E]
,,Level 3 - C-301,,Site QA,Fit Off,BUILDING C,Level 3,C-301,Apartment Fit-Off [E]
,,Level 3 - C-302,,Site QA,Fit Off,BUILDING C,Level 3,C-302,Apartment Fit-Off [E]
,,Level 3 - C-303,,Site QA,Fit Off,BUILDING C,Level 3,C-303,Apartment Fit-Off [E]
,,Level 3 - C-304,,Site QA,Fit Off,BUILDING C,Level 3,C-304,Apartment Fit-Off [E]
,,Level 3 - C-305,,Site QA,Fit Off,BUILDING C,Level 3,C-305,Apartment Fit-Off [E]
,,Level 3 - C-306,,Site QA,Fit Off,BUILDING C,Level 3,C-306,Apartment Fit-Off [E]
,,Level 3 - C-307,,Site QA,Fit Off,BUILDING C,Level 3,C-307,Apartment Fit-Off [E]
,,Level 3 - C-308,,Site QA,Fit Off,BUILDING C,Level 3,C-308,Apartment Fit-Off [E]
,,Level 4 - C-401,,Site QA,Fit Off,BUILDING C,Level 4,C-401,Apartment Fit-Off [E]
,,Level 4 - C-402,,Site QA,Fit Off,BUILDING C,Level 4,C-402,Apartment Fit-Off [E]
,,Level 4 - C-403,,Site QA,Fit Off,BUILDING C,Level 4,C-403,Apartment Fit-Off [E]
,,Level 4 - C-404,,Site QA,Fit Off,BUILDING C,Level 4,C-404,Apartment Fit-Off [E]
,,Level 4 - C-405,,Site QA,Fit Off,BUILDING C,Level 4,C-405,Apartment Fit-Off [E]
,,Level 4 - C-406,,Site QA,Fit Off,BUILDING C,Level 4,C-406,Apartment Fit-Off [E]
,,Level 4 - C-407,,Site QA,Fit Off,BUILDING C,Level 4,C-407,Apartment Fit-Off [E]
,,Level 4 - C-408,,Site QA,Fit Off,BUILDING C,Level 4,C-408,Apartment Fit-Off [E]
,,Level 5 - C-501,,Site QA,Fit Off,BUILDING C,Level 5,C-501,Apartment Fit-Off [E]
,,Level 5 - C-502,,Site QA,Fit Off,BUILDING C,Level 5,C-502,Apartment Fit-Off [E]
,,Level 5 - C-503,,Site QA,Fit Off,BUILDING C,Level 5,C-503,Apartment Fit-Off [E]
,,Level 5 - C-504,,Site QA,Fit Off,BUILDING C,Level 5,C-504,Apartment Fit-Off [E]
,,Level 5 - C-505,,Site QA,Fit Off,BUILDING C,Level 5,C-505,Apartment Fit-Off [E]
,,Level 5 - C-506,,Site QA,Fit Off,BUILDING C,Level 5,C-506,Apartment Fit-Off [E]
,,Level 5 - C-507,,Site QA,Fit Off,BUILDING C,Level 5,C-507,Apartment Fit-Off [E]
,,Level 5 - C-508,,Site QA,Fit Off,BUILDING C,Level 5,C-508,Apartment Fit-Off [E]
,,Level 6 - C-601,,Site QA,Fit Off,BUILDING C,Level 6,C-601,Apartment Fit-Off [E]
,,Level 6 - C-602,,Site QA,Fit Off,BUILDING C,Level 6,C-602,Apartment Fit-Off [E]
,,Level 6 - C-603,,Site QA,Fit Off,BUILDING C,Level 6,C-603,Apartment Fit-Off [E]
,,Level 6 - C-604,,Site QA,Fit Off,BUILDING C,Level 6,C-604,Apartment Fit-Off [E]
,,Level 6 - C-605,,Site QA,Fit Off,BUILDING C,Level 6,C-605,Apartment Fit-Off [E]
,,Level 6 - C-606,,Site QA,Fit Off,BUILDING C,Level 6,C-606,Apartment Fit-Off [E]
,,Level 6 - C-607,,Site QA,Fit Off,BUILDING C,Level 6,C-607,Apartment Fit-Off [E]
,,Level 6 - C-608,,Site QA,Fit Off,BUILDING C,Level 6,C-608,Apartment Fit-Off [E]
,,Level 7 - C-701,,Site QA,Fit Off,BUILDING C,Level 7,C-701,Apartment Fit-Off [E]
,,Level 7 - C-702,,Site QA,Fit Off,BUILDING C,Level 7,C-702,Apartment Fit-Off [E]
,,Level 7 - C-703,,Site QA,Fit Off,BUILDING C,Level 7,C-703,Apartment Fit-Off [E]
,,Level 7 - C-704,,Site QA,Fit Off,BUILDING C,Level 7,C-704,Apartment Fit-Off [E]
,,Level 8 - C-701,,Site QA,Fit Off,BUILDING C,Level 8,C-701,Apartment Fit-Off [E]
,,Level 8 - C-801,,Site QA,Fit Off,BUILDING C,Level 8,C-801,Apartment Fit-Off [E]
,,Level 8 - C-802,,Site QA,Fit Off,BUILDING C,Level 8,C-802,Apartment Fit-Off [E]
,,Level 8 - C-704,,Site QA,Fit Off,BUILDING C,Level 8,C-704,Apartment Fit-Off [E]
,,BUILDING D,grouping,BUILDING D,,,,,
,,Level 1 - D1-01,,Site QA,Fit Off,BUILDING D,Level 1,D1-01,Apartment Fit-Off [E]
,,Level 1 - D1-02,,Site QA,Fit Off,BUILDING D,Level 1,D1-02,Apartment Fit-Off [E]
,,Level 1 - D1-03,,Site QA,Fit Off,BUILDING D,Level 1,D1-03,Apartment Fit-Off [E]
,,Level 1 - D1-04,,Site QA,Fit Off,BUILDING D,Level 1,D1-04,Apartment Fit-Off [E]
,,Level 1 - D1-05,,Site QA,Fit Off,BUILDING D,Level 1,D1-05,Apartment Fit-Off [E]
,,Level 1 - D1-06,,Site QA,Fit Off,BUILDING D,Level 1,D1-06,Apartment Fit-Off [E]
,,Level 1 - D1-07,,Site QA,Fit Off,BUILDING D,Level 1,D1-07,Apartment Fit-Off [E]
,,Level 1 - D1-08,,Site QA,Fit Off,BUILDING D,Level 1,D1-08,Apartment Fit-Off [E]
,,Level 1 - D1-09,,Site QA,Fit Off,BUILDING D,Level 1,D1-09,Apartment Fit-Off [E]
,,Level 1 - D1-10,,Site QA,Fit Off,BUILDING D,Level 1,D1-10,Apartment Fit-Off [E]
,,Level 1 - D1-11,,Site QA,Fit Off,BUILDING D,Level 1,D1-11,Apartment Fit-Off [E]
,,Level 1 - D1-12,,Site QA,Fit Off,BUILDING D,Level 1,D1-12,Apartment Fit-Off [E]
,,Level 2 - D1-01,,Site QA,Fit Off,BUILDING D,Level 2,D1-01,Apartment Fit-Off [E]
,,Level 2 - D1-02,,Site QA,Fit Off,BUILDING D,Level 2,D1-02,Apartment Fit-Off [E]
,,Level 2 - D1-03,,Site QA,Fit Off,BUILDING D,Level 2,D1-03,Apartment Fit-Off [E]
,,Level 2 - D1-04,,Site QA,Fit Off,BUILDING D,Level 2,D1-04,Apartment Fit-Off [E]
,,Level 2 - D1-05,,Site QA,Fit Off,BUILDING D,Level 2,D1-05,Apartment Fit-Off [E]
,,Level 2 - D1-06,,Site QA,Fit Off,BUILDING D,Level 2,D1-06,Apartment Fit-Off [E]
,,Level 2 - D1-07,,Site QA,Fit Off,BUILDING D,Level 2,D1-07,Apartment Fit-Off [E]
,,Level 2 - D1-08,,Site QA,Fit Off,BUILDING D,Level 2,D1-08,Apartment Fit-Off [E]
,,Level 2 - D1-11,,Site QA,Fit Off,BUILDING D,Level 2,D1-11,Apartment Fit-Off [E]
,,Level 2 - D1-12,,Site QA,Fit Off,BUILDING D,Level 2,D1-12,Apartment Fit-Off [E]
,,Level 2 - D1-13,,Site QA,Fit Off,BUILDING D,Level 2,D1-13,Apartment Fit-Off [E]
,,Level 2 - D1-14,,Site QA,Fit Off,BUILDING D,Level 2,D1-14,Apartment Fit-Off [E]
,,Level 2 - D2-01,,Site QA,Fit Off,BUILDING D,Level 2,D2-01,Apartment Fit-Off [E]
,,Level 2 - D2-02,,Site QA,Fit Off,BUILDING D,Level 2,D2-02,Apartment Fit-Off [E]
,,Level 2 - D2-03,,Site QA,Fit Off,BUILDING D,Level 2,D2-03,Apartment Fit-Off [E]
,,Level 2 - D2-04,,Site QA,Fit Off,BUILDING D,Level 2,D2-04,Apartment Fit-Off [E]
,,Level 2 - D2-05,,Site QA,Fit Off,BUILDING D,Level 2,D2-05,Apartment Fit-Off [E]
,,Level 3 - D3-01,,Site QA,Fit Off,BUILDING D,Level 3,D3-01,Apartment Fit-Off [E]
,,Level 3 - D3-02,,Site QA,Fit Off,BUILDING D,Level 3,D3-02,Apartment Fit-Off [E]
,,Level 3 - D3-03,,Site QA,Fit Off,BUILDING D,Level 3,D3-03,Apartment Fit-Off [E]
,,Level 3 - D3-04,,Site QA,Fit Off,BUILDING D,Level 3,D3-04,Apartment Fit-Off [E]
,,Level 3 - D3-05,,Site QA,Fit Off,BUILDING D,Level 3,D3-05,Apartment Fit-Off [E]
,,Level 3 - D3-06,,Site QA,Fit Off,BUILDING D,Level 3,D3-06,Apartment Fit-Off [E]
,,Level 3 - D3-07,,Site QA,Fit Off,BUILDING D,Level 3,D3-07,Apartment Fit-Off [E]
,,Level 3 - D3-08,,Site QA,Fit Off,BUILDING D,Level 3,D3-08,Apartment Fit-Off [E]
,,Level 3 - D3-09,,Site QA,Fit Off,BUILDING D,Level 3,D3-09,Apartment Fit-Off [E]
,,Level 3 - D3-10,,Site QA,Fit Off,BUILDING D,Level 3,D3-10,Apartment Fit-Off [E]
,,Level 3 - D3-11,,Site QA,Fit Off,BUILDING D,Level 3,D3-11,Apartment Fit-Off [E]
,,Level 3 - D3-12,,Site QA,Fit Off,BUILDING D,Level 3,D3-12,Apartment Fit-Off [E]
,,Level 4 - D4-01,,Site QA,Fit Off,BUILDING D,Level 4,D4-01,Apartment Fit-Off [E]
,,Level 4 - D4-02,,Site QA,Fit Off,BUILDING D,Level 4,D4-02,Apartment Fit-Off [E]
,,Level 4 - D4-03,,Site QA,Fit Off,BUILDING D,Level 4,D4-03,Apartment Fit-Off [E]
,,Level 4 - D4-04,,Site QA,Fit Off,BUILDING D,Level 4,D4-04,Apartment Fit-Off [E]
,,Level 4 - D4-05,,Site QA,Fit Off,BUILDING D,Level 4,D4-05,Apartment Fit-Off [E]
,,Level 4 - D4-06,,Site QA,Fit Off,BUILDING D,Level 4,D4-06,Apartment Fit-Off [E]
,,Level 4 - D4-07,,Site QA,Fit Off,BUILDING D,Level 4,D4-07,Apartment Fit-Off [E]
,,Level 4 - D4-08,,Site QA,Fit Off,BUILDING D,Level 4,D4-08,Apartment Fit-Off [E]
,,Level 4 - D3-09,,Site QA,Fit Off,BUILDING D,Level 4,D3-09,Apartment Fit-Off [E]
,,Level 4 - D3-10,,Site QA,Fit Off,BUILDING D,Level 4,D3-10,Apartment Fit-Off [E]
,,Level 5 - D5-01,,Site QA,Fit Off,BUILDING D,Level 5,D5-01,Apartment Fit-Off [E]
,,Level 5 - D5-02,,Site QA,Fit Off,BUILDING D,Level 5,D5-02,Apartment Fit-Off [E]
,,Level 5 - D5-03,,Site QA,Fit Off,BUILDING D,Level 5,D5-03,Apartment Fit-Off [E]
,,Level 5 - D5-04,,Site QA,Fit Off,BUILDING D,Level 5,D5-04,Apartment Fit-Off [E]
,,Level 5 - D5-05,,Site QA,Fit Off,BUILDING D,Level 5,D5-05,Apartment Fit-Off [E]
,,Level 5 - D5-06,,Site QA,Fit Off,BUILDING D,Level 5,D5-06,Apartment Fit-Off [E]
,,Level 6 - D6-01,,Site QA,Fit Off,BUILDING D,Level 6,D6-01,Apartment Fit-Off [E]
,,Level 6 - D6-02,,Site QA,Fit Off,BUILDING D,Level 6,D6-02,Apartment Fit-Off [E]
,,Level 6 - D6-03,,Site QA,Fit Off,BUILDING D,Level 6,D6-03,Apartment Fit-Off [E]
,,Level 6 - D6-04,,Site QA,Fit Off,BUILDING D,Level 6,D6-04,Apartment Fit-Off [E]
,,Level 6 - D6-05,,Site QA,Fit Off,BUILDING D,Level 6,D6-05,Apartment Fit-Off [E]
,,Level 6 - D6-06,,Site QA,Fit Off,BUILDING D,Level 6,D6-06,Apartment Fit-Off [E]
,,Level 7 - D7-01,,Site QA,Fit Off,BUILDING D,Level 7,D7-01,Apartment Fit-Off [E]
,,Level 7 - D7-02,,Site QA,Fit Off,BUILDING D,Level 7,D7-02,Apartment Fit-Off [E]
,,Level 7 - D7-03,,Site QA,Fit Off,BUILDING D,Level 7,D7-03,Apartment Fit-Off [E]
,,Level 7 - D7-04,,Site QA,Fit Off,BUILDING D,Level 7,D7-04,Apartment Fit-Off [E]
,,Level 8 - D8-01,,Site QA,Fit Off,BUILDING D,Level 8,D8-01,Apartment Fit-Off [E]
,,Level 8 - D8-02,,Site QA,Fit Off,BUILDING D,Level 8,D8-02,Apartment Fit-Off [E]
,,Level 8 - D8-03,,Site QA,Fit Off,BUILDING D,Level 8,D8-03,Apartment Fit-Off [E]
,,Level 8 - D8-04,,Site QA,Fit Off,BUILDING D,Level 8,D8-04,Apartment Fit-Off [E]
,,Level 9 - D9-01,,Site QA,Fit Off,BUILDING D,Level 9,D9-01,Apartment Fit-Off [E]
,Columns,,,,,,,,
,,AC grille to living room installed with no defect,,AC grille to living room installed with no defect,,,,,
,,AC grille to bedroom installed with no defect,,AC grille to bedroom installed with no defect,,,,,
,,Return Air grille installed as per RCP drawings,,Return Air grille installed as per RCP drawings,,,,,
,,Range hood duct connected & taped to ensure air tight,,Range hood duct connected and taped to ensure air tight,,,,,
,,AC Controller installed as per RCP drawings,,AC Controller installed as per RCP drawings,,,,,
,,Condensation drain connected to Tundish point,,Condensation drain is connected to Tundish point 10 mm air gap is provided at the connection point,,,,,
,,Ensuite Exhasut fans installed & plugged in,,Ensuite Exhasut fans installed and pluged in as per mechanical drawings,,,,,
,,Toilet Exhaust fans installed & plugged in,,Toielt Exhasut fans installed and pluged in as per mechanical drawings,,,,,
,,Ensuite exhaust grilles installed,,Ensuite exhaust grilles installed,,,,,
,,Toilet exhaust grilles installed,,Toilet exhaust grilles installed,,,,,
,,Laundry Exhaust fans installed & plugged in,,Laundry Exhasut fans installed and pluged in as per mechanical drawings,,,,,
,,Laundry exhaust grilles installed,,Laundry exhaust grilles installed,,,,,
,,Access panels placed as per drawings,,Access panels placed as per drawings,,,,,
,,Condenser unit installed/refrigeration pipes are connected,,"Condenser unit installed, refrigeration pipes are connected , all gaps to insulation is sealed and pipes are not kinked",,,,,
,,External louvers installed all gaps sealed between plenum box & wall,,"External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall, photo evidence provided for below 1.Box sealed internally and the gap between the box and wall is sealed 2. Louver flanges sealed to the external box",,,,,
