"Warnings","Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"","da81bb8f-b912-5f83-a33f-aba39ccc98e5","button","NATA Test Report: Grading","Yes,No",,,,,
"","4f921d43-819a-5adf-b701-fa5a0b308fd9","button","Visual Inspections for Maximum Particle Dimension","Yes,No",,,,,
"",,"checkpoint","4.3 - Plasticity Index",,,,,,
"","02a5c7d3-7e98-5822-90e6-2185ae28e484","note","Ref docs - VR Clause Table 204.041",,,,,,
"","cb67eb90-f1c3-5da0-bb27-c9c51dd35947","note","Acceptance criteria - PI: 6 - 25, PI x % Passing 0.425mm: 1000 Max.",,,,,,
"","6565bd8d-71a6-5b42-9b13-2bf2f5ebfe8b","note","○ Initial testing frequency: 1 test per 2 lots until 3 consecutive lots achieve specified requirements.",,,,,,
"","d6e43935-a479-52ff-a86f-d7bf04fe3ac8","button","Have the ideal results been achieved?","Yes,No",,,,,
"","dc8abee3-e319-5863-92f0-9b5d640eee60","note","Freq - Each Lot",,,,,,
"","f2eb5c2a-3265-5c75-9654-d8efaf836d95","note","Key - R",,,,,,
"","6cad01b9-3fd0-5149-a365-6029b0cfddd8","note","Resp - SE",,,,,,
"","b2d67e5b-4bca-5b58-9c11-d9a9eb9a99a4","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,,
"","9fc6d8de-851e-5a65-9a92-64e224c3eb5f","button","NATA Test Report: Atterberg Limits","Yes,No",,,,,
"",,"checkpoint","4.4 - Permeability (Capping & Verge Material only)",,,,,,
"","4361c771-3c87-5971-b017-a4a652362271","note","Ref docs - VR Clause Table 204.041",,,,,,
"","f506c5a9-0c59-5459-8f36-12a177cfae2a","note","Acceptance criteria - Permeability: 5E-9 m/s",,,,,,
"","381402e1-8fa5-548c-a4b7-66e0ba13e56b","note","○ Initial testing frequency: 1 test per 2 lots until 3 consecutive lots achieve specified requirements.",,,,,,
"","2fb8427f-ef46-51d2-a393-c2c6eb628e98","button","Have the ideal results been achieved?","Yes,No",,,,,
"","37b2dc22-1f73-56d2-8edd-793b3d261b69","note","Freq - Each Lot",,,,,,
"","0b355fba-ab49-5c73-a437-cccba626610a","note","Key - R",,,,,,
"","175826c1-67be-5800-9205-f316537b4f34","note","Resp - SE",,,,,,
"","4cbd428e-f765-5f1c-a9a7-cda1c5024323","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,,
"","bd5abf8d-9e1a-573d-a1e4-17aa3abb461d","button","NATA Test Report: Permeability","Yes,No",,,,,
"",,"checkpoint","4.5 - Compaction Testing",,,,,,
"","3bb93d5c-4278-55a0-ade5-e34cd4815c1e","note","Ref docs - VR Clause Table 204.131, 173.04(d)",,,,,,
"","4394a7a6-2843-5d6d-867c-b72a35adf1b3","note","Acceptance criteria - Minimum Characteristic Value of Density Ratio: 99% (Scale A), 98% (Scale B).",,,,,,
"","66367898-9ad9-5ed5-b415-135a9849fdd0","note","○ For small areas (<500 m2): Mean value of density ratio: 101% (Scale A), 100% (Scale B).",,,,,,
"","ed9a9627-345b-5ac7-911d-e20e7ad3ddf4","note","○ Initial testing frequency: Each lot until 3 consecutive lots meet compaction requirements.",,,,,,
"","036fea84-e1bb-5064-a34b-cada55aff1c1","button","Have the ideal results been achieved?","Yes,No",,,,,
"","5b1169f9-6c3f-5add-b828-febcbce4bd51","note","Freq - Each Lot",,,,,,
"","51cc4b1d-6809-5c90-9e96-38e7532d9b7d","note","Key - R",,,,,,
"","2bb7b8f9-6fef-50c4-ae19-b52333a8e265","note","Resp - SE",,,,,,
"","949dc06a-19a3-501d-93bf-3d0c39594601","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,,
"","0517d04e-2b24-511c-897b-aeb529a4f49f","button","NATA Test Report: Compaction and Moisture Content","Yes,No",,,,,
"",,"checkpoint","4.6 - Reduced Frequency of Testing",,,,,,
"","18b16e37-f576-500f-91e5-2bbf125518ae","note","Ref docs - VR Clause 204.14 – Table 204.141",,,,,,
"","30b35df1-b429-557e-8efb-033d1fd5bef9","note","Acceptance criteria - Unless otherwise specified:",,,,,,
"","75a9f66d-a45d-50dd-a5f3-839975ca4e78","note","○ Material properties (Scale A): Test at the initial testing frequency, if compliant, seek approval from Surveillance Officer for minimum testing frequency.",,,,,,
"","d2c37334-b878-5436-abf5-411b4b28c727","note","○ Material Properties (Scale A): CBR/Swell: 1 test every 2 lots. Grading: 1 Test for every 2nd lot PI: 1 test every 4 lots",,,,,,
"","57587ab3-1fbf-5157-98b9-6e871d7a7c61","note","○ Permeability: 1 test every 4 lots",,,,,,
"","3dc7dc17-3997-564a-bd25-1717d74f1053","note","○ Material properties (Scale B): Test initial lot and no further testing required until changes in physical property/material source are observed.",,,,,,
"","33ac273f-7fbd-597c-8cc4-ceee6094d8f8","note","○ Compaction / Moisture Content:",,,,,,
"","0c6a668f-72eb-5b9b-84b3-3c8c340808a9","note","○ Reduced frequency: Test every 2nd lot.",,,,,,
"","54ab2914-e902-5a8e-93b3-073829ebd1f3","button","Have the ideal results been achieved?","Yes,No",,,,,
"","b484ce44-83b6-5fe2-8a13-cf501fce6726","note","Freq - Each Lot",,,,,,
"","dbc0ad55-5325-5778-8ac1-b44f1aa701be","note","Key - R",,,,,,
"","7f058a0e-e373-5a07-a95d-5927fd68e41b","note","Resp - SE",,,,,,
"","3fe40537-ccc6-5183-b500-431a045e03cf","note","SI Key - R",,,,,,
"","0559c0d8-8056-5f7c-9ad2-34fcc821cfca","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,,
"","94ab9934-0e0c-5f5c-9583-03e30d679de3","button","NATA Test Reports: CBR / Swell Grading PI (Atterberg Limits) Permeability Compaction","Yes,No",,,,,
"",,"section","5.0 Completion",,,,,,
"",,"checkpoint","5.1 - Conformity with Drawings",,,,,,
"","625cbc8f-1289-5cfb-ac58-a5023f4822ed","note","Ref docs - VR Clause 204.03 Table 204.031",,,,,,
"","2791355a-cc34-5ff3-b9e0-8ca73c1bc53c","note","Acceptance criteria - Earthworks shall be finished to conform to the levels, lines, grades and cross-sectional specified or shown on the drawings with the following requirements.",,,,,,
"","bddca4c4-7de7-5378-994c-0e01957c64e5","note","○ Scale A: mean +5 / -15 mm Max S 12 mm.",,,,,,
"","b4765b0c-7925-5180-a7da-b710a298cba1","note","○ Scale B: mean +5 / -25 mm Max S 15 mm.",,,,,,
"","3eb74f90-1dd6-5a22-ae18-f68634536a7b","note","○ Alignment: ±50 mm.",,,,,,
"","28b307ef-dcf9-5fa6-b27d-35a7e96b0609","note","○ Scale C - random levelling not required, no point > +10 / - 30 mm.",,,,,,
"","ea8d827a-6e8f-5fbc-b7f3-3955c19156e1","button","Does the final product conform to the above criterial?","Yes,No",,,,,
"","bb074275-82c8-596a-98f7-bdc8a5cdfda9","note","Freq - Each Lot",,,,,,
"","5a4ce6ed-fe29-5100-899f-5fef431f7d54","note","Key - R",,,,,,
"","2342d557-944e-5e6f-8f8a-fdc5cbb21645","note","Resp - SE",,,,,,
"",,"checkpoint","5.2 - Preparation of Final Surface. (For Underside of Pavement Layers and the surface of the Cut Floor).",,,,,,
"","9573e644-2c84-5796-bb0e-d0ae9f888e40","note","Ref docs - VR Clause 204.15",,,,,,
"","84c83fc4-3b37-5db4-96cc-3c368767e759","note","Acceptance criteria - Surface is Smooth, Hard, Tightly Bound and Free from Depressions Capable of Holding Water.",,,,,,
"","acde3ba7-960a-55cb-8260-1b9ebfb50eba","note","○ Material within 150 mm of subgrade shall be maintained such that its moisture content is not less than 70% of OMC prior to the placement of any pavement layers.",,,,,,
"","fbbfb24c-b075-56ec-8f42-80e04337c89d","button","Does the final product conform to the above criterial?","Yes,No",,,,,
"","fa67be75-3bec-522d-bf9f-810942ca5262","note","Freq - Each Lot",,,,,,
"","57573743-0620-5b0f-a432-e53eec370f66","note","Key - R",,,,,,
"","3d72a598-6180-50af-825b-d4a4fad49ee7","note","Resp - SE",,,,,,
"",,"section","6.0 Work Lot Close Out",,,,,,
"",,"checkpoint","6.1 - Test Reports",,,,,,
"","ac51daff-1b14-5c19-9c75-cf30f09f6da2","note","Ref docs - VicRoads Specifications",,,,,,
"","8400ef24-63dc-5394-9210-0696a7ffb93b","note","Acceptance criteria - All Test reports received and Reviewed",,,,,,
"","c03e5b29-c83f-593b-8e62-aa205c44f072","note","Freq - Each Lot",,,,,,
"","bc1e1520-00be-5cfa-ba1d-0b8b2b6425fc","note","Key - R",,,,,,
"","8c1ab3aa-2579-524d-b969-c0500f4e4af8","note","Resp - SE",,,,,,
"","083af6a6-3b65-5bc0-95c6-21ffe0fa3253","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,,
"","d35f31fa-2596-5eb6-8651-db3126ced243","button","NATA Endorsed Test Reports","Yes,No",,,,,
"",,"checkpoint","6.2 - Product Non-Conformance",,,,,,
"","8aa81ef9-fb99-53bb-9e4b-6c5655e7ea92","note","Ref docs - CQMP",,,,,,
"","4e485263-54e8-5db5-b104-bd64e1e7aaa8","note","Acceptance criteria - All Product Non-Conformance(s) recorded and closed (if applicable)",,,,,,
"","09e44aec-113e-54e4-a5de-bc16de19f09a","note","Freq - Each Lot",,,,,,
"","43847dff-4992-542c-90e2-70a02fe5d2c0","note","Key - R",,,,,,
"","1804ba8c-f424-544a-a7ef-c63d6eab25a5","note","Resp - SE",,,,,,
"","e36df632-a082-5914-8a9f-3984d64d2907","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,,
"","7ade5e9b-3bf0-531c-a97d-b302a6a3e48b","button","NCR reports","Yes,No",,,,,
"",,"checkpoint","6.3 - Quality Representative to check the above criteria and records to confirm",,,,,,
"","fe374904-5a69-57e2-b370-d4f56b72facc","note","Ref docs - CQMP Lot Records",,,,,,
"","c93199b2-2b4b-5eae-af20-bff84ae38688","note","Acceptance criteria - All above criteria met, and records identified attached.",,,,,,
"","2c557fae-5377-5383-800b-41f3c53699bb","note","Freq - Each Lot",,,,,,
"","bb021243-1cee-5860-902c-574fb7c16984","note","Key - R",,,,,,
"","c129bc26-8282-5237-b661-bf96fa0aceb9","note","Resp - SE",,,,,,
"","189897c5-c529-53a0-91d8-014a5d7ada9c","note","Remarks/record (eg. Test frequency reports, certificates, checklist etc) - Completed Checklist (if applicable) and reports and other compliance records attached.",,,,,,

"",,"checklist","1630-P200-SYM-QAC-ITP-0013 Subsurface Drainage","itp","1630-P200-SYM-QAC-ITP-0013 Subsurface Drainage",,,0,"f2d3d3ba-04aa-4fb7-88d1-d230b4fdf57e"
"",,"section","1.0 Pre-start activities",,,,,,
"",,"checkpoint","1.1 - Procedure for method of compaction and placement of no fines concrete filter material",,,,,,
"","f91c4160-0901-5ff0-84dc-a01402165585","note","Ref docs - VR702.09",,,,,,
"","baf26de6-f23c-5528-ab0f-0aeb0cb4c2fe","note","Acceptance criteria - The method of compaction shall be in accordance with the Contractor’s quality procedures and shall be submitted for review by the Superintendent.",,,,,,
"","7c40b4fa-1629-59a8-96a7-88137761989f","note","Freq - Prior to start of works",,,,,,
"","a819febb-b549-5ecc-bdf0-1472f4aed0fd","note","Key - H",,,,,,
"","f51c384c-1295-527c-94f7-74760bb6bc44","note","Resp - SE",,,,,,
"","c7f819e0-781f-53a1-b6b5-003f52b7bf2c","note","SI Key - R",,,,,,
"","8580071f-66d5-53ab-9a24-aefce84bfb87","note","Remarks/record - As per approved Construction Document",,,,,,
"","94ebb247-6372-532a-bacb-12916f3e8d67","date","Inspection Date:",,,,,,
"",,"checkpoint-no-value","1.1.1 - Lot Map",,,,,,
"","47ea718a-9139-5084-860d-d61fe2a4b303","button","Lot map","Yes,No,N/A",,,,,
"","59291681-34b5-54fc-97c2-46050f528754","date","Inspection Date:",,,,,,
"",,"checkpoint-no-value","1.1.2 - Environmental Permit",,,,,,
"","c6c85b1f-bd88-5b7d-ab61-320bb0242f3a","button","Environmental permit","Yes,No,N/A",,,,,
"","67223c57-d86a-530a-ace3-8846eb9a43ba","date","Inspection Date:",,,,,,
"",,"section","2.0 Materials",,,,,,
"",,"checkpoint","2.1 - Supply of Pipes & Geocomposite Drains",,,,,,
"","8f7feb94-1e20-503f-80a9-464aabb7aa7a","note","Ref docs - VR702.04 PS3030.05 IFC Drawings",,,,,,
"","cf4f7680-b046-5462-bd22-538d537a9831","note","Acceptance criteria - All subsurface drainage pipes supplied shall be Category 1 (Class 1000)",,,,,,
"","273d6d78-1063-5fbf-bbbb-59ed1dfbdce5","note","• Perforation size must be a maximum width of 1.5 mm and a minimum length of 150 mm per m2",,,,,,
"","ac1cebec-1090-5106-8541-42a4bd3543c0","note","• Plastic pipes and geocomposite drains shall be handled appropriately to reduce sunlight exposure during delivery, storage, and installation.",,,,,,
"","614cbcd9-5e0e-5a02-aaf7-ed818f827c33","note","Freq - Each Lot",,,,,,
"","ce6a6110-e5a7-5ad4-8143-0e600ede901a","note","Key - R I",,,,,,
"","0b5476dc-1756-5c17-b07a-6565e21cdd00","note","Resp - SE",,,,,,
"","97e5a096-2c3a-5d9c-a980-ccc89c03ee38","button","Remarks/record - Manufactures Compliance Certificates (AS2439)","Yes,No",,,,,
"","eeab3f9c-cfbf-5131-bcbe-d01fa4e73256","date","Inspection Date:",,,,,,
"",,"checkpoint","2.2 - Supply of Pits & Flushout Risers",,,,,,
"","ec9d882f-aaaa-579c-a3f6-e5370a651b6d","note","Ref docs - SD1631 SD1611 PS3030.5 IFC Drawings",,,,,,
"","151e6603-94c4-5a87-8b11-ba064be9a25f","note","Acceptance criteria - Flushout risers for geocomposite drains shall consist of a preformed riser fitting, or a pipe of diameter not less than 100 mm.",,,,,,
"","3ae307c4-e1e8-5a40-8e2d-9760a3071c98","note","• Flushout risers shall have surface fittings as shown on the drawings.",,,,,,
"","77b32c0c-1d36-5a2d-9a66-e5198ee404f7","note","• Pits shall be supplied in accordance to SD1611.",,,,,,
"","38168700-4b13-534f-affe-b942331ae85d","note","Freq - Each Lot",,,,,,
"","114cc5da-9d61-51c0-94d4-65f9a4d2e2c8","note","Key - R",,,,,,
"","683e20dc-f300-5288-82a7-d63a2f4e6daa","note","Resp - SE",,,,,,
"","07491c3d-4a88-5428-a91a-5330a038a49c","button","Remarks/record - Supplier Compliance Certificate","Yes,No",,,,,
"","59a57c73-f745-5b0a-bcbf-0ae0d9c6138f","date","Inspection Date:",,,,,,
"",,"checkpoint","2.3 - Granular Filter Material – Sand",,,,,,
"","3811133f-0710-5ad4-9f62-2440cd05d933","note","Ref docs - VR702.05 VR702.13 Table 702.051 Table 702.131",,,,,,
"","1a2aaf02-1b0c-534a-ac5f-b810c5b7abcf","note","Acceptance criteria - Granular filter material must meet the below requirements:",,,,,,
"","971b6d87-a765-5b8a-8084-12ad0e12e63f","note","• Grading: As per Table 702.051,",,,,,,
"","f3242474-0e4c-52cb-91c3-a2b386631e93","note","• pH: 6.0 – 10.0.",,,,,,
"","3c9df138-e52c-5e6d-918c-b33d8a3e3c2f","note","• For glass fines: be thoroughly washed and retested prior to use, where the measured Total Dissolved Solids (TDS) of the granular filter material exceeds 1500 mg/L.",,,,,,
"","af0da553-1d01-5b9f-8e68-f87b83693fa3","note","○ pH and total dissolved solids (glass fines only) must be tested at a rate of one test per 5000 tonnes of product.",,,,,,
"","88af118c-2df4-5ab4-81ac-6b8df59be9ef","note","Freq - Each Lot",,,,,,
"","d358e849-b700-59e5-940e-36d5c7a3096b","note","Key - R",,,,,,
"","9567219c-eff3-5084-8596-0b2350b26097","note","Resp - SE",,,,,,
"","07528748-56e8-59fc-b9c0-24769d992cb7","note","SI Key - R",,,,,,
"","60df4f2c-a2a9-5302-91dd-4b443ad6ca57","button","Remarks/record - Material Compliance Data/ Delivery Docket","Yes,No",,,,,
"","d68c2f31-bd15-5a6c-bbf2-8ab7b63b93ec","button","Remarks/record - NATA Test Report: Grading","Yes,No",,,,,
"","555a2d59-268f-55ff-b64e-c0e294652989","date","Inspection Date:",,,,,,
"",,"checkpoint","2.4 - Granular Filter Material – Crushed Rock",,,,,,
"","09176e86-dd31-58a6-91c3-638a86822827","note","Ref docs - VR702.05 VR702.13 Table 702.051 Table 702.131",,,,,,
"","2f29afd7-ab07-5300-9835-e5cb85f0166f","note","Acceptance criteria - Granular filter material must meet the below requirements:",,,,,,
"","faa1e1c3-dc3c-5a53-a82b-ec80e7a4ab5b","note","• Grading: As per Table 702.051,",,,,,,
"","3d822aad-c10d-511e-9cc2-274c2598bb03","note","• Unsound Rock Content: < 5% by mass,",,,,,,
"","558bc1b8-7c21-5d47-8b37-b6471d434a2c","note","• pH: 6.0 – 10.0.",,,,,,
"","e2a27c78-4276-55c8-823a-9933b4caae98","note","○ Crushed Rock Components: The percentage by mass of unsound and marginal rock in that fraction of an aggregate retained on a 4.75 mm AS sieve shall not exceed the values specified in Table 702.052.",,,,,,
"","85cc2d29-e21b-5167-91d2-0d6dda96d518","note","○ Granular filter material must be tested for grading, unsound rock content on each production day or at a rate of one test per 500 tonnes of material as per Table 702.131.",,,,,,
"","52502764-001a-5415-874c-a6c4c2d4d3a9","note","Freq - Each Lot",,,,,,
"","c58d5326-9211-5273-b4e8-bd72094ec365","note","Key - R",,,,,,
"","3bacf34b-b730-5897-a716-4c4f7810985d","note","Resp - SE",,,,,,
"","145d03e5-0484-5c17-b0ff-b3338c8d3351","note","SI Key - R",,,,,,
"","5dae040e-c748-5b49-99f6-49b0ffba19df","button","Remarks/record - Material Compliance Data/ Delivery Docket","Yes,No",,,,,
"","904bb841-333b-5335-a8f5-b6c3dfd0a15d","button","Remarks/record - NATA Test Report: Grading","Yes,No",,,,,
"","72bd4e05-e7b8-5d86-b992-37502a20eda0","date","Inspection Date:",,,,,,
"",,"checkpoint","2.5 - Granular Filter Material – No Fines",,,,,,
"","c8221dc3-b527-5ab6-b679-6fa0e0e68227","note","Ref docs - VR702.05 VR702.13 Table 702.051 Table 702.131",,,,,,
"","f645cf26-faf8-5e49-bf10-24b898b5aa57","note","Acceptance criteria - Granular filter material must meet the below requirements:",,,,,,
"","655ae7c5-03c0-5013-a36a-a14518988859","note","• Grading: As per Table 702.051,",,,,,,
"","4369bf76-c723-591f-92f6-5b460a1ca42c","note","• Unsound Rock Content: < 5% by mass,",,,,,,
"","36e349d0-ad0b-50cd-887a-1b7dc700bb8c","note","• pH: 6.0 – 10.0.",,,,,,
"","7fdf8164-4230-5e22-8547-2fc64c48c1f1","note","○ No fines concrete shall consist of B4 filter as defined in Table 702.051 and mixed with 4.0% by mass of cement and 3.5% by mass of water in a mixing plant.",,,,,,
"","a37d3119-0e1e-5974-9442-1b2c46224f1d","note","○ Granular filter material must be tested for grading, unsound rock content on each production day or at a rate of one test per 500 tonnes of material as per Table 702.131.",,,,,,
"","992b1f2a-8a17-56df-9683-7fddad9acbe1","note","Freq - Each Lot",,,,,,
"","d91f44ec-dd2c-5517-92b7-1e2f3d9e3df8","note","Key - R",,,,,,
"","3c49ec8e-2bd4-5adf-9fbf-f24783c33ba0","note","Resp - SE",,,,,,
"","d69c2e96-659a-5b1c-ac6a-c1525d4f4661","note","SI Key - R",,,,,,
"","e4a24350-e40f-5bc5-88a1-63111416f486","button","Remarks/record - Material Compliance Data/ Delivery Docket","Yes,No",,,,,
"","5c8c87f9-545c-542d-bee3-679123d090a9","button","Remarks/record - NATA Test Report: Grading","Yes,No",,,,,
"","5d2b4e78-05c3-5fc9-bd5c-b08eb2bc44a9","date","Inspection Date:",,,,,,
"",,"checkpoint","2.6 - Geotextile Filters",,,,,,
"","c3a6be97-0579-50bd-9b72-d47682cca111","note","Ref docs - VR702.06 Table 702.061",,,,,,
"","ac0ef425-9491-543e-9d83-3c542cb681a4","note","Acceptance criteria - Geotextile filter shall consist of a fabric manufactured from synthetic fibres of a long-chain polymer such as polypropylene, polyethylene, polyester or similar material and shall be stabilised against deterioration due to ultraviolet light.",,,,,,
"","f2df2df4-f8c1-55eb-811e-28a56c7309c0","note","• The geotextile shall be free from defects or flaws which significantly affect its physical and/or filtering properties.",,,,,,
"","580ad5ff-e4bf-58c0-84cb-b3d39b75265f","note","• A geotextile filter may be non-woven or knitted fabric and shall comply with the requirements of Table 702.061 relevant to the geotextile filter type specified in clause 702.12.",,,,,,
"","efda487c-7a9e-5e78-8490-521fc56b2282","note","Freq - Each Lot",,,,,,
"","5c522407-8aab-5258-ad15-4176c21becc4","note","Key - R",,,,,,
"","fb8d4874-42d2-5c63-9286-4bb92c7ca5ab","note","Resp - SE",,,,,,
"","69e30fae-1e79-5946-bca0-9deba2d8acf1","button","Remarks/record - Manufactures Compliance Certificates","Yes,No",,,,,
"","19d4a568-60e9-5112-b47c-ea803ee7c83a","date","Inspection Date:",,,,,,
"",,"section","3.0 Installation of Subsoil Drainage",,,,,,
"",,"checkpoint","3.1 - Excavation of Trench",,,,,,
"","7bd9f9d0-c738-50b6-8134-ea48c0b64d18","note","Ref docs - VR702.08 VR702.09",,,,,,
"","59693f08-14d9-52b7-b868-f19c105e1005","note","Acceptance criteria - Where a geotextile is to be used as a first stage filter in contact with a trench wall, the trench wall shall be excavated to allow the geotextile to be in close contact with the wall when the granular filter material is placed against the geotextile",,,,,,
"","b7a0263d-0c14-5c12-84ec-85e544ae7a6e","note","• Trench base shall not be more than 50mm below the specified level of invert of the pipe.",,,,,,
"","5ae1fde6-c02b-59dd-ab3d-add57cf912ae","note","• The base of the trench shall be inspected to verify compliance with the requirements in this clause prior to placing bedding in completed excavations.",,,,,,
"","fd41dc9b-8f15-5e81-9a58-9a0423cb30f5","note","• Subsurface drainage pipes or geocomposite drains shall be laid to the depths or levels shown on the drawings. The top of any subsurface drainage pipe shall be at least 200 mm below subgrade.",,,,,,
"","6d91e3cf-9858-5531-8866-57e3e859ea0f","note","Freq - Each Lot",,,,,,
"","89749f10-a14e-5114-a627-c63c8e6758ea","note","Key - S",,,,,,
"","e6b1b70e-b0bf-586d-ac3c-a74a7af0de38","note","Resp - SE",,,,,,
"","1a0fa295-08a4-5441-856d-f331b8dd4004","note","SI Key - I",,,,,,
"","0bcaf511-1b10-5055-978a-2dd8498ad739","date","Inspection Date:",,,,,,
"",,"checkpoint","3.2 - Excavation of Trench in Expansive Material",,,,,,
"","36ebc5e6-44e5-57f7-89c6-85aef457d46c","note","Ref docs - PS3030.07 (b)",,,,,,
"","2539ff39-cf33-541e-84fc-c43a021c6e18","note","Acceptance criteria - Subsurface drainages laid in expansive materials with swell ≥2.5% shall conform to the following requirements:",,,,,,
"","e86ed7cd-919a-5968-b417-0a185f2eedaa","note","• Pipes shall not come into contact with material.",,,,,,
"","357e4d7c-199d-51d8-9df5-078839accc88","note","• At least 100mm of capping materials provided below the floor of the subsurface drainage trench.",,,,,,
"","0ec4b5a0-d9d2-5018-9ccb-f79e7a778fc9","note","Freq - Each Lot",,,,,,
"","4944e6d4-903e-5d2a-8b80-87b35bbb86df","note","Key - I",,,,,,
"","83ea4b76-4cbc-5e61-b7ac-d1ff492d4c11","note","Resp - SE",,,,,,
"","a99cf87a-5d09-590c-a9b1-5fb74a8d3576","date","Inspection Date:",,,,,,
"",,"checkpoint","3.3 - Placement of Bedding",,,,,,
"","4619c392-f4f4-563e-ad61-13b47e6888be","note","Ref docs - VR702.09",,,,,,
"","71b8d399-22b2-5b59-bb6c-50cd521898d4","note","Acceptance criteria - A bedding of granular filter material of thickness between 25 mm and 50 mm shall be placed across the bottom of the trench. The bedding shall be tamped and screeded or graded to level. Bedding is not required for geocomposite drains.",,,,,,
"","1aea52bf-ab14-5a51-bb08-174f980f4833","note","Freq - Each Lot",,,,,,
"","d1fd14e3-15cf-556f-b21d-603e33490153","note","Key - H",,,,,,
"","56718f78-4ed8-5b98-b388-0cc39341615a","note","Resp - SE",,,,,,
"","4aed806a-ed52-535f-a5fc-59a38b754fa2","date","Inspection Date:",,,,,,
"",,"checkpoint","3.4 - Construction – Pipe and Geocomposite Installation",,,,,,
"","640b623a-18fe-5036-9a3c-d79a417332c1","note","Ref docs - VR702.09 702.03",,,,,,
"","22d4f3a1-7df1-5571-8dc4-58da82d3367a","note","Acceptance criteria - The grade of pipes or geocomposite drains shall be not flatter than 1 in 250.",,,,,,
"","92d3920d-1ef9-536b-a744-3bdc643e2bd9","note","• Pipes shall be placed centrally in the trench on the prepared bedding. Slotted pipes shall be laid with the openings in the lower half of the pipe.",,,,,,
"","4a3a04dc-9119-5826-a93d-18a3b2d33fc2","note","• The minimum width of geotextile used for wrapping shall be 450 mm.",,,,,,
"","3a18cfc0-2363-53e0-9039-65ed15fc4d98","note","• Lap joints in geotextile used as first stage filters shall consist of an overlap of not less than 900 mm longitudinally and 150 mm transversely. Lap joints in geotextile used as second stage filters shall consist of an overlap of not less than 300 mm.",,,,,,
"","5dc695c8-7277-5219-88d8-601bedec6f21","note","Freq - Each Lot",,,,,,
"","e5977556-0fed-5fa6-89f2-7edfca848cf1","note","Key - S",,,,,,
"","960f5792-99fb-52c9-84cf-7aa09d35a30d","note","Resp - SE",,,,,,
"","b9abaf08-5f31-50bd-a7e2-dbf232e2e2ef","date","Inspection Date:",,,,,,
"",,"checkpoint","3.5 - Construction – Access points and Inspection Openings",,,,,,
"","88c7d12c-694d-5bad-9137-47d947e7f75f","note","Ref docs - VR702.10 IFC Drawing",,,,,,
"","03ab2281-19a2-5318-9168-08142fa539e5","note","Acceptance criteria - Subsurface drains shall have access points at the start and finish of each run. Subsurface drain end shall be located minimum 100 mm above the invert of the stormwater drainage pit outlet unless noted otherwise on drawings. Inspection openings shall be provided between 100 m and 150 m intervals unless noted otherwise on drawings.",,,,,,
"","9434db44-af8a-5f1c-91c0-d365c259d7a1","note","Freq - Each Lot",,,,,,
"","c0bc77e5-0398-571e-a636-95651ff05829","note","Key - R I",,,,,,
"","6434209d-949a-5dd4-a3a8-ff001f141861","note","Resp - SE",,,,,,
"","2f3949f6-688a-5cd0-b669-8ce26a2be45a","date","Inspection Date:",,,,,,
"",,"checkpoint","3.6 - Construction – S1 Pit, Batter Outlet & Flush Out Riser Installation",,,,,,
"","97e6b5ce-212c-50b0-851d-b0a8cb219cdd","note","Ref docs - VR702.10 SD1611 IFC Drawings PS3030.05",,,,,,
"","83acf61d-16ac-5572-bbb6-ff8fc03b21b7","note","Acceptance criteria - Flushout risers for drainage pipes shall have the same diameter as the pipe.",,,,,,
"","b67903ae-0ce6-5e72-94d3-4a4c74742166","note","• Flushout risers for geocomposite drains shall consist of a preformed riser fitting, or a pipe of diameter not less than 100 mm.",,,,,,
"","644b19b8-00f0-5050-bb83-ef8f9158b8ab","note","• Flushout risers shall be installed in accordance to SD1631.",,,,,,
"","3ed2cc6c-620c-5c52-ba33-91534094a228","note","• Pits shall be installed in accordance to SD1611.",,,,,,
"","a45d8c32-220a-56c9-99a7-b74e9e97b207","note","• Pits deeper than 1m shall be fitted with step irons.",,,,,,
"","80c5a124-76f6-56de-b599-bc0f5d89d843","note","• Batter outlets into a swale must maintain min. 200mm clearance to the invert of the swale.",,,,,,
"","a59eb6cc-7c95-5ad9-8a17-88405ba259d4","note","Freq - Each Lot",,,,,,
"","12742cf6-a07f-58d5-9155-00a8e8293a0e","note","Key - R I",,,,,,
"","db61ae89-269d-56b8-b13c-ee11e102599c","note","Resp - SE",,,,,,
"","09868bfa-09c1-51a3-a729-e9ca00aed51e","date","Inspection Date:",,,,,,
"",,"checkpoint","3.7 - Inspection of Drainage Lines & Pits",,,,,,
"","55f7f2c5-a08b-5dfc-ac6e-3df9c9df9df9","note","Ref docs - PS3030.07 (iv)",,,,,,
"","f953710e-fca7-519d-8e21-97f6c2730cfa","note","Acceptance criteria - The superintendent must inspect subsoil drainage trenches, subsoil drainage lines, and associated pits, endwalls and risers, prior to the commencement of backfilling",,,,,,
