type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
checkpoint,4.9 - Installation of Lattice Panels,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Metroll - Colorbond - Metline,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Where a 300mm lattice panel is used, install above top rail and fix it with 6 screws on either side to the top rail.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.10 - Installation of plinths,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Metroll - Colorbond - Metline,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Where plinths are applicable, insert the plinth into the post at the bottom of the panel.",,,,,,,,,,,,,,,,,,,,,,
label,○ 1 Plinth = 155mm high,,,,,,,,,,,,,,,,,,,,,,
label,○ 2 Plinths = overlapped 265mm high ,,,,,,,,,,,,,,,,,,,,,,
label,○ 3 Plinths = overlapped 375mm high,,,,,,,,,,,,,,,,,,,,,,
label,○ 4 Plinths = overlapped 485mm high,,,,,,,,,,,,,,,,,,,,,,
label,○ 5 Plinths = overlapped 595mm high,,,,,,,,,,,,,,,,,,,,,,
label,"– Where more than one plinth is used, a 50 x 50 x 1.6mm SHS post must be used.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Fence Height Clearance,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Metroll - Colorbond - Metline,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 50 mm vertical ground clearance from Ground level to bottom of railing.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Asbuilt Survey,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Asbuilt survey report to be attach for the Residential Fence.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Attach Report,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
