type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,
label,○ Concrete to have a neat appearance and uniform colour.,,,,,,,,,,,,,,
label,○ Class 3 finish required for external surfaces.,,,,,,,,,,,,,,
label,○ Class 4 finish required for permanently hidden surfaces.,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,5.7 Formwork Stripping,,,,,,,,,,,,,,
label,"REFERENCE: Section 703.12, AS3610",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Formwork shall not be stripped before the minimum time of:,,,,,,,,,,,,,,
label,– External faces 2 days,,,,,,,,,,,,,,
label,– Permanently hidden faces 1 day,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,5.8 Tolerance,,,,,,,,,,,,,,
label,REFERENCE: Section 703.15,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Match existing surfaces to within 5 mm from dimensions shown on drawings. Section dimensions to be with in 5mm and 15 mm for width , for dimension less than 25mm tolerance to be ±3mm.",,,,,,,,,,,,,,
label,○ Kerb and channel shall be constructed to the level of the adjoining pavement with a tolerance 0 to +10mm.,,,,,,,,,,,,,,
label,"○ Except on curves or sharped areas, the deviation of the finished work from a 3m straight edge shall not exceed 5mm at any point.",,,,,,,,,,,,,,
label,METHOD: verify,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,5.9 Curing,,,,,,,,,,,,,,
label,REFERENCE: Section 703.10,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The curing of exposed concrete surfaces shall commence immediately after finishing operations are progressively completed.,,,,,,,,,,,,,,
label,○ Concrete edgings shall be cured for a period of not less than three days after placing the concrete,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,5.10 Joints,,,,,,,,,,,,,,
label,REFERENCE: Section 703.26,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Transverse joints constructed at intervals not exceeding 2.5m.,,,,,,,,,,,,,,
label,"○ Groove cut 20mm deep and > 5mm wide on exposed surfaces, following with a vertical cut made through the base of the groove (depth >50mm from surface of section).",,,,,,,,,,,,,,
label,"○ Bonding between the concrete paving or shared use path and the edging shall be prevented by painting the back of the edging with bitumen, or by using a strip of bituminous felt material between the edging and the concrete paving or shared use path.",,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each joint,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,5.11 Proteciton of Concrete,,,,,,,,,,,,,,
label,REFERENCE: Section 703.27,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All concrete shall be protected from damage from early loading.,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,,,,,
checkpoint,4.11 Backfilling,,,,,,,,,,,,,,
label,REFERENCE: Vic Road spec 703.29,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: No earlier than 3 days after casting, top soil material free from perishable matter, lumps or balls of clay, shall be placed and firmly compacted behind the edging in layers not > 150m thick and to a width not < 300mm behind the edging to the top of the edging.",,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,4.13 Cracking of Concrete,,,,,,,,,,,,,,
label,REFERENCE: Section 703.30,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The concrete shall have no surface cracks at any stage after construction of width greater than 0.2 mm.,,,,,,,,,,,,,,
label,"○ Cracked sections of concrete shall be either removed and replaced, or repaired in accordance with Section 687",,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
checkpoint,5.1 Survey Conformance,,,,,,,,,,,,,,
label,REFERENCE: Section 703.15,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Survey to as built the works and to confirm the works are within the specified tolerances.,,,,,,,,,,,,,,
label,"○ The departure of the finished work from line or level shall not exceed 10 mm at any point, and the rate of change of deviation from line or level shall not exceed 10 mm in 10 m.",,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Completion of each lot,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: As-built survey records,,,,,,,,,,,,,,
checkpoint,5.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.3 Lot Map,,,,,,,,,,,,,,
label,REFERENCE: MRPA Lot Management Procedure,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Upload a Marked up drawing which indicates the Location of this Lot: ,,,,,,,,,,,,,,
label,Attach: Lot Map,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: For Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Lot Map,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-085-CIV-PSDS-Subsoil Drainage,itp,,,,,ITP-085-CIV-PSDS-Subsoil Drainage Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-085-CIV--PSDS-Subsoil Drainage,,,,,,,,,,,,,,
label,ITP Description: PSDS-Subsoil Drainage,,,,,,,,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 085-CIV,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,
label,Revision Date: 13/06/2024,,,,,,,,,,,,,,
label,ITP created by: Victor Mira,,,,,,,,,,,,,,
label,ITP approved for use by: Victor Mira,,,,,,,,,,,,,,
label,1.1 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 702 (May '19),,,,,,,,,,,,,,
section,Preliminaries-Material,,,,,,,,,,,,,,
checkpoint,2.1 Pipes,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawiings VR 702.04,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All subsurface drainage shall be Category 1, 100mm DIA Class 1000 Perforated Plastic Pipe. Perforations shall be max 1.5mm and minimum length of 150mm per sqm",,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder:,,,,,,,,,,,,,,
label,"METHOD: Verify, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: When applicable,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP signed off by Nominated Authority",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.2 Granular material: Filter Sand,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings VR 702.05,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Filter sand to be Grade A4 and comply with Table 702.051 and Section 801. Supplier to be accretied with Vic Roads.,,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder:,,,,,,,,,,,,,,
label,"METHOD: Verify, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: When applicable,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP signed off by Nominated Authority",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.3 Granular Material: No Fines Concrete,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings VR 702.05 (e),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: No Fines Concrete: Shall comply with 702.05 e),,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder:,,,,,,,,,,,,,,
label,"METHOD: Verify, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: When applicable,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP signed off by Nominated Authority",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.4 Geo textile,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings VR 702.06,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Geotextiles: Shall comply with table 702.061,,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder:,,,,,,,,,,,,,,
label,"METHOD: Verify, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: When applicable,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP signed off by Nominated Authority",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.5 Subsurface Drain Pits,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings Section 702.04, 702.05 CHAR(AMP) 702.06",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Subsurface drain pits: All subsurface drain pits shall be Type S1 to the specification of SD 1611,,,,,,,,,,,,,,
label,○ Pit Lids: Type M3 circular lid (as per SD 1051) for Type S1 pit,,,,,,,,,,,,,,
label,○ Flushout risers: As per SD 1631 ,,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder:,,,,,,,,,,,,,,
label,"METHOD: Verify, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: When applicable,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP signed off by Nominated Authority",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,
checkpoint,3.1 Survey Set Out,,,,,,,,,,,,,,
label,REFERENCE: Section 702.03,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Survey to set out Subsurface Drainage line.,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Construction / Installation Activities,,,,,,,,,,,,,,
checkpoint,4.1 Trench Excavation,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings Section 702.08,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The bottom of the trench shall be compacted and shall be not more than 50 mm below the specified level of the invert of the pipe. ,,,,,,,,,,,,,,
label,○ There shall be no departures from the grade of the base of the trench that would allow ponding of water. ,,,,,,,,,,,,,,
label,○ Excess trench excavation shall be made good by filling back to grade with compacted material of permeability similar to that of the surrounding material and any loose material shall be removed.,,,,,,,,,,,,,,
label,"○ Where a geotextile is to be used as a first stage filter in contact with a trench wall, the trench wall shall be excavated to allow the geotextile to be in close contact with the wall when the granular filter material is placed against the geotextile.",,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.2 Trench Excavation,,,,,,,,,,,,,,
label,REFERENCE: Section 702.08,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The base of the trench shall be inspected to verify compliance with the requirements in VR 702.08 prior to placing bedding in completed excavations. The Superintendent shall be notified at least 24 hours prior to the inspection.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Nominated Authorith sign off ThisLine,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.3 Placement of bedding,,,,,,,,,,,,,,
label,REFERENCE: Section 702.09 c),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding of granular filter material of thickness between 25 mm and 50mm placed across bottom of trench and screeded or graded to level,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.4 Traficable Pavements,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings SD 1601, EDCM 201",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Choose pass when applicable,,,,,,,,,,,,,,
label,○ All Subsurface drains located within trafficed pavement shall be Type 2 with no fines concrete filter with filter fabric wrapped around the trench in accordance with SD 1601 and EDCM 201,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.5 Outside trafficable pavement,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings SD 1601, EDCM 201",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Choose pass when applicable,,,,,,,,,,,,,,
label,○ Pavement drains outside trafficable pavement shall be type 3 with grade A4 Sandfilter and Geotextile wrapped around the pipe with minimum 150mm lapping length,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.6 Pipe and Geotextile Installation (if required),,,,,,,,,,,,,,
label,"REFERENCE: Section 702.03, 702.09",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Pipe shall be placed centrally in the trench on the prepared bedding. ,,,,,,,,,,,,,,
label,"○ Slotted pipes shall be laid with the opening in the lower half of the pipe. Pipes, geocompotises and geotextiles placed, joined and lapped (Mininmum 150mm lap)",,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.7 Backfill Installation (Granular Filter Material),,,,,,,,,,,,,,
label,REFERENCE: Section 702.09 (g),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Material shall be placed moist and compacted in layers not exceeding 300mm. ,,,,,,,,,,,,,,
label,○ The method of compaction shall be in accordance with the procedures and reviewed by the NA.,,,,,,,,,,,,,,
label,"METHOD: Visual, Doc. Review",,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, Nominated Authority",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Nominated Authorith sign off This Line,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.6 Backfill Installation (No Fines),,,,,,,,,,,,,,
label,REFERENCE: Section 702.09 (g),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All subsurface drainage beneath trafficable areas shall have no fines concrete filter medium. No-fines concrete placed and compacted within 1 hour of mixing,,,,,,,,,,,,,,
label,ATTACH: No Fines Delivery Dockets,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, Nominated Authority",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Nominated Authorith sign off This Line,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.7 Install Pits and Flushouts,,,,,,,,,,,,,,
label,REFERENCE: Section 702.10,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Subsurface drains shall have access points at the start and finish of each run. Subsurface drain end shall be located min. 100mm above the invert of the stormwater drainage pit outlet unless noted otherwise on drawings. Inspection openings shall be provided between 100m and 150m intervals unless noted otherwise on drawings.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.8 Marker Points,,,,,,,,,,,,,,
label,REFERENCE: Section 702.11,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: At all fill batter and drain outlets, supply and erect marker posts as shown on drawings",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each outlet,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,4.9 Flushing,,,,,,,,,,,,,,
label,REFERENCE: Section 702.09 (h),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Flushing test shall be witnessed the NA and shall confirm that the drainage line is free of obstruction. To be completed after installation of kerb and channel, barriers and road furniture.",,,,,,,,,,,,,,
label,METHOD: Record Review,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, Nominated Authority",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Nominated Authorith sign off This Line,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.10 CCTV,,,,,,,,,,,,,,
label,REFERENCE: Section 702.09 (g),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Placement of asphalt shall not proceed until the CCTV inspection has been completed, damaged or deformed subsurface drainage pipe has been removed and replaced and the waste and defects free condition of subsurface drainage lines has been verified by the NA.",,,,,,,,,,,,,,
label,METHOD: Record Review,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, Nominated Authority",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Nominated Authorith sign off This Line,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,,,,,
checkpoint,5.1 As Built Information,,,,,,,,,,,,,,
label,REFERENCE: Section 702.03,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The invert of the sursurface drainage pipe or the geocomposite drain shall not be more than 25mm from the specified level and not more than 50mm from the specified line,,,,,,,,,,,,,,
label,"○ Changes of grade shall not be abrupt, or occur at a rate exceeding 10mm in any 3m length",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Surveyor, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attach Survey Conformance Report,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
