type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,• Grading: 75.0mm 100%,,,,,,,,,,,,,,,,,,
label,• 4.75mm 25-65%,,,,,,,,,,,,,,,,,,
label,• 0.075mm <20%,,,,,,,,,,,,,,,,,,
label,"• Max. PI x%Passing 0.425mm = 1000 , PI = 6 to 25",,,,,,,,,,,,,,,,,,
label,○ Scale A:,,,,,,,,,,,,,,,,,,
label,○ CBR & Swell,,,,,,,,,,,,,,,,,,
label,• Initial - 1 Lot Test to determine Assigned CBR and swell,,,,,,,,,,,,,,,,,,
label,• Reduced - 1 Single CBR test to confirm Assigned CBR and swell per every 2 lots,,,,,,,,,,,,,,,,,,
label,○ Max Permeability,,,,,,,,,,,,,,,,,,
label,• Initial - 1 test per 2 lots,,,,,,,,,,,,,,,,,,
label,• Reduced - 1 test per 4 lots,,,,,,,,,,,,,,,,,,
label,○ Grading:,,,,,,,,,,,,,,,,,,
label,• Initial - 1 test for each lot tested for compaction,,,,,,,,,,,,,,,,,,
label,• Reduced - 1 test for every second lot tested for compaction,,,,,,,,,,,,,,,,,,
label,• Max. PI x%Passing 0.425mm & PI,,,,,,,,,,,,,,,,,,
label,• Initial - 1 test per 2 lots,,,,,,,,,,,,,,,,,,
label,• Reduced - 1 test per 4 lots,,,,,,,,,,,,,,,,,,
label,○ Scale B:,,,,,,,,,,,,,,,,,,
label,"• 1 Lot Test to determine: Assigned CBR and swell, Grading & Max. Particle Dimension, PI and PIx%Passing 0.425mm and permeability.",,,,,,,,,,,,,,,,,,
label,"• Where the first lot passes, no further testing required except where changes to the physical properties of the material are observed.",,,,,,,,,,,,,,,,,,
label,○ Attach: Post compaction test results:,,,,,,,,,,,,,,,,,,
label,Method - Review Document,,,,,,,,,,,,,,,,,,
label,Frequency - Refer to Section 204,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,
checkpoint-group,6. Post-construction Activities,,,,,,,,,,,,,,,,,,
checkpoint-status,6.1 - Survey Conformance - Asbuilt,,,,,,,,,,,,,,,,,,
label,"Reference - VicRoads Section 204.03 (f), (g) and (h)",,,,,,,,,,,,,,,,,,
label,○ Table 204.031,,,,,,,,,,,,,,,,,,
label,○ Section 173.05,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The level at any point on the subgrade shall not lie more than 20 mm below a 3 m straightedge laid in any direction, except across a crown and water shall not pond at any point.",,,,,,,,,,,,,,,,,,
label,○ Level measurements shall be taken at random locations over the area of the lot in accordance with Section 173. The number of measurements taken within each lot shall not be less than the number specified in Table 204.031. Random level assessments of the surface shall be undertaken in lots not exceeding 4000 m2.,,,,,,,,,,,,,,,,,,
label,○ Level tolerances Scale A:,,,,,,,,,,,,,,,,,,
label,"• Range x = +5, -15mm",,,,,,,,,,,,,,,,,,
label,• Max S = 12 mm,,,,,,,,,,,,,,,,,,
label,• 80 measurements per lot,,,,,,,,,,,,,,,,,,
label,○ Level tolerances Scale B:,,,,,,,,,,,,,,,,,,
label,"• Range x = +5, -25mm",,,,,,,,,,,,,,,,,,
label,• Max S = 15 mm,,,,,,,,,,,,,,,,,,
label,• 40 measurements per lot,,,,,,,,,,,,,,,,,,
label,○ Level tolerances Scale C:,,,,,,,,,,,,,,,,,,
label,"• Where Scale C is nominated, random levelling is not required; however no point on the subgrade surface shall be more than 10 mm above or 30 mm below the specified level.",,,,,,,,,,,,,,,,,,
label,○ Attach: As-built conformance report/data,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,
label,Frequency - Top of Type A,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,
checkpoint-status,6.2 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,
checkpoint-status,Final Inspection,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
