"Warnings","Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"","ceb8ef29-10b9-5de0-ac3a-410e2657879e","checkpoint","coordinate with the electrical trade to carry out the maintenance at the same time",,,,,
"","cf26d2cd-7299-593c-bbb9-d4aab980f325","checkpoint","Inspect the integrity of the portaboe hot and cold pipework",,,,,
"","26df7b16-8ed8-5e91-b14f-08462895310e","checkpoint","Inspect the integrity of the waste water pipe work",,,,,
"","4b243434-38d9-51d9-b3b7-2af3e9730dd8","checkpoint","Inspect the integrity of the HWC for leaks",,,,,
"","f5e9fc6d-aeb7-5e51-b58a-091503a21a13","checkpoint","Inspect the integrity of the HWC valves",,,,,
"","04ab8ee5-7908-548b-9200-687a632e03cf","checkpoint","Inspect the integrity of the TWC temperatures",,,,,
"","1b8b92d3-c5a8-5c80-81e8-07eb60057b61","checkpoint","Inspect the integrity of the toilet flush",,,,,
"","7f1b02be-4492-579c-bf5e-b814b5d944d8","checkpoint","Inspect the integrity of the pumps",,,,,
"","6ad683a0-0429-5c86-826d-0a9a2b42cba0","checkpoint","Inspect the integrity of the trap primers",,,,,
"","4b1ebcb1-e366-50e8-86c3-f0115424f7d2","checkpoint","Inspect the integrity of the suction pipework",,,,,
"","c9ca8bad-5a67-5c23-9e83-9a57c33e8e2a","checkpoint","Inspect the integrity of the  LPG pipework and valving",,,,,
"","eb32e170-f180-5fa4-a4b6-4c47e5d8e988","checkpoint","Inspect the integrity of the basins and sinks",,,,,
"","0a894c35-0af5-5a05-9a59-2fb9044c8f49","checkpoint","Inspect the integrity of the  suction pipe work",,,,,
"","9706fbca-ae94-50ce-ac1a-bba206645410","checkpoint","Inspect the integrity of the plaster traps",,,,,
"","2049ea79-e8fc-50c8-bf5e-2032a2044d2f","checkpoint","Inspect the integrity of the foul sewer and water systems",,,,,

"","c7b0adf7-d0d5-5a97-910f-bed7c972c142/2","checklist","Pump Station","","Pump Station",,1,"9059accd-da0f-4c5a-ac12-ae79f32928f2"
"","45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"","03d7361b-6abd-5c16-a08f-256f42c005c1","checkpoint","Check ground conditions for correct installation",,,,,
"","859b6df1-c943-521d-a827-5e405cf3b678","checkpoint","Backfilled with appropriate fill",,,,,
"","c0af717a-361f-533a-9157-face87e7140c","checkpoint","Check floats and controls clear of any obstructions in pump chamber",,,,,
"","7b43d28c-d9a7-5e98-80ac-1bb05ebce108","checkpoint","Check correct electrical connection has been made",,,,,
"","f143187c-62be-5182-8e69-3e2222c6ad68","checkpoint","Fill tank with water to float level and check operation of pump",,,,,
"","eeca8b2b-4cc9-5853-bf63-0d6646bb3e19","checkpoint","Check high level float alarm",,,,,
"","21a2db44-cb2b-597e-a2c1-8f1a82649d22","checkpoint","Commissioning signoff",,,,,
"","37087507-b232-504b-b134-af6d129f1d21","signoff","",,,,,

"","e20ac077-07df-481f-9d20-842d42f729a6/2","checklist-flat","QA Sheet - 1st Fix - LPG","","1st Fix - LPG",,0,"ab28d90e-07e8-4593-b55a-07ada6fd85dd"
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","ea261aed-0bb2-5bd7-8b00-8c203bd022b7","checkpoint","Check that the correct pipe sizing is complete to each fixture",,,,,
"","7b666a7d-86f3-5c0b-b61f-fd16bf716cce","checkpoint","Check that the wingbatts are installed at the correct height",,,,,
"","e4cf5f04-86fd-5229-b034-6d188dc2559e","checkpoint","Check that seismic restraints are installed",,,,,
"","3a49ad16-5679-523a-b1bc-fa0dc62b58c8","checkpoint","Check that the fixing's are installed at correct height",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","596f756c-59f9-521a-8058-04c12f3e8e6b","checkpoint","Check the pipe labels are on",,,,,

"","048ec5c4-fd8a-43f2-ada2-634e6f5cd723/2","checklist-flat","QA Sheet - 1st Fix - RO Water pipe work","","1st Fix - RO Water pipe work",,3,"5a89a564-26e3-48fc-ae40-0664da136e10"
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","483b5a1f-8c9b-5b84-a075-472dd1b5ca9f","checkpoint","Check that the correct water and pipe sizing is complete to each fixture",,,,,
"","7b666a7d-86f3-5c0b-b61f-fd16bf716cce","checkpoint","Check that the wingbatts are installed at the correct height",,,,,
"","e4cf5f04-86fd-5229-b034-6d188dc2559e","checkpoint","Check that seismic restraints are installed",,,,,
"","61ec0166-8a7d-5947-bf1b-31c580ba1fed","checkpoint","Check that the waste pipe is the correct location",,,,,
"","3a49ad16-5679-523a-b1bc-fa0dc62b58c8","checkpoint","Check that the fixing's are installed at correct height",,,,,
"","1c97c775-b8c9-5f4f-9a79-dc8a21f71e22","checkpoint","Check that the pipe insulation is installed",,,,,
"","f66ee80a-c1e0-5816-b7d1-246f88c41452","checkpoint","Check that the acoustic insulation is installed",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","42aad14d-baca-511f-ac04-a1638eb15c3c","checkpoint","Council inspection complete",,,,,
"","596f756c-59f9-521a-8058-04c12f3e8e6b","checkpoint","Check the pipe labels are on",,,,,

"","c0a6e78d-ca7b-4629-9fd0-6a7f41280039/2","checklist-flat","QA Sheet - 1st Fix - water pipe work","","1st Fix - Water pipe work",,0,"fa7ea125-6a62-499e-a6c0-48dce6c76ee2"
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","483b5a1f-8c9b-5b84-a075-472dd1b5ca9f","checkpoint","Check that the correct water and pipe sizing is complete to each fixture",,,,,
"","7b666a7d-86f3-5c0b-b61f-fd16bf716cce","checkpoint","Check that the wingbatts are installed at the correct height",,,,,
"","e4cf5f04-86fd-5229-b034-6d188dc2559e","checkpoint","Check that seismic restraints are installed",,,,,
"","61ec0166-8a7d-5947-bf1b-31c580ba1fed","checkpoint","Check that the waste pipe is the correct location",,,,,
"","3a49ad16-5679-523a-b1bc-fa0dc62b58c8","checkpoint","Check that the fixing's are installed at correct height",,,,,
"","1c97c775-b8c9-5f4f-9a79-dc8a21f71e22","checkpoint","Check that the pipe insulation is installed",,,,,
"","f66ee80a-c1e0-5816-b7d1-246f88c41452","checkpoint","Check that the acoustic insulation is installed",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","42aad14d-baca-511f-ac04-a1638eb15c3c","checkpoint","Council inspection complete",,,,,
"","596f756c-59f9-521a-8058-04c12f3e8e6b","checkpoint","Check the pipe labels are on",,,,,

"","d9248abf-8c4e-4925-8064-eac0772da445/2","checklist-flat","QA Sheet - Sanitary drainage - waste pipe work","","Sanitary drainage - waste pipe work",,0,"ce6fd15a-540e-440a-94d9-0445f910b60a"
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","a0f8479e-7f3f-5641-802d-8f22d7bc026c","checkpoint","Check pipe brackets conform to PS1 design",,,,,
"","dc4afba6-47c7-5187-a142-83cc46bb1eee","checkpoint","Check maximum spacing of brackets not exceded.  Ref Aurecon 6.4.8.3",,,,,
"","86730634-50ff-5356-8f5a-07ad5dacd466","checkpoint","Drains installed at correct grades/fall ratios",,,,,
"","7a20040e-734a-5d9c-82a8-186cc291fb95","checkpoint","Check that risers are in the correct location and secure",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","42aad14d-baca-511f-ac04-a1638eb15c3c","checkpoint","Council inspection complete",,,,,
"","33e18410-d447-53fc-a172-60cd19d016f5","checkpoint","DCC inspection complete",,,,,

"","173a6c45-12aa-4df3-8f25-b8833eeec2d5/2","checklist-flat","QA Sheet - Sanitary drainage below slab - water and waste pipe work","","Sanitary drainage below slab - water and waste pipe work",,2,"6d389d02-3611-4956-ad05-d076516d8183"
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","a0f8479e-7f3f-5641-802d-8f22d7bc026c","checkpoint","Check pipe brackets conform to PS1 design",,,,,
"","dc4afba6-47c7-5187-a142-83cc46bb1eee","checkpoint","Check maximum spacing of brackets not exceded.  Ref Aurecon 6.4.8.3",,,,,
"","86730634-50ff-5356-8f5a-07ad5dacd466","checkpoint","Drains installed at correct grades/fall ratios",,,,,
"","7a20040e-734a-5d9c-82a8-186cc291fb95","checkpoint","Check that risers are in the correct location and secure",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","42aad14d-baca-511f-ac04-a1638eb15c3c","checkpoint","Council inspection complete",,,,,
"","33e18410-d447-53fc-a172-60cd19d016f5","checkpoint","DCC inspection complete",,,,,

"","41b6fe5d-2486-5210-8595-d8342975ad61/2","checklist","Safety Shower Operation & Flow test","","Safety Shower Operation & Flow test",,1,"d4bc4c65-ced3-4536-8e17-d909a1b9e868"
"","45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"","1aaa531e-83c4-5862-aaf6-a1bf88811211","checkpoint","Water supply delivers required flow when shower and eye wash are operated",,,,,
"","c041e62a-355f-5f9a-999b-682f1b57fb35","checkpoint","Hands free valve operating correctly",,,,,
"","761cfb2d-57b3-5148-a740-ac700642f920","checkpoint","Shower delivers required 75.7 litres per minute",,,,,
"","69e7d969-f25e-5138-a294-147adfa36258","checkpoint","Eye wash delivers 11.4 litres per minute",,,,,
"","30a95e9b-b14b-5413-a531-42ba64628949","checkpoint","Tempering valve set to correct temperature",,,,,
"","21a2db44-cb2b-597e-a2c1-8f1a82649d22","checkpoint","Commissioning signoff",,,,,
"","37087507-b232-504b-b134-af6d129f1d21","signoff","",,,,,

"","51e58fff-1857-4401-b23a-861dc8ac4ed8/2","checklist-flat","Sanitary drainage - waste pipe work QA Sheet","","Sanitary drainage - waste pipe work",,0,"f24a4b05-6e5d-4545-95f3-d6c3650b7192"
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","a0f8479e-7f3f-5641-802d-8f22d7bc026c","checkpoint","Check pipe brackets conform to PS1 design",,,,,
"","dc4afba6-47c7-5187-a142-83cc46bb1eee","checkpoint","Check maximum spacing of brackets not exceded.  Ref Aurecon 6.4.8.3",,,,,
"","86730634-50ff-5356-8f5a-07ad5dacd466","checkpoint","Drains installed at correct grades/fall ratios",,,,,
"","7a20040e-734a-5d9c-82a8-186cc291fb95","checkpoint","Check that risers are in the correct location and secure",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","42aad14d-baca-511f-ac04-a1638eb15c3c","checkpoint","Council inspection complete",,,,,
"","33e18410-d447-53fc-a172-60cd19d016f5","checkpoint","DCC inspection complete",,,,,

"","117bffe4-a5e2-593a-9208-cb6b1b00e634/2","checklist-flat","Test Sheet - Pipework Pressure - Water","","Pipework Pressure Test Sheet - Water: ",,2,"10156f40-5f6e-4bd2-a2d9-be6e49eee604"
"","3a0365f7-d8cf-5281-8449-db2471d5f49b","checkpoint","Details Complete",,,,,
"","25e741cf-f7f4-45ab-b864-5ca34dd41538","note","Consent Number: ABA 2015 1137",,,,,
"","f7244314-1608-4d09-8dcb-f175826e98ad","textbox","Location:",,,,,
"","983cd07f-9335-45af-9269-f758e47c7aa5","textbox","Drawing:",,,,,
"","5044b75f-1ed9-4ff5-affe-24dce170f3b7","textbox","Plumber:",,,,,
"","70b8ef99-3faf-4478-86e4-a2a971730f79","textbox","Date:",,,,,
"","ea42bb29-f001-5a6e-8d35-77d90be2e691","checkpoint","Testing",,,,,
"","ced3b0fd-cefc-4dea-aa31-0a2809e66ad5","note","Required Test Pressure: Static Water Test",,,,,
"","90a413a2-d72b-4f60-b1d4-f20e3e794aa4","note","Required Test Time: 1/2 hour (as per NZBC and ASNZ 3500)",,,,,
"","30ea53b8-0304-4ddd-81cf-6b655a96afc2","textbox","Date:",,,,,
"","8012a329-4fed-4aa3-a46f-02521fa3f6cb","textbox","Start Pressure:",,,"(kPa)",,
"","86bdf576-e22e-4052-a8bc-cc1cfa5e5420","textbox","Finish Pressure:",,,"(kPa)",,
"","42c21dbd-9bff-5051-bd1f-f936237b2320","checkpoint","Signoff",,,,,

"","d7d21a75-054c-4c2c-864a-e73d9ce812c5/2","checklist-flat","Test Sheet - Pipework Pressure - Water/LPG","","Pipework Pressure Test Sheet -",,0,"e9a281d5-44fb-4f65-a4d3-fb85b22813e3"
"","3a0365f7-d8cf-5281-8449-db2471d5f49b","checkpoint","Details Complete",,,,,
"","25e741cf-f7f4-45ab-b864-5ca34dd41538","note","Consent Number: ABA 2016-513",,,,,
"","f7244314-1608-4d09-8dcb-f175826e98ad","textbox","Location:",,,,,
"","983cd07f-9335-45af-9269-f758e47c7aa5","textbox","Drawing:",,,,,
"","5044b75f-1ed9-4ff5-affe-24dce170f3b7","textbox","Plumber:",,,,,
"","70b8ef99-3faf-4478-86e4-a2a971730f79","textbox","Date:",,,,,
"","ea42bb29-f001-5a6e-8d35-77d90be2e691","checkpoint","Testing",,,,,
"","ced3b0fd-cefc-4dea-aa31-0a2809e66ad5","note","Required Test Pressure: 1500kpa (min)",,,,,
"","90a413a2-d72b-4f60-b1d4-f20e3e794aa4","note","Required Test Time: 15 min (min) (as per NZBC G12 and ASNZ 3500)",,,,,
"","30ea53b8-0304-4ddd-81cf-6b655a96afc2","textbox","Date:",,,,,
"","8012a329-4fed-4aa3-a46f-02521fa3f6cb","textbox","Start Pressure:",,,"(kPa)",,
"","86bdf576-e22e-4052-a8bc-cc1cfa5e5420","textbox","Finish Pressure:",,,"(kPa)",,
"","42c21dbd-9bff-5051-bd1f-f936237b2320","checkpoint","Signoff",,,,,

"","4312c063-d41e-4676-962e-0266607a7d88/2","checklist-flat","Test Sheet - Sanitary drainage/Suction","","Sanitary drainage/SuctionTest Sheet -",,0,"d51c1d2d-5b14-4fb3-bc30-ce245ac726af"
"","3a0365f7-d8cf-5281-8449-db2471d5f49b","checkpoint","Details Complete",,,,,
"","25e741cf-f7f4-45ab-b864-5ca34dd41538","note","Consent Number: ABA 2016-513",,,,,
"","f7244314-1608-4d09-8dcb-f175826e98ad","textbox","Location:",,,,,
"","983cd07f-9335-45af-9269-f758e47c7aa5","textbox","Drawing:",,,,,
"","5044b75f-1ed9-4ff5-affe-24dce170f3b7","textbox","Plumber:",,,,,
"","70b8ef99-3faf-4478-86e4-a2a971730f79","textbox","Date:",,,,,
"","ea42bb29-f001-5a6e-8d35-77d90be2e691","checkpoint","Testing",,,,,
"","ced3b0fd-cefc-4dea-aa31-0a2809e66ad5","note","Required Test Pressure: Static Head",,,,,
"","90a413a2-d72b-4f60-b1d4-f20e3e794aa4","note","Required Test Time: 10 min (min) (as per NZBC G12 and ASNZ 3500)",,,,,
"","30ea53b8-0304-4ddd-81cf-6b655a96afc2","textbox","Date:",,,,,
"","8012a329-4fed-4aa3-a46f-02521fa3f6cb","textbox","Water Level Check 1",,,,,
"","86bdf576-e22e-4052-a8bc-cc1cfa5e5420","textbox","Water Level Check 2",,,"(kPa)",,
"","42c21dbd-9bff-5051-bd1f-f936237b2320","checkpoint","Signoff",,,,,

"",,"checklist","","","",,1,"9d4e8a8573f14947ab25746869f517300d5a4437c65b4f38c1b6964386251247"
"","45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"",,"checkpoint","Plans checked against what has been supplied for pipe types & size",,,,,
"",,"checkpoint","Trench shoring in place or benched if required.",,,,,
"",,"checkpoint","Trench bedding material (AP20 or dust) compacted",,,,,
"",,"checkpoint","Sumps & manholes checked and confirmed for correct position",,,,,
"",,"checkpoint","Manholes have corbels in place and manhole benched",,,,,
"",,"checkpoint","Drop structures complete",,,,,
"",,"checkpoint","Pipe laid to correct grade",,,,,
"",,"checkpoint","Pressure test complete",,,,,
"",,"checkpoint","DCC inspection complete",,,,,
"",,"checkpoint","Trench backfilled and compacted",,,,,
"",,"checkpoint","Commissioning signoff",,,,,
"",,"signoff","",,,,,

