"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaae1fa8-23e5-4368-be9c-3b9a0ebec18d","","folder-normal","not-started","","step","TRUE","FALSE","Daily Site Diary"
"4a468671-2497-4ff7-84b7-12fd3b9b142f","","checklist-flat","not-started","Add Daily Site Diary Checklist","checklist-flat","FALSE","FALSE","Daily Site Diary","9th August"
"ca7902ff-19ae-5007-8b48-8abfede97e0c","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Attach relevant photos and documents"
"7203c4f7-5d3c-51be-8ad6-feb0489458f6","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Traffic Control"
"160871ae-d045-5f84-93c8-a130ff09a6ab","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Works Completed"
"e6ac7746-c857-5c36-9c78-49ab0fade1f7","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Incomplete Works (add details in comments)"
"dadf7484-6894-59fd-9d02-482cd8fe85f2","","holdpoint","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Signed off by Ryder Plumbing"
"7447068d-427c-46a9-9c74-5d72e44be867","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings"
"f605426f-5aa8-47f5-8f19-edf179bb440e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d116d427-d835-49b3-bb01-f80192ebeeea","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Big Ticket Items"
"9978ac87-7902-454b-8f8f-4c939444fdde","","checklist-flat","work-in-progress","Big Ticket Items (In Ground)","checklist-flat","FALSE","FALSE","Site QA","Big Ticket Items","In Ground"
"8608ce43-85d9-594a-b7f4-0e144ff7c9e0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Sewer pump well"
"8d398eed-a9f4-5922-98c5-5be813d67ad2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Storwater pump well"
"24314764-5b81-58d4-bbdc-a63145a83b0c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Stormwater pits"
"3989464f-71e0-51fd-ac96-69029f822a83","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Grease interceptor trap"
"fe2e8b50-1c27-57df-bb39-6d79c0f67998","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Conduits rain to IFC location"
"e41ff94b-678f-56b1-8d3b-d1cc60cf578b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Torpedo tanks"
"830a35af-6869-57ee-91b6-2da5fed066c3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Stormwater detention system"
"2959d0af-9f68-53e9-ba0a-8bd267c782f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","LPOD"
"3a33a2e7-e209-57a7-bd49-428dbbdcb213","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Water tap in"
"a9da85cf-9176-4d1f-be0f-506f63e040b2","","checklist-flat","work-in-progress","Above Ground Pits/Pumps/Tanks Checklist","checklist-flat","FALSE","FALSE","Site QA","Big Ticket Items","Above Ground"
"71e3cb8d-f21c-5b7a-b7c6-6a9c8130c1d9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Diversion valve"
"a042b785-4afc-57b9-ab3a-f2be09dff4a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Rainwater pump set"
"1ae0942d-2c81-5553-a4af-579e5e803021","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Rainwater tanks"
"bac305f9-ed0d-5875-85d3-7015ea8be432","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Sewer pump installed"
"30b8d848-e253-569f-a86c-ce4a3ac50811","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Sewer control panel"
"aaa17a20-8fea-5c80-8568-bf8e3330c156","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Stormwater pump installed"
"fe7347d9-0dad-53c4-b6cc-f43db5e7702b","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Stormwater control panel"
"3011d625-3265-5d0f-b0a2-34df8f62e86d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Grease interceptor trap"
"34557a76-457c-5afb-8513-529b1150e413","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Hot water unit installation"
"305a475e-bc33-5627-92ea-b3236a60c4bc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Main Meter assembly"
"45bec228-92c2-56b5-84ee-02f9450d79df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Main Gas Meter cupboard"
"c2af2630-dec6-4669-9c62-ea89bce0fb44","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In-Ground"
"de38a5fc-1290-4241-b89d-6adb96dd2df9","","checklist-flat","pass","In-Ground Sewer Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","In-Ground","Sewer"
"76b1e2d8-909f-5af6-b4c0-7cb2d0dabd51","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework, material and fittings installed as per approved IFC Drawing"
"9d02eb87-09c7-5b7f-baa7-eec73ee17714","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework installation"
"d5ad2c86-5f6e-5e4c-b6ff-d7e430275661","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework checked for correct invert levels & gradients"
"c6f03fa5-a67a-5850-b24d-9935c6bcf955","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Book inspection with VBA for in-ground drainage."
"47190024-fba4-599d-8892-c3a00e87924d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Ensure all backfill is in accordance to specifications & compaction requirements."
"8dcc62c8-2509-5462-94cf-7e4ec5990434","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Test sewer"
"4ebc3d75-a23d-4297-817f-4f32b43cb283","","checklist-flat","pass","In-Ground Stormwater Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","In-Ground","Stormwater"
"a1a7c594-4fb1-50c6-b080-5d82f4ed3af4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework, material and fittings installed as per approved IFC Drawing"
"c10c1657-a844-5136-96c1-193db26a95ce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework installation"
"1e5dc7ca-6035-5a89-8c2a-611117096233","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework checked for correct invert levels & gradients"
"d57159fc-bbc8-5b73-968d-72798424022f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pits checked for correct invert levels & finished floor levels"
"32dee72f-99d8-50a7-a6b1-23853ddd818d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Ensure correct locations of pits."
"25376101-2fa2-587a-bd5c-800a941dfa19","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Ensure all backfill is in accordance to specifications & compaction requirements."
"49e8f909-a80e-49b2-b070-25b41826b41c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations"
"8ff6ab00-35a2-4c36-aaba-27c5151e0f74","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","B2"
"1bb94031-73ab-4f25-9e5d-7a4cef39381f","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","B2","Pour1"
"7a2d4bba-9f8f-55f1-8cc0-df97411f5291","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","B2","Tested"
"b8b146b4-6df5-4e31-9db3-3156bcae4895","","checklist-flat","work-in-progress","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","B1"
"bfa7d70b-e2ab-54a4-993c-a3bdbba3efe5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","B1","Pipework installed - domestic hot/cold/rain water"
"0f6df344-55b0-5b03-bbfc-107c2217e46f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","B1","Smoke seal penetrations"
"8bbd1638-4d5a-5101-aca9-dceeef87d709","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Copper Works","B1","Fire rated if necessary"
"8492afff-bf75-59e6-a1b4-6521173340d6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","B1","Tested"
"f22e8de8-1465-4ff2-b706-b62132f7256f","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Ground"
"4c93c538-f57b-53af-9403-9bb34c60168c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Ground","Pipework installed - domestic hot/cold/rain water"
"19fc9fdb-4682-5a2c-9263-df0c1ad6f395","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Ground","Smoke seal penetrations"
"8edb6b58-1752-5aa3-ba04-9b77ae721ad7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Ground","Fire rated if necessary"
"8a34aa45-b19b-5606-8e1c-bc46f565f784","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Ground","Tested"
"117a57e4-f4c5-438b-81a3-389ca0fa37d7","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Level 1"
"2a2d7540-6297-5b00-9d73-0fc9b1f5cd91","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 1","Pipework installed - domestic hot/cold/rain water"
"04cd3353-fadf-5680-a71f-d98c1d310d0e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 1","Smoke seal penetrations"
"bc7df805-6d10-5315-9a64-496a3baa75d6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 1","Fire rated if necessary"
"cd950d97-9d13-50bc-8d27-70922c2404ab","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 1","Tested"
"cb9284d5-8c13-42e5-9919-48ec89c21da5","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Level 2"
"0076a10a-6b37-5c05-a7ad-cdfa94560a19","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 2","Pipework installed - domestic hot/cold/rain water"
"1397a6f5-f956-5ceb-aebd-e604d5b0d7ac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 2","Smoke seal penetrations"
"24e2094f-ccdc-5d22-8187-59a13ce3c25d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 2","Fire rated if necessary"
"31b7f8c7-0d4b-50e3-838a-d6e03872237b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 2","Tested"
"7f993e07-caa6-4d75-87ec-80141299d523","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Level 3"
"0b9bb664-a329-5633-89a8-a74727e08035","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 3","Pipework installed - domestic hot/cold/rain water"
"a73c43c3-78c1-5d0b-a7c0-f19fe111ddc3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 3","Smoke seal penetrations"
"f3741fc7-b610-5987-a3cd-946660e0f56c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 3","Fire rated if necessary"
"7a276cce-73f3-5647-b665-df33986a0dad","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 3","Tested"
"cd74a1fe-d356-4829-9502-7da05074d860","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Level 4"
"a7c114d2-a52c-592d-a519-8b0289513a2e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 4","Pipework installed - domestic hot/cold/rain water"
"e6d06b4c-44c1-509a-bb43-c589bd9d77b9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 4","Smoke seal penetrations"
"2aaeaa96-acaa-5841-b271-20cfdb4cdb16","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 4","Fire rated if necessary"
"5f2220b8-ce64-5437-b1fb-e917719184e6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 4","Tested"
"2246c144-8247-4424-a43f-41a11896b839","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Level 5"
"788ae6a7-31d2-5da5-bccb-88b937a6f48a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 5","Pipework installed - domestic hot/cold/rain water"
"67418310-7716-57cf-a718-b93317fbf0eb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 5","Smoke seal penetrations"
"b710c631-8ef2-50dc-b637-6789359b4062","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 5","Fire rated if necessary"
"e149a607-1b65-5d8e-ba8c-fcc6619ae7b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","Level 5","Tested"
"12c273d4-a8ce-459c-8e36-847ff0d45458","","checklist-flat","not-started","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","Roof"
"248e9f4c-20fe-5cbf-9747-7a1ea234561f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Copper Works","Roof","Pipework installed - domestic hot/cold/rain water"
"45737b49-602b-54e1-a6d0-8e32335c1b38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Copper Works","Roof","Smoke seal penetrations"
"a9a342f8-ee18-50c6-9b3a-12ebb6b7e662","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Copper Works","Roof","Fire rated if necessary"
"51ce4e1b-d6a6-5482-8a80-921c9f9b331a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Copper Works","Roof","Tested"
"0de333da-c83c-41c3-8206-36b76f1f80ce","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough In"
"6e38ee39-607f-49ea-abda-8d655c6b9e4d","","checklist-flat","work-in-progress","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","B1"
"04456967-a61e-5040-8754-cb1b52437902","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","B1","Includes female/male/DDA bathroom, kitchen"
"d95233eb-f18c-559a-9758-d9fa15469066","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Rough In","B1","High Level Rough In"
"71829f68-b986-5d29-bb6c-dfe4c83e7d7d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","B1","Wall Set Out"
"b4486bdc-544f-5fb7-9394-5391fd406ba0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","B1","Wall Rough In"
"d98d5974-a98b-561f-98cf-b915e2006fce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","B1","Waste Rollovers"
"0dc0ac78-5a53-5d5a-8a31-c71278444295","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","B1","Gas"
"c88abf57-04ed-54b4-baf3-8877f6a7dca3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","B1","Test Water"
"2616ccac-e165-44d5-b25e-dc22e1622eda","","checklist-flat","pass","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Ground"
"45a24d35-c35e-5bab-9bfb-ac93a4aa10f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Ground","Includes female/male/DDA bathroom, kitchen"
"813bb605-a7e2-54ad-80e8-4fb6e9999228","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Ground","High Level Rough In"
"2fac6659-dd6d-5ab2-956e-2717fa7e66b1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Ground","Wall Set Out"
"178ab6a1-1c19-55fd-8f61-92f983bbc5bb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Ground","Wall Rough In"
"550a1794-fc88-5b91-be74-e847a5bc9261","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Ground","Waste Rollovers"
"7c9c4919-1d83-5ea1-a433-d3c5a5005ce2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","Ground","Gas"
"11d66bfa-855f-5400-a8da-69f77b373023","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Ground","Test Water"
"6c60429a-6cc7-4822-89d0-c6fef29f8d3e","","checklist-flat","pass","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Level 1"
"0c3e57e4-c90a-59ee-b9bf-76d074a83a73","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 1","Includes female/male/DDA bathroom, kitchen"
"846441d7-4064-5602-a7ed-5c81d170f178","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 1","High Level Rough In"
"3239b58b-3d69-5bfa-9d1e-c6406d7b375d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 1","Wall Set Out"
"fe70096d-9492-59ff-b2b8-b7bb5d500c7f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 1","Wall Rough In"
"241336de-7d03-5c95-8663-8eee4ba554db","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 1","Waste Rollovers"
"2e5629bd-5d4b-55c7-8a11-d01bf89df0b4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","Level 1","Gas"
"5a6f99d0-0c1f-535d-a879-74c9a9fde2ac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 1","Test Water"
"13604e26-ef5f-419b-8051-3e29fe8066fb","","checklist-flat","pass","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Level 2"
"678d5ef6-f380-525b-84a0-46e0b6307949","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 2","Includes female/male/DDA bathroom, kitchen"
"eee97463-5ae0-52af-bfaf-8b2c8ef7c895","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 2","High Level Rough In"
"aaafd0b1-18d5-580e-9ab0-f92f6b2d0f62","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 2","Wall Set Out"
"893a6245-1d5c-5a31-bded-6463fc5d9213","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 2","Wall Rough In"
"991a62bc-fb02-5e04-b523-e426d7631f38","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 2","Waste Rollovers"
"f5f6059c-92c6-5d1c-90fe-a09eb8e4c0b2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","Level 2","Gas"
"9213b9d0-d6ed-5f6b-853a-cc83036592e1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 2","Test Water"
"6f2522a7-1be7-4832-9eea-75efb5d536ea","","checklist-flat","pass","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Level 3"
"c451cae9-a921-53bc-9c6a-de91c077d44c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 3","Includes female/male/DDA bathroom, kitchen"
"55dacb1a-1b12-5217-aba6-9a3c29a8d46d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 3","High Level Rough In"
"338c053c-8216-54c8-8d10-ae0615087bdf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 3","Wall Set Out"
"fd51bfe8-baac-545d-9e06-e7fa94308ccc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 3","Wall Rough In"
"e7ec8c99-ffd7-57ca-99d5-9dec88018c09","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 3","Waste Rollovers"
"19693348-cf00-55e4-bb31-8ccbcc32af2c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","Level 3","Gas"
"2dc6b2c4-0674-55fd-af06-94986a12e8c4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 3","Test Water"
"132c51ef-bc72-4764-9fd4-14cf3594388e","","checklist-flat","pass","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Level 4"
"52d6296b-5977-5b90-a358-3a3fa55cf27e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 4","Includes female/male/DDA bathroom, kitchen"
"4544fa7e-6930-5500-accd-3a54c9ac0fe4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 4","High Level Rough In"
"e0bddcaa-df29-5f78-9060-13cc1ceef873","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 4","Wall Set Out"
"6cf4b220-1d3f-5a37-9c4a-abe725c15aa1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 4","Wall Rough In"
"e1bcecfe-0ef9-5e23-b36e-715371e0d92e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 4","Waste Rollovers"
"3eb8fa5d-4499-5953-b7de-3af86b92b9b8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","Level 4","Gas"
"960445b7-e67c-5bcb-bc88-9768766cbb58","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 4","Test Water"
"630cf1f3-18d6-4cb2-a3c3-16fe8b18ccf3","","checklist-flat","pass","Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Level 5"
"58a89721-173b-55d2-b238-31ae0feddc45","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 5","Includes female/male/DDA bathroom, kitchen"
"9310d044-1b46-5a5e-9b84-b763f0018911","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 5","High Level Rough In"
"bb254167-29be-5c8d-84f5-2bcb32b15018","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 5","Wall Set Out"
"7c93c8ba-8331-53d1-b31e-47531e44bacc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 5","Wall Rough In"
"b6a2ca0d-1b1c-551e-847c-03ab3890d14a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 5","Waste Rollovers"
"d7bc726e-5cd5-5263-a392-f4e0df84e936","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Rough In","Level 5","Gas"
"676d8444-ecb9-5fcd-9258-17188c1281a5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Rough In","Level 5","Test Water"
"7f1a18f7-b4c2-4456-b6eb-cca78b7e45ee","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Corridor"
"8bb3cf71-1c77-4bab-8aa2-a49ab18bf7e7","","checklist-flat","not-started","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","B1"
"5ebcb66a-1306-569f-9f5a-a890bcf6be57","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Rainwater"
"ddf72094-b9c7-5b74-ad38-718312de7b9f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Hot Water"
"c6f0983a-e92a-5589-9894-731e054f5b56","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Hot Water Lagged"
"5507d315-dde8-5bbe-b745-239656827324","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Cold Water"
"8ef50fbe-9a1f-5713-aac5-e711006938f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Test Hot Water"
"1b0def27-855c-53c2-89cb-732cbdca7239","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Test Cold Water"
"90fda0ea-af91-547f-83f9-49310aafeb5c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Test Rain Water"
"ef26e1b2-2120-52af-811c-ef04a4f04c49","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Fire Caulking (Corridor to Apt)"
"f392e045-47b7-5124-821a-8e018d4409b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Corridor","B1","Cold Water Meter Manifold"
"e4c73dfc-b840-46ae-94c9-d69414a4d93b","","checklist-flat","pass","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","Ground"
"c06cbb6a-6fe1-588a-8490-d33d8328f3b0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Rainwater"
"12b1ff8a-e7ba-50fa-8eae-9a25c06bc462","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Hot Water"
"200b5d0b-ad2c-5b3d-b1b9-1e422070b01a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Ground","Hot Water Lagged"
"3610797b-95d9-5408-a2e9-eaac2248d09b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Cold Water"
"5cdd499b-a1af-5d81-aa07-f01f99dc19fb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Test Hot Water"
"893d1448-6321-5c83-bd07-79a4c89c9dd4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Test Cold Water"
"c129d0d6-63c2-54aa-9fb7-d298400003d4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Test Rain Water"
"8123a9ff-472c-5099-8af0-72adc4c6ac61","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Ground","Fire Caulking (Corridor to Apt)"
"2d86110c-13d0-5e0e-8fac-762afbea9814","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Ground","Cold Water Meter Manifold"
"05da3bf5-fb4f-494d-96dc-234fb3b6619c","","checklist-flat","pass","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 1"
"30b7f809-95e8-52ea-ba95-b99351d5c98a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 1","Rainwater"
"f29caa6e-edcd-53e3-af5e-a68c56d03880","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 1","Hot Water"
"b856494c-8a66-567d-b631-73c7a325f571","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 1","Hot Water Lagged"
