"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b19d7f2-a6bb-43f9-8a0c-ffa1cbd1cb5c","","folder-normal","fail","","step","TRUE","FALSE","Asphalt Production"
"47485439-ed2e-4b5f-bca3-94b69e64bc11","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 99"
"c68bb6bd-7873-4dd3-bfd8-5197066e5fc4","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 100"
"b3518514-4f3f-463f-ae9e-303ca07f5160","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 101"
"1826b614-e122-4763-9d14-ebc609462e8a","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 103"
"71c13561-d58b-447f-b3ab-6604312ed489","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 105"
"9f0075d1-861d-4404-b2b6-f8abfbbc1bb8","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 107"
"e35d0101-81c0-4917-a634-e338b075b324","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 109"
"adfc8670-fda5-4fed-be4b-d2ecad47fa9b","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 110"
"1d1f87da-3e9f-4e0b-b41d-cfc6e2f0ef4e","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 111"
"9699451f-9d74-4dd4-8a3b-5690df60a07f","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 112"
"2edb366c-d327-406f-9cef-349cf18c231e","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 113"
"5ef16f40-aa3e-449c-afb7-5f82db9670c5","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 114"
"b700a9d1-d877-4b64-b038-7be3a5a8a22c","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 115"
"7fe7624d-f6de-4b9d-8225-6a6eec1e007c","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 116"
"357b8702-3bcd-42ef-9fbc-96382985d311","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 117"
"8b7f9bbe-e7e8-4dd5-8eee-4e599296b5f5","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 118"
"b841f8f2-d143-4427-9282-fd69c662519e","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 119"
"5e68bd76-99d9-4362-a2ed-d282f912cc71","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 120"
"09aab73a-4a2f-46c8-8b78-89c954831368","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 121"
"ae32e788-00f5-4dc3-b778-9491957c08c9","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 122"
"d1224497-ea17-4906-b155-e4fb40dfc44d","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 123"
"eb8b2379-da2c-4bd0-b508-9b8e06823e32","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 124"
"05bffb36-791d-449e-ad30-2225de3316fe","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 125"
"62ad8538-1c3b-4fa4-ae39-6f7e984c6808","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 126"
"2aa95aaa-cabd-4b61-9165-76d652d0c0fa","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 127"
"e680d656-5a1d-4193-bf6b-798a980736a0","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 128"
"f464f5d3-3859-46e2-9ae8-75f4ca68fc3e","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 129"
"96d58aa6-aa35-4d3f-a5a3-a59c10fbda5b","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 130"
"46c42c22-223d-40c4-91a5-b2eefef21833","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 131"
"e5958113-a3c0-4ef6-8147-5678e508171a","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 132"
"b336fa01-e181-4665-8923-52dc77ed56be","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 133"
"23ea83d4-df8b-4ccc-bdf1-97b1fe508116","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 134"
"79810f3f-19e3-48cb-aaa5-e16db7c4ffbc","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 135"
"96ac88d4-00ac-45a9-870a-03dc3112bc0d","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 136"
"46e303ec-36bf-4d17-b101-c1d41d4a3f93","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 136"
"97a1a2f1-7333-4eb7-9568-af42201f139c","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 137"
"f9309027-3d94-46b2-805a-3737450c6b6e","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 138"
"a1cf35d3-1d05-44ad-8716-09c07f50b06d","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 139"
"829e0550-d6b1-46ea-b850-31564ad568ac","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 140"
"db9ccf53-e7bd-4626-a159-145e6d9ed814","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 141"
"bcb5689a-d9f5-4808-b667-ecc0e1681df0","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 142"
"72296bd8-7778-4cb6-a82b-a2a119fef1f5","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 143"
"c34b86b0-6827-4be4-846b-7a1bbc38a3ab","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 144"
"81302861-b36d-4c2c-85b4-a64e2375e96a","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 145"
"f1a759b5-f8b6-4878-a1b3-712381806b80","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 146"
"7456ea0a-5efb-4d5e-8887-cb92d2e9caa2","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 147"
"7d43bc1e-9a83-4443-b6ff-4fe1c9ba1ae1","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 148"
"fe8f54c1-a1fa-4a66-9430-823d79e67c34","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 149"
"523f65ad-91cc-4d2d-9e70-02a84041d8ca","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 150"
"eb8d4ef9-9c33-47f3-a56f-4ab19539205d","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 151"
"eb37f796-e97f-41c6-8242-aae55caa53b4","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 152"
"e0c7e8b3-aae8-406b-b01d-27d642166eec","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 153"
"53ecc8f6-05b8-4e78-9daa-0a49000bd726","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 154"
"8cfa498b-7c6a-4aa4-8f33-682d42345aed","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 155"
"57c6e6a1-f65b-4e6d-9f80-9fc76e18a306","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 156"
"467cafaf-fc7f-4d61-a2d8-783aea47b4f2","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 160"
"0b20dac7-3081-408e-a6ba-211bc87e01f5","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 162"
"1a302edf-39cf-4185-bf79-64126327b6b4","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 163"
"00dcb02d-676a-46ed-9128-3b8298d6eb7e","","checklist-sectioned","pass","bff7bb3e5d34253668419e6b81a1a8ba29b4e220954273207de35b191f1cb2cc","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 165"
"e0a79e11-7c5d-44b0-a0e6-cd45bb8e45be","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 225"
"b865cb72-a9ed-4e0d-9411-9102f64ec291","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 226"
"f80362c7-2c1c-499d-b767-5370eeac398a","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 228"
"0041e801-7a69-4675-a5b4-b7ca4db5d2f3","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 234"
"1ded8bcc-06da-414d-8d45-45ad71c9b119","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 235"
"602dddfc-1e6f-4cde-97a4-d26879a334a9","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 237"
"e5b3003b-41fe-4ac9-9b7c-6b769ccc3bfd","","checklist-sectioned","work-in-progress","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 238"
"048ab3bb-c26a-4c8b-ab2d-1f6402843500","","checklist-sectioned","pass","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 181"
"07513a25-553e-49c3-8128-64e4c4ddf52f","","checklist-sectioned","pass","ITP021 - AGL Conduit & Boring Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP021 - AGL Conduit & Boring Installs","ITP021 - AGL Conduit & Boring Installation - Lot 182"
"b5475f50-fe43-4667-a680-d4ce8cb1dfbf","","folder-normal","pass","","step","TRUE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL"
"37acc117-7d73-4757-aa18-996df3ab0681","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 3"
"49c2be5d-e060-4153-840a-9c38ca11a5ef","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 4"
"dbd4900a-1591-4b7c-bb61-1ffc4b61f115","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 5"
"c8346471-fb43-4d39-ac92-1940d0dbb0f8","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 6"
"ee9fdfdd-7479-47aa-96e4-98f0719f7106","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation (new) - Lot 25"
"3eb3ab6d-7ac9-44d8-98a8-3158dea8d7f0","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 37"
"0f2bea08-cb4c-4307-a876-d39ab1b810b6","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 38"
"892ef97d-1713-4307-89cc-e0d086a3a022","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 40"
"1fb318e3-f3dd-42d8-9fdb-23054a9f00fc","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 41"
"1fe36a8d-419b-420c-a21a-a35a37cf2f43","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 42"
"69723bf4-3d99-4e55-86a7-31ef1ffae535","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 42a"
"8458740f-402a-4955-b7f6-042b8a048b27","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 43"
"6eee5ecd-beee-4c10-be5d-68e3e0b7feb4","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 43a"
"8bf61afc-fbb4-4114-8d71-7c22cb5cb090","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 44"
"1d6c2ba8-92d5-4863-a256-cc5307598c0f","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 45"
"1d572f0a-1f60-41b1-8cb2-200d5e75685b","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 46"
"68a0d0e1-6d04-48bd-9d7f-002523d11947","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 47"
"b8aa0097-6de1-4f4f-9248-a11372d85d22","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 48 (Displaced Threshold)"
"d55d62f4-247d-47eb-a084-cf2cda1a3613","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 49 (Displaced Threshold)"
"368fd6a8-c3af-4424-9693-457f104ae608","","checklist-sectioned","pass","b99c716b0184574decf7c68bc2725642d2a84e762c3340acbb6ed0e12a6de9d5","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 50 (Displaced Threshold)"
