type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,"Where sheet filter drains are used against structures employing weepholes, the core of the drain shall have cutouts of a size and spacing recommended by the manufacturer.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl 23.4,,,,,,,,,
checkpoint,Collector pipes shall be constructed to the shapes specified in the drawings and jointed in accordance with the manufacturer's recommendations.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl 23.4,,,,,,,,,
checkpoint,Filling around collection pipes shall be general backfill in accordance with Clause 20 of MRTS04. Fill material shall be compacted to a relative compaction not less than 97%.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl 23.4,,,,,,,,,
checkpoint,"Concrete outlets, concrete surrounds, galvanised chicken-wire cones and pest-proof flaps shall be provided in accordance with Standard Drawing 1116.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl 23.4,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,03.41 - Rock Protection,itp,,,,,03.41 - Rock Protection,,,
section,Details,,,,,,,,,
checkpoint,"Rock complies with size requirements specified on drawings, otherwise shall be not less than 150mm and not greater than 500mm. Rock shall be well graded with not less than 50% larger than a size twice the minimum specified",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.2,,,,,,,,,
checkpoint,"Rock shall be clean, hard, dense and durable igneous or metamorphic rocks. It shall be resistant to weathering, free from overburden, spoil, shale and organic matter.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.2,,,,,,,,,
checkpoint,Rock Protection constructed in the locations and in accordance with the drawings,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.3,,,,,,,,,
checkpoint,Rock Protection is uniform in appearance and does not have noticeable veritical or horizontal irregularities,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.3,,,,,,,,,
checkpoint,Rock material shall be placed such that larger rocks are uniformly distributed throughout the rockwork layer with smaller rocks filling the voids.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.3,,,,,,,,,
checkpoint,"Where constructed on an embankment, rock protection is constructed concurrent with the embankment with no more than 1m vertical height of open embankment above the completed rock protection",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.3,,,,,,,,,
checkpoint,Cement mortar shall consist of one part Type GP cement to three parts fine sand. Materials shall coply with MRTS70,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS03 Cl. 35.3,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,04.04 - Ground Surface Treatment,itp,,,,,04.04 - Ground Surface Treatment,,,
section,Details,,,,,,,,,
checkpoint,Ground Surface Treatment carried out on all areas beneath road embankment/pavement (except where special treatment or subgrade preparation is required),,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl12.2.1.1,,,,,,,,,
checkpoint,Holes and local depresions filled with similar material and compacted in accordance with Cl15,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl12.2.1.2,,,,,,,,,
checkpoint,"Existing surface scarified >150mm deep and compacted in accordance with Cl15. If material is too wet or too dry to compact and does not classify as unsuitable, moisture content adjusted to a depth of 300mm using appropriate methods.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl12.2.1.3,,,,,,,,,
checkpoint,Construction Testing Requirements: Test Method,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) -,,,,,,,,,
textbox,Max. Lot Size,,,,,,,,,
textbox,Min. Testing Frequency,,,,,,,,,
textbox,Min. No. of Tests,,,,,,,,,
label,Check Item - MRTS04,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,"Compaction: Q140A, Top 300mm below Subgrade = 97%, Greater than 300mm below Subgrade = 95%",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Max Lot Size: 5000m2,,,,,,,,,
label,○ 1 per 500m2,,,,,,,,,
label,○ 1 per lot,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table 15.3b,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,04.07 - Structure Excavation,itp,,,,,04.07 - Structure Excavation,,,
section,Details,,,,,,,,,
checkpoint,"Where Unsuitable Material (in accordance with the provisions of Cl. 9.2) or pottentially unsuitable Material is encountered on site the contactor shall, before proceding with removal, notify the Administrator. Once Identified the Unsuitable material shall be removed and disposed of in accordance with the provisions of Cl. 9.3 and CL11.3",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,,
label,Reference - MRTS04 Cl9.4,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,"Where material can be reasonably be expected to contain a possible acid sulphate potential, the test results shall be documented and reported to the Administrator.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Hold Point 5,,,,,,,,,
label,Reference - MRTS04 Cl10.4,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,"Where shown on the drawings or specified elsewhere, a layer of blinding concrete shall be placed over the foundation material as soon as practical. The top surface of the blinding concrete shall be screeded neatly to the shape and levels shown on the drawings",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl13.3.4.1,,,,,,,,,
checkpoint,"The widths of excavations for culverts shall be the minimum necessary for their construction and placement of backfill against them, provided that nowhere shall such widths be more than those shown on standard drawings 1359.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl13.3.6,,,,,,,,,
checkpoint,The material in the bottom of excavations shall comply with the density requirements of Clause 15 and compacted to a depth of at least 150mm.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl13.3.6,,,,,,,,,
checkpoint,"Compaction: Q140A, Bottom of excavations = 95%",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Max Lot Size: each culvert or end structure,,,,,,,,,
label,○ Min. Test Frequency: 1 per 50m2,,,,,,,,,
label,○ Min. no of Tests: 2 per lot,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A2 No. 2.6,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,04.08 - Embankment,itp,,,,,04.08 - Embankment,,,
section,Details,,,,,,,,,
checkpoint,"Prior to incorporating any Earth or Rock Fill Material into the Works, the Contractor shall submit stockpile or source tests results as specified in Appendix A which demonstrate the source meets the specified material requirements.",,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Hold Point 10,,,,,,,,,
label,Reference - MRTS04 Cl14.2.1,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,"Earth fill material in subgrade shall have the following properties: Min. CBR % - 7, CBR Soaked Condition - 4 days, CBR target density % - 97%, CBR target moisture content - 100%",,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04.1 Cl. 9.1,,,,,,,,,
checkpoint,Rock Fill shall be sourced from a TMR regsitered quarry or other suitable source and shall comply with the properties states in Table 14.2.3.,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.2.3,,,,,,,,,
checkpoint,The foundation under rock fill shall be treated and shaped to maintain drainage and so erosion of the foundation will not occur.,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.2.3,,,,,,,,,
checkpoint,Rock fill shall be placed and spread in such a way to avoid segregation and contamination with foreign material. The uncompacted Rock Fill layer thickness must not exceed the thickness given in Table 15.4,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.2.3,,,,,,,,,
checkpoint,Compact the Rock Fill using the mechanical interlock method of construction as per Clause 15.4,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.2.3,,,,,,,,,
checkpoint,"Embankments constructed to the shapes, zones and other requirements shown on the drawings or as otherwise specified.",,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.3.1,,,,,,,,,
checkpoint,Geotextile placed at interchange between compaction methods,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.3.2,,,,,,,,,
checkpoint,The ground surface on which embankments are to be constructed shall be stepped in accordance with the requirements of Cl14.3.3,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl14.3.3,,,,,,,,,
checkpoint,The max thickness of an uncompacted layer shall be as per Table 15.4.,,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl15.4,,,,,,,,,
checkpoint,"Each layer rolled until the rolled surfaces do not exhibit any permanent deformation, rutting, yielding, signs of distress or instability.",,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Witness Point 6,,,,,,,,,
label,Reference - MRTS04 Cl15.4,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,04.10 - Backfill,itp,,,,,04.10 - Backfill,,,
section,Details,,,,,,,,,
checkpoint,"Prior to incorporating any backfill material, stockpile or source test results as specified in Appendix A shall be submitted demonstrating material meets the specified requirements.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Hold Point 11,,,,,,,,,
label,Reference - MRTS04 Cl19.1,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,"Material for backfill shall be as shown on the drawings or as specified elsewhere in the Contract. Where not so shown or specified, material shall be earth backfill material complying with the requirements of Clause 19.2.2.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Grading,,,,,,,,,
label,Check Item - Witness Point 6,,,,,,,,,
label,"Reference - MRTS04 Cl19.2.2, Cl19.3.1",,,,,,,,,
checkpoint,"Unless specified otherwise in Clause 19.3 or elsewhere in the Contract, backfill shall be compacted using the compacted layer method of construction in accordance with the requirements of Clause 15, except as may be modified by the requirements of Clause 19.",,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - RDD, 1/500m2/300mm Lift - min 4/lot",,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl19.3.1,,,,,,,,,
checkpoint,"Backfill around In Place units (pipes, culverts, pits and so on) not placed until completed and inspected by Administrator and any curing period has elapsed.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Hold Point 12,,,,,,,,,
label,Reference - MRTS04 Cl19.3.3,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,"Where material is placed on opposite sides of a culvert, structure, conduit etc. the difference in level of compacted material on opposing sides shall not exceed 150mm, unless shown otherwise on the drawings.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl19.3.3,,,,,,,,,
checkpoint,"Foundation bedding, haunch, side and overlay zones for concrete pipe culverts shall be as per standard drawing 1359.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS04 Cl19.3.4,,,,,,,,,
checkpoint,Construction Testing Requirements: Test Method,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) -,,,,,,,,,
textbox,Max. Lot Size,,,,,,,,,
textbox,Min. Testing Frequency,,,,,,,,,
textbox,Min. No. of Tests,,,,,,,,,
label,Check Item - MRTS04,,,,,,,,,
label,Reference - Table A3,,,,,,,,,
checkpoint,"Relative Moisture Rainfall zone: High (>1000mm), Class A1/A2: 70% - 100%, Class B: 80% - 110%",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Each culvert/structure,,,,,,,,,
label,○ 1 per 100m3,,,,,,,,,
label,○ 2 per lot,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,"Relative Compaction Top 300mm below Subgrade = 97%, Greater than 300mm below Subgrade = 95%",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Each culvert/structure,,,,,,,,,
label,○ 1 per 100m3,,,,,,,,,
label,○ 2 per lot,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,Stockpile Testing Requirements: Test Method,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) -,,,,,,,,,
textbox,Min. Testing Frequency:,,,,,,,,,
textbox,Quarry Source,,,,,,,,,
textbox,Other Source,,,,,,,,,
label,Check Item - MRTS04,,,,,,,,,
label,Reference - Table A3,,,,,,,,,
checkpoint,Grading,,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - 5000t, 1000m3",,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,Plasticity Index,,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - 5000t, 1000m3",,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,Linear Shrinkage,,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - 5000t, 1000m3",,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,Emerson Class Number: AS 1289.3.8.1,,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - 5000t, 1000m3",,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,Soaked CBR and Swell (For earth backfill in subgrade only),,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - 4000t, 200m3",,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - Table A1,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,itp,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,
section,Details,,,,,,,,,
checkpoint,No lightly bound pavement works commenced until all relevant construction procedures have been accepted by the Administrator.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - HOLD POINT 1 Milestone,,,,,,,,,
label,Reference - Clause 5.2 MRTS10,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,Lightly Bound Pavement Construction Procedure submitted to Administrator at least 14 days prior to commencement of pavement works.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submitted 14 Days Prior,,,,,,,,,
label,Check Item - Milestone,,,,,,,,,
label,Reference - MRTS10 Clause 5.2.1,,,,,,,,,
checkpoint,The unbound pavement material to be used as part of the plant-mixed lightly bound pavement conforms to the requirements of MRTS05.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,,
label,Reference - MRTS10 Clause 6.1,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,"Regsitered mix design and terget content of stabilisation agent nominated and submitted to Administrator along with: 1. Stabilised Mix Design Certificate, 2. Quarry Registration Certificate",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submitted 14 Days Prior,,,,,,,,,
label,Check Item - HOLD POINT 3,,,,,,,,,
label,Reference - MRTS10 Clause 7.1,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,A trial of the manufacturing and laying operations shall be caried out prior to commencement of the work.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - WITNESS POINT 1,,,,,,,,,
label,Reference - MRTS10 Clause 8.1,,,,,,,,,
checkpoint,"Prior to continuing works after completion of the trial, records which demonstrate compliance submitted to the Adminstrator for acceptance.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,,
label,Reference - MRTS10 Clause 8.1,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,Each supply lots shall be sampled and tested for compliance in accordance with the testing frequencies specify in MRTS05. No material shall be incorporated into the work unless it has demonstrated compliance fully with the requirements of MRTS05 and MRTS10,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS05 Clause 7,,,,,,,,,
checkpoint,Equipment as specified in approved construction procedure.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Cl.8.2.1,,,,,,,,,
checkpoint,"The time between the commencement of mixing the stabilisation agent into the unbound material and the completion of compaction of a single layer is less than the allowable working time. The allowable working time for the plant-mixed lightly bound pavement is to be the lesser of the following: a) Tested working time shown on the mix desing certificate, b) Four hours",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.3,,,,,,,,,
checkpoint,"Lightly bound pavements not constructed when: a) air temperature is less than 10°C or greater than 40°C, b) during rain or when rain is likely to fall during placement, c) evaporation rate due to the combined effect of air temperature, wind and relative humidity may result in excessive drying of the pavement layers",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.4,,,,,,,,,
checkpoint,"Individual compacted layer thicknesses in accordance with Table 8.2.7.1. Minimum - 125mm, Maximum - 250mm",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.7.1,,,,,,,,,
checkpoint,"Where a lightly bound pavement layer is to be overlaid directly with another lightly bound pavement layer, the finished surface is hardcut to uniformly roughen the surface across the full width of the layer.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.7.2,,,,,,,,,
checkpoint,"Unless constructed in the same shift, a cement slurry is applied to the hard-cut surface prior to placing the next lightly bound pavement layer.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.7.2,,,,,,,,,
checkpoint,Each layer of lightly bound pavement cover with the next layer or bituminous surfacing within seven days of placement. Lightly bound layers not covered with a sprayed seal or prime within 48 hours of placement.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.9,,,,,,,,,
checkpoint,"Longitudinal joints offset by a min. 150mm from joints in underlying layers, located away from wheel paths and in the final layer coincide with the lane-marking or change in crossfall. Transverse joints offset by a min. 2.0m from joints in underlying layers.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.10,,,,,,,,,
checkpoint,"For fresh joints between adjoining or adjacent run, the outside 300mm of material from the first run shall be left uncompacted until the adjacent run is ready for compaction.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Cl. 8.2.10.1,,,,,,,,,
checkpoint,"Joints that are not fresh shall be cut back to form a neat, clean vertical face. Cutback distance shall be a minimum of 150mm and before placing the adjoining layer or adjacent layer, the cut back edge of the existing layer shall have a cement/water slurry at a rate of 2kg/m2. The slurry cement/water ratio to be 0.6 and 0.7.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,"Reference - MRTS10 Cl. 8.2.10.2, Cl.6.4",,,,,,,,,
checkpoint,"With the exception of vehicles directly involved with curing, compliance testing, sealing operations and construction of overlaying pavements and subsoil/pavement drains, lightly bound layers not opened to traffic until the lost has been tested and passes proff rolling.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.2.11,,,,,,,,,
checkpoint,The actual content of stabilising agent for each lot complies with the requirements in Table 8.3.2. Min/Max Value = Target Content +/- MPV (Mixing-Plant-Variability),,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.2,,,,,,,,,
checkpoint,Unconfined compressive strength between 1 - 2MPa,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.3,,,,,,,,,
checkpoint,"The characteristic value of relative compaction shall not be less than 100%, except for the upper most layer of lightly bound base which shall not be less than 102%. Compaction testing will be conducted at the 4hrs working time after batching.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.4,,,,,,,,,
checkpoint,"Horizontal tolerances shall not be more than ± 50mm except for the following: a) Pavement edges not adjacent to any other part of the pavement and not adjacent to any structure or adjoining road, transverse tolerance shall be -50mm + 250mm, b) Where alignment of the pavement with an existing structure is necessary",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.5.2,,,,,,,,,
