resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,Roof Edge Precast,,,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro 700X,,,,,
,step,,,,,Hob to vertical screen,,,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro 700X + 800TC,,,,,
,step,,,,,,Level 12,,,,,,
,step,,,,,,,Enviro 700X + 800TC,,,,,
,step,,,,,Roof Edge Precast Upstand,,,,,,,
,step,,,,,,Level 13,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,Façade Bandage for window wall Install,,,,,,,,
,step,,,,,Level 02,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 03,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 04,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 06,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 07,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 08,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 09,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 10,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 12,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,Apartment Balconies,,,,,,,,
,step,,,,,Stage 1 - Setdowns,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,Stage 2 - Complete Balcony,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,Bathrooms and Laundries,,,,,,,,
,step,,,,,Level 06,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 07,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 08,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 09,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 10,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 11,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 12,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,Water Meter Cupboards,,,,,,,,
,step,,,,,Level 02,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 03,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 04,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 06,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 07,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 08,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 09,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 10,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 12,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,Roof,,,,,,,,
,step,,,,,Non-trafficable Roof/Slab,,,,,,,
,step,,,,,,Level 02,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,,Level 13,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,Membrane to Service Drain Access,,,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,Plant Room,,,,,,,,
,step,,,,,External Plant Room,,,,,,,
,step,,,,,,Level 13,,,,,,
,step,,,,,,,Enviro 700X + 800TC,,,,,
,step,,,,Planters,,,,,,,,
,step,,,,,Level 02,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Level 13,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,Precast Joints - Negative membrane wokers,,,,,,,,
,step,,,,,Level 01,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 02,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 03,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 04,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 05,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 06,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 07,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 08,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 09,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 10,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 11,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,,,Level 12,,,,,,,
,step,,,,,,Enviro Flex FC + 700X ne 200mm bandage,,,,,,
,step,,,Building C,,,,,,,,,
,step,,,,Slab Edges,,,,,,,,
,step,,,,,Level 03,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 04,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 06,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 07,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 08,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 09,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 10,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 12,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Level 13,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro 700X,,,,,,
,step,,,,,Slab under GRC Planter,,,,,,,
,step,,,,,,Level 2,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 3,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 4,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 5,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 6,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 7,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 8,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 9,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 10,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro Prime WB + EnviroClad,,,,,
,step,,,,Window Seal,,,,,,,,
,step,,,,,Level 02,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 03,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 04,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 06,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 07,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 08,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 09,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 10,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 12,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,Apartment Balconies,,,,,,,,
,step,,,,,Stage 1 - Setdowns,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,Stage 2 - Slab,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,Apartment Bathrooms/Laundries,,,,,,,,
,step,,,,,Level 02,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 03,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 04,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 05,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 06,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 07,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 08,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 09,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 10,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 11,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 12,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,Water Meter Cupboards,,,,,,,,
,step,,,,,Level 2,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 3,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 4,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 5,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 6,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 7,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 8,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 9,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 10,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 12,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,Roof,,,,,,,,
,step,,,,,WPS-501 - Membrane to non-trafficable Roof/Slab,,,,,,,
,step,,,,,,Level 03,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,,Level 13,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,,Roof,,,,,,
,step,,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,
,step,,,,,Slab under GRC Planter,,,,,,,
,step,,,,,,Level 02,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,Plant Room,,,,,,,,
,step,,,,,Level 13,,,,,,,
,step,,,,,,Enviro 700X + 800TC,,,,,,
,step,,,,Planters/Green Walls,,,,,,,,
,step,,,,,Level 02,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Level 013,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,Building D,,,,,,,,,
,step,,,,Slab Edges,,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,Enviro 700X,,,,,,,
,step,,,,Façade and Façade Cladding,,,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,,
,step,,,,Balconies,,,,,,,,
,step,,,,,Part 1 - Setdowns,,,,,,,
,step,,,,,,Level 2,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 3,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Roof Terrace,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,Part 2 - Balcony Slab,,,,,,,
,step,,,,,,Level 2,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 3,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Roof Terrace,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,Bathrooms/Laundries,,,,,,,,
,step,,,,,Level 2,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 3,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 4,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Roof Terrace,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,Roof,,,,,,,,
,step,,,,,Level 2,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Level 3,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Roof Terrace,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,Planters,,,,,,,,
,step,,,,,Level 2,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,,Roof Terrace,,,,,,,
,step,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,,
,step,,,,Secondary waterproofing above screed to podium paved areas,,,,,,,,
,step,,,,,Enviroshield,,,,,,,
