type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,
label,RECORDS / REMARKS - All production aggregate test results to be submitted to NZTA for review and verification,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,7.3 - Nominal 75mm Make-up Metal,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Quantity of material used,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - 75mm depth over high spots,,,,,,,,,,,,,,
label,FREQUENCY - Each Subsection,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Correct amount of material used (M³Solid) as per geometric design / MC,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,DESCRIPTION - Spot checks to be taken,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer surveyor,,,,,,,,,,,,,,
section,8 - Foamed Bitumen Stabilisation,,,,,,,,,,,,,,
checkpoint,8.1.1 - Stabilisation Agents - Foam Bitumen,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Laboratory testing,,,,,,,,,,,,,,
label,"METHODS OR REFERENCE - NZTA B/5, NZTA M/1 (B/7)",,,,,,,,,,,,,,
label,FREQUENCY - Per batch ,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - 80/100 or 180/200 Pen Grade, Minimum expansion of 10 times original volume, & half-life of at least 6 seconds",,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Renewals Engineer,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Renewals Engineer,,,,,,,,,,,,,,
label,RECORDS / REMARKS - All stabilisation material and laboratory testing results to be submitted to NZTA for review and verification.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.1.2 - Stabilisation Agents - Cement,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - See NZS 3122,,,,,,,,,,,,,,
label,"METHODS OR REFERENCE - NZS 3122, NZTA B/5 Cl. 4.1.2",,,,,,,,,,,,,,
label,FREQUENCY - Per batch,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Cement must comply with NZS 3122,,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,"DESCRIPTION - Hold Point - No cement shall be spread on site with out a pass result, obtainable from supplier (this is to be done once for contract)",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Renewals Engineer,,,,,,,,,,,,,,
label,RECORDS / REMARKS - All stabilisation material and laboratory testing results to be submitted to NZTA for review and verification.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.1.3 - Stabilisation Agents - Delivery,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual Inspection,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/2,,,,,,,,,,,,,,
label,FREQUENCY - Upon delivery,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Stabilising agents to be delivered in tanks or trucks with Certificate of Loading,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Certificate of loading to be checked on site,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.1.4 - Stabilisation Agents - Bitumen Storage (1),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - 80/100 Pen Grade,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - 2 hours before use,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,,,,,,,,
label,Max storage temp: not exceed,,,,,,,,,,,,,,
label,125°C for > 24 hours & 175°C for < 24 hours,,,,,,,,,,,,,,
label,Application temp: min 175°C - max 190°C,,,,,,,,,,,,,,
label,TYPE - H,,,,,,,,,,,,,,
label,DESCRIPTION - Any bitumen that has been heated above the maximum shall be removed from site,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.1.4 - Stabilisation Agents - Bitumen Storage (2),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - 180/200 Pen Grade,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - 2 hours before use,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,,,,,,,,
label,Max storage temp: not exceed,,,,,,,,,,,,,,
label,120°C for > 24 hours & 170°C for < 24 hours,,,,,,,,,,,,,,
label,Application temp: min 170°C - max 185°C,,,,,,,,,,,,,,
label,TYPE - H,,,,,,,,,,,,,,
label,DESCRIPTION - Any bitumen that has been heated above the maximum shall be removed from site,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.2 - Water,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Obtained from a suitable source,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5(B7) Portable PH testing,,,,,,,,,,,,,,
label,FREQUENCY - Ongoing,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - Water for stabilisation, construction and curing is tested for correct PH for each site",,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Certification required for each site (PH 5.5 -7.0),,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer PM,,,,,,,,,,,,,,
checkpoint,8.3.1 - Weather Limitations - Temperature,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Measure Temperature,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Daily,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Stabilised material before compaction 20°C,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Work shall not be started if temperature is below the respective minimums.,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Downer PM,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Joint Inspection,,,,,,,,,,,,,,
checkpoint,8.3.2 - Weather Limitations - Wind,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Assessment,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Daily (SEE remarks),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Maximum windspeed of 25km/hr checked from metservice website,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Work shall not be started if windspeed exceeds the maximum,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Downer PM,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Not applicable if direct injection used,,,,,,,,,,,,,,
checkpoint,8.3.3 - Weather Limitations - Rain,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Check forecast,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Daily,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Low likelihood of rain,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Work shall not be started if rain is forecast for the immediate work day and the following day for the aftercare.,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Downer PM,,,,,,,,,,,,,,
checkpoint,8.4.1 - Spreading - Cement (1),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Mat Test 1m² canvas,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Every 400m²,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Within ±0.5km/m² of the specified rate,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,"DESCRIPTION - Tonnage/m² records shall be kept, including mat results",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Not applicable if direct injection used,,,,,,,,,,,,,,
checkpoint,8.4.1 - Spreading - Cement (2),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Average usage test,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Upon emptying the spreader and bulk tanker,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Withn ±2.5% of the specified rate,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,"DESCRIPTION - Tonnage/m² records shall be kept, including mat results",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.4.2 - Spreading - Bituminous Agents (1),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Flow meter display,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Continuous,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Withn ±5% of the specified rate,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,"DESCRIPTION - Tonnage/m² records shall be kept, including mat results",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.4.2 - Spreading - Bituminous Agents (2),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Microprocessors reading,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - End of each run,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Withn ±3.0% of the specified rate,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,"DESCRIPTION - Tonnage/m² records shall be kept, including mat results",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.4.2 - Spreading - Bituminous Agents (3),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Average usage test,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Upon emptying the bulk tanker,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Withn ±2.5% of the specified rate,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,"DESCRIPTION - Tonnage/m² records shall be kept, including mat results",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.5.1 - Time Limitations - Cement,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - The maximum time period from mixing to primary compaction,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Post stabilisation,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - 2 hours - Time start to  time end to be recorded,,,,,,,,,,,,,,
label,TYPE - H,,,,,,,,,,,,,,
label,"DESCRIPTION - Where time the time limit is exceeded, details of the remedial action shall be prepared for assessment, and procedures for further stabilisations sections must be agreed to avoid further occurances",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer PM,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.5.2 - Time Limitations - Foam Bitumen,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - The maximum time period from mixing to primary compaction,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Post stabilisation,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - 4 hours - Time start to  time end to be recorded,,,,,,,,,,,,,,
label,TYPE - H,,,,,,,,,,,,,,
label,"DESCRIPTION - Where time the time limit is exceeded, details of the remedial action shall be prepared for assessment, and procedures for further stabilisations sections must be agreed to avoid further occurances",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer PM,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.5.3 - Time Limitations - Combination,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - The maximum time period from mixing to primary compaction,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Post stabilisation,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - The shorter of the individual agents,,,,,,,,,,,,,,
label,TYPE - H,,,,,,,,,,,,,,
label,"DESCRIPTION - Where time the time limit is exceeded, details of the remedial action shall be prepared for assessment, and procedures for further stabilisations sections must be agreed to avoid further occurances",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer PM,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,8.6.1 - Insitu Mixing - Cut Depth,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Depth measurement,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - At start & end of cut and every 200m,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - -5mm +15mm of design depth,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.6.2 - Insitu Mixing - Join Overlap,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Inspection,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - Continuous,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - 100mm overlap,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - All cuts shall overlap by the minimum acceptance criteria,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.6.3 - Insitu Mixing - Particle Breakdown,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Inspection,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,"FREQUENCY - Within the first 20m of each run, and where ever material changes",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Well mixed material with acceptable particle size distribution,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,"DESCRIPTION - Where breakdown is excessive, method of milling should be altered to avoid such breakdown",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
checkpoint,8.6.4 - Insitu Mixing - FBS Quality,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Inspection,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY - Continuous while stabilisation is progressing,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - No bitumen stringers or blobs observed (See Assessment of hoe'd materials),,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - If bitumen blobs or stringers are found the the construction of FBS stops and the equipement is fixed so that there are no bitumen blobs or stringers found,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
section,9 - Construction Quality Assurance (QA),,,,,,,,,,,,,,
checkpoint,9.1 - Field Compaction Target,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - NDM  - Plateau,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - 1 Every 3000m2 or once daily,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Plateau testing done each shift / as required depending on the material variability throughout the site to determine compaction pattern. ,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,DESCRIPTION - Avg 98% plateau with min 95%. Plateau testing to be completed to determine  Field Compaction Target,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Verified test results of plateau to be supplied,,,,,,,,,,,,,,
checkpoint,9.2 - Lab testing,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - ITS/ UCS test,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5,,,,,,,,,,,,,,
label,FREQUENCY - 1 Every 3000m2 or once daily,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Testing to be completed each shift / as required depending on the material variability throughout the site to verify compaction. ,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,DESCRIPTION - Tests to be cured & achieve as per specification. ,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Renewals PM,,,,,,,,,,,,,,
checkpoint,9.3 - Compaction Testing,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - NDM,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA T23: 2021 Direct Transmission,,,,,,,,,,,,,,
label,FREQUENCY - 5 tests per homogeneous lot of up to 1000m2  of laid pavement,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - Average ≥ 98% Plateau, Minimum ≥ 95% Plateau",,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until passing results are achieved  (ie average & minimum of Plateau) Compaction equipment shall be sufficent to achieve 98% MDD,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Renewals Engineer,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Invite NZTA  to carry out joint site inspection to inspect NDM Testing onsite. Results to be submitted to NZTA for verification,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.4 - Surface Set Up / Clegg Hammer ,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Clegg Hammer ,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Certified Clegg hammer (Current Certification sticker) & calibrated prior to use,,,,,,,,,,,,,,
label,FREQUENCY - 5 tests per homogeneous lot of up to 1000m2  of laid pavement,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - CIV ≥ 40,,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold point - membrane / chipseal placed once CIV ≥ 40,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor/ Renewals Engineer,,,,,,,,,,,,,,
label,RECORDS / REMARKS - All test results to be submitted to NZTA for review and verification,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.5 - Degree of Saturation (DOS),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - DOS,,,,,,,,,,,,,,
label,"METHODS OR REFERENCE - NZS 4407 Test 4.2.2, NZTA B/5 Cl. 7.12",,,,,,,,,,,,,,
label,FREQUENCY - 5 tests per homogeneous lot of up to 1000m2  of laid pavement,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - For information only ,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,DESCRIPTION - Soild density to be measured. ,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer Lab technician,,,,,,,,,,,,,,
checkpoint,9.6 - NDM moisture correction,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - NDM & Lab MC,,,,,,,,,,,,,,
label,FREQUENCY - 3x Moisture contents per single plateau test carried out,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Information only,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,DESCRIPTION - Correction offset to be applied per site,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Renewals Engineer - Relates to field plateau testing by the laboratory,,,,,,,,,,,,,,
checkpoint,9.7 - Surface Shape / Profile Layer Thickness,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - NZTA B/5,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - ,,,,,,,,,,,,,,
label,○ Visual inspection,,,,,,,,,,,,,,
label,○ Cut/fill tolerance check,,,,,,,,,,,,,,
label,○ String records,,,,,,,,,,,,,,
label,○ Straight edge,,,,,,,,,,,,,,
label,FREQUENCY - 1 test per 20m,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,,,,,,,,
label,○ ≤10mm variance from 3m straight edge,,,,,,,,,,,,,,
label,○ Gradual deviations,,,,,,,,,,,,,,
label,○ Crossfall > 1%,,,,,,,,,,,,,,
label,○ Finished crossfall between any 2 points more than 2m apart transverse to centreline ±0.5% of design,,,,,,,,,,,,,,
label,○ -5mm +15mm or ±5mm at lip of concrete channel where applicable,,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until passing results are achieved. Hiways Retain the right to override Machine Control requirement when required. Documentation and Record to supplement reasoning and affected area,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman/ Renewals PM/ Downer surveyor,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Invite NZTA to carry out joint site inspection to inspect surface shape/profile of pavement layer(s) onsite. Results to be submitted to NZTA for verification.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.8.1 - Tolerances - Width Unconstrained,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - TNZ B/2,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Confirm offset from lift pegs,,,,,,,,,,,,,,
label,FREQUENCY - 2 at every lift peg or per 180 m2,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - - 20mm, + 100mm",,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until passing results are achieved,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Renewals PM,,,,,,,,,,,,,,
label,"RECORDS / REMARKS - 24hrs prior to inspection, Invite NZTA to carry out joint site inspection to inspect surface shape/profile of pavement layer(s) onsite. Results to be submitted to NZTA for verification.",,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.8.2 - Tolerances - Width Constrained,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - TNZ B/2,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Stringline/lift pegs,,,,,,,,,,,,,,
label,FREQUENCY - 3 at every lift peg or per 180 m2,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Zero,,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until passing results are achieved,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Highways Site Foreman / Renewals PM,,,,,,,,,,,,,,
label,"RECORDS / REMARKS - 24hrs prior to inspection, Invite NZTA to carry out joint site inspection to inspect surface shape/profile of pavement layer(s) onsite. Results to be submitted to NZTA for verification.",,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.9 - Ride Quality,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Owner acceptance test,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - As per  Contract Documents OPM42,,,,,,,,,,,,,,
label,FREQUENCY - 1 ride test for each lane following Basecourse completion prior to surfacing,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Rolling 100m average NAASRA <75 counts/km,,,,,,,,,,,,,,
label,"TYPE - W, H",,,,,,,,,,,,,,
label,"DESCRIPTION - Hold Point – no surfacing layer is to be applied until acceptance of ride quality, No exceptions",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Road Science/ Downer PM,,,,,,,,,,,,,,
label,RECORDS / REMARKS - NZTA to carry out joint site inspection to inspect newly constructed pavement surface before sealing. NZTA to approve newly constructed surface before any seasling works to be carried out.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.10 - Mosaic Surface,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual inspection ,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - A clean macro texture with a tight mosaic surface as per Chapter 7 Chipsealing in NZ,,,,,,,,,,,,,,
label,FREQUENCY - Overview of site for tight mosaic surface,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,,,,,,,,
label,○ The large aggregate is held in place by a matrix of smaller aggregates ,,,,,,,,,,,,,,
label,○ The smaller aggregate is held firmly in place by fine material ,,,,,,,,,,,,,,
label,○ The matrix does not displace under normal trafficking or sweeping,,,,,,,,,,,,,,
label,"TYPE - W, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until passing results are achieved,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - NZTA Network Manager / Renewals Manager/ Highways Site Foreman /  Downer PM / Downer Sealing Foreman,,,,,,,,,,,,,,
label,RECORDS / REMARKS - NZTA to carry out joint site inspection to inspect newly constructed pavement surface before sealing. NZTA to approve newly constructed surface before any seasling works to be carried out.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.11 - Preseal Check,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - NZTA B/5 ,,,,,,,,,,,,,,
label,FREQUENCY - Before sealing,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - All prior ITP checks have been completed and signed off, No caking layers present",,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until all results are verified & approved as per ITP,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - NZTA Network Manager / Renewals Manager/ Highways Site Foreman /  Downer PM / Downer Sealing Foreman,,,,,,,,,,,,,,
label,RECORDS / REMARKS - NZTA to carry out joint site inspection to inspect newly constructed pavement surface before sealing. NZTA to approve newly constructed surface before any seasling works to be carried out.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,9.12 - Pavement Surface As-Built,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Survey,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - As per approved drawings,,,,,,,,,,,,,,
label,FREQUENCY - Per installation / Site,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Accurate survey of all topograpgical features required,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer Approved Surveyor,,,,,,,,,,,,,,
section,10 - Sealing,,,,,,,,,,,,,,
checkpoint,10.1 - Sealing,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - See Sealing ITP,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – All hold points and checks in ITP to be completed before physical works continue,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer Sealing Contract Manager,,,,,,,,,,,,,,
checkpoint,10.2 - Sealing TMP and Aftercare Process,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - See Sealing TMP to confirm 24 hour trafficking and aftercare processess are in place for site,,,,,,,,,,,,,,
