"Warnings","Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"","9d59c1c2-21cd-4ede-b7c0-ed18920a6c3a","note","Reference Documents: CP17028-SPC-AUR-CIV-001 cl.4.2.3",,,,,
"","5ee3e166-4e77-4817-8afd-01c4a48fb02a","note","Inspection/Test Method: Verify",,,,,
"","3608caff-9fe2-489d-b321-2d2a40b7a21a","note","Record of conformity: This ITP signed",,,,,
"","37468e8a-53cf-440d-bb5a-d8abc1c4bfcf","note","AP",,,,,
"","22c5a108-38ec-4197-894c-985311ae5329","note","Responsibility: Project Engineer/Foreman",,,,,
"","b22e2c18-cccb-493c-8cff-08cf39dd7aab","textbox","Date Completed:",,,,,
"",,"checkpoint","2.2 Excavation using specialist sensitive excavation techniques",,,,,
"","6a17fc97-41a8-4a64-a504-ce734ae1a77a","note","Frequency: Each Lot ",,,,,
"","94168eea-2aa3-41e1-8020-bc843d2b71d9","note","Acceptance Criteria: Excavation shall be carried out using Hydro Excavation( or other technique approved by the Superintendent) for the following excavations:• 3m of 22kV cables• 3m of Optical Fibre Communications cables",,,,,
"","672d8c47-c7a0-4034-ac9b-336de5a6ad73","note","Reference Documents: CP17028-SPC-AUR-CIV-001 cl.4.2.3",,,,,
"","3f429947-be6a-49fc-8b7a-7338c92782c2","note","Inspection/Test Method: Verify",,,,,
"","ced24cb1-796b-4981-b14c-a7cda4c82b85","note","Record of conformity: This ITP signed",,,,,
"","7020f0a0-6fe2-442a-ac28-181effcec3d0","note","AP",,,,,
"","4348509f-9753-44ab-91be-699188cc98de","note","Responsibility: Project Engineer / Foreman",,,,,
"","c26d9629-3a5b-4c0c-ad43-cb9fdf20dc6e","textbox","Date Completed:",,,,,
"",,"checkpoint","2.3 Concrete Encasing",,,,,
"","55c9226b-9d20-4523-8882-125792c3f42c","note","Frequency: Each Lot ",,,,,
"","f01b59c1-5e12-4326-ad46-3669e6b40513","note","Acceptance Criteria: 20MPa/20mm Concrete has been used to encase Type A and Type B services, and the surface has been broom finished to a surface texture depth between 0.4mm and 0.7mm.",,,,,
"","7aaf7b86-b69e-4a62-a301-3bb680f386ee","note","Reference Documents: CP17028-DWG-AUR-CIV-CA-1029",,,,,
"","08f0da17-85bc-446c-a584-514344dab145","note","Inspection/Test Method: Verify",,,,,
"","96b37f9b-ed4f-4ae8-b15d-ce4c47c5dbbc","note","Record of conformity: This ITP signed",,,,,
"","9820397c-7495-427b-b307-914511784422","note","IP",,,,,
"","88a1b3d5-4834-41bf-9fe4-325c1dd99498","note","Responsibility: Project Engineer/Foreman",,,,,
"","903c1ff7-9e8d-4191-9e10-dcc3176a579e","textbox","Date Completed:",,,,,
"",,"checkpoint","2.4 Cover to Reinforcement",,,,,
"","8a1a4c63-a27c-484c-83b7-622bcf995b3b","note","Frequency: Each Lot ",,,,,
"","ad868b73-35c1-499b-b734-966129378e8a","note","Acceptance Criteria: Concrete encasing has been reinforced with SL92 mesh, and a minimum cover of 50mm to the reinforcement has been achieved",,,,,
"","b6e06ee5-9d72-423e-a872-969e3b573bf7","note","Reference Documents: CP17028-DWG-AUR-CIV-CA-1029",,,,,
"","805a491e-0711-4a7c-8f37-9b0e9f1537fe","note","Inspection/Test Method: Verify",,,,,
"","93c3a1a7-26c6-4679-ad37-ebbb29eaf856","note","Record of conformity: This ITP signed",,,,,
"","0178f799-fab5-4697-b666-4fe2ce7e9964","note","IP",,,,,
"","8dca88d7-c436-43e0-b835-14fc44317b45","note","Responsibility: Project Engineer/Foreman",,,,,
"","916850ab-e37a-4877-9db1-e04055ddc2c3","textbox","Date Completed:",,,,,
"",,"checkpoint","2.5 Conflicting services within trench",,,,,
"","eacadb85-1e91-4cc2-80fb-9522eff87794","note","Frequency: Each Lot ",,,,,
"","3092961a-5546-41ef-aec3-f85071c8e408","note","Acceptance Criteria: If pipes and ducts have been placed in the same trench, ensure a minimum of 500mm spacing has been provided between the pipe and duct.",,,,,
"","c7f0282b-61d4-422c-896b-f426e0623f71","note","Reference Documents: CP17028-DWG-AUR-CIV-CA-1029",,,,,
"","3658e8ac-b451-416d-ad3e-d17ea77aca6d","note","Inspection/Test Method: Verify",,,,,
"","33168179-20d3-410e-a626-5c4409de11c1","note","Record of conformity: This ITP signed",,,,,
"","e43467e4-cc26-4a8a-94e0-1d3a65640c46","note","IP",,,,,
"","15efd865-fa5b-45c2-b732-bc6e56b6b792","note","Responsibility: Project Engineer/Foreman",,,,,
"","a59c26d2-2eb0-4f41-b27e-21bad3102a23","textbox","Date Completed:",,,,,
"",,"checkpoint","Fulton Hogan Sign Off",,,,,
"","83d182cb-f308-4b3b-843a-9847c44e7d91","textbox","By Whom:",,,,,
"","8d8c688e-537a-414f-a27c-a3389bef0a23","textbox","Position:",,,,,

"",,"checklist","Add ITP 020 - Class 4 Pavement","","ITP 020 - Lot - ",,0,"d2cc8ec8-e3a6-4ab7-8897-986e990c567c"
"",,"section","Pavement Construction - Class 4",,,,,
"",,"checkpoint","1.1 Setout",,,,,
"","5e6bc9d9-700e-44e0-b318-ff883b7aeb45","note","Frequency: Prior to commencing works",,,,,
"","5fe7491f-b439-4b6c-b072-47e047465bc9","note","Acceptance Criteria: As shown on drawings within tolerances outlined in the project specification",,,,,
"","ee1bc00b-eab8-45de-a24a-96a392d1763c","note","Reference Documents: Drawings and Project Spec Clause 304.06",,,,,
"","87de68cd-67c2-46f6-b99b-8c8f29db7b0a","note","Inspection/Test Method: Visual and Measure",,,,,
"","a383f2a6-7dfa-4e11-8884-0973365a98af","note","Record of Conformity: This ITP signed",,,,,
"","18e654c5-8849-482d-8467-dcd57ea5904a","note","HP*",,,,,
"","2f34bc79-6a34-4492-ac3e-553bef58e186","note","Responsibility: Gradco Engineer",,,,,
"","94710a59-4a79-439f-a6cc-2670c12f4a15","textbox","Date Completed:",,,,,
"",,"checkpoint","1.2 Nomination of Pavement Material",,,,,
"","fdeb205b-2e81-4176-8ab4-8d91d4cd035b","note","Frequency: Prior to commencing works",,,,,
"","92600645-dbc6-4493-8406-ea77d617af2c","note","Acceptance Criteria: All crushed rock proposed for use shall be current registered mixes in accordance with VicRoads RC500.02 and conform to specified requirements applicable to that class of product",,,,,
"","be985676-78cf-4d27-88cd-70009adbbdba","note","Reference Documents:  Project Spec Clause 812.04 VicRoads RC500.02",,,,,
"","097cab6a-e4bc-4f64-b32b-514e8abd0244","note","Inspection/Test Method: Document Review",,,,,
"","d6854386-efa6-4b40-ad59-cf5ef4441e33","note","Record of Conformity: Crushed Rock Registration This ITP signed",,,,,
"","9c53c734-fcaa-42bf-9891-a255c1a6c074","note","HP",,,,,
"","8c1b96f0-bdc0-43c8-b886-24eadc4b0b6c","note","Responsibility: FH Engineer / Gradco Engineer / Client / Ind. QA Verifier",,,,,
"","bb2e8b0e-ab8c-4ddb-8dad-5bd4bf58724e","textbox","Date Completed:",,,,,
"",,"signoff","Request Hold Point Sign Off",,,,,
"",,"checkpoint","1.3 Material Quality",,,,,
"","21faa494-9054-4d2e-bcbc-ca6f5e8a0b9f","note","Frequency: Prior to Commencing Works",,,,,
"","1ff6bdd8-481f-44a3-a48e-819450c6c0c4","note","Acceptance Criteria: Material compiles with the Class 4 specification for crushed rock",,,,,
"","472f1639-7f51-41fd-9963-24cfd007c4b7","note","Reference Documents: Project Spec Sec 812, Table 812.121",,,,,
"","899ddccf-06e6-4e0a-b744-d3768b71cde3","note","Inspection/Test Method: Review",,,,,
"","3d341f44-aa0f-4d20-b5fe-72521573fcce","note","Record of conformity: Test Results",,,,,
"","b12422f9-2829-4280-b3c4-117bc047884c","note","HP* ",,,,,
"","ea63fd7c-d6cf-451a-a2af-ae69b3e6daed","note","Responsibility: Gradco Engineer",,,,,
"","20f83d6a-9b8b-4de3-b24e-5ce8efdb94f2","textbox","Date Completed:",,,,,
"",,"checkpoint","2.1 Layer Thickness",,,,,
"","75ef7283-db03-4c64-b3e7-48e898366c90","note","Frequency: Each layer",,,,,
"","ef5b2762-3df6-40a3-833a-e09bad6cfa04","note","Acceptance Criteria: Class 4 material is to be compacted at an overall thickness of 195mm, maximum thickness of subbase pavement layer is 200mm.",,,,,
"","3afcbb9e-0ff1-414a-8e1f-82b51698c65b","note","Reference Documents: Drawings and Project Spec Clause 304.06(c)",,,,,
"","aca361ec-d0c7-4a6c-9ebe-f2f4f10e1d59","note","Inspection/Test Method: Visual and Measure",,,,,
"","9c340195-e4ef-417b-a6c4-3b07e88f117c","note","Record of Conformity: This ITP signed",,,,,
"","448ccfef-1fe2-42dd-babb-6337024d337f","note","HP*",,,,,
"","2a465b5d-697f-4766-9e2a-268cf372ee55","note","Responsibility: Gradco Engineer ",,,,,
"","0e1d4a55-19d2-433c-b4bc-ee4aad582af2","textbox","Date Completed:",,,,,
"",,"checkpoint","2.2 Jointing",,,,,
"","6e48e32e-16fd-4482-ae30-9c8f3ebab5ac","note","Frequency: Each lot",,,,,
"","d3574a46-e209-404f-bcf6-7eff94431dfe","note","Acceptance Criteria:  (a) material shall be spread in such a manner as to minimise the number of joints (b) transverse joints shall be offset from one layer to the next by not less than 2m      (c) longitudinal joints shall be offset from one layer to the next by not less than 150mm                                      ",,,,,
"","6d0c9e58-4110-48ad-9c8b-39ad5d974f2e","note","Reference Documents: Project Spec 304.07",,,,,
"","bfb4b559-717b-4989-ad5f-d47aaf8f109a","note","Inspection/Test Method: Visual Inspection",,,,,
"","83061655-7cb5-4185-9bf1-22faa71c0b94","note","Record of conformity: This ITP signed",,,,,
"","468e9ad0-da40-4a2f-9e8a-7315c69acb5d","note","IP",,,,,
"","e299baee-6fa2-46aa-bb3e-a8920cd993e3","note","Responsibility: Gradco Engineer ",,,,,
"","66204d72-b66e-4f01-9823-580c603d3cbe","textbox","Date Completed:",,,,,
"",,"checkpoint","2.3 Compaction",,,,,
"","d99f74bf-96f4-4804-90b2-93deacec891b","note","Frequency: 1 test per 2 lot Maximum Lot Size the lesser of 4,000m2 or one days production",,,,,
"","3c4dc097-5127-4d91-9120-ed1065a387f8","note","Acceptance Criteria: Characteristic density ratio not less than 98%, using Modified Compactive Effort. Pavement lots shall be tested for compliance with the specified compaction scale at the frequency specified in clause 304.11. Material during compaction shall have a moisture content of not less than 85% of optimum.",,,,,
"","a1337fe3-f91d-4fe9-889a-1a87b3632045","note","Reference Documents: Project Spec 304.08, Table 304.081",,,,,
"","b6049142-6c83-440c-a708-9e91c2444fde","note","Inspection/Test Method: Review",,,,,
"","dcf018be-64bf-46f1-b40e-307f1a6144bc","note","Record of conformity: Test Results",,,,,
"","ce3bbe48-5790-491b-9fa8-3943feb38941","note","TP",,,,,
"","e6c9ebf4-871d-4b3c-bbec-d156bc7fce45","note","Responsibility: Gradco Engineer",,,,,
"","62b0f42e-e155-42cc-99c8-29b4fdcff164","textbox","Date Completed:",,,,,
"",,"checkpoint","2.4 Test Rolling",,,,,
"","827128ac-bce0-4a31-aef3-4d723ab4b729","note","Frequency: Each lot",,,,,
"","daf9cca7-4796-4688-954a-de2a9ca87109","note","Acceptance Criteria: All pavement layers shall be compacted to withstand rolling and shall be test rolled in accordance with Section 173, prior to acceptance of the layer.",,,,,
"","7a9f684f-d716-4550-9e9c-64ef76dc8880","note","Reference Documents: Project Spec 304.08",,,,,
"","9bc3cefe-a178-4b41-802d-6c907a6ecc32","note","Inspection/Test Method: Test Roll",,,,,
"","caa40c40-343d-4e08-b635-4ee759a2e6c9","note","Record of conformity: Witness Point",,,,,
"","7827e5e0-72d1-4b6a-b479-693f6d4edcdd","note","WP",,,,,
"","31addf17-48e6-4b4d-bb96-11643cf83703","note","Responsibility: FH Engineer / Gradco Engineer / Client",,,,,
"","800c4f25-970f-4408-80ff-b7ad23607611","textbox","Date Completed:",,,,,
"",,"checkpoint","2.5 Completed Surface Level Compliance",,,,,
"","596a5d88-5767-43c3-afc5-93f108a0ff0c","note","Frequency: Completion of layer",,,,,
"","6d2cc7db-e908-4983-a707-39767084cd4f","note","Acceptance Criteria:  Compliance survey shall be undertaken to verify the surface level for compliance with the design",,,,,
"","d66d90ae-e370-474c-952d-949e99c31fae","note","Reference Documents: Project Spec 304.06",,,,,
"","53f66d8c-47b4-46a9-b57b-18f92272110a","note","Inspection/Test Method: Survey",,,,,
"","50be7005-6e9f-4a1c-97cb-066da0b2f013","note","Record of conformity: Compliance Report",,,,,
"","4d924b7a-04c7-4f50-b295-c2081f90f77b","note","TP",,,,,
"","f5094884-2878-43b5-89b6-cdb720858eb5","note","Responsibility: FH Engineer / Gradco Engineer",,,,,
"","1663f7e8-d317-4fb8-a810-452fa19a5e16","textbox","Date Completed:",,,,,
"",,"checkpoint","Gradco Sign Off",,,,,
"","e51234b4-e065-4f80-92c0-2ce1d517065b","textbox","By Whom:",,,,,
"","60307ee6-f919-4f32-8a1c-cebc5d60bffa","textbox","Position: ",,,,,
"",,"checkpoint","Fulton Hogan Sign Off",,,,,
"","cb4195b0-3d6d-4bc4-bb75-6ce512e6d795","textbox","By Whom:",,,,,
"","da34b53c-52a0-4154-8255-4f75137a322a","textbox","Position:",,,,,

"",,"checklist","Add ITP 021 - Class 3 Pavement","","ITP 021 - Lot - ",,0,"8d9b01da-f6d3-43d5-9f4c-d16d0c0c9088"
"",,"section","Pavement Construction - Class 3",,,,,
"",,"checkpoint","1.1 Setout",,,,,
"","5e6bc9d9-700e-44e0-b318-ff883b7aeb45","note","Frequency: Prior to commencing works",,,,,
"","5fe7491f-b439-4b6c-b072-47e047465bc9","note","Acceptance Criteria: As shown on drawings within tolerances outlined in the project specification",,,,,
"","ee1bc00b-eab8-45de-a24a-96a392d1763c","note","Reference Documents: Drawings and Project Spec Clause 304.06",,,,,
"","87de68cd-67c2-46f6-b99b-8c8f29db7b0a","note","Inspection/Test Method: Visual and Measure",,,,,
"","a383f2a6-7dfa-4e11-8884-0973365a98af","note","Record of Conformity: This ITP signed",,,,,
"","18e654c5-8849-482d-8467-dcd57ea5904a","note","HP*",,,,,
"","2f34bc79-6a34-4492-ac3e-553bef58e186","note","Responsibility: Gradco Engineer",,,,,
"","94710a59-4a79-439f-a6cc-2670c12f4a15","textbox","Date Completed:",,,,,
"",,"checkpoint","1.2 Nomination of Pavement Material",,,,,
"","fdeb205b-2e81-4176-8ab4-8d91d4cd035b","note","Frequency: Prior to commencing works",,,,,
"","92600645-dbc6-4493-8406-ea77d617af2c","note","Acceptance Criteria: All crushed rock proposed for use shall be current registered mixes in accordance with VicRoads RC500.02 and conform to specified requirements applicable to that class of product",,,,,
"","be985676-78cf-4d27-88cd-70009adbbdba","note","Reference Documents:  Project Spec Clause 812.04 VicRoads RC500.02",,,,,
"","097cab6a-e4bc-4f64-b32b-514e8abd0244","note","Inspection/Test Method: Document Review",,,,,
"","d6854386-efa6-4b40-ad59-cf5ef4441e33","note","Record of Conformity: Crushed Rock Registration This ITP signed",,,,,
"","9c53c734-fcaa-42bf-9891-a255c1a6c074","note","HP",,,,,
"","8c1b96f0-bdc0-43c8-b886-24eadc4b0b6c","note","Responsibility: FH Engineer / Gradco Engineer / Client / Ind. QA Verifier",,,,,
"","bb2e8b0e-ab8c-4ddb-8dad-5bd4bf58724e","textbox","Date Completed:",,,,,
"",,"signoff","Request Hold Point Sign Off",,,,,
"",,"checkpoint","1.3 Material Quality",,,,,
"","21faa494-9054-4d2e-bcbc-ca6f5e8a0b9f","note","Frequency: Prior to Commencing Works",,,,,
"","1ff6bdd8-481f-44a3-a48e-819450c6c0c4","note","Acceptance Criteria: Material compiles with the Class 3 specification for crushed rock",,,,,
"","472f1639-7f51-41fd-9963-24cfd007c4b7","note","Reference Documents: Project Spec Sec 812, Table 812.121",,,,,
"","899ddccf-06e6-4e0a-b744-d3768b71cde3","note","Inspection/Test Method: Measure",,,,,
"","3d341f44-aa0f-4d20-b5fe-72521573fcce","note","Record of conformity: Test Results",,,,,
"","b12422f9-2829-4280-b3c4-117bc047884c","note","HP* ",,,,,
"","ea63fd7c-d6cf-451a-a2af-ae69b3e6daed","note","Responsibility: Gradco Engineer",,,,,
"","20f83d6a-9b8b-4de3-b24e-5ce8efdb94f2","textbox","Date Completed:",,,,,
"",,"checkpoint","2.1 Layer Thickness",,,,,
"","75ef7283-db03-4c64-b3e7-48e898366c90","note","Frequency: Each layer",,,,,
"","ef5b2762-3df6-40a3-833a-e09bad6cfa04","note","Acceptance Criteria: Class 3 material is to be compacted at an overall thickness of 190mm, maximum thickness of subbase pavement layer is 200mm.",,,,,
"","3afcbb9e-0ff1-414a-8e1f-82b51698c65b","note","Reference Documents: Drawings and Project Spec Clause 304.06(c)",,,,,
"","aca361ec-d0c7-4a6c-9ebe-f2f4f10e1d59","note","Inspection/Test Method: Visual and Measure",,,,,
"","9c340195-e4ef-417b-a6c4-3b07e88f117c","note","Record of Conformity: This ITP signed",,,,,
"","448ccfef-1fe2-42dd-babb-6337024d337f","note","HP*",,,,,
"","2a465b5d-697f-4766-9e2a-268cf372ee55","note","Responsibility: Gradco Engineer ",,,,,
"","0e1d4a55-19d2-433c-b4bc-ee4aad582af2","textbox","Date Completed:",,,,,
"",,"checkpoint","2.2 Jointing",,,,,
"","6e48e32e-16fd-4482-ae30-9c8f3ebab5ac","note","Frequency: Each lot",,,,,
"","d3574a46-e209-404f-bcf6-7eff94431dfe","note","Acceptance Criteria:  (a) material shall be spread in such a manner as to minimise the number of joints (b) transverse joints shall be offset from one layer to the next by not less than 2m      (c) longitudinal joints shall be offset from one layer to the next by not less than 150mm                                      ",,,,,
"","6d0c9e58-4110-48ad-9c8b-39ad5d974f2e","note","Reference Documents: Project Spec 304.07",,,,,
"","bfb4b559-717b-4989-ad5f-d47aaf8f109a","note","Inspection/Test Method: Visual Inspection",,,,,
"","83061655-7cb5-4185-9bf1-22faa71c0b94","note","Record of conformity: This ITP signed",,,,,
"","468e9ad0-da40-4a2f-9e8a-7315c69acb5d","note","IP",,,,,
"","e299baee-6fa2-46aa-bb3e-a8920cd993e3","note","Responsibility: Gradco Engineer ",,,,,
"","66204d72-b66e-4f01-9823-580c603d3cbe","textbox","Date Completed:",,,,,
"",,"checkpoint","2.3 Compaction",,,,,
"","d99f74bf-96f4-4804-90b2-93deacec891b","note","Frequency: 1 test per 2 lot Maximum Lot Size the lesser of 4,000m2 or one days production",,,,,
"","3c4dc097-5127-4d91-9120-ed1065a387f8","note","Acceptance Criteria: Characteristic density ratio not less than 98%, using Modified Compactive Effort. Pavement lots shall be tested for compliance with the specified compaction scale at the frequency specified in clause 304.11. Material during compaction shall have a moisture content of not less than 85% of optimum.",,,,,
"","a1337fe3-f91d-4fe9-889a-1a87b3632045","note","Reference Documents: Project Spec 304.08, Table 304.081",,,,,
"","b6049142-6c83-440c-a708-9e91c2444fde","note","Inspection/Test Method: Review",,,,,
"","dcf018be-64bf-46f1-b40e-307f1a6144bc","note","Record of conformity: Test Results",,,,,
"","ce3bbe48-5790-491b-9fa8-3943feb38941","note","TP",,,,,
"","e6c9ebf4-871d-4b3c-bbec-d156bc7fce45","note","Responsibility: Gradco Engineer",,,,,
"","62b0f42e-e155-42cc-99c8-29b4fdcff164","textbox","Date Completed:",,,,,
"",,"checkpoint","2.4 Post-Compaction",,,,,
"","827128ac-bce0-4a31-aef3-4d723ab4b729","note","Frequency: Grading  1 test per 4 lots  PI 1 test per 8 lots",,,,,
"","daf9cca7-4796-4688-954a-de2a9ca87109","note","Acceptance Criteria: If specified in Clause 304.10(c) or Clause 304.10(d), following completion of compaction, material shall be tested for post-compaction grading and plasticity index (PI) at the frequency specified in Clause 304.11. The test samples for these tests shall be a combined sample made up from six randomly selected increments extracted from the lot of pavement being assessed. ",,,,,
"","7a9f684f-d716-4550-9e9c-64ef76dc8880","note","Reference Documents: Project Spec 304.10, Table 304.101",,,,,
"","9bc3cefe-a178-4b41-802d-6c907a6ecc32","note","Inspection/Test Method: Review",,,,,
"","caa40c40-343d-4e08-b635-4ee759a2e6c9","note","Record of conformity: Test Results",,,,,
"","7827e5e0-72d1-4b6a-b479-693f6d4edcdd","note","TP",,,,,
"","31addf17-48e6-4b4d-bb96-11643cf83703","note","Responsibility: Gradco Engineer ",,,,,
"","800c4f25-970f-4408-80ff-b7ad23607611","textbox","Date Completed:",,,,,
"",,"checkpoint","2.5 Test Rolling",,,,,
"","d991787f-7821-4087-a172-ff356ddbd428","note","Frequency: Each lot",,,,,
"","253d9254-78d7-45b2-98ec-c61594da3994","note","Acceptance Criteria: All pavement layers shall be compacted to withstand rolling and shall be test rolled in accordance with Section 173, prior to acceptance of the layer.",,,,,
"","ac51c2b6-ce1a-436a-8480-fd3bab9a2e5c","note","Reference Documents: Project Spec 304.08",,,,,
"","fee528d2-1a3f-4295-8431-a3afaff0d185","note","Inspection/Test Method: Test Roll",,,,,
"","9c0d70f1-23d0-4ac9-8aff-b6aee9699e92","note","Record of conformity: Witness Point",,,,,
"","d0d092d0-bf23-42e7-8e1c-4b6955c3c499","note","WP",,,,,
"","09931a8f-eeae-4678-93f5-00a2e5d39617","note","Responsibility: FH Engineer / Gradco Engineer / Client",,,,,
"","7a05820c-c995-4286-80c2-6c265124541d","textbox","Date Completed:",,,,,
"",,"checkpoint","2.6 Completed Surface Level Compliance",,,,,
"","596a5d88-5767-43c3-afc5-93f108a0ff0c","note","Frequency: Completion of layer",,,,,
"","6d2cc7db-e908-4983-a707-39767084cd4f","note","Acceptance Criteria:  Compliance survey shall be undertaken to verify the surface level for compliance with the design",,,,,
"","d66d90ae-e370-474c-952d-949e99c31fae","note","Reference Documents: Project Spec 304.06",,,,,
"","53f66d8c-47b4-46a9-b57b-18f92272110a","note","Inspection/Test Method: Survey",,,,,
"","50be7005-6e9f-4a1c-97cb-066da0b2f013","note","Record of conformity: Compliance Report",,,,,
"","4d924b7a-04c7-4f50-b295-c2081f90f77b","note","TP",,,,,
"","f5094884-2878-43b5-89b6-cdb720858eb5","note","Responsibility: FH Engineer / Gradco Engineer",,,,,
"","1663f7e8-d317-4fb8-a810-452fa19a5e16","textbox","Date Completed:",,,,,
"",,"checkpoint","Gradco Sign Off",,,,,
"","e51234b4-e065-4f80-92c0-2ce1d517065b","textbox","By Whom:",,,,,
"","60307ee6-f919-4f32-8a1c-cebc5d60bffa","textbox","Position: ",,,,,
"",,"checkpoint","Fulton Hogan Sign Off",,,,,
"","cb4195b0-3d6d-4bc4-bb75-6ce512e6d795","textbox","By Whom:",,,,,
"","da34b53c-52a0-4154-8255-4f75137a322a","textbox","Position:",,,,,

"",,"checklist","Add ITP No.008 - Structural Concrete","","ITP 008 - Lot - ",,0,"c0af9287-95dd-4b23-8f7b-1b6207bf029f"
"",,"section","Preliminary Works",,,,,
"",,"checkpoint","1.1 Check for correct documentation",,,,,
"","f22ca7e2-711c-49a3-8241-ef7bbe3aa70b","note","Frequency: Prior to commencing any activity",,,,,
"","4b61e77b-ec79-4874-93af-38031780b9f4","note","Acceptance Criteria: Ensure that all employees and subcontractors are: - using the correct and complete set of drawings  -all drawings are the latest revision -Conflicting documents will be referenced to the heirarcy of documents listed in Section 175.03",,,,,
"","c9a8c439-280f-4874-af46-5504feb26f1e","note","Reference Documents: Drawings and drawing registers - 175.03",,,,,
"","0f326ad4-1aee-4066-ae62-a1cc6081392a","note","Inspection/Test Method: Visual Inspection",,,,,
"","7ce43cff-0911-454d-9636-7c724bf13357","note","Record of conformity: This ITP signed",,,,,
"","3110b62e-751d-47fe-999f-122717cd6c21","note","HP*",,,,,
"","26a72b6a-94d7-4db1-a69d-0fbb4b5dc798","note","Responsibility: FH Engineer",,,,,
"","1e6ae2ba-a6f5-4a22-afa8-29f1d63b99d9","textbox","Date Completed:",,,,,
"",,"checkpoint","1.2 Implementation of all measures and controls",,,,,
"","51be5ca2-c814-4337-8d09-028fb70a711c","note","Frequency: Prior to commencing any activity",,,,,
"","3f5f5561-487f-47fa-8d3b-e21262d4ad1b","note","Acceptance Criteria: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,
"","cccd887f-4354-4180-9192-ea8ef95c8bf6","note","Reference Documents: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,
"","b5468b49-08ba-4bad-ba3a-e7eb38378d1c","note","Inspection/Test Method: Visual Inspection",,,,,
"","69a75872-b396-42d7-968d-6d92513d021a","note","Record of conformity: This ITP signed",,,,,
"","7fdd1181-8822-4afe-b133-c80cf3b69708","note","HP*",,,,,
"","1bd3baa1-c73a-43a0-87fa-238f24222dd4","note","Responsibility: FH Engineer",,,,,
"","2bd9b5ba-6ef5-4c39-887a-4af35f5e6ada","textbox","Date Completed:",,,,,
"",,"checkpoint","1.3 Concrete mix design",,,,,
"","d4d0da2b-088d-42a2-80a8-48942508e1fa","note","Frequency: Each Mix, not less than 4 weeks prior to the placement of concrete",,,,,
"","72c06d0a-b711-40a4-b36e-1815c6a325e3","note","Acceptance Criteria: Ensure all mix designs have been reviewed by the Superintendent, and allocated a registration number on the Register of State Growth approved concrete mixes.",,,,,
"","3c76cf06-f666-4f12-96fd-e1cdfd07669b","note","Reference Documents: Cl.610.07(b)",,,,,
"","196445f0-d45a-4de9-9df5-8d494fe286e9","note","Inspection/Test Method: Verify",,,,,
"","752dd56f-6dd5-43fd-a78c-7f5fcd953882","note","Record of conformity: Approved Mix design",,,,,
"","28dc50b3-53c8-4746-9f73-3e78c6ab4087","note","HP",,,,,
"","818800a7-d5dd-44bb-8867-6566d7f9c176","note","Responsibility: FH Engineer / Client / Independnent QA Verifier",,,,,
"","8116f1cb-7ae0-4cc5-bc61-91badcec70a6","textbox","Date Completed:",,,,,
"",,"signoff","Request Hold Point Sign Off",,,,,
"",,"checkpoint","1.4 Curing Method",,,,,
"","1fe0b8c2-503e-4b90-9cbb-c4f8cc807a0e","note","Frequency: Not less than 4 weeks prior to the placement of concrete",,,,,
"","81b21315-50b5-4686-b83c-dec1d8c6c4ce","note","Acceptance Criteria: Details of the curing method, including compound if applicable submitted to the Superintendent.",,,,,
"","512b92b3-673f-4ebf-b66e-9ccb77c04085","note","Reference Documents: 610.23(a)",,,,,
"","707a5caf-e574-4f0a-bdb7-1796b63008b7","note","Inspection/Test Method: Verify",,,,,
"","16b87751-5159-4711-8c20-68ac2f01f6bb","note","Record of conformity: Superintendent approval",,,,,
"","dea31fbc-f35d-4874-9bda-30b06500ad3d","note","HP",,,,,
"","ad1dc9ad-7a25-4c4c-a09f-e5e35cec9725","note","Responsibility: FH Engineer / Client",,,,,
"","63251925-3096-4db7-87d1-430c33dd5280","textbox","Date Completed:",,,,,
"",,"signoff","Request Hold Point Sign Off",,,,,
"",,"checkpoint","1.5 Reinforcement",,,,,
"","649fbc17-6c8c-48c9-a596-a9a50a94a654","note","Frequency: Prior to Delivery",,,,,
"","0456b20b-5b38-4a6c-8d6e-d8fb5f1d3778","note","Acceptance Criteria: Ensure the manufacturer and supplier of the steel reinforcement is approved for use under the Specification. Reinforcement schedule prepared by the supplier and reviewed & approved by the contractor (Fulton Hogan).",,,,,
"","84e5ba7f-60ca-4711-8a4e-09d396aaf293","note","Reference Documents: 611.04 . 611.05(a)",,,,,
"","f0831a18-0ec5-459a-875f-5662923cb5c2","note","Inspection/Test Method: Verify",,,,,
"","066ecf61-face-487a-9dca-ff14018b77ee","note","Record of conformity: Manufacturer and Supplier Approval by Superintendent",,,,,
"","9c036e7d-3bbb-4a36-a231-cbd3f61f5c35","note","HP* ",,,,,
"","f15e1a94-0c6d-48bf-a10a-76cb197e43ef","note","Responsibility: FH Engineer",,,,,
"","72acef16-80f9-4785-8c28-84546a346bd9","textbox","Date Completed:",,,,,
"",,"checkpoint","1.6 Survey set out works",,,,,
"","751f6123-7487-4531-b5b8-765f2b168dfb","note","Frequency: Prior to Work Commencement",,,,,
