type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
checkpoint,5.3 Place Sleepers,,,,,,,,,,,,,,
label,REFERENCE: A1303 Track Geometry Tolerances Table 1,,,,,,,,,,,,,,
label,○ A4597 Welded Track Management Manual Chapter 7 - Requirements For Welding Track Procedure Section 4.8,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Sleepers Square at nominal 685mm ±25mm.,,,,,,,,,,,,,,
label,○ 2 concrete sleepers either side of welds,,,,,,,,,,,,,,
label,○ Up to 50mm variation in spacing to allow for clearance around a thermit weld (only over two sleepers),,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Survey / Measure",,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Track Surveyor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Records & Photos on site,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.4 Rail Installation,,,,,,,,,,,,,,
label,"REFERENCE: A4598 Welded Track Management Metro Track - Chapter 10 - Closure Rails Procedure Section 4.1.1, 4.1.2 and Table 7",,,,,,,,,,,,,,
label,○ Aluminothermic Weld and Stressing - Inspection and Test Plan,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Plain line Aluminothermic welds square and centrally located in beds.,,,,,,,,,,,,,,
label,○ Alignment inspection shall be carried out on each weld and record results.,,,,,,,,,,,,,,
label,○ Horizontal Alignment ± 0.5mm,,,,,,,,,,,,,,
label,"○ Vertical Alignment + 0.5mm, - 0.0mm",,,,,,,,,,,,,,
label,○ Rail ends identified & clearly marked for visibility of joint.,,,,,,,,,,,,,,
label,○ All fastenings must be fully applied.,,,,,,,,,,,,,,
label,○ Minimum Closure Length taken as 13. 7meters if not Detailed in A4598 table 7. ,,,,,,,,,,,,,,
label,○ Complete Aluminothermic Weld and Stressing - Refer to Aluminothermic Weld and Stressing ITP,,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Measure",,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Photos on site,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.5 Sleeper Alignment and Rail Jewellery,,,,,,,,,,,,,,
label,REFERENCE: PTC Heavy Rail Track Construction Standards Drawing F598,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Sleeper alignment complies to square with centreline for tangent track.,,,,,,,,,,,,,,
label,○ Rail jewellery secure and installed correctly,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Photos on site,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.6 Tamp New Track,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,○ A1536 Transit Space Clearances Figure 1 and section 9.2,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Tamp track as per IFC design and within below tolerances:,,,,,,,,,,,,,,
label, — Gauge +3 / -3,,,,,,,,,,,,,,
label, — Gauge Variation in 2m 4,,,,,,,,,,,,,,
label, — Line (10m Chord) +4 / -4,,,,,,,,,,,,,,
label, — Twist (3.5m Chord) +2 / -2,,,,,,,,,,,,,,
label, — Top (10m Chord) +5 / -5,,,,,,,,,,,,,,
label, — Cant +5 / -5,,,,,,,,,,,,,,
label, — General Alignment +15/ -15,,,,,,,,,,,,,,
label,○ A minimum horizontal clearance of 3.0m from track centreline to structure. ,,,,,,,,,,,,,,
label,○ Height and Stagger readings of overhead wire to ensure minimum clearance of 4.61m is not breached,,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Tamping Geometry Recording, Measure / Survey Pickup",,,,,,,,,,,,,,
label,FREQUENCY: Once (Post Tamping),,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Tamping Operator, Track Surveyor, Overhead Engineer, Track Supervisor, SE/PE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Photos on site,,,,,,,,,,,,,,
label,"○ Tamping Geometry Report, Survey Records",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.7 Regulate and Check Ballast profile,,,,,,,,,,,,,,
label,REFERENCE: A1537 Earthworks And Formation Standard Section 9,,,,,,,,,,,,,,
label,○ PTC Heavy Rail Track Construction Standards Drawing F598,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: As per IFC drawings; 405mm from sleeper end tangent track,,,,,,,,,,,,,,
label,○ 1 in 1.5 steepest shoulder slope.,,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Measure",,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Photos on site,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Post-Construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 As-Built Survey,,,,,,,,,,,,,,
label,REFERENCE: As-Built Drawing Management Procedure (A8197),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Track survey to be carried out at completion of works. Track levels compared to IFC and ensure tolerances are met,,,,,,,,,,,,,,
label,METHOD: Survey and Review,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Track Surveyor, SE/PE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: As-Built survey report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,6.2 Track Certification,,,,,,,,,,,,,,
label,REFERENCE: MTMF020000-1 – Track Form A T,,,,,,,,,,,,,,
label,○ MTMF020000-2 – Track Form B,,,,,,,,,,,,,,
label,○ A4549: MAINTAINING TRACK INTEGRITY PROCEDURE,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: - Track Geometry Conformance Certificate - Track System and Component,,,,,,,,,,,,,,
label,"METHOD: Visual Measure, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Once (upon completion of occupation works),,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Nominated Authority (MTM Infrastructure Track Certifier), Project Cert III Rail Infrastructure",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Relevant Conformance Certs as per acceptance criteria,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,6.3 As-Built Drawings,,,,,,,,,,,,,,
label,REFERENCE: As-Built Drawing Management Procedure (A8197),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: IFC drawings (including cables, patches and labels) are marked up with redlines if applicable and supplied the Project and MTM.",,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Redline mark-up drawings,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,6.4 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MTM Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-263-RAIL-PSD-Track Formation - Capping Layer,itp,,,,,ITP-263-RAIL-PSD-Track Formation - Capping Layer Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-263-RAIL-PSD-Track Formation - Capping Layer,,,,,,,,,,,,,,
label,ITP Description: Track Formation - Capping Layer,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,,,,,,,,
label,Revision Number: 1,,,,,,,,,,,,,,
label,Revision Date: 8/05/2025,,,,,,,,,,,,,,
label,ITP created by: Jake Argentaro,,,,,,,,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,,,,,,,,
label,1.1 Drawing Pack - Rail Track and Civil,,,,,,,,,,,,,,
label,Reference: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,1.2 Metro Engineering Specifications - Earthworks & Formation Specification,,,,,,,,,,,,,,
label,Reference: L1-CHE-SPE-178 (VERSION 3),,,,,,,,,,,,,,
label,1.3 Metro Engineering Specifications - Earthworks & Formation Standard,,,,,,,,,,,,,,
label,Reference: L1-CHE-STD-029 (VERSION 4),,,,,,,,,,,,,,
label,1.4 Australian Standard - Methods of testing soils for engineering purposes,,,,,,,,,,,,,,
label,Reference: AS 1289,,,,,,,,,,,,,,
section,Preliminaries - Materials,,,,,,,,,,,,,,
checkpoint,2.1 Capping Material Conformance (1 of 2),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.3. Table 6,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Capping material shall comply with the following grading requirements:,,,,,,,,,,,,,,
label,○ % passing 53.0mm sieve 100%,,,,,,,,,,,,,,
label,○ % passing 37.5mm sieve 100%,,,,,,,,,,,,,,
label,○ % passing 26.5mm sieve 100%,,,,,,,,,,,,,,
label,○ % passing 19.0mm sieve 95-100%,,,,,,,,,,,,,,
label,○ % passing 9.5mm sieve 60-90%,,,,,,,,,,,,,,
label,○ % passing 4.75mm sieve 40-70%,,,,,,,,,,,,,,
label,○ % passing 2.36mm sieve 30-60%,,,,,,,,,,,,,,
label,○ % passing 0.075mm sieve 6-10%,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.2 Capping Material Conformance (2 of 2),,,,,,,,,,,,,,
label,"REFERENCE: L1-CHE-SPE-178 - Clause 5.12.5. Table 7, AS1289 Tests",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The following tests shall be carried out on samples of the capping layer material:,,,,,,,,,,,,,,
label, — Soaked CBR - minimum 50% compacted to 98% modified dry density,,,,,,,,,,,,,,
label, — Liquid Limit - 30% Max,,,,,,,,,,,,,,
label, — Plastic Limit - 20% Max.,,,,,,,,,,,,,,
label, — Plasiticity Index - 4-15%,,,,,,,,,,,,,,
label, — Linear Shrinkage - 4.5%,,,,,,,,,,,,,,
label, — Dry Density - 2.0t/m³ MIn.,,,,,,,,,,,,,,
label,○ Refer to AS 1289 for Tests,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,
checkpoint,3.1 Pre-Commencement of Fill Works,,,,,,,,,,,,,,
label,"REFERENCE: L1-CHE-SPE-178 - Clause 5.12.5. Table 7, AS1289 Tests",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall not commence placing any fill on the prepared areas until the area has been reviewed by the Responsible Engineer.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative signoff",,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-Construction Activities,,,,,,,,,,,,,,
checkpoint,4.1 Approval of IFC drawings,,,,,,,,,,,,,,
label,REFERENCE: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Approved IFC Drawings,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.2 Survey Set Out,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Set out pegs in place and clearly mark out limits of works.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 Capping Layer Preparation and Installation (1 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.4.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Capping layer shall be constructed in one layer and compacted to a total compacted thickness of no less than 150mm.,,,,,,,,,,,,,,
label,"METHOD: Visual / Measure, Review Test",,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP Signed Off, MTM representative Signoff",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.2 Capping Layer Preparation and Installation (2 of 3),,,,,,,,,,,,,,
label,"REFERENCE: L1-CHE-SPE-178 - Clause 5.12.5. Table 7, AS1289 Tests",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The following tests shall be carried out on samples of the capping layer material:,,,,,,,,,,,,,,
label,○ Soaked CBR - minimum 50% compacted to 98% modified dry density,,,,,,,,,,,,,,
label,○ Liquid Limit - 30% Max,,,,,,,,,,,,,,
label,○ Plastic Limit - 20% Max.,,,,,,,,,,,,,,
label,○ Plasiticity Index - 4-15%,,,,,,,,,,,,,,
label,○ Linear Shrinkage - 4.5%,,,,,,,,,,,,,,
label,○ Dry Density - 2.0t/m³ MIn.,,,,,,,,,,,,,,
label,METHOD: Modified Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.3 Capping Layer Preparation and Installation (3 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.6. AS 1289,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: 99% Compaction (Modified Compaction Test),,,,,,,,,,,,,,
label,METHOD: Modified Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: 3 tests per 500m³,,,,,,,,,,,,,,
label,○ at least 2 tests if < 500m³,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.4 Proof rolling,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 4.6.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Proof roll as per L1-CHE-SPE-178 - Clause 4.6.,,,,,,,,,,,,,,
label,METHOD: Proof roll,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative Signoff",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Post -Construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 Survey Conformance / Capping Layer Finishing and Tolerances,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.7.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The finished surface level of capping layer shall:,,,,,,,,,,,,,,
label,— Be within -25 to +0mm of approved design level,,,,,,,,,,,,,,
label,— Be within 10mm of algebraic difference of the deviations from the correct level for any two points 20m apart on the centreline,,,,,,,,,,,,,,
label,— Be within -0mm to +10mm of 3m straightedge laid on final capping layer surface parallel and perpendicular to centreline,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-264-RAIL-PSD-Track Formation - General Fill,itp,,,,,ITP-264-RAIL-PSD-Track Formation - General Fill Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-264-RAIL-PSD-Track Formation - General Fill,,,,,,,,,,,,,,
label,ITP Description: Track Formation - General Fill,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,,,,,,,,
label,Revision Number: 1,,,,,,,,,,,,,,
label,Revision Date: 8/05/2025,,,,,,,,,,,,,,
label,ITP created by: Jake Argentaro,,,,,,,,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,,,,,,,,
label,1.1 Drawing Pack - Rail Track and Civil,,,,,,,,,,,,,,
label,Reference: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,1.2 Metro Engineering Specifications - Earthworks & Formation Specification,,,,,,,,,,,,,,
label,Reference: L1-CHE-SPE-178 (VERSION 3),,,,,,,,,,,,,,
label,1.3 Metro Engineering Specifications - Earthworks & Formation Standard,,,,,,,,,,,,,,
label,Reference: L1-CHE-STD-029 (VERSION 4),,,,,,,,,,,,,,
label,1.4 Australian Standard - Methods of testing soils for engineering purposes,,,,,,,,,,,,,,
label,Reference: AS 1289 ,,,,,,,,,,,,,,
section,Preliminaries - Materials,,,,,,,,,,,,,,
checkpoint,2.1 General Fill Material Conformance (1 of 2),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.10.1.,,,,,,,,,,,,,,
label,○ Australian Standard - AS1289,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: General Fill shall consist of suitable material that shall be compacted to a minimum characteristic value of density ratio 98%,,,,,,,,,,,,,,
label,○ Refer to AS1289 for tests,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,"METHOD: Visual, Review Test",,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.2 General Fill Material Conformance (2 of 2),,,,,,,,,,,,,,
label,"REFERENCE: L1-CHE-SPE-178 - Clause 5.10.4.1. Table 1, AS 1289",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: General fill shall comply with the criteria listed in ,,,,,,,,,,,,,,
label,○ Table 1 (L1-CHE-SPE-178 - Clause 5.10.4.1.):,,,,,,,,,,,,,,
label, — Soaked CBR - 3% min nominal,,,,,,,,,,,,,,
label, — Plasticity Index 9-20%,,,,,,,,,,,,,,
label, — Dispersion (pin hole dispersity) - ND1/ND2,,,,,,,,,,,,,,
label, — Dispersion (Emerson class number of soil) - not to be class 1 or 2,,,,,,,,,,,,,,
label, — Collapse strain - to be agreed by MTM geotechnical engineer,,,,,,,,,,,,,,
label, — Free swell index - 2.5% max.,,,,,,,,,,,,,,
label, — Soil soluble salt content - 3%,,,,,,,,,,,,,,
label, — Organic content (dry weight) - 2% max.,,,,,,,,,,,,,,
label,○ Refer to AS 1289 for Tests,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,"METHOD: Visual, Review Test",,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,
checkpoint,3.1 Pre-Commencement of Fill Works,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.5. Table 7,,,,,,,,,,,,,,
label,○ AS1289 Tests,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall not commence placing any fill on the prepared areas until the area has been reviewed by the Responsible Engineer.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative signoff",,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-Construction Activities,,,,,,,,,,,,,,
