Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,,
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - UD WC (02.537)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",UD WC (02.537),Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - Quick change",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",Quick change,Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - Amenities West",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",Amenities West,Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AD-AL, 11-12) - Grid (AD-AE, 11-12) cleaners sink West",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AD-AL, 11-12)","Grid (AD-AE, 11-12) cleaners sink West",Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AD-AL, 11-12) - Grid (AJ-AL, 11-12) cleaners sink East",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AD-AL, 11-12)","Grid (AJ-AL, 11-12) cleaners sink East",Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AD-AL, 11-12) - Waynes World",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AD-AL, 11-12)",Waynes World,Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AL-AN, 14-16) - Drinking Fountain (AL-AM, 13-14)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AL-AN, 14-16)","Drinking Fountain (AL-AM, 13-14)",Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AL-AN, 14-16) - Ensuite (02.572)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AL-AN, 14-16)",Ensuite (02.572),Fix 1 Checklist
,,"Level 02 - Zone 2 - Grid (AL-AN, 14-16) - UD WC (02.570)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AL-AN, 14-16)",UD WC (02.570),Fix 1 Checklist
,,Level 02 - Zone 3 - Wardrobe Kitchenette (02.582A),,QA,Hydraulics,New,Level 02,Zone 3,Wardrobe Kitchenette (02.582A),Fix 1 Checklist,
,,Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Dressing Room (02.522),,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),Dressing Room (02.522),
,,"Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - WC1 (ZA-ZB, 13-14)",,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),"WC1 (ZA-ZB, 13-14)",
,,Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Ensuite (02.524),,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),Ensuite (02.524),
,,Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Ensuite (02.523),,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),Ensuite (02.523),
,,Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Crew Stand By Room (02.532),,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),Crew Stand By Room (02.532),
,,"Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Room (AA-ZA, 13-14)",,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),"Room (AA-ZA, 13-14)",
,,"Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - WC2 (AA-ZA, 14-15)",,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),"WC2 (AA-ZA, 14-15)",
,,"Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Kitchen (AA-ZA, 14-15)",,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),"Kitchen (AA-ZA, 14-15)",
,,Level 02 - Zone 6 - Corridor & Performer BOH Spaces (Cold Shell) - Sound Lock (02.526),,QA,Hydraulics,New,Level 02,Zone 6,Corridor & Performer BOH Spaces (Cold Shell),Sound Lock (02.526),
,,Level 03 - Zone 2 - UD WC (03.518),,QA,Hydraulics,New,Level 03,Zone 2,UD WC (03.518),Fix 1 Checklist,
,,Level 03 - Zone 2 - Female Amenities (03.517),,QA,Hydraulics,New,Level 03,Zone 2,Female Amenities (03.517),Fix 1 Checklist,
,,Level 03 - Zone 2 - UD Ambulant (03.541),,QA,Hydraulics,New,Level 03,Zone 2,UD Ambulant (03.541),Fix 1 Checklist,
,,Level 03 - Zone 6 - Male Amenities (03.516),,QA,Hydraulics,New,Level 03,Zone 6,Male Amenities (03.516),Fix 1 Checklist,
,,Level 05 - Zone 6 - Female Amenities (05.532),,QA,Hydraulics,New,Level 05,Zone 6,Female Amenities (05.532),Fix 1 Checklist,
,,Level 05 - Zone 6 - UD WC (05.533),,QA,Hydraulics,New,Level 05,Zone 6,UD WC (05.533),Fix 1 Checklist,
,,Level 05 - Zone 6 - UD Ambulant (05.534),,QA,Hydraulics,New,Level 05,Zone 6,UD Ambulant (05.534),Fix 1 Checklist,
,,Level 05 - Zone 6 - All Gender Inclusive (05.537),,QA,Hydraulics,New,Level 05,Zone 6,All Gender Inclusive (05.537),Fix 1 Checklist,
,,Level 05 - Zone 6 - Male Amenities (05.535),,QA,Hydraulics,New,Level 05,Zone 6,Male Amenities (05.535),Fix 1 Checklist,
,,Level 05A - Zone 1 - WC (05.523),,QA,Hydraulics,New,Level 05A,Zone 1,WC (05.523),Fix 1 Checklist,
,,Level 05A - Zone 1 - WC (05.544),,QA,Hydraulics,New,Level 05A,Zone 1,WC (05.544),Fix 1 Checklist,
,,Level 05A - Zone 1 - WC (05.545),,QA,Hydraulics,New,Level 05A,Zone 1,WC (05.545),Fix 1 Checklist,
,,Level 05A - Zone 2 - Dock Manager's Office (05.515),,QA,Hydraulics,New,Level 05A,Zone 2,Dock Manager's Office (05.515),Fix 1 Checklist,
,,"Level 05A - Zone 6 - Grid (AA-ZA, 15-16)",,QA,Hydraulics,New,Level 05A,Zone 6,"Grid (AA-ZA, 15-16)",Fix 1 Checklist,
,,Level 06 - Zone 1 - Stage Door Entry (06.501),,QA,Hydraulics,New,Level 06,Zone 1,Stage Door Entry (06.501),Fix 1 Checklist,
,Columns,,,,,,,,,,
,,Sewer AG - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Sewer AG,,,,,,
,,Sewer AG - Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),Sewer AG,,,,,,
,,Sewer AG - Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),Sewer AG,,,,,,
,,Sewer AG - Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),Sewer AG,,,,,,
,,"Sewer AG - Grades, fittings & joints installed to standards",,"Grades, fittings & joints installed to standards",Sewer AG,,,,,,
,,Sewer AG - Fixings & seismic support to standards,,Fixings & seismic support to standards,Sewer AG,,,,,,
,,Sewer AG - Expansion joints per floor installed correctly & clipped,,Expansion joints per floor installed correctly & clipped,Sewer AG,,,,,,
,,Sewer AG - Pipe risers sealed per floor & capped off to prevent damage,,Pipe risers sealed per floor & capped off to prevent damage,Sewer AG,,,,,,
,,Sewer AG - Correct invert level (As per Standards),,Correct invert level (As per Standards),Sewer AG,,,,,,
,,Sewer AG - Vents & AAV installed (As per Standards),,Vents and AAV installed (As per Standards),Sewer AG,,,,,,
,,Sewer AG - Acoustic lagging installed to acoustic spec.,,Acoustic lagging installed to acoustic specification,Sewer AG,,,,,,
,,Sewer AG - Pipework water tested to 15Kpa,,Pipework water tested to 15Kpa,Sewer AG,,,,,,
,,Sewer AG - Identifications of services,,Identifications of services,Sewer AG,,,,,,
,,Sewer AG - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Sewer AG,,,,,,
,,Sewer AG - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Sewer AG,,,,,,
,,Stormwater AG - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Stormwater AG,,,,,,
,,Stormwater AG - Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),Stormwater AG,,,,,,
,,Stormwater AG - Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),Stormwater AG,,,,,,
,,Stormwater AG - Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),Stormwater AG,,,,,,
,,Stormwater AG - Grades (as per AS:3500),,Grades (as per AS:3500),Stormwater AG,,,,,,
,,Stormwater AG - Location (as per hydraulic drawing),,Location (as per hydraulic drawing),Stormwater AG,,,,,,
,,Stormwater AG - Location,Location,Location (as per hydraulic drawing),Stormwater AG,,,,,,
,,Stormwater AG - Fixings - Securely fixed (As per Standards),,Fixings - Securely fixed (As per Standards),Stormwater AG,,,,,,
,,Stormwater AG - Fittings Joints ETC (as per AS 3500),,Fittings Joints ETC (as per AS 3500),Stormwater AG,,,,,,
,,Stormwater AG - Inspection prior to closure,,Inspection prior to closure,Stormwater AG,,,,,,
,,Stormwater AG - Operation of pumps (Commissioning report),,Operation of pumps (Commissioning report) if Applicable,Stormwater AG,,,,,,
,,Stormwater AG - Test water & discharge requirements are met,,Test water and discharge requirements are met,Stormwater AG,,,,,,
,,Stormwater AG - Correct invert level AS per AS 3500,,Correct invert level AS per AS 3500,Stormwater AG,,,,,,
,,Stormwater AG - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Stormwater AG,,,,,,
,,Stormwater AG - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Stormwater AG,,,,,,
,,Rough In - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Rough In,,,,,,
,,Rough In - Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),Rough In,,,,,,
,,Rough In - Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),Rough In,,,,,,
,,Rough In - Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),Rough In,,,,,,
,,Rough In - Material type (as per sample submission),,Material type (as per sample submission),Rough In,,,,,,
,,Rough In - Pipework installation checked against standards (as per AS 3500.1),,Pipework installation checked against standards (as per AS 3500.1),Rough In,,,,,,
,,Rough In - Welding/pressfit/push fit/witness marks (as per AS 3500.1),,Welding / pressfit / push fit / witness marks (as per AS 3500.1),Rough In,,,,,,
,,Rough In - Support & fixings checked (acoustic/seismic/water hammer/silicone),,Support & fixings checked (acoustic / seismic / water hammer/ silicone),Rough In,,,,,,
,,Rough In - Check for no cross connection,,Check for no cross connection,Rough In,,,,,,
,,Rough In - Heights double checked before room sign off as per sample submission,,Heights double checked before room sign off as per sample submission,Rough In,,,,,,
,,Rough In - Pipe risers water sealed per floor & capped off to prevent damage,,Pipe risers water sealed per floor and capped off to prevent damage,Rough In,,,,,,
,,Rough In - Correct sewer ventilation,,Correct sewer ventilation,Rough In,,,,,,
,,Rough In - Pressure test water lines to (1500kpa),,Pressure test water lines to (1500kpa),Rough In,,,,,,
,,Rough In - Identification of services,,Identification of services,Rough In,,,,,,
,,Rough In - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Rough In,,,,,,
,,Rough In - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Rough In,,,,,,
,,Rainwater - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Rainwater,,,,,,
,,Rainwater - Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),Rainwater,,,,,,
,,Rainwater - Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),Rainwater,,,,,,
,,Rainwater - Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),Rainwater,,,,,,
,,Rainwater - Material type as per approved sample submission,,Material type as per approved sample submission,Rainwater,,,,,,
,,"Rainwater - Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",Rainwater,,,,,,
,,Rainwater - Welding/pressfit/push fit (as per AS 3500.1),,Welding / pressfit / push fit (as per AS 3500.1),Rainwater,,,,,,
,,Rainwater - Support & fixings (acoustic/seismic/water hammer),,Support & fixings (acoustic / seismic / water hammer),Rainwater,,,,,,
,,Rainwater - Pipework Installation (as per AS 3500.1),,Pipework Installation (as per AS 3500.1),Rainwater,,,,,,
,,Rainwater - Check no cross connection,,Check no cross connection,Rainwater,,,,,,
,,Rainwater - Pressure test (1500kpa pressure test),,Pressure test (1500kpa pressure test),Rainwater,,,,,,
,,Rainwater - Identifications of services,,Identifications of services,Rainwater,,,,,,
,,Rainwater - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Rainwater,,,,,,
,,Rainwater - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Rainwater,,,,,,
,,,,,,,,,,,
Fix 2 Checklist,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,"Level 02 - Zone 1 - Grid (AA-AE, 07-09) - Toilet (02.504) + Cleaner's Sink, Drinking Fountain & Paint Collection Tank",,QA,Hydraulics,New,Level 02,Zone 1,"Grid (AA-AE, 07-09)","Toilet (02.504) + Cleaner's Sink, Drinking Fountain & Paint Collection Tank",Fix 2 checklist
,,"Level 02 - Zone 1 - Grid (AD-AE, 08-09) - Scenery Dock (02.040)",,QA,Hydraulics,New,Level 02,Zone 1,"Grid (AD-AE, 08-09)",Scenery Dock (02.040),Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - Drinking Fountain (AC-AD, 13-14) drink fountain West",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)","Drinking Fountain (AC-AD, 13-14) drink fountain West",Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - UD WC (02.537)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",UD WC (02.537),Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - Quick change",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",Quick change,Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - Amenities West",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",Amenities West,Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AD-AL, 11-12) - Grid (AD-AE, 11-12) cleaners sink West",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AD-AL, 11-12)","Grid (AD-AE, 11-12) cleaners sink West",Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AD-AL, 11-12) - Grid (AJ-AL, 11-12) cleaners sink East",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AD-AL, 11-12)","Grid (AJ-AL, 11-12) cleaners sink East",Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AD-AL, 11-12) - Waynes World",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AD-AL, 11-12)",Waynes World,Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AL-AN, 14-16) - Drinking Fountain (AL-AM, 13-14)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AL-AN, 14-16)","Drinking Fountain (AL-AM, 13-14)",Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AL-AN, 14-16) - Ensuite (02.572)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AL-AN, 14-16)",Ensuite (02.572),Fix 2 checklist
,,"Level 02 - Zone 2 - Grid (AL-AN, 14-16) - UD WC (02.570)",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AL-AN, 14-16)",UD WC (02.570),Fix 2 checklist
,,Level 02 - Zone 3 - Wardrobe Kitchenette (02.582A),,QA,Hydraulics,New,Level 02,Zone 3,Wardrobe Kitchenette (02.582A),Fix 2 checklist,
,,Level 03 - Zone 2 - UD WC (03.518),,QA,Hydraulics,New,Level 03,Zone 2,UD WC (03.518),Fix 2 checklist,
,,Level 03 - Zone 2 - Female Amenities (03.517),,QA,Hydraulics,New,Level 03,Zone 2,Female Amenities (03.517),Fix 2 checklist,
,,Level 03 - Zone 2 - UD Ambulant (03.541),,QA,Hydraulics,New,Level 03,Zone 2,UD Ambulant (03.541),Fix 2 checklist,
,,Level 03 - Zone 6 - Male Amenities (03.516),,QA,Hydraulics,New,Level 03,Zone 6,Male Amenities (03.516),Fix 2 checklist,
,,Level 05 - Zone 6 - Female Amenities (05.532),,QA,Hydraulics,New,Level 05,Zone 6,Female Amenities (05.532),Fix 2 checklist,
,,Level 05 - Zone 6 - UD WC (05.533),,QA,Hydraulics,New,Level 05,Zone 6,UD WC (05.533),Fix 2 checklist,
,,Level 05 - Zone 6 - UD Ambulant (05.534),,QA,Hydraulics,New,Level 05,Zone 6,UD Ambulant (05.534),Fix 2 checklist,
,,Level 05 - Zone 6 - All Gender Inclusive (05.537),,QA,Hydraulics,New,Level 05,Zone 6,All Gender Inclusive (05.537),Fix 2 checklist,
,,Level 05 - Zone 6 - Male Amenities (05.535),,QA,Hydraulics,New,Level 05,Zone 6,Male Amenities (05.535),Fix 2 checklist,
,,Level 05A - Zone 1 - WC (05.523),,QA,Hydraulics,New,Level 05A,Zone 1,WC (05.523),Fix 2 checklist,
,,Level 05A - Zone 1 - WC (05.544),,QA,Hydraulics,New,Level 05A,Zone 1,WC (05.544),Fix 2 checklist,
,,Level 05A - Zone 1 - WC (05.545),,QA,Hydraulics,New,Level 05A,Zone 1,WC (05.545),Fix 2 checklist,
,,Level 05A - Zone 2 - Dock Manager's Office (05.515),,QA,Hydraulics,New,Level 05A,Zone 2,Dock Manager's Office (05.515),Fix 2 checklist,
,,"Level 05A - Zone 6 - Grid (AA-ZA, 15-16)",,QA,Hydraulics,New,Level 05A,Zone 6,"Grid (AA-ZA, 15-16)",Fix 2 checklist,
,,Level 06 - Zone 1 - Stage Door Entry (06.501),,QA,Hydraulics,New,Level 06,Zone 1,Stage Door Entry (06.501),Fix 2 checklist,
,Columns,,,,,,,,,,
,,Fixtures - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Fixtures,,,,,,
,,Fixtures - Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),Fixtures,,,,,,
,,Fixtures - Correct product (samples provided),,Correct product (samples provided),Fixtures,,,,,,
,,Fixtures - Check products for imperfections,,Check products for imperfections,Fixtures,,,,,,
,,Fixtures - Location & fixings (as per drawings & manufacturer guidelines),,Location & fixings (as per drawings & manufacturer guidelines),Fixtures,,,,,,
,,Fixtures - Silicone seals are acceptable standard,,Silicone seals are acceptable standard (as applicable),Fixtures,,,,,,
,,"Fixtures - Operation of all fixtures, taps & points of demand",,"Operation of all fixtures, taps & points of demand",Fixtures,,,,,,
,,Fixtures - Final fit off inspection on all items,,Final fit off inspection on all items,Fixtures,,,,,,
,,Fixtures - Inspection date,Inspection date,Final fit off inspection on all items,Fixtures,,,,,,
,,Fixtures - Items protected until commissioning,,Items protected until commissioning (Attach photos below),Fixtures,,,,,,
,,Fixtures - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Fixtures,,,,,,
,,Commissioning - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Commissioning,,,,,,
,,Commissioning - Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),Commissioning,,,,,,
,,Commissioning - Check products for imperfections,,Check products for imperfections,Commissioning,,,,,,
,,Commissioning - Fixtures location & fixings all correct (as per drawings & samples),,Fixtures location & fixings all correct (as per drawings & samples),Commissioning,,,,,,
,,Commissioning - Clean out all strainers/aerators,,Clean out all strainers / aerators,Commissioning,,,,,,
,,Commissioning - Check for no cross connections/leaks/access to isolation valves,,Check for no cross connections / leaks / access to isolation valves,Commissioning,,,,,,
,,Commissioning - Floor wastes (clear of debris & draining correctly),,Floor wastes (clear of debris & draining correctly),Commissioning,,,,,,
,,Commissioning - Quality of silicone seals to fixtures acceptable,,Quality of silicone seals to fixtures acceptable,Commissioning,,,,,,
,,Commissioning - Hot water tempering valve set to 50c (+/- 5c) & DDA thermostatic mixing valve set to 42 degrees.,,Hot water tempering valve set to 50c (+/- 5c) & DDA thermostatic mixing valve set to 42 degrees.,Commissioning,,,,,,
,,Commissioning - Water pressure acceptable 350Kpa to 500 Kpa,,Water pressure acceptable 350Kpa to 500 Kpa,Commissioning,,,,,,
,,Commissioning - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Commissioning,,,,,,
,,Commissioning - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Commissioning,,,,,,
,,,,,,,,,,,
Gas,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 05A - Zone 6,,QA,Hydraulics,New,Level 05A,Zone 6,Gas AG,,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,,,
,,Material type as per approved sample submission,,Material type as per approved sample submission,,,,,,,
,,"Welding, press fittings, witness marks visually checked",,"Welding, press fittings, witness marks visually checked",,,,,,,
,,Supports & fixings to ESV & WPD standards,,Supports & fixings to ESV and WPD standards,,,,,,,
,,Pipework installations to ESV standards,,Pipework installations to ESV standards,,,,,,,
,,"Penetrations, fire protection, wall sealant installed to the BCA requirements",,"Penetrations, fire protection, wall sealant installed to the BCA requirements",,,,,,,
,,Witness marks/labels/tiger tape/kpa signage,,Witness marks / labels / tiger tape / kpa signage,,,,,,,
,,Pressure test (as per AS/NZS 5601.1),,Pressure test (as per AS/NZS 5601.1),,,,,,,
,,Test appliances (as per AS/NZS 5601.1),,Test appliances (as per AS/NZS 5601.1),,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Gas BG,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 05 - Zone 4,,QA,Hydraulics,New,Level 05,Zone 4,Gas BG,,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,,,
,,Correct material as per sample register,,Correct material as per sample register,,,,,,,
,,Bedding material installed correctly,,Bedding material installed correctly,,,,,,,
,,Fittings & joints correctly installed to manufacturer's requirements,,Fittings & joints correctly installed to manufacturer's requirements,,,,,,,
,,Witness marks visible,,Witness marks visible,,,,,,,
,,Pipework layed correctly & to AS 5601.1,,Pipework layed correctly and to AS 5601.1,,,,,,,
,,Inspection & Testing Prior to Concealment to AS 5601.1 (ESV start works notice),,Inspection and Testing Prior to Concealment to AS 5601.1 (ESV start works notice),,,,,,,
,,Seal open ends with caps & high light to avoid damage,,Seal open ends with caps & high light to avoid damage,,,,,,,
,,Identification of services via I.D tape,,Identification of services via I.D tape,,,,,,,
,,Backfill & compaction to specification in 300mm layers,,Backfill & compaction to specification in 300mm layers,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean & As-Built Markup,Area clean and As-Built Markup,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Greasy AG,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 02 - Zone 5 - Greasy Waste AG (GW),,QA,Hydraulics,New,Level 02,Zone 5,Greasy Waste AG (GW),,
,,Level 05A - Zone 1 - Greasy Waste AG (GW),,QA,Hydraulics,New,Level 05A,Zone 1,Greasy Waste AG (GW),,
,,"Level 05A - Zone 6 - Greasy Waste AG (GW) - Stack 1 (AA-AB, 16-17)",,QA,Hydraulics,New,Level 05A,Zone 6,Greasy Waste AG (GW),"Stack 1 (AA-AB, 16-17)",
,,"Level 05A - Zone 6 - Greasy Waste AG (GW) - Stack 2 (AA-AB, 16-17)",,QA,Hydraulics,New,Level 05A,Zone 6,Greasy Waste AG (GW),"Stack 2 (AA-AB, 16-17)",
,,"Level 06 - Zone 2 - Greasy Waste AG (GW) - Grid (AA-AC, 14-19)",,QA,Hydraulics,New,Level 06,Zone 2,Greasy Waste AG (GW),"Grid (AA-AC, 14-19)",
,,"Level 06 - Zone 2 - Greasy Waste AG (GW) - Grid (AC-AJ, 19-22)",,QA,Hydraulics,New,Level 06,Zone 2,Greasy Waste AG (GW),"Grid (AC-AJ, 19-22)",
,,Misc Issues,grouping,Misc Issues,,,,,,,
,,MAPT Greasy AG lv 5 A leak,,QA,Misc Issues,MAPT Greasy AG lv 5 A leak,,,,,
,,level 5a leak Greasy AG,,QA,Misc Issues,level 5a leak Greasy AG,,,,,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),,,,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,,,
,,Correct material as per sample register,,Correct material as per sample register,,,,,,,
,,"Grades, fittings & joints installed to standards including witness marks",,"Grades, fittings & joints installed to standards including witness marks",,,,,,,
,,Fixings & seismic support to code requirements,,Fixings & seismic support to code requirements,,,,,,,
,,Expansion joints per floor installed correctly & clipped,,Expansion joints per floor installed correctly & clipped,,,,,,,
,,Pipe risers sealed per floor & capped off to prevent damage,,Pipe risers sealed per floor & capped off to prevent damage,,,,,,,
,,Correct ventilation installed including AAV,,Correct ventilation installed including AAV,,,,,,,
,,Acoustic lagging installed to acoustic specification,,Acoustic lagging installed to acoustic specification,,,,,,,
,,Testing to 15KPA with air or full water test,,Testing to 15KPA with air or full water test,,,,,,,
,,Identifications of services,,Identifications of services,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Greasy BG,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
