resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
,step,,,,,,7.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
Labelling,checklist,,,,,,,AC Labelling,,,,,
,step,,,,,,7.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
Labelling,checklist,,,,,,,AC Labelling,,,,,
,step,,,,,,7.09,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
Labelling,checklist,,,,,,,AC Labelling,,,,,
,step,,,,Roof,,,,,,,,
,step,,,,,MSSB-R,,,,,,,
MSSB,checklist,,,,,,MSSB,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,,,BREF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
Elec Connections,checklist,,,,,,Elec Connections,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,,,CSAF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Filters,checklist,,,,,,Filters,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
Elec Connections,checklist,,,,,,Elec Connections,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,,,LDEF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
Elec Connections,checklist,,,,,,Elec Connections,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,,,CPSF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
Elec Connections,checklist,,,,,,Elec Connections,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,,,CPEF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
Elec Connections,checklist,,,,,,Elec Connections,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,OH&S,,,,,,,,,
,step,,,,SWMS attached,,,,,,,,
,step,,,,Tool box,,,,,,,,
,step,,,Variations,,,,,,,,,
