resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,INT - 0.3.005,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,INT - 0.3.004,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,WORKSTATIONS - 0.3.006,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ADL BATH - 0.3.007,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ADL KIT - 0.3.010,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,GYM OT - 0.3.013,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ST-EQ - 0.3.012,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ST-EQ - 0.3.009,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,INT - 0.3.008,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,GYM GROUP - 0.3.016,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,WRITE UP - 0.3.021,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CONS - 0.3.017,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ST-EQ - 0.3.019,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,WC-AC - 0.3.018,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,WRITE UP - 0.3.015,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ST-EQ - 0.3.000,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,EDB - 0.E.003,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,STAIR 2 - 0.T.005,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,,Fit-Off,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CORR - 0.T.006,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,,Fit-Off,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CORR - 0.T.004,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,,Fit-Off,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CORR - 0.T.010,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,,Fit-Off,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,Central Zone - Rehabilitation,,,,,,
,step,,,,,,,LOUNGE - 0.2.015,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.017,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.016,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.018,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.019,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-Bev - 0.2.027,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,DINING - 0.2.028,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-MT - 0.2.029,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-MEQ - 0.2.025,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,LAUNDRY - 0.2.020,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-PRINT - 0.2.023,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,SSTN - 0.2.021,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-LIN - 0.2.022,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-HWB - 0.2.024,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR-BA - 0.2.063,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.064,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR - 0.2.066,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.065,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR-SP - 0.2.067,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.068,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.000,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.001,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.003,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.002,,,,,
