resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,TERRACE - 1.1.072,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,STAIR 1 - 1.T.000,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,GEM THERAPY - 1.1.000,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 1.1.002,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.001,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 1.1.003,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.004,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 1.1.006,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.005,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 1.1.007,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.008,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,4 BR - 1.1.010,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.009,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.011,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,2 BR - 1.1.013,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.012,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-HWB - 1.1.047,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-LIN - 1.1.046,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ST-GEN - 1.1.045,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,DISP - 1.1.042,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CLN - 1.1.071,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,WC-AC - 1.1.039,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,DTUR - 1.1.037,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CLN-MED - 1.1.036,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,SSTN - 1.1.035,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-RES - 1.1.034,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-NUM - 1.1.033,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-CLN - 1.1.032,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-WOW - 1.1.031,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,COMMS - 1.E.007,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-HWB - 1.1.048,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-MEQ - 1.1.044,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,FH - 1.E.014,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CLRM - 1.1.043,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,WC-ST - 1.1.040,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,INT - 1.1.038,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ST-EQ - 1.1.049,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR - 1.1.050,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.051,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR - 1.1.053,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.052,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR - 1.1.054,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.055,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR - 1.1.057,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
