"Warnings","Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"","3a5446f0-336c-57d0-bc30-12220733111d","textbox","Bead Up: P1 (Kpa/Bar)",,,,,,
"","b95427be-ceff-57e7-9368-ac2bf9e1709d","textbox","Bead Up: t1 (Evidence)",,,,,,
"","3958ba65-a478-56b7-9da3-49589ba1588d","textbox","Heat Soak: P2 (Kpa/Bar)",,,,,,
"","d3486e1a-ba04-58d7-808f-45d2fb242aa5","textbox","Heat Soak: t2 (Seconds)",,,,,,
"","0b012023-3d28-527d-b440-ccb69069211d","textbox","Change Over: t3 (Seconds)",,,,,,
"","3536e1ea-0890-5820-aaf4-badb9d97e8bc","textbox","Pressure Up: t4* (Seconds)",,,,,,
"","a111c964-dbf0-5b3d-ba0b-c1af772800fa","note","*t4 not applicable for SHP situations",,,,,,
"","359cb985-ecae-5163-a73b-bccacb97054d","textbox","Weld and Cool: P3 (Kpa/Bar)",,,,,,
"","631bab58-74c8-5c92-94e8-abf885e2c196","textbox","Weld and Cool: t5 (h:m)",,,,,,
"","f9253546-3165-5d9a-8523-b2d08e1cb6da","textbox","Rough Handling: t6 (h:m)",,,,,,
"","d22fa83f-c592-562a-bcbe-2787a4a1dd3c","textbox","Bead Size: Min",,,,,,
"","10761089-62d5-5b1a-8a4f-a7d484465c7a","textbox","Bead Size: Max",,,,,,
"","8981e3d5-706a-5660-a632-4fece9d21cab","textbox","Comments",,,,,,
"","0a14f2eb-7b7d-53bc-ad06-da0347035191","checkpoint","Work(s) completed to specification/drawings & Area left clean/tidy",,,,,,
"","f95258a0-3fce-5428-999f-18fcdaa3c6d2","note","FINAL - Pass when happy to proceed with work(s) (Any issues please comment below)",,,,,,
"","292f79e9-689a-501f-87cf-eb8a74f8582f","note","Company: Geschke Group",,,,,,
"","3ca598eb-b490-5a4e-a613-c17b9eff9dbe","note","Phone: 03 9798 1619",,,,,,
"","593d1a7a-6074-5741-9a88-11200b7a2ed7","note","Address: 45 Pacific Drive, Keysborough",,,,,,
"","d74baf01-2f63-5a5f-9654-8e6754bc0bee","note","Project: Centre for National Resilience Project - Melbourne",,,,,,
"","78eae871-9eb8-5bcd-934d-dec293f08d1d","note","Principal: Multiplex Constructions",,,,,,
"","11ace98b-461a-57fe-bd72-6823b0efb559","checkpoint","Foreman Sign-Offs completed - Click to Attach Signature(s) below",,,,,,
"","5c8b5786-3cb0-50a9-b372-390ed17c7106","note","Operator Sign-off added to each weld above as required",,,,,,
"","a5196735-7d03-5e01-9a5b-e7516e15cb36","button","Geschke Group Signature Sign-Off added below","Yes, No",,,,,
"","225ec6c5-bdfe-5291-acc6-cc7b6e81591f","button","Principal Contractor Representative Sign-Off added below","Yes, No",,,,,

"","b250bf99-1054-592d-983f-b87decdd8e0e","checklist-flat","ITP - Fire Sample Excl. Backfill ACOR Review","","ITP - Fire Sample Excl. Backfill ACOR Review",,,0,"feefedae-b0e0-404c-a672-656b5608501c"
"","4736d901-b2be-5732-9bfa-11380f738534","checkpoint","1. Approve specialist subcontractor",,,,,,
"","0d3c38a4-c71b-5749-bd7a-d2067c70fa6b","note","STAGE / FREQUENCY: Prior to awarding subcontract",,,,,,
"","75c6828a-f808-58d7-82db-5697b120d741","note","RECORDS: Refer to Overall Project ITP  for Written approval Geschke Quality Management Plans",,,,,,
"","20972fc4-f613-5c36-9fdb-b3b59709138c","note","ACCEPTANCE CRITERIA: Subcontract is executed and witnessed by authorised representative from associated parties to contract",,,,,,
"","a4fb11ec-1b4f-5858-9dcb-e6dd466fe793","note","INSPECTION / TEST PROC: Document",,,,,,
"","76315aac-a835-5cce-b888-18c1af84f9bc","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","c9d4499c-c8f2-513e-9a20-71e1a0029c07","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","c09248f9-3cd0-5955-bdba-e77f96f2c162","signoff","hold point",,,,,,
"","05b29a37-3c3c-5d86-8867-cf4598ae7f3c","checkpoint","2. Approve Samples",,,,,,
"","5ab0487f-5938-5e09-9b34-d720cf6d1755","note","STAGE / FREQUENCY: Prior to ordering materials",,,,,,
"","e1fc6389-0ab8-5094-8af7-67349927b449","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","db57c290-2a20-56b4-aaa9-755f95ac8543","note","ACCEPTANCE CRITERIA: Samples is marked with Approved For Construction",,,,,,
"","4b66d20e-9e42-55bc-9c26-9d2428688d41","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","322fb1ac-3495-5a30-baaa-976941d34e5b","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","84ed3336-74ab-5ca7-bdb4-a0df8c14ed95","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","6409b5d7-f8dd-5c02-94a1-87f4c2593ac0","checkpoint","3. Approve technical details",,,,,,
"","5090bd27-d972-5bdc-8459-8f7791ad1747","note","STAGE / FREQUENCY: Prior to ordering equipment",,,,,,
"","c1d89ecf-ddec-575c-ab99-87602db0e5fd","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","fe526921-c7c2-572e-8998-3a8f7826deb9","note","ACCEPTANCE CRITERIA: Technical Data is marked with Approved For Construction",,,,,,
"","24a06e65-0f13-592c-9854-5c3509888e52","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","7059248c-f190-5668-b990-3f778ed2d7a1","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","04ecf25a-0a35-57ce-9cf3-70802e480fad","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","71cbc1bc-bc6c-5c19-bacc-a5d0cabd0294","checkpoint","4. Approve shop drawings",,,,,,
"","6673dca8-e50e-5990-a4e9-9f301517e35d","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","c0fd2d03-3ac2-5872-80c4-b2dcacc5d7fd","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"","a4f7401d-931a-501a-be52-2bf58b0e39ac","note","ACCEPTANCE CRITERIA: Drawings are marked with Approved For Construction",,,,,,
"","20931c45-aace-563a-9e25-5c0cc1d7cf36","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","382c42b2-01da-5f2e-9238-15bc5d4c6553","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","4dc5d5ed-f7ae-59fd-a74f-f428649b195e","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","50faf94e-eb3e-5602-a601-f61b18ec3476","checkpoint","5.01. Check set out of excavations",,,,,,
"","e0acea45-616a-5d20-abf3-dba65f5b042d","note","STAGE / FREQUENCY: Prior to commencement / Once per grid",,,,,,
"","a932003a-f1bf-513a-b076-8b23298cd31d","note","RECORDS: 'Before' Photographs",,,,,,
"","a79969d1-d2cd-57b2-91b9-63f50ca78916","note","ACCEPTANCE CRITERIA: Set-out is marked with pegs and alignment matches design layout",,,,,,
"","56168f84-e867-536a-9e9e-5bbab2444c7b","note","Minimum falls",,,,,,
"","17ce3ec0-095e-5c3b-9cf5-1a3632d43397","note","All 'known' existing services have been potholed, marked using a riser 1m above ground and backfilled with sand.",,,,,,
"","8699d099-999d-5719-a9cf-58f918d3e344","note","Excavation alignment is outside of minimum clearances from above ground assets, below ground assets and boundaries or plan for excavation works or temporary works meets requirements within exclusion zone.",,,,,,
"","8ee7adfd-c94f-5661-b4bf-ab906a836200","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","281c4987-bc8e-5f15-ba4b-b2db2af87cb6","note","INSPECTOR / APPROVER: Foreman. LLB",,,,,,
"","0c5ce48a-dc88-5912-9bee-29d674923416","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","8fa3fa97-e6a9-5421-8492-2f2e31abedb6","checkpoint","5.02. Approve Temporary Traffic Management Plan if trench crosses existing road, road reserve or footway",,,,,,
"","71c8a347-006d-5365-921e-9e44cac8f33a","note","STAGE / FREQUENCY: Each delivery",,,,,,
"","fa12bde1-b518-5a46-89fb-babef13fed3c","note","RECORDS: Delivery dockets name, signed and dated by Geschke",,,,,,
"","75a9ac72-65df-59f8-a87b-1dc38aa71ffc","note","ACCEPTANCE CRITERIA: Type and material supplied matches design",,,,,,
"","88d997a5-c74c-55b8-9020-e5a9719ec44a","note","Grade or class matches design",,,,,,
"","277a7844-7c60-57bd-94c4-452897bfdacb","note","Size and thickness matches design",,,,,,
"","b5479f1a-3776-560d-a901-d9889f2b3009","note","Supplied items are free of defect",,,,,,
"","ea7e015a-c83a-552f-9c0d-968fe651d66c","note","Marking, packaging and preservation is fit for storage / construction. i.e pits covers marked with SS.",,,,,,
"","06c249c1-3742-581d-8a31-b45fe282e379","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","77b7e683-16d3-5cb3-9302-2e8b72c7d516","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","e66c018c-79b9-5978-a06a-2076f7f2d16d","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","826c348b-bad5-5765-9c45-21db995ae514","checkpoint","6. Check deliveries of materials",,,,,,
"","2f388e97-f458-5990-ac7a-da231124e69c","note","STAGE / FREQUENCY: Each delivery",,,,,,
"","8c81df1f-03c4-5c8c-a51f-ca446c042651","note","RECORDS: Delivery dockets name, signed and dated by Geschke",,,,,,
"","0234a70d-72a5-5b1c-ab04-379851f9b6c5","note","ACCEPTANCE CRITERIA: Type and material supplied matches design",,,,,,
"","1dbc0549-5aa5-5312-9f5f-6e50d9973200","note","Grade or class matches design",,,,,,
"","35679dd2-c8f2-55f3-b15f-9c20d6e079b4","note","Size and thickness matches design",,,,,,
"","b8c8695c-09ec-5b0a-9d4a-b45492a3260e","note","Supplied items are free of defect",,,,,,
"","41fbd58e-c3ff-5994-90cd-c9c715e4f4cf","note","Marking, packaging and preservation is fit for storage / construction. i.e pits covers marked with SS.",,,,,,
"","084bc65c-4140-520d-a2ab-a7251fdeadf7","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","a13da82d-004c-5fce-b969-d4faf5713e02","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","81bacfe1-6058-5740-b33c-72d3dbd2774d","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","6943e8e0-5771-5e26-91b2-eb3a4a9a7a94","checkpoint","7.01. Check below ground pipework - pipe joints - HDPE-HDPE welds, DICL- DICL/Other Material Flange, GMS-GMS Rolled Grove Gasket. If HDPE- HDPE welds:",,,,,,
"","60895360-5cfc-5d73-9de5-e88b964b0c2b","tickbox","Standard Bead Profile Test",,,,,,
"","95d4ef6d-8a3b-5c71-ad65-a13b083249fb","tickbox","Standard Destructive Tensile Test",,,,,,
"","4143487f-54d2-5389-8e31-8da8c04c360a","tickbox","Standard Ovality Test If DICL- DICL/Other Material Flange",,,,,,
"","a5c4b1c7-e5f9-5f8c-8fec-21b87eda5943","tickbox","Gasketing Record GMS-GMS Rolled Grove Gasket",,,,,,
"","9c36cef4-e0e3-59c5-b7dc-c54f2b84876e","tickbox","Gasketing Record",,,,,,
"","0c353f24-9b49-5251-b8bb-8712d155134b","note","STAGE / FREQUENCY: Upon installation but prior to backfilling/ 1 test per 50 pipeline welds approx.1000 l.m",,,,,,
"","0828e881-42ec-5630-860e-3762aa3431d3","note","RECORDS: ElectroFusion Welding Record QA16 Butt Welding Record QA 25 Gasketing Record QA 18 Standard Bead Profile Test Certificate Standard Destructive Tensile Test Certificate Standard
Ovality Certificate",,,,,,
"","b1fa0dd3-9b24-5405-a6b4-7da09ed5cc83","note","SPECIFICATION / STANDARD: ISO 13953 , ASTM F2620- 20 & ASTM F2928 AS4087 AS1110 & AS 1112 ACOR Consultants Civil Specification Section 6.15.1 AS 2566.1",,,,,,
"","905b9be1-1a56-57ba-b057-a0050ec4adb2","note","ACCEPTANCE CRITERIA: Meet or exceed tensile pipe strength",,,,,,
"","ed02e191-a017-520c-8d81-fdb97bb87741","note","Bead size to be uniform, symmetrical and free of contamination and air.",,,,,,
"","933b0fa1-7688-5a51-90a0-35e19fe810e8","note","Bolt tightening to be completed using the correct sequence",,,,,,
"","7fbdcfea-dd60-53b4-8fc6-53e1cd61464c","note","Final torque on bolts shall not exceed manufacture specification.",,,,,,
"","c5675546-2d97-512f-a5de-cc8a6bc262eb","note","Standard Pipe Ovality Test shall be meet and be no greater than 2% for cast iron pipes or 5% for all other pipes",,,,,,
"","072bce59-c557-56d4-b177-af0e6872d5fd","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","164562ef-e4ee-5470-a15d-7cc3efe78814","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","9471ad2b-4d7b-5e53-b569-df92a175db39","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","b3e2f606-7dab-5250-80fc-1db9ce52e67a","checkpoint","7.02. Check below ground pipework - pipes and fittings",,,,,,
"","5a939c8d-0d66-5415-b8e7-d6b4fe7ac149","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per Grid",,,,,,
"","7f370901-a89e-58bd-b582-ed3d2a6439d0","note","RECORDS: 'During' Photographs & As-built Survey",,,,,,
"","42e5f3ca-069d-53d3-b262-742bc6754cc6","note","SPECIFICATION / STANDARD: AS 2566, AS 3500, AS 4130 and AS 5065",,,,,,
"","55b187a5-80e2-5a56-9936-f2b685de3206","note","ACCEPTANCE CRITERIA: Service type clearly labelled with dimension & colour stripe",,,,,,
"","12c202c4-6038-5ce0-9d83-a18c23f3be6c","note","Joints, fittings and connections match design",,,,,,
"","ca9466ae-3314-55d7-b4f5-5dd465d6798e","note","Alignment and position are as drawn",,,,,,
"","63f29fab-a3c5-57d9-aa59-b8dc74013ec8","note","INSPECTION / TEST PROC: Visual Inspection & Document and Review",,,,,,
"","ed337331-cad1-56dd-acd5-86f1c084d7c6","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","0a34d3c5-b440-5ab1-8f12-f35365de11d2","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","fe1faa23-074e-5fa0-94bc-5f97e1955949","signoff","hold point",,,,,,
"","1edd3296-b94c-508a-94c7-b1d314d2bda4","checkpoint","7.03. Check below ground pipework - Hydrostatic pressure testing. Standard Hydrostatic Pressure Test",,,,,,
"","47d52fd1-27b3-5ab6-b0eb-2c39ca430feb","note","STAGE / FREQUENCY: Upon completion but prior to covering and backfilling.",,,,,,
"","55136b13-f324-50db-8b1e-1c022e499c61","note","RECORDS: Standard Pressure Test Certificate QA.6",,,,,,
"","5c3f464d-f212-5da3-9587-31953a60efa3","note","SPECIFICATION / STANDARD: Clause 2.3 of WSA 03 1999 & Clause 18.3 of WSA 03 1999",,,,,,
"","3d0555c6-9314-5704-a4d3-996c25cbe080","note","ACCEPTANCE CRITERIA: Pipeline and joints are watertight up to 1,700kPa pressure for two hours",,,,,,
"","04030b35-344f-542b-8954-6a10388cb659","note","Pipeline is flushed free of all debris",,,,,,
"","d5bda7d9-9af6-535c-9571-51ede6e82d5f","note","Test Passes MRWA Water Supply Pressure Test for PE Pipe",,,,,,
"","e33d1928-937b-58a0-9b54-7b55108e936e","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","6e7d6f3f-0543-5437-8864-79833c91af1d","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","627dd8a3-8f2f-507f-9c87-375e4bf99c00","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","ac79eb2f-166e-54ab-b592-d07ae349d2bf","checkpoint","7.04. Check below ground pipework - bedding, haunching, surrounding and encasing",,,,,,
"","d7819289-6285-525c-9c56-51ae41faef53","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per Grid",,,,,,
"","2a073575-1b65-56ab-9360-68bf67bc7f5d","note","RECORDS: Photograph",,,,,,
"","bac1b115-ff41-529c-978e-25403beda668","note","SPECIFICATION / STANDARD: AS 1289 3.6.1 ACOR Consultants Civil Specification Section 6.6",,,,,,
"","222792b8-72b8-51ce-85e3-53bffbb14a4d","note","ACCEPTANCE CRITERIA: Constructed using approved WASA material",,,,,,
"","c08b5490-31be-596a-8548-d38174fa41e2","note","Thickness of surrounding aggregate shall meet or exceed specified depth",,,,,,
"","7d826ade-6c04-56c3-9881-1d8f47d39829","note","Detector wire/traceable foil backed tape laid 300mm above the pipe alignment",,,,,,
"","cbe2f887-5f8a-5cb3-b77b-dcf9505e9312","note","INSPECTION / TEST PROC: Visual Inspection",,,,,,
"","421812d5-ab50-5a21-9773-bdeb970d995d","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","eb35a14a-3205-517d-891a-06a236881dd6","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","25dace2d-13db-5790-a72a-101165116a2a","checkpoint","9. Check Completed Surface - Make Good",,,,,,
"","d678afab-c36f-5430-afcf-ef2ade7da5d6","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","2a16d9cc-2a78-5e36-99de-9e2da10a631d","note","RECORDS: 'Upon completion' Photographs",,,,,,
"","faa3f6d2-55e6-5166-9e9d-fce58af6cfda","note","ACCEPTANCE CRITERIA: Completed surface is free of obstruction/debris and matches finished levels for pipework",,,,,,
"","178bad91-4874-50be-8589-bacc16ae0be4","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","25cd5b2f-31ed-51fc-8328-4efeaefb5f08","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","2d97ab42-0b6a-58d9-bdd9-00ae28360671","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","14256e6a-38b4-59ab-982a-4effc4e691dd","signoff","hold point",,,,,,
"","224cf3b9-e2f4-5d92-be53-2204ae1399ed","checkpoint","10. Obtain as built documents",,,,,,
"","5fb79931-9b5e-5fc0-aca3-2decb8ed9a67","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","8f369965-ed84-51c4-8206-7a5d30af97dd","note","RECORDS: As built documents",,,,,,
"","b9fb074d-7c8d-5509-a1a8-64cad860e6c7","note","ACCEPTANCE CRITERIA: Drawings are marked with As-Built",,,,,,
"","0f1934b3-17b6-5db0-ba60-0f229a73e3d3","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","3c3fd0da-9236-56e0-9e91-68084838a9db","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","16c6f24f-a9b2-5a3d-b638-2254ea0a39ab","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","2c843525-d62b-5943-9f3d-f7411623ad28","checkpoint","11. Obtain operating and maintenance manuals",,,,,,
"","649fe952-9b2d-5420-b002-2836eadc61bb","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","e5bc5bf4-2775-5de9-8e12-1c7cf330c43f","note","RECORDS: Manuals",,,,,,
"","daca2fdd-9cf8-55bc-a4c9-856fa7f6faa6","note","ACCEPTANCE CRITERIA: A copy of the certificate for compliance shall be approved by the independent authority.",,,,,,
"","fdc35e53-7276-55ea-93d4-37c6317da508","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","d8e5342d-64bb-555a-941c-db52e4a757be","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","b9f4ef64-6cb1-5f7e-8bdb-b8e81d4a39ad","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","6cd2caf4-ce8c-575b-889a-87eb55ca2094","checkpoint","12. Obtain guarantees",,,,,,
"","68138bcf-120f-5833-833b-875c080e3e2c","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","5a2046d0-5b70-5fb1-a51b-f6fc3c6bfc37","note","RECORDS: Final commissioning checklist",,,,,,
"","5fbd5ec1-d140-5cac-99da-963966f3d4e0","note","INSPECTION / TEST PROC:  Document and Review",,,,,,
"","ca326e45-62d2-521a-bfd5-5257d705091b","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","21b6d0f6-ed36-5073-82fb-1ae271ef93d9","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","39811f35-6c89-570e-b376-7f275f736051","checkpoint","13.01. Check above ground Hydrants - Signal and Flow Test. Standard Flow Test",,,,,,
"","291a3373-562c-5228-8bb2-45ef34769d41","note","STAGE / FREQUENCY: Upon installation / one test per hydrant",,,,,,
"","19758053-533b-5c48-894a-814309e29b68","note","RECORDS: Standard Flow T est Certificate QA 6E",,,,,,
"","4451bffc-0b1c-554c-98c1-2df94a103050","note","SPECIFICATION / STANDARD: AS 1289 3.6.1 ACOR Consultants Civil Specification Section 6.6",,,,,,
"","a62a56eb-87d1-5dfa-985b-4e76da52dead","note","ACCEPTANCE CRITERIA: Hydrant flows up to 30l/s",,,,,,
"","89d2dc4c-fa94-5dc3-a8cc-ba457ed103f2","note","Hydrant tagged and signed",,,,,,
"","2516b1f8-0500-5ca4-8833-e6e4f873f2ce","note","Bollards installed",,,,,,
"","67d7203c-1a2c-51c3-9554-cd17d87d3e58","note","Signal sent to Building Sub FIP",,,,,,
"","de7c92f6-833e-58d4-b4b3-d5d2bba74411","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","dd1e30c0-1016-5e76-b327-70a6c0c28146","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","63088761-164c-55fa-a1be-c94a8d77eb5e","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","cfa37905-8e79-5127-a801-a6efc8d5689d","checkpoint","13.02. Final commissioning & inspection & independent report",,,,,,
"","d1a4f79a-4798-5403-84ea-2e023bd9b78e","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","7f49657a-c896-5d54-9b80-af8dca574b85","note","RECORDS: Final commissioning checklist Independent Report",,,,,,
"","813a4a22-5337-56a1-b94c-fa50f04b2e77","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","e74b5748-d979-57a4-b25d-68594e678588","note","INSPECTOR / APPROVER: Independent Engineer. Geschke",,,,,,
"","727c7099-d267-57a0-930f-12c1f1d9137f","note","HOLD OR WITNESS POINT: Witness Point",,,,,,

"","d21fdfee-8d79-5572-8a0c-26b6b64de2a9","checklist-flat","ITP - Gas Sample Excl. Backfill ACOR Review","","ITP - Gas Sample Excl. Backfill ACOR Review",,,0,"b094d09e-8044-47e1-bbac-68bae0a8e1f5"
"","4736d901-b2be-5732-9bfa-11380f738534","checkpoint","1. Approve specialist subcontractor",,,,,,
"","9ea333d3-e251-5d91-92b8-dad13708f963","note","STAGE / FREQUENCY: Prior to awarding subcontract",,,,,,
"","db29dbe5-4805-510b-b2ec-d2a30b655f30","note","RECORDS: Refer to Overall Project ITP  for Written approval Geschke Quality Management Plans",,,,,,
"","1c4b1048-ebae-5109-a1c5-fe60645fbf2f","note","ACCEPTANCE CRITERIA: Subcontract is executed and witnessed by authorised representative from associated parties to contract",,,,,,
"","e31dcff0-918e-5359-a33a-725e87ce2cf1","note","INSPECTION / TEST PROC: Document",,,,,,
"","54786f94-4968-5706-9dfc-90f6bc42bd42","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","1968fce4-cfdd-5243-8107-c353fe77934e","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","c09248f9-3cd0-5955-bdba-e77f96f2c162","signoff","hold point",,,,,,
"","05b29a37-3c3c-5d86-8867-cf4598ae7f3c","checkpoint","2. Approve Samples",,,,,,
"","a93ea1b4-701b-535b-9c01-43e7ab1a9918","note","STAGE / FREQUENCY: Prior to ordering materials",,,,,,
"","7ecc9f59-fce2-5244-bb31-d7fec10b85e5","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","28720d0c-e982-5af4-9a71-f347010b9e5a","note","ACCEPTANCE CRITERIA: Samples is marked with Approved For Construction",,,,,,
"","e7c5dce6-a1f3-5422-85cf-274e6aa390ac","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","2eb15892-2d82-5d46-8848-9b1d434386f6","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","d4e71e4b-9c57-5f88-b57b-def6006b50c2","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","6409b5d7-f8dd-5c02-94a1-87f4c2593ac0","checkpoint","3. Approve technical details",,,,,,
"","310221d0-4deb-56e2-8118-33ac56ae503f","note","STAGE / FREQUENCY: Prior to ordering equipment",,,,,,
"","ac421837-e634-5a54-b0b3-e93a99f8ea90","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","7c99100d-b225-5c5d-aa42-8e9886c96d19","note","ACCEPTANCE CRITERIA: Technical Data is marked with Approved For Construction",,,,,,
"","372aee8d-8958-5010-ad4e-800ce2166e33","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","01233f45-471e-5ad5-ae0f-e615f419e673","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","cf143dd5-5046-581e-ba5a-48524941a517","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","71cbc1bc-bc6c-5c19-bacc-a5d0cabd0294","checkpoint","4. Approve shop drawings",,,,,,
"","a635d0eb-72f5-5b4d-86fa-cdceb5f37c1b","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","9bbcc727-acb0-532e-a758-723be6b0e041","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"","f9bd7c30-8a20-527e-aebe-c5e9f658262c","note","ACCEPTANCE CRITERIA: Drawings are marked with Approved For Construction",,,,,,
"","49ae78bb-3cc9-5a75-a0fc-cfe5f90211fc","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","ef74c504-43a8-5ec2-aab4-b7cbd50ad9c9","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","da543418-5452-5297-a6b6-07d5dd811239","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","edbb8d0b-000b-5199-94aa-a2f24d6c6f2e","checkpoint","4.01. Approve shop drawings",,,,,,
"","82862675-b97b-5bac-9c51-9f072b1bad27","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","47fdcf3d-957a-5d5c-a04f-00fac1813bab","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"","23a863b3-aadd-5150-a889-91d84f7c034e","note","ACCEPTANCE CRITERIA: Drawings are marked with Approved For Construction",,,,,,
"","03314676-f5d5-59f9-bf48-9443cdb774ed","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","6bf4621a-27ee-507f-b0e3-b6176c0cedbc","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","d352d4ad-56fd-5d0b-9a74-d5f40a09c74b","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","442fbcfe-2ce4-5dfe-bf6f-30750d329a9b","checkpoint","4.02. Approve Method of Work Plan",,,,,,
"","896940f3-2274-5a00-ab32-0907bc7323ef","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","6ba3f27a-acb9-5b3c-8caa-5e277fdba933","note","SPECIFICATION / STANDARD: ACOR Consultants Civil Specification Section 6.26.10",,,,,,
"","6cd650c0-8012-54b3-932c-d83ccb57a5d2","note","ACCEPTANCE CRITERIA: Construction staging plan to execute the works",,,,,,
"","a249a61c-b1e7-59dd-b701-254616e06e0a","note","Pipeline construction schedule",,,,,,
"","00060701-cebc-567d-9d7d-84ecd0a9721f","note","Nominate temporary supply",,,,,,
"","10edf26a-9eb0-5054-b514-b07708334551","note","Nominate safe work measures",,,,,,
"","6ac82613-5a71-5f2c-b95f-728896c68bfe","note","Nominate notification procedures",,,,,,
