"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0c79cdc8-1eca-4725-b2ab-7cb0e4e6722c","","fail","","folder","TRUE","FALSE","H&S"
"7bb268e8-bb82-4d34-87e5-d9e14d99e155","","not-started","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist"
"a20a9e5d-7a28-5893-a436-91cefc10446a","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist","Details"
"dcc0beb1-0bfc-5472-a696-5a0620adae2b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Attendees documented"
"b9710cd0-d3f1-5c08-bef5-9df5f4d274e6","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Where is each person working and what are they doing?"
"2c29ddea-0276-5cc3-921a-f1f3702ea066","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are any permits required?"
"b324a086-7b1a-51ab-a6bc-ae352472caf8","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any work Hazards?"
"31f66536-b6e2-521d-8cae-96ae552a6c9b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","A JSEA been completed & Approved?"
"f54b7e49-cbec-595e-adf2-8d31a4a3338f","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any concerns; Safety or Production?"
"090bad05-f18f-5f27-a8e8-d16399d73cd5","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Everyone has got their minimum PPE for site and task related PPE"
"7564b949-4300-588c-b914-02248cfde4cf","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All plant tagged and in good condition"
"f0976d07-97c9-53c3-9a5a-f120af95645b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"fde1227b-329f-47cc-a243-efbf63dde5eb","","not-started","H&S - Site Toolbox Checklist","checklist","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist"
"42baa361-eaa7-5ffd-bb69-a567ca6e7663","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist","Details"
"a6599987-779b-5f60-bf47-c3615b39bbb2","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:d4fd86ea-a6f4-4811-a0e3-f7680da06c2a","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employees Attending"
"29b0f444-c27c-50c6-9ada-0e94b720def8","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:4fccfa7b-23fe-41c6-9ebf-c4488154e2a5","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Site Activity / Safe Work Practices / Accident-Incident Investigations Discussed"
"ff500dbf-5855-5756-af8f-4e61bced23da","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2dff9346-05f2-40ab-bace-b2d32c310362","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employee issue raised"
"b404dbcb-29d4-5cdb-8108-decaeb78ed2f","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1a34917a-ecc3-4f61-a772-ef65285087ef","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Safe Observations"
"ed5716db-967d-5e58-b030-706ac2202339","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:849e1728-cd3c-44a9-95cf-af36229afdf2","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","JSEA completed"
"d8aaebac-8764-45a9-b039-9e500a87b9bc","","not-started","H&S - Accident & Incident Investigation Report","checklist","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report"
"36894fb9-0df8-59d3-af41-2b47b921f22c","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report","Details"
"003272eb-841f-5204-a40f-90acb5fbd6eb","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e30f9ba3-2e32-4e5f-b4d2-73df74c2c201","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Particulars of Incident details completed"
"705d7d21-202e-5ca7-a1b1-212114bdee87","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:375ad370-6625-4d6f-b87b-7e1f8e42f6b8","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Injured Person details completed"
"a2295f99-0bd3-5abe-90b8-02e1201b5fa0","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:75245d20-8505-4aa9-9bf0-90d38c9cc885","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Type Of Injury:"
"8569f78c-0746-5c8c-9a42-ea30fbce845b","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:04be056e-6356-4951-8d4f-45b20e2ae31c","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Damaged Property details"
"8c1c7475-2dae-5751-8dff-eca4a82b99bf","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:dab24842-14cd-42ca-a450-b1a1d5b6d03e","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Incident Details Complete"
"9305ef7b-2f2e-5409-8cd2-7a4a4afbfb49","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b847453b-9789-4ed6-ac89-d9d2b709bc14","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Analysis Details Completed"
"8596ded8-4564-5847-92dc-4b1ee614996d","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e9f98c33-3673-4f2f-8b82-5f5978e9f176","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Prevention Details Completed"
"8579fffe-7d0f-583b-8f82-c333ae9743ba","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b05f113c-9ff5-4b27-a366-0b66edf03f92","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Treatment and Investigation of Incident Details Completed"
"59989943-68bc-4e1f-97e0-07e9af794cb6","","work-in-progress","","folder","TRUE","FALSE","H&S","Daily Pre Start"
"3f6933fb-8cab-4e4d-bae5-b11723e53171","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24"
"03240222-7271-5d8a-9e73-df3c20db7f28","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24","Details"
"53a7730d-85ae-57a9-b413-440082795cef","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"ab3cf06b-1065-5ea7-b6a4-c9d6cc06e02a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"66360c23-c199-535a-9f6e-59e0611a054a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"08ab5bf4-4cc9-5019-bfef-f2c9be47a3fb","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"3ce02097-62d6-5fa5-8bc3-b7cf8e36ad4f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"4b736e73-f9fe-5016-a4be-701062c0f9c8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"da5b58eb-dd44-5a62-92cf-0572609e2ab4","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"d63cea7f-e248-503c-ba71-6a6340544d41","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"6fbeed9c-df6d-5911-8ba0-200e965f3147","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"d505abd5-851a-5896-8c0f-1ca3cbefb648","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"5ffa8d4c-b5c6-4fe4-af8e-7c53b7290db3","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist"
"c01cf2c2-c03c-5bf7-925c-ff925d359ab8","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details"
"b5438cef-b210-5209-96f2-ec4d0395781c","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","Correct door to location"
"f3eb724a-a8ea-5ee7-b862-6020b45951fc","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","Door fixed to location with correct undercut"
"d474fd02-57c9-507b-9a6b-1d79952c2aa4","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"ee111c16-02e1-5eef-893d-dacab0db5134","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","All margins neat with no Whind in door frame"
"2cea78fb-c2ff-5e0d-b95d-b0871796889f","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"ce4bd34d-a102-5e35-9143-dc2ab284682c","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","Door stop fixed correctly"
"0277bdf4-497a-5700-8b60-88e433e3587f","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Door Checklist","Details","Door complete"
"5daceda7-abb8-42d2-8162-8cb813779b64","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist"
"7663ed51-959a-589d-9280-2cba6d175bb4","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details"
"a17eae00-5699-57a0-9545-fd0896966bb2","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details","Correct trim used"
"1e23a7e8-06e7-5629-b652-eee41da8127d","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details","All internal comers scribed"
"543ebef0-7171-5b26-8778-b75f17d13bb3","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details","Adhesive applied to skirting"
"dbbcc842-6105-50ee-b9b5-9ce0aef4846c","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details","All external comers neat"
"c5f00070-531d-54f6-9b6d-fb73ef815e7e","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"879f62ac-d870-5dda-81f5-2e5277cac809","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","MEETING RM 2 (2003)","Trims Checklist","Details","Areas complete ready for paint"
"e96ea35f-8b67-41ad-afb6-faadb97bc2d5","","not-started","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) "
"0c864a35-2abb-425d-9472-1638c19c8db3","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist"
"97790dbc-09e0-5c9e-9342-1e7f6c76e941","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details"
"e193c981-0845-55fc-b2ad-73d963de7be9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"b2502fd9-d218-57e4-a1d2-8b963b3d7a9c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","DPC or seperation required"
"e7ab72f1-7d0a-5363-be13-13302969e42b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"4b49e844-5bf0-5b0e-8375-c8d0ff98dba7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Walls installed plumb"
"145d70e1-e4c5-5785-9a4b-678facfe8456","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"105c0881-d41b-5a6c-a777-440c6911d36d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"aea77054-c13d-5559-b33a-c43d3ba6533a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"1933b09a-b605-5e82-bc61-abc498f17b4b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"0f6e36f6-8c6e-50f8-84eb-7896f7256686","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"85fae7c4-8781-59b0-8a83-00b9be64c56c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"e54f092e-9636-5602-b587-8984d21f0bf3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"dd0f4f29-392d-5d00-8613-9e6c34243999","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"27ee3839-bbdd-5783-b1d9-7baeac226045","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"ed9f0df3-43b4-5412-890d-28bd1e0a8071","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"6c14c33a-bec7-44c6-8fbf-8e2190531b87","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist"
"363dc873-9930-5ed4-af91-8e5a7cdfd901","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details"
"2fe123ce-b4ca-548d-ba23-be46103bd51a","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","Correct door to location"
"595139ea-170f-500d-a00a-aa8e65ed6270","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","Door fixed to location with correct undercut"
"85a3e6ea-4083-55f1-8ee0-966a3b7e2ed7","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"2dfd26a4-ef56-5a10-a75a-d9325eb95e89","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","All margins neat with no Whind in door frame"
"50621583-c301-5c27-9d30-b1f2d6401d6b","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"faf2b264-c372-55f4-9fb0-1d1bfd5501bf","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","Door stop fixed correctly"
"c740be85-57f7-5ac5-917f-5fe62cc9267d","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Door Checklist","Details","Door complete"
"8c55f1ff-4d46-4b84-99e9-ead57325c093","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist"
"fd70368b-ceb1-5b93-9be9-c083a16059ad","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details"
"eb72f285-73dd-54c5-aef3-84ee718df64a","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details","Correct trim used"
"97d95a90-e8a6-575c-ad08-9e21a5d19b0e","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details","All internal comers scribed"
"4321780b-ed25-515f-aff2-42e1f0b010fa","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details","Adhesive applied to skirting"
"7829e7f2-d7bd-5997-aea9-4b2541acb73f","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details","All external comers neat"
"8da42c62-cf17-57e7-a0ce-3211ced34080","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"72152e9e-06b1-56fb-ba62-2abbcfbf5f27","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CHEF'S OFFICE (2004) ","Trims Checklist","Details","Areas complete ready for paint"
"6ea6f219-49d9-4cc1-b452-b6ec955c7bce","","not-started","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) "
"c580da1f-84f3-4748-b6f8-a09d50680588","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist"
"e724aa8d-ca80-546e-b24a-4ee9dead0aad","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 2 ","Zone 2A","CLEANERS (2005) ","Pre Nail Framing Checklist","Details"
