type,name,values,prefix,postfix,usage count,user addable,template name,,,,
textbox,Preventive Measures,,,,,,,,,,
checkpoint,Power,,,,,,,,,,
textbox,Mains,,,,,,,,,,
textbox,Gen Set,,,,,,,,,,
checkpoint,Operator Sign Off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 8E ITP Sewer Inground Inspection Report V.090421,,,,,,QA 8E ITP Sewer Inground Inspection Report V.090421,54fb6d73-a398-447b-89fa-aff6fbf9dbb4,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of pits depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented/attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Specification/Standard - Document to confirm coarseness & river-sand particle,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure fire service pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Pipeline & joints are airtight with the air test to show compliance,"Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Hold Point (Click to Attach below),,,,,,,,,,
tickbox,JH Hold Point (Click to Attach/Request below),,,,,,,,,,
tickbox,AECOM Hold Point (Click to Attach/Request below),,,,,,,,,,
tickbox,Independent Certifier Hold Point (Click to Attach/Request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist,VHH - Water Protection -,,,,,,VHH - Water Protection ITP (V.090421),550fcd0f-a188-4cd1-8a9c-ac9ea191ce64,,,
section,Part 1 - VHH Periodic Flushing / Copper Protection Test Sheet,,,,,,,,,,
checkpoint,ITP details,,,,,,,,,,
note,"Copper systems are failing in the construction industry due to issues relating to design, water quality, the management of water during construction, long term maintenance of buildings with issues arising from building management team not following protocols outlined at hand over. Stagnant water being left in both hot and cold copper pipelines have been deemed to have been a contributing factor to recent copper failures. Copper needs to form a protective layer of copper oxide on the internal surface which is formed by the contact with fresh aerated and oxygenated water",,,,,,,,,,
note,Geschke Plumbing in consultation with John Holland & AECOM have put forward a proposal of periodic flushing of the systems during construction to mitigate the stagnant water issues that have arisen in the construction industry. The purpose of this ITP is to help create a strategy to ensure water is flowing through the piping system and flushed at nominated locations,,,,,,,,,,
note,Plans to flush to be submitted to John Holland prior to any flushing occurring on site,,,,,,,,,,
checkpoint,Flushing Details (Flushing to be Completed with Water ONLY),,,,,,,,,,
textbox,Level being flushed,,,,,,,,,,
note,Stage of Flushing During the Project,,,,,,,,,,
tickbox,1. Initial flush after installation of pipework and prior to Quality Control Pressure Test Report (Geschke QA 6),,,,,,,,,,
tickbox,2. Final flush post disinfection,,,,,,,,,,
tickbox,3. Periodic flushing during construction (to be completed every 4 weeks – in line with AS 4809 clause 6.2.9),,,,,,,,,,
tickbox,4. Periodic flushing from final flush until PC (to be completed every 4 weeks – in line with AS 4809 clause 6.2.9),,,,,,,,,,
checkpoint,Time & Type of Flushing (As per reference table below),,,,,,,,,,
tickbox,5. Ring main –Single point for flushing; the entire loop can be achieved in a maximum 10-minute flush,,,,,,,,,,
tickbox,6. Non ring mains – Any copper sub-branch from the main feed requires individual flush time of 5 minutes (an example of this would be a corridor feed),,,,,,,,,,
tickbox,7. Short branches of copper that feed rehau do not need individual flushing,,,,,,,,,,
checkpoint,Which fixtures are being used to flush the system (Point of Connection & Point of Discharge),,,,,,,,,,
note,Fixture 1,,,,,,,,,,
textbox,Start time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
textbox,Finish time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
note,.. ..,,,,,,,,,,
note,Fixture 2,,,,,,,,,,
textbox,Start time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
textbox,Finish time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
note,.. ..,,,,,,,,,,
note,Fixture 3,,,,,,,,,,
textbox,Start time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
textbox,Finish time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
note,.. ..,,,,,,,,,,
note,Fixture 4,,,,,,,,,,
textbox,Start time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
textbox,Finish time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
note,.. ..,,,,,,,,,,
note,Fixture 5,,,,,,,,,,
textbox,Start time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
textbox,Finish time of flushing,,,,,,,,,,
textbox,Zone/branch to be flushed,,,,,,,,,,
note,.. ..,,,,,,,,,,
checkpoint,Sign-Off - Pass once entered,,,,,,,,,,
note,Add comments/photos below as applicable,,,,,,,,,,
button,"a. Has the schematic / layout of the flushed zone been highlighted, attached and flush points nominated","Yes, No",,,,,,,,,
button,"b. Is the flushed water clear with no visible debris or dirt. If NO, discuss with project foreman and or head office on why this might be the case","Yes, No",,,,,,,,,
button,c. Have you set a reminder for the next flushing of this pipework,"Yes, No",,,,,,,,,
textbox,Test completed by,,,,,,,,,,
textbox,Date for next flushing (Flushing to be performed every 4 weeks at a minimum),,,,,,,,,,
signoff,Click to add Builders Signature(s),,,,,,,,,,
checkpoint,Reference Table,,,,,,,,,,
note,25mm Pipe / 0.49 (L/m) / Flush for 0.15 (Mins),,,,,,,,,,
note,32mm Pipe / 0.80 (L/m) / Flush for 0.25 (Mins),,,,,,,,,,
note,40mm Pipe / 1.26 (L/m) / Flush for 0.39 (Mins),,,,,,,,,,
note,50mm Pipe / 1.96 (L/m) / Flush for 0.61 (Mins),,,,,,,,,,
note,65mm Pipe / 3.32 (L/m) / Flush for 1.04 (Mins),,,,,,,,,,
note,80mm Pipe / 5.02 (L/m) / Flush for 1.57 (Mins),,,,,,,,,,
note,100mm Pipe / 7.85 (L/m) / Flush for 2.46 (Mins),,,,,,,,,,
note,150mm Pipe / 17.66 (L/m) / Flush for 5.53 (Mins),,,,,,,,,,
note,NOTE: The table flushing time is based on 100 metres of pipework discharging through 16mm nozzle at 350KPa,,,,,,,,,,
section,Part 2 - Water Quality Testing Frequency,,,,,,,,,,
checkpoint,Water Quality Testing Details,,,,,,,,,,
note,Stage of water quality testing during the project,,,,,,,,,,
tickbox,1. Periodic water quality testing during construction (to be completed every 3 months),,,,,,,,,,
tickbox,2. Water quality testing post final flush,,,,,,,,,,
checkpoint,Sign-Off - Pass once entered,,,,,,,,,,
note,Add comments/photos below as applicable,,,,,,,,,,
button,a. Geschke and John Holland management informed of sample / testing,"Yes, No",,,,,,,,,
button,"b. Has the schematic / location of the sample collection been highlighted, attached, and nominated","Yes, No",,,,,,,,,
button,c. Sample captured as per laboratory requirements,"Yes, No",,,,,,,,,
button,d. Time and date of sample recorded,"Yes, No",,,,,,,,,
textbox,Time of Sample,,,,,,,,,,
textbox,Date of Sample,,,,,,,,,,
textbox,Location of Sample,,,,,,,,,,
note,.. ..,,,,,,,,,,
textbox,Sample collected by,,,,,,,,,,
textbox,Date for next Water Quality Sample (Water quality testing to be performed every 3 months at a minimum during construction),,,,,,,,,,
signoff,Click to add Builders Signature(s),,,,,,,,,,
section,Part 3 - Disinfection of Pipework & Tank,,,,,,,,,,
checkpoint,Disinfection Checks - Pass once below completed,,,,,,,,,,
note,Add comments/photos below as applicable,,,,,,,,,,
button,a. Geschke and John Holland management informed of disinfection with plan provided,"Yes, No",,,,,,,,,
button,b. Has disinfection occurred for 6 hours as per AS/NZS 3500.1 appendix I,"Yes, No",,,,,,,,,
button,c. Time and date of disinfection,"Yes, No",,,,,,,,,
button,d. Flush all levels and branches until chlorination levels have reached safe chlorine levels as per Australian drinking water guidelines.,"Yes, No",,,,,,,,,
textbox,Time of Disinfection,,,,,,,,,,
textbox,Date of Disinfection,,,,,,,,,,
note,.. ..,,,,,,,,,,
textbox,Disinfection Completed by,,,,,,,,,,
signoff,Click to add Builders Signature(s),,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Fire Penetration:,,,,,,Add Fire Penetration Checklist,5ee65cec-a1de-4742-8cf6-812fd695a969,,,
checkpoint,Treatment Type,,,,,,,,,,
dropdown,Treatment Type:,"40Ø (HDPE - S),50Ø (HDPE -S),63Ø (HDPE-S),110Ø (HDPE-S),160Ø (HDPE-S),40Ø (PVC-DP),50Ø (PVC-DP),65Ø (PVC -DP),100Ø (PVC-DP),150Ø (PVC-DP),40Ø (PVC-S),50Ø (PVC-S),65Ø (PVC -S),100Ø (PVC-S),150Ø (PVC-S),80Ø (FWG-PVC-S),100Ø (FWG-PVC-S),110Ø (FWG-HDPE-S),32Ø CU,50Ø CU,100Ø CU,150Ø CU,100Ø (CIP-S),100Ø (RWO-DP),150Ø (RWO-DP)",,,,,,,,,
checkpoint,Photo of penetration and sticker must be taken,,,,,,,,,,
textbox,Installed by:,,,,,,,,,,
textbox,Comments / Reasons why cannot complete:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Backflow Prevention Device Test Report,,,,,,QA 13 - Backflow Prevention Device Test Report,623e787e-99c3-49d2-964c-a301dd52efa3,,,
checkpoint,Backflow Prevention Device Test Report Details:,,,,,,,,,,
textbox,Owner/Occupier:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
note,Licence: 50043,,,,,,,,,,
radio,Type of Test:,"Annual Test,Installation Test",,,,,,,,,
textbox,Location of Device:,,,,,,,,,,
textbox,Authorized Tester Name:,,,,,,,,,,
textbox,Test Kit Serial No.,,,,,,,,,,
textbox,Tester Licence No.:,,,,,,,,,,
textbox,Test Kit Calibration Date:,,,,,,,,,,
textbox,Date of Test:,,,,,,,,,,
checkpoint,Device Details and Test Results,,,,,,,,,,
button,Permission to Isolate Water Supply,"No,Yes",,,,,,,,,
note,Device:,,,,,,,,,,
textbox,Make:,,,,,,,,,,
textbox,Size:,,,mm,,,,,,,
textbox,Model No.:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
button,Is the device installed high enough to prevent ingress of any possible contaminated water?,"No,Yes",,,,,,,,,
tickbox,Containment Protection,,,,,,,,,,
tickbox,Individual Protection,,,,,,,,,,
tickbox,Zone Protection,,,,,,,,,,
button,Strainer Installed,"No,Yes",,,,,,,,,
button,Strainer Cleaned,"No,Yes",,,,,,,,,
radio,Device Type,"Double Check Valve,RPZD (Reduced Pressure Zone Device)",,,,,,,,,
note,Valve,,,,,,,,,,
textbox,Check Valve 1,,,,,,,,,,
textbox,Check Valve 2,,,,,,,,,,
textbox,Relief Valve,,,,,,,,,,
note,Testing Results,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 35kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 7kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Opened at:,,,kpa (min 14kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
note,Reason for the device failure,,,,,,,,,,
tickbox,Incorrect position,,,,,,,,,,
tickbox,Incorrect installation,,,,,,,,,,
tickbox,Foreign material in the device,,,,,,,,,,
tickbox,Spring wear damage,,,,,,,,,,
tickbox,Seal or Rubber Damage,,,,,,,,,,
tickbox,Other,,,,,,,,,,
textbox,Other:,,,,,,,,,,
note,Test after maintenance,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 35kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Close tight at:,,,kpa (min 7kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
textbox,Opened at:,,,kpa (min 14kpa),,,,,,,
tickbox,Leaked,,,,,,,,,,
button,Water turned back on,"No,Yes",,,,,,,,,
textbox,Describe the maintenance:,,,,,,,,,,
textbox,Parts used in repair:,,,,,,,,,,
button,Is the device installed correctly,"No,Yes",,,,,,,,,
checkpoint,Test Result,,,,,,,,,,
textbox,Tester Name:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
signoff,Add Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Water Meter Accuracy Test,,,,,,QA 17 - Water Meter Accuracy Test,6a85fbcf-f3a5-4a88-8a07-a4cad1498cf1,,,
checkpoint,Water Meter Accuracy Test Details:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Project:,,,,,,,,,,
textbox,Location of Water Meter:,,,,,,,,,,
textbox,ID Number of Water Meter:,,,,,,,,,,
textbox,Model & Manufacturer:,,,,,,,,,,
textbox,Current Counter Reading:,,,,,,,,,,
textbox,Zone/Appliances to be Metered:,,,,,,,,,,
textbox,Pulse Rate:,,,,,,,,,,
checkpoint,Measurement Apparatus,,,,,,,,,,
tickbox,Container,,,,,,,,,,
textbox,Measured Container Size:,,,,,,,,,,
tickbox,Water Meter,,,,,,,,,,
textbox,Calibrated Date:,,,,,,,,,,
textbox,Other,,,,,,,,,,
checkpoint,Measurement Method,,,,,,,,,,
note,Isolate all fixings,,,,,,,,,,
note,Place Measured Container at outlet of fixture and fill,,,,,,,,,,
note,"Fill in completed counter reading and minus ""current reading"" to measure accuracy",,,,,,,,,,
textbox,Completed Counter Reading:,,,,,,,,,,
note,Accuracy,,,,,,,,,,
textbox,OK,,,,,,,,,,
textbox,FAILED,,,,,,,,,,
note,Replace Counter and Re-Test,,,,,,,,,,
textbox,OK,,,,,,,,,,
textbox,FAILED,,,,,,,,,,
checkpoint,Sign Off,,,,,,,,,,
textbox,Name - Geschke Representative,,,,,,,,,,
signoff,Signature - Geschke Representative,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Boiling Water Service Maintenance Log,,,,,,QA 23 - Boiling Water Service Maintenance Log,6be24100-97b2-4aed-b9de-59b598874c6d,,,
checkpoint,Boiling Water Unit Service Details,,,,,,,,,,
textbox,Purchased from:,,,,,,,,,,
textbox,Make:,,,,,,,,,,
textbox,Model No.:,,,,,,,,,,
textbox,Location:,,,,,,,,,,
textbox,Room Designation:,,,,,,,,,,
textbox,Installed by:,,,,,,,,,,
textbox,Installation Date:,,,,,,,,,,
checkpoint,Does installation comply with manufacturer’s instructions,,,,,,,,,,
checkpoint,Does the installation appear in good working order.,,,,,,,,,,
checkpoint,Confirm all warning lights working correctly,,,,,,,,,,
checkpoint,Confirm filter is clean,,,,,,,,,,
checkpoint,Confirm Unit is Fully Operational,,,,,,,,,,
checkpoint,Commissioned By:,,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,TMV 12 Month Service Log (use a separate checklist for each valve),,,,,,TMV 12 Month Service Log V.040221,6ca83108-c1a7-4dab-91dd-82bf32b3cd7e,,,
checkpoint,TMV 12 Month Service Log,,,,,,,,,,
textbox,Building name:,,,,,,,,,,
textbox,Contact person:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
textbox,Phone number:,,,,,,,,,,
textbox,Make of valve:,,,,,,,,,,
textbox,Model number:,,,,,,,,,,
textbox,Valve location:,,,,,,,,,,
textbox,Room name:,,,,,,,,,,
textbox,Date of service:,,,,,,,,,,
textbox,Temperature:,,,°C,,,,,,,
button,Element:,"Ok, Faulty",,,,,,,,,
button,O' rings:,"Ok, U, S",,,,,,,,,
button,Strainers:,"Ok, Dirty",,,,,,,,,
button,Non-return Valves,"Ok, Faulty",,,,,,,,,
button,Fail-safe test,"Ok, Faulty",,,,,,,,,
textbox,Serviced by:,,,,,,,,,,
note,Note: It is recommended that a new thermostatic element should be fitted at least every 5 years,,,,,,,,,,
checkpoint,Completion,,,,,,,,,,
textbox,Plumber Name:,,,,,,,,,,
signoff,Add Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 6C - Quality Control Flow Test and Compliance Report - Safety Showers and Eyewash,,,,,,QA 6C - Quality Control Flow Test and Compliance Report - Safety Showers and Eyewash,6e800c85-b383-4b8e-b87a-5d6da6e48a09,,,
checkpoint,QA 6C - Qaulity Control Flow Test and Compliance Report - Safety Showers and Eyewash:,,,,,,,,,,
textbox,Drawing nos/rev:,,,,,,,,,,
textbox,Appliance Tested:,,,,,,,,,,
textbox,Room No.:,,,,,,,,,,
checkpoint,Flow Rate and Pressure as per Australian Standard 4775,,,,,,,,,,
note,Safety Shower - The flow is to be at a minimum 75.7 litres/minute at 210KPa,,,,,,,,,,
note,Eyewash - The flow is to be at a minimum 1.5Litres/minute at 210KPa,,,,,,,,,,
textbox,Pressure:,,,KPA,,,,,,,
textbox,Flow Rate:,,,LPS,,,,,,,
checkpoint,Pipe Installed,,,,,,,,,,
textbox,Pressure set on each floor: KPA,,,,,,,,,,
textbox,Cold - Size:,,,mm,,,,,,,
textbox,Capable Flow Rate:,,,LPS,,,,,,,
checkpoint,Pull Lever Confirm Flow,,,,,,,,,,
checkpoint,Riser Valves Open,,,,,,,,,,
checkpoint,Safety Shower or Eye Wash Valve Open,,,,,,,,,,
checkpoint,Safety shower is installed between 2083mm and 2438mm,,,,,,,,,,
checkpoint,Spray pattern ensuring is at a minimum of 508mm in diameter at 1524mm above the surface,,,,,,,,,,
checkpoint,Sign Off,,,,,,,,,,
textbox,Name - Geschke Pty Ltd Representative,,,,,,,,,,
textbox,Others Present,,,,,,,,,,
textbox,Date of Completion of Satisfactory Test,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 18 - Gasket Installation,,,,,,QA 18 - Gasket Installation,708890cb-3e10-4cf4-88c8-a350bf5c9d7c,,,
checkpoint,Gasket Installtion:,,,,,,,,,,
textbox,Location/Identification:,,,,,,,,,,
textbox,Nominal Bolt Size:,,,,,,,,,,
textbox,Gasket Contact Surface Finish on Flange:,,,,,,,,,,
textbox,Lubricant used:,,,,,,,,,,
note,1. Galvanised nuts and bolts – must use good quality lubricating oil on threads,,,,,,,,,,
note,2. Below Ground Galvanised nuts and bolts– must denzo and plastic wrap full flange and cover bolts,,,,,,,,,,
note,3. Stainless steel nuts and bolts – must use anti seize / molybond on threads – must return 24 hrs later to tighten in sequence and required torque,,,,,,,,,,
note,"4. Galvanised nuts and bolts on stainless steel flanges / backing rings - Thinsulators (insulating top hats) or insulating washer with thin PE sleeve must be used, and complete flange must be denzo wrapped with plastic protection",,,,,,,,,,
note,"5. Stainless Steel nuts and bolts on galvanised steel flanges / backing rings - Thinsulators (insulating top hats) or insulating washer with thin PE sleeve must be used, and complete flange must be denzo wrapped with plastic protection",,,,,,,,,,
note,"6. Zinc bolts, nuts and washers rust when used externally – use galvanised",,,,,,,,,,
checkpoint,"Visually examine and clean flanges, bolts, nuts and washers. Replace components if necessary. Alignment of flange faces is very important and maintain support of the flange, pipework and valve at all times",,,,,,,,,,
checkpoint,"Lubricate bolts, nuts AND flange surface AROUND BOLT HOLES, not on flange/gasket surface, or use hardened steel washers. Use anti-seize on stainless steel threads and nuts or on galvanised bolts and nuts lightly oil with good quality lubricating oil. Insert bolts in locations 1 to 4 as indicated in the below diagrams.",,,,,,,,,,
checkpoint,"Install new gasket. DO NOT REUSE OLD GASKET, OR USE MULTIPLE GASKETS. Gaskets for water applications must be EPDM potable water gasket PN16 type. Gaskets for gas need to be AGA and GPL approved",,,,,,,,,,
checkpoint,"Number bolts in cross-pattern sequence according to the appropriate sketch below with a marker pen, black or white",,,,,,,,,,
checkpoint,"IMPORTANT! HAND TIGHTEN; then PRE-TIGHTEN BOLTS to 7Nm torque, but DO NOT EXCEED 20% of Target Torque. Target torque is required to be supplied by Gasket manufacturer / supplier – seek from GPL foreman",,,,,,,,,,
checkpoint,Check gap for uniformity.,,,,,,,,,,
checkpoint,"Use the appropriate cross-pattern tightening sequence in the sketch below for Rounds 1,2 and 3 and/or Round 4 (each sequence constitutes a “Round”)",,,,,,,,,,
checkpoint,Final Torque,,,,,,,,,,
textbox,Final torque*:,,(Nm),,,,,,,,
note,* Refer to gasket manufacturer spec with torque chart on next page and GPL advice,,,,,,,,,,
note,"Lubricate, Hand Tighten, Pre-Tighten bolts (5% of final torque) (as mentioned in item 5 above)",,,,,,,,,,
textbox,Round 1 – Tighten to:,,(Nm),1st torque value in torque chart* (20% of final torque),,,,,,,
textbox,Round 2 – Tighten to:,,(Nm),2nd torque value in torque chart* (50% of final torque),,,,,,,
textbox,Round 3 – Tighten to:,,(Nm),3rd torque value in torque chart* (75% of final torque),,,,,,,
note,"Check gap around the circumference between each of these rounds, measured at every other bolt. If the gap is not reasonably
 uniform around the circumference, make the appropriate adjustments be selective bolt tightening before proceeding.",,,,,,,,,,
note,"Final Rotational Round – 100% of Final Torque (same as Round 3 or 4 above). Use ROTATIONAL, clockwise tightening sequence starting with Bolt No.1, for one complete round and continue by selective bolt tightening before proceeding.",,,,,,,,,,
note,Short-term bolt preload loss can occur between four to twenty-four hours after initial tightening due to bolt relaxation. Consider retightening to help recover this loss.,,,,,,,,,,
dropdown,Tightening Method Used:,"Hydraulic Torque Wrench, Impact Wrench, Manual Torque Wrench, Other,Hand Wrench",,,,,,,,,
textbox,Other:,,,,,,,,,,
textbox,Where was torque information provided from:,,,,,,,,,,
textbox,Joint Assembler Name:,,,,,,,,,,
signoff,Joint Assembler Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Below Ground Pipework Checklist - Sewer,,,,,,QA 8 - Below Ground Pipework Checklist - Sewer (July 2020),733aa6e7-4390-451b-a588-ac5ef7921486,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of pits depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented/attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Specification/Standard - Document to confirm coarseness & river-sand particle,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure fire service pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
