"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b3eacfa-211f-4d04-a2d3-b9ce808b8291","","fail","","folder","TRUE","FALSE","Material Inspection "
"3313d3fc-7380-40d7-98f9-d0818b9306d0","","work-in-progress","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-052 - Stage 7 West PT2 L2 - Shift 1"
"c72fa4ec-8387-4caf-a0e0-3e1dbfdd357f","","not-started","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-053 - Stage 7 West & North PT2 L3"
"3dfa34f5-4601-4062-bcc6-11621466a182","","not-started","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-054 - Stage 7 West & North PT3"
"eb24a9a9-d35d-408a-b3b5-6db5db399f84","","not-started","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-055 - Stage 7 East - PT2 L1"
"846d8206-65dc-499b-8d49-d592d6fe9c48","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base"
"283efbf0-48d5-44be-a837-5c4eb11d17ab","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0010-LOT-001 - Stage 1 - Pavement Type 1 - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-001 - Stage 1 - Pavement Type 1"
"3b8f2185-720c-4fb4-aec6-27514a05aa53","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-002 - Stage 3 East Shift 1"
"251e8eca-b217-4416-b2ff-5fb28de87dbc","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-003 - Stage 3 East Shift 2"
"c3d642e5-4dff-4522-bc2a-d0bd518e345e","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-004 - Stage 3 East Shift 3"
"0a230357-3452-42f0-8a44-01a7fb298e4f","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-005 - Stage 3 East Shift 4"
"0a72a6c9-16cb-4a2a-84c4-42ea379b94f5","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-006 - Stage 3 East Shift 5"
"ae6baf03-d8aa-42c9-9b45-24fad7e21108","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-007 - Pre-Closure 1 - Two PCC Runs (32HR Closures)"
"99214148-879d-4fe1-a986-a5db647044e6","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-008 - Pre-Closure 2 - Three PCC Runs (32HR Closures)"
"589ecb1b-3f1c-4c82-b09b-d8035bf42a88","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-009 - Stage 3 West Shift 1"
"59921dca-c699-46db-9ca4-d22a58bb2ec7","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-010 - Stage 3 West Shift 2"
"bce38f6f-d18e-4cc2-b025-a58d1cef30f6","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-011 - CTCC Trial - For Information"
"3a822133-0230-498e-a591-42618b1f578a","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-012 - 36HR Closure 1"
"2a6c3872-ed0c-4c65-ad48-28d5db72a1de","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-013 - Stage 3 West - Shift 3"
"3c3eb4fb-f34b-42fd-8164-57ee736a85dc","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-014 - Stage 2 - Shift 1"
"2fc23b43-148c-40ea-af28-ecea81398a14","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-015 - Stage 2 - Shift 2"
"8d0f4faa-6319-4ee1-8b00-e45cd73536d4","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-016 - 36HR Closure 2"
"ae95473a-faf7-49d9-90ab-5cf3be527322","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-017 - Stage 2 - Shift 3"
"4de6c918-e028-43e7-a0cb-e99e43a64d8c","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-018 - Stage 2 - Shift 4"
"98820afe-6001-4a8d-912f-47c17c43c8bc","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-019 - Stage 2 - Shift 5"
"dfc7d4b3-0194-4847-9c07-4cf9eaf0f8bc","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-020 - Stage 2 - Shift 6"
"7ff74a64-9483-47d9-b7c3-8feee978bbc6","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-021 - 36HR Closure 3"
"f8b1a96e-3104-41f6-bfbb-78492f70084e","","pass","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-022 - 36HR Closure 4"
"cea595b8-f6b9-46d7-944a-64775a0c2988","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-023 - Stage 7 West - Shift 1"
"38d5d6ed-c263-4a3d-9bff-5f2921ae988b","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-024 - Stage 7 West - Shift 2"
"d1743958-f447-422b-a82b-249a1e40a0fe","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-025 - Stage 7 West - Shift 3"
"458b0884-19c3-4fab-997c-bb93c5014d1a","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-026 - Stage 7 West - Shift 4"
"b69660ad-1644-4e54-8c44-e7436e6e48b8","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-027 - Stage 7 East - Shift 1"
"1adaf1e2-76c2-46f7-85a1-d54de7717e97","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-028 - Stage 7 East - Shift 2"
"f973f49e-4c6c-48ff-abd7-460fda27262b","","not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP011 - Concrete Production"
"7fb45b4d-8cbd-4d6c-a6e3-9b8d250f1e76","","not-started","FH-ZU2-QU-ITP011 - Concrete Production - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP011 - Concrete Production","ITP011 - Concrete Production"
"f37cdb7e-ae45-46eb-8dd2-7606d9b19fea","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP012 - High Early Strength Lean Concrete Pavement Production"
"585cbe56-0a2a-4a7e-83ad-32e5c58ad51b","","fail","","folder","TRUE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements"
"aeec908f-5b11-4699-886e-ac409005197a","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-001 - DX37, DY37, DZ37, EA37, EB37, EC37, ED37, EE37, EF37, EF39"
"0db72fbd-8041-4fdd-954b-9e868ccc5cdd","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-002 - DX33, DY33, DZ33, EA33, EB33, EC33, ED33, EE33, EF33"
"c5d38551-629f-4342-b3e6-232e29a96b9c","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-003 - EG31, EH30, EI29, EJ28"
"4c88eb14-6985-4a27-baed-269ac05cd7f3","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-004 -  DX36, DY36, DZ36, EA36, EB36, EC36, ED36, EE36, EF36"
"50e8a1e7-579a-409e-af15-55b1f7e009be","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-005 - EC39, ED39, EE39, EF40, DX34, DY34, DZ34, EA34, EB34, EC34, ED34, EE34, EF34"
"b625367a-cd49-4401-a74d-c76fb4d608b9","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-006 - DX32, DY32, DZ32, EA32, EB32, EC32, ED32, EE32, EF32"
"72a8316f-0a94-4076-af48-c0405733fbed","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-007 - DX38, DY38, DZ38, EA38, EB38, EC38, ED38, EE38, EF38"
"2b91208d-d752-4fcf-a505-010f43a18df4","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-008 - ED31, EE31, EF31"
"add2db00-3dfb-4a4b-854c-d75c5402b727","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-009 - DX35, DY35, DZ35, EA35, EB35, EC35, ED35, EE35, EF35"
"ea33ed38-bf06-4f57-a3f1-39b15ce04604","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-010 - DA40, DB40, DC40, DD40, DE40, DC38, DD38, DE38, DF38, DG38, DH38, DI38, DJ38"
"10648eb2-5d05-4c63-bdd0-d210f1aba759","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-011 - DG36, DH36, DI36, DJ36, DK36, DL36, DM36, DN36, DO36, DP36, DQ36, DR36, DS36, DT36, DU36, DV36, DW36"
"69a59bcb-ddc2-4479-9968-aa3c83a45e40","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-012 - X12, X13, X14, X15, Z12, Z13, Z14, Z15"
"b91a4cff-b5cd-4884-b842-aab565a8b8c2","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-013 - DB39, DC39, DD39, DE39, DF39, DG39, DD37, DE37, DF37, DG37, DH37"
"b0efc2d5-d4f2-4cb1-82c8-450934366502","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-014 - CO34, CP34, CQ34, CR34, CS34, CT34, CU34"
"a1af1a1b-7813-4014-ad5d-1c3a29b18b60","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-015 - CV34, CW34, CX34, CY34, CZ34, DA34, DB34, DJ37, DK37, DL37, DM37, DN37, DO37, DP37"
"af4fd5ad-0965-487b-a099-5dc5e2b801d2","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-016 - CF38, CG38, CH38, CI38, CJ38, CK38, CL38, CM39, CN39, CO39, CP40"
"922dacc6-8fe6-47f2-916e-c6c587b04877","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-017 - DQ37, DR37, DS37, DT37, DU37, DV37, DW37"
"1ddef71c-93f8-4376-8edf-12529b207254","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-018 - DD34, DE34, DF34, DG34, DH34, DI34, DJ34, DK34,  DL34, DM34, DN34, DO34, DP34, DQ34, DR34, DS34,  DT34, DU34, DV34, DW34"
"16b18294-b85c-4a35-9e6b-5667ab8525ed","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-019 - CO33, CP33, CQ33, CR33, CS33, CT33, CU33, CV33, CW33, CX33, CY33, CZ33, DA33, DB33, DC33"
"e7965fb7-fac9-467a-a5fc-ea1b15cbecf3","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-020 - W12, W13, W14, W15, Y12, Y13, Y14, Y15, AA12, AA13, AA14, AA15"
"83b3cdf9-7fde-4823-aef2-678bc8eb166f","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-021 - DD33, DE33, DF33, DG33, DH33, DI33, DJ33, DK33, DL33"
"cf60c0cb-1e63-48a8-806d-2357b3645086","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-022 - DM33, DN33, DO33, DP33, DQ33, DR33, DS33, DT33, DU33, DV33, DW33, DF40, DG40, DH39, DI39, DJ39"
"d5326a69-213b-473d-865d-b8f4b495f2bf","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-023 - DG35, DH35, DI35, DJ35, DK35, DM35, DN35, DO35, DP35, DQ35"
"94b25a52-bc7c-4def-b732-5a57788407a3","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-024 - DR35, DS35, DT35, DU35, DV35, DW35, DD36, DE36, DF36, DV38, DW38, DV32, DW32"
"b8b4e9a9-9ba2-4582-aeb2-82fa56cacac9","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-025 - DK38, DL38, DM38, DN38, DO38, DP38"
"8e5d7c30-901e-4e52-86ba-ce31e322e175","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-026 - CM38, CN38, CO38, CP38, CQ38, CR38, CS38, CT38, CU38, CV38, CW38, CX38, CY38, CZ38, DA38, DB38"
"06b69a64-237f-429e-bcd3-c23f60c15963","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-027 - CS36, CT36, CU36, CV36, CW36, CX36"
"8e1f3cc2-e343-42fa-bdb8-1c7690cdc3d5","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-028 - CQ40, CR40, CS40, CT40, CU40, CV40, CW40, CX40, CY40, CZ40"
"89530834-ba1a-457f-9605-7ed09b623ef7","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-029 - CY36, CZ36, DA36, DB36, DC36, BQ37, BR37, BS37, BT37, BU37, BV37, BW37, BX37, BY37, BZ37, CA37, CB37, CC37, CD37"
"9ab81966-d340-4f84-8973-d60c5814f55f","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-030 - CE37, CF37, CG37, CH37, CI37, CJ37"
"6a9d4830-1cd1-4710-91ca-fd2395278c50","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-031 - CP39, CQ39, CR39, CS39, CT39, CU39, CV39, CW39, CX39, CY39, CZ39, DA39"
"e1d02394-2655-4eaf-b526-1c66556ad74c","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-032 - CR41, CS41, CT41, CU41, CV41, CW41, CX41, CY41, CZ41, DA41, DB41, DC41, DD41, DE41"
"da333d80-f33d-4752-b86e-b5f60b6c4eff","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-033 - CK37, CL37, CM37, CN37, CO37, CP37, CQ37, CR37"
"5b0e6407-588a-4ee4-8073-7741845749c6","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-034 - CS43, CT43, CU43, CV43, CW43, CX43, CY43, CZ43, DA43, DB43, DC43, DD43"
"255a4058-2101-4d34-91c5-afefd5a8668a","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-035 - CS37, CT37, CU37, CV37, CW37, CX37, CY37, CZ37, DA37, DB37, DC37"
"9fed17fc-2a08-496a-b16c-57b7ada9229e","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-036 - CS45, CT45, CU45, CV45, CW45, CX45, CY45, CZ45, DA45, DB45, DC45, DD45"
"72285177-5f02-4b79-b259-f0fa8f5c8b38","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-037 - CS42, CT42, CU42, CV42, CW42, CX42, CY42, CZ42, DA42, DB42, DC42, DD42"
"5a211902-80a4-4d80-8256-5f7d9149968d","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-038 - CS35, CT35, CU35, CV35, CW35, CX35, CY35, CZ35, DA35, DB35, DC35, DD35, DE35"
"d62f6c27-c453-44c4-8ea9-e8fbff0f4af3","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-039 - 36hr Closure 2 - V1, V2, V3, V4, V5, V6, Y2, Y3, Y4, Y5, Y6, Y7, Y8, Y9, Y10, Y11, AA2, AA3, AA4, AA5, AA6, AA7, AA8, AA9, AA10, AA11"
"62d7a63b-46d7-4939-8989-0e80e73e8b2e","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-040 - CY46, CZ46, DA46, DB46, DC46, DD46, CX44, CY44, CZ44, DA44, DB44, DC44, DD44"
"b7453449-6829-4311-b43f-b260be1bb3ca","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-041 - CS44, CT44, CU44, CV44, CW44, CS46. CT46, CU46, CV46, CW46, CX46"
"dc1bff99-5f8d-4216-b3a3-da246fb11101","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-042 - BQ36, BR36, BS36, BT36, BU36, BV36, BW36, BX36, BY36, BZ36, CA36, CB36, CC36, CD36, CE36, CF36"
"ee62ec37-6f08-4f57-a367-228e7c1d73c4","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-043 - CG36, CH36, CI36, CJ36, CK36, CL36, CM36, CN36, CO36, CP36, CQ36, CR36"
"3a9ef87c-b66f-4bc1-b601-373cfc693007","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-044 - BC37, BD37, BE37, BF37, BG37, BH37, BI37, BJ37, BK37, BL37, BM37, BN37, BO37, BP37"
"773fe746-7657-4fea-b89e-1b4bb5aedb90","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-045 - 36hr Closure 3 - W2, X2, X3, X4, X5, X6, X7, X8, X9, X10, X11, Z2, Z3, Z4, Z5, Z6, Z7, Z8, Z9, Z10, Z11"
"b16dbfe8-dce8-4194-9df6-4a0b7315c4e3","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-046 - BQ34, BR34, BS34, BT34, BU34, BV34, BW34, BX34, BY34, BZ34, CA34, CB34, CC34, CD34, CE34, CF34, CG34, CH34"
"56def1b6-50b9-4ebd-893e-392e1388961e","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-047 - CI34, CJ34, CK34, CL34, CM34, CN34"
