"label","9de07bfb-e70b-5c79-94d7-1bac09522301","","note","Key - W",,,
"label","9e83795c-6d5e-5f5d-8196-52ae0ce17974","","note","Resp - SE",,,
"label","7a3fc468-ba24-5fdc-a548-9b5609ed50ba","","note","RJE Key - W",,,
"checkpoint-status",,"","checkpoint","2.4 - Installation of Formwork and boxing/finished levels"
"label","9606a5a8-b500-5928-8842-2c8761b03dcb","","note","Ref docs - Drawing no. 5668-126-1005 Rev 1",,,
"label","d941faed-6c9c-5d48-8b96-e32e6937c70e","","note","Acceptance criteria - Has formwork or boxing or height pins been installed as per the nominated design tolerance of 0 to -10mm of the design finished level of the blinding. As per the nominal datum of 10m.",,,
"label","07416bd0-37e6-5470-991e-6710e8656714","","note","○ Note: RJE are to confirm applicable height of Concrete Culvert segments.",,,
"label","728026f1-28b5-5875-a44a-59a0e711cf50","","note","Frequency - Entire length of Culvert",,,
"label","744cc176-ab96-528f-9a87-bf3c1626530a","","note","Key - H",,,
"label","dbb83fd0-f09d-51f0-a0f8-22c2c6716e80","","note","Resp - SE, SS",,,
"label","b03a6784-3a16-5dd3-bf85-7b938798fbb5","","note","RJE Key - W",,,
"checkpoint-status",,"","checkpoint","2.5 - Pre pour Inspection"
"label","25b64100-dba0-548e-ba1c-aa1678deba81","","note","Ref docs - Drawing no. 5668-126-1005 Rev 1, Pre-Pour Checklist",,,
"label","8dfea843-fe52-5b3a-bf3d-ac8a02a22b5f","","note","Acceptance criteria - Pre-pour inspection undertaken, confirming that all requirements have been met and pour can be completed.",,,
"button","6e467a89-cf53-5b3e-9a29-22ef7e141153","","button","Has all requirements been met, RJE supervision involved in inspection and approval given and considered ready to pour?","Yes,No,N/A",,
"label","c32499b2-ddfe-599b-baf5-12526b06263d","","note","Frequency - Entire length of Culvert",,,
"label","2c3fb132-abf7-5cc6-b089-21c2273abdcf","","note","Key - H",,,
"label","78c1046b-b689-5e21-8227-a2c6ce57515a","","note","Resp - SE, SS",,,
"label","bc04be13-2ef1-51ba-9ea4-8e175013e2fd","","note","RJE Key - H",,,
"label","14157df4-cd4a-5ff7-bec2-bc2e86c56b7a","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Pre pour checklist",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","2.6 - Finishing"
"label","e8e1809e-db2d-519c-b05e-40d4ab7b0656","","note","Ref docs - Specifications",,,
"label","e1a8fe54-82c7-5e72-8a93-9095dc9bcd1a","","note","Acceptance criteria - Steel Trowel non-slip finish nominated.",,,
"label","abc6fb7c-689d-5fc2-96eb-1b5ea1ed5cf8","","note","Frequency - Entire length of Culvert",,,
"label","909cdda4-9044-585b-adef-fa14baacf193","","note","Key - W",,,
"label","4db9f074-6c71-59e4-b34c-8838870d1b9c","","note","Resp - SE",,,
"label","449ad115-bc65-584d-9651-d3c768fa6e25","","note","RJE Key - W",,,

"checklist-sectioned",,"","checklist","CC0394 - ITP-004 - Storm Water Drainage","itp",,,6,"Yes","CC0394 - ITP-004 - Storm Water Drainage REV0","97625f6e-fd62-47be-a45c-3f2bef96873d"
"checkpoint-group",,"","section","Lot Conformance."
"checkpoint-status",,"","checkpoint","Lot Conformance"
"select","e9730a03-9070-5230-aa8d-9d48ff0a2eb2","","dropdown","Lot Status","Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,
"text","7282fdfe-a1f6-5e63-aefd-35502f7a368b","","textbox","Lot opened date:",,,
"text","c71139f2-3475-5dcf-944c-a0eda5d455c6","","textbox","Lot opened by:",,,
"text","0964c8e1-ec96-598c-87f8-c3d82d19fd3c","","textbox","Date lot closed:",,,
"button","28809a85-c9a4-5b04-be68-7b04306676ae","","button","NCR raised?","Yes, No",,
"text","bc2554fb-57ea-5d74-bd01-23d13e8197d7","","textbox","NCR Raised Date:",,,
"button","e67e745c-6936-5633-be82-169eb6dc5029","","button","NCR closed?","Yes, No",,
"text","402f5e8f-d1f2-5f8e-9d0b-787400626b84","","textbox","NCR Closed Date:",,,
"text","c31f66b2-41a5-5c8e-972e-8fae9ebc556b","","textbox","NCR Number:",,,
"text","d5e09318-a3c9-58fa-a231-7a00174f40d7","","textbox","Comments",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","1.0"
"checkpoint-status",,"","checkpoint","1.1 - Determine Lot Size"
"label","b587ef64-134f-5fb8-b0fb-4d7059cfea1e","","note","Ref docs - IFC Drawings",,,
"label","508c1d6c-f03a-5d77-b4b4-bd8bc6a6087b","","note","Acceptance criteria - Pit to Pit",,,
"label","62504270-9d96-5acc-8ab5-f158f3d04d4d","","note","Acceptance",,,
"text","c9e40a8b-2a7c-5a48-97c2-3d3bc86db137","","textbox","",,,
"label","ecf2017e-22d0-523b-a36f-c3f2c566f032","","note","to",,,
"text","8181fd9d-bfc8-5550-a11b-08b23f949a23","","textbox","",,,
"label","d92550ff-52d2-54e7-b858-ce14be01e924","","note","Resp - SE",,,
"label","1a9d58a6-4f98-5648-abd3-064fb72d7481","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","209c4e8f-57e0-5c8d-909e-33dfcfe59cf4","","tickbox","Work Lot Map",,,
"checkpoint-status",,"","checkpoint","1.2 - Survey Set-out"
"label","a15ec3ea-33ef-5417-95b8-9965e83e2d52","","note","Ref docs - IFC Drawings",,,
"label","cb6c9084-8209-5bd4-b25f-e924a4ae9c11","","note","Acceptance criteria - Prior to excavations being carried out, the contractor shall engage a suitably qualified surveyor to set out all drainage lines including manholes, temporary benchmarks, sewage wet wells etc.",,,
"label","4d050374-6c2c-5e11-b3b3-39828758651d","","note","• Clearly mark limits of works.",,,
"label","4627a097-17b1-5848-bd87-1ca597e08012","","note","• Chainage, offsets, cut/fill level, cutting slopes, grades and cross sections specified or shown on the drawings, etc.",,,
"button","3865a30e-5146-5fba-bdae-2079055a66e6","","button","Acceptance","Yes,No,N/A",,
"label","b12d63ce-e5cb-556e-a28e-8c5ad8f367a5","","note","Key - W",,,
"label","639638e3-2fbc-579b-a341-0168df1d65ea","","note","Resp - SE",,,
"label","1c504bc0-dd23-512b-a7d5-f92a69392dd1","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","1.3 - Approved Material Type"
"label","4060fb57-94d1-5b5f-b8ab-838caac1692d","","note","Ref docs - IFC Drawings AS1260",,,
"label","037d16d0-3ef9-5f18-987d-e8876aa2f424","","note","Acceptance criteria - In accordance with IFC Drawings:",,,
"label","807a0f30-7bb2-561e-b447-9035c41ac231","","note","• Storm Pro",,,
"label","f3476ab2-faa1-53c8-9a99-8a6512fadf1f","","note","• PVC",,,
"label","4ab98be7-0bfd-576c-a53a-121619a5d5b5","","note","• All pipework to be clearly labelled & detectable to identify it as stormwater drainage.",,,
"text","23195226-3728-5f70-a673-f27ecf1dd2d4","","textbox","Acceptance","Yes,No,N/A","Pipe Size/Class",
"label","263c366d-0e49-5407-95ac-a6319f585f42","","note","Key - H",,,
"label","03797eed-d44d-54a1-ab67-f809a57646ac","","note","Resp - SE",,,
"label","94b1121c-105f-5703-bff5-1432f2ecc7cb","","note","RJE Key - H",,,
"label","472a16a8-fbb2-5511-8847-0d3e60156aa1","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","d5f8de15-b26c-5c9c-89ed-4c78029f9f18","","tickbox","Delivery Dockets",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","2.0 Excavation of Drainage Trench"
"checkpoint-status",,"","checkpoint","2.1 - Excavation"
"label","934f8e53-616b-59c0-b49d-c96b884e6759","","note","Ref docs - IFC Drawings AS3500",,,
"label","cf76e192-5177-59a4-ae06-ade1f6a15bd9","","note","Acceptance criteria - All excavations subject to inspection prior to the installation of services and throughout the duration of the excavation.",,,
"label","425421af-c07a-5af9-8746-d897dc389f7c","","note","• Excavate to the lines, levels and grades as required for in ground services specified in accordance with the requirements of AS 3500.",,,
"label","7260ce23-8e81-5835-a731-3f95b79a3904","","note","• Keep trench width & depth to that required by the service & its bedding method.",,,
"button","8f38e0e5-0c8c-57dd-a41f-7c42d8417565","","button","Acceptance","Yes,No,N/A",,
"label","d94813f9-8eb7-5b65-8d5b-54fa9c2ebebb","","note","Key - W",,,
"label","c943b201-88db-5ee5-a984-662b62287b1f","","note","Resp - SE",,,
"label","e0e3e507-2ed2-5f6f-a13c-5e53f932b4b5","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","2.2 - Removal of Obstructions"
"label","c7410587-9149-59f6-ad37-aa1e0e466713","","note","Acceptance criteria - Remove obstructions including roots, stumps, boulders and the like which may interfere with the proper functioning of the service",,,
"button","92be3b15-5a04-5a5c-bb7f-c4dd66eaae6a","","button","Acceptance","Yes,No,N/A",,
"label","84469ef8-a74a-5ef9-9679-314a295c0a33","","note","Key - S",,,
"label","6ae6c82a-f174-55ce-85ee-3e1b57bbb311","","note","Resp - SE",,,
"label","6a4f1a79-02cf-5d99-8ca7-f17ccab17080","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","2.3 - Water Management"
"label","5b544aff-9b9b-53a6-998b-f041482a1708","","note","Acceptance criteria - Symal shall maintain all excavations in a well-drained condition.",,,
"label","65e2aa92-622e-5b4b-a1fc-9cc52f1f61cd","","note","• No bedding material or pipe work shall be placed in excavations containing standing or running water.",,,
"button","484d5136-5866-52d9-837c-0859525462b2","","button","Acceptance","Yes,No,N/A",,
"label","ec57d7e4-dab5-5128-ad1a-03bf17dd63cc","","note","Key - S",,,
"label","2b5137ae-8c91-50a2-86c6-d7859949df0a","","note","Resp - SE",,,
"label","ad17f790-66be-5f6e-9688-1739f1a4d351","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","2.4 - Bedding Material"
"label","c55840c5-3eff-5d83-830a-02df30296ec1","","note","Ref docs - IFC Drawings",,,
"label","70a9782f-b3cb-5d0d-a8f4-77ce3f0ca97c","","note","Acceptance criteria - All pipes shall be installed with 5mm A grade crushed rock or similar to AS3725",,,
"button","3bfc5fbc-bf5c-5d80-aeba-f8e24cfe6da4","","button","Acceptance","Yes,No,N/A",,
"label","18964554-5fb5-52ba-ba20-904823f2674c","","note","Key - W",,,
"label","dcdc47c4-70d7-5c55-b65c-df90d8d841c3","","note","Resp - SE",,,
"label","af9a6f7d-aed0-5ba4-9893-7dc4e0a3b593","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","2.6 - Compaction of Bedding"
"label","f8044471-afef-504c-b8ec-0516e95f5683","","note","Ref docs - IFC Drawings",,,
"label","e255f888-b5bd-5388-9dc1-de4516765192","","note","Acceptance criteria - Bedding material shall be compacted to refusal handheld mechanical equipment.",,,
"button","1238c908-6c28-5c4a-9703-4b016c5507b7","","button","Acceptance","Yes,No,N/A",,
"label","4adcdb04-7cda-58a6-9d77-bb1cd8c1404e","","note","Key - W",,,
"label","af5fbaa8-cec4-5581-8d42-77672674c811","","note","Resp - SE",,,
"label","90081ab3-f823-5440-b3f5-fde3a190d07c","","note","RJE Key - S",,,
"checkpoint-group",,"","section","3.0 Installation of Drainage Pipe"
"checkpoint-status",,"","checkpoint","3.1 - Pipe Installation"
"label","34e97bbe-8f8f-5854-a4f6-c82ea9c0d64c","","note","Ref docs - AS 3500",,,
"label","740f4b07-cd1b-5260-9ca5-056e57d3178a","","note","Acceptance criteria - All excavations subject to inspection prior to the installation of services and throughout the duration of the excavation.",,,
"label","3a227341-058e-5fa9-aa2b-ca7d6da27e03","","note","• Pipes shall be bedded evenly to ensure sockets to not bear on the base of the trench",,,
"label","4184ef72-d258-5190-951e-707c73e0fb92","","note","• Pipe laying shall commence at upstream end at downstream end of the run. All pipes shall be laid with sockets pointing upstream.",,,
"label","2246b8f9-4393-5a65-8442-d0bf53c44e38","","note","• Lay at min grade 1:100",,,
"label","760c5cab-740e-51dc-8192-6c2b523ac51d","","note","• Excavate to the lines, levels and grades as required for in ground services specified in accordance with the requirements of AS 3500.",,,
"label","6cea8d57-39e6-5ac8-a139-ac666397d6f8","","note","• Keep trench width & depth to that required by the service & its bedding method.",,,
"button","f7184e7f-1fa0-5dff-af01-aa15ce5cfc66","","button","Acceptance","Yes,No,N/A",,
"label","c5f43417-e2c0-577c-a970-9d5725d1d28b","","note","Key - W",,,
"label","89427b63-af68-58cc-a7ef-966cb46c356e","","note","Resp - SE",,,
"label","be3bb390-b6d8-5f22-9708-c6a47f602965","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","3.2 - Pipe Grade"
"label","b1348273-3056-58e8-bd2e-d82dbb97f78c","","note","Ref docs - IFC Drawings",,,
"label","010ed532-1557-5c2f-b022-989300a88ea5","","note","Acceptance criteria - Install piping in straight lines at uniform grades without sags.",,,
"button","5adaca6e-ad1b-50a2-b189-cf868beec39f","","button","Acceptance","Yes,No,N/A",,
"label","6b20ab11-117c-5fc6-94c1-83768897516d","","note","Key - W",,,
"label","37fb2dfd-9a9f-50ab-9264-f70521550f63","","note","Resp - SE",,,
"label","b4b2d19b-69ec-55eb-9de5-13a7222334d3","","note","RJE Key - S",,,
"label","2e0cca73-ec07-58d8-a985-afa6c58c6275","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","3ac7c9b1-be35-57d5-87c4-4ab623b9ea31","","tickbox","CCTV Report",,,
"checkpoint-status",,"","checkpoint","3.3 - Tolerances"
"label","d7549f23-d61d-5eb9-ac4a-eebfe92fa707","","note","Acceptance criteria - Unless otherwise specified, tolerances as follows:",,,
"label","09204dec-28f9-56a7-9268-6df87f995b52","","note","• Offset of entry pits required to match lines of kerbs or barriers ±20mm",,,
"label","f44b2101-2720-5eb9-ab2e-2bbae135a428","","note","• Plan location of pits other than offsets to kerb lines or barriers ±100mm",,,
"label","276b8ac4-b7a5-5ea1-9aa2-b3c9c2f2d9ca","","note","• Invert level of pipes at pits ±50mm",,,
"label","73b679d0-45ea-59c8-8726-c1183a65676d","","note","• Departure from design grade of pipe runs ±10mm in 10m provided minimum grade is not less than 1:250",,,
"button","6f9d6691-5ab9-5c0b-9252-7f6c0da0bf88","","button","Acceptance","Yes,No,N/A",,
"label","9f7897aa-92ed-5fcc-8a3a-5220c9925df3","","note","Key - R",,,
"label","1e9bd445-e9cf-5fc3-9b43-965de9cb1c3b","","note","Resp - SE",,,
"label","d0a45e34-3dd7-50fd-8f1e-da44aa52be11","","note","RJE Key - S",,,
"label","b76191fd-e687-5ce8-84c2-4557f59969d2","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","7aa1c203-bffb-5a9e-9ef8-01234138bea9","","tickbox","As-Built",,,
"checkpoint-status",,"","checkpoint","3.4 - Pipe Fittings, Supports & Fixings"
"label","45b6d54a-cec9-5dc3-a453-305bf80383d9","","note","Ref docs - AS3500",,,
"label","511cc929-fa97-5a12-92aa-e432287c1456","","note","Acceptance criteria - Provide all bends, junctions, inspection openings and other fittings as necessary for the completion of all systems.",,,
"button","5cac9259-3999-500c-9994-0475ff5174e7","","button","Acceptance","Yes,No,N/A",,
"label","fab15048-1b21-5076-b621-83cc29a176de","","note","Key - H",,,
"label","1bbfe98b-44df-5cf0-9b37-dafcb0992576","","note","Resp - SE",,,
"label","47361722-fde8-5f56-a8f8-19efc678234c","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","3.5 - Pit Install"
"label","85ce6b89-cf08-505c-b99e-eabbe8af27e8","","note","Ref docs - AS3500 IFC Drawings",,,
"label","7afd076e-8ff8-562f-a5a9-58fc957d7cb6","","note","Acceptance criteria - Pits are to be constructed in accordance with project specifications, with internal surfaces and exposed surfaces finished smooth & true. All pipe break-ins are to be made neat and finished smooth without gaps/cavities.",,,
"button","5f47c107-0139-5cc7-bf3e-9e4f7087d57b","","button","Acceptance","Yes,No,N/A",,
"label","7f2d6afd-2487-5369-bf85-cbdbf3c51118","","note","Key - W",,,
"label","36631dd3-2e7b-5bcc-873e-f793c28237cb","","note","Resp - SE",,,
"label","65d6874f-de97-5bbe-990a-56af892aa979","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","3.6 - Survey of Installed Services"
"label","c38b188d-3299-55d0-b897-fe55ac03c461","","note","Acceptance criteria - Accurately record the routes of underground cables and pipes before backfilling. Include on the record drawings.",,,
"button","b723f1f2-3b76-5ca6-8706-e039c920602f","","button","Acceptance","Yes,No,N/A",,
"label","a9856a9b-9a21-5e9f-9784-67d00aafaaf6","","note","Key - R",,,
"label","680ddd35-40d3-5f22-8e54-18c87f489fa2","","note","Resp - SE",,,
"label","65e5a25b-2971-54e3-9d43-bdcd31b5779a","","note","RJE Key - S",,,
"checkpoint-group",,"","section","4.0 Backfill"
"checkpoint-status",,"","checkpoint","4.1 - Backfill Material"
"label","7adc9fb3-ae8b-5b89-801d-13b8e42000f5","","note","Ref docs - IFC Drawings",,,
"label","b69f8cf3-1135-5be0-83de-8dee35f03ebb","","note","Acceptance criteria - After pipes & fittings have been set in the correct position, jointed, and tested, further bedding material shall be used to fill all recesses below sockets, and bottoms of trenches.",,,
"button","2cb19dd7-cebb-5684-9de3-4749cf48943d","","button","Acceptance","Yes,No,N/A",,
"label","e11744b1-d806-5bee-ae3c-3e6480b04f08","","note","Key - W",,,
"label","9ef708a9-53ee-59b7-8923-895c4c6cde5c","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.2 - Layer Thickness"
"label","a71c75af-0389-53ea-a107-bf0fa04ee531","","note","Ref docs - IFC Drawings",,,
"label","790c7ebb-4492-5e05-8594-a1b40d66eac1","","note","Acceptance criteria - Backfill material must be placed and compacted in maximum 150mm layers.",,,
"label","28bd081a-d042-50a9-a15b-f2a3587fbff3","","note","• Backfill trenches as soon as possible after satisfactory testing & approval of laid and bedded service.",,,
"button","3720e05a-6b72-59ff-a4de-adb85e830650","","button","Acceptance","Yes,No,N/A",,
"label","d53d6af3-a20e-5e27-901c-477121497305","","note","Key - W",,,
"label","e8a17355-a73f-5dbc-9e82-65ef8e363fbf","","note","Resp - SE",,,
"label","b9d5e4be-ad16-567f-88ea-413057cb6535","","note","RJE Key - S",,,
"checkpoint-group",,"","section","5.0 Conformance Check"
"checkpoint-status",,"","checkpoint","5.1 - Clean & Finish"
"label","c97bb797-4481-510e-bbe4-aff6b428ec2a","","note","Ref docs - IFC Drawings",,,
"label","cd7ec6a6-eaa2-539a-bc36-5336994328fd","","note","Acceptance criteria - On completion, each drainage line shall be free from dirt, debris, or other impediments.",,,
"button","f8f60be0-c323-5c46-a54a-6ac03f60c894","","button","Acceptance","Yes,No,N/A",,
"label","abbcf80c-0048-576a-a506-9a0103f6fb45","","note","Resp - SE",,,
"label","9dba6916-4f05-52d6-9499-734dfb5297f9","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","37b00dc9-bbce-5ab6-a16f-83f9b4ef9d34","","tickbox","CCTV Report",,,
"checkpoint-status",,"","checkpoint","5.2 - Visual Inspection"
"label","29c01485-6fca-51bd-b002-3ac38970fa99","","note","Acceptance criteria - Do not cover or conceal work until it has been tested. Leave pipe joints exposed to enable witness testing.",,,
"button","67962751-932c-5529-8fc8-22fbbe40e982","","button","Acceptance","Yes,No,N/A",,
"label","ecafd4b6-93dd-52e3-8bd4-8f083bb6bf99","","note","Key - H",,,
"label","6192e688-fdc9-5d61-85d1-bc45807b96f0","","note","Resp - SE",,,

"checklist-sectioned",,"","checklist","CC0394 - ITP-001 - Sediment Control","itp",,,0,"Yes","CC0394 - ITP-001 - Sediment Control REV0","9ad8e190-1c9b-456d-9dd2-f3fc6d871ac8"
"checkpoint-group",,"","section","Lot Conformance."
"checkpoint-status",,"","checkpoint","Lot Conformance"
"select","5117c05a-6360-5e38-98bb-a68a4e13d42d","","dropdown","Lot Status","Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,
"text","c2f0a65a-2cfa-5b28-9801-79aa246cfaf4","","textbox","Lot opened date:",,,
"text","6f0010f8-9780-5aa1-9cda-863dbdc1e769","","textbox","Lot opened by:",,,
"text","4f68cc96-3b1e-5623-932e-948163e38f88","","textbox","Date lot closed:",,,
"button","0d2edc54-1a14-5289-bd42-e00327c632ab","","button","NCR raised?","Yes, No",,
"text","dcadbe9c-6141-5f27-8270-84aad612cfb1","","textbox","NCR Raised Date:",,,
"button","83823997-4585-565a-9475-c7682087d844","","button","NCR closed?","Yes, No",,
"text","707695db-be09-59ae-a559-1228360d118a","","textbox","NCR Closed Date:",,,
"text","93917143-0e8d-5e10-985a-e5a5cbec2bfd","","textbox","NCR Number:",,,
"text","d9e66458-a2d8-5e86-8401-a438176c3e04","","textbox","Comments",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","1.0 Pre-start activities"
"checkpoint-status",,"","checkpoint","1.1 - Safety"
"label","f9bca9f9-7118-5a51-a27e-e35417654545","","note","Ensure that the following items have been actioned:",,,
"label","1fd6fe21-5f49-589e-9503-875f7c938b50","","note","– SWMS if applicable",,,
"label","f8998f38-2cf4-559d-be33-7dc5e6425f25","","note","– Plant Pre-start Inspection",,,
"label","6cfaa091-6367-5052-924a-98bb03ecc920","","note","– Service locations identified",,,
"label","f6527eb9-bed7-56dd-b94e-4f3c08e45ac9","","note","– Traffic Management Plans (if req’d)",,,
"label","e89df8c0-9490-59b8-b879-48bc7f498366","","note","– All staff inducted",,,
"label","12319051-2617-517f-8cea-ed46cd5fc532","","note","Ref docs - SMP",,,
"label","dfe0e5ae-7fde-5c70-97c6-07a7cb5335e6","","note","Acceptance criteria - SWMS submitted reviewed and accepted if required.",,,
"label","6523fdac-ac9d-5c0e-8293-cb210dd29e7a","","note","• Personnel inducted to RJE requirements.",,,
"label","339e8748-27b5-58f6-b25d-81ac43417c12","","note","• Plant inspections completed and entered.",,,
"label","56aab71f-cc42-5a01-9c6c-6749308a7835","","note","• Pre-work briefings completed.",,,
"label","f91e950a-c9b3-57d3-ab49-110ce5edf75c","","note","• Service Diagrams available and services located.",,,
"label","264da3d5-4d18-5405-930a-f9d245e7d9b8","","note","Freq - Once (Pre-Start)",,,
"label","fff8e3fa-afb8-5207-8904-415fef679b5a","","note","Key - H",,,
"label","ae58cf2d-3d22-56fe-8dd3-35ba07334028","","note","Resp - SS",,,
"label","e05a528d-ef3b-5a3a-968e-824c5a350e12","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","1.2 - Excavation Permit"
"label","cfd1fc89-6da9-54ce-b796-db228c377395","","note","Ref docs - SMP",,,
"label","8713dacb-9f75-5278-9801-0cb17a5d5cfe","","note","Acceptance criteria - All identified underground services marked and potholed to confirm location and depth. No machine excavation within 1m of underground services. Permit available and signed.",,,
"label","d84f2043-9d4f-5208-b91d-f821af09d311","","note","Freq - Prior to start of works",,,
"label","9e9b6238-c175-5dcb-864f-22e50210c3bb","","note","Key - H",,,
"label","811a982b-7297-580b-9907-5b575645dbac","","note","Resp - SS",,,
"label","4492eb3b-eccb-5d96-a609-3195531732a9","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","1.3 - Check Survey Set-out"
"label","ea688e28-f374-544f-a41e-1186e06a889f","","note","Ref docs - Drawing: 5668-122-1010",,,
"label","bd82d330-a493-5aeb-a061-5a0437bd3194","","note","Acceptance criteria - Survey Setout extend of works",,,
"label","39f8fbba-a75c-55e3-861b-46cf82636815","","note","Freq - Prior to start of Works",,,
"label","f8f37293-4526-5ece-a9c3-4b861be263a6","","note","Key - H",,,
"label","42760802-fdda-5b00-aeeb-fd11f4f12c07","","note","Resp - SV, SS",,,
"label","db4c33db-adce-51f3-814b-3bfcad673fef","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","1.4 - Material Specifications Checked and Conforming"
"label","39254633-a66e-5d54-91b4-ad427af0cc90","","note","Ref docs - RFI Approval",,,
"label","98e79747-02b4-5773-aacb-38474c217162","","note","Acceptance criteria - RJE approval of sediment fence material",,,
"label","26685af7-cc14-5d30-b894-9c3a7a121936","","note","Freq - Prior to start of Works",,,
"label","502b9014-4c5d-5b9e-a7f3-7d56f2cd684e","","note","Key - H",,,
"label","fa9c4bb1-2514-5d32-8973-fe82cdb60cd0","","note","Resp - SE",,,
"label","a1e98db5-4da9-518b-a988-cccd29fd66c3","","note","RJE Key - H",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","2.0 Install works"
"checkpoint-status",,"","checkpoint","2.1 - Sediment Fence Install"
"label","dcb71f1f-9bfd-54d3-82a1-23361b2c667b","","note","Ref docs - Drawing: 5668-122-1010",,,
"label","84763a54-c76f-520b-9a18-992c974e61c1","","note","Acceptance criteria - Correct fence material is onsite, Stakes installed at 2000mm spacing, silt fence buried at least 200mm into soil, Fence secured to stakes using appropriate fixtures.",,,
"label","7b7b76fe-cc5c-50cf-8d09-08631b3fcb5d","","note","Freq - On delivery and installation",,,
"label","0f04efa5-01dc-5f93-9615-fcdfd83a4976","","note","Key - H",,,
"label","188bbb49-efa8-534b-ba86-676815ec4c37","","note","Resp - SS",,,
"label","b0f8977a-4903-5ebc-9c05-bb722801ac6e","","note","RJE Key - S",,,
"checkpoint-status",,"","checkpoint","2.2 - Temporary swale & earth bund construction"
"label","2c405fa0-70fe-591b-ba2d-c38a99d8158b","","note","Ref docs - Drawing: 5668-122-1010",,,
"label","f3d43bb8-33df-5dca-abde-af87d2331b71","","note","Acceptance criteria - Construction conforms with IFC drawings unless approved otherwise.",,,
"label","ed725695-435d-5c44-8371-e84468f28e42","","note","Freq - On delivery and installation",,,
"label","bd013305-b051-5294-99e5-0fc6d27e06fb","","note","Key - S",,,
"label","97b03830-1850-5686-bc29-b8ba4d5d856b","","note","Resp - SS, SE",,,
"label","3dfd7a1d-f28c-57d0-9f3d-ac0df3536bb7","","note","RJE Key - S",,,
"checkpoint-group",,"","section","3.0 Conformance check"
"checkpoint-status",,"","checkpoint","3.1 - Carry out corrections and clean-up"
"label","25dc2631-36c6-5e24-b636-f298f635293e","","note","Acceptance criteria - Area clear of debris, silt fence is sturdy and intact, earth bund and swale sediment controls working as intended – efficiently carries water where required, prevents silt run-off and erosion.",,,
"label","166c06b5-f27b-5d6c-81e7-93d51ac92504","","note","Freq - Visual Inspection once complete",,,
"label","9d1b80c0-7043-53b3-9a86-805854b39b94","","note","Key - W",,,
"label","3aa78827-30e5-56b7-86e8-6cc2bf2362cc","","note","Resp - CR",,,
"label","feb250f7-ca92-57e9-9b12-61bca9dbab25","","note","RJE Key - W",,,

"checklist-sectioned",,"","checklist","CC0394 - ITP-003 - Bulk Earthworks","itp",,,6,"Yes","CC0394 - ITP-003 - Bulk Earthworks REV1","9db0e0ed-b921-49f6-befa-a7f3e727e1b1"
"checkpoint-group",,"","section","Lot Conformance."
"checkpoint-status",,"","checkpoint","Lot Conformance"
"select","ef8a81b7-c466-58cb-b6d3-c97e0fd5c873","","dropdown","Lot Status","Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,
"text","1e78d029-52c3-553d-bfbf-8727f9ac1572","","textbox","Lot opened date:",,,
"text","9e83f881-22b8-5c6d-b340-65d7658f1a45","","textbox","Lot opened by:",,,
"text","31531237-3df0-5f73-a71a-c23206a1b7af","","textbox","Date lot closed:",,,
"button","cddffddd-0aa2-5467-bf17-de39a6c4dd6c","","button","NCR raised?","Yes, No",,
"text","e5458257-55be-5b5a-b2a5-fa7c6540d26d","","textbox","NCR Raised Date:",,,
