type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,REFERENCE: ,,,,,,,,,,
note,Section 702.03,,,,,,,,,,
note,Section 702.09,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Pipe shall be placed centrally in the trench on the prepared bedding. Slotted pipes shall be laid with the opening in the lower half of the  pipe.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.22 Slotted Pipes-Backfill Installation (Granular Filter Material),,,,,,,,,,
note,REFERENCE: Section 702.09,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Material shall be placed moist and compacted in layers not exceeding 300mm. ,,,,,,,,,,
note,The method of compaction shall be in accordance with the procedures and reviewed by the NA.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"METHOD: Visual, Doc. Review",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"RESPONSIBILITY: SE, NA",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,Sign ITP,,,,,,,,,,
note,Attach Backfill Delivery Dockets,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,5.23 Slotted Pipes-Backfill Installation (No Fines),,,,,,,,,,
note,REFERENCE: Section 702.09,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: All subsurface drainage shall have no fines concrete filter medium. No-fines concrete placed and compacted within 1 hour of mixing,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"RESPONSIBILITY: SE, NA",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,Sign ITP,,,,,,,,,,
note,Attach Backfill Delivery Dockets,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,
checkpoint,6.1 Flushing & CCTV,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,Section 701.28,,,,,,,,,,
note,Section 701.30,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,All pipes shall be flushed clean from end to end on completion ,,,,,,,,,,
note,All drainage lines shall be inspected after completion of earthworks to subgrade level and prior to construction of the pavement layer by an independent testing organisation using CCTV,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Record Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: Nominated Authority,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,This ITP,,,,,,,,,,
note,Attach Inspection record,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,6.2 As Built Information,,,,,,,,,,
note,REFERENCE: Section 701.10,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Provide record of dimensional measurements to demonstrate the drainage is within the tolerances specified in 701.10,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Attach Survey Conformance Report,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,6.3 Non-conformance Report (NCR) Closure,,,,,,,,,,
note,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in Teambinder",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,Metropolitan Roads Program Alliance Final Inspection,,,,,,,,,,
note,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Position:,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,
