type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.3 Cable Installation,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (c),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Site cabling is to be completed in accordance with Section 730.14 (c), ensuring all cables are installed with no damage to sheathing and insulation, restrained at the point of termination (top of pedestal and MA/JUP access points) to ensure minimal stress on terminations, as well as sufficient cable provided to reach 1.5m above the signal controller base",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per cable,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.4 Cable Sizes and Wiring,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (d),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: 51 core cable is to be used at intersection traffic signals and its sequencial assemblies. 29 (dual carriageway) or 19 (single carriageway) core cable is to be used at pedestrian operated signals and its sequencial assemblies,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per cable,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.5 Pedestrian push button terminations,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (e) Table 730.141,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Pedestrian push button detectors are to be connected by 5 core cable and terminated at the required locations.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per cable,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.6 Connecting of traffic signal controller,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (f),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Contractor shall install a 3 core supply cable in a 50mm conduit between the supply point and signal controller base. 1.5m of supply cable shall be coiled in the pit closest to the controller base.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per cable,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.7 Testing of Electrical Works,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (l) AS3000 Cl 8.3.3,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The following tests are to be carried out prior to the installation of lanterns and hardware:,,,,,,,,,,,,,,
label," — continuity of all active, neutral and ELV conductors as well as earthing system. ",,,,,,,,,,,,,,
label,○ Attach: Electrical Test Report,,,,,,,,,,,,,,
label,"○ Following the installation of all lanterns and hardware, the Contractor shall carry out a flash test.",,,,,,,,,,,,,,
label,METHOD: Records,,,,,,,,,,,,,,
label,FREQUENCY: Per installation,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Electrical Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Detector Loop Installation,,,,,,,,,,,,,,
checkpoint,3.1 Cutting of detector loops,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (j) VicRoads TCS 054,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Detector loops are to be cut as per the locations shown on the design drawings to the TCS 054 specification.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per loop,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,3.2 Installation of detector feeder cables,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (g) SD TC-1300,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Detector feeder cables are to be installed to connect detector loops to the traffic signal controller. Installation is as follows:,,,,,,,,,,,,,,
label,○ Install 1 cable per loop and each cable pair shall be clearly and durably marked at both ends to enable positive identification,,,,,,,,,,,,,,
label,○ Connection of the detector loop cables to the detector feeder cables by soldering,,,,,,,,,,,,,,
label,○ 4 wires for each loop (as per SD TC-1300) shall be tied together in a knot close to the conduit end,,,,,,,,,,,,,,
label,○ Terminations (joined or unjoined) shall be seperately insulated and sealed against the ingress of moisture with heat shrink,,,,,,,,,,,,,,
label,○ Detector cables to have sufficient length to allow 1.5m to be coiled in the pit and 1.5m to reach the top of the controller base,,,,,,,,,,,,,,
label,○ Cable diagram shall be provided once complete and visible to the controller installation contractor detailing the loop cable/feeder cable connections.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per loop,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,3.3 Cabling of Large Sites,,,,,,,,,,,,,,
label,REFERENCE: Section 730.14 (i),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: For large signal installations where the standard allocation of cores as specified in SD TC-1204 cannot readily be adopted, MRPA shall draw up a proposed cabling scheme for approval.",,,,,,,,,,,,,,
label,○ Attach: Proposed Cabling Scheme Checklst,,,,,,,,,,,,,,
label,METHOD: Records,,,,,,,,,,,,,,
label,FREQUENCY: Per installation,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, NA",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attach Proposed Cabling Scheme Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Pre-Commissioning,,,,,,,,,,,,,,
checkpoint,4.1 Pre-Commisioning Site Inspection,,,,,,,,,,,,,,
label,REFERENCE: Section 730.16 (a),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Inspection to be carried out between the relevant parties upon completion of the installation works.,,,,,,,,,,,,,,
label,○ The Contractor is to notify NA and VR of the inspection.,,,,,,,,,,,,,,
label,METHOD: Records,,,,,,,,,,,,,,
label,FREQUENCY: Per installation,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: P/E, NA, Supervisor, VR",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attach Pre-Commissioning Installation Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.2 Provision of power,,,,,,,,,,,,,,
label,REFERENCE: Section 730.16 (b),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Obtain connection of mains supply by submitting all necessary paperwork and payment of fees.,,,,,,,,,,,,,,
label,METHOD: Records,,,,,,,,,,,,,,
label,FREQUENCY: Per installation,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: PE, Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.3 Traffic Controller Installation,,,,,,,,,,,,,,
label,REFERENCE: Section 730.16 (c),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Contractor to notify VR when the site is completed, tested and ready for the traffic signal controller to be installed.",,,,,,,,,,,,,,
label,○ Traffic signal controller to be installed by controller supplier or authorised representative. ,,,,,,,,,,,,,,
label,○ Contractor shall arrange issuing the Certificate of Electrical Safety and the necessary paperwork to obtain connection.,,,,,,,,,,,,,,
label,METHOD: Records,,,,,,,,,,,,,,
label,FREQUENCY: Per installation,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: PE, Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attached Certificate of Electrical Safety,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Completion of Site Works and Commissioning,,,,,,,,,,,,,,
checkpoint,5.1 Switch-On,,,,,,,,,,,,,,
label,REFERENCE: Section 730.17 (a),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Prior to switching the signals on, a 'flash test' of the installation shall be carried out to ensure that each lantern is connected to the correct cable core. The flash test shall be witnessed by the Nominated Authority and VR and confirmed as acceptable. ",,,,,,,,,,,,,,
label,○ The controller supplier is to record the relevant details required for the Electrical Test Report.,,,,,,,,,,,,,,
label,METHOD: Review,,,,,,,,,,,,,,
label,FREQUENCY: Per lantern,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,"RESPONSIBILITY: PE, NA, VR, Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attach Electrical Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.2 Removal of redundant hardware,,,,,,,,,,,,,,
label,REFERENCE: Section 730.17 (b),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All redundant components of hardware and equipment shall be removed unless specified on the design drawings.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per installation,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Supervisor,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,,,,,
checkpoint,6.1 Survey as-built,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Survey to As Built Traffic Signalling works.,,,,,,,,,,,,,,
label,○ As Constructed Traffic Signal plan to be submitted to Vic Roads.,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attach As Constructed Traffic Signal plan,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-285-Civil-PSSD -Street Lighting(Supply & Installation),itp,,,,,ITP-285-Civil-PSSD -Street Lighting(Supply & Installation) Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-284-Civil-PSSD-Traffic Signals-Commission (Supply and Install),,,,,,,,,,,,,,
label,ITP Description: Traffic Signals - Commission (Supply and Install),,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,
label,Revision Date: 10/06/2025,,,,,,,,,,,,,,
label,ITP created by: Romualdo Magpantay,,,,,,,,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,,,,,,,,
label,1.1 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 731 June 2017,,,,,,,,,,,,,,
label,1.2 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 733 April 2019,,,,,,,,,,,,,,
section,Preliminaries,,,,,,,,,,,,,,
checkpoint,2.1 Obtain and review manufacturer documentations for the supply of materials,,,,,,,,,,,,,,
label,REFERENCE: Vic road 733.02,,,,,,,,,,,,,,
label,○ AS/NZS 2053,,,,,,,,,,,,,,
label,○ AS/NZS 1345,,,,,,,,,,,,,,
label,○ Vic road 731.02,,,,,,,,,,,,,,
label,○ AS/NZS 3000,,,,,,,,,,,,,,
label,○ Vic road 630.07,,,,,,,,,,,,,,
label,○ AS 1627.1,,,,,,,,,,,,,,
label,○ AS 1627.4,,,,,,,,,,,,,,
label,○ AS/NZS 1554.1,,,,,,,,,,,,,,
label,○ AS 1214,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Materials comply with Vicroad Section 733.02,731.11, 630.07 and relevant specifications.",,,,,,,,,,,,,,
label,"○ All materials shall comply with the standards and specifications shown on the drawings. All structural steel, associated components and welding consumables shall be manufactured by companies that hold quality systems certification to AS/NZS ISO 9001.",,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Source,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.2 Inspect supplied items upon delivery,,,,,,,,,,,,,,
label,REFERENCE: QMP,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Supplied items are to correct spec, class, size and undamaged",,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Delivery,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material Inspection Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Conduit Pit Installation,,,,,,,,,,,,,,
checkpoint,3.1 Conduit & pit installation,,,,,,,,,,,,,,
label,REFERENCE: Vic road section 733 April 2019,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: This Item will be completed under the checklist conduit & pit Installation (Road),,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Foundation,,,,,,,,,,,,,,
checkpoint,4.1 Prepare the plinth foundation(Excavation & levels),,,,,,,,,,,,,,
label,REFERENCE: VicRoads Standard Drawings IFC,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Check levels conform to relevant drawing depending on type of pole to be installed.,,,,,,,,,,,,,,
label,"METHOD: Visual, Survey",,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.2 Installation Street lighting pole bases,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Standard Cl731.11 ,,,,,,,,,,,,,,
label,○ VicRoads Standard Cl731.6,,,,,,,,,,,,,,
label,○ VicRoads Spec Cl733.6,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Pits located 1 metre in advance of, and 1 metre off the line of the pole and in accordance to TC-1210,TC 1220 & TC-1230. A two(2)meter of spare length of each cable shall be left coiled in each pit.",,,,,,,,,,,,,,
label,○ The slip plane of a slip base pole is to be located 75mm ± 25mm above the surrounding finished surface level,,,,,,,,,,,,,,
label,○ All poles/luminaries to be individually earthed to the earth cable in the pit,,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.3 Installation of frangible poles (Slip base and Impact Absorbing),,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs. Cl 731.06b,,,,,,,,,,,,,,
label,○ Requirements:,,,,,,,,,,,,,,
label, — TC-1065,,,,,,,,,,,,,,
label, — TC-1066,,,,,,,,,,,,,,
label, — TC-1072,,,,,,,,,,,,,,
label, — TC-1071,,,,,,,,,,,,,,
label,○ TCS014 Supply of Frangible street lighting poles,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The slip plane of a slip base pole is to be located 75mm ± 25mm above the surrounding finished surface level as per VicRoads Standard Drawing TC-1072,,,,,,,,,,,,,,
label,○ The holding down bolts and nuts on the flange are to be slackened of one at a time and re-tightened using a torque wrench to 40Mn for Main nut (Half Nut) and 90Nm for Lock nut (Full Nut),,,,,,,,,,,,,,
label,○ Record torque of each Slip Base pole in report,,,,,,,,,,,,,,
label,○ Locking nuts to be installed on all hold down bolts,,,,,,,,,,,,,,
label,"○ Lock nuts to be installed on Slip base as per VicRoads Drawing TC-1065: Slip base pole assembly, Ground set mounted and VicRoads Drawing TC-1064a: Impact Absorbing",,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.4 Erection of Street lighting columns,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Standard Drawing TC-1068,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Installed on rigid columns as per VicRoads Standard Drawing TC-1068: Rigid Street Lighting Pole,,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.5 Assembly of outreaches and luminaires,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs. Table 731.061 ,,,,,,,,,,,,,,
label,○ Requirements:,,,,,,,,,,,,,,
label, — TCS065,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Outreach bracket to be installed to the pole spigot using the clamping bolt assemble,,,,,,,,,,,,,,
label,○ Bracket and luminaire to align at right angles to vehicle path on road,,,,,,,,,,,,,,
label,"○ Luminaire orientation to comply with Table 731.061 from VicRoads Standard, Section 731 - Road Lighting Installation",,,,,,,,,,,,,,
label,○ Luminaires to conform to TCS 065 - Supply of LED Road Lighting Luminaires,,,,,,,,,,,,,,
label,○ Luminaires shall be supplied with the PE cell bypassed or deactivated,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.6 Installation of lighting distribution cabinet,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs Cl.731.11 IFC Drawing,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The lighting distribution cabinets shall be supplied and installed in accordance with VicRoads Specification TCS 043 - Specification for Distribution Box for Road Lighting Power Supply.,,,,,,,,,,,,,,
label,○ The foundation of the distribution cabinet shall be installed as specified in VicRoads Standard Drawing TC-1062. ,,,,,,,,,,,,,,
label,"○ Distribution cabinets shall be located not less than 5 metres from any carriageway and where possible beyond the clear zone for the particular road. For any distribution cabinet within the clear zone, the Contractor shall provide traffic barriers to protect the distribution",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Per lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.7 Installation of cabling,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs. Cl.731.11,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All electrical cabling to be in accordance with the requirements of AS/NZS 3000: (Australian/New Zealand Wiring Rules) ,,,,,,,,,,,,,,
label,○ Each pole to be cables from the pole circuit breaker ,,,,,,,,,,,,,,
label,○ All electrical cable joints to be water proof,,,,,,,,,,,,,,
label,"○ JUP, JUMA or slip base pole: Cable to be supported by nylon cord or steel catenary. Cable to be attached the support wire with cable ties, no less then intervals of 4m",,,,,,,,,,,,,,
label,○ IA pole: Cable to be supplied through flexible conduit fitted inside the pole from cable termination access door to pole spigot. ,,,,,,,,,,,,,,
label,"○ Cable for trunk electricity supply from “point of supply” to distribution box to be not less than 16mm square 4 core, three phase copper XPLE cable",,,,,,,,,,,,,,
label,METHOD: Visual & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Test Certificate, This ITP",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.8 Labelling of Assets,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs. Cl.731.12,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Labels fixed to poles as per VicRoads Section 731.12,,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Completion,,,,,,,,,,,,,,
checkpoint,5.1 Commissioning & testing(if Applicable),,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs. Cl.731.16a & c,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Upon final acceptance, the Contractor shall switch on the lighting installation at the distribution cabinet in automatic mode, and record the time, date and meter reading for contractual, warranty and power supply purposes and supply this record to the Superintendent within 48 hours",,,,,,,,,,,,,,
label,METHOD: Commissioning & testing,,,,,,,,,,,,,,
label,FREQUENCY: Upon completion of each section,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.2 As-Constructed Plans,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Specs. Cl.731.16d,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The Contractor shall supply to the Superintendent two copies of ‘As-Constructed’ plans along with a USB drive or other approved storage medium containing the CADD drawing files, and the same shall be supplied by the Contractor to the local distribution company if appropriate.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Upon completion/ Work area,,,,,,,,,,,,,,
label,CATEGORY: AP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.3 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
