type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,Evaluated RFI Minor issue - Photo required:,,,,,,,,,
checkpoint,Evaluated RFI Major issue - Photo required:,,,,,,,,,
checkpoint,Evaluated RFI Critical issue - Photo required:,,,,,,,,,
holdpoint,Hold point: Review and Signoff by Team Leader before going to next step (If No RFI),,,,,,,,,
checkpoint,Hold point: QA Manager,,,,,,,,,
holdpoint,Hold point: Review & Signoff by QA Manager before going to next step (If No RFI),,,,,,,,,
section,Document/ Works Record_QA RFI_Minor,,,,,,,,,
checkpoint,Photo required - RFI Minor issue outcome:,,,,,,,,,
checkpoint,RFI Minor Review by QA Manager comments:,,,,,,,,,
holdpoint,Hold point: Signoff RFI Review Minor by QA Manager before referring to PM,,,,,,,,,
checkpoint,RFI Minor Final Check by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Review and Signoff RFI Minor by Production Manager Final Check,,,,,,,,,
section,Document/ Works Record_QA RFI_Major,,,,,,,,,
checkpoint,Photo required - RFI Major issue outcome:,,,,,,,,,
checkpoint,RFI Major Review by QA Manager comments:,,,,,,,,,
checkpoint,RFI Major Review by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signoff RFI Major Final Review by Production Manager before referring to QCM,,,,,,,,,
checkpoint,Hold point: Quality & Compliance Manager,,,,,,,,,
holdpoint,Hold point: Signoff RFI Major Final Check by Quality & Compliance Manager,,,,,,,,,
section,Document/ Works Record_QA RFI_Critical,,,,,,,,,
checkpoint,Photo required - RFI Critical issue:,,,,,,,,,
checkpoint,RFI Critical Review by QA Manager comments:,,,,,,,,,
checkpoint,RFI Critical Review by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signoff RFI Critical Final Review by Production Manager before referring QA report to QCM.,,,,,,,,,
checkpoint,RFI Critical Review by Quality & Compliance Manager comments:,,,,,,,,,
checkpoint,RFI Critical Review by QCM documentation for Stakeholder approval:,,,,,,,,,
checkpoint,RFI Critical Review by QCM documentation for TA/ BCA Application for Minor Variation:,,,,,,,,,
holdpoint,Hold point: Signoff RFI Critical Approved MV Approved Final Check by QCM before RFI report.,,,,,,,,,
