type,name,values,prefix,postfix,usage count,user addable,template name,,,
section,Plumber to confirm first fix plumbing complete,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Plumbing team leader before going to next step,,,,,,,,,
signoff,Hold point: signed off by Team leader before going to next step,,,,,,,,,
section,Electrician to confirm first fix electrical complete,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,
signoff,Hold point: signed off by Team leader before going to next step,,,,,,,,,
section,Complete internal wall lines,,,,,,,,,
checkpoint,Complete all internal wall lines as per approved plans and manufacture specifications.,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
signoff,Hold point: Postline inspection photos required and signed off by Team leader before going to next step,,,,,,,,,
section,Complete all passive fire requirements,,,,,,,,,
checkpoint,Hold point: photo required and signed off by passive fire contractor,,,,,,,,,
signoff,Hold point: signed off by Team leader before going to next step,,,,,,,,,
section,Mechanical ducts and ventilation,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,
signoff,Hold point: signed off by Team leader before going to next step,,,,,,,,,
section,False ceiling and bulkheads,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,Install all false ceiling and bulkheads as per approved plans and specifications.,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
section,Acoustic floor,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,Install acoustic floor as per approved plans and manufacture specifications.,,,,,,,,,
checkpoint,Install all batten and cradles and sound proofing as per manufacturers specification,,,,,,,,,
checkpoint,Install Fire fire sealant to perimitter,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
signoff,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,
section,Tiling and waterproofing: bathroom laundry Kitchen,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,Complete all waterproofing membrane to tile areas as per approved plans and manufacture specifications.,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
signoff,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,
section,Plumbing,,,,,,,,,
checkpoint,Plumber to confirm second fix plumbing complete,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Plumbing team leader before going to next step,,,,,,,,,
signoff,Hold point: signed off by Team leader before going to next step,,,,,,,,,
section,Electrical,,,,,,,,,
checkpoint,Electrician to confirm second fix electrical complete,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,
signoff,Hold point: signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_Exterior - Waterproof Membrane,,,,,,EGM_Ver1.0_22.03.23_Exterior - Waterproof Membrane,c0f59730-8707-4a3d-8aa7-7502ecc7c785,,
section,Internal - Waterproof Membrane,,,,,,,,,
checkpoint,"Check and review approved plan & specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,"Check ply roof substrate prior to application of waterproofing membrane, as accepted",,,,,,,,,
checkpoint,"Install waterproofing membrane as per manufacturer specification, provide photo",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: photo required and signed off by waterproofing membrane applicator,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_Interior - Waterproof Membrane & Tiling_Module Assembly,,,,,,EGM_Ver1.0_22.03.23_Interior - Waterproof Membrane & Tiling_Module Assembly,c957c628-fff5-456e-a0ba-6becdc415bd3,,
section,Internal - Waterproof Membrane,,,,,,,,,
checkpoint,"Check and review approved plan & specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,"Check substrate wall and floor prior to application of waterproofing membrane, as accepted",,,,,,,,,
checkpoint,"Install waterproofing membrane as per manufacturer specification, provide photo",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: photo required and signed off by waterproofing applicator before going to next step,,,,,,,,,
checkpoint,Install tiling and grout to areas as per approved plans,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_RFI_Corrective Action,,,,,,EGM_Ver1.0_22.03.23_RFI_Corrective Action,ce5067ee-8989-433f-a7ee-46b349dcbe93,,
section,RFI_CA Reporting,,,,,,,,,
checkpoint,"Refer to approved plan & specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,"Report Issue, description",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team Leader,,,,,,,,,
checkpoint,Outcome & solution implemented,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team Leader,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_Passive Fire - Ceiling_Module Assembly,,,,,,EGM_Ver1.0_22.03.23_Passive Fire - Ceiling_Module Assembly,d2deddeb-37c3-438d-97a3-708ab5b27ba7,,
section,Passive Fire - Ceiling,,,,,,,,,
checkpoint,"Check and review as per approved passive fire report, and provide picture of the respective report which clarify shows page number",,,,,,,,,
checkpoint,"Install fire dampers, collars and sealants as per manufacturer specifications.",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,"Check fire rated linings; materials and passive fire protection measures, as per GIB Fire rate system GBUC 60",,,,,,,,,
checkpoint,Visual inspection to check installation installed to match manufacture specifications and approved design,,,,,,,,,
checkpoint,Hold point: photo required and signed off by fire contractor before going to next step,,,,,,,,,
signoff,Hold point: Signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.02.23_Structure - / F / Floor Cassette Inspection,,,,,,EGM_Ver1.0_22.02.23_Structure - / F / Floor Cassette Inspection,d930b8c2-1602-42a7-9521-a415299f8db7,,
section,Structural framing and Preline Inspection,,,,,,,,,
checkpoint,Check and review correct Manufacture plan and provide picture of the respective Manufacture plan which clearly shows page number,,,,,,,,,
checkpoint,Install all floor framing elements and fixings as per Manufacture plan,,,,,,,,,
textbox,Operator name:,,,,,,,,,
checkpoint,"Check and Verify sizes, spacings, treatment, grade as per Manufacture plan",,,,,,,,,
checkpoint,Check the diagonals (photo required) and confirm 90 degrees on four external corners. Please write down the actual readings of two diagonals.,,,,,,,,,
textbox,Diagonal #1:,,,,,,,,,
textbox,Diagonal #2:,,,,,,,,,
checkpoint,Check and verify installed elements as per Manufacture plan,,,,,,,,,
checkpoint,Check and verify installed structural fixings as per Manufacture plan,,,,,,,,,
checkpoint,Check and verify installed nogs/blockings as per Manufacture plan,,,,,,,,,
checkpoint,Photo required and signed off by Team leader before going to next step,,,,,,,,,
signoff,signoff,,,,,,,,,
section,Floor sheeting,,,,,,,,,
checkpoint,Check and review correct Manufacture plan and provide picture of the respective Manufacture plan which clearly shows page number,,,,,,,,,
checkpoint,Install floor sheeting and fixing as per Manufacture plan,,,,,,,,,
textbox,Operator name:,,,,,,,,,
checkpoint,Check the diagonals (photo required) and confirm 90 degrees on four external corners. Please write down the actual readings of two diagonals.,,,,,,,,,
textbox,Diagonal #1:,,,,,,,,,
textbox,Diagonal #2:,,,,,,,,,
checkpoint,Check and verify sheet edges in correct locations as per Manufacture plan,,,,,,,,,
checkpoint,Check and verify installed fixings as per Manufacture plan,,,,,,,,,
checkpoint,Hold point: Photo required and signed off by Team leader before going to next step,,,,,,,,,
signoff,signoff,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.1_17.04.23_ Pre-Assembly_Pilot Holes,,,,,,EGM_Ver1.1_17.04.23_ Pre-Assembly_Pilot Holes,dbe22fbf-02e6-4017-806f-439a539703ee,,
section,Pre-Assembly Inspection Inspection,,,,,,,,,
checkpoint,"Check and review as per approved template pilot hole manufacture Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,"Station - Mark up correct, as per correct template",,,,,,,,,
checkpoint,"Station - Pilot Holes, as per specification and tolerance",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
signoff,Hold point: Signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_Document/Record Collection,,,,,,EGM_Ver1.0_22.03.23_Document/Record Collection,e90cfab4-1c67-4730-a2f5-28988a59e2d2,,
section,Document / Attachment / Link / Photo,,,,,,,,,
checkpoint,Records,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.1_17.04.23_ Pre-Assembly_Lining Materials,,,,,,EGM_Ver1.1_17.04.23_ Pre-Assembly_Lining Materials,eb3037a5-5a55-4230-93de-672456e8a319,,
section,Pre-Assembly Inspection Inspection,,,,,,,,,
checkpoint,"Check and review as per approved Lining Plan Ply & Plasterboard GIB Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,"Station - Mark up correct, as per approved Manufacture Plan",,,,,,,,,
checkpoint,"Station - lining sheet 1 (typically Ply), as per approved Lining Manufacture Plan",,,,,,,,,
checkpoint,"Station - lining sheet 2 (typically Gib Plasterboard), as per approved Lining Manufacture Plan",,,,,,,,,
checkpoint,Check nailing pattern - framing as per specification,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
signoff,Hold point: Signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_ Electrical & Mechanical - First Fix,,,,,,EGM_Ver1.0_22.03.23_ Electrical & Mechanical - First Fix,ece92df0-5fea-407b-a604-f17d4e725c89,,
section,Electrical & Mechanical Penetrations,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clearly shows page number,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Check and verify all penetrations as per fabrication plan,,,,,,,,,
signoff,Hold point: Photo required and signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_P/D - Wall Panels,,,,,,EGM_Ver1.0_22.03.23_P/D - Wall Panels,f36513de-22a0-4ae2-a7c0-c13eebc26527,,
section,First fix plumbing and drainage,,,,,,,,,
checkpoint,"Check and review as per approved plumbing and drainage services Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,Install pipes as per approved plans and manufacture instructions.,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Visual inspection to check Pipe lengths horizontal and vertical spacing as per approved plans,,,,,,,,,
checkpoint,Hold point: photo required on digital level of all pipes' runs and signed off by Plumbing team leader before going to next step,,,,,,,,,
signoff,Hold point: Signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_Plumbing & Drainage - Module Assembly,,,,,,EGM_Ver1.0_22.03.23_Plumbing & Drainage - Module Assembly,f6806ea1-ba88-42dc-806f-c8f195c2e486,,
section,Plumbing and Drainage Inspection - Module Assembly,,,,,,,,,
checkpoint,"Check and review as per approved plumbing and drainage services Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,
checkpoint,Install pipes as per approved plumbing and drainage services Plan,,,,,,,,,
checkpoint,Install connections as per approved plumbing and drainage services Plan,,,,,,,,,
checkpoint,"Station - Pressure test wingback as per AS/NZS 3500, provide photo",,,,,,,,,
checkpoint,"Station - Pressure test after plasterboard install, as per AS/NZS 3500, provide photo",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,"SW pipework flood test, provide photo",,,,,,,,,
checkpoint,Hot and Cold Water test for 30mins at 1550KPa as per AS/NZS 3500,,,,,,,,,
checkpoint,Hold point: photo required of pressure gauge and signed off by Plumbing team leader before going to next step,,,,,,,,,
checkpoint,Pressure gauge will be kept until second fix,,,,,,,,,
signoff,Hold point: Signed off by Team leader before going to next step,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.0_22.03.23_Structure ITP,,,,,,EGM_Ver1.0_22.03.23_Structure ITP,fe9a2f0a-c18d-465b-b100-66c047e81483,,
section,1 - ITP Review and Approval Inspection,,,,,,,,,
checkpoint,"ITP reviewed, approved and attached",,,,,,,,,
section,2 - Preparation,,,,,,,,,
checkpoint,Drawings review and approval,,,,,,,,,
checkpoint,Project specification review and approval,,,,,,,,,
checkpoint,Equipment calibration,,,,,,,,,
checkpoint,Personnel certifications & Licenses,,,,,,,,,
checkpoint,Staff training,,,,,,,,,
checkpoint,Manufacture record and inspection report template,,,,,,,,,
section,3 - Material Management,,,,,,,,,
checkpoint,Material list review and approval,,,,,,,,,
checkpoint,Incoming material check,,,,,,,,,
checkpoint,Material storage,,,,,,,,,
checkpoint,Material Handling and traceability,,,,,,,,,
section,4 - Manufacture,,,,,,,,,
checkpoint,4.1 - Floor Cassette,,,,,,,,,
tickbox,Structural Framing & Fixings,,,,,,,,,
tickbox,Floor sheeting,,,,,,,,,
checkpoint,4.2 - External Wall / Marriage Wall / Intertenancy Wall,,,,,,,,,
tickbox,Structural Framing & Fixings,,,,,,,,,
tickbox,Structural Sheet Bracing,,,,,,,,,
tickbox,Fire Lining 1st Layer,,,,,,,,,
tickbox,Fire Lining 2nd Layer,,,,,,,,,
checkpoint,4.3 - Internal wall,,,,,,,,,
tickbox,Structural Framing & Fixings,,,,,,,,,
tickbox,Standard/Single Layer Gib board,,,,,,,,,
checkpoint,4.4 - Ceiling cassette,,,,,,,,,
tickbox,Structural Framing & Fixings,,,,,,,,,
tickbox,Structural Sheet Bracing as required,,,,,,,,,
tickbox,Fire Lining 1st Layer,,,,,,,,,
tickbox,Fire Lining 2nd Layer,,,,,,,,,
checkpoint,4.5 - Module Assembly,,,,,,,,,
tickbox,Module Assembly,,,,,,,,,
tickbox,Structural Fixing & Services as per manufacture plan,,,,,,,,,
checkpoint,4.6 - Roof Assembly,,,,,,,,,
tickbox,Roof Assembly,,,,,,,,,
tickbox,Structural framing/trusses and Fixing,,,,,,,,,
