type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-197-CIV SSB-Unbound Flexible Pavement Scale C (Carpark),,,,,,,,,,,,,,
label,ITP Description: SSB-Unbound Flexible Pavement Scale C (Carpark),,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 197-CIV,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,
label,Revision Date: 27/08/2024,,,,,,,,,,,,,,
label,ITP created by: Victor Mira,,,,,,,,,,,,,,
label,ITP approved for use by: Aldrin Guinchoma,,,,,,,,,,,,,,
label,1.1 Non Dependent,,,,,,,,,,,,,,
label,Reference: IFC Drawings,,,,,,,,,,,,,,
label,1.2 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 173 (10/9/2008),,,,,,,,,,,,,,
label,1.3 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 304 (13/8/13),,,,,,,,,,,,,,
label,1.4 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 801 (19/07/18),,,,,,,,,,,,,,
label,1.5 Non Dependent,,,,,,,,,,,,,,
label,Reference: VicRoads Section 812 (13/07/16),,,,,,,,,,,,,,
section,Preliminaries-Materials,,,,,,,,,,,,,,
checkpoint,2.1 Crushed Rock Mix Design,,,,,,,,,,,,,,
label,REFERENCE: Section 304.03,,,,,,,,,,,,,,
label,○ Section 304.05,,,,,,,,,,,,,,
label,○ Section 812.04,,,,,,,,,,,,,,
label,○ Table 812.121,,,,,,,,,,,,,,
label,○ IFC Drawings,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All crushed rock proposed for use shall be current registered mixes in accordance with VicRoads Code of Practice RC500.02 and conform to specified requirements applicable to that class of product.,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Material conformance as per Table 812.121,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: NA,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: TeamBinder Material Approval Number,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Preliminaries-Documentation,,,,,,,,,,,,,,
checkpoint,3.1 Subgrade Preparation,,,,,,,,,,,,,,
label,REFERENCE: 304.04,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Prior to placing subbase material, the subgrade shall meet the requirements of Section 204.",,,,,,,,,,,,,,
label,Reference: Subgrade Preparation/Type fill Lot Number:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Underlying layer Lot number,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,
checkpoint,4.1 Survey Set-out and Lot size,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, Section 304.06",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Lot size shall be the lesser of 4000sqm or a days production.,,,,,,,,,,,,,,
label,○ Set out pegs are in place and clearly mark out limits of works as per IFC Drawings and VR 304.06.,,,,,,,,,,,,,,
label,ATTACH: LOT MARKED UP LOCATION ON THE IFC DRAWING (LOT MAP),,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Survey, Document Review, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Surveyor, SE",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Construction / Installation Activities,,,,,,,,,,,,,,
checkpoint,5.1 Placement of Material,,,,,,,,,,,,,,
label,REFERENCE: Section 304.03,,,,,,,,,,,,,,
label,○ Section 304.06,,,,,,,,,,,,,,
label,○ Section 304.08,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Place and compact layer. Surface finish is smooth and uniform. Free from segregated areas. ,,,,,,,,,,,,,,
label,○ Base layer shall not exceed 150mm. Subbase layer shall not exceed 200mm. Minimum layer thickness shall be 4 times the nominal size of the material.,,,,,,,,,,,,,,
label,"○ Water added to the pavement material shall be clean and substantially free from detrimental impurities such as oils, salts, acids, alkalis and vegetable substances.",,,,,,,,,,,,,,
label,○ At no location shall water pond on the surface of any pavement layer.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual and Measure,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.2 Construction - Jointing,,,,,,,,,,,,,,
label,REFERENCE: Section 304.07,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The layout of joints shall conform to the following requirements:,,,,,,,,,,,,,,
label, (a) material shall be spread in such a manner as to minimize the number of joints;,,,,,,,,,,,,,,
label," (b) for all pavement layers, transverse joints in adjoining paver runs shall be offset by not less than 2 m;",,,,,,,,,,,,,,
label, (c) transverse joints shall be offset from one layer to the next by not less than 2 m;,,,,,,,,,,,,,,
label, (d) longitudinal joints shall be offset from one layer to the next by not less than 150 mm;,,,,,,,,,,,,,,
label, (e) longitudinal joints shall be located within 300 mm of the planned position of traffic lanes lines or within 300 mm of the centre of a traffic lane.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual and Measure,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.3 Compaction test (Frequency),,,,,,,,,,,,,,
label,REFERENCE: 304 .11 (b),,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall initially test every lot for acceptance of compaction in accordance with the requirements of the Specification.,,,,,,,,,,,,,,
label,○ The Contractor may reduce the frequency of compaction testing to the minimum test frequency (One per 2 Lots).,,,,,,,,,,,,,,
label, – Scale C: 3 Samples,,,,,,,,,,,,,,
label, – Pass: Tested,,,,,,,,,,,,,,
label, – NA: Not Tested,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot Where applicxable,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.4 Proof Roll,,,,,,,,,,,,,,
label,REFERENCE: Section 304.08,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All pavement layers shall be compacted to withstand rolling and shall be test rolled in accordance with Section 173 prior to acceptance of the layer.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.5 Protection of compacted layer,,,,,,,,,,,,,,
label,REFERENCE: Section 304.09,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The surface of each compacted layer shall be kept moist, in good condition and free from contamination until the subsequence pavement work is to commence.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,,,,,
checkpoint,6.1 Compaction Testing (results),,,,,,,,,,,,,,
label,REFERENCE: Section 173,,,,,,,,,,,,,,
label,○ Section 304.08,,,,,,,,,,,,,,
label,○ Table 304.081,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: During compaction, material Moisture Content ≥ 85% of OMC and maintained until test rolling has been completed.",,,,,,,,,,,,,,
label,○ Density Ratio to be based on tests performed with Modified Comp active Effort.,,,,,,,,,,,,,,
label,Scale C:,,,,,,,,,,,,,,
label, – Mean Value of Density Ratio (3 tests):,,,,,,,,,,,,,,
label, – Subbase Layers >98%,,,,,,,,,,,,,,
label, – Base Layers >100% ,,,,,,,,,,,,,,
label,ATTACH: Compaction Test Results,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot Where applicxable,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Compaction Test Rersults,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.2 Survey As-Built - Width and alignment,,,,,,,,,,,,,,
label,REFERENCE: 304.06 (a),,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The width of each side of the pavement shall not be less than the specified offset width or more than 50 mm outside the specified offset width when measured at right angles from the centre line or design line.,,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Surveyor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.3 Survey As-Built Thickness of Pavement Layers,,,,,,,,,,,,,,
label,REFERENCE: 304.06 (c),,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Subbase course shall be not less than the specified thickness by more than 15 mm.,,,,,,,,,,,,,,
label,– Base Course shall be not less than the specified thickness by more than 10 mm. The avg. thickness over every 100m shall not be less than specified thickness.,,,,,,,,,,,,,,
label,– The combined thickness of subbase and base courses shall be not be less than the specified thickness by more than 15 mm.,,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Surveyor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.4 Survey As-Built - Surface Level,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,○ Section 304.06 (b),,,,,,,,,,,,,,
label,○ VR 304.06 (d),,,,,,,,,,,,,,
label,○ Table 304.061,,,,,,,,,,,,,,
label,○ Table 304.062,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: No point on the surface of any pavement layer shall vary by more than 8 mm from a 3 m straight edge placed in any direction.,,,,,,,,,,,,,,
label,○ At no location shall water pond on the surface of any pavement layer.,,,,,,,,,,,,,,
label,○ Scale B: A minimum of 40 measurements per lot,,,,,,,,,,,,,,
label,"○ Subbase: mean range +8mm to -16mm, maximum Standard Deviation of 15mm",,,,,,,,,,,,,,
label,"○ Base: mean range ±8mm, maximum Standard Deviation of 10mm",,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Surveyor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
