type,name,values,prefix,postfix,usage count,user addable,template name,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install kitchen and bathroom joinery as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Tiling and waterproofing: bathroom laundry Kitchen,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Complete all waterproofing membrane to tile areas as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,"Install tiles to bathroom, laundry and kitchen as per approved plans and specifications. ",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Hardware,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Complete all hardware as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Plumbing,,,,,,,,,,
checkpoint,Plumber to confirm second fix plumbing complete,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Plumbing team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Electrical,,,,,,,,,,
checkpoint,Electrician to confirm second fix electrical complete,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Floor Coverings,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install all floor coverings as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,External/IT/Marriage wall-Structural/Fire,,,,,,,,,,
section,First fix electrical,,,,,,,,,,
checkpoint,Check and review as per electrical and mechanical services Plan and provide picture of the respective services plan which clarify shows page number,,,,,,,,,,
checkpoint,Install all flush boxes as per electrical services plan. ,,,,,,,,,,
checkpoint,Install all electrical cablings as per electrical services plan. ,,,,,,,,,,
checkpoint,Install all electrical conduit and draw wire as per electrical services plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection: Cable protection/Support/fixing and damages,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Internal wall - Non Structural,,,,,,,,,,
section,First fix electrical,,,,,,,,,,
checkpoint,Check and review as per electrical and mechanical services Plan and provide picture of the respective services plan which clarify shows page number,,,,,,,,,,
checkpoint,Install all flush boxs as per electrical services plan. ,,,,,,,,,,
checkpoint,Install all electrical cablings as per fabrication plans. ,,,,,,,,,,
checkpoint,Install all electrical conduit and draw wire as per fabrication plans. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection: Cable protection/Support/fixing and damags,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
checkpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Ceiling Cassette - Structural/Fire,,,,,,,,,,
section,First fix electrical,,,,,,,,,,
checkpoint,Check and review as per electrical and mechanical services Plan,,,,,,,,,,
checkpoint,Install all electrical cablings as per electrical services plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection: Cable protection/Support/fixing and damags,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Module Assembly,,,,,,,,,,
section,First fix electrical,,,,,,,,,,
checkpoint,Check and review as per electrical and mechanical services Plan and provide picture of the respective services plan which clarify shows page number,,,,,,,,,,
checkpoint,Connect all walls/ceiling electrical cables as per electrical services plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection: Cable protection/Support/fixing and damags,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Second fix electrical and mechanical,,,,,,,,,,
section,Second fix electrical,,,,,,,,,,
checkpoint,Check and review as per electrical and mechanical services Plan and provide picture of the respective services plan which clarify shows page number,,,,,,,,,,
checkpoint,Install distribution board. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Install all power points and light switches. ,,,,,,,,,,
checkpoint,Install all lights. ,,,,,,,,,,
checkpoint,Install heat pumps. ,,,,,,,,,,
checkpoint,Install heat towel rail. ,,,,,,,,,,
checkpoint,Install mechanical ventilation/Bathroom/Laundry/Kitchen. ,,,,,,,,,,
checkpoint,Install oven/hob. ,,,,,,,,,,
checkpoint,Install wall heaters. ,,,,,,,,,,
checkpoint,Install smoke alarm. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
section,Electrical Testing(Inform electrician to carry out the required electrical testing for all above installation),,,,,,,,,,
checkpoint,"Electrical Testing-Earth Resistance and Continuity, Insulation Resistance, Polarity and Phase, Correct Circuit connection, etc.",,,,,,,,,,
checkpoint,Visual inspection: Cable protection/Support/fixing and damages,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Final functional inspection,,,,,,,,,,
section,Final Electrical Testing(Inform electrician to carry out final inspection for all fittings and installation),,,,,,,,,,
checkpoint,Connect the power and check lights,,,,,,,,,,
checkpoint,Test and confirm the connection of all electrical fittings,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,P/D - Floor Cassette,,,,,,,,,,
section,First fix plumbing and drainage,,,,,,,,,,
checkpoint,"Check and review as per approved plumbing and drainage services Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install pipes as per approved plans and manufacture instructions to above floor level. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection to check Pipe lengths horizontal and vertical spacing as per approved plans,,,,,,,,,,
checkpoint,Complete air test to AS/NZS3500,,,,,,,,,,
checkpoint,Hold point: photo required on digital level of all pipes' runs and signed off by Plumbing team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,P/D - Wall Panels,,,,,,,,,,
section,First fix plumbing and drainage,,,,,,,,,,
checkpoint,"Check and review as per approved plumbing and drainage services Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install pipes as per approved plans and manufacture instructions. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection to check Pipe lengths horizontal and vertical spacing as per approved plans,,,,,,,,,,
checkpoint,Hold point: photo required on digital level of all pipes' runs and signed off by Plumbing team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,P/D - Module Assembly,,,,,,,,,,
section,First fix plumbing and drainage before putting roof,,,,,,,,,,
checkpoint,"Check and review as per approved plumbing and drainage services Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install pipes as per approved plumbing and drainage services Plan,,,,,,,,,,
checkpoint,Install connections as per approved plumbing and drainage services Plan,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection to check Pipe lengths horizontal and vertical spacing as per approved plans,,,,,,,,,,
checkpoint,Hot and Cold Water test for 30mins at 1550KPa as per AS/NZS 3500,,,,,,,,,,
checkpoint,Hold point: photo required of pressure gauge and signed off by Plumbing team leader before going to next step,,,,,,,,,,
checkpoint,Pressure gauge will be kept until second fix,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,P/D - Second Fix,,,,,,,,,,
section,Second fix electrical,,,,,,,,,,
checkpoint,"Hold point: Check gauge pressure and make sure no press drop, take photos and signed off by",,,,,,,,,,
checkpoint,Remove gauge and start second fix. ,,,,,,,,,,
checkpoint,"Check and review as per approved plumbing and drainage services Plan, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install connections as per approved plumbing and drainage services Plan. ,,,,,,,,,,
checkpoint,Install toilet. ,,,,,,,,,,
checkpoint,Install basin. ,,,,,,,,,,
checkpoint,Install shower. ,,,,,,,,,,
checkpoint,Install sink. ,,,,,,,,,,
checkpoint,Install tub. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Visual inspection to check Pipe lengths horizontal and vertical spacing as per approved plans,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Plumbing team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Passive Fire Module Assembly,,,,,,,,,,
section,Module Assembly,,,,,,,,,,
checkpoint,"Check and review as per approved passive fire report, and provide picture of the respective report which clarify shows page number",,,,,,,,,,
checkpoint,"Install fire dampers, collars and sealants as per manufacture specifications.",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Check fire rated linings; materials and passive fire protection measures as per GIB Fire rate system GWTLE 60A,,,,,,,,,,
checkpoint,Visual inspection to check installation installed to match manufacture specifications and approved design,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by fire contractor before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Passive Fire - EW/MW/ITW,,,,,,,,,,
section,Passive Fire Wall,,,,,,,,,,
checkpoint,"Check and review as per approved passive fire report, and provide picture of the respective report which clarify shows page number",,,,,,,,,,
checkpoint,"Install fire dampers, collars and sealants as per manufacture specifications.",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,"Check fire rated linings; materials and passive fire protection measures, as per GIB Fire rate system GWTLE 60A",,,,,,,,,,
checkpoint,Visual inspection to check installation installed to match manufacture specifications and approved design,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by fire contractor before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Passive Fire - Ceiling,,,,,,,,,,
section,Passive Fire - Ceiling,,,,,,,,,,
checkpoint,"Check and review as per approved passive fire report, and provide picture of the respective report which clarify shows page number",,,,,,,,,,
checkpoint,"Install fire dampers, collars and sealants as per manufacture specifications.",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,"Check fire rated linings; materials and passive fire protection measures, as per GIB Fire rate system GBUC 60",,,,,,,,,,
checkpoint,Visual inspection to check installation installed to match manufacture specifications and approved design,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by fire contractor before going to next step,,,,,,,,,,
holdpoint,Hold point: Signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Packing and Shipment,,,,,Yes,Packing and Shipment,377396d3-d0e1-446e-bbc7-77c1ae96089e,,,
checkpoint,Packing (WRAP using protective Film),,,,,,,,,,
checkpoint,Internal packing,,,,,,,,,,
checkpoint,External packing (WRAP using protective film),,,,,,,,,,
checkpoint,Lifting and Loading,,,,,,,,,,
checkpoint,Shipment,,,,,,,,,,
,,,,,,,,,,,
checklist,Electrical and Mechanical - Second Fix,,,,,Yes,Electrical and Mechanical - Second Fix,4afe5b93-270a-4156-9e2b-89cc1190a175,,,
section,Second Fix,,,,,,,,,,
checkpoint,Install distribution board,,,,,,,,,,
checkpoint,Install all powerpoints and light switchs,,,,,,,,,,
checkpoint,Install all lights,,,,,,,,,,
checkpoint,Install heat pumps,,,,,,,,,,
checkpoint,Install heat towel rail,,,,,,,,,,
checkpoint,Install mechanical ventalation/Bathroom/Laundary,,,,,,,,,,
checkpoint,Install oven/hob,,,,,,,,,,
checkpoint,Install wall heaters,,,,,,,,,,
checkpoint,Install smoke alarm,,,,,,,,,,
section,Testing,,,,,,,,,,
checkpoint,Visual inspection,,,,,,,,,,
checkpoint,Earth Resistance and Continuity inspection,,,,,,,,,,
checkpoint,Insulation Resistance Inspection,,,,,,,,,,
checkpoint,Polarity and Phase inspection,,,,,,,,,,
checkpoint,Correct Circuit connection,,,,,,,,,,
checkpoint,Final Functional Inspection,,,,,,,,,,
,,,,,,,,,,,
checklist,Electrical and Mechanical - First Fix,,,,,Yes,Electrical and Mechanical - First Fix,50b8817d-73ad-411f-98b7-507dbd43c2a3,,,
section,External Wall & Intertenancy wall & Marriage Wall - Structural/Fire,,,,,,,,,,
checkpoint,Install all flush boxes,,,,,,,,,,
checkpoint,Install all electrical cablings,,,,,,,,,,
checkpoint,Install all electrical conduit and draw wire,,,,,,,,,,
section,Internal Wall - Non structural,,,,,,,,,,
checkpoint,Install all flush boxes,,,,,,,,,,
checkpoint,Install all electrical cablings,,,,,,,,,,
checkpoint,Install all electrical conduit and draw wire,,,,,,,,,,
section,Ceiling Cassette,,,,,,,,,,
checkpoint,Install all electrical cablings,,,,,,,,,,
section,Module assembly,,,,,,,,,,
checkpoint,Connect all walls/ceiling electrical cables,,,,,,,,,,
,,,,,,,,,,,
checklist,Plumbing and Drainage,,,,,Yes,Plumbing and Drainage,563b3b6d-b94a-4b2e-9c41-9d327e4efa51,,,
section,First Fix,,,,,,,,,,
checkpoint,Floor Cassette,,,,,,,,,,
checkpoint,Install pipes,,,,,,,,,,
checkpoint,Module Assembly,,,,,,,,,,
checkpoint,Install connections,,,,,,,,,,
section,Second Fix,,,,,,,,,,
checkpoint,Install floor waste,,,,,,,,,,
checkpoint,Install toilet,,,,,,,,,,
checkpoint,Install basin,,,,,,,,,,
checkpoint,Install shower,,,,,,,,,,
checkpoint,Install sink,,,,,,,,,,
checkpoint,Install tub,,,,,,,,,,
section,Testing,,,,,,,,,,
checkpoint,Visual inspection,,,,,,,,,,
checkpoint,Air test,,,,,,,,,,
checkpoint,Water test,,,,,,,,,,
,,,,,,,,,,,
checklist,Exterior Work/Weather Tightness,,,,,Yes,Exterior Work/Weather Tightness,9a9640fb-d078-4e29-b956-d7e388200ff2,,,
section,"Wraps, penetrations, windows / doors and flashings",,,,,,,,,,
checkpoint,Rigid Air Barrier (RAB),,,,,,,,,,
checkpoint,Penetration,,,,,,,,,,
checkpoint,Insulation,,,,,,,,,,
checkpoint,GIB - WeatherLine,,,,,,,,,,
checkpoint,Windows and doors,,,,,,,,,,
checkpoint,Flashing and tapes,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure,,,,,Yes,Structure,baf0985a-3287-4ce4-8f4d-7ee8138ee531,,,
section,Floor Cassette,,,,,,,,,,
checkpoint,Structural Framing & Fixings,,,,,,,,,,
checkpoint,Floor sheeting,,,,,,,,,,
section,External Wall / Marriage Wall / Intertenancy Wall,,,,,,,,,,
checkpoint,Structural Framing & Fixings,,,,,,,,,,
checkpoint,Structural Sheet Bracing,,,,,,,,,,
checkpoint,Fire Lining 1st Layer,,,,,,,,,,
checkpoint,Fire Lining 2nd Layer,,,,,,,,,,
section,Internal wall,,,,,,,,,,
checkpoint,Structural Framing & Fixings,,,,,,,,,,
checkpoint,Standard/Single Layer Gib board,,,,,,,,,,
section,Ceiling cassette,,,,,,,,,,
checkpoint,Structural Framing & Fixings,,,,,,,,,,
checkpoint,Structural Sheet Bracing as required,,,,,,,,,,
checkpoint,Fire Lining 1st Layer,,,,,,,,,,
checkpoint,Fire Lining 2nd Layer,,,,,,,,,,
section,Module Assembly,,,,,,,,,,
checkpoint,Module Assembly,,,,,,,,,,
checkpoint,Structural Fixing & Services as per fabrication plan,,,,,,,,,,
section,Roof Assembly,,,,,,,,,,
checkpoint,Roof Assembly,,,,,,,,,,
checkpoint,Structural framing/trusses and Fixing,,,,,,,,,,
,,,,,,,,,,,
checklist,Passive Fire - First Fix,,,,,Yes,Passive Fire - First Fix,e42fe566-2592-4478-bf47-7a3a6548c6b8,,,
section,First Fix,,,,,,,,,,
checkpoint,External wall & Intertenancy wall & Marriage wall,,,,,,,,,,
tickbox,"Install fire dampers, collars and sealants",,,,,,,,,,
checkpoint,Ceiling Cassette,,,,,,,,,,
tickbox,"Install fire dampers, collars and sealants",,,,,,,,,,
checkpoint,Module Assembly,,,,,,,,,,
tickbox,"Install fire dampers, collars and sealants",,,,,,,,,,
section,Testing,,,,,,,,,,
checkpoint,Visual inspection and tag each penetration,,,,,,,,,,
checkpoint,Random destruction testing,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Interior Fitout,,,,,Yes,Interior Fitout,fb6f7541-181a-4477-b097-d91f51967a1f,,,
checkpoint,Complete internal wall lines,,,,,,,,,,
checkpoint,Complete all passive fire requirements,,,,,,,,,,
checkpoint,Mechanical ducts and ventilation (in ceiling casette),,,,,,,,,,
checkpoint,Fire Sprinkler System (in ceiling casette),,,,,,,,,,
checkpoint,False ceiling / bulkheads,,,,,,,,,,
checkpoint,Insulation,,,,,,,,,,
checkpoint,Internal Membrane - Waterproofing,,,,,,,,,,
checkpoint,Gib stopping,,,,,,,,,,
checkpoint,Acoustic floor,,,,,,,,,,
checkpoint,Internal Doors,,,,,,,,,,
checkpoint,Finishing Lines and Trims,,,,,,,,,,
checkpoint,Painting,,,,,,,,,,
checkpoint,Kitchen and bathroom joinery install,,,,,,,,,,
checkpoint,Tiling and waterproofing: Bathroom,,,,,,,,,,
checkpoint,Hardware,,,,,,,,,,
checkpoint,Plumber to confirm second fix plumbing complete,,,,,,,,,,
checkpoint,Electrician to confirm second fix electrical complete,,,,,,,,,,
checkpoint,Floor coverings,,,,,,,,,,
