type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"○ Where mounting to supports or foundations, adjust RL accordingly using suitably sized shims, levelling or jacking nuts (where applicable).",,,,,,,,,,,,,,,,,,,,,,
label,"○ Where a misalignment is found, only rheaming, milling, drilling or machine flame or plasma cut are allowed. Internal surface of the hole to remain smooth and free from burrs.",,,,,,,,,,,,,,,,,,,,,,
label,○ Holes shall not exceed the greater of: 1.25 x bolt dia. OR bolt dia. + 8mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Slots shall not exceed the greater of: 1.33 x (bolt dia. + 10mm) OR 2.5 x bolt dia,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Fastener Tightening - Snug Tight Condition,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings Section 630.09, Section 630.21 AS/NZS 5131",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Place bolts, washers and nuts as detailed on the IFC Drawings.",,,,,,,,,,,,,,,,,,,,,,
label,"○ For posts base plates, the arrangement is to be (from the base plate):",,,,,,,,,,,,,,,,,,,,,,
label, — Base Plate,,,,,,,,,,,,,,,,,,,,,,
label, — Washer as specified,,,,,,,,,,,,,,,,,,,,,,
label, — Lock Nut as specified,,,,,,,,,,,,,,,,,,,,,,
label, — Nut,,,,,,,,,,,,,,,,,,,,,,
label, — Bolt protrusion (1 clear tread),,,,,,,,,,,,,,,,,,,,,,
label,○ Washers shall cover the hole or slotted hole completely by 0.5 x holes diameter.,,,,,,,,,,,,,,,,,,,,,,
label,○ Tapered washers shall be positioned as specified.,,,,,,,,,,,,,,,,,,,,,,
label,○ Tighten from the stiffest section working towards the free edges with a few impacts of an impact wrench or the full effort of a person using a podger spanner.,,,,,,,,,,,,,,,,,,,,,,
label,○ Protrusion to be at least 1 clear thread shows beyond the nut but no greater than 12mm.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each bolted connection",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Survey Conformance,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings AS4100, AS/NZS 5131",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Grouting of base plates and/or tensioning of bolts shall not commence until verification that the Works meet level and location requirements within the tolerances below:,,,,,,,,,,,,,,,,,,,,,,
label,"○ Departure from RL = -15 mm, +5 mm",,,,,,,,,,,,,,,,,,,,,,
label,○ Departure from plan position = ±6mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Departure from bolt group spacing = ±6mm ,,,,,,,,,,,,,,,,,,,,,,
label,○ Bolt group spacings <= 25mm in 30m,,,,,,,,,,,,,,,,,,,,,,
label,"○ Projection of bolt = +25mm, -5mm ",,,,,,,,,,,,,,,,,,,,,,
label,○ Location of column = ±7mm,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Surveyor",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Base Plate Formwork Construction & Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Dimensions as per drawings to achieve the profile. Formwork rigid, sufficiently braced to support the pressure of the grout/mortar product and sealed to prevent leaks.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post location,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Pre-soaking Concrete Surface for Grout,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Product TDS,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pre-soak the concrete surface with potable water for the recommended time frame indicated on the Product's TDS.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Prior to mixing the product, remove excess water that has not leaked out of the forms or been soaked into the substrate by appropriate means such as a leaf blower.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post location,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Weather Conditions,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 610.17, VR Table 610.171",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Do not commence grouting operations if inclement weather is forecast and the Works cannot be protected.,,,,,,,,,,,,,,,,,,,,,,
label,"○ The temperature of the cementitious products, measured immediately prior to placing, shall not be less than 10°C or greater than 32°C.",,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Grout Pour Record.3,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Supervisor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.9 - Mixing Product,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Product TDS Section 610.28,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Size of mixer should match the application.,,,,,,,,,,,,,,,,,,,,,,
label,○ Only whole bags to be mixed with potable water. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Volume of water matches the required amount for flowable consistency and accurately measured.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product poured into the mixer slowly.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Mixing time as per TDS so that a smooth, even consistency is obtained.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Required information on the Grout Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Supervisor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.10 - Product Testing - Compressive Strength Cubes,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 610.28 IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Cube moulds to be 75mm x 75mm maximum, made from rigid steel moulds and require lids due to the expansive nature of shrinkage compensating products.",,,,,,,,,,,,,,,,,,,,,,
label,○ Testing is to be in accordance with the following frequencies:,,,,,,,,,,,,,,,,,,,,,,
label," — First batch = 3 cubes (2 no. 7 day strength, 1 no. 28 day strength)",,,,,,,,,,,,,,,,,,,,,,
label," — Every 100kg of product thereafter = 3 cubes (2 no. 7 day strength, 1 no. 28 day strength)",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Required information on the Grout Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Supervisor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.11 - Placement & Compaction,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Product TDS,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All batches are traceable.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product poured from one side of the formwork to eliminate the entrapment of air or surplus pre-soaking water.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product should flow to all areas and self consolidate.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product that stiffens or is showing signs of stiffening shall not be used.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Required information on the Grout Pour Record,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post location,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Supervisor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.12 - Surface Finishes & Protection of Works,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 610.17,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - If shaping of the unformed surface is required, shape prior to the product fully hardening.",,,,,,,,,,,,,,,,,,,,,,
label,"○ All freshly finished surfaces shall be protected where required from the sun, wind or rain, until curing is implemented.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each post location",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Supervisor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.13 - Curing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Curing Methodology 610.23 Table 610.231,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Curing to commence immediately after finishing operations and continue for the duration specified in table 610.231.,,,,,,,,,,,,,,,,,,,,,,
label,○ Curing methodology to be in accordance with the approved procedure and manufacturer's TDS.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each post location",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Supervisor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.14 - Architectural Steel Erection,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - AS4100 Clause 15.2.3, AS/NZS 5131 Clause 11.5.7, 630.12",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Place steel component into position, ensuring that it is plumb, level and square ",,,,,,,,,,,,,,,,,,,,,,
label,"○ Where steel to steel connections exist, holes shall be aligned so that a drift pin equal in diamter of the bolts can pass through freely",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.15 - Architectural Steel Erection-Fasteners,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section VR 630,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Place bolts, washers and nuts as detailed on the IFC Drawings.",,,,,,,,,,,,,,,,,,,,,,
label,"○ For architectural/Security screens, the arrangement is to be (from themounting post):",,,,,,,,,,,,,,,,,,,,,,
label, — Post,,,,,,,,,,,,,,,,,,,,,,
label, — Washer (s) as specified,,,,,,,,,,,,,,,,,,,,,,
label, — insulating washer,,,,,,,,,,,,,,,,,,,,,,
label, — insulating bush,,,,,,,,,,,,,,,,,,,,,,
label, — Insulating washer,,,,,,,,,,,,,,,,,,,,,,
label, — washer as specified,,,,,,,,,,,,,,,,,,,,,,
label, — Lock nut,,,,,,,,,,,,,,,,,,,,,,
label, — Nut,,,,,,,,,,,,,,,,,,,,,,
label, — Bolt protrusion (1 clear tread),,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each bolted connection",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.16 - Installation of Electrical Isolation Materials,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Installation of Electrical Isolation Material in locations specified on the IFC drawings (where applicable).,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Inspection of Coating,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 630,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - After installation Works are complete, inspect the steel element for damage to the coatings.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Where damage exists, it shall be repaired using an approved repair procedure.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Structural Steel Components,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings, MRPA Quality Management Plan Section 630.22",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Fabricator is required to provide the Manufacturer's Data Record (MDR) for each component.,,,,,,,,,,,,,,,,,,,,,,
label,○ Typically this consists of but not limited to:,,,,,,,,,,,,,,,,,,,,,,
label, i. Certificate of Compliance,,,,,,,,,,,,,,,,,,,,,,
label, ii. Completed Fabrication ITP,,,,,,,,,,,,,,,,,,,,,,
label, iii. Weld Procedure Specifications,,,,,,,,,,,,,,,,,,,,,,
label, iv. Weld Procedure Qualifications,,,,,,,,,,,,,,,,,,,,,,
label, v. Welder Qualifications,,,,,,,,,,,,,,,,,,,,,,
label, vi. Material Certificates and traceability,,,,,,,,,,,,,,,,,,,,,,
label, vii. Quality Assurance check sheets,,,,,,,,,,,,,,,,,,,,,,
label, viii. Welding Consumable batch certificates,,,,,,,,,,,,,,,,,,,,,,
label, ix. Coating certificate(s),,,,,,,,,,,,,,,,,,,,,,
label, x. Non-destructive Testing (NDT) Reports,,,,,,,,,,,,,,,,,,,,,,
label, xi. As-built Drawings to demonstrate compliance with dimensional tolerances of structural steel,,,,,,,,,,,,,,,,,,,,,,
label,○ Collate: Structural Steel Quality Assurance Documentation and upload in a TeamBinder Lot.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Compressive Strength Test Results,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings, Product TDS Section 610",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 7 day compressive strength (average of the 2 no. cubes) per sample for early indication that the strength is tracking correctly.,,,,,,,,,,,,,,,,,,,,,,
label,○ 28 day compressive strength per sample comply with the design strength.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Compressive Strength Test Results,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Sample,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings AS/NZS 5131,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate that all Works meet level and location requirements within the tolerances below:,,,,,,,,,,,,,,,,,,,,,,
label,○ Departure from RL = ±10mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Departure from plan position = ±6mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Departure from alignment = ±6mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Irregularities in alignment = 25mm in 30m,,,,,,,,,,,,,,,,,,,,,,
label,"○ Projection of bolt = +25mm, 5mm",,,,,,,,,,,,,,,,,,,,,,
label,○ Location of beam = ±3mm ,,,,,,,,,,,,,,,,,,,,,,
label,"○ Location of column = height/500, 10mm max.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.4 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
