"Type","Id","Name","Values","Prompting Name","Usage Count","Resource Id"
"textbox","71eef9c5-5789-5d90-89ea-0b68c00ea9b5","Actual Reading if <500MΩ/<1000MΩ",,,,
"section","52006caf-6350-4285-8d32-6a0561fdbfed","Continuity Testing",,,,
"checkpoint","904dd9ec-4232-4529-a23d-9924bf54ff18","Red Phase",,,,
"textbox","cf4db43d-bd8a-5d5d-8efe-a99fe73bd4d0","Resistance (Ω)",,,,
"textbox","bbc273bf-6757-59b2-b065-7b79be06a427","Target Resistance (Ω)",,,,
"checkpoint","8a010c34-ad3f-44f6-b612-187c1b52df72","White Phase",,,,
"textbox","c53816fc-336b-5f0c-82dc-5a69b57952ab","Resistance (Ω)",,,,
"textbox","96675194-8fbd-56aa-93d5-0408c0aa5faf","Target Resistance (Ω)",,,,
"checkpoint","b3d56b96-05a0-4893-95d7-00bf5811b4fe","Blue Phase",,,,
"textbox","c1062c2d-c386-55f0-99cd-12016163d1ee","Resistance (Ω)",,,,
"textbox","88f65101-39fd-5748-b7cf-2b25ec17919b","Target Resistance (Ω)",,,,
"checkpoint","b5e9a7d4-309f-452f-b5fb-5b1bdeb93dae","Neutral",,,,
"textbox","736f3782-a7c4-588c-acd2-268a4a03e69f","Resistance (Ω)",,,,
"textbox","615464c5-2962-5723-9c3e-de0d1a961057","Target Resistance (Ω)",,,,
"checkpoint","fbe6cce2-e362-42d8-ac3c-ed5f1e81b0a9","Earth",,,,
"textbox","2ee539aa-933f-56c0-9220-1db1e740fc7b","Resistance (Ω)",,,,
"textbox","17f9b7f0-2c20-5abe-a210-21c0556a83fd","Target Resistance (Ω)",,,,
"signoff","0963f175-9fe2-4d9e-a431-045b23711916","Checked By (Heyday):",,,,

"checklist-flat","d80c0715-f329-4661-9a44-68e4b5a51855","Communications - Fibre","","Fibre",413,"24cc71b2-31c7-439a-93ff-46fdc2baffcc"
"checkpoint","e2737053-d94a-48c5-b40d-ea6cb9f0e5d8","Cabling is not susceptible to mechanical damage.",,,,
"checkpoint","c283b042-76d5-463a-8cca-eae28e34775a","Cable is dressed on the cable pathways with velcro.",,,,
"checkpoint","0f151bed-084f-43d3-bbb6-d3158693983c","Apply a plastic traffolyte label to each end of the cable.",,,,
"checkpoint","434d0ada-b213-43de-a343-48e2bdb3bafb","Fibre optic reticulates into cabinet correctly and is terminated into fobot.",,,,
"checkpoint","361e5676-c9be-450d-b966-9efe3d620a60","Fobots is labelled correctly with traffolyte.",,,,
"signoff","716f9a14-a9e5-4c50-ad9f-89cc55535c35","Checked By (Heyday/MDE):",,,,

"checklist","67c04e62-9a16-4ad6-bff1-f850ca353df4","Substation Earthing Inspection","","Substation Earthing Inspection",48,"295ea725-cc91-468a-abd2-9dd14af6d4ed"
"section","62a898b2-f6e0-4591-bc14-0522ba8a9ad1","Details:",,,,
"checkpoint","cc096a5a-a547-4918-8c51-0dae4ac1849d","Visual Inspection of Pit",,,,
"note","2ccf85d8-44ed-5696-a9fe-27b45edd008a","Photo Required of Pit",,,,
"checkpoint","cfa7a13d-7bee-4cbd-b8da-81dedcf3f58d","Earth Resistance from Pit Earth Rod to Earth Bar",,,,
"note","67446d85-d979-5751-a367-9cbdd434a363","Earth Resistance to be <0.5Ω",,,,
"note","7d3aed57-4013-5bac-931e-5a7f90003aa0","Photo of Multimeter with results from Earth Rod to Earth Bar",,,,
"signoff","6a32d84d-266b-4ff3-9e8f-293b4d104a9f","Checked By (Heyday):",,,,

"checklist","6c383b39-f825-4304-9fd9-14040470c7da","Testing & Commissioning - PMCS - (Pre-Energisation)","","PMCS - (Pre-Energisation)",0,"37c20d9b-e512-473b-9e43-2009dda20faf"
"section","80cb1efa-9413-4588-bbd4-416d894354f7","WSA20-MPX-04000-EL-ITC-31183000 - Component Tests",,,,
"checkpoint","0bc2971f-c935-4b69-be54-5aed9a755752","Schneider Point to Point Validation ITP - RIOM",,,,
"checkpoint","64746830-809f-4404-a799-04603a3e90e9","Schneider Point to Point Validation ITP - PAC",,,,
"checkpoint","3711391c-514f-4938-9967-a2538ffa1220","Schneider Point to Point Validation ITP - EPS",,,,
"checkpoint","007fcd38-df52-4f21-b06c-149e50cb0e72","Schneider Point to Point Validation ITP - PFC",,,,
"checkpoint","f61dbfe3-d3f0-4a24-bfd3-13f971c6385d","Schneider Point to Point Validation ITP - UPS",,,,
"checkpoint","8a8b9076-eb21-4099-9cc0-ec74a028bc5f","Schneider Point to Point Validation ITP - EV",,,,
"checkpoint","ca18920f-89c7-4222-8b3a-f7735b3a43bf","Schneider Point to Point Validation ITP - IEM",,,,
"checkpoint","691ce5d3-7b5e-40f8-9a3e-b54ef81e8ac9","Schneider Point to Point Validation ITP - eGSE",,,,
"checkpoint","f03a126f-5637-4d04-af33-7b8030637f22","Schneider Point to Point Validation ITP - GEN",,,,
"checkpoint","aad1bf93-4560-481f-9bb8-940ce1c9a995","Schneider Point to Point Validation ITP - LCS",,,,
"checkpoint","75178553-dde5-47ef-9dbb-d4d130d134b8","Schneider Point to Point Validation ITP - EML",,,,
"checkpoint","c0da70a4-fe4c-4380-a6f9-7184ad3bf353","Schneider Point to Point Validation ITP - PV",,,,
"signoff","ac3afc66-f236-4331-9cfd-25ccb6c4835a","Checked By (Heyday):",,,,

"checklist","040342f5-daf6-4418-aa6a-1b082a38f63d","zSYS - Testing & Commissioning - Distribution Boards (Energised) (old version)","","Distribution Boards (Energised)",1,"3f8a7fbd-be78-4883-997e-fced127aced5"
"section","b032e628-606e-4000-bbbb-d0d62e221806","Phase Voltage Reading",,,,
"checkpoint","25cd4117-cbf6-4345-ab67-bb1968727612","Red- Earth",,,,
"textbox","34e9aeec-597f-5189-ab44-01363240ca69","Voltage (V)",,,,
"checkpoint","300c9e68-151a-48e5-803c-97e5444eff43","White - Earth",,,,
"textbox","b567a645-857f-5bdb-aca9-ae4e0411db36","Voltage (V)",,,,
"checkpoint","0b7272c1-f2e6-4bd3-9343-a48778530121","Blue - Earth",,,,
"textbox","963b41ea-0cfd-51e2-97e2-cb271cf50b09","Voltage (V)",,,,
"checkpoint","0abe01fd-b56e-48d6-a408-e8ad14bbc663","Neutral - Earth",,,,
"textbox","e74a8fbc-740f-5f14-a471-792ad68f9fcc","Voltage (V)",,,,
"checkpoint","7f96d7fb-8c43-4f71-b7b7-6b9ca50aca12","Red- White",,,,
"textbox","e421da73-271d-56a2-81f4-2d7051c6eb6a","Voltage (V)",,,,
"checkpoint","66e4a52a-bd60-44b5-8908-85b019e24a5c","Red - Blue",,,,
"textbox","c4ad7d72-86dd-50ac-8ab5-2eb970370af8","Voltage (V)",,,,
"checkpoint","558bad05-a42e-4fc8-a641-bed24775dcaa","Red - Neutral",,,,
"textbox","a151468c-19a8-5bec-a83f-a09899690743","Voltage (V)",,,,
"checkpoint","0b858f23-7214-486e-a656-2ced2a8d0c70","White - Blue",,,,
"textbox","b5261aff-621c-5d9d-b230-73ec46f29d0d","Voltage (V)",,,,
"checkpoint","6b50fbc2-d1cc-4add-8f05-7a7b5346e16d","White - Neutral",,,,
"textbox","3f4beb3f-2274-5ecb-89c5-b4edb4aa3467","Voltage (V)",,,,
"checkpoint","abbc0971-bcee-4f15-a8a5-08965349ecff","Blue - Neutral",,,,
"textbox","db82d5b7-8194-54c4-b7bb-1f726fd8463f","Voltage (V)",,,,
"section","c72524f2-27f4-407c-aaf3-8983b5dad92e","Phase Rotation",,,,
"checkpoint","4e7f16e1-abda-4354-8ea6-f416faea4dbc","Direction",,,,
"button","7df95ddb-312c-57e0-919a-96eca9084fa4","Direction","Clockwise,Anti-Clockwise",,,
"signoff","2d77651c-8e1c-4733-b114-b9e33d17dbbe","Checked By (Heyday):",,,,

"checklist","fdead114-deb8-44bc-b55d-be88024af9f4","zSYS - Testing & Commissioning - Subcircuits (Energised) (deprecated)","","Subcircuits (Energised)",0,"41ec70c3-50a9-49d7-add7-39fb11f7c280"
"section","c3037dc6-5437-4d3a-b0e8-e43b354e9e31","Voltage",,,,
"checkpoint","fb6e4570-b4cb-43ab-9082-051d819f2387","Red - White",,,,
"textbox","cc1852b5-a858-5622-a499-3f6f7a5ecf0c","Voltage (V)",,,,
"checkpoint","9b24a948-75c0-422d-ac9d-8b597617acad","Red - Blue",,,,
"textbox","907067cd-77b3-58fa-b9df-fa4d5dc2626a","Voltage (V)",,,,
"checkpoint","716ace7e-cce9-4389-8bf2-0852ecf28ed9","White - Blue",,,,
"textbox","0c0a9199-cf09-571e-a421-0e9413ed7efb","Voltage (V)",,,,
"checkpoint","00955b7e-5a72-498e-b9b9-44d726b1737b","Red - Neutral",,,,
"textbox","7cb95a8c-b08d-53bb-9f92-c42b900dd157","Voltage (V)",,,,
"checkpoint","7d03839b-63b6-432a-80a9-184c0e4f8de6","White - Neutral",,,,
"textbox","1d76cae3-8545-5350-8895-f5dfbba90860","Voltage (V)",,,,
"checkpoint","046f1ac1-9e92-4f8f-9792-f9b78602f279","Blue - Neutral",,,,
"textbox","04f6bb60-9d27-5a2b-abf6-5c0fc9f7bca1","Voltage (V)",,,,
"checkpoint","85ee5f16-6867-4227-8168-4abf62726adb","Red - Earth",,,,
"textbox","558df863-72c1-5a49-a741-d97bb562cae1","Voltage (V)",,,,
"checkpoint","92d818e7-0134-4120-8c38-5989b5693ba4","White - Earth",,,,
"textbox","6f194aae-c3d4-543a-8770-022b84d0a96e","Voltage (V)",,,,
"checkpoint","11027c91-4c93-48f9-8748-342c95cb2978","Blue - Earth",,,,
"textbox","49ce1391-484c-5415-9c72-afa45c4c7b32","Voltage (V)",,,,
"section","1395c343-7cad-4eac-b2ef-0e94635c4b64","Earth Fault Loop Impedance Test - (N/A if the circuit is RCD Protected)",,,,
"checkpoint","3b5353b1-0122-40f9-bdef-a7d49ee87f9a","Impedance",,,,
"textbox","6fe7d82f-84cb-53e9-af32-5b53073c1c82","Record Inpedance (Ω)",,,,
"textbox","0280d8cc-33c9-558c-8058-c3e02dc3acd8","Target Impedance (Ω)",,,,
"checkpoint","62ce819a-2a7d-4c5a-b870-7e3b02d2a275","RCD/RCBO Tripping Test",,,,
"textbox","508af3fc-b279-5a1b-8447-ce5b88e6c620","Trip Current (mA)",,,,
"textbox","298fdfb3-9ea0-51aa-b3da-88668aff353b","Trip Time (ms)",,,,
"signoff","94e2fe6c-163e-4db7-ab76-95e5fccaa1fa","Checked By (Heyday):",,,,

"checklist","7b246d4f-d493-4a96-a703-880733961745","Testing & Commissioning - Distribution Boards (Pre-Energisation)","","Distribution Boards (Pre-Energisation)",215,"481c62a4-708c-4572-9dfd-762caaf35f5c"
"section","fa47f1b8-3e3e-41d9-aee5-0bffb1dbde39","Physical Checks",,,,
"checkpoint","a2a38f2b-b83f-465d-ac18-666b79851309","Confirm board's dimensions are in accordance with approved shop drawings (provide drawings reference in the Comments section)",,,,
"checkpoint","d0173fb1-b7a4-4fe5-b3f3-4957b1dc6e13","Confirm correct circuit identification and labelling",,,,
"checkpoint","6243f1fe-f6bc-4eea-a876-16ce0b57d2a0","Confirm the board busbars and cables are tighten as per manufacturer recommendations and standards. Provide applied torque in the Comment section",,,,
"checkpoint","8a876eef-445e-4401-8c23-c44c3fcec414","Confirm correct phase identification of busbars and cables inside the board",,,,
"checkpoint","88d1391b-398e-49b0-9508-aa54e90129a9","Confirm correct size of earthing conductors",,,,
"checkpoint","3f2d8c61-6a2e-4740-b89f-ff93ece3113f","Confirm no visual damage to the equipment or meters. Mark the observed issues in a Comment section (if any)",,,,
"section","2c0bf394-bd1e-4bcb-8578-a8b30fd3dfd5","Mechanical Checks",,,,
"checkpoint","7a4ad267-5e5a-45cc-ba9a-4fca8fc3c8be","Repeat manual closing and opening of moulded case circuit breakers for 3 times",,,,
"checkpoint","8fe2ae1d-ef63-45c3-8916-3225e6d58cd6","Repeat manual closing and opening of miniature circuit breakers for 3 times",,,,
"checkpoint","9b5d1b54-b746-4f41-b9cd-488012d1f123","Repeat mounting and dismounting of power fuses for 1 time",,,,
"checkpoint","69405970-b174-4627-887b-65e175daf287","Repeat mounting and dismounting of control fuses 1 time",,,,
"checkpoint","39b4ee49-8ded-4508-9e04-f8e8a13bc0d2","Conduct the torque test for all bolted connections and confirm the torque is in accordance with manufacturer recommendations and standards.",,,,
"checkpoint","7d0559f9-1c49-4555-a760-b7da62822cab","Conduct pull test for all cables connected to MCBs and Termination blocks",,,,
"section","0bc81f3d-9c90-42d2-8754-8265b04bfded","Preliminary Checks",,,,
"checkpoint","59041ea2-5897-4760-b195-d5508458ef02","1. Confirm all fuses Removed in board’s Control Sections",,,,
"checkpoint","eec1440e-9167-4118-a5c3-a83ac50f3f2e","2. Confirm Main Breaker Closed",,,,
"checkpoint","1d346d53-673c-4751-bd19-cc1494becd27","3. Confirm Outgoing Breakers Closed",,,,
"section","0c680e07-b577-4aa0-a117-6498cc2d2a18","Insulation Resistance (500V)",,,,
"checkpoint","19cde899-93ff-4446-8319-29f3df80c43b","1. Between L1 Phase and Neutral",,,,
"button","8d5137fe-f9ad-53f2-bd0e-3b78b4ac100f",">10MΩ","YES,NO",,,
"textbox","d3514873-d980-580e-a9b3-e3d6768388da","Actual Reading if <10MΩ",,,,
"checkpoint","27ba78cb-cc6a-4486-9060-04449287e31e","2. Between L2 Phase and Neutral",,,,
"button","96cdbdc4-a3b3-50d4-a4e9-24c58da4d7ed",">10MΩ","YES,NO",,,
"textbox","c893bc4b-7942-5666-a387-d37e84acd413","Actual Reading if <10MΩ",,,,
"checkpoint","3067f610-0cdc-40d4-9a94-a38a87ad84c6","3. Between L3 Phase and Neutral",,,,
"button","591b519d-97e7-55c5-a0c1-4f4205e18e70",">10MΩ","YES,NO",,,
"textbox","40e1ad66-d1b0-530d-9c48-7c0490f0c9f0","Actual Reading if <10MΩ",,,,
"checkpoint","2425cfa0-d441-439a-aa0a-b3212293fbd5","4. Between Neutral and Earth",,,,
"button","d89ced1e-58d9-5d29-bc08-1f547426c277",">10MΩ","YES,NO",,,
"textbox","dda844a8-c676-5038-b8bb-94d5a66da629","Actual Reading if <10MΩ",,,,
"checkpoint","91811b40-2fae-4cc8-a3ed-f90d5e99daa7","5. Between L1 Phase and Earth",,,,
"button","5f6a6117-6456-50e3-84ab-abf2bee73138",">10MΩ","YES,NO",,,
"textbox","ccc22a7a-9a96-553a-b6a0-f4df0fa7b6aa","Actual Reading if <10MΩ",,,,
"checkpoint","8b72189a-04d6-4285-be93-763670b8ebe4","6. Between L2 Phase and Earth",,,,
"button","fb74e74a-2e7a-52d3-9084-17d88add7ebb",">10MΩ","YES,NO",,,
"textbox","6bb70748-b114-5c79-ba02-b3967f854f88","Actual Reading if <10MΩ",,,,
"checkpoint","5cf9e886-3040-49e4-94f9-878470d6486a","7. Between L3 Phase and Earth",,,,
"button","f8b5bf4a-5ba6-5c60-9660-24e935f0e336",">10MΩ","YES,NO",,,
"textbox","bc001e99-f2bc-53da-8c13-954427272a66","Actual Reading if <10MΩ",,,,
"checkpoint","1d9918f8-3252-4b80-b891-80573f9e0942","8. Between L1 Phase and L2 Phase",,,,
"button","5fde54df-8e06-5008-9320-1d04a65f1079",">10MΩ","YES,NO",,,
"textbox","3799590b-09c6-5a2c-b35e-df93781c3769","Actual Reading if <10MΩ",,,,
"checkpoint","5fa8127b-f62f-4825-84e2-44fd7ea37b94","9. Between L1 Phase and L3 Phase",,,,
"button","27efbce9-eafc-534c-9385-3c4351e3faf3",">10MΩ","YES,NO",,,
"textbox","cee17755-0e21-5240-995e-f3d505967592","Actual Reading if <10MΩ",,,,
"checkpoint","6621d964-67ab-40ee-8881-d55718bbdebf","10. Between L2 Phase and L3 Phase",,,,
"button","eb372be4-3b3a-5104-bb15-30a5499e166d",">10MΩ","YES,NO",,,
"textbox","e0be4235-3074-5e18-81f5-a1fa6f1f7a80","Actual Reading if <10MΩ",,,,
"section","ff744fd6-409b-4128-8678-d95b35cadb4c","Earth Continuity Test",,,,
"checkpoint","33bdaa69-8a6c-404f-a18d-cca8372bb5c5","Earth Continuity",,,,
"textbox","346af0cb-2812-5550-8210-bea371afd6ac","Resistance (Ω) - [Target: <0.5Ω]",,,,
"signoff","0f95add1-bb04-4201-9a4a-ff76b13d207e","Checked By (Heyday):",,,,

"checklist-flat","c4fab001-6d7f-4e61-9514-e45467024253","Testing & Commissioning - Communications Cabling","","Communications Cabling",0,"49d31490-7e0b-4329-bd56-0e4e047099b0"
"checkpoint","55d94b5c-3689-4cb2-8f73-9160690a51be","Cable installed to Manufacturers requirements",,,,
"checkpoint","f4a63d89-7085-4de9-a646-9ff3b5e2c2b7","Cable Labelled",,,,
"checkpoint","57b1b891-a26a-4284-b199-006ddec485d7","Cable Terminated",,,,
"checkpoint","0b118d6f-2240-4905-9767-72c4a3c64569","Cable Tested",,,,
"checkpoint","61d91b88-697a-4bdc-a7a3-1d7e495d395f","As-Builts reflects installed Cable Number and Location",,,,
"signoff","86dbe344-1f18-4c57-9799-284e4f4985ac","Checked By (Heyday):",,,,

"checklist-flat","36c84e5b-0495-4dfc-b941-3b128d44482c","Testing & Commissioning - Earthing Systems - Construction Tests (Earth System Reticulation)","","Earthing Systems - Construction Tests (Earth System Reticulation)",23,"4f8f5707-89fe-4e85-9a0d-4a610730afe0"
"checkpoint","5d791298-49e3-4116-b523-c359d010f8b6","Correct Cable Size and Labelling",,,,
"checkpoint","3124bc43-3fc7-4493-9eea-108a575e2ae1","Earth Continuity",,,,
"textbox","c5ad7585-699d-581b-8267-c3d24da56d0e","Resistance (Ω)",,,,
"textbox","e8f761bb-2760-541e-b5ec-9156d4f317ce","Target Resistance (Ω)",,,,
"signoff","5c7272eb-5012-417d-9440-1e7547cbd7b6","Checked By (Heyday):",,,,

"checklist","adf41567-33c7-4edd-a2e3-b2eb8e5ca8a8","Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised)","","Low Voltage Cables - Mains/Submains (Energised)",499,"4fa7fa9f-7d4c-49f3-a634-9855b677366d"
"section","2b0dd3a0-2840-4fd7-838c-e64206f9de3f","Phase Rotation",,,,
"checkpoint","a6e4ad7e-ec83-4416-8528-d65f1ab998b5","Direction",,,,
"button","28ea72d6-4a91-5a15-94c5-2854db45b57b","Direction","Clockwise,Anti-Clockwise",,,
"signoff","c26a325e-78ba-45d6-91e6-5860806890c3","Checked By (Heyday):",,,,
"section","e88e7031-561f-46cd-bbb9-0199c3ac78cb","Voltage",,,,
"checkpoint","86f8e276-da9e-4b97-ba69-9d5b6f4dd122","Red - White",,,,
"textbox","93653f00-3b32-5550-844e-7b7cf8710501","Voltage (V)",,,,
"checkpoint","6ed9be45-6b56-4b49-87da-ea502410a2e4","Red - Blue",,,,
"textbox","b368877c-44f2-56ed-8d65-302019e35b3e","Voltage (V)",,,,
"checkpoint","db14faf0-0b83-49f8-b05e-3ed90cd33602","White - Blue",,,,
"textbox","71305fd4-cd21-5a08-90d9-04d103c384bf","Voltage (V)",,,,
"checkpoint","b2cb4bf8-69b4-4225-a2f7-6c2d237fc507","Red - Neutral",,,,
"textbox","50f8d9fd-9169-58b7-8c5c-2ad5568d5af6","Voltage (V)",,,,
"checkpoint","0eb3a0b2-9ab2-43bb-98b4-86a8a5174f99","White - Neutral",,,,
"textbox","15d9f414-9e57-5b37-8804-20266311e4d0","Voltage (V)",,,,
"checkpoint","b70d7c3e-3add-4007-ad5d-b1ca733190b5","Blue - Neutral",,,,
"textbox","69e62051-5aa3-5258-8375-5880247be8a5","Voltage (V)",,,,
"checkpoint","8d2bbccf-f4e9-4131-99ab-030da4b330d2","Red - Earth",,,,
"textbox","85db411d-c77e-5ae5-9482-8871a3b373c5","Voltage (V)",,,,
"checkpoint","0725d234-197f-4880-b767-b9be6da1b33c","White - Earth",,,,
"textbox","58452f28-615b-5268-8df2-6aa3d6bad2f7","Voltage (V)",,,,
"checkpoint","1cfb0202-de30-4657-b8ff-6952e850a957","Blue - Earth",,,,
"textbox","45e1a898-8aef-5fe6-a258-43e9f2f26db6","Voltage (V)",,,,
"signoff","8982ac97-a732-4e66-a639-4970c71168cf","Checked By (Heyday):",,,,

"checklist-flat","1e831a00-d7dd-47a8-8c1a-3adb421c1401","Testing & Commissioning - UPS (Pre-Energistation)","","UPS (Pre-Energistation)",5,"542f7910-f82a-44cb-8c2c-3c5317309c34"
"checkpoint","9fce7efb-00fa-4dbe-8da7-cb82428781d1","Commissioning & Installation / Start-up Report - System Room Check – Page 6",,,,
"checkpoint","76622146-1a89-4937-b3b6-b3b6251e014f","Commissioning & Installation / Start-up Report - System Check – Page 6.",,,,

"checklist-flat","942ddc73-90e7-4113-b188-d0d2bd40f2b6","Quality - Earthing & Lightning protection","","Quality - Earthing & Lightning protection",30,"571d8303-108f-4b8e-8d23-7d9bf309ab8f"
"checkpoint","1479e842-cca4-487c-ab4e-fbc4bbd640de","Receipt of Cable & test point delivery to site",,,,
"checkpoint","39de632f-40ed-467a-b184-4cb1d361cc72","Correct cable size and Cable type installed per the shop drawing",,,,
"checkpoint","949d0a9c-6e76-4913-a8b1-243717cdd555","Installed and Terminated to final locations",,,,
"signoff","6d5b64a1-3d75-444a-b7b6-bd7a5fc618ad","Signoff Required from Heyday & Multiplex",,,,
"checkpoint","232b8310-ad90-42ac-8360-ffb23fe6a001","Photos of test piont and bonds attached",,,,

"checklist-flat","8d60bbbe-1ea3-4ffc-acc6-cc9659a95a68","Testing & Commissioning - Emergency Lighting","","Emergency Lighting",0,"5c2c4495-272d-45c0-8bcb-22b0848868b5"
"checkpoint","c2dfcdbf-2955-419d-b108-ffede429bf4f","Pre-requisite Works",,,,
"checkpoint","22880dd4-2579-4d39-b8c9-957b8934c66f","Correct Location & Labelling",,,,
"checkpoint","919b553b-f5f3-4c09-8f17-9d5c2b61169a","Correct Software Mapping",,,,
"checkpoint","bc6f4cea-40bb-4efd-b470-b4392c182cc9","Discharge Autonomy Test",,,,
"signoff","e7af81ef-61e0-4cde-9f0b-c1aae177aa04","Checked By (Heyday):",,,,

"checklist-flat","4bb6e476-8bbc-4e45-a973-63a140bfa3f8","Testing & Commissioning - UPS (Energised)","","UPS (Energised)",5,"5e7a4a85-c075-44bb-9eb3-fc6a92d8079e"
"checkpoint","fdfaaa2d-ff73-42fa-a03d-542a79ed959a","Commissioning & Installation / Start-up Report - Unit pre start-up check – Page 7",,,,
"checkpoint","e799e765-75f6-4b34-9a13-8ca4acee5b53","Commissioning & Installation / Start-up Report - Unit Functional Check – Page 7",,,,
"checkpoint","0a01ea4f-cb67-4be8-b374-02ed1def6419","Commissioning & Installation / Start-up Report - Unit Final Inspection – Page 8",,,,

"checklist-flat","befeb558-5dff-408c-be76-d2ce72f1844a","Quality - In Ground conduit install - HV ONLY","","Quality - In Ground conduit install.",137,"5f3c24cc-25d8-463d-9e04-a304ce091c0b"
"checkpoint","73a71ac9-bed4-4633-9d29-21efd7bbd825","Receipt of conduit delivery to site & storage. (ITP Reference Item 1)",,,,
"checkpoint","2622f687-370d-4ad8-902e-5f73f0b589b6","Set out. (ITP Reference Item 2)",,,,
"checkpoint","6259a244-bbfe-42b5-b5fd-9ed8c0ad949c","Excavation - Correct trenching alignment & depth. (ITP Reference Item 3)",,,,
"signoff","90fc07f1-12f8-4be1-896f-b45f3eac4701","Signoff Required from Heyday & Multiplex",,,,
"checkpoint","dd02b98f-0593-48ef-95db-8b6cc4b7ab98","Conduit Installation. (ITP Reference Item 4)",,,,
"checkpoint","c0e3dd45-3837-42c7-bee2-80fed1e7f336","Spacer Frame Installation. (ITP Reference Item 5)",,,,
"checkpoint","5761ad7f-9073-4e10-8201-47d52ca32c93","Change of direction/bend Installation, correct bending radius used as per drawing. (ITP Reference Item 6)",,,,
"checkpoint","d08685d6-ed34-483b-89b9-269076cad5c8","Bellmouths installed within Insitu Pits. (ITP Reference Item 7)",,,,
"checkpoint","b3c19a1d-81eb-4263-999c-3a3a7b5c1c09","Glue Conduits together. (ITP Reference Item 8)",,,,
"checkpoint","67b70002-92b4-4565-bbe6-d9c23f5fe188","TSB Installation around & above conduits. (ITP Reference Item 9)",,,,
"signoff","367f0d61-a448-4b6f-9362-f1c6a51d7b09","Signoff Required from Heyday & Multiplex",,,,
"checkpoint","5aba8eea-2b46-4f4a-96b5-2272371c28af","150mm cover of backfill above TSB. (ITP Reference Item 10)",,,,
"checkpoint","cd6b3534-56e2-435e-b73b-aa9fcc6bee01","Warning tape installation above 150mm cover. (ITP Reference Item 11)",,,,
"checkpoint","f70d4a64-90e6-489b-9c09-8c9e5f9b1ce5","Back fill & compact. (ITP Reference Item 12)",,,,
"checkpoint","8162eec1-3d56-4a82-bde2-8d1f7d768500","Rope & pathway test. (ITP Reference Item 13)",,,,
"checkpoint","54eb1e84-db3e-4c93-95e4-fbc4fb10d586","Sealing of conduits. (ITP Reference Item 14) HOLD POINT",,,,
"signoff","53bfa6af-a21d-4791-91fd-86ad581731fa","Signoff Required from Heyday & Multiplex",,,,

"checklist","ab447333-a299-4292-8db0-7bf6f22c0c5a","zSYS - Testing & Commissioning - Distribution Boards (Pre-Energisation) (old version)","","Distribution Boards (Pre-Energisation)",5,"5f890f2e-4399-4f47-92e8-4c162df50d86"
"section","8977fb2d-d688-4cf3-ba87-cb3b8fa58f11","Physical Checks",,,,
"checkpoint","53931865-a78a-45ab-97ba-c708723ce19b","Confirm board's dimensions are in accordance with approved shop drawings (provide drawings reference in the Comments section)",,,,
"checkpoint","406cc207-1337-4249-b626-ad3c99a32f08","Confirm correct circuit identification and labelling",,,,
"checkpoint","9fe77cb5-17a2-4cbd-986f-6b77e11a3212","Confirm the board busbars and cables are tighten as per manufacturer recommendations and standards. Provide applied torque in the Comment section",,,,
"checkpoint","803faee4-c37d-40fe-9c85-2e74fc369c5b","Confirm correct phase identification of busbars and cables inside the board",,,,
"checkpoint","47ec17c8-ae92-4b4d-866c-ff0d9ea6aee2","Confirm correct size of earthing conductors",,,,
"checkpoint","63b54de8-ad3b-41d3-a0f3-fc5241186aa9","Confirm no visual damage to the equipment or meters. Mark the observed issues in a Comment section (if any)",,,,
"section","64c1c2c8-43ed-4fd4-bb5b-5d012ed1db54","Mechanical Checks",,,,
"checkpoint","cf8b9aa7-08fd-4c0e-91c8-cbb9f004a809","Repeat manual closing and opening of moulded case circuit breakers for 3 times",,,,
"checkpoint","49cfc303-218e-487c-81da-99c451f007b0","Repeat manual closing and opening of miniature circuit breakers for 3 times",,,,
"checkpoint","bcb84516-3183-41b4-96f5-4fce85c25419","Repeat mounting and dismounting of power fuses for 1 time",,,,
"checkpoint","aa08c339-65f9-48dd-bb4c-bcb7bb3ecc17","Repeat mounting and dismounting of control fuses 1 time",,,,
"checkpoint","bc551d4c-f188-4b41-92fa-cc1e5bb9ac39","Conduct the torque test for all bolted connections and confirm the torque is in accordance with manufacturer recommendations and standards.",,,,
"checkpoint","48adfc55-5257-4635-a37d-8aaa1cdb361a","Conduct pull test for all cables connected to MCBs and Termination blocks",,,,
"section","21404c63-9e24-472c-9e6b-fcff18e7f796","Preliminary Checks",,,,
"checkpoint","28c77213-b2ae-49b2-8713-4e8526be9db4","1. Confirm all fuses Removed in board’s Control Sections",,,,
"checkpoint","8dfbd3cf-e1f3-4186-92f7-84d6786be3cd","2. Confirm Main Breaker Closed",,,,
"checkpoint","19f52456-4a04-4556-af92-67733c2ddd7c","3. Confirm Outgoing Breakers Closed",,,,
"section","bdf6c1bc-a00d-4ab5-9aff-1bbba6598c13","Insulation Resistance (500V)",,,,
"checkpoint","95780f93-e76b-4d2f-9976-285f8da63ae6","1. Between L1 Phase and Neutral",,,,
"button","d13d1e56-7dcb-5e3a-9b5c-a0177a9b705e",">10MΩ","YES,NO",,,
"textbox","acb50fa4-ec67-553a-ac17-a3c84289aef3","Actual Reading if <10MΩ",,,,
