Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,,
d93d6a4f-9ff4-503c-8685-50d729833d1f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Barriers,Stitch Pour QA,2nd pour on 18/10/2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
7ab8de25-32c0-5875-88f1-2c275a07303d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Barriers,Stitch Pour QA,3rd Stitch Pour on 25.10.2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
a5a74fc9-c75f-5d8c-9793-d02e2abc5574,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Barriers,Stitch Pour QA,4th Stitch Pour on 30.10.2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
f2c93085-cd6e-5feb-b04d-5e88fa1938c2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Barriers,Stitch Pour QA,Last Stitch Pour on 1.11.2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
d88cf742-8202-5d71-80eb-262770013db3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Barriers,MGB Transition Barriers,MGB Transition Barrier,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
801e7f5e-3281-593b-aac1-441137da87b7,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Abutments,MGB Abutment A Downstand,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
b4b47855-dfc8-51cc-95f1-0f05485c27e2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Abutments,MGB Abutment D Downstand ,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
66271e54-d5dc-5901-9cfe-6b9cbdc66907,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Columns,EGB Pier B,Column 1,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
7fcf5660-19d6-505e-9842-cc91253168a6,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Columns,EGB Pier B,Column 2,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
0b1c2217-fc12-597a-b301-41cea519cdba,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Columns,EGB Pier B,Column 3,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
86f8be09-228c-5532-b365-7a90c366863a,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Columns,EGB Pier C,Column 1,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
1742c5ff-56b7-5ad1-8066-e981b3a6738a,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Columns,EGB Pier C,Column 2,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
8ca203de-f75e-57c9-a7c4-0b8f3e35a20c,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Columns,EGB Pier C,Column 3,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
7bce7df9-b216-523f-8335-328ef0341ffe,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier B,Column B1,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
1796c706-1670-52e9-a376-f0eb8ab93878,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier B,Column B2,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
b5e4b0b1-bb44-5b93-acc8-c9070812d955,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier B,Column B3,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
2e35dd31-eb2b-51e7-b32a-705993f69da9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier B,Column B4,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
950d0154-4c63-5ebb-bfc1-5a7f29fe57cd,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier C,Column C1,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
01e660f7-a998-5d76-8fd1-a3efd496ac43,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier C,Column C2,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
2b6d4d79-3f27-548d-a8d0-823992d65a04,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier C,Column C3,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
62898a66-cb3b-5f9c-b1c8-421ed38138f1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier C,Column C4,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List"
