type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,
label,"Where spalling around a tested anchor has occurred, preparation of the repair shall follow the Structural Concrete Patch Repair but the repair may allow for the newly cast concrete to create the cover.",,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,Method: Visual,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,"Frequency: Where applicable, each lot",,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,Responsibility: SE/PE/SPE,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,Verifying Documents: This ITP,,,,,,,,,,,,,,
checkpoint,5.5 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,Reference:,,,,,,,,,,,,,,
label,Project Quality Management Plan,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,"Acceptance Criteria: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,Method: Document Review,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,"Frequency: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,Responsibility: SE/PE/SPE,,,,,,,,,,,,,,
label,- - - - - - - - -,,,,,,,,,,,,,,
label,Verifying Documents: This ITP,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications,,,,,,,,,,,,,,
textbox,Print Name:,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,
date,Date:,,,,,,,,,,,,,,
date,Work Completed On,,,,,,,,,,,,,,
