,,"Region A - Camera 12",,"camera 12","site qa","level 0","common areas","tested","region a"
,,"Region A - Camera 13",,"camera 13","site qa","level 0","common areas","tested","region a"
,,"Region A - Camera 14",,"camera 14","site qa","level 0","common areas","tested","region a"
,,"Region A - Camera 15",,"site qa","camera 15","level 0","common areas","tested","region a"
,,"Region A - Camera 16",,"site qa","level 0","camera 16","common areas","tested","region a"
,,"Region A - Camera 17",,"site qa","level 0","common areas","camera 17","tested","region a"
,,"Region A - Camera 18",,"site qa","level 0","common areas","camera 18","tested","region a"
,,"Region B - Staff Room",,"site qa","level 0","region b","common areas","tested","staff room"
,,"Region B - WC 009",,"site qa","level 0","region b","common areas","wc 009","tested"
,,"Region B - Hairdresser 011",,"hairdresser 011","site qa","level 0","region b","common areas","tested"
,,"Region B - Chefs Office 016",,"chefs office 016","site qa","level 0","region b","common areas","tested"
,,"Region B - Pl;ant Room 3 019",,"site qa","level 0","region b","pl;ant room 3 019","common areas","tested"
,,"Region B - Lift 01 012",,"site qa","level 0","region b","common areas","lift 01 012","tested"
,,"Region B - Café/Servery",,"café/servery","site qa","level 0","region b","common areas","tested"
,,"Region B - Restaurant Dining",,"site qa","level 0","region b","common areas","restaurant dining","tested"
,,"Region B - FM Dining 030",,"fm dining 030","site qa","level 0","region b","common areas","tested"
,,"Region B - Admin 036",,"site qa","level 0","region b","common areas","tested","admin 036"
,,"Region B - Copy 037",,"site qa","level 0","region b","common areas","copy 037","tested"
,,"Region B - Reception 039",,"site qa","level 0","region b","common areas","reception 039","tested"
,,"Region B - Meeting 040",,"meeting 040","site qa","level 0","region b","common areas","tested"
,,"Region B - Fire Panel 035",,"site qa","level 0","region b","common areas","fire panel 035","tested"
,,"Region B - Wind Lobby 001",,"wind lobby 001","site qa","level 0","region b","common areas","tested"
,,"Region B - Foyer 002",,"foyer 002","site qa","level 0","region b","common areas","tested"
,,"Region B - Café Seating",,"café seating","site qa","level 0","region b","common areas","tested"
,,"Region B - Wellness Centre",,"site qa","wellness centre","level 0","region b","common areas","tested"
,,"Region B - CM Office 005",,"cm office 005","site qa","level 0","region b","common areas","tested"
,,"Region B - GS Office 006",,"gs office 006","site qa","level 0","region b","common areas","tested"
,,"Region B - Door 12",,"door 12","site qa","level 0","region b","common areas","tested"
,,"Region B - Door 11",,"site qa","door 11","level 0","region b","common areas","tested"
,,"Region B - Corridor",,"corridor","site qa","level 0","region b","common areas","tested"
,,"Region B - Camera 19",,"site qa","level 0","region b","common areas","tested","camera 19"
,,"Region B - Door 14",,"site qa","level 0","region b","door 14","common areas","tested"
,,"Region B - Camera 20",,"site qa","level 0","region b","common areas","camera 20","tested"
,,"Region B - Door 13",,"site qa","level 0","region b","common areas","door 13","tested"
,,"Region B - Camera",,"site qa","level 0","region b","camera","common areas","tested"
,,"Region C - CS018",,"site qa","caresuites","level 0","region c","tested","cs018"
,,"Region C - CS019",,"cs019","site qa","caresuites","level 0","region c","tested"
,,"Region C - CS020",,"site qa","caresuites","level 0","region c","cs020","tested"
,,"Region C - CS021",,"site qa","caresuites","level 0","region c","tested","cs021"
,,"Region C - CS022",,"cs022","site qa","caresuites","level 0","region c","tested"
,,"Region C - CS023",,"cs023","site qa","caresuites","level 0","region c","tested"
,,"Region C - CS024",,"cs024","site qa","caresuites","level 0","region c","tested"
,,"Region C - CS025",,"site qa","caresuites","cs025","level 0","region c","tested"
,,"Region C - CS026",,"site qa","caresuites","level 0","cs026","region c","tested"
,,"Region C - CS027",,"site qa","caresuites","level 0","region c","cs027","tested"
,,"Region C - CS028",,"site qa","caresuites","level 0","region c","cs028","tested"
,,"Region C - CS029",,"site qa","caresuites","level 0","region c","tested","cs029"
,,"Region C - CS030",,"site qa","caresuites","level 0","region c","cs030","tested"
,,"Region C - CS031",,"site qa","caresuites","level 0","region c","cs031","tested"
,,"Region C - CS032",,"site qa","caresuites","level 0","region c","tested","cs032"
,,"Region C - CS033",,"cs033","site qa","caresuites","level 0","region c","tested"
,,"Region C - CS034",,"cs034","site qa","caresuites","level 0","region c","tested"
,,"Region C - RN office 128, 129",,"rn office 128, 129","site qa","level 0","region c","common areas","tested"
,,"Region C - Stairwell 142",,"site qa","level 0","region c","common areas","tested","stairwell 142"
,,"Region C - Gardeen Store 143",,"gardeen store 143","site qa","level 0","region c","common areas","tested"
,,"Region C - Cleaners Cupboard 154",,"cleaners cupboard 154","site qa","level 0","region c","common areas","tested"
,,"Region C - TV Room 133",,"tv room 133","site qa","level 0","region c","common areas","tested"
,,"Region C - Hoist Station 173",,"hoist station 173","site qa","level 0","region c","common areas","tested"
,,"Region C - Shower Room 169",,"site qa","shower room 169","level 0","region c","common areas","tested"
,,"Region C - Stairwell 04",,"stairwell 04","site qa","level 0","region c","common areas","tested"
,,"Region C - Triage Room 135",,"triage room 135","site qa","level 0","region c","common areas","tested"
,,"Region C - Lounge 033, 034",,"site qa","level 0","region c","common areas","lounge 033, 034","tested"
,,"Region C - Door 15 ID.129",,"site qa","level 0","region c","common areas","door 15 id.129","tested"
,,"Region C - Door 16",,"site qa","level 0","region c","common areas","door 16","tested"
,,"Region C - Door 17",,"door 17","site qa","level 0","region c","common areas","tested"
,,"Region C - Door 18",,"door 18","site qa","level 0","region c","common areas","tested"
,,"Region C - Door 19 ED.148",,"site qa","level 0","region c","common areas","door 19 ed.148","tested"
,,"Region C - Door 20 FD.155",,"door 20 fd.155","site qa","level 0","region c","common areas","tested"
,,"Region C - Door 21 ID.135",,"site qa","level 0","region c","common areas","door 21 id.135","tested"
,,"Region C - Door 22",,"site qa","door 22","level 0","region c","common areas","tested"
,,"Region C - Door 23 EW.174.1",,"site qa","level 0","region c","common areas","door 23 ew.174.1","tested"
,,"Region C - Door 24",,"site qa","level 0","region c","common areas","door 24","tested"
,,"Region C - Camera 9",,"site qa","camera 9","level 0","region c","common areas","tested"
,,"Region C - Camera 2",,"camera 2","site qa","level 0","region c","common areas","tested"
,,"Region C - Camera 4",,"site qa","level 0","camera 4","region c","common areas","tested"
,,"Region C - Camera 5",,"site qa","level 0","region c","common areas","tested","camera 5"
,,"Region C - Camera 6",,"site qa","level 0","region c","common areas","camera 6","tested"
,,"Region C - Camera 7",,"camera 7","site qa","level 0","region c","common areas","tested"
,,"Region C - Camera 8",,"camera 8","site qa","level 0","region c","common areas","tested"
,,"Region C - Camera 18",,"site qa","level 0","region c","common areas","camera 18","tested"
,,"Level 1","grouping","level 1"
,,"Region A - CS 103",,"site qa","caresuites","level 1","tested","region a","cs 103"
,,"Region A - CS 104",,"site qa","caresuites","level 1","cs 104","tested","region a"
,,"Region A - CS 105",,"site qa","caresuites","level 1","cs 105","tested","region a"
,,"Region A - CS 106",,"site qa","caresuites","cs 106","level 1","tested","region a"
,,"Region A - CS 107",,"site qa","caresuites","cs 107","level 1","tested","region a"
,,"Region A - CS 108",,"cs 108","site qa","caresuites","level 1","tested","region a"
,,"Region A - CS 109",,"cs 109","site qa","caresuites","level 1","tested","region a"
,,"Region A - CS 110",,"site qa","caresuites","cs 110","level 1","tested","region a"
,,"Region A - CS 111",,"cs 111","site qa","caresuites","level 1","tested","region a"
,,"Region A - CS 112",,"cs 112","site qa","caresuites","level 1","tested","region a"
,,"Region A - CS 113",,"cs 113","site qa","caresuites","level 1","tested","region a"
,,"Region A - CS 114",,"site qa","caresuites","level 1","tested","region a","cs 114"
,,"Region A - CS 115",,"site qa","caresuites","level 1","cs 115","tested","region a"
,,"Region A - CS 116",,"site qa","caresuites","level 1","cs 116","tested","region a"
,,"Region A - Corridor",,"corridor","site qa","level 1","common areas","tested","region a"
,,"Region A - Stairwell 241",,"site qa","level 1","common areas","tested","region a","stairwell 241"
,,"Region A - Stairwell 242",,"site qa","level 1","common areas","stairwell 242","tested","region a"
,,"Region A - Corridor 253",,"site qa","level 1","common areas","corridor 253","tested","region a"
,,"Region A - Triage 265",,"site qa","level 1","common areas","tested","region a","triage 265"
,,"Region A - Meeting Room",,"site qa","level 1","common areas","meeting room","tested","region a"
,,"Region A - Stairwell 292",,"site qa","stairwell 292","level 1","common areas","tested","region a"
,,"Region A - RN Office 297, 296",,"site qa","rn office 297, 296","level 1","common areas","tested","region a"
,,"Region A - Slice Room 298",,"slice room 298","site qa","level 1","common areas","tested","region a"
,,"Region A - Camera 26",,"site qa","camera 26","level 1","common areas","tested","region a"
,,"Region A - Door 29",,"door 29","site qa","level 1","common areas","tested","region a"
,,"Region A - Door 27",,"site qa","level 1","common areas","door 27","tested","region a"
,,"Region A - Door 26",,"site qa","level 1","common areas","tested","region a","door 26"
,,"Region A - Door 25",,"site qa","door 25","level 1","common areas","tested","region a"
,,"Region A - Camera 25",,"camera 25","site qa","level 1","common areas","tested","region a"
,,"Region A - Door 28",,"door 28","site qa","level 1","common areas","tested","region a"
,,"Region A - Door 30",,"site qa","level 1","common areas","door 30","tested","region a"
,,"Region B - CS 117",,"site qa","caresuites","region b","cs 117","level 1","tested"
,,"Region B - CS 118",,"site qa","caresuites","cs 118","region b","level 1","tested"
,,"Region B - CS 119",,"cs 119","site qa","caresuites","region b","level 1","tested"
,,"Region B - CS 135",,"cs 135","site qa","caresuites","region b","level 1","tested"
,,"Region B - CS 136",,"site qa","caresuites","region b","level 1","tested","cs 136"
,,"Region B - S 101",,"site qa","caresuites","region b","level 1","s 101","tested"
,,"Region B - CS 102",,"cs 102","site qa","caresuites","region b","level 1","tested"
,,"Region B - Office 231",,"site qa","region b","office 231","level 1","common areas","tested"
,,"Region B - Dining 210",,"site qa","dining 210","region b","level 1","common areas","tested"
,,"Region B - Private Dining",,"private dining","site qa","region b","level 1","common areas","tested"
,,"Region B - Lounge 201",,"site qa","region b","level 1","common areas","lounge 201","tested"
,,"Region B - Library 203",,"library 203","site qa","region b","level 1","common areas","tested"
,,"Region B - Servery 208",,"servery 208","site qa","region b","level 1","common areas","tested"
,,"Region B - Comms Room 225",,"site qa","region b","level 1","common areas","tested","comms room 225"
,,"Region B - Camera",,"site qa","region b","camera","level 1","common areas","tested"
,,"Region B - Camera",,"site qa","region b","camera","level 1","common areas","tested"
,,"Region B - Corridor",,"corridor","site qa","region b","level 1","common areas","tested"
,,"Region B - Corridor",,"corridor","site qa","region b","level 1","common areas","tested"
,,"Region C - CS 120",,"site qa","caresuites","cs 120","level 1","region c","tested"
,,"Region C - CS 121",,"site qa","caresuites","cs 121","level 1","region c","tested"
,,"Region C - CS 122",,"cs 122","site qa","caresuites","level 1","region c","tested"
,,"Region C - CS 123",,"cs 123","site qa","caresuites","level 1","region c","tested"
,,"Region C - CS 124",,"cs 124","site qa","caresuites","level 1","region c","tested"
,,"Region C - CS 125",,"site qa","caresuites","level 1","region c","tested","cs 125"
,,"Region C - CS 126",,"site qa","caresuites","level 1","region c","cs 126","tested"
,,"Region C - CS 127",,"site qa","caresuites","level 1","region c","cs 127","tested"
,,"Region C - CS 128",,"site qa","caresuites","cs 128","level 1","region c","tested"
,,"Region C - CS 129",,"site qa","caresuites","cs 129","level 1","region c","tested"
,,"Region C - CS 130",,"site qa","caresuites","level 1","region c","cs 130","tested"
,,"Region C - CS 131",,"site qa","caresuites","cs 131","level 1","region c","tested"
,,"Region C - CS 132",,"site qa","caresuites","cs 132","level 1","region c","tested"
,,"Region C - CS 133",,"cs 133","site qa","caresuites","level 1","region c","tested"
,,"Region C - CS 134",,"cs 134","site qa","caresuites","level 1","region c","tested"
,,"Region C - CS 135",,"cs 135","site qa","caresuites","level 1","region c","tested"
,,"Region C - CS 136",,"site qa","caresuites","level 1","region c","tested","cs 136"
,,"Region C - Corridor",,"corridor","site qa","level 1","region c","common areas","tested"
,,"Region C - Stairwell 241",,"site qa","level 1","region c","common areas","tested","stairwell 241"
,,"Region C - Stairwell 242",,"site qa","level 1","region c","common areas","stairwell 242","tested"
,,"Region C - Corridor 253",,"site qa","level 1","region c","common areas","corridor 253","tested"
,,"Region C - Triage 265",,"site qa","level 1","region c","common areas","tested","triage 265"
,,"Region C - Meeting Room",,"site qa","level 1","region c","common areas","meeting room","tested"
,,"Region C - Stairwell 292",,"site qa","stairwell 292","level 1","region c","common areas","tested"
,,"Region C - RN Office 297, 296",,"site qa","rn office 297, 296","level 1","region c","common areas","tested"
,,"Region C - Slice Room 298",,"slice room 298","site qa","level 1","region c","common areas","tested"
,,"Region C - Camera 26",,"site qa","camera 26","level 1","region c","common areas","tested"
,,"Region C - Door 29",,"door 29","site qa","level 1","region c","common areas","tested"
,,"Region C - Door 27",,"site qa","level 1","region c","common areas","door 27","tested"
,,"Region C - Door 26",,"site qa","level 1","region c","common areas","tested","door 26"
,,"Region C - Door 25",,"site qa","door 25","level 1","region c","common areas","tested"
,,"Region C - Camera 25",,"camera 25","site qa","level 1","region c","common areas","tested"
,,"Region C - Door 28",,"door 28","site qa","level 1","region c","common areas","tested"
,,"Region C - Door 30",,"site qa","level 1","region c","common areas","door 30","tested"
,,"Level 2","grouping","level 2"
,,"Region A - CS 203",,"site qa","caresuites","level 2","cs 203","tested","region a"
,,"Region A - CS 204",,"site qa","caresuites","cs 204","level 2","tested","region a"
,,"Region A - CS 205",,"site qa","caresuites","cs 205","level 2","tested","region a"
,,"Region A - CS 206",,"site qa","caresuites","cs 206","level 2","tested","region a"
,,"Region A - CS 207",,"cs 207","site qa","caresuites","level 2","tested","region a"
,,"Region A - CS 208",,"cs 208","site qa","caresuites","level 2","tested","region a"
,,"Region A - CS 209",,"cs 209","site qa","caresuites","level 2","tested","region a"
,,"Region A - CS 210",,"cs 210","site qa","caresuites","level 2","tested","region a"
,,"Region A - CS 211",,"cs 211","site qa","caresuites","level 2","tested","region a"
,,"Region A - CS 212",,"cs 212","site qa","caresuites","level 2","tested","region a"
,,"Region A - CS 213",,"site qa","caresuites","level 2","tested","region a","cs 213"
,,"Region A - CS 214",,"site qa","caresuites","level 2","cs 214","tested","region a"
,,"Region A - CS 215",,"site qa","caresuites","cs 215","level 2","tested","region a"
,,"Region A - CS 216",,"site qa","caresuites","cs 216","level 2","tested","region a"
,,"Region A - Corridor",,"corridor","site qa","common areas","level 2","tested","region a"
,,"Region A - Stairwell 426, 442",,"site qa","common areas","level 2","stairwell 426, 442","tested","region a"
,,"Region A - Cons Room 465",,"cons room 465","site qa","common areas","level 2","tested","region a"
,,"Region A - Triage Room 466",,"triage room 466","site qa","common areas","level 2","tested","region a"
,,"Region A - Stairwell 492",,"site qa","common areas","stairwell 492","level 2","tested","region a"
,,"Region A - RN Office 496, 497",,"rn office 496, 497","site qa","common areas","level 2","tested","region a"
,,"Region A - Stairwell 292",,"site qa","stairwell 292","common areas","level 2","tested","region a"
,,"Region A - RN Office 297, 296",,"site qa","rn office 297, 296","common areas","level 2","tested","region a"
,,"Region A - Slice Room 498",,"site qa","slice room 498","common areas","level 2","tested","region a"
,,"Region A - Camera 32",,"site qa","common areas","level 2","camera 32","tested","region a"
,,"Region A - Camera 31",,"site qa","common areas","camera 31","level 2","tested","region a"
,,"Region A - Door 38",,"site qa","common areas","level 2","door 38","tested","region a"
,,"Region A - Door 41",,"site qa","common areas","level 2","door 41","tested","region a"
,,"Region A - Door 42",,"door 42","site qa","common areas","level 2","tested","region a"
,,"Region A - Door 43",,"door 43","site qa","common areas","level 2","tested","region a"
,,"Region A - Door 40",,"site qa","common areas","level 2","tested","region a","door 40"
,,"Region A - Door 39",,"door 39","site qa","common areas","level 2","tested","region a"
,,"Region B - CS 201",,"cs 201","site qa","caresuites","region b","level 2","tested"
,,"Region B - CS 202",,"site qa","caresuites","region b","level 2","tested","cs 202"
,,"Region B - CS 217",,"site qa","caresuites","cs 217","region b","level 2","tested"
,,"Region B - CS 218",,"cs 218","site qa","caresuites","region b","level 2","tested"
,,"Region B - CS 219",,"cs 219","site qa","caresuites","region b","level 2","tested"
,,"Region B - CS 235",,"site qa","caresuites","region b","level 2","tested","cs 235"
,,"Region B - CS 236",,"site qa","caresuites","region b","level 2","cs 236","tested"
,,"Region B - CS 127",,"site qa","caresuites","region b","cs 127","level 2","tested"
,,"Region B - Corridor",,"corridor","site qa","region b","common areas","level 2","tested"
,,"Region B - Lounge 401",,"site qa","region b","common areas","level 2","tested","lounge 401"
,,"Region B - Activities 403",,"site qa","region b","activities 403","common areas","level 2","tested"
,,"Region B - Servery 408",,"servery 408","site qa","region b","common areas","level 2","tested"
,,"Region B - Dining Room 409",,"site qa","region b","common areas","level 2","tested","dining room 409"
,,"Region B - Private Dining 412",,"site qa","region b","common areas","level 2","tested","private dining 412"
,,"Region B - Camera 29",,"site qa","region b","common areas","level 2","camera 29","tested"
,,"Region C - CS 220",,"site qa","caresuites","cs 220","region c","level 2","tested"
,,"Region C - CS 221",,"cs 221","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 222",,"cs 222","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 223",,"cs 223","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 224",,"site qa","caresuites","region c","level 2","tested","cs 224"
,,"Region C - CS 225",,"site qa","caresuites","region c","level 2","cs 225","tested"
,,"Region C - CS 226",,"site qa","caresuites","region c","cs 226","level 2","tested"
,,"Region C - CS 227",,"site qa","caresuites","cs 227","region c","level 2","tested"
,,"Region C - CS 228",,"site qa","caresuites","cs 228","region c","level 2","tested"
,,"Region C - CS 229",,"cs 229","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 230",,"site qa","caresuites","cs 230","region c","level 2","tested"
,,"Region C - CS 231",,"site qa","caresuites","cs 231","region c","level 2","tested"
,,"Region C - CS 232",,"cs 232","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 233",,"cs 233","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 234",,"cs 234","site qa","caresuites","region c","level 2","tested"
,,"Region C - CS 235",,"site qa","caresuites","region c","level 2","tested","cs 235"
,,"Region C - Corridor",,"corridor","site qa","region c","common areas","level 2","tested"
,,"Region C - RN Office 521, 522",,"site qa","rn office 521, 522","region c","common areas","level 2","tested"
,,"Region C - Electrical Room 524",,"site qa","electrical room 524","region c","common areas","level 2","tested"
,,"Region C - Triage Room 523",,"site qa","region c","common areas","level 2","triage room 523","tested"
,,"Region C - Triage 265",,"site qa","region c","common areas","level 2","tested","triage 265"
,,"Region C - Stairwell 537",,"stairwell 537","site qa","region c","common areas","level 2","tested"
,,"Region C - Sluice Room 546",,"site qa","region c","common areas","level 2","tested","sluice room 546"
,,"Region C - Stairwell 572, 573",,"stairwell 572, 573","site qa","region c","common areas","level 2","tested"
,,"Region C - don/doff 574",,"don/doff 574","site qa","region c","common areas","level 2","tested"
,,"Region C - Camera 28",,"site qa","region c","common areas","camera 28","level 2","tested"
,,"Region C - Door 29",,"door 29","site qa","region c","common areas","level 2","tested"
,"Columns"
,,"Visual Check (Attach Visual checklist-flat)",,"visual check (attach visual checklist-flat)"
,,"Terminations",,"terminations"
,,"Testing",,"testing"
,,"ABF Fibre",,"abf fibre"
,,"ELV Board",,"elv board"

"Pre Wire"
,"Scope",,
,"Rows"
,,"Level 0","grouping","level 0"
,,"Region A - CS001",,"cs001","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS002",,"cs002","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS003",,"pre-wire","site qa","caresuites","cs003","level 0","region a"
,,"Region A - CS004",,"pre-wire","site qa","caresuites","level 0","cs004","region a"
,,"Region A - CS005",,"pre-wire","site qa","caresuites","level 0","cs005","region a"
,,"Region A - CS006",,"pre-wire","site qa","caresuites","level 0","cs006","region a"
,,"Region A - CS007",,"pre-wire","site qa","caresuites","level 0","region a","cs007"
,,"Region A - CS008",,"cs008","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS009",,"cs009","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS010",,"pre-wire","site qa","caresuites","level 0","region a","cs010"
,,"Region A - CS011",,"cs011","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS012",,"cs012","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS013",,"cs013","pre-wire","site qa","caresuites","level 0","region a"
,,"Region A - CS014",,"pre-wire","site qa","caresuites","cs014","level 0","region a"
,,"Region A - CS015",,"pre-wire","site qa","caresuites","level 0","cs015","region a"
,,"Region A - CS016",,"pre-wire","site qa","caresuites","level 0","cs016","region a"
,,"Region A - CS016",,"pre-wire","site qa","caresuites","level 0","cs016","region a"
,,"Region A - Lounge 089",,"pre-wire","site qa","lounge 089","level 0","common areas","region a"
,,"Region A - Stairwell 093",,"stairwell 093","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Staff Hallway 099",,"pre-wire","site qa","level 0","common areas","staff hallway 099","region a"
,,"Region A - Sluice Room 100",,"sluice room 100","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Room 104",,"room 104","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - RN Station 048",,"rn station 048","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Triage 072",,"pre-wire","site qa","level 0","common areas","triage 072","region a"
,,"Region A - WC 084",,"pre-wire","site qa","wc 084","level 0","common areas","region a"
,,"Region A - Stairwell 047",,"pre-wire","site qa","stairwell 047","level 0","common areas","region a"
,,"Region A - Training Room 045",,"pre-wire","site qa","level 0","common areas","training room 045","region a"
,,"Region A - Lounge 089",,"pre-wire","site qa","lounge 089","level 0","common areas","region a"
,,"Region A - Door 1 ED090",,"door 1 ed090","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Door 2 FD 093",,"door 2 fd 093","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Door 3 ED093",,"pre-wire","site qa","level 0","common areas","region a","door 3 ed093"
,,"Region A - Door 4 ED099",,"door 4 ed099","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Door 5 FD296",,"door 5 fd296","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Door 6 FD 0100.1",,"pre-wire","site qa","level 0","common areas","door 6 fd 0100.1","region a"
,,"Region A - Door 7 ID072",,"door 7 id072","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Door 8 ED 059",,"door 8 ed 059","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Door 9 ID 099",,"pre-wire","site qa","level 0","door 9 id 099","common areas","region a"
,,"Region A - Door 10 ED047",,"pre-wire","site qa","door 10 ed047","level 0","common areas","region a"
,,"Region A - Camera 12",,"camera 12","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Camera 13",,"camera 13","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Camera 14",,"camera 14","pre-wire","site qa","level 0","common areas","region a"
,,"Region A - Camera 15",,"pre-wire","site qa","camera 15","level 0","common areas","region a"
,,"Region A - Camera 16",,"pre-wire","site qa","level 0","camera 16","common areas","region a"
,,"Region A - Camera 17",,"pre-wire","site qa","level 0","common areas","camera 17","region a"
,,"Region A - Camera 18",,"pre-wire","site qa","level 0","common areas","camera 18","region a"
,,"Region B - Staff Room",,"pre-wire","site qa","level 0","region b","common areas","staff room"
,,"Region B - WC 009",,"pre-wire","site qa","level 0","region b","common areas","wc 009"
,,"Region B - Hairdresser 011",,"hairdresser 011","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Chefs Office 016",,"chefs office 016","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Pl;ant Room 3 019",,"pre-wire","site qa","level 0","region b","pl;ant room 3 019","common areas"
,,"Region B - Lift 01 012",,"pre-wire","site qa","level 0","region b","common areas","lift 01 012"
,,"Region B - Café/Servery",,"café/servery","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Restaurant Dining",,"pre-wire","site qa","level 0","region b","common areas","restaurant dining"
,,"Region B - FM Dining 030",,"fm dining 030","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Admin 036",,"pre-wire","site qa","level 0","region b","common areas","admin 036"
,,"Region B - Copy 037",,"pre-wire","site qa","level 0","region b","common areas","copy 037"
,,"Region B - Reception 039",,"pre-wire","site qa","level 0","region b","common areas","reception 039"
,,"Region B - Meeting 040",,"meeting 040","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Fire Panel 035",,"pre-wire","site qa","level 0","region b","common areas","fire panel 035"
,,"Region B - Wind Lobby 001",,"wind lobby 001","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Foyer 002",,"foyer 002","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Café Seating",,"café seating","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Wellness Centre",,"pre-wire","site qa","wellness centre","level 0","region b","common areas"
,,"Region B - CM Office 005",,"cm office 005","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - GS Office 006",,"gs office 006","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Door 12",,"door 12","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Door 11",,"pre-wire","site qa","door 11","level 0","region b","common areas"
,,"Region B - Corridor",,"corridor","pre-wire","site qa","level 0","region b","common areas"
,,"Region B - Camera 19",,"pre-wire","site qa","level 0","region b","common areas","camera 19"
,,"Region B - Door 14",,"pre-wire","site qa","level 0","region b","door 14","common areas"
,,"Region B - Camera 20",,"pre-wire","site qa","level 0","region b","common areas","camera 20"
,,"Region B - Door 13",,"pre-wire","site qa","level 0","region b","common areas","door 13"
,,"Region B - Camera",,"pre-wire","site qa","level 0","region b","camera","common areas"
,,"Region C - CS018",,"pre-wire","site qa","caresuites","level 0","region c","cs018"
,,"Region C - CS019",,"cs019","pre-wire","site qa","caresuites","level 0","region c"
,,"Region C - CS020",,"pre-wire","site qa","caresuites","level 0","region c","cs020"
,,"Region C - CS021",,"pre-wire","site qa","caresuites","level 0","region c","cs021"
,,"Region C - CS022",,"cs022","pre-wire","site qa","caresuites","level 0","region c"
,,"Region C - CS023",,"cs023","pre-wire","site qa","caresuites","level 0","region c"
,,"Region C - CS024",,"cs024","pre-wire","site qa","caresuites","level 0","region c"
,,"Region C - CS025",,"pre-wire","site qa","caresuites","cs025","level 0","region c"
,,"Region C - CS026",,"pre-wire","site qa","caresuites","level 0","cs026","region c"
,,"Region C - CS027",,"pre-wire","site qa","caresuites","level 0","region c","cs027"
,,"Region C - CS028",,"pre-wire","site qa","caresuites","level 0","region c","cs028"
,,"Region C - CS029",,"pre-wire","site qa","caresuites","level 0","region c","cs029"
,,"Region C - CS030",,"pre-wire","site qa","caresuites","level 0","region c","cs030"
,,"Region C - CS031",,"pre-wire","site qa","caresuites","level 0","region c","cs031"
,,"Region C - CS032",,"pre-wire","site qa","caresuites","level 0","region c","cs032"
,,"Region C - CS033",,"cs033","pre-wire","site qa","caresuites","level 0","region c"
,,"Region C - CS034",,"cs034","pre-wire","site qa","caresuites","level 0","region c"
,,"Region C - RN office 128, 129",,"rn office 128, 129","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Stairwell 142",,"pre-wire","site qa","level 0","region c","common areas","stairwell 142"
,,"Region C - Gardeen Store 143",,"gardeen store 143","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Cleaners Cupboard 154",,"cleaners cupboard 154","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - TV Room 133",,"tv room 133","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Hoist Station 173",,"hoist station 173","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Shower Room 169",,"pre-wire","site qa","shower room 169","level 0","region c","common areas"
,,"Region C - Stairwell 04",,"stairwell 04","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Triage Room 135",,"triage room 135","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Lounge 033, 034",,"pre-wire","site qa","level 0","region c","common areas","lounge 033, 034"
,,"Region C - Door 15 ID.129",,"pre-wire","site qa","level 0","region c","common areas","door 15 id.129"
,,"Region C - Door 16",,"pre-wire","site qa","level 0","region c","common areas","door 16"
