"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b3eacfa-211f-4d04-a2d3-b9ce808b8291","","fail","","folder","TRUE","FALSE","Material Inspection "
"234433aa-a89d-4f96-9a26-828b9425697c","","work-in-progress","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-011 - Stage 3 West/East PT3 L1"
"e09a5a7f-d870-4c95-8bec-6fe82c381e99","","work-in-progress","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-012 - Stage 3 West PT1 - Shift 1"
"5534abfe-8b2b-447e-a914-a455d708b554","","work-in-progress","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC) - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP009 - Unbound Pavements (FCR & RCC)","FH-ZU2-QU-ITP009-LOT-013 - Stage 3 West PT1 - Shift 2"
"846d8206-65dc-499b-8d49-d592d6fe9c48","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base"
"283efbf0-48d5-44be-a837-5c4eb11d17ab","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0010-LOT-001 - Stage 1 - Pavement Type 1 - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-001 - Stage 1 - Pavement Type 1"
"3b8f2185-720c-4fb4-aec6-27514a05aa53","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-002 - Stage 3 East Shift 1"
"251e8eca-b217-4416-b2ff-5fb28de87dbc","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-003 - Stage 3 East Shift 2"
"c3d642e5-4dff-4522-bc2a-d0bd518e345e","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-004 - Stage 3 East Shift 3"
"0a230357-3452-42f0-8a44-01a7fb298e4f","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-005 - Stage 3 East Shift 4"
"0a72a6c9-16cb-4a2a-84c4-42ea379b94f5","","work-in-progress","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-006 - Stage 3 East Shift 5"
"ae6baf03-d8aa-42c9-9b45-24fad7e21108","","not-started","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-007 - Pre-Closure 1 - Two PCC Runs (32HR Closures)"
"99214148-879d-4fe1-a986-a5db647044e6","","not-started","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-008 - Pre-Closure 2 - Three PCC Runs (32HR Closures)"
"589ecb1b-3f1c-4c82-b09b-d8035bf42a88","","not-started","FH-ZU2-QU-ITP010 - Cement Treated Base - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP010 - Cement Treated Base","FH-ZU2-QU-ITP010-LOT-009 - Stage 3 West Shift 1"
"f973f49e-4c6c-48ff-abd7-460fda27262b","","not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP011 - Concrete Production"
"7fb45b4d-8cbd-4d6c-a6e3-9b8d250f1e76","","not-started","FH-ZU2-QU-ITP011 - Concrete Production - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP011 - Concrete Production","ITP011 - Concrete Production"
"f37cdb7e-ae45-46eb-8dd2-7606d9b19fea","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP012 - High Early Strength Lean Concrete Pavement Production"
"585cbe56-0a2a-4a7e-83ad-32e5c58ad51b","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements"
"aeec908f-5b11-4699-886e-ac409005197a","","pass","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-001 - DX37, DY37, DZ37, EA37, EB37, EC37, ED37, EE37, EF37, EF39"
"0db72fbd-8041-4fdd-954b-9e868ccc5cdd","","pass","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-002 - DX33, DY33, DZ33, EA33, EB33, EC33, ED33, EE33, EF33"
"c5d38551-629f-4342-b3e6-232e29a96b9c","","pass","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-003 - EG31, EH30, EI29, EJ28"
"4c88eb14-6985-4a27-baed-269ac05cd7f3","","pass","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-004 -  DX36, DY36, DZ36, EA36, EB36, EC36, ED36, EE36, EF36"
"50e8a1e7-579a-409e-af15-55b1f7e009be","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-005 - EC39, ED39, EE39, EF40, DX34, DY34, DZ34, EA34, EB34, EC34, ED34, EE34, EF34"
"b625367a-cd49-4401-a74d-c76fb4d608b9","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-006 - DX32, DY32, DZ32, EA32, EB32, EC32, ED32, EE32, EF32"
"72a8316f-0a94-4076-af48-c0405733fbed","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-007 - DX38, DY38, DZ38, EA38, EB38, EC38, ED38, EE38, EF38"
"2b91208d-d752-4fcf-a505-010f43a18df4","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-008 - ED31, EE31, EF31"
"add2db00-3dfb-4a4b-854c-d75c5402b727","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-009 - DX35, DY35, DZ35, EA35, EB35, EC35, ED35, EE35, EF35"
"ea33ed38-bf06-4f57-a3f1-39b15ce04604","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-010 - DA40, DB40, DC40, DD40, DE40, DC38, DD38, DE38, DF38, DG38, DH38, DI38, DJ38"
"10648eb2-5d05-4c63-bdd0-d210f1aba759","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-011 - DG36, DH36, DI36, DJ36, DK36, DL36, DM36, DN36, DO36, DP36, DQ36, DR36, DS36, DT36, DU36, DV36, DW36"
"69a59bcb-ddc2-4479-9968-aa3c83a45e40","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-012 - Pre 32HR Closure 1 (X12, X13, X14, X15 & Z12, Z13, Z14, Z15)"
"b91a4cff-b5cd-4884-b842-aab565a8b8c2","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-013 - DB39, DC39, DD39, DE39, DF39, DG39, DD37, DE37, DF37, DG37, DH37"
"b0efc2d5-d4f2-4cb1-82c8-450934366502","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-014 - CO34, CP34, CQ34, CR34, CS34, CT34, CU34"
"a1af1a1b-7813-4014-ad5d-1c3a29b18b60","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-015 - CV34, CW34, CX34, CY34, CZ34, DA34, DB34, DJ37, DK37, DL37, DM37, DN37, DO37, DP37"
"af4fd5ad-0965-487b-a099-5dc5e2b801d2","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-016 - 20mm mix trial"
"922dacc6-8fe6-47f2-916e-c6c587b04877","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-017 - DQ37, DR37, DS37, DT37, DU37, DV37, DW37"
"1ddef71c-93f8-4376-8edf-12529b207254","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-018"
"16b18294-b85c-4a35-9e6b-5667ab8525ed","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-019 - CO33, CP33, CQ33, CR33, CS33, CT33, CU33, CV33, CW33, CX33, CY33, CZ33, DA33, DB33, DC33"
"e7965fb7-fac9-467a-a5fc-ea1b15cbecf3","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-020 - Pre 32Hr closure"
"83b3cdf9-7fde-4823-aef2-678bc8eb166f","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-021 - DD33, DE33, DF33, DG33, DH33, DI33, DJ33, DK33, DL33"
"cf60c0cb-1e63-48a8-806d-2357b3645086","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-022"
"d5326a69-213b-473d-865d-b8f4b495f2bf","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-023"
"94b25a52-bc7c-4def-b732-5a57788407a3","","work-in-progress","FH-ZU2-QU-ITP013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-024"
"a4d4e822-a012-40c3-a3d2-6c6bdd78bfa2","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing"
"65dfb035-2781-48b5-a111-04cf8102ec95","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-001 - Stage 1"
"6faac85f-2b97-41c8-a4c0-fc8142151af6","","not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement"
"37d6ceb3-b240-473e-a55e-4aef44daed35","","not-started","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement","ITP015 - High Early Strength Lean Concrete Placement"
"d1884a1c-5dd1-484a-b6fb-455fc66885f1","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix"
"796d398c-caac-48fb-8b35-084daa4d2d50","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix"
"3e60608c-3c47-4ca9-b829-1c5b4030ab00","","pass","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP017 - Asphalt Production - 14H Mix","FH-ZU2-QU-ITP017-LOT-001 - Stage 1 Shoulders"
"96367f0b-378b-4c7f-8ae9-165947c2ccaf","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement"
"f49bfefe-174a-4cf6-8c84-c2a82928a947","","work-in-progress","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-001"
"2d28f97f-f6de-4d72-8224-34e2ab4e9091","","work-in-progress","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-002 - RWY 09/27 Patch"
"4eef747d-7221-4fe0-9c95-00997ecb9067","","work-in-progress","FH-ZU2-QU-ITP018 - Asphalt Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP018 - Asphalt Placement","FH-ZU2-QU-ITP018-LOT-003 - TWY Tango Patch"
"cdd20f2f-94ee-44ef-bb23-77fcca06f374","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement"
"2fa255a9-7aa0-4520-8281-20ad4f4106e6","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0019 - Spray Seal Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-001 - Spray Seal - Stage 1"
"38f170f7-54ff-4255-8ddb-ccb3d5f0cc7a","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0019 - Spray Seal Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP019 - Spray Seal Placement","FH-ZU2-QU-ITP019-LOT-002 - Stage 3 East"
"e18664b2-075e-4564-bf72-cfefcc528e6d","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP020 - Prime Coat"
"89510bde-6504-4912-bf67-6aff6e63449f","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0020 - Prime Coat - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP020 - Prime Coat","FH-ZU2-QU-ITP020-LOT-001"
"0485ab31-fa84-4549-a5e8-90165e9e99a2","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP021 - Tack Coat"
"378a7fe2-7357-4180-bcf2-10caf8a09beb","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP022 - Hatelit Install"
"a542bed2-0b2f-4370-8bc8-824c5481e763","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP023 - RBB"
"b1a7181f-f7c1-4f6c-9801-feb39c32d27b","","not-started","FH-ZU2-QU-ITP023 - RBB Install - Rev 1","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-001 - Stage 1 & Stage 4 runway patch"
"84fa9982-a42d-444e-bcde-1d8b2ca1a62d","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0023 - RBB Install - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP023 - RBB","FH-ZU2-QU-ITP023-LOT-002 - Taxiway Tango Patch"
"fa909319-1d3a-4870-a5e6-8203a4919a74","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP024 - Line Marking"
"f0fabedf-eaf3-4eaf-944f-32c843ce4b6b","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0024 - Line Marking - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP024 - Line Marking","FH-ZU2-QU-ITP024-LOT-001 - RWY 09/27 Lead-in Line"
"85b55f02-b2bd-4362-a156-f87c5530d423","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation"
"9ec2f75d-d77e-4311-ac13-f64424504e48","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-002 - Stage 3 East (4 x 100mm Conduits)"
"734181cb-077a-48be-bc37-df4eab49abbb","","pass","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-001 - Stage 5"
"99e0eaed-0de5-4d03-9afc-fbcc935cb360","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-003 - ALER 3 - AGL Conduit Trench (8 x 100mm)"
"9a1d819a-5184-4672-b266-c0010709a718","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-004 - IWDI Trench Line - (2 x 100 mm)"
"d1729ba8-0ba4-40ca-a434-818d84378f45","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-005 - Stage 1"
"ec464080-aec1-4057-8a72-bd2b6ab7e9b8","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-006 - Stage 3 East"
"c308d4e9-4166-4f82-a5de-9e1b77c216e4","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-007 - Stage 3 West (4 x 100mm Conduits)"
"a6a98ea6-012e-4bf2-9a3c-9323c3c1415b","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-008 - ALER 3 AGL Conduits (Western Corridor)"
"d9318114-31f6-464e-aa3a-641ca44eeb7e","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-009 - Stage 3 Middle"
"d94a27ec-13bf-4e9c-80aa-836933ddc92d","","work-in-progress","FH-ZU2-QU-ITP025 - AGL Conduit and Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP025 - AGL Conduit Installation","FH-ZU2-QU-ITP025-LOT-010 - Stage 2 (4 x 100mm Conduits)"
"0c668235-ebb3-49b3-8189-1505f328fa73","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP026 - AGL General, Testing & Commissioning"
"e29bff28-f6f7-42b9-80b5-e6ffb8a5e1d0","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling"
"7c642715-0fdd-40e4-9836-363575b4c7d8","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-001 - Stage 5"
"bd5dd08f-a878-4249-b2f7-419c36cfc0bf","","pass","FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP027 - AGL Cabling","FH-ZU2-QU-ITP027-LOT-002 - Stage 1"
"5489c613-93eb-46fd-8d18-39e93ec29de9","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP028 - AGL MAG Signs"
"71d7e8aa-b9cd-407e-a20a-272301d59f20","","work-in-progress","FH-ZU2-QU-ITP028 - AGL MAG Signs - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP028 - AGL MAG Signs","FH-ZU2-QU-ITP028-LOT-001 - Stage 5"
"955af896-30b2-463d-aa17-7f8472b29768","","work-in-progress","FH-ZU2-QU-ITP028 - AGL MAG Signs - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP028 - AGL MAG Signs","FH-ZU2-QU-ITP028-LOT-002 - Stage 1"
"e49cf522-3dab-4de3-9cb3-157dea09adee","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP029 - Topsoil and Grassing"
"02756499-89e8-49a7-9fdf-34b1b9aca616","","work-in-progress","FH-ZU2-QU-ITP029 - Topsoil and Grassing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP029 - Topsoil and Grassing","FH-ZU2-QU-ITP029-LOT-001 - Stage 1"
"4d9df115-e2f5-41a1-8639-b5bd3f80a563","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP030 - Precast Concrete Walls"
"9cc21d08-174d-46a1-a0b5-17150349eab6","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP031 - Electrical and Communications Conduits Install"
"345843f8-363b-419f-a990-a2516a6aee71","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP032 - Sewer Pipe Install"
"8b302eb2-e9d4-4a80-ab74-984539868a0f","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP033 - Building Fitout"
"165774b5-6c9f-4178-a065-261cc990a1ae","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP034 - HV Conduits"
"838bee1a-a12c-4e0f-9abe-64d925d6c4f0","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP035 - HV Cabling"
"a0e25e65-94c9-4fb9-8507-c53f523815bc","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP036 - HV Testing & Commissioning"
"6c6bfb91-0fbf-44fc-894f-dc8321b5bf62","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP037 - Miscellaneous Concrete Structures"
"970e40fa-538a-4804-9717-bf3ea7cc527b","","work-in-progress","FH-ZU2-QU-ITP037 - Miscellaneous Concrete Structures - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP037 - Miscellaneous Concrete Structures","FH-ZU2-QU-ITP037-LOT-001 - IWDI Pad Footing"
"ab6b250c-f409-4ebb-9355-5c6e12d33182","","no-status-not-started","","folder","TRUE","FALSE","FH-ZU2-QU-ITP038 - Native Grass Protection"
"d2a9c7c3-f057-4f35-9d07-9109c3186262","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP039 - AGL Boring Installation"
"00b3432a-733e-4555-829c-4a036d90272a","","work-in-progress","FH-ZU2-QU-ITP039 - AGL Boring Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP039 - AGL Boring Installation","FH-ZU2-QU-ITP039-LOT-001 - 09-27 Underbore"
"3dd1feab-f326-4593-b636-422184942c61","","work-in-progress","","folder","TRUE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation"
"e549af70-8996-48cf-b758-00f1a76bf246","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-001 - Stage 3 (EP235)"
"a90c5380-d4ab-4326-9240-f217437bf0c1","","work-in-progress","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-002 - Stage 3 (EP222)"
"fc82f7f7-92e6-4215-896c-022c5fb3c150","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-003 - Stage 1 (EP223)"
"3b07ba90-ee50-4661-9a68-98f50a8e38a5","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-004 - Stage 1 (EP224)"
"1aaf2927-b287-43eb-a280-24db5f730342","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-005 - Stage 1 (EP225)"
"ba8b9fed-6e52-43d4-af29-65379b4b726f","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-006 - ALER 3 (EP206)"
"5534b5fc-76a6-4a2a-9e8a-a78e89e949e6","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-007 - ALER 3 (EP207)"
"09ed5d5e-40de-402b-9d1f-c41a54fc9f2a","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-008 - ALER 3 (EP208)"
"815d1e3d-2a89-4f75-9f2a-68dcce02c823","","pass","FH-ZU2-QU-ITP040 - AGL Pit Installation - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP040 - AGL Pit Installation","FH-ZU2-QU-ITP040-LOT-009 - ALER 3 (EP209)"
