type,name,values,prefix,postfix,usage count,user addable,template name,,
checkpoint,Clips used are not dissimilar metals and will not corrode an element,,,,,,,,
checkpoint,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,,,
checkpoint,Branch junctions & off-set levels are correct,,,,,,,,
checkpoint,Pipe joints & witness marks are correct,,,,,,,,
checkpoint,Checked for damage prior to install,,,,,,,,
checkpoint,Disconnection unions are correct to allow for future maintenance,,,,,,,,
checkpoint,Extension points have sacrificial valves,,,,,,,,
checkpoint,Gas authority labels have been applied with working pressure noted,,,,,,,,
checkpoint,Penos have been caulked and meet fire rating requirements (top and underside of slab),,,,,,,,
checkpoint,Gas riser/s are ready for testing,,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - Toilets & Cisterns,,,,,,Amenities - Fit Off/ Fixture Install - Toilets & Cisterns,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for fit off of toilet and cistern (this is not a commissioning ITP),,,,,,,,
checkpoint,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,,,
checkpoint,Installation materials used in accordance with manufacturer requirements,,,,,,,,
checkpoint,Fixture has been checked for damage. Damaged fixtures do not get installed,,,,,,,,
checkpoint,"Installation is aligned, level and secure",,,,,,,,
checkpoint,Flush pipe has been measured to suit the pan prior to being cut to size,,,,,,,,
checkpoint,Button flush plate is in working order and not damaged/scratched,,,,,,,,
checkpoint,Seat and accessories are secure and correct,,,,,,,,
checkpoint,DDA suite back rest installed correctly,,,,,,,,
checkpoint,Full visual inspection undertaken and all required elements having been installed,,,,,,,,
checkpoint,Pan trap is clear of debris,,,,,,,,
checkpoint,Flexible connections are correct with no twisting or kinks,,,,,,,,
checkpoint,Fixture has been left covered and protected and the area is clean,,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - All Items,,,,,,Amenities - Fit Off/ Fixture Install - All Items,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for fit off of all fixtures (this is not a commissioning ITP),,,,,,,,
checkpoint,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,,,
checkpoint,Installation materials used in accordance with manufacturer requirements,,,,,,,,
checkpoint,All fixtures were checked for damage. Damaged fixtures do not get installed,,,,,,,,
checkpoint,Full visual inspection undertaken and all required elements having been installed,,,,,,,,
checkpoint,All floor wastes and trap/s are clear of debris,,,,,,,,
checkpoint,All fixtures are covered and protected and the area is clean,,,,,,,,
checkpoint-no-status,Items installed,,,,,,,,
checkpoint,"Vanity installed - aligned, level, secure, damage free (include photo)",,,,,,,,
checkpoint,"Vanity tapware installed - aligned, level, damage free (include photo)",,,,,,,,
checkpoint,"Shower rail/rose installed - secure, damage free (include photo)",,,,,,,,
checkpoint,"Shower mixer installed - secure, damage free (include photo)",,,,,,,,
checkpoint,"Kitchen sink installed - aligned, level, damage free (include photo)",,,,,,,,
checkpoint,"Kitchen mixer installed - aligned, level, damage free (include photo)",,,,,,,,
checkpoint,Kitchen underbench boiling & chilling unit installed & connected - (include photo),,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - Waste & Trap Clean Out,,,,,,Amenities - Fit Off/ Fixture Install - Waste & Trap Clean Out,,
section,Details,,,,,,,,
checkpoint,Shower waste trap has been vaccuumed - no debris remaining (include photos),,,,,,,,
checkpoint,Bathroom/s floorwaste trap has been vaccuumed - no debris remaining (include photos),,,,,,,,
checkpoint,Laundry floorwaste trap has been vaccuumed - no debris remaining (include photos),,,,,,,,
checkpoint,All grates have been resecured to each waste,,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - Wall Tundish,,,,,,Amenities - Fit Off/ Fixture Install - Wall Tundish,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for fit off of laundry in wall tundish (this is not a commissioning ITP),,,,,,,,
checkpoint,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,,,
checkpoint,Installation materials used in accordance with manufacturer requirements,,,,,,,,
checkpoint,Fixture has been checked for damage. Damaged fixtures do not get installed,,,,,,,,
checkpoint,"Tundish has been installed aligned, level and secure",,,,,,,,
checkpoint,Trap connection is clear of debris,,,,,,,,
checkpoint,Fixture has been left covered and protected and the area is clean,,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - Hose Taps,,,,,,Amenities - Fit Off/ Fixture Install - Hose Taps,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for fit off of laundry hose taps (this is not a commissioning ITP),,,,,,,,
checkpoint,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,,,
checkpoint,Installation materials used in accordance with manufacturer requirements,,,,,,,,
checkpoint,Fixture has been checked for damage. Damaged fixtures do not get installed,,,,,,,,
checkpoint,"Hose Taps have been installed aligned, level and secure",,,,,,,,
checkpoint,Backflow prevention device has been installed,,,,,,,,
checkpoint,Fixture has been left covered and protected and the area is clean,,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - Gas Cooktop,,,,,,Amenities - Fit Off/ Fixture Install - Gas Cooktop,,
section,Details,,,,,,,,
checkpoint,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,,,
checkpoint,Installation materials used in accordance with manufacturer requirements,,,,,,,,
checkpoint,Fixture has been checked for damage and leaks. Damaged fixtures do not get installed,,,,,,,,
checkpoint,"Cooktop has been installed aligned, level and secure",,,,,,,,
checkpoint,Surrounding wall material is fire rated and complies with manufacturer specs,,,,,,,,
checkpoint,Distance from cooktop flame to underside of overhead joinery/rangehood complies with manufacturer specs,,,,,,,,
checkpoint,Isolation valve has been installed,,,,,,,,
checkpoint,Gas regulator has been installed,,,,,,,,
checkpoint,Flexible connections are correct with no twisting or kinks,,,,,,,,
checkpoint,Full visual inspection undertaken and all required elements having been installed,,,,,,,,
checkpoint,Fixture has been left covered and protected and the area is clean,,,,,,,,
,,,,,,,,,
checklist,Fit Off/ Fixture Install - Cleaners Sink,,,,,,Amenities - Fit Off/ Fixture Install - Cleaners Sink,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for fit off of cleaners sink (this is not a commissioning ITP),,,,,,,,
checkpoint,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,,,
checkpoint,Installation materials used in accordance with manufacturer requirements,,,,,,,,
checkpoint,Sink & tapware has been checked for damage. Damaged fixtures do not get installed,,,,,,,,
checkpoint,"sink & taps have been installed aligned, level and secure",,,,,,,,
checkpoint,Trap connection is clear of debris,,,,,,,,
checkpoint,Fixture has been left covered and protected and the area is clean,,,,,,,,
,,,,,,,,,
checklist,Testing - Potable Water - 1500kpa water test (not an air test),,,,,,Amenities - Testing - Potable Water - 1500kpa water test (not an air test),,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for undertaking a hydrostatic test at 1500kPa,,,,,,,,
checkpoint,Water test is being conducted on material that is rated to withstand 1500kpa,,,,,,,,
checkpoint,All valves dedicated to isolating the test zone have been securely shut off & tagged,,,,,,,,
checkpoint,Air purging valve point has been nominated,,,,,,,,
checkpoint,Pressure testing valve point has been nominated (if none at meter manifold),,,,,,,,
checkpoint,Ensure isolating valves within the test zone are open as required,,,,,,,,
checkpoint,"All terminal open ends i.e. lugged elbows, etc are securely capped off",,,,,,,,
checkpoint,"All in-wall mixer assemblies & pressure sensitive meters, etc have been isolated/removed from the test zone (these items are only rated to max 500kpa)",,,,,,,,
checkpoint,Feeder valve was slowly opened & the test zone has filled with water until completely purged of any air,,,,,,,,
checkpoint,Electric pressure testing pump device was connected to the nominated test point,,,,,,,,
checkpoint,Electric pressure testing pump is calibrated,,,,,,,,
checkpoint,Test consisted of slowly increasing the pressure to 1500kpa with the water feed shut off and the pressure held for not less than 30mins,,,,,,,,
checkpoint,Pressure in the testing area was slowly reduced back to neutral working conditions,,,,,,,,
textbox,Pressure reading photos must be taken at start & finish of test. Add in comments (test duration etc),,,,,,,,
,,,,,,,,,
checklist,Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,,,,,Amenities - Testing - Potable Water - 500kpa water test pressure sensitive valves (not an air test),,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for undertaking a hydrostatic test to 500kPa to accommodate pressure sensitive fittings,,,,,,,,
checkpoint,All valves dedicated to isolating the test zone have been securely shut off & tagged,,,,,,,,
checkpoint,Air purging valve point has been nominated,,,,,,,,
checkpoint,Pressure testing valve point has been nominated (if none at meter manifold),,,,,,,,
checkpoint,Ensure isolating valves within the test zone are open as required,,,,,,,,
checkpoint,"All terminal open ends i.e. lugged elbows, etc are securely capped off",,,,,,,,
checkpoint,Feeder valve was slowly opened & the test zone has filled with water until completely purged of any air,,,,,,,,
checkpoint,Electric pressure testing pump device was connected to the nominated test point,,,,,,,,
checkpoint,Electric pressure testing pump is calibrated,,,,,,,,
checkpoint,Test consisted of slowly increasing the pressure to 500kpa with the water feed shut off and the pressure held for not less than 30mins,,,,,,,,
checkpoint,Pressure in the testing area was slowly reduced back to neutral working conditions,,,,,,,,
textbox,Pressure reading photos must be taken at start & finish of test. Add in comments (test duration etc),,,,,,,,
,,,,,,,,,
checklist,Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),,,,,,Amenities - Testing - Potable Water - 1500kpa Bump Test Couta Fittings (not an air test),,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for undertaking a bump test on Couta WaterPex fittings to meet manufacturer's guidelines,,,,,,,,
checkpoint,Pressure sensitive valves have been removed from test section (Note: this test will damage pressure sensitive fittings),,,,,,,,
checkpoint,All valves dedicated to isolating the test zone have been securely shut off & tagged,,,,,,,,
checkpoint,Air purging valve point has been nominated,,,,,,,,
checkpoint,Pressure testing valve point has been nominated (if none at meter manifold),,,,,,,,
checkpoint,Ensure isolating valves within the test zone are open as required,,,,,,,,
checkpoint,"All terminal open ends i.e. lugged elbows, etc are securely capped off",,,,,,,,
checkpoint,Feeder valve was slowly opened & the test zone has filled with water until completely purged of any air,,,,,,,,
checkpoint,Electric pressure testing pump device was connected to the nominated test point,,,,,,,,
checkpoint,Electric pressure testing pump is calibrated,,,,,,,,
checkpoint,Pressure was slowly increased to 1500kpa and held for 2 minutes,,,,,,,,
checkpoint,"Pressure was decreased to 1000kpa and held for 20secs, then immediately and rapidly the pressure was increased back to 1500kpa for a further 2 minutes.",,,,,,,,
checkpoint,"The previous step has been repeated: Pressure was decreased to 1000kpa and held for 20secs, then immediately and rapidly the pressure was increased back to 1500kpa and held for 30minutes.",,,,,,,,
textbox,Pressure reading photos must be taken at start & finish of 30minutes test. Add in comments (test duration etc),,,,,,,,
,,,,,,,,,
checklist,Testing - Natural Gas,,,,,,Amenities - Testing - Natural Gas,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for air test on fittings to meet manufacturer's guidelines,,,,,,,,
checkpoint,All valves dedicated to isolating the test zone have been securely shut off & tagged,,,,,,,,
checkpoint,Air purging valve point has been nominated,,,,,,,,
checkpoint,Pressure testing valve point has been nominated,,,,,,,,
checkpoint,Ensure isolating valves within the test zone are open as required,,,,,,,,
checkpoint,All terminal open ends are securely capped off,,,,,,,,
checkpoint,Feeder valve was slowly opened & the test zone has filled with air until completely purged,,,,,,,,
checkpoint,Pressure testing device was connected to the nominated test point,,,,,,,,
checkpoint,Pressure testing device is calibrated,,,,,,,,
checkpoint,Test must be undertaken to pressure of 7kPa OR 1.5 times the operating/working pressure whichever is greater (eg 3.5 kPa working pressure = 8.75 kPa testing pressure),,,,,,,,
checkpoint,Testing was deemed successful if the pressure remains unchanged for 5 mins of every 30 litres volume of pipe,,,,,,,,
checkpoint,Pressure in the testing area was slowly reduced back to neutral working conditions,,,,,,,,
textbox,Pressure reading photos must be taken at start & finish of test. Add in comments (test duration etc),,,,,,,,
,,,,,,,,,
checklist,Testing Potable Water - (1.5 times maximum working pressure),,,,,,Amenities - Testing Potable Water - (1.5 times maximum working pressure),,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for water test on fittings that can not be tested to 1500 kPa as per manufacturer's guidelines,,,,,,,,
checkpoint,Water test is being conducted on material that is rated to withstand BELOW 1500kpa,,,,,,,,
checkpoint,All valves dedicated to isolating the test zone have been securely shut off & tagged,,,,,,,,
checkpoint,Air purging valve point has been nominated,,,,,,,,
checkpoint,Pressure testing valve point has been nominated (if none at meter manifold),,,,,,,,
checkpoint,Ensure isolating valves within the test zone are open as required,,,,,,,,
checkpoint,"All terminal open ends i.e. lugged elbows, etc are securely capped off",,,,,,,,
checkpoint,"All in-wall mixer assemblies & pressure sensitive meters, etc have been isolated/removed from the test zone (these items are only rated to max 500kpa)",,,,,,,,
checkpoint,Feeder valve was slowly opened & the test zone has filled with water until completely purged of any air,,,,,,,,
checkpoint,Electric pressure testing pump device was connected to the nominated test point,,,,,,,,
checkpoint,Electric pressure testing pump is calibrated,,,,,,,,
checkpoint,Test consisted of slowly increasing the pressure to one a half times the working pressure and the pressure held for not less than 30mins,,,,,,,,
checkpoint,Pressure in the testing area was slowly reduced back to neutral working conditions,,,,,,,,
textbox,Pressure reading photos must be taken at start & finish of test. Add in comments (test duration etc),,,,,,,,
,,,,,,,,,
checklist,Testing - Water Hold - Sewer & Stormwater Underslung,,,,,,Amenities - Testing - Water Hold - Sewer & Stormwater Underslung,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for water hold test of underslung sewer & stormwater drainage,,,,,,,,
checkpoint,Pipe has been checked and is clear of blockage,,,,,,,,
checkpoint,Pipe work is securely clipped and ready to hold water,,,,,,,,
checkpoint,Open ends have been sealed,,,,,,,,
checkpoint,Test was conducted from stack riser 1m above the highest overflow point,,,,,,,,
checkpoint,Test was successful as it held water at an unchanged level for at least 30mins,,,,,,,,
checkpoint,Water was drained from the pipe at the end of the test,,,,,,,,
textbox,Water level photos must be taken at start & finish of test. Add in comments (test duration etc),,,,,,,,
,,,,,,,,,
checklist,Testing - Air Test - Stormwater & Downpipe,,,,,,Amenities - Testing - Air Test - Stormwater & Downpipe,,
section,Details,,,,,,,,
checkpoint-no-status,Test Phase (stormwater),,,,,,,,
checkpoint,The stormwater drainage pipe has been filled with air as per section 9.4.2 of AS3500.3.2021,,,,,,,,
checkpoint,Pressure of 30 kPa has been applied to the drain and maintained at this pressure for 3mins (with compressor remaining operational for air temp to stablize),,,,,,,,
checkpoint,Compressor was shut off and the time taken for the pressure to drop from 25 kPa to 20 kPa was greater than 90sec for DN 225 or smaller (or 180secs for DN 300 or DN 375),,,,,,,,
textbox,Start of test: Note start time and include photo of calibrated gauge at the start of 90sec (or 180sec) test,,,,,,,,
textbox,End of test: Note end time and include photo of photo of calibrated gauge at the end of 90sec (or 180sec) test,,,,,,,,
checkpoint,The test has been deemed successful,,,,,,,,
checkpoint-no-status,Test Phase (for downpipe),,,,,,,,
checkpoint,The internal downpipe been filled with air as per section 9.3.1 of AS3500.3.2021,,,,,,,,
checkpoint,Pressure of 30 kPa has been applied to the drain and maintained at this pressure for not less than 3mins,,,,,,,,
textbox,Start of test: Note start time and include photo of calibrated gauge at the start of 3min test,,,,,,,,
textbox,End of test: Note end time and include photo of calibrated gauge at the end of 3min test,,,,,,,,
checkpoint,The test has been deemed successful,,,,,,,,
,,,,,,,,,
checklist,Testing - Air Test - Sewer,,,,,,Amenities - Testing - Air Test - Sewer,,
section,Details,,,,,,,,
checkpoint-no-status,Test Phase,,,,,,,,
checkpoint,The sewer drainage pipe has been filled with air as per section 15.3 of AS3500.2.2021,,,,,,,,
checkpoint,"Pressure of approx 15 kPa has been applied to the drain. When approx 15 kPa has been reached, the compressor has been shut off",,,,,,,,
checkpoint,Air pressure has been stablised for not less than 3 min while checking for leaks,,,,,,,,
checkpoint,"After the pressure has stablised, commence the test when the pressure has fallen to 10 kPa",,,,,,,,
checkpoint,"Record the time and drop in pressure over the minimum test duration depending on pipe size (eg, 100DN = 2min test)",,,,,,,,
textbox,Start of test: Note start time and include photo of include photo of calibrated gauge at the start of test,,,,,,,,
textbox,End of test: Note end time and include photo of include photo of calibrated gauge at the end of test,,,,,,,,
checkpoint,The test has been deemed successful if the pressure does not drop more than 3 kPa over the test duration,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Hot Water Plant,,,,,,Amenities - Plant & Equipment Install - Hot Water Plant,,
section,Details,,,,,,,,
checkpoint,Hot water plant has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all supply lines upto the hot water plant have been undertaken,,,,,,,,
checkpoint,All pumps have been installed,,,,,,,,
checkpoint,Hot water plant is ready for commissioning by supplier/manufacturer,,,,,,,,
checkpoint,Photos of installed hot water plant have been included,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Cold Water Pumpset,,,,,,Amenities - Plant & Equipment Install - Cold Water Pumpset,,
section,Details,,,,,,,,
checkpoint,Cold water pumpset has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all supply lines have been undertaken,,,,,,,,
checkpoint,Cold water pumpset is ready for commissioning by supplier/manufacturer,,,,,,,,
checkpoint,Photos of installed cold water pumpset have been included,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Sewer Pumpwell/s,,,,,,Amenities - Plant & Equipment Install - Sewer Pumpwell/s,,
section,Details,,,,,,,,
checkpoint,Sewer pumpwell/s has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all pumplines have been undertaken,,,,,,,,
checkpoint,Pumpwell lid has been lifted and all formwork has been stripped,,,,,,,,
checkpoint,Rails and lifting chains are in place,,,,,,,,
checkpoint,Correct specification of pump/s have been delivered and are ready for a pre-priming the day prior to commissioning,,,,,,,,
checkpoint,Sewer pumpwell is ready for commissioning by supplier/manufacturer,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Stormwater Pumpwell/s,,,,,,Amenities - Plant & Equipment Install - Stormwater Pumpwell/s,,
section,Details,,,,,,,,
checkpoint,Stormwater pumpwell/s has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all pumplines has been undertaken,,,,,,,,
checkpoint,Pumpwell lid has been lifted and all formwork has been stripped,,,,,,,,
checkpoint,Rails and lifting chains are in place,,,,,,,,
checkpoint,Correct specification of pump/s have been delivered and are ready for a pre-priming the day prior to commissioning,,,,,,,,
checkpoint,Stormwater pumpwell is ready for commissioning by supplier/manufacturer,,,,,,,,
checkpoint,Pumpwell lid has been resecured and lid fixings resecured,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Stormwater Treatment System/Filter,,,,,,Amenities - Plant & Equipment Install - Stormwater Treatment System/Filter,,
section,Details,,,,,,,,
checkpoint,Stormwater treatment system/filter has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all supply lines has been undertaken,,,,,,,,
checkpoint,Filter lid has been lifted and all formwork has been stripped,,,,,,,,
checkpoint,Rails and lifting chains are in place,,,,,,,,
textbox,Stormwater treatment system/filter is generally a SPEL/ Gross Pollutant Trap/First Flush/Rain Garden,,,,,,,,
checkpoint,Stormwater treatment/filter is ready for commissioning by supplier/manufacturer,,,,,,,,
checkpoint,Pumpwell lid has been resecured and lid fixings resecured,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Rainwater Tank,,,,,,Amenities - Plant & Equipment Install - Rainwater Tank,,
section,Details,,,,,,,,
checkpoint,Rainwater tank has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all pumplines has been undertaken,,,,,,,,
checkpoint,"If underground, tank lid has been lifted and all formwork has been stripped",,,,,,,,
checkpoint,Flow control valve (eg Bermad) has been installed and is watermarked,,,,,,,,
checkpoint,"Ensure float connection is secure and will be part of the commissioning by supplier (note, if the float comes off, it will lead to overfow issues)",,,,,,,,
checkpoint,Overflow is positioned 50mm above highest float setting (this is critical),,,,,,,,
checkpoint,There is a physical air break from the tank-fill pipe height to the height of the overflow,,,,,,,,
checkpoint,Float is connected to the diversion valve,,,,,,,,
checkpoint,Correct specification of pump/s have been delivered and are ready for a pre-priming the day prior to commissioning,,,,,,,,
checkpoint,Rainwater tank & pump is ready for commissioning by supplier/manufacturer,,,,,,,,
checkpoint,Lid has been resecured and lid fixings resecured,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Water Storage Tank,,,,,,Amenities - Plant & Equipment Install - Water Storage Tank,,
section,Details,,,,,,,,
checkpoint,Water storage tank has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all supply lines to tank has been undertaken to the furtherest point possible pre commissioning,,,,,,,,
checkpoint,Flow control valve (eg Bermad) has been installed and is watermarked,,,,,,,,
checkpoint,"Ensure float connection is secure and to be part of commissioning at a later date (note, if the float comes off, it will lead to overfow issues)",,,,,,,,
checkpoint,Overflow is positioned 50mm above highest float setting (this is critical),,,,,,,,
checkpoint,There is a physical air break from the tank-fill pipe height to the height of the overflow,,,,,,,,
checkpoint,"If specified, tank level probes have been installed",,,,,,,,
checkpoint,"If specified, provision for BMS connection",,,,,,,,
checkpoint,Access ladder is installed with lock on top of the tank access panel,,,,,,,,
checkpoint,Statutory warning signage is visible,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - GIT,,,,,,Amenities - Plant & Equipment Install - GIT,,
section,Details,,,,,,,,
checkpoint,GIT has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all suction lines have been undertaken,,,,,,,,
checkpoint,GIT lid has been lifted and all formwork has been stripped,,,,,,,,
checkpoint,Camlocks cap have bene fitted off,,,,,,,,
checkpoint,Drop pipe installed inside tank,,,,,,,,
checkpoint,Lid has been resecured and lid fixings resecured,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Diversion Valve,,,,,,Amenities - Plant & Equipment Install - Diversion Valve,,
section,Details,,,,,,,,
checkpoint,Diversion valve has been installed as per IFC drawings and as per MPS Design instructions,,,,,,,,
checkpoint,Connection to panel board is ready for commissioning,,,,,,,,
checkpoint,Ensure diversion valve is installed as close as possible to the diversion point to ensure debris is diverted out to the street,,,,,,,,
checkpoint,Diversion valve is ready for commissioning by supplier/manufacturer,,,,,,,,
,,,,,,,,,
checklist,Plant & Equipment Install - Rainwater Filtration System,,,,,,Amenities - Plant & Equipment Install - Rainwater Filtration System,,
section,Details,,,,,,,,
checkpoint,Rrainwater treatment system/filter has been installed as per IFC drawings,,,,,,,,
checkpoint,Testing of all supply lines has been undertaken,,,,,,,,
checkpoint,Rainwater treatment/filter is ready for commissioning by supplier/manufacturer,,,,,,,,
checkpoint,"If specified, provision for BMS connection",,,,,,,,
,,,,,,,,,
checklist,Comm/HO - TMV,,,,,,Amenities - Comm/HO - TMV,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for commissioning TMV and temp testing each tap/mixer,,,,,,,,
textbox,Hot water delivery time from cold to stable hot to be logged,,,secs,,,,,
textbox,Hot water delivery temperature to be logged,,,degrees,,,,,
checkpoint,Test has been conducted to fully isolate CW supply to demonstrate HW is not delivered through TMV,,,,,,,,
checkpoint,System has been returned to working conditions,,,,,,,,
textbox,Temp and Time reading photos from each fitting must be taken at start & finish of test,,,,,,,,
,,,,,,,,,
checklist,Comm/HO - Tempering Valve,,,,,,Amenities - Comm/HO - Tempering Valve,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for commissioning Tempering valve and temp testing each tap/mixer,,,,,,,,
textbox,Hot water delivery time from cold to stable hot to be logged,,,secs,,,,,
textbox,Hot water delivery temperature to be logged,,,degrees,,,,,
checkpoint,System has been returned to working conditions,,,,,,,,
textbox,Temp and Time reading photos from each fitting must be taken at start & finish of test,,,,,,,,
,,,,,,,,,
checklist,Comm/HO - Apartment Final Commissioning - Fixture Group,,,,,,Amenities - Comm/HO - Apartment Final Commissioning - Fixture Group,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for final commissioning of all installed fixtures,,,,,,,,
checkpoint-no-status,Bathroom/WC Area,,,,,,,,
checkpoint,Final check for cross connection for all fixtures has occurred,,,,,,,,
checkpoint,All cover plates & mixer handles are securely fastened and defect free,,,,,,,,
checkpoint,Water pressure has been tested and hot & cold water through all fixtures do not exceed 500kPa,,,,,,,,
checkpoint,Hot water delivery does not exceed 50degC on any fixtures,,,,,,,,
checkpoint,"For SDA or DDA areas only, hot water delivery does not exceed 45degC on any fixtures",,,,,,,,
checkpoint,WC toilet seat and lid secured and fastened with soft close function operating,,,,,,,,
checkpoint,"All fixtures have been run, sinks plugged for water hold test, and under sink traps checked for any evidence of leaking",,,,,,,,
checkpoint,All fixtures have been tested for any evidence of water hammer,,,,,,,,
checkpoint,Wet area grated outlets are installed correctly,,,,,,,,
checkpoint,A visual inspection to ensure all traps & wastes are clear of debris,,,,,,,,
checkpoint-no-status,Laundry Area,,,,,,,,
checkpoint,Final check for cross connection for all fixtures has occurred,,,,,,,,
checkpoint,All cover plates & mixer handles are securely fastened and defect free,,,,,,,,
checkpoint,Mini stops/trivalve have been securely capped for future washing machine connection by others,,,,,,,,
checkpoint,Water pressure has been tested and hot & cold water through all fixtures do not exceed 500kPa,,,,,,,,
checkpoint,Hot water delivery does not exceed 65degC,,,,,,,,
checkpoint,"Trough tap has been run, sink plugged for water hold test, and under sink trap checked for any evidence of leaking",,,,,,,,
checkpoint,Trough tap has been tested for any evidence of water hammer,,,,,,,,
checkpoint,Wet area grated outlets are installed correctly,,,,,,,,
checkpoint,A visual inspection to ensure all traps & wastes are clear of debris,,,,,,,,
checkpoint-no-status,Kitchen,,,,,,,,
checkpoint,Final check for cross connection for all fixtures has occurred,,,,,,,,
checkpoint,All cover plates & mixer handles are securely fastened and defect free,,,,,,,,
checkpoint,Pullout mixer function has been checked and has clear,,,,,,,,
checkpoint,Water pressure has been tested and hot & cold water through all fixtures do not exceed 500kPa,,,,,,,,
checkpoint,Hot water delivery in the kitchen does not exceed 65degC,,,,,,,,
checkpoint,"All fixtures have been run, sink plugged for water hold test, and under sink trap checked for any evidence of leaking",,,,,,,,
checkpoint,All fixtures have been tested for any evidence of water hammer,,,,,,,,
checkpoint,Dishwasher has been run through a short cycle,,,,,,,,
checkpoint-no-status,Kitchen - Gas,,,,,,,,
checkpoint,Gas appliance connections have been checked for any damage or leaks,,,,,,,,
checkpoint,Gas valves & regulator flow direction have been checked,,,,,,,,
checkpoint,All gas burners function correctly and consistently,,,,,,,,
checkpoint,Check balcony hose tap & NRV are installed correctly,,,,,,,,
checkpoint,Check balcony floor grate & downpipe are installed correctly,,,,,,,,
,,,,,,,,,
checklist,Comm/HO - Commercial Final Commissioning - Fixture Group,,,,,,Amenities - Comm/HO - Commercial Final Commissioning - Fixture Group,,
section,Details,,,,,,,,
checkpoint-no-status,ITP/Checklist for final commissioning of all installed fixtures,,,,,,,,
checkpoint-no-status,Bathroom/WC Area,,,,,,,,
checkpoint,Final check for cross connection for all fixtures has occurred,,,,,,,,
checkpoint,All cover plates & mixer handles are securely fastened and defect free,,,,,,,,
checkpoint,Water pressure has been tested and hot & cold water through all fixtures do not exceed 500kPa,,,,,,,,
checkpoint,Hot water delivery does not exceed 50degC on any fixtures,,,,,,,,
checkpoint,"For SDA or DDA areas only, hot water delivery does not exceed 45degC on any fixtures",,,,,,,,
checkpoint,WC toilet seat and lid secured and fastened with soft close function operating,,,,,,,,
checkpoint,"All fixtures have been run, sinks plugged for water hold test, and under sink traps checked for any evidence of leaking",,,,,,,,
checkpoint,All fixtures have been tested for any evidence of water hammer,,,,,,,,
checkpoint,Wet area grated outlets are installed correctly,,,,,,,,
checkpoint,A visual inspection to ensure all traps & wastes are clear of debris,,,,,,,,
checkpoint-no-status,Cleaners Sink,,,,,,,,
checkpoint,Final check for cross connection for all fixtures has occurred,,,,,,,,
checkpoint,All cover plates & mixer handles are securely fastened and defect free,,,,,,,,
checkpoint,Water pressure has been tested and hot & cold water through all fixtures do not exceed 500kPa,,,,,,,,
