Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,50x50 aluminium box powder coated with Dulux Eternity Metro Silver Pearl Kinetic,,50x50 aluminium box powder coated with Dulux Eternity Metro Silver Pearl Kinetic,,,,,,
,,Spacing ,,Spacing as per drawing,,,,,,
,,Alignment ,,Alignment as per drawing,,,,,,
,,Batten adequately fixed & no damage,,Batten adequately fixed and no damage,,,,,,
,,,,,,,,,,
Terrace - Detailed Progress,,,,,,,,,,
,Scope,,,Atlas,Terrace,,,,,
,Rows,,,,,,,,,
,,Green Roof Waterproofing,dynamic,Atlas,Building,Envelope ,Terrace,Green Roof Waterproofing,,
,,Terrace Easylap Cladding,dynamic,Atlas,Building,Envelope ,Terrace,Terrace Easylap Cladding,,
,,Terrace Tiled Flooring,dynamic,Atlas,Building,Envelope ,Terrace,Terrace Tiled Flooring,,
,,Terrace Glass Balustrade,dynamic,Atlas,Building,Envelope ,Terrace,Terrace Glass Balustrade,,
,Columns,,,,,,,,,
,,All surface is clean/dry/free from sharp edges/oil/grease,,"All surface is clean, dry, free from sharp edges, oil, grease or other materials that my affect adhesion",,,,,,
,,Nuralite bitumen LM fillet at internal corners,,Nuralite bitumen LM fillet at internal corners,,,,,,
,,5mm fillet radius at external corners,,5mm fillet radius at external corners,,,,,,
,,Worker approved applicator to do job,,Worker is approved applicator to do the job,,,,,,
,,Nuralite Nuraflux primer installed continuously to cover whole area,,Nuralite Nuraflux primer installed continuously to cover whole area,,,,,,
,,Nuraply 3PB-SA installed continuously without damage,,Nuraply 3PB-SA installed continuously without any damage,,,,,,
,,Nuraply 3PB membrane installed continuously without damage,,Nuraply 3PB membrane installed continuously without any damage installed in accordance to specification,,,,,,
,,Nuralite aluminium tape to separate sealant & membrane,,Nuralite aluminium tape to separate sealant and membrane,,,,,,
,,Nuraply base sheet reinforcing strip on primer installed at precast joint,,Nuraply base sheet reinforcing strip on primer installed at precast joint,,,,,,
,,Termination bar mechanically fixed as per manual,,Termination bar mechanically fixed as per manufacturers manual,,,,,,
,,No visible cracks/holes/damages into membrane,,"No visible cracks, holes, damages into the membrane",,,,,,
,,Joint overlapping fully welded,,Joint overlapping fully welded,,,,,,
,,Double thickness application at all internal & external corner,,Double thickness application at all internal and external corner,,,,,,
,,Pipe penetration done with ring clamp,,Pipe penetration done with ring clamp,,,,,,
,,All penetration done properly,,All penetration done properly,,,,,,
,,Timber framing using 90x45 SG8 with 600 C/C spacing,,Timber framing using 90x45 SG8 with 600 C/C spacing,,,,,,
,,Wall Therman Insulation R2.9 140mm Greenstuff thermal blanket fitted into wall,,Wall Therman Insulation R2.9 140mm Greenstuff thermal blanket fitted into wall,,,,,,
,,Council inspection done. Preline,,Council inspection done. Preline,,,,,,
,,RAB exposed cut edge to be primed,,RAB exposed cut edge to be primed,,,,,,
,,2-4mm gap in between joints,,2-4mm gap in between joints,,,,,,
,,Nail with 12mm edge distance & 200mm c/c minimum spacing,,Nail with 12mm edge distance and 200mm c/c minimum spacing,,,,,,
,,Nail flush with board surface,,Nail flush with board surface,,,,,,
,,RAB free of dust/oil/grease,,"RAB free of dust, oil, grease, etc",,,,,,
,,Steel plate dressed properly with aluminium saddle flashing with continuous sealant to plate,,Steel plate dressed properly with aluminium saddle flashing with continuous sealant to plate,,,,,,
,,Council inspection done. Postline,,Council inspection done. Postline,,,,,,
,,Revealshield done as per spec.,,Revealshield done as per specification,,,,,,
,,Curtain wall head flashing installed in good condition,,Curtain wall head flashing installed in good condition,,,,,,
,,JH PVC vent strip installed at bottom with 600mm c/c max,,JH PVC vent strip installed at the bottom with 600mm c/c max,,,,,,
,,Cavity batten fixed at 600 c/c apart with 250mm c/c nail fixing to structure,,Cavity batten fixed at 600 c/c apart with 250mm c/c nail fixing to the structure,,,,,,
,,Easylap edges is sealed,,Easylap edges is sealed,,,,,,
,,11 FC sealant applied at cavity batten before Easylap panel installed,,11 FC sealant is applied at the cavity batten before the Easylap panel is installed,,,,,,
,,Panel is fixed with SS fixing at 150mm C/C flush to face,,Panel is fixed with SS fixing at 150mm C/C flush to the face,,,,,,
,,Painted as per spec.,,Painted as per specification,,,,,,
,,Surface screed slop to drain as per drawing,,Surface screed slop to drain as per drawing,,,,,,
,,Nuralite Nuraply 3PM double layer torch on system installed continuously,,Nuralite Nuraply 3PM double layer torch on system installed continuously,,,,,,
,,Sheets fully adhered to surface,,Sheets fully adhered to surface,,,,,,
,,Nurajack start T installed as per manual,,Nurajack start T installed as per manufacturers manual,,,,,,
,,Nurajck levellers installed as per manual,,Nurajck levellers installed as per manufacturers manual,,,,,,
,,Nurapoxy tg applied at raised concrete when necessary,,Nurapoxy tg applied at raised concrete when necessary,,,,,,
,,Outdure Qwickbuild aluminium support frame system installed on top of nurajack,,Outdure Qwickbuild aluminium support frame system installed on top of nurajack,,,,,,
,,"Selected R11 non-slip 302x604x20 think porcelain tile installed, level & without damage",,"Selected R11 non-slip 302x604x20 think porcelain tile installed, level and without damage",,,,,,
,,Concrete nib straight with no damage,,Concrete nib straight with no damage,,,,,,
,,Hilti HIT-HY200 + HIT V-R M10 Grade 316 SS anchor fixing @ 200 c/c & 160 embedment,,Hilti HIT-HY200 + HIT V-R M10 Grade 316 SS anchor fixing @ 200 c/c and 160 embedment,,,,,,
,,1st Anchor placed at 120mm from edge of concrete,,1st Anchor placed at 120mm from edge of the concrete,,,,,,
,,Continuous solid aluminium packer installed before between con structure & glass bottom support,,Continuous solid aluminium packer installed before between con structure and glass bottom support,,,,,,
,,2mm Powdercoated capping to concrete nib done,,2mm Powdercoated capping to concrete nib done as per drawing,,,,,,
,,Base powder coating dulux eternity metro silver pearl kinetic,,Base powder coating dulux eternity metro silver pearl kinetic,,,,,,
,,Glass using 21.52mm safety sentry glass by Metroglass,,Glass using 21.52mm safety sentry glass by Metroglass,,,,,,
,,Glass ht 1100-1150mm to top of nib,,Glass ht 1100-1150mm to the top of the nib,,,,,,
,,Glass is straight & plumb,,Glass is straight and plumb,,,,,,
,,Glass protection installed,,Glass protection installed,,,,,,
,,125x100x75 10tk Bottom plate rebated into precast concrete,,125x100x75 10tk Bottom plate rebated into precast concrete,,,,,,
,,50x25mm metal post balustade plumb & straight,,50x25mm metal post balustade plumb and straight,,,,,,
,,50mm metal handrail installed at 900mm ht,,50mm metal handrail installed at 900mm ht,,,,,,
,,Spider fixing secured & no damage,,Spider fixing secured and no damage,,,,,,
,,10mm balustrade glass installed as per layout & with 1100mm ht,,10mm balustrade glass installed as per layout and with 1100mm ht,,,,,,
,,Handrail & glass gap at 50mm,,Handrail and glass gap at 50mm,,,,,,
,,Glass free from scratch/chips/damages,,"Glass free from scratch, chips or any damages",,,,,,
