"Type","Id","Name","Values","Prompting Name","Usage Count","Resource Id"
"note","f8708bc8-d9e1-5e73-910c-50dad1cd3acf","Verification Activity: Activity - HP",,,,
"note","7a8de570-5a0b-56ed-bb02-d81c3ce23838","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"13.06.25 - Hi-Lab Pre Chipseal inspection",,,,
"note","53ffe0fd-b585-5345-b285-62f2e581c1a6","Acceptance / Conformance Criteria - Before sealing, the Contractor shall advise the Engineer that the pavement surface has been prepared in accordance with this specification although final sweeping may not have been performed. The Engineer shall be given the opportunity to inspect the swept pavement surface for approval.",,,,
"note","2c63190f-61d9-55f9-94f7-b9c2d6991580","Standard / Specification - NZTA B10 - 4.9",,,,
"note","6a7cfa1d-4bb0-50e5-bc6a-a210d1024a89","Verifying Document - Engineers Acceptance",,,,
"note","ddd46e44-df7c-572e-8928-00e775a2ec8d","Frequency - Before sealing",,,,
"note","720877d3-9614-55a3-a715-eb63c6283396","Verification Activity: Activity - HP",,,,
"note","494ec0d9-3483-5f6c-8b39-4df7701d294f","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"13.06.26 - Hi-Lab Basecourse Surface - Pre Asphalt NAASRA",,,,
"note","bf68a812-03a0-5451-80d1-93431a78af59","Acceptance / Conformance Criteria - For in-service chip seal surfacing - the 100m moving average lane roughness of Hi-Lab basecourse shall not exceed a NAASRA (100m rolling avg/km) < 75 counts/km.",,,,
"note","4ba9a719-86a6-568e-860b-80582d424863","Standard / Specification - NZTA B10 - 4.9",,,,
"note","e09181b8-16a6-58ee-9acb-88b149e02315","Verifying Document - Test Results",,,,
"note","92cb903c-5be9-5b22-abcf-90d7e8ddec54","Frequency - Prior to Asphalting",,,,
"note","ebec4da3-e0f3-5a66-bebe-5249216eb354","Verification Activity: Activity - HP",,,,
"note","525bea7c-1d93-571e-92ff-5fa89b18ac24","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"13.06.27 - Rut Measurements - After initial first coat sealing",,,,
"note","71ca88cb-4843-5321-8c36-d51e8e964906","Acceptance / Conformance Criteria - No part of the surface of the Hi-Lab pavement shall deviate by more than 10mm from a 3m straight edge lying under its own weight on the road surface parallel to or perpendicular to the road centreline. Rutting shall be checked by independent testing specialist.",,,,
"note","8dcf32ab-49f1-5285-a340-0f3794c416c8","Standard / Specification - NZTA B10 - 4.10",,,,
"note","64bab866-b62a-5e9e-bc26-58c6a8fbdeba","Verifying Document - Independent Test Results",,,,
"note","f334686a-4e1b-5bfd-b87e-44908c625d0c","Frequency - After initial first coat sealing",,,,
"note","28f08ea0-fc3c-57b4-b306-3d04d48fc15b","Verification Activity: Activity - R",,,,
"note","483e2c4f-96bf-5f6f-a212-09be1bf3dfea","Verification Activity: By - SE",,,,
"checkpoint",,"13.06.28 - Hi-Lab Pre Levelling",,,,
"note","75e43b08-a2e0-5a1f-b15f-99ad1ba5fcd1","Acceptance / Conformance Criteria - The Constructor shall submit the asphalt pre-levelling methodology to the designer for review and approval prior to implementation.",,,,
"note","de79cdcf-dca2-5897-93d3-aab436b74ea3","Standard / Specification - NZTA B10 - 4.9",,,,
"note","7a042401-2068-55ea-af21-f8759bde378a","Verifying Document - Methodology",,,,
"note","e9bf2c67-bbcd-5312-8654-ac91999427e8","Frequency - Prior to Asphalting",,,,
"note","3e1070d7-c1f0-57f9-87a2-ae3e9dfb99cc","Verification Activity: Activity - HP",,,,
"note","ab9beac0-4665-5208-aa77-99144c8c011c","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"13.06.29 - Hi-Lab Pre Asphalt inspection",,,,
"note","2b0e6f62-68c7-52d9-bc11-39f7c023720d","Acceptance / Conformance Criteria - Before sealing, the Contractor shall advise the Engineer that the pavement surface has been prepared in accordance with this specification although final sweeping may not have been performed. The Engineer shall be given the opportunity to inspect the swept pavement surface for approval.",,,,
"note","5d329e5e-25ed-5cf0-8b3b-cdb5b8cde833","Standard / Specification - NZTA B10 - 4.9",,,,
"note","d30d677c-2729-5cb0-b9a7-61c7ffc3a5d6","Verifying Document - Engineers Acceptance",,,,
"note","d6408d0f-7e1a-5544-bdcb-c19cbb8f7601","Frequency - Before Asphalting",,,,
"note","cc5843a0-0356-53bb-aa85-669741664f85","Verification Activity: Activity - HP",,,,
"note","89efce3a-2062-514f-8fe3-43b2c8b1004d","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"13.06.30 - Hi-Lab Basecourse Surface - Final Asphalt Surface NAASRA",,,,
"note","0a134469-fe9d-5ab0-a835-91e77b521a32","Acceptance / Conformance Criteria - For asphalt in-service surfacing - the roughness requirements on SMA or Epoxy modified OGPA final surfacing shall be NAASRA (100m rolling avg/km) < 50 and max NAASRA < 60.",,,,
"note","81fadc4a-3d6c-51d4-a0e2-a7dd5cc015e9","Standard / Specification - NZTA B10 - 4.9",,,,
"note","68b2bb4c-2409-587e-a937-65643ef855db","Verifying Document - Test Results",,,,
"note","eb43ceaf-21b8-50b8-ad66-0477e4ddac57","Frequency - After Asphalting",,,,
"note","4e8c7b77-0dd7-5cdc-8694-96297d4e7588","Verification Activity: Activity - HP",,,,
"note","5471d141-2c2b-5072-afc8-dd0a666facfc","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"13.06.31 - Rut Measurements - Prior to final EMOGPA or SMA surfacing",,,,
"note","28d209a7-6d74-5566-afea-56c0e8cd7801","Acceptance / Conformance Criteria - No part of the surface of the Hi-Lab pavement shall deviate by more than 10mm from a 3m straight edge lying under its own weight on the road surface parallel to or perpendicular to the road centreline. Rutting shall be checked by independent testing specialist.",,,,
"note","19225861-3f1a-522b-ae1a-a667172efd31","Standard / Specification - NZTA B10 - 4.10",,,,
"note","7e63e360-c93d-54b3-88b8-b5c4db55d9d1","Verifying Document - Independent Test Results",,,,
"note","547f2a84-b417-50a3-a91e-3b61299e0c9f","Frequency - Prior to final EMOGPA or SMA surfacing",,,,
"note","ef16edaf-7b2a-5614-a8a8-85dbe41c9a18","Verification Activity: Activity - R",,,,
"note","22a0678d-8457-53c4-b8ae-92af79aa44b5","Verification Activity: By - SE",,,,
"checkpoint",,"13.06.32 - Rut Measurements - After 12 months of trafficking on final surface",,,,
"note","aeb715b9-afd3-51a1-9c54-b13babd31c5f","Acceptance / Conformance Criteria - No part of the surface of the Hi-Lab pavement shall deviate by more than 10mm from a 3m straight edge lying under its own weight on the road surface parallel to or perpendicular to the road centreline. Rutting shall be checked by independent testing specialist.",,,,
"note","ba665c00-a0cb-5ae4-b2c9-d0d73a823022","Standard / Specification - NZTA B10 - 4.10",,,,
"note","eb8d3bd6-66e6-5c35-adca-fe07a4ce94a6","Verifying Document - Independent Test Results",,,,
"note","9a57d338-6199-55ae-ae15-9b1838e7cc0f","Frequency - After 12 months of trafficking on final surface",,,,
"note","8b9f0552-e2d9-529b-8233-ea7f66813511","Verification Activity: Activity - R",,,,
"note","455f0ddd-5786-5778-8871-c772c5a15528","Verification Activity: By - SE",,,,
"checkpoint",,"13.06.33 - Rut Measurements - At the end of the Defects Notification Period.",,,,
"note","ac9d7442-5ae6-5b66-8955-3563c81eb5bc","Acceptance / Conformance Criteria - No part of the surface of the Hi-Lab pavement shall deviate by more than 10mm from a 3m straight edge lying under its own weight on the road surface parallel to or perpendicular to the road centreline. Rutting shall be checked by independent testing specialist.",,,,
"note","2856785f-bd28-56ff-896f-f6284dd503db","Standard / Specification - NZTA B10 - 4.10",,,,
"note","ca24b74b-e37e-55ca-9722-ac07805ba25e","Verifying Document - Independent Test Results",,,,
"note","13c20563-d273-58c3-906b-f841336f87a4","Frequency - At the end of the Defects Notification Period.",,,,
"note","fcce2f15-98e7-5286-bb23-94f8d9bcfe9b","Verification Activity: Activity - R",,,,
"note","6c85be29-f660-5f8e-b86c-44e34c05409e","Verification Activity: By - SE",,,,
"section",,"14.02 Chipsealing",,,,
"checkpoint",,"14.02.01 - Sealing Procedure",,,,
"note","4a2704eb-bceb-5bb0-ac7f-c75b55cc1ea0","Acceptance / Conformance Criteria - Sealing shall be carried out in accordance with TNZ or NZTA Specifications M/1, M/6, M/13, P/3, P4, P17, and Q/1.",,,,
"note","5e1728df-7231-502c-9f29-bae12bc2e911","Standard / Specification - M/1, M/6, M/13, P/3, P4, P17, and Q/1.",,,,
"note","5fdde78c-05ed-5261-8fe0-30ebf3e64e80","Verifying Document - Methodology / Construction Pack",,,,
"note","711f5bf4-4511-5d78-b724-3cbb4aefe736","Frequency - Prior to Sealing",,,,
"note","ea48665b-55c4-5696-971a-6cd4cdc38abb","Verification Activity: Activity - R",,,,
"note","14ecaa5c-070d-5551-a37b-cf1263a72010","Verification Activity: By - SE",,,,
"checkpoint",,"14.02.02 - Seal Design / Binder application rate",,,,
"note","382fb975-3729-5c49-bfd9-dc67cf55c008","Acceptance / Conformance Criteria - The sealing design including binder application rate to suit the surface conditions shall be approved by the Design Engineer prior to sealing.",,,,
"note","5f6dd59b-b177-564d-a0c8-f2834497586a","Standard / Specification - TNZ P3 TNZ P4",,,,
"note","7efb9976-351f-5f8b-93fb-5f8ce40f3039","Verifying Document - Approved Seal Design",,,,
"note","45afc476-5672-5482-ad82-aebdfd4f6ad7","Frequency - Prior to Sealing",,,,
"note","d871e8d6-aabb-50bf-834b-5932721e0db5","Verification Activity: Activity - HP",,,,
"note","24ff89de-6b68-5bb9-9543-6b233bf28729","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"14.02.03 - Presealing Requirements",,,,
"note","047ff856-b8c1-52ba-bd82-e292845f78d2","Acceptance / Conformance Criteria - The seal coat shall not be applied unless the water content at each test point of the basecourse layer is such that the degree of saturation (DOS) is less than 60%.",,,,
"note","f5fdfe1d-1924-583d-9f1e-3ec6e2ec4e53","Standard / Specification - TNZ B02",,,,
"note","5952ff60-0de7-5dd0-a0c4-3a533dc46dd8","Verifying Document - NDM Report",,,,
"note","abda4594-91a3-5ccd-8338-803a7cd989a3","Frequency - Min 5 Tests Per Lot 1000m2 Max Lot Size",,,,
"note","9fab31f7-3fbe-5e2c-be3a-cca371935af4","Verification Activity: Activity - HP",,,,
"note","a195f025-ba6e-55ca-b477-cfdc55060f3a","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"14.02.04 - PreSeal inspection",,,,
"note","4d1f6013-7c4c-5751-a2ed-7306aa7f5563","Acceptance / Conformance Criteria - The road shall be reasonably dry before the binder is applied, and no spraying with asphaltic binder shall be carried out when the air temperature measured within the confines of the sealing course is below 10oC in the shade. The Engineer shall be given the opportunity to inspect the site.",,,,
"note","18a6404b-a817-5550-8472-fdda9d0cd373","Standard / Specification - TNZ P3 TNZ B02",,,,
"note","2c17e30a-647f-5baa-8ac4-8c237f6b0e3d","Verifying Document - Hold Point Release",,,,
"note","363b9d50-d2a8-5366-a68a-31fb79455514","Frequency - A minimum of 24 hours’ notice of intention to seal.",,,,
"note","a11b6128-3dff-55f8-81f9-7cff57033213","Verification Activity: Activity - HP",,,,
"note","99d4f988-7dfc-5ae3-8d7e-0265a8036442","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"14.02.05 - Spray Temperature",,,,
"note","756ba8f9-e13e-595b-81c2-5fb81ea69e3d","Acceptance / Conformance Criteria - The emulsified asphalt may be sprayed at the temperature at which it is received from the manufacturing plant except that no emulsified asphalt shall be sprayed at a temperature in excess of 90oC or below 20oC.",,,,
"note","c761cd02-b0dc-5507-9d8c-87c124a0582b","Standard / Specification - TNZ P3",,,,
"note","b2b79d11-06a2-5ffc-b798-f934cdfb446b","Verifying Document - Site Notes",,,,
"note","0ad08bbf-f938-590c-b27f-72190b05b15d","Frequency - Prior to Seal",,,,
"note","1a4876ff-598a-525f-86c4-a8b61a443bea","Verification Activity: Activity - I",,,,
"note","cb29a383-ee50-5309-b496-7c13dc661198","Verification Activity: By - SE",,,,
"checkpoint",,"14.02.06 - Binder Sampling",,,,
"note","0a43b769-2b7a-5e27-a7fc-87d587eaad5b","Acceptance / Conformance Criteria - A minimum of two samples per bitumen distributor load shall be taken. The first of these samples shall be taken at the end of the initial spray run and the other immediately before the final spray run. Bitumen to be tested on Engineers instruction.",,,,
"note","a8134afc-73a4-5ffc-83c6-5ea296550d56","Standard / Specification - TNZ P3",,,,
"note","11df5113-7374-520b-a00c-67f834d232ec","Verifying Document - Site Notes",,,,
"note","65f03b6a-0088-51e0-a376-062217407592","Frequency - Each Worksite",,,,
"note","1feae969-32bb-5739-8bbe-543144d6ff2e","Verification Activity: Activity - I",,,,
"note","4e0010a7-0903-5e3a-abbf-699cd809593d","Verification Activity: By - SE",,,,
"checkpoint",,"14.02.07 - Quantity of Binder Sprayed",,,,
"note","78eaa615-e19f-550a-8671-04eeafd3f5ec","Acceptance / Conformance Criteria - The quantity of binder sprayed in any spray run, measured by dipstick reading, shall not vary from the amount directed by more than 50 litres plus 4% of the amount directed.",,,,
"note","cd9e6e79-3156-5e29-a249-577c4145119b","Standard / Specification - TNZ P3",,,,
"note","8b399004-6650-5b3f-b0f2-9b3e3da8607a","Verifying Document - Site Notes",,,,
"note","87640119-4b14-531b-9c74-7da52100b7d1","Frequency - Every Spray Run",,,,
"note","29c879a7-dfa6-5c85-907d-d254a8e15fa4","Verification Activity: Activity - I",,,,
"note","3537da61-4ab7-52ae-99c4-62f3c183dec1","Verification Activity: By - SE",,,,
"checkpoint",,"14.02.08 - Chip Application",,,,
"note","5d6b6e09-2ef2-5ea6-8d6f-977420a8392e","Acceptance / Conformance Criteria - All binder sprayed shall be covered with chips across the full sprayed width, apart from necessary longitudinal laps, within five minutes of spraying.",,,,
"note","0477e93c-c54c-5d7f-aff8-f9d456640836","Standard / Specification - TNZ P3",,,,
"note","569558f8-1c70-5eb9-895b-c796722c7326","Verifying Document - Site Notes",,,,
"note","f39b7f4b-97a0-56a4-b49e-80fb65ef9dcb","Frequency - Every Spray Run",,,,
"note","76f031c5-e9f8-5e9c-847b-6260d3318f5e","Verification Activity: Activity - I",,,,
"note","5a63112f-246d-5e3e-be3b-a9e024308d08","Verification Activity: By - SE",,,,
"checkpoint",,"14.02.09 - Surplus Chip Removal",,,,
"note","a918f82e-f46f-57a8-ae40-b54691aae467","Acceptance / Conformance Criteria - Surplus chips shall be removed from the sealed surface prior to the removal of the temporary speed restriction signs.",,,,
"note","2f89a2c9-9ce6-566e-998e-6863f3468cba","Standard / Specification - TNZ P3",,,,
"note","cdfca57f-161c-5079-86b1-7a17e81d12a9","Verifying Document - Site Notes",,,,
"note","b717d0e9-c292-5ce3-9f22-1b5dd47e9705","Frequency - 24 hours of Completion of any Section of Seal.",,,,
"note","3ea8c3aa-8e98-5015-a667-c8eefe9fe20c","Verification Activity: Activity - R",,,,
"note","12bebbd4-e24e-59cf-9041-386572188280","Verification Activity: By - SE",,,,
"checkpoint",,"14.02.10 - Post Seal Inspections",,,,
"note","05306da3-4b52-51b8-aa6b-c6a388be05b6","Acceptance / Conformance Criteria - The Engineer will inspect the sealcoat immediately prior to the removal of the temporary speed restriction and after final surplus chip removal is completed.",,,,
"note","449b7014-c80a-5b81-9e3b-c9e4504f4df0","Standard / Specification - TNZ P3",,,,
"note","ced77de2-bebf-5a21-aca2-ba693077232a","Verifying Document - Engineers Acceptance",,,,
"note","2d0da6ec-25eb-524a-929f-1dcde5da8274","Frequency - Prior to TM Removal and After Final Sweeping",,,,
"note","a840f286-0c6b-57a6-b13d-e6fb68406793","Verification Activity: Activity - HP",,,,
"note","4000bcd2-d87f-5643-a7a5-8a265d425503","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"14.02.11 - Chipseal Repairs",,,,
"note","fe4cf0e6-e7e4-5db4-8908-fb191478a276","Acceptance / Conformance Criteria - The Contractor shall make no repairs without the prior approval of the Engineer for the methods to be used.",,,,
"note","4705894b-5054-55a5-9ad6-0db93614ace0","Standard / Specification - TNZ P3",,,,
"note","50212966-10fe-5f05-b1aa-43fddec0389f","Verifying Document - Approved Repair Methodology",,,,
"note","bdd292c6-b204-5729-8dc0-7be2e981d679","Frequency - Prior to Repairs",,,,
"note","2190a8d3-661e-5104-bef0-52123cc93ca2","Verification Activity: Activity - HP",,,,
"note","c1dfc902-16c0-5655-897a-b990c5c04ae0","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"section",,"14.03 Construction Activity - NZTA M10 - Specification for dense-graded asphaltic concrete",,,,
"checkpoint",,"14.03.01 - Construction Trail",,,,
"note","9dc3669a-e17f-5216-904f-749ab7989e38","Acceptance / Conformance Criteria - Where a construction trial is specified in the contract, and not less than two days before the site work is due to commence, all the Contractor’s plant and personnel proposed for use on the job shall carry out a construction trial in the presence of the Engineer. Asphalt manufactured in the production trial can also be used in the construction trial if it meets the requirements of the specification.",,,,
"note","6fa52922-7fc0-5d1c-b1d6-6304a4ead1d9","Standard / Specification - PS 21.3.1 NZTA M10:2020 - 7",,,,
"note","c8a3d65b-b956-5497-9510-9f16713d7474","Verifying Document - Test Results",,,,
"note","3523697a-5466-54c3-b499-b02a2df89b73","Frequency - As Required, two days before the site work is due to commence.",,,,
"note","156bffa7-02a4-5419-9fd1-96a4b434877b","Verification Activity: Activity - I",,,,
"note","4093f930-8018-52d9-b5ac-087755663f96","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.02 - Paving Plan",,,,
"note","42e0cda9-0270-57a5-a06c-687f3ca2caae","Acceptance / Conformance Criteria - The Contractor shall prepare and submit a paving plan to the Engineer for approval not less than 7 days prior to construction of the asphalt pavement.",,,,
"note","cc555b95-dc60-5ab7-8863-e681ae744b8b","Standard / Specification - NZTA M10:2020 - 8, 9",,,,
"note","a5b9391c-132b-5ab1-993a-5d1b0d6faab0","Verifying Document - Construction Work Pack",,,,
"note","5cef63f2-9308-5e51-a629-be7872930a6a","Frequency - 7 days prior to construction of the asphalt pavement.",,,,
"note","4bbd94b9-8ccb-5da6-ba0c-bcc2bbc56ead","Verification Activity: Activity - HP",,,,
"note","3f592781-2b80-58d5-8dda-635953c692fc","Verification Activity: By - ENG",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"14.03.03 - Preparation of Area to be Paved",,,,
"note","0e3836e6-726f-59ff-a21c-c4acd110094a","Acceptance / Conformance Criteria - The surface on which the paving is to be laid shall be free from standing water, and any loose material, dust, clay or foreign matter shall be removed by sweeping. All fatty and unsuitable patches shall be removed. Depressions and other irregularities shall be patched or corrected.",,,,
"note","043bf4c3-4628-56a4-bad8-1db0233dfde5","Standard / Specification - NZTA M10:2020 - 9",,,,
"note","e9e32bba-414a-55ff-b135-2ca0c7ea5961","Verifying Document - Site Notes",,,,
"note","66b750a7-9a69-5b3f-91f3-db3ff261e5a9","Frequency - Pre Seal",,,,
"note","03989229-ba2a-59fd-b71c-024b52f3b00d","Verification Activity: Activity - I",,,,
"note","2abe88cc-a6d7-5f3a-88eb-3cd6aaa4cd22","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.04 - Protection of Services",,,,
"note","284c1343-76ad-5ece-9386-34138d78526e","Acceptance / Conformance Criteria - The Contractor shall prevent tack coat, binder, aggregate, asphalt or other material used on the work from entering, adhering or obstructing gratings, hydrants, valve boxes, inspection pit covers, kerbs and other road fixtures",,,,
"note","0552f9dd-8f97-5aab-a31d-60b313174c58","Standard / Specification - NZTA M10:2020",,,,
"note","088eaac1-008f-5d98-a6d2-451d46cf7d09","Verifying Document - Environmental Inspections",,,,
"note","6b3e0598-10f3-5884-82b3-7cfed94ddc69","Frequency - Daily",,,,
"note","59f2a44b-fa13-568f-a61a-f05633613e15","Verification Activity: Activity - R",,,,
"note","ae0c9825-084b-5075-8c39-e2b6e67a53c6","Verification Activity: By - SE",,,,
"checkpoint",,"14.03.05 - Ambient Conditions for Placing",,,,
"note","12ab4675-e695-5dfc-af15-72ec98c26be8","Acceptance / Conformance Criteria - Wearing course asphalt shall not be placed when the pavement surface temperature is less than 10°C, for SAC the minimum temperature is 5°C",,,,
"note","dc615400-99cf-56dd-9e07-592a9d592a67","Standard / Specification - NZTA M10:2020",,,,
"note","d4898501-7e40-5fbf-b749-2a6b07f700a1","Verifying Document - Site Notes",,,,
"note","01d776bc-82b1-5137-95d9-ae34de03f116","Frequency - Pre Seal",,,,
"note","95116014-7725-5f17-9266-34a984a5c7c0","Verification Activity: Activity - H",,,,
"note","b355bf97-1d9b-5a40-949b-46389a4e84bd","Verification Activity: By - SE",,,,
"checkpoint",,"14.03.06 - Tack Coating",,,,
"note","62c7b1f6-189d-50e2-af0f-8bb39449e40a","Acceptance / Conformance Criteria - Tack coat shall be applied to the cleaned surface prior to placing asphalt. Tack coats shall be applied using a distributor. The use of a hand lance shall be minimised to ensure an even application of the tack coat.",,,,
"note","4d49cf94-ddf9-5389-9102-8dd9160e6781","Standard / Specification - NZTA M10:2020 - 9",,,,
"note","1e2bd0f9-57c6-567f-9afd-0e47fa3f7571","Verifying Document - Site Notes",,,,
"note","0311e240-23dc-52f0-9968-115ce0d6b2f4","Frequency - Prior to Paving",,,,
"note","d572868e-d057-5fe9-bf5f-83bc0432c2fe","Verification Activity: Activity - I",,,,
"note","fe455da4-ca80-513b-8456-54270d64e1a2","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.07 - Asphalt Production Conformance",,,,
"note","1e5edf06-1d78-52f1-8dee-f4f7071375c7","Acceptance / Conformance Criteria - Conforming Grading and Binder content by mass",,,,
"note","e7f12e78-b28f-57c5-8c7a-339fc6cbbc8e","Standard / Specification - NZTA M10:2020 -Table 3.1 & 5.1",,,,
"note","d5d144bd-82e8-5166-976d-50310f9dc0b6","Verifying Document - Test Results",,,,
"note","3b8521a4-2366-5792-8a21-022df25eba4b","Frequency - 1 per 200T, Min 3 tests per mix",,,,
"note","ec1d5ae0-ac17-53ef-8637-ea20bacf25f4","Verification Activity: Activity - I",,,,
"note","aed92f70-e8e1-5b9d-9d20-c6a531e2ac80","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.09 - Core Thickness",,,,
"note","79076479-6ae7-51ec-bfc4-70438c23601e","Acceptance / Conformance Criteria - The layer thickness determined from measurements on the cores LCV of no less than the specified thickness - refer clause 9.7",,,,
"note","2928fdb2-4bba-504f-ad61-dbf161490f9d","Standard / Specification - NZTA M10:2020",,,,
"note","b700956d-479f-5247-ba5a-c2fd39030cb2","Verifying Document - Lab Report",,,,
"note","1ba9196d-d5c9-5c10-abaa-6c46cea8ffdf","Frequency - min 8 per lot (day) (1 for every 300 m²)",,,,
"note","37859067-357c-5794-b177-b0f6a9043a2e","Verification Activity: Activity - R",,,,
"note","33b881df-f0ee-55e3-88f4-8637b2693264","Verification Activity: By - SE",,,,
"checkpoint",,"14.03.10 - Mat Density",,,,
"note","bb69afd1-e1af-5f28-9547-e539bd7ffef0","Acceptance / Conformance Criteria - 150 mm nominal diameter Cores shall be cut from the pavement at a rate of one core for every 300m² with a minimum of eight cores representing each lot",,,,
"note","36a120d6-35e8-54a3-8f88-019cb278ccba","Standard / Specification - ASTM D5361 NZTA M10:2020 - 9",,,,
"note","97b05f20-0f4c-5e25-9825-2917f8f5bc56","Verifying Document - Cores",,,,
"note","55c49cf1-8e63-5e92-ad43-ba52a9d025c5","Frequency - min 8 per lot (day) (1 for every 300 m²)",,,,
"note","4e1e02cb-7011-5c18-990b-f2f61268b59e","Verification Activity: Activity - R",,,,
"note","7569d384-1049-52f7-b379-cb55bbb9691d","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.11 - Joint Density",,,,
"note","a2ecfd14-c06f-55b1-971f-f3856008bea5","Acceptance / Conformance Criteria - 150 mm nominal diameter Cores shall be taken from randomly located distances along joints at the rate of one per 100m of joint with a minimum of three representing each lot",,,,
"note","b0e6491e-89cc-5f65-bf9a-714c930a74ea","Standard / Specification - NZTA M10:2020 - 9",,,,
"note","43290c91-9a03-5f80-a14f-1e7bb52262c3","Verifying Document - Cores",,,,
"note","a0a7644a-93de-57b2-94b3-dbe016541083","Frequency - min 3 per lot (day) (1 per 100 m of joint)",,,,
"note","c6a17927-0772-54ee-874b-41db941e85fe","Verification Activity: Activity - R",,,,
"note","69c9a6a5-018a-5b8f-b867-098c95f5017d","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.12 - Density Testing",,,,
"note","8a285819-b7f0-5714-8fd6-10ae06a137ab","Acceptance / Conformance Criteria - The upper and lower characteristic values of in-situ air voids for that lot shall comply within the maximum and minimum characteristic limits specified in Table 9.2",,,,
"note","6e050ea4-f071-5953-83e3-50b3864ccc61","Standard / Specification - NZTA M10:2020 - 9",,,,
"note","7cb23eb1-151a-5c75-a6a9-7aeb17be0d31","Verifying Document - Lab Report",,,,
"note","80f5a3a0-8075-5be5-946f-b244a6d653ee","Frequency - within 24 hours of them being cut from the pavement",,,,
"note","c2872d6f-2c64-58cb-a11a-749b131b51cc","Verification Activity: Activity - I",,,,
"note","77557064-042f-5c17-b93f-ef1550d643e3","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.13 - NDM Density",,,,
"note","0f416953-aac2-5aaa-a4dd-21eae11561ec","Acceptance / Conformance Criteria - NDMs are to be completed at the time of placing to ensure compliance when cores are taken",,,,
"note","c4bee306-bb02-5979-9288-d00b1dc815f4","Standard / Specification - NZTA M10:2020 - 9",,,,
"note","91440cea-ae87-5e86-ad91-4e1d6de0a84a","Verifying Document - IANZ Lab Report",,,,
"note","7770afff-be47-5b49-b2a0-1a384f84ae48","Frequency - min 8 per lot (day)",,,,
"note","3bc569eb-60aa-5fb1-bc60-e30fd11d67af","Verification Activity: Activity - I",,,,
"note","d2c6add8-3be5-5cd1-adea-885eacfb5c59","Verification Activity: By - PE",,,,
"checkpoint",,"14.03.14 - Transverse truth of the surface",,,,
"note","e297eeb3-84d7-51fc-a748-830aa0f6aefc","Acceptance / Conformance Criteria - The transverse truth of the surface shall be checked with a 3 m straight edge over the straight cross-fall portion of the cross-section for irregularities, which vary more than 5 mm under this straight edge.",,,,
"note","cafa58b6-66cf-5cc5-a60f-e4c12accedba","Standard / Specification - NZTA M10:2020 - 9",,,,
"note","1d59a0ae-bc78-5fcc-8c05-89663fbbb2ea","Verifying Document - Site Notes",,,,
"note","a71755f8-8467-5b27-a0a7-985f2389001e","Frequency - Post Seal",,,,
"note","cef3aeb3-4009-5f7b-aedd-62cc8e6b714a","Verification Activity: Activity - I",,,,
"note","76051e0a-23ce-5d32-b464-f53a5c9aa87b","Verification Activity: By - SE",,,,
"checkpoint",,"14.03.15 - Finished Pavement Level, Alignment, and Thickness",,,,
"note","e480e312-5b3f-506a-8cfe-28c1ef9161f1","Acceptance / Conformance Criteria - The level at the top of each layer of asphalt, horizontal location of any point on the pavement, and specified layer thickness shall be surveyed and conform with tolerances and contract requirements.",,,,
"note","1caa6d05-7b12-519b-aed1-28975666ab52","Standard / Specification - NZTA M10:2020 - 10",,,,
"note","d350611a-560c-59b2-bc42-17e83df815ae","Verifying Document - Survey",,,,
"note","882f4775-ba26-5967-ab92-c449036ced4f","Frequency - Continuous thought construction",,,,
"note","6010af04-5665-52b9-a392-57c24e5c5147","Verification Activity: Activity - I",,,,
"note","17daef1a-d35b-5790-95e5-592b217d238c","Verification Activity: By - SE",,,,
"section",,"14.04 Construction Activity - NZTA M27 - Specification for stone mastic asphalt.",,,,
"checkpoint",,"14.04.01 - Construction Trail",,,,
