Type,Id,Name,Values,Prompting Name,Resource Id
note,d8af951d-38ea-5c47-aec6-e9bc9dd3268a,Verification Activity: Activity - S,,,
note,20405893-728a-5401-a025-cda48715762b,Verification Activity: By - SE,,,
checkpoint,,3.02.6 - Trench invert subgrade inspection,,,
note,bace89a8-4114-5657-81a1-40b92186c5df,Acceptance / Conformance Criteria - The Engineer shall have the opportunity to complete a Visual Inspection to NZTA F/3:2010 on the trench subgrade each day on each pipeline during installation.,,,
note,00ea6f44-a237-5f33-aab0-a38ae488e46d,Standard / Specification - Suitability,,,
note,20479204-28f3-5202-92fd-1ae43a431474,Verifying Document - Engineers Record,,,
note,c73433d7-959b-5a93-a184-87741fdb7a61,Frequency - Daily,,,
note,728831df-b427-54c1-a8a4-4f4bd16296c2,Verification Activity: Activity - WP,,,
note,2c263ad2-49c7-5642-84b3-8f731b614797,Verification Activity: By - ENG,,,
checkpoint,,3.02.7 - Trench invert subgrade testing,,,
note,8b34e583-94dc-5dfb-b119-bd27d6f83fff,Acceptance / Conformance Criteria - The subgrade shall be tested for CBR>5 by Scala or shear vane. This test shall be undertaken at the design subgrade level and at a depth of 300mm below the design subgrade level.,,,
note,08fcbbae-abb7-5e65-b1b2-c4fe011ef492,"Standard / Specification - PS 16.9.1.3, PS 16.32.3",,,
note,95b337db-a279-5b5a-a0c7-27a2721b36bd,Verifying Document - Scala or Shear Vane Report,,,
note,437ab222-615b-5929-9da8-43c25d6a192d,Frequency - 1 per 15m trench length Minimum of 2 tests between pits/manholes,,,
note,5a2fadf0-aebc-5245-bc96-3eafea8e905a,Verification Activity: Activity - I,,,
note,dca8baf3-bc11-5d22-84ab-f82af75330a5,Verification Activity: By - SE,,,
checkpoint,,3.02.8 - Subgrade Undercut and Replacement,,,
note,4676078b-2efe-5dc6-81cb-0e0a70c92c55,"Acceptance / Conformance Criteria - The insitu trench base shall be tested and if CBR is less than 5, it shall be undercut and backfilled with AP65 compacted to compacted to a MDD of 90%",,,
note,a668908e-2871-52bc-a3c7-42391c06b4b7,Standard / Specification - PS 16.9.1.3,,,
note,6e6c8c2c-9779-5dc9-bd5a-27df674a3f76,Verifying Document - Site Records / NDM / Clegg Report,,,
note,378e22fe-6714-51fa-976a-92b94c3fc07b,Frequency - Each Occurrence,,,
note,ee1a250d-8642-5b6d-ac2b-1416d50fd965,Verification Activity: Activity - S,,,
note,625d8e04-1d03-5fe5-a673-aecd649281f2,Verification Activity: By - SE,,,
checkpoint,,3.02.9 - Pipe bedding and haunch zone inspection,,,
note,80afe4fd-6f35-59f9-aae3-29e56c3792c0,Acceptance / Conformance Criteria - The Engineer shall complete a Visual Inspection to NZTA F/3: 2010 each strength length on Pipe bedding and haunch zone,,,
note,8f0b796f-53c8-50ac-9132-c77a670c3d03,Standard / Specification - PS 16.32.3,,,
note,60b5717d-85de-5442-b8a9-bef95f12d06d,Verifying Document - Engineers Record,,,
note,dae45631-30e1-5857-ad4d-6a92517ebf2e,Frequency - 1 per trench length (Between Chambers),,,
note,bde049dc-34cb-5219-bb69-b986c7ef030a,Verification Activity: Activity - HP,,,
note,3ff31980-c7e1-5278-91d2-473bdcff7c1b,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.02.10 - Pipe bedding and haunch zone Density Testing,,,
note,7780f82b-4990-59fe-a8bc-884f232a201f,Acceptance / Conformance Criteria - Pipe surround material shall be placed and compacted over the full width of the trench to a finished minimum thickness of 150mm above the crown of the pipes. The pipe bedding and haunching zone shall be compacted to a MDD of 90%,,,
note,6cccbd2f-65ba-5ea9-b97a-8c4bb86632a0,"Standard / Specification - PS 16.32.3, PS 16.6",,,
note,2eb44e5d-5e21-5d11-86b9-6530b43ab9b2,Verifying Document - NDM / Clegg Report,,,
note,641ea46d-f966-5b91-abc5-a0ffcf8610fd,Frequency - 1 per 15m trench length Minimum of 2 tests between pits/manholes,,,
note,56dadca6-874d-5d2f-b167-2a5a6ce18b08,Verification Activity: Activity - I,,,
note,c5d6fc74-488c-57b1-af27-39ac3a5333f6,Verification Activity: By - SE,,,
checkpoint,,3.02.11 - Backfilling of pipes and culverts with embankment fill - QA Acceptance,,,
note,54c8cf14-a7e5-56f3-b2a5-031afc96d58b,"Acceptance / Conformance Criteria - Prior to Backfilling of pipes and culverts with embankment fill the test results for bedding, haunching, side zone, and overlay zone material properties, grading curves and compaction tests are accepted by the Engineer.",,,
note,556bb476-5c8b-5e81-9d97-402026fc5cfa,Standard / Specification - PS 16.37,,,
note,6f63a7f2-ad23-523a-9aa8-8c354adb37e8,Verifying Document - Engineers Acceptance,,,
note,163a2091-7069-560a-aeae-aea14f580ae8,Frequency - Prior to Backfilling of pipes and culverts with embankment fill,,,
note,e3b88e8c-a85b-55ce-8e53-66de6475b952,Verification Activity: Activity - HP,,,
note,e5489cde-3c63-5f55-816c-9c60ec1bc44a,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.02.12 - Pipe laying in Embankments,,,
note,9333aaaa-bb90-5a92-8fc4-21b56f24ee09,"Acceptance / Conformance Criteria - The Contractor shall have each pipe checked for level as it is laid, by a competent technician using an Engineer’s level, pipe laser or other approved equipment. Pipes shall be laid on uniform gradients between successive designated manholes at the gradients specified on the Drawings.",,,
note,de949b47-e5bb-596e-9340-959a6b481c11,Standard / Specification - PS 16.9.2.8,,,
note,81d88739-b339-5b45-af6b-cd0cd37dddc1,Verifying Document - Survey Records,,,
note,7967b6ad-cc3e-50c1-bac5-90d180ab9963,Frequency - Each Pipe,,,
note,ae552d7c-6f4e-5bd3-92a6-85659f422a67,Verification Activity: Activity - I,,,
note,50ae43b8-b7f8-58a1-8966-b0ac0ff3fd4c,Verification Activity: By - SV,,,
checkpoint,,3.02.13 - Pipe Connections,,,
note,a509deaf-8e5d-5a00-b585-245222fc7dcc,"Acceptance / Conformance Criteria - A flexible joint shall be provided to the outside face of any structure (manholes, catchpits, catchpit manholes and headwalls) into which a pipe is built. The length of the next pipe (rocker pipe) join away from the structure shall be no more than 600mm for all concrete stormwater pipes and shall be constructed in accordance with Typical Details on the drawings.",,,
note,f676dd0b-325a-52e8-a5d2-b7035680e76a,Standard / Specification - PS 16.9.2.15,,,
note,1f1c1e0c-b109-5d67-b974-97d3cf78605d,Verifying Document - Site Records,,,
note,ee97812a-aacc-5d42-926a-15fafda1a948,Frequency - Each Structure,,,
note,29f47d9e-b982-535c-905f-a435417cafb7,Verification Activity: Activity - I,,,
note,b9c2e861-1ad4-5495-884e-e80209eef475,Verification Activity: By - SE,,,
checkpoint,,3.02.14 - Cutting of Concrete Pipes,,,
note,30041ea1-5673-5c52-a5cd-006cccb974ee,Acceptance / Conformance Criteria - Where it is necessary to cut a concrete pipe the pipe supplier should be informed of such requirement specifically where the dimensional tolerance for the pipe is deemed critical.,,,
note,dfb00597-946b-5992-96c2-1bdbabaf4b18,Standard / Specification - PS 16.9.2.16,,,
note,acdcf809-4c9d-56c3-aaaa-d8ac32594b5a,Verifying Document - Suppler Approval,,,
note,212d01d3-4f70-56eb-be43-3cc662da4072,Frequency - Each Occurrence,,,
note,c40e6911-bdab-5cfe-abbe-45ef70d12450,Verification Activity: Activity - S,,,
note,3835eda0-ea57-5160-b112-c942f617dbdc,Verification Activity: By - SE,,,
checkpoint,,3.02.15 - Cut Pipe Sealing,,,
note,e65c9d26-4d1c-5d84-aa1d-8dfc0f16d611,"Acceptance / Conformance Criteria - All cut surfaces, not encased within benching or other in-situ concrete, shall be coated with an epoxy resin mortar in accordance with the manufacturer/supplier recommendations, leaving no exposed reinforcement.",,,
note,aec9e4ca-b54d-53bb-9102-878cdc4379f9,Standard / Specification - PS 16.9.2.16,,,
note,99d2b016-c059-5f7e-9ac0-71ba4c2ddadc,Verifying Document - Site Records,,,
note,f55294a3-ad52-5c4f-a1bf-68db916a46b1,Frequency - Each Occurrence,,,
note,e4b52e80-c90e-578b-9ac0-b43990ecba07,Verification Activity: Activity - S,,,
note,afd4d60d-0ac2-5818-a90f-71bad8ab5770,Verification Activity: By - SE,,,
checkpoint,,3.02.16 - Side zones Density Testing,,,
note,7777ec8b-3bbc-5f47-a3c1-fb31188bf4ba,Acceptance / Conformance Criteria - Pipe surround material shall be placed and compacted over the full width of the trench to a finished minimum thickness of 150mm above the crown of the pipes. The Side zones shall be compacted to a MDD of 90%,,,
note,5309e99a-d68c-5d9d-99b5-c598629cd3ab,"Standard / Specification - PS 16.32.3, PS 16.6",,,
note,e428b8f0-4950-5176-9b15-a16d4dccc3da,Verifying Document - NDM / Clegg Report,,,
note,aa408326-72d2-5db2-9779-1f9780278be5,Frequency - 1 per backfill layer per 15m trench length. Minimum of 2 tests backfill layer per trench between pits/manholes,,,
note,55baa83d-214f-55d4-a515-b2b744d467da,Verification Activity: Activity - I,,,
note,1565a9de-acd7-55a7-bee4-ab67d56d629a,Verification Activity: By - SE,,,
checkpoint,,3.02.17 - Compaction above Pipe,,,
note,0f621c95-2add-5163-9e74-674f0236295a,Acceptance / Conformance Criteria - Only hand operated compaction tools shall be used until the backfill has achieved a depth of 300mm above the crown of the pipe.,,,
note,cb8dbe72-2c7e-5a2a-8e84-ac948c72432b,Standard / Specification - PS 16.32,,,
note,5e993aac-af3d-5c0e-b7ba-f7f7d54f8028,Verifying Document - Site Records,,,
note,68b95351-d29b-59e3-97b6-2cd5e950a0ce,Frequency - During Works,,,
note,ac98194b-42f1-503f-b174-bde1d7e887ca,Verification Activity: Activity - S,,,
note,6cdf8e68-eeac-52a3-b3fd-e8cf26a5a558,Verification Activity: By - SE,,,
checkpoint,,3.02.18 - Pipe overlay zone inspection,,,
note,d759fc60-4644-58f5-bd79-b55b5bd1fb89,Acceptance / Conformance Criteria - The Engineer shall complete a Visual Inspection to NZTA F/3: 2010 each strength length on Pipe overlay zone,,,
note,41f61bb4-c281-5e16-92d2-15f1fa5eab78,Standard / Specification - PS 16.32.3,,,
note,53c317a1-55ba-55c1-82e1-8fc0cdfe0a82,Verifying Document - Engineers Record,,,
note,f299943b-7879-52a3-a141-0d281743d90b,Frequency - 1 per trench length (Between Chambers),,,
note,bd215c41-c17d-5954-9ec4-b311106ae3ba,Verification Activity: Activity - HP,,,
note,cc936f89-e555-5592-a1c5-7752671b456a,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.02.19 - Pipe Overlay Zone Density Testing,,,
note,ea4a7c21-2cd6-51ba-89f9-65f4083ee4cd,Acceptance / Conformance Criteria - Backfill material shall be built up in layers not exceeding 200mm. The Pipe overlay zone shall be compacted to a MDD of 90%,,,
note,a786b17d-34ea-57ec-8ba3-7fef24b9424a,"Standard / Specification - PS 16.32.3, PS 16.6",,,
note,4b32e01c-ad41-5413-ac29-af993bd155bb,Verifying Document - NDM / Clegg Report,,,
note,9f21ec6a-04d0-5ba8-96f3-1eb9421522e9,Frequency - 1 per 15m trench length Minimum of 2 tests between pits/manholes,,,
note,d93c0d3c-1206-53b2-8982-bb08eccc3924,Verification Activity: Activity - I,,,
note,50a17376-53cd-53d0-8940-c74e1ab03a05,Verification Activity: By - SE,,,
checkpoint,,3.02.20 - Pipe invert levels/lid levels at all drainage structures,,,
note,aa555522-51f3-5980-b9d1-c3ab7c1e70fe,Acceptance / Conformance Criteria - Pipes shall be installed within 20mm of stated invert level (vertical tolerance) and within 50mm or 5% of the pipe diameter of proposed horizontal alignment (whichever is greater). Catchpits and catchpit manholes shall be located to align with proposed kerb and channel (or dish channel) and finished to be flush with the finished road surface unless otherwise specified on the Drawings.,,,
note,aad2186f-af8e-5603-95b3-75a2c89579d4,Standard / Specification - PS 16.34.2,,,
note,a74d5719-acf4-58a9-9d3a-f363807a7440,Verifying Document - Survey Records,,,
note,0fa9e2a2-80d6-5268-9740-1a0c21764355,Frequency - At the completion of each stormwater pipeline,,,
note,3147a91c-0253-5526-a0a9-708fe114c933,Verification Activity: Activity - I,,,
note,03cc8ce8-f6f6-5939-a085-971d4562b8c9,Verification Activity: By - SV,,,
section,,3.04 Stormwater Structures General,,,
checkpoint,,3.04.1 - Stormwater Structures Subgrade,,,
note,7ccab956-c555-5c92-a515-ccd3161b2fa6,Acceptance / Conformance Criteria - A hand Auger Scala / Shear Vane up to 4m deep shall be completed in the base of the excavation and the results submitted to the Engineer. The subgrade shall be CBR>5.,,,
note,d1c3a282-502d-5571-9cb0-2708c6831439,Standard / Specification - PS 16.32.3,,,
note,7fb8daab-73b9-517e-9d03-e50aa11e5642,Verifying Document - Scala / Shear Vane Results,,,
note,37c7858f-1d66-55e1-95e2-8ba4a1fec8a3,Frequency - 1 per structure,,,
note,ab9c59e4-05af-515e-b1c4-49227fe82f7d,Verification Activity: Activity - I,,,
note,3629fb0c-7009-5d28-a077-787874d9e25d,Verification Activity: By - SE,,,
checkpoint,,3.04.2 - Stormwater Structures Bedding material,,,
note,48bc291a-2a29-5bc3-906f-3cdac2399e31,Acceptance / Conformance Criteria - Stormwater Structures Bedding granular material shall be compacted to MDD of 95%.,,,
note,c46f0835-2b13-58d9-99e7-d82b75d1a056,Standard / Specification - PS 16.32.3,,,
note,b42f32fc-9bfa-5fb2-be62-057e44830231,Verifying Document - NDM Results,,,
note,29fd4438-97bd-5577-b172-a518d3a3a8bd,Frequency - 1 per structure,,,
note,c62da838-5b40-56be-8866-a002ab4b97fa,Verification Activity: Activity - I,,,
note,720c64e6-0ca3-59a3-8768-96eb4f76fe64,Verification Activity: By - SE,,,
checkpoint,,3.04.3 - Stormwater Structures Backfill,,,
note,b34f1f7f-0938-5b21-a47f-6db328924c17,Acceptance / Conformance Criteria - Stormwater Structures Backfill granular material shall be compacted to MDD of 95%.,,,
note,d1c7cb98-8641-5341-994b-ea4470308fdd,Standard / Specification - PS 16.32.3,,,
note,75e64ac6-029b-5e7e-ab2f-6d62438d5624,Verifying Document - NDM Results,,,
note,6f6b8403-ddb8-5d40-adf1-d4cc9f2ef858,Frequency - 1 per backfill layer per structure,,,
note,296e6018-bc51-5a85-a578-f14fc5cc21f8,Verification Activity: Activity - I,,,
note,15cce95e-fa47-5c7b-9032-921bd70bd231,Verification Activity: By - SE,,,
checkpoint,,3.04.4 - Subgrade Clay,,,
note,ae0091af-8c0c-52cc-b75d-a35fa3f76837,"Acceptance / Conformance Criteria - If clay is present at subgrade level, then this should be supplemented with soaked CBR laboratory testing.",,,
note,1db22515-8d3a-56b7-9dd8-77f0a46019d5,Standard / Specification - PS 16.32.3,,,
note,77029148-a510-56dc-88d6-c28059422f6b,Verifying Document - Soaked CBR,,,
note,36143a61-3eec-534e-99a7-55ac2d9cbd59,Frequency - Each Occurrence,,,
note,eb3dbda9-3677-5a19-b28d-7e491ed5f611,Verification Activity: Activity - I,,,
note,a881e587-2b20-553b-9123-49e3bdebae1b,Verification Activity: By - SE,,,
checkpoint,,3.04.5 - Culvert CBR Approval,,,
note,3c258f69-f678-52f7-9913-42fb49154f2e,Acceptance / Conformance Criteria - The contractor is to provide CBR testing of trench subgrade prior to placement of bedding and laying of culverts.,,,
note,0c978519-93f2-565e-aad6-832f7c252596,Standard / Specification - PS 16.38,,,
note,f26024b5-c24c-542e-9adc-b46f6a06d840,Verifying Document - CBR,,,
note,414b1fad-73e1-5bc8-9d59-9cbde223fa67,Frequency - Each culvert prior to bedding,,,
note,8a7c2686-1478-51dd-8a5f-b6ead3cfc667,Verification Activity: Activity - W,,,
note,b311b341-d8a7-57cf-9f2a-03a65b60768f,Verification Activity: By - ENG,,,
section,,3.05 Catchpits (Structure),,,
checkpoint,,3.05.1 - Catchpits Base,,,
note,7c12f643-54cd-5642-b419-a60cb10f0a3d,"Acceptance / Conformance Criteria - Catchpits shall be constructed on a compacted, on top of a 150mm layer of compacted AP65 or GAP100 granular material.",,,
note,4d7a6880-94e2-5dd5-87c5-acf5d37d6788,Standard / Specification - PS 16.10.2,,,
note,cfd7a3fa-c030-5be5-902f-e19786facbfe,Verifying Document - Site Records,,,
note,3b50728b-9859-55b4-a133-214b3d0fd973,Frequency - Each Catchpit,,,
note,eb439e00-b472-5d4e-b1b9-909647a050e9,Verification Activity: Activity - I,,,
note,b97ed336-e7f3-586a-b7a9-76d5e23c013a,Verification Activity: By - SE,,,
checkpoint,,3.05.2 - Precast Catchpit Sealant,,,
note,caca2619-e854-52de-8466-ceb7c1b17f08,Acceptance / Conformance Criteria - All joints between segments of precast catchpit risers shall be sealed with ‘Black Butyl Mastic Sealant – Hynds (MSR)’ or similar and approved.,,,
note,5662f1dc-68c0-57c4-96a2-ab8b3cf29981,Standard / Specification - PS 16.10.2,,,
note,e3491805-ebf4-5a7d-9d6a-768e20f967dc,Verifying Document - Site Records,,,
note,c1b760af-fdbc-54d1-ac9d-473503e15ed1,Frequency - Each Catchpit,,,
note,74fda00c-9175-57e9-9e72-c326c6f42529,Verification Activity: Activity - I,,,
note,5b4fd898-b0e4-573a-8f1c-5faacd3f59fd,Verification Activity: By - SE,,,
checkpoint,,3.05.3 - Catchpits Grates,,,
note,f3063c57-e226-5f54-b6f3-63ee891fca10,"Acceptance / Conformance Criteria - Cast-iron grates and frames shall be set no more than 30mm lower than, but parallel to the cross fall and grade of the surrounding, finished pavement surface level. All grates and frames shall be haunched to lids.",,,
note,afa108f9-36ee-549b-bee0-84858cac3fcb,Standard / Specification - PS 16.10.2,,,
note,b9715cd7-3ddd-56a3-84b7-03434604bcda,Verifying Document - Site Records,,,
note,db7af4b0-2966-5b17-8edb-d0fce08bab3b,Frequency - Each Catchpit,,,
note,833ad2d4-0f3d-5158-98a3-cef60fb2b875,Verification Activity: Activity - I,,,
note,2a0daae5-4037-56fd-bb23-56fb57cd2535,Verification Activity: By - SE,,,
checkpoint,,3.05.4 - Catchpits Sumps,,,
note,82783ac0-0a33-54c7-926b-fb0accf22531,Acceptance / Conformance Criteria - Catchpits must have sumps at least 450mm deep (below the invert of the outlet pipe level),,,
note,f07874f5-809f-5857-9ca1-dde377bad4d0,Standard / Specification - PS 16.10,,,
note,9811e13a-60c2-55cf-a626-05c28b8da90c,Verifying Document - Site Records,,,
note,ba27d4c4-4877-5b94-adc6-c5dec1860b9e,Frequency - Each Catchpit,,,
note,1cb8192a-31f2-5be6-afba-3ce6e4f421b0,Verification Activity: Activity - I,,,
note,09a245a3-b6ff-5b78-92c9-f795fb912fe6,Verification Activity: By - SE,,,
checkpoint,,3.05.5 - Catchpits Inlets,,,
note,8fc438ca-6594-5b52-84ee-1bbf3c7d5221,Acceptance / Conformance Criteria - All catchpits receiving stormwater from the highway shall be constructed with a back-entry inlet.,,,
note,19206e38-5252-55d9-b766-ed46b3f4d212,Standard / Specification - PS 16.10,,,
note,617f5fe4-08cd-56a5-a9ed-2e6d64437fc2,Verifying Document - Site Records,,,
note,60babfde-8a7b-5821-876e-365eb6628c75,Frequency - Each Catchpit,,,
note,e16b2f58-8955-55e7-b3f8-a0bf1c481028,Verification Activity: Activity - I,,,
note,783f76e9-2b93-5db0-845f-1e21c8d64c5c,Verification Activity: By - SE,,,
section,,3.06 Manholes (Including Catchpit Manholes),,,
checkpoint,,3.06.1 - Manholes Base,,,
note,3a9e6f0e-79b8-5d80-afa4-286e1327281d,"Acceptance / Conformance Criteria - Manholes shall be constructed on a compacted, on top of a 150mm layer of compacted AP65 or GAP100 granular material",,,
note,f493d2b6-4b01-51c7-b4bd-b7b5abee8966,Standard / Specification - PS 16.15.2,,,
note,dec3f19d-bd7b-5bc5-98a6-18340d74e6bb,Verifying Document - Site Records,,,
note,8c10f297-d8b6-58b1-b0cc-b291908bb792,Frequency - Each Manhole,,,
note,4e07cb12-774d-5d74-a75c-a7a17318ca90,Verification Activity: Activity - I,,,
note,acae7bce-bc0e-5278-b5d3-4c2c81856ed9,Verification Activity: By - SE,,,
checkpoint,,3.06.2 - Manholes Sealant,,,
note,1d507ef0-acca-5a43-88c4-d1acd676ce68,Acceptance / Conformance Criteria - All joints between ring segments of precast manholes and chambers shall be sealed with ‘Grey Butyl Manhole Sealant – Hynds (SM9020)’ or similar and approved.,,,
note,4e2dce2e-e2b4-5031-8fb5-21ac1c0128fa,Standard / Specification - PS 16.15.2,,,
note,c412922a-19eb-5c79-8071-400b7df951fd,Verifying Document - Site Records,,,
note,c51f6de7-834a-56e4-aa11-a45cf597f87d,Frequency - Each Catchpit,,,
note,89e41216-5fc5-5a4d-ac7b-b6e80627fabe,Verification Activity: Activity - I,,,
note,fc8b90cb-5fbb-5cad-8ac4-af7ffe5f9e7b,Verification Activity: By - SE,,,
checkpoint,,3.06.3 - Benching,,,
note,f95c7681-49b8-5df2-b050-183c6406024a,Acceptance / Conformance Criteria - Benching is required in all manhole structures unless noted otherwise on Drawings. Benching shall be 20MPa concrete and to a F4 finish. Manhole benching shall accommodate pavement subsoil drain connections where required.,,,
note,1d794a62-7c5d-58c5-9714-015fe298b28c,Standard / Specification - PS 16.15.2,,,
note,3347e862-c03a-52ab-9d9c-2a79228848a4,Verifying Document - Site Records,,,
note,f42162ea-77b6-5c48-9a5b-721d72594dc3,Frequency - Each Catchpit,,,
note,f2fe82f9-8dbd-5b31-ab79-7f8fb6e8871b,Verification Activity: Activity - I,,,
note,f60e390e-e985-5b3e-8d40-dac7c9c4ecff,Verification Activity: By - SE,,,
checkpoint,,3.06.4 - Benching Fall,,,
note,0cac811e-75f9-532a-b09c-a44cad9229f8,Acceptance / Conformance Criteria - All side benching shall be formed with a fall towards the channel unless otherwise stated.,,,
note,1097b43a-3ffe-57df-8568-ead8070fa6a4,Standard / Specification - PS 16.15.2,,,
note,74262943-c30c-56a4-bafb-64db4aae0de9,Verifying Document - Site Records,,,
note,b34fb4dc-ca10-5c46-a515-a7a0d16dec8e,Frequency - Each Manhole,,,
note,f813fdc6-8eaf-51ae-b92e-d3902ff8bcf9,Verification Activity: Activity - I,,,
note,0360d584-5bab-5633-8f8f-c65954b27c4b,Verification Activity: By - SE,,,
checkpoint,,3.06.5 - Sealant,,,
note,21cb44f5-1153-5b62-90ee-b4948ae6730a,Acceptance / Conformance Criteria - All pipe work penetrations through manhole walls shall be sealed using Epoxy Mortar or an approved equivalent type of permanent sealant.,,,
note,3cc3eb22-7813-530f-8aa5-6ae338830655,Standard / Specification - PS 16.15.2,,,
note,59ebae16-ebd8-56f7-aa02-b87e2ef8cba1,Verifying Document - Site Records,,,
note,58e9733d-3a89-5204-ae3f-36a29763d73e,Frequency - Each Manhole,,,
note,7e94f9b2-5165-5c4a-9957-f9bb127a161b,Verification Activity: Activity - I,,,
note,7a9c04a4-d06b-559d-97ec-c27fb6692cc1,Verification Activity: By - SE,,,
checkpoint,,3.06.6 - Lids,,,
note,7aa78c8f-122b-5ccc-917d-ff44c192c11c,Acceptance / Conformance Criteria - All solid cast-iron covers and frames shall be set flush with the cross fall and grade of the surrounding finished surfaces. All grates and frames shall be haunched to lids.,,,
note,46ea94c0-a704-5d95-8387-8698484f51c9,Standard / Specification - PS 16.15.2,,,
note,1f3bc0d6-5be8-5873-a9e9-c6544a416ebe,Verifying Document - Site Records,,,
note,f608c04d-9e1c-5bfc-a52c-999da51bef95,Frequency - Each Manhole,,,
note,7aa68f92-8526-588d-ab62-c690abfab4e3,Verification Activity: Activity - I,,,
note,f5d7d1b6-2b8d-579b-933c-8545e4c06196,Verification Activity: By - SE,,,
checkpoint,,3.06.7 - raised cover levels,,,
note,df0a6082-b5e9-573c-a1eb-4417756b2a91,"Acceptance / Conformance Criteria - For new or existing manholes with raised cover levels, the height of the manhole access shaft (throat) shall be no greater than 600mm where access is required (all non-catchpit manholes). The shaft and any subsequent extensions to the shaft shall be constructed using either:",,,
note,ef266951-f763-5fac-9123-b81939b21d05,Standard / Specification - PS 16.15.2,,,
note,82e191ee-3427-5ad3-a704-000251cc0625,Verifying Document - Site Records,,,
note,1cd684fd-7259-59b4-a745-bc1f6cf2f01f,Frequency - Each Manhole,,,
note,ff52b000-0775-509f-9955-80514ffdb205,Verification Activity: Activity - I,,,
note,64c3f6d9-b360-539d-9a0f-8f406ab46004,Verification Activity: By - SE,,,
checkpoint,,3.06.8 - Adjust Manhole Service Lid Covers,,,
note,391775e4-fd9b-56c6-9f3f-159ce096b096,"Acceptance / Conformance Criteria - Following adjustment, the service cover shall be firmly held in place and shall not be 5mm higher or 0mm lower than the adjoining surface. The item shall cover adjustments + or – 300mm from the original height. Any adjustments exceeding these measurements shall be treated as a variation.",,,
note,04334fc2-b281-51f3-8aa9-0a76cf293552,Standard / Specification - PS 16.12.1,,,
note,57287e33-c31e-55c1-a5d0-8ae74216966d,Verifying Document - Site Records,,,
note,f5b7ab8b-269a-54a7-bfc3-75ff06b220c5,Frequency - Each Lid,,,
note,ccc852a1-41d3-5d1b-90e4-f782f972d478,Verification Activity: Activity - I,,,
note,963627e5-207a-51ad-9868-852410b6cc08,Verification Activity: By - SE,,,
checkpoint,,3.06.9 - Visual inspection of all Manholes,,,
note,3e9bb3c2-f553-5292-961f-29cdcd544bae,"Acceptance / Conformance Criteria - 3-6 months following construction, Each manhole shall be inspected. No evidence of identifiable flow infiltration, settlement and riser displacement or cracking shall be present",,,
note,867b6da2-0105-570c-9e45-1e84db38098a,Standard / Specification - PS 16.34,,,
note,c7293857-6920-5d24-95cc-56b8befaa828,Verifying Document - Inspection Record,,,
note,a0f5bb33-714b-5902-87e6-be5fdf9607a1,Frequency - Each Manhole 3-6 months after Construction,,,
note,d8c8ada0-1f73-5c3b-ad64-707803459d6d,Verification Activity: Activity - W,,,
note,505eb47b-c74b-5bcb-985d-8f81b9bac215,Verification Activity: By - ENG,,,
section,,3.07 Headwalls and Wingwalls (Structure),,,
checkpoint,,3.07.1 - Headwall Bedding,,,
note,2bab5ccb-3cbf-57f6-8710-b2459902c1f5,"Acceptance / Conformance Criteria - Headwall aprons shall be constructed on a compacted, 75mm bedding sand underlay by 150mm layer of AP65 (or similar material as approved by the Engineer) granular material and compacted to a MDD of 95%.",,,
note,91063004-0b29-50ff-b05e-821158bec0e8,Standard / Specification - PS 16.13.2,,,
note,82b3bf69-61dc-5cf6-bca7-7e387c6379ff,Verifying Document - NDM Results,,,
note,b73fe472-3c42-5813-8fba-89f17bab39ba,Frequency - 1 Per Apron,,,
note,8881594f-1fb1-5b9f-afa7-d37ce5091875,Verification Activity: Activity - I,,,
note,94340d61-1416-52e1-b978-f8650ee0935b,Verification Activity: By - SE,,,
checkpoint,,3.07.2 - Precast and Cast in-situ Headwall and Wingwall tolerance,,,
note,21f8fae2-c3f3-5adf-86e0-7393a663a12e,Acceptance / Conformance Criteria - +/- 10mm variance to vertical design set-out,,,
note,5a5687cc-6e9a-5bce-93d6-38d9dd154e4f,○ +/- 10mm variance to horizontal design set-out (values in accordance with NZS 3109: 1997),,,
note,86b8dbec-1541-5da5-8190-ed28920688b4,Standard / Specification - PS 16.34,,,
note,208c6c08-ec71-5a1d-9d54-701f09fcccae,Verifying Document - Survey Records,,,
note,dc7f4cf0-5888-52fd-b014-035b78fea0ba,Frequency - Every Unit,,,
note,e0a4a3b7-1c85-546d-80f0-d3d5193a7762,Verification Activity: Activity - I,,,
note,0f5c6158-e8c4-56c2-ada6-733e98d3831c,Verification Activity: By - SV,,,
section,,3.08 Stormwater Concrete Capping (Pre Pour),,,
checkpoint,,3.08.1 - Construction Joint Locations,,,
note,5f47460c-17f6-5a16-82a0-d5da69d96d71,Acceptance / Conformance Criteria - Proposed location of construction joints to be submitted to the engineer for review prior to concrete pour.,,,
note,bcdb9380-87ba-5b77-b134-cff7009c664a,Standard / Specification - Downer,,,
note,7fcaf1be-2e8f-59fa-94fc-5a7bc498d040,Verifying Document - Approval,,,
note,f2cbab80-916f-5bf8-8fcd-14e744ff2e5e,Frequency - Prior to Pour,,,
