"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f9061ee6-fe65-4b8a-8712-9f5959a367f7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"dee3eb21-b0c9-46f6-9a45-31588aecd398","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground"
"dbeac0c9-4d85-4822-ba52-f3ca796aa8ec","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","ITP 30_In Ground Drainage_Stack & Underfloor (grid 9-12_A-C)"
"8487f3f9-b54f-4197-9669-483da58f2a08","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground","In-Ground Drainage"
"0e873c23-53fc-458c-9299-63d3324bb47c","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 01_In Ground Drainage_160 HDPE Drain (grid 10-J-E)"
"6a4777c4-ab2a-429f-be77-05e5a59cefa5","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 01_In Ground Drainage_450 HDPE Stormwater"
"5cc674b4-5f80-4731-afad-d4c007af3906","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 02_In Ground Drainage_250 HDPE Drain (grid 10-E-C)"
"036b33e3-57ac-4482-927c-8c74c7c664e8","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 03_In Ground Drainage_250 HDPE Drain (grid 10-C-A)"
"00d6745f-7b66-4c94-bfd9-ccdea9b8e027","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 04_In Ground Drainage_160 HDPE Drain (grid J-K) (Grid 1-10)"
"f3faf661-8770-4510-ac13-602e46e69c2c","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 05_In Ground Drainage_160 HDPE Drain (grid 6-4_1-10)"
"52cb05f1-285c-4d52-973f-b030ce48376f","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 06_In Ground Drainage_160 HDPE Drain (grid A-B_1-10)"
"82a90989-74d8-4e91-8119-f92233239fc4","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 07_In Ground Drainage_Tradewaste 110 HDPE (grid 8-9_E-A)"
"bc41ee13-76bf-4a40-bb3c-f0010132ec42","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 08_In Ground Drainage_160 HDPE Drain (grid D-C_1-10)"
"e15dd2d7-00a0-494b-b34f-4a687a55a071","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 09_In Ground Drainage_160 HDPE Drain (grid E-D_7-10)"
"c0a52735-3544-4388-b71b-e29dfe2aa261","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 10_In Ground Drainage_110 HDPE Underfloor Stacks"
"902ec6a5-ccf7-4ce4-b590-5eba2648fcdf","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 11_In Ground Drainage_110 HDPE Underfloor (grid 7-8 to H-K)"
"7395e3b1-3c2c-445f-a207-ed0f1532630a","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 12_In Ground Drainage_250MM Sewer Inspection Opening 1"
"83a7c666-0493-4418-9ee3-8a265ab228e8","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 13_In Ground Drainage_110mm HDPE Underfloor-stack"
"1de80936-3d1c-4a5b-ab46-fc2bd4040ff9","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 14_In Ground Drainage_Stack-Underfloor (grid 6-H_9-K)"
"5abb02ea-49f0-4885-bc37-acf235a4fae9","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 15_In Ground Drainage_110mm HDPE Underfloor-stack (grid L-5_3)"
"7bbf594e-e22b-4c3b-923e-2d4b0afebe1f","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 16_In Ground Drainage_110mm HDPE Underfloor (grid L-H_3-5)"
"6feb5836-6925-48ee-8b81-5efb80cff086","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 17_In Ground Drainage_110mm HDPE Underfloor-stack (grid H-F_6-4)"
"c5d833b1-a817-495d-bf95-6a83058f0e81","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 18_In Ground Drainage_110mm HDPE Underfloor-stack (grid H-F_6-4)"
"48443104-93d1-4666-959f-d19895f63f6f","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 19_In Ground Drainage_250mm Sewer Inspection Opening 2"
"1bb4af63-d8fc-4757-9b62-9cb70b77391e","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 20_In Ground Drainage_Stack & Underfloor (grid 10-7_F-L)"
"04b29084-b77f-4acb-9838-6056157b1195","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 21_In Ground Drainage_Stack & Underfloor (grid 6-8_F-H)"
"d0898b89-c168-4c1d-9a13-fba50a8fd129","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 22_In Ground Drainage_Stack & Underfloor 110mm (grid 2-5_A-D)"
"de4c4e7c-193f-4c4a-abd2-16eb603f6011","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 23_In Ground Drainage_Stack & Underfloor 110mm (grid 2-5_A-D)"
"5f0f6117-9f6e-419b-81ad-ade3c681f7a4","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 24_In Ground Drainage_Stack & Underfloor (grid 6-10_A-E)"
"8e9cee4d-e22d-4aad-acdb-49dbf5132820","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 25_In Ground Drainage_Stack & Underfloor (grid 6-10_A-E)"
"f40f7707-0a08-49f6-84cd-40e7667c13f0","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 26_In Ground Drainage_Stack & Underfloor (grid 1-3_L-H)"
"0c89e8f4-160a-4897-8e99-4473eb9b1fea","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 27_In Ground Drainage_Stack & Underfloor 110mm (grid 1-3_L-H)"
"22579ab1-dc10-4228-9470-175174c93b80","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 28_In Ground Drainage_Stack & Underfloor (grid 12-H_12-A)"
"1c749fbb-42f3-4c7b-950d-6cc711e3cf06","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 29_In Ground Drainage_Stack & Underfloor (grid 13-10_L-3) (C-F)"
"92a88e54-b977-4860-ab07-1c9baa7c49bf","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 31_In Ground Drainage_Stair 3 HDPE and Syfonics Drain (Grid 11-2_A-B)"
"9a9bb16b-f45b-4dd2-8182-fb28ccf1e3a9","","checklist-flat","work-in-progress","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage"," ITP 32_In Ground Drainage_Holding Tank & Connections"
"c1261ee3-e184-4e23-8829-fa2b242408d6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground","In-Ground Pressure Services"
"af926056-cdc6-4996-a9c3-8922b9f36a3a","","checklist-flat","work-in-progress","ITP-005 - Inground Pressure Service","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Pressure Services","ITP 01_In Ground Pressure Services_100mm Treated Water Copper (grid 1_G-L)"
"c5ef5bdb-a126-4a94-8852-bc28248ac58a","","checklist-flat","work-in-progress","ITP-005 - Inground Pressure Service","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Pressure Services","ITP 02_In Ground Pressure Services_100mm Treated Water (grid 12-13_A)"
"66cad521-d6ee-4c02-a2bc-96e8b9a66ae8","","checklist-flat","pass","ITP-005 - Inground Pressure Service","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Pressure Services","ITP 03_In Ground Pressure Services_Pipework from Water Meter to RPZD"
"0439fde0-9a36-4264-8653-4d8a418e566a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground","In-Ground Stormwater"
"6285e267-c371-4659-8191-0e8d2635475c","","checklist-flat","work-in-progress","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 01_In Ground Stormwater_Northern Roadway"
"7410a731-1678-44b7-9274-fc8a212fc0d5","","checklist-flat","work-in-progress","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 02_In Ground Stormwater_ Detention Tank to Existing Junction Box"
"c575b3b6-6d33-41d5-b38d-7819c9562867","","checklist-flat","not-started","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 03_In Ground Stormwater_ Inlets to Detention Tank"
"41ee44c7-92f3-464a-9a64-0d68eeb859b7","","checklist-flat","not-started","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 04_In Ground Stormwater_ Atrium Stormwater & Pits"
"a5193a82-9f03-4d5c-a5c6-7e751fda9fc5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor"
"793cc473-1bb7-4b50-9a2e-cdc7f0708f18","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor","East"
"056c4221-ffaa-4693-8d74-5e3b664e0fc3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Ground Floor","East","Suspended Drainage"
"359cae7c-809d-4610-8474-dd065cd29815","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","West","ENS 1.270","Inwall Installation Checklist"
"a16d17ee-5d16-44dd-a036-6f2cb587cf0b","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 1","West","ENS 1.270","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"b07db990-c39a-4aeb-b00a-30a9bf097077","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1","West","Staff Room 1.288"
"5afd9cf3-a1a4-477b-9440-51b22b303795","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 1","West","Staff Room 1.288","Inwall Pipe Installation (1stFix)"
"e64b97c4-3388-48d1-a38e-fc803d753aa7","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","West","Staff Room 1.288","Inwall Installation Checklist"
"6b1effb5-86fc-4b2a-9613-0a8f57f598c5","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 1","West","Staff Room 1.288","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"2b1f037b-2632-4d2e-9566-4822370d7b12","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2"
"3e14a61d-69da-458a-8b6e-6709e2d65cc5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","East"
"20e08ded-86ee-441f-b7c0-74ebaa0d02f1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 2","East","Sleeving of Penetrations"
"890b512a-7153-4dbf-87f7-63bf7ec4d3f1","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Sleeving of Penetrations","ITP 08_Sleeving of Penetrations_Level 2 Lot 1"
"5feb75c7-ad58-4a5b-83a6-28a2a2f57d26","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Sleeving of Penetrations","ITP 09_Sleeving of Penetrations_Level 2 Lot 2"
"fe031c72-a7cb-412c-8bb3-073b00f593cc","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Sleeving of Penetrations","ITP 11_Sleeving of Penetrations_Level 2 Lot 3"
"78d94c1e-ebc5-4074-a210-d1bda97a18bb","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Sleeving of Penetrations","ITP 13_Sleeving of Penetrations_Level 2 Lot 4"
"396753f5-6ffd-46e5-bf39-16ef6c260ad3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 2","East","Suspended Drainage"
"17079a0a-30a2-40ab-96d6-8888f77da60b","","checklist-flat","pass","ITP-002-Suspended Drainage","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Suspended Drainage","ITP01_Suspended Drainage_Level 2_Grids 1-6 & L-F"
"b519f87e-b3b0-4b9a-99ca-9a4dcbeb3f60","","checklist-flat","pass","ITP-002-Suspended Drainage","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Suspended Drainage","ITP 02_Suspended Drainage_Level 2_ Grids_7-13 & L-F"
"98cdbd22-37e2-418e-af14-fa02c55fb07d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 2","East","Suspended Pressure Services"
"1c2c21b4-5c94-4e42-8f10-f673901ceecc","","checklist-flat","pass","ITP-003-Suspended Pressure","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Suspended Pressure Services"," ITP 01_Suspended Pressure Services_Level 2_Reticulation East"
"d796bc22-5c5f-4c88-8d8e-a35efb818325","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.003"
"846c6c80-cf91-4a13-a4d0-68168f022b87","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.003","Inwall Pipe Installation (1stFix)"
"a8ba3585-b1f2-4b56-a623-bf1edc7d1344","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.003","Inwall Installation Checklist"
"ba7f404c-0224-4597-bc42-435457fe2d3f","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.003","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"5e0f282d-fc04-48ea-8828-f241e7cac416","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.008"
"da3b6d9e-a772-48d9-a3d6-650c2678e9c4","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.008","Inwall Pipe Installation (1stFix)"
"ab6fd391-f0b0-4efa-a61a-629ffccd7788","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.008","Inwall Installation Checklist"
"0b202178-c1e9-4edd-ba4e-83d4b699404c","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.008","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"e3fe3272-17ae-4b39-8506-4c8dcfc25c77","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.009"
"8dd47e67-e98e-416c-a29a-a64cd5ae7618","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.009","Inwall Pipe Installation (1stFix)"
"2987aa74-fd47-4fbd-a1d4-aa95608be5f3","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.009","Inwall Installation Checklist"
"8ecc1958-f418-4bf0-9bdd-7f5ae4fab62e","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.009","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"6ad79c33-e254-4b6d-925d-a2a38e9f6cc6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","East","S WC 2.014"
"43cfc0c6-a311-481b-bd9e-6f7545c3ab2e","","checklist-flat","work-in-progress","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","S WC 2.014","Inwall Pipe Installation (1stFix)"
"c512be82-f598-464c-95fc-d3f0996b31ec","","checklist-flat","pass","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","S WC 2.014","Inwall Installation Checklist"
"bb38f0e2-aa01-4989-b682-e558218ebec6","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","S WC 2.014","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"b544f7a2-a4b3-42d1-9947-b14d441039a3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","East","S WC 2.015"
"0320340c-5369-4c87-915a-95e8423e2d7f","","checklist-flat","work-in-progress","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","S WC 2.015","Inwall Pipe Installation (1stFix)"
"0febde58-5271-4f5b-b94b-b07dc30f94c2","","checklist-flat","pass","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","S WC 2.015","Inwall Installation Checklist"
"36a64b9c-bbe6-4c1d-9ce0-4e5acad50f64","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","S WC 2.015","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"4cc2df21-3333-4c73-bd5e-0b8538e560b7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","East","CLNR 2.016"
"8568ff0a-4c8d-447c-a955-7abbb0920c41","","checklist-flat","work-in-progress","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","CLNR 2.016","Inwall Pipe Installation (1stFix)"
"7134ad5b-d8d6-469b-9007-d2869f7d48ab","","checklist-flat","pass","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","CLNR 2.016","Inwall Installation Checklist"
"0a53e4c2-6849-43a1-b75a-5ef7a8f79c76","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","CLNR 2.016","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"800cff83-5348-462f-abb9-fe1f19108dc9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.021"
"2c75e20c-6948-4dab-ba50-a69ad672f135","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.021","Inwall Pipe Installation (1stFix)"
"cead9644-3f50-41d5-a364-c6089d6d2685","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.021","Inwall Installation Checklist"
"be08c10e-40f0-474d-9b85-d150f485aa7d","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.021","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"14f563ea-193a-4766-a3c8-ce7eac1f9786","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.023"
"4623c18a-9abf-41cb-a49a-56b5a45264b0","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.023","Inwall Pipe Installation (1stFix)"
"8c1bcbca-4dd7-47ea-a444-73d5b02750c5","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.023","Inwall Installation Checklist"
"092b7644-f6f8-44ef-af73-d91c2b8a8e8c","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.023","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"2cc5c976-b7c9-4d7c-8f7b-483095c0b202","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.028"
"a00a19ec-2943-4e7f-9be7-19544f85692e","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.028","Inwall Pipe Installation (1stFix)"
"ee45f99d-9842-45d2-9811-41ff4cc6d584","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.028","Inwall Installation Checklist"
"c9d29ee2-fb4d-4c34-9984-0cfab5461aec","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Scrub 2.028","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"b90aeb33-543b-4bc1-8d5f-54c23ea7e59c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","East","Corr. 2.030"
"39580c4e-5e31-4199-a008-8d4450777db0","","checklist-flat","work-in-progress","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Corr. 2.030","Inwall Pipe Installation (1stFix)"
"d32ae955-e289-4a3d-abd0-da87edca74b0","","checklist-flat","pass","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Corr. 2.030","Inwall Installation Checklist"
"71bf3667-00b6-491c-ba08-5e3238fbc5f3","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Corr. 2.030","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"2141019e-2ac6-4cd4-85e0-4c8da72f2040","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Anaes WRK 2.032"
"75093f9c-6d91-4a3d-891c-0930ad10043c","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Anaes WRK 2.032","Inwall Pipe Installation (1stFix)"
"6c1740f9-66bf-42ef-a8ca-d318f96c5bb0","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Anaes WRK 2.032","Inwall Installation Checklist"
"055b97be-2661-40ab-915c-53050aad3dff","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Anaes WRK 2.032","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"0ff402dc-b478-459a-bd2d-e1472d163cb7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","CLNR 2.034"
"ba131f60-f7cb-4084-8057-65db52cfcaaf","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","CLNR 2.034","Inwall Pipe Installation (1stFix)"
"00d6cbf6-ae3c-4083-b941-f026ecdf2d1c","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","CLNR 2.034","Inwall Installation Checklist"
"39eaa538-7acc-46ce-bc89-5322dd5a65d8","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","CLNR 2.034","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"dc2977c6-8406-4cca-b2fb-b2023c2dd105","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","East","Biomed WRK 2.037"
"364e91c5-3bd2-44e9-9197-066bcfadc45c","","checklist-flat","work-in-progress","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Biomed WRK 2.037","Inwall Pipe Installation (1stFix)"
"e49c0d6a-6b9f-4c2f-ad70-be332030c59e","","checklist-flat","pass","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Biomed WRK 2.037","Inwall Installation Checklist"
"0839a6e3-15ac-46f3-ab7f-0524d5b67726","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Biomed WRK 2.037","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"9ccc7940-cdfd-4821-ad7d-59ddc6b64444","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Frozen Sect. 2.038"
"e08f2be8-4af5-4140-bcaf-877616552d72","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Frozen Sect. 2.038","Inwall Pipe Installation (1stFix)"
"4fd4c62d-7889-4385-aa14-082bb19b6035","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Frozen Sect. 2.038","Inwall Installation Checklist"
"e07cfe8b-c83a-4d36-bb2d-e810b32c6e9b","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 2","East","Frozen Sect. 2.038","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"d19e78d8-aed7-4a66-8f3f-ca2ff7251fbf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","East","Scrub 2.047"
