type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Pour Record",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.10 - Concrete Testing - Sampling Frequency,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Site Sampling & Testing Procedure 610.16 (b),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Concrete cast in one continuous operation to be tested at a frequency as shown below:,,,,,,,,,,,,,,,,,,,,,,
label, 0m³ to 10m³ = 1 sample,,,,,,,,,,,,,,,,,,,,,,
label, 10m³ to 25m³ = 2 samples,,,,,,,,,,,,,,,,,,,,,,
label, 25m³ to 50m³ = 3 samples,,,,,,,,,,,,,,,,,,,,,,
label, 50m³ to 100m³ = 4 samples + 2 no. VPV cylinders.,,,,,,,,,,,,,,,,,,,,,,
label,○ For each additional 50m³ and additional sample shall be taken.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where IFC nominates minimum strength development, ensure strength is verified by additional cylinder or other approved method (such as maturity testing).",,,,,,,,,,,,,,,,,,,,,,
label,○ Each sample shall consist of 1 no. slump or spread test and 3 no. compressive strength cylinders minimum.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Compressive strength cylinders = 1 no. 7 day strength, 2 no. 28 day strength.",,,,,,,,,,,,,,,,,,,,,,
label,○ Note: Additional cylinders may be required for other purposes such as early trafficking or removal of formwork.,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Concrete Tester, Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Pour Record",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.11 - Concrete Testing - Slump,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.16 (c),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Slump testing tolerances = ,,,,,,,,,,,,,,,,,,,,,,
label, <60mm = ±10mm,,,,,,,,,,,,,,,,,,,,,,
label, ≥60mm to ≤80mm = ±15mm,,,,,,,,,,,,,,,,,,,,,,
label, >80mm to ≤110mm = ±20mm,,,,,,,,,,,,,,,,,,,,,,
label, >110mm to ≤150mm = ±30mm,,,,,,,,,,,,,,,,,,,,,,
label, >150mm = ±40mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each sample of Standard or Superplasticised Concrete,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Concrete Tester,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Pour Record",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"5.12 - Concrete Testing - Spread, Passability & Viscosity",,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.13 (b),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Spread range = 550mm to 750mm,,,,,,,,,,,,,,,,,,,,,,
label,○ T500 = 2 seconds to 5 seconds (to reach a spread of 500mm),,,,,,,,,,,,,,,,,,,,,,
label,○ Passability = ≤10mm (aggregate height differential) ,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each sample of Self-compacting Concrete,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Concrete Tester,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Pour Record",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.13 - Concrete Testing - Compressive Strength Cylinders,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Site Sampling & Testing Procedure,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Correct quantity of cylinders manufactured per sample.,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each sample,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Concrete Tester,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.14 - Supply & Discharge Rates,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.13 (a) & (f),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Concrete is supplied at an adequate rate to ensure no cold joints are formed.,,,,,,,,,,,,,,,,,,,,,,
label,○ No water is to be added once discharge commences.,,,,,,,,,,,,,,,,,,,,,,
label,○ Maximum time between batching trucks is 25 minutes.,,,,,,,,,,,,,,,,,,,,,,
label,○ Maximum elapsed time for discharge (including compaction) is 60 minutes from batching unless the mix design has an extension using set retardants.,,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete that stiffens or is showing signs of stiffening shall not be used.,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each load,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Pour Record",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.15 - Placement & Compaction,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Placement & Compaction Work Procedure 610.18 (a) & (b), 610.18 (d) (i)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All concrete batches are traceable.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where concrete pumps are used, the initial discharge is pumped to waste until a consistent workable mix is discharged.",,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete is not dropped freely from a height exceeding 2m. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete is not moved horizontally by use of vibrators.,,,,,,,,,,,,,,,,,,,,,,
label,○ Adequate compaction is ensured,,,,,,,,,,,,,,,,,,,,,,
label,○ Care has been taken to fill every part of the form and force concrete under and around reinforcement and embedments.,,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete layers are not more than 350mm ,,,,,,,,,,,,,,,,,,,,,,
label,○ Internal vibrators are inserted at spacing not exceeding the manufacturer's zone of influence.,,,,,,,,,,,,,,,,,,,,,,
label,○ Vibration continued at each point until air bubbles cease to emerge from the concrete.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Concrete Pour Record,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Concrete Dockets,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each load,,,,,,,,,,,,,,,,,,,,,,
label,Category - SP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Pour Record",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.16 - Surface Finishes,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 610.31, 610.20",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Surface finish as per IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where surface finish is not detailed, the VicRoads class finishes will apply as per 610.31.",,,,,,,,,,,,,,,,,,,,,,
label,○ Construction joints shall be roughened in locations shown on the drawings - any proposed changes to construction joints shall be subject to approval from the Nominated Authority.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.17 - Curing-Top Surface,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Top surface of the pier and abutment walls shall be water ponded for at least 72 hours following initial set. Alternatively the top surface of the pier and abutment walls may be covered with thermal blankets for at least 72 hours and then treated with a curing compound.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.18 - Curing after formwork removal,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - After formwork removal, seal curing shall be applied to all exposed concrete surfaces to achieve overall of 7 days equivalent wet curing",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Thip ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Thermal Differential Monitoring,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.22,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Maximum thermal differential between the core and exposed surface not to exceed 20°C.,,,,,,,,,,,,,,,,,,,,,,
label,○ Only applicable if the element has:,,,,,,,,,,,,,,,,,,,,,,
label, i. The least dimension of a member exceeds 500 mm,,,,,,,,,,,,,,,,,,,,,,
label, ii. one or more faces being restrained by previously hardened concrete or other external constraints.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Thermal Monitoring Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each element",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Early Age Compressive Strength Test Results - Removal of Formwork,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Formwork shall be removed not earlier than 72 hours. Formwork shall not be removed when the ambient temprature is less than 10 degrees,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where IFC nominates minimum strength development, ensure strength is verified by additional cylinder or other approved method (such as maturity testing).",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each element",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Surface Inspection - Cracks,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.24,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - No cracks greater than 0.2mm (exposure classification B1),,,,,,,,,,,,,,,,,,,,,,
label,○ If cracking is observed follow Structural Concrete Crack Repair ITP for investigation and repair.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.4 - Surface Inspection - Surface Finish,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 610.31 (a) - (n), 610.32",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Comply with the IFC drawings and specifications.,,,,,,,,,,,,,,,,,,,,,,
label,○ Where surface finishes are non-conforming follow Structural Concrete Patch Repair ITP for investigation and repair.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.5 - Measurement of Concrete Cover,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.34,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Concrete covermeter check one 3m² test area for every 25m² exterior surface area. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Minimum 10 no. measurements recorded in each area. ,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where low cover is identified, an assessment to evaluate the influence on durability of the structure is submitted to the Nominated Authority.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Covermeter Check Record,,,,,,,,,,,,,,,,,,,,,,
label,Method - Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.6 - Early Age Compressive Strength Results - Placement of Fill Against Concrete,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Early Loading and Trafficking of Decks and Approach Slab Procedure 610.35,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Fill is not placed against concrete within 14 days of pour. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Proposed placement of fill prior to 14 days - follow the Early Loading and Trafficking of Decks and Approach Slabs Procedure.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Concrete Test Results or Maturity Test Results,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each substructure element",,,,,,,,,,,,,,,,,,,,,,
label,Category - SP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.7 - Compressive Strength Test Results,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings Table 610.05.051, 610.16 (g)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 7 day compressive strength to comply with table 610.051 for early indication that the strength is tracking correctly.,,,,,,,,,,,,,,,,,,,,,,
label,○ 28 day compressive strength (average of the 2 no. cylinders) per sample comply with the design strength.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Note: 1 of the 2 no. 28 day cylinders per sample may be as low as 90% of the required strength, so long as the average meets the required strength. ",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Compressive Strength Test Results,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each cylinder,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.8 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 610.47, Table 610.472",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate concrete members comply with tolerances as per the table 610.462 as applicable to the element.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.9 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed above have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
