"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cfcb55f4-f2dc-4c08-abcb-092cc6d786a3","","folder-normal","fail","","step","TRUE","FALSE","Concrete"
"5d819535-46a6-4a0b-bf52-35f98991a764","","folder-normal","work-in-progress","","step","TRUE","FALSE","Concrete","East"
"414eef07-ae58-4370-87a1-aa0aa0e5eb27","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","East","1. Site Concrete area: 05.05.2023"
"48bcfedf-6104-542b-aa20-1d1df6b8a800","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Green Star details entered"
"af64391f-32e1-56be-a746-927999766222","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Excavation depth and location checked and correct"
"1c35eb53-bd30-5d5c-8929-15f80e38915e","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Ground conditions acceptable"
"db50aaf0-be08-5647-8efe-aa9db9341bf1","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Concrete specifications checked, correct and delivery docket photographed"
"7e852470-4b9d-58b1-aa95-0de81b44daa7","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Concrete placed to the correct height"
"f83327ae-eb6b-5813-a585-7aaa39ef12ee","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Site concrete pour completed and finish acceptable"
"a54436c6-5bee-5a9c-a8bb-2e9593d10bed","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Report sent through to client"
"b7d83f1f-eb4e-4e2f-bcc2-86f20ed9fe1c","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","East","2. Site Concrete area: 12.05.2023"
"b49b4393-92a3-5b4b-87ef-177e345ea1f4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Green Star details entered"
"f55139b6-b39b-587b-aef8-b3ccdb262db0","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Excavation depth and location checked and correct"
"6d237ee2-504a-5f16-baa4-e1c51bfaf57b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Ground conditions acceptable"
"1e8e52ba-a9d8-5fa2-8236-43132430a1a4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Concrete specifications checked, correct and delivery docket photographed"
"828bf0dc-b933-5f75-a5ae-2b288dd426e8","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Concrete placed to the correct height"
"886a119c-8d61-5bff-86b5-6e39ee137a48","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Site concrete pour completed and finish acceptable"
"8874317f-83f8-53fa-a56f-52094dd00bcd","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Report sent through to client"
"7b871ea5-a260-4aad-86f6-ab5dc2468d78","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","East","3. Site Concrete area: 18.05.2023"
"db6bd3f8-a2ad-570d-a881-2c34b197f70f","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Green Star details entered"
"d6abbf63-9c54-5b8f-b61a-6d1f106ed1a7","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Excavation depth and location checked and correct"
"573e8efd-a975-56bf-85bd-82b399642eee","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Ground conditions acceptable"
"4219ed4f-5c5c-5307-b789-42a29012a817","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Concrete specifications checked, correct and delivery docket photographed"
"8d5a79e0-fadc-5ecc-b381-279ec7122937","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Concrete placed to the correct height"
"fdb66c55-763d-5b5a-96ea-bf8d2ad27dfa","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Site concrete pour completed and finish acceptable"
"918229f1-fe79-5d14-bdef-2896955cf749","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Report sent through to client"
"8f0d1fd7-9df5-4c2a-809b-81e8e981286c","","checklist-sectioned","work-in-progress","76d7aa49d998ae8340bfa32976ee5b1c821094bc4f912cdbd1a8868b86c96d55","checklist","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)"
"7bfba8db-195a-535d-a4d9-c4de247d60ff","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Pour Details"
"8a73a077-d2ca-5302-9d54-3c8f53d3be62","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Placement Method","All concrete checked and correct on arrival (mix and strength)"
"d15a6b23-a6d0-50ed-9244-a08dd17d60bc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Placement Method","General photos and observations of concrete placement attached"
"6685e9ba-a057-586a-a629-08ed5405442b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Placement Method","Heights and falls checked / confirmed after placement"
"1887ae29-f423-59a0-8b03-669d4608785c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Placement Method","Any curing compound applied correctly"
"4c2e2329-7c18-557a-a8eb-b38292ba70ac","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Placement Method","Concrete placement completed - specified level of finish achieved"
"1c0222a9-6348-540f-9dd4-2212cf61df49","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Placement Method","Area left clean and tidy"
"332b6787-931b-567e-a65c-a1244f0d7f67","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Post Pour Checks / Signoff"
"61d00c37-0558-5e28-a818-73edc617b46f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Post Pour Checks / Signoff","Any remedial work completed"
"fcc4737a-d075-56b2-a1a4-261d8f9f4cdf","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Post Pour Checks / Signoff","Concrete Pour completed - all final checks and documentation completed and attached"
"d330aee4-d49c-5316-81c1-d232328a72ca","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","West","4. Concrete Pour for Area: 25.08.2023 - West Zone 3 Column WH/5,7,8 (D7, D28)","Post Pour Checks / Signoff","Report sent through to client"
"311cfafd-0871-470b-9edd-e3a84720bf0f","","folder-normal","fail","","step","TRUE","FALSE","Concrete","North"
"da7c0caf-e360-42e0-93e2-3454779392d5","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base"
"d6bde686-397f-5715-b740-5ac5586ba7b2","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Green Star details entered"
"6376c1ab-bb0f-57f4-a69d-8e4b1a7856f6","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Excavation depth and location checked and correct"
"9d90b608-3114-50c3-adae-0b81cb94a378","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Ground conditions acceptable"
"ae5e70b5-b233-5caa-a9ad-9153dd3a3404","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Concrete specifications checked, correct and delivery docket photographed"
"6423ea0a-a780-55d9-ad16-cfb05680249d","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Concrete placed to the correct height"
"7771d716-d0ef-579f-af29-685d0b503f51","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Site concrete pour completed and finish acceptable"
"be2c3a02-9e80-5e81-9067-4e708861f89c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1a. Site Concrete area: 24.06.2023 TC Base","Report sent through to client"
"9671f48a-6668-4314-afb6-11f0ccd8d678","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","North","1. Site Concrete area: 30.06.2023"
"227b618f-a394-547f-8b26-70fe347403cd","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Green Star details entered"
"ac72f208-ede7-50c4-84c5-7d48a2af5769","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Excavation depth and location checked and correct"
"452abdfa-241d-5a36-b6ed-425d163b4ab2","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Ground conditions acceptable"
"a5b5a504-44df-58a9-95ec-cb5cae84b9a2","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Concrete specifications checked, correct and delivery docket photographed"
"8e6ed012-a07a-522e-a86a-efd7eb524ecb","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Concrete placed to the correct height"
"146005ae-7df3-5224-a79c-dad0619279d9","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Site concrete pour completed and finish acceptable"
"749ecd36-e804-5e4d-8ef6-df6a8fbc67eb","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Site Concrete area: 30.06.2023","Report sent through to client"
"3637675c-3e61-411b-bf16-2d1f9432fe3f","","checklist-sectioned","pass","76d7aa49d998ae8340bfa32976ee5b1c821094bc4f912cdbd1a8868b86c96d55","checklist","FALSE","FALSE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)"
"724c03a4-b970-524c-ab19-6566564664df","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Pour Details"
"ba0106a1-4075-5d91-91d7-5ef2c71ba1d4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Pour Details","Pour details entered"
"fbfb0d41-fb6a-5230-9bdd-9135bd936ba7","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items"
"6a4ff5aa-90a0-5d35-ac1c-607250fe34a5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Grids and RLs clearly marked for reference"
"b2ec7789-735f-5018-8fc1-bada2cd56187","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Formwork - location, heights, falls and dimensions checked and accurate"
"93ef9446-6b0e-54d6-a88c-bfa91ea62f31","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Formwork sufficiently fixed and braced"
"95019d96-cf91-5d16-86fc-fe2aacb505b7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Any rebates / nibs / cast in items are correctly positioned, sized and appropriately fixed in place."
"4583c987-d5ad-5a04-8dfb-303761790152","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Service penetrations formed correctly and locations checked/correct"
"092f4ada-415c-5e51-b259-911698de3893","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc.)"
"75b40ab4-c202-5a2c-9e65-ed0a4a7ea9a0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Any control joints / stop ends installed accurately and correctly braced"
"abd916c0-2fd9-50e3-8140-17079857f626","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","DPM & Connection to other waterproofing completed"
"b144a68f-0501-573d-b834-9dac8e7566e6","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Any additional formwork photos and observations"
"7f42873c-637e-5ddf-9002-360098793cd4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","All formwork elements completed and ready for concrete pour (excess debris removed)"
"65bc9a45-4a5e-5caf-ba41-850584d023d7","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Concrete ordered - correct mix and strength"
"19f93ded-1e02-567d-af77-a2359f96acd8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Formwork and embedded items","Slump test/Spread test (only applicable for special mix)"
"caf1f85c-9bff-5299-bcbf-40da9534fddb","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method"
"39ce23fa-5295-5cb0-bb59-5e299a1c8fc6","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Placement methodology confirmed and necessary plant and equipment on site"
"96d93192-1934-523d-84b1-dfded40c3079","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Height and falls checked / confirmed before placement"
"b4f34f8e-c8fb-5b56-a839-c54cb6c9456d","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Cover correct to specification"
"cacdf48a-8afb-5c83-a8b3-e7df1a297540","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","All concrete checked and correct on arrival (mix and strength)"
"e6a40004-686b-59dc-9592-b56000b98a54","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","General photos and observations of concrete placement attached"
"b88533f5-2c07-5a25-ad7c-ef6facf98ed6","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Heights and falls checked / confirmed after placement"
"aeb18e71-d085-56ef-ae0c-f3e381a4ecc8","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Any curing compound applied correctly"
"74774ba4-5ac6-5b78-834a-2f0157aeccb0","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Concrete placement completed - specified level of finish achieved"
"70e03b37-5ffc-5e39-aea0-9ab9e2c937ca","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Placement Method","Area left clean and tidy"
"d9b287f5-65ad-58ca-8bd7-ccb4d92d3b2e","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Post Pour Checks / Signoff"
"a4728541-5b05-5925-a09a-6502e7ec2bca","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Post Pour Checks / Signoff","Any remedial work completed"
"98d90eef-dfe4-5bcc-8d25-480d0cbf717c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Post Pour Checks / Signoff","Concrete Pour completed - all final checks and documentation completed and attached"
"5112ccda-79c5-510e-90e2-757c51213bcc","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1b. Concrete Pour for Area: 05.07.2023 - Tower Crane Base Footing (D7, D10, D14, D28)","Post Pour Checks / Signoff","Report sent through to client"
"435c1a33-5a20-4601-b0df-129e0ca1b4e9","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","North","2. Site Concrete area: 18.07.2023"
"70042d0f-2d14-555e-90fe-21fc872a5515","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Green Star details entered"
"1ee7ab9c-cff9-5df6-8482-4346604f252c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Excavation depth and location checked and correct"
"2b9ea232-125b-5f8c-b727-06813b464c50","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Ground conditions acceptable"
"708256ef-97ad-595e-9098-ab83ea76ce98","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Concrete specifications checked, correct and delivery docket photographed"
"e487e67a-1531-5d3b-95cc-7aaa877072b1","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Concrete placed to the correct height"
"4d9185be-51cf-5d48-8bcb-eb66dd24b724","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Site concrete pour completed and finish acceptable"
"97825d91-f123-5caf-837e-ffe78adc6c43","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","2. Site Concrete area: 18.07.2023","Report sent through to client"
"71bfe819-9c4f-459a-a998-fe6dcf5e0c5a","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","North","3. Site Concrete area: 25.07.2023"
"5b7a839e-87b0-50fc-b234-a17fe97616fa","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Green Star details entered"
"74a4200b-2eb1-55d0-9f78-349f0064fc40","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Excavation depth and location checked and correct"
"e3e35f60-cdfa-50ba-b762-55539a9ff067","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Ground conditions acceptable"
"83d0ab17-cb84-5ad4-842c-0aa0b60aa3c5","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Concrete specifications checked, correct and delivery docket photographed"
"42e1536b-ea1f-5897-b14f-94ccdc6659e5","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Concrete placed to the correct height"
"4e94763d-f3de-5f50-b117-9b7bdc0cabb0","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Site concrete pour completed and finish acceptable"
"f43673b2-21cf-5ffa-aa9c-4af340ca7d5b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","3. Site Concrete area: 25.07.2023","Report sent through to client"
"91fc4552-fbbe-4e89-b5a3-ffe30255b65a","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","North","4. Site Concrete area: 28.07.2023"
"92e71ce2-ffb2-5f18-888c-17d7945d2aff","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Green Star details entered"
"9b61f78e-1d27-51d5-bfcf-7be41c309beb","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Excavation depth and location checked and correct"
"ad83c255-dbf2-5dfa-a539-4f0c98ebed14","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Ground conditions acceptable"
"764c6726-fadd-582b-9b50-aa22c37ebb62","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Concrete specifications checked, correct and delivery docket photographed"
"9e7e7d11-184c-53f6-80d6-889dec3c114f","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Concrete placed to the correct height"
"5bb4c751-b660-53a7-a43a-54e41fb73710","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Site concrete pour completed and finish acceptable"
"e609cac3-8f9d-5bdf-bd30-df46a8ae8ae3","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","4. Site Concrete area: 28.07.2023","Report sent through to client"
"368c7ce8-ac8f-4bfd-9510-ffb4d0823e12","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","North","5. Site Concrete area: 04.08.2023"
"3b7ef05e-d909-579b-b2aa-8ea12538ca3f","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Green Star details entered"
"4549b7d4-4707-5f01-850d-acf6ef1bfc7a","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Excavation depth and location checked and correct"
"107ac0bc-dd38-582f-a925-d15757d70164","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Ground conditions acceptable"
"3aec7e95-73f6-51de-855e-cb27facf2007","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Concrete specifications checked, correct and delivery docket photographed"
"f5749d53-1614-51ed-8b4c-3d28456d39ee","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Concrete placed to the correct height"
"c5dd0574-1938-53ca-b3e1-aef655710215","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Site concrete pour completed and finish acceptable"
"37f751f7-94a7-5eff-bfe6-f8427fb73ff6","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","5. Site Concrete area: 04.08.2023","Report sent through to client"
"d7649a39-de3b-459b-bc65-40b6b1acc2f3","","checklist-sectioned","pass","76d7aa49d998ae8340bfa32976ee5b1c821094bc4f912cdbd1a8868b86c96d55","checklist","FALSE","FALSE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)"
"81b96f67-1fca-57ca-a19c-a5f119ec2eba","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Pour Details"
"114dc758-2faa-5e1d-960c-5169dcd5c3c5","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Pour Details","Pour details entered"
"50c2781e-98b6-567f-bdbb-100bfb9258e5","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items"
"4544dd77-a84d-5a68-8a35-547d8c5777b4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items","Grids and RLs clearly marked for reference"
"f08d011a-d678-5f38-a4a7-e5aeb6b7a7d9","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items","Formwork - location, heights, falls and dimensions checked and accurate"
"41d172be-09da-5a85-8aac-8019c6167bf2","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items","Formwork sufficiently fixed and braced"
"b5138742-dde4-5e55-a741-ca0a67c74faf","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items","Any rebates / nibs / cast in items are correctly positioned, sized and appropriately fixed in place."
"405d6fe8-5c5a-5a1d-af40-6e42353ff6f7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items","Service penetrations formed correctly and locations checked/correct"
"a2b19ab4-9cc1-5314-b6fd-7bf4907dedc2","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","North","1. Concrete Pour for Area: 22.08.2023 - North Foundation Zone 1; Part 1 (D7, D28)","Formwork and embedded items","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc.)"
