type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,Pipe selection as per Specifications. Pipework sizes as per for construction drawings.,,,,,,,,,
checkpoint,"Pipework is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
checkpoint,Pipe/conduit locations and alignment is in accordance with design requirements,,,,,,,,,
checkpoint,Pipe/conduit penetrations in accordance with approved services location.,,,,,,,,,
checkpoint,Penetrations are of suitable height and have been capped where required.,,,,,,,,,
checkpoint,Pipework penetration collars/isolation is in accordance with specified requirements,,,,,,,,,
checkpoint,Pipework have been installed without damage,,,,,,,,,
checkpoint,Pipework Joints have been appropriately treated/glued,,,,,,,,,
checkpoint,Pipe/conduit compliance record/certificate,,,,,,,,,
checkpoint,Thrust blocks installed as per detail,,,,,,,,,
checkpoint,Protruding services have been adequately protected from future construction damage,,,,,,,,,
checkpoint,Pipes to be labelled as per Specifications and AS 3500,,,,,,,,,
section,Marking & Labelling,,,,,,,,,
checkpoint,"All marking tape is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
section,Sewer Access Chambers,,,,,,,,,
checkpoint,Chambers to be installed as per Specifications.,,,,,,,,,
section,Testing,,,,,,,,,
checkpoint,Hydrostatic tests have been successfully conducted. Supporting Records to be provided,,,,,,,,,
checkpoint,Test to AS 3500.2 Section 13 Clauses 13.2 & 13.3 Hydrostatic Water Test,,,,,,,,,
checkpoint,All Authority approvals have been received with Supporting records from Services Subcontractors,,,,,,,,,
checkpoint,"Verify all inspections, complete records clean and flush entire installation",,,,,,,,,
checkpoint,Services Consultant(s) field inspection report(s) - Subcontractor to address all items raised by consultants and other project stakeholder,,,,,,,,,
section,Final Inspection / Completion,,,,,,,,,
checkpoint,"Verify all inspections, complete records clean and flush entire installation",,,,,,,,,
checkpoint,Services Consultant(s) field inspection report(s) - Subcontractor to address all items raised by consultants and other project stakeholder,,,,,,,,,
section,Record Drawings,,,,,,,,,
checkpoint,"Provide Requirement as per contract documentation including Dimensioned, Surveyed, Falls, Locations and Components. Provide verifications of testing",,,,,,,,,
label,"Installation aligning with IFC documentation - Any deviation from the IFC documentation must first be developed and coordinated in BIM / Revit model. Subcontractor to organise clash detection review and identify any issues to the wider team, wider team to review and sign off on any changes. As-built documentation to be prepared and submitted by Services Subcontractors within 28 days of works being installed.",,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,Commissioning of Plant and Equipment,,,,,,ITP 015 Hydraulics - Commissioning of Plant and Equipment,,,
section,Scope of Work,,,,,,,,,
checkpoint,Check documents are current & for construction,,,,,,,,,
checkpoint,Location of all plant and equipment will be in accordance with for construction drawings and documentation,,,,,,,,,
label,Plant and equipment will be in accordance with the Hydraulic Services Specifications,,,,,,,,,
label,"Specification reference S09168 Revision o4, Approved for Construction, 11.12.2009",,,,,,,,,
section,Competency,,,,,,,,,
checkpoint,Trade registration for installation. Australian certified manufacturer for pump manufacture and commission.,,,,,,,,,
section,Set Out,,,,,,,,,
checkpoint,Plant and equipment locations will be determined using dimensions on construction drawings and will be coordinated with all other associated trades,,,,,,,,,
checkpoint,"Manufacturer's details for all plant, equipment, water meters etc will be referenced during all set out procedures",,,,,,,,,
checkpoint,Existing services have been located and marked out as appropriate (eg/dial before you dig drawings) and the Services Subcontractors own services scan carried out,,,,,,,,,
section,Pipe Supports,,,,,,,,,
checkpoint,"Pipework will be supported in accordance with AS 3500 and the Hydraulic Services Specification reference S09168 Revision o4, Approved for Construction, 11.12.2009",,,,,,,,,
section,Valves,,,,,,,,,
checkpoint,"Valves will meet the requirements of the Hydraulic Services Specification reference S09168 Revision o4, Approved for Construction, 11.12.2009",,,,,,,,,
label,A detailed valve schedule will be provided for easy identification and purpose,,,,,,,,,
section,Piping,,,,,,,,,
checkpoint,"Pipe selection and Pipework sizes as per AS 3500 and Hydraulic Services Specification reference S09168 Revision o4, Approved for Construction, 11.12.2009, sample submission and IFC Drawings.",,,,,,,,,
checkpoint,Pipe has been laid to correct RL/IL's & cover over pipes is correct depth,,,,,,,,,
checkpoint,Pipe/conduit locations and alignment is in accordance with design requirements,,,,,,,,,
checkpoint,Pipe/conduit penetrations in accordance with approved services location.,,,,,,,,,
checkpoint,Penetrations are of suitable height and have been capped where required.,,,,,,,,,
checkpoint,Pipework penetration collars/isolation is in accordance with specified requirements,,,,,,,,,
checkpoint,Pipework have been installed without damage,,,,,,,,,
checkpoint,Pipework Joints have been appropriately treated/glued,,,,,,,,,
checkpoint,Pipe/conduit compliance record/certificate,,,,,,,,,
checkpoint,Thrust blocks installed as per detail,,,,,,,,,
checkpoint,Protruding services have been adequately protected from future construction damage,,,,,,,,,
section,Marking & Labelling,,,,,,,,,
checkpoint,"In accordance with AS 3500.1 and Hydraulic Services Specification reference S09168 Revision o4, Approved for Construction, 11.12.2009",,,,,,,,,
checkpoint,All marking tape is in accordance with Australian standard.,,,,,,,,,
section,Valve & Pump Pits or Boex,,,,,,,,,
checkpoint,"In accordance with AS 3500.1 and Hydraulic Services Specification reference S09168 Revision o4, Approved for Construction, 11.12.2009",,,,,,,,,
section,Testing,,,,,,,,,
checkpoint,All Authority approvals have been received with Supporting records from Services Subcontractors,,,,,,,,,
checkpoint,A register of all testing equipment and calibration certificates will be provided prior to any testing and commissioning procedures commencing,,,,,,,,,
section,Clean Site,,,,,,,,,
checkpoint,Final clean of the site area affected by the scope of works,,,,,,,,,
checkpoint,Trade waste and excess materials are to be removed from the site area,,,,,,,,,
section,Final Inspection / Completion,,,,,,,,,
checkpoint,Verify all inspections and complete records,,,,,,,,,
checkpoint,Services Consultant(s) field inspection report(s) - Subcontractor to address all items raised by consultants and other project stakeholder,,,,,,,,,
section,Record Drawings,,,,,,,,,
checkpoint,"Provide Requirement as per contract documentation including Dimensioned, Surveyed, Falls, Locations and Components. Provide verifications of testing",,,,,,,,,
label,"Installation aligning with IFC documentation - Any deviation from the IFC documentation must first be developed and coordinated in BIM / Revit model. Subcontractor to organise clash detection review and identify any issues to the wider team, wider team to review and sign off on any changes. As-built documentation to be prepared and submitted by Services Subcontractors within 28 days of works being installed.",,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,Trade Waste Drainage,,,,,,ITP 016 Hydraulics – Trade Waste Drainage,,,
section,Scope of work,,,,,,,,,
checkpoint,Check documents are current & for construction,,,,,,,,,
checkpoint,Check levels & falls,,,,,,,,,
section,Competency,,,,,,,,,
checkpoint,Trade registration for installation. Australian certified manufacturer for pump manufacture and commission.,,,,,,,,,
section,Set Out,,,,,,,,,
checkpoint,Mark out pipe and fixture locations and co-ordinate with other trades. Ensure that correct fixture information is being used,,,,,,,,,
section,Pipe Supports,,,,,,,,,
checkpoint,Pipes to be supported as per AS 3500.2 Table 9.1,,,,,,,,,
section,Pipe Laying,,,,,,,,,
checkpoint,"Pipes to be laid in straight lines between changes of directions. Crushed rock, gravel screenings or recycled crushed concrete, roof tiles or bricks of nominal size 7-10mm. refer to AS 3500.2 Section 5 Figure 5.1 for bedding section detail. Pipes to be laid in straight lines between changes of directions.",,,,,,,,,
checkpoint,Pipe has been laid to correct RL/IL's & cover over pipes is correct depth,,,,,,,,,
checkpoint,Thrust blocks installed as per detail,,,,,,,,,
checkpoint,Protruding services have been adequately protected from future construction damage,,,,,,,,,
section,Piping,,,,,,,,,
checkpoint,"Pipe selection as per Table 4.1. Pipework selection and sizes as per specifications and for construction drawings. Pipework is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
checkpoint,Pipe/conduit locations and alignment is in accordance with design requirements,,,,,,,,,
checkpoint,Pipe/conduit penetrations in accordance with approved services location.,,,,,,,,,
checkpoint,Penetrations are of suitable height and have been capped where required.,,,,,,,,,
checkpoint,Pipework penetration collars/isolation is in accordance with specified requirements,,,,,,,,,
checkpoint,Pipework have been installed without damage,,,,,,,,,
checkpoint,Pipework Joints have been appropriately treated/glued Pipe/conduit compliance record/certificate,,,,,,,,,
section,Grease Arrestor,,,,,,,,,
checkpoint,Location and depth as per specifications and for construction drawings.,,,,,,,,,
checkpoint,Installation as per Manufacturer's Guidelines,,,,,,,,,
section,Testing,,,,,,,,,
checkpoint,Test to AS 3500.2 Section 13 Clauses 13.2 & 13.3 Hydrostatic Water Test or Air test to 30 KPA for a period of 3min.,,,,,,,,,
checkpoint,Hydrostatic tests have been successfully conducted. Supporting Records to be provided,,,,,,,,,
checkpoint,Services Consultant(s) field inspection report(s) - Subcontractor to address all items raised by consultants and other project stakeholder,,,,,,,,,
section,Backfill Compaction,,,,,,,,,
checkpoint,"Backfill pipe with Crushed rock, gravel screenings or recycled crushed concrete, roof tiles or bricks of nominal size 7-10mm and fill balance of trench with selected excavated spoil and compact to standards.",,,,,,,,,
checkpoint,"Bedding material is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
checkpoint,Bedding material grading certificate to be provided,,,,,,,,,
checkpoint,"Trench backfill material is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
checkpoint,Photographs of installed services prior to backfill,,,,,,,,,
section,Final Trim / Clean Site,,,,,,,,,
checkpoint,Final clean and grade site area affected by the wastewater scope of works. Excess spoil removed from site as per contract terms,,,,,,,,,
checkpoint,"Verify all inspections, complete records clean and flush entire installation",,,,,,,,,
section,Record Drawings,,,,,,,,,
checkpoint,"Provide Requirement as per contract documentation including Dimensioned, Surveyed, Falls, Locations, Components",,,,,,,,,
label,"Installation aligning with IFC documentation - Any deviation from the IFC documentation must first be developed and coordinated in BIM / Revit model. Subcontractor to organise clash detection review and identify any issues to the wider team, wider team to review and sign off on any changes. As-built documentation to be prepared and submitted by Services Subcontractors within 28 days of works being installed",,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,Penetrations and Core Holes,,,,,,ITP 017 Hydraulics – Penetrations and Core Holes,,,
section,Scope of Work,,,,,,,,,
checkpoint,Check documents are current & for construction,,,,,,,,,
label,"Installation aligning with IFC documentation - Any deviation from the IFC documentation must first be developed and coordinated in BIM / Revit model. Subcontractor to organise clash detection review and identify any issues to the wider team, wider team to review and sign off on any changes. As-built documentation to be prepared and submitted by Services Subcontractors within 28 days of works being installed.",,,,,,,,,
section,Competency,,,,,,,,,
checkpoint,Trade Registration,,,,,,,,,
section,Set Out,,,,,,,,,
checkpoint,Mark out Deck. Check Hydraulic Shop Penetration Drawing is current.,,,,,,,,,
checkpoint,Correct height of sleeves and or Fire collars,,,,,,,,,
checkpoint,Existing services have been located and marked out as appropriate (eg/dial before you dig drawings) and the Services Subcontractors own services scan carried out,,,,,,,,,
checkpoint,Services Consultant(s) field inspection report(s) - Subcontractor to address all items raised by consultants and other project stakeholder,,,,,,,,,
section,Material,,,,,,,,,
checkpoint,Confirm fire collars are approved for the relevant materials being used.,,,,,,,,,
section,Location,,,,,,,,,
checkpoint,AFC Hydraulic Penetration Drawings used,,,,,,,,,
section,Check,,,,,,,,,
checkpoint,Visually Check penetration are all in place against Drawing none have been damaged or removed by other trades,,,,,,,,,
checkpoint,Penetrations are of suitable height and have been capped where required.,,,,,,,,,
checkpoint,All Authority approvals have been received with,,,,,,,,,
section,Prior to Pour,,,,,,,,,
checkpoint,Cast Ins / Penetrations / Blockouts installed to IFC detail and signed off on pre pour ITP,,,,,,,,,
section,Pour,,,,,,,,,
checkpoint,Person present duration of pour,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,"Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) ",,,,,,"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) ",,,
section,Scope of work,,,,,,,,,
checkpoint,Check documents are current & for construction,,,,,,,,,
checkpoint,Check levels & falls,,,,,,,,,
section,Competency,,,,,,,,,
checkpoint,Trade registration for installation. Australian certified manufacturer for pump manufacture and commission.,,,,,,,,,
section,Set Out,,,,,,,,,
checkpoint,"Specifications, design documentation and issued for construction drawings. Where applicable, Infrastructure Authority requirements including applications, approvals and testing procedures",,,,,,,,,
checkpoint,Existing services have been located and marked out as appropriate (eg/dial before you dig drawings) and the Services Subcontractors own services scan carried out,,,,,,,,,
section,Valves,,,,,,,,,
checkpoint,Check valves for water mark approval.,,,,,,,,,
checkpoint,"Specifications, design documentation and issued for construction drawings. Where applicable, Infrastructure Authority requirements including applications, approvals and testing procedures",,,,,,,,,
section,Piping,,,,,,,,,
checkpoint,"Specifications, design documentation and issued for construction drawings. Where applicable, Infrastructure Authority requirements including applications, approvals and testing procedures",,,,,,,,,
checkpoint,"Pipework is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
section,Pipe Installation,,,,,,,,,
checkpoint,"Specifications, design documentation and issued for construction drawings. Where applicable, Infrastructure Authority requirements including applications, approvals and testing procedures and no damage to pipework",,,,,,,,,
checkpoint,"Pipework is in accordance with the IFC drawings, sample submission and specification",,,,,,,,,
checkpoint,Pipe/conduit penetrations in accordance with approved services location.,,,,,,,,,
checkpoint,Penetrations are of suitable height and have been capped where required.,,,,,,,,,
checkpoint,Pipework penetration collars/isolation is in accordance with specified requirements Pipework Joints have been appropriately treated/glued and Pipe/conduit compliance record/certificate,,,,,,,,,
checkpoint,Thrust blocks installed as per detail,,,,,,,,,
checkpoint,Protruding services have been adequately protected from future construction damage,,,,,,,,,
section,Marking & Labelling,,,,,,,,,
checkpoint,Pipework to have identification stickers applied as per AS 3500.,,,,,,,,,
checkpoint,All marking tape is in accordance with Australian standard,,,,,,,,,
section,Testing,,,,,,,,,
checkpoint,Prior to testing the system shall be flushed of all foreign matter.,,,,,,,,,
checkpoint,"Hydrostatic pressure test before wall and ceiling sheeting is commenced and where applicable as per Infrastructure Authority requirements including applications, approvals and testing procedures.",,,,,,,,,
checkpoint,As per AS 3500 or as specified,,,,,,,,,
checkpoint,Hydrostatic tests have been successfully conducted. Supporting Records to be provided,,,,,,,,,
checkpoint,Services Consultant(s) field inspection report(s) - Subcontractor to address all items raised by consultants and other project stakeholder,,,,,,,,,
section,Final Inspection / Completion,,,,,,,,,
checkpoint,"Verify all inspections, complete records",,,,,,,,,
section,Record Drawings,,,,,,,,,
checkpoint,"Provide Requirement as per contract documentation including Dimensioned, Surveyed, Falls, Locations and Components. Provide verifications of testing",,,,,,,,,
label,"Installation aligning with IFC documentation - Any deviation from the IFC documentation must first be developed and coordinated in BIM / Revit model. Subcontractor to organise clash detection review and identify any issues to the wider team, wider team to review and sign off on any changes. As-built documentation to be prepared and submitted by Services Subcontractors within 28 days of works being installed.",,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist,Inground & Above Ground Sewer Rising Main Pipework,,,,,,ITP 019 Hydraulics – Inground & Above Ground Sewer Rising Main Pipework,,,
section,Scope of work,,,,,,,,,
checkpoint,Check documents are current & for construction,,,,,,,,,
checkpoint,Check levels & falls,,,,,,,,,
section,Competency,,,,,,,,,
checkpoint,Trade registration for installation. Australian certified manufacturer for pump manufacture and commission.,,,,,,,,,
section,Set Out,,,,,,,,,
checkpoint,Mark out pipe locations and co-ordinate with other trades,,,,,,,,,
section,Excavations,,,,,,,,,
checkpoint,Excavate trenches to minimal size,,,,,,,,,
label,Bed pipes on 10mm – blue metal or Sand,,,,,,,,,
section,Pipework Above Ground,,,,,,,,,
checkpoint,Pipework installed on Bracketing with correct spacing between clips.,,,,,,,,,
section,Pipework,,,,,,,,,
checkpoint,UPVC Pressure Pipework / MDPE Pipework,,,,,,,,,
checkpoint,Jointing methods as per specification,,,,,,,,,
section,Pipework Testing,,,,,,,,,
checkpoint,Pressure UPVC and MDPE pipework to be tested to 300 kPa for a min 30 mins.,,,,,,,,,
section,Sewer Connection,,,,,,,,,
checkpoint,Connection permit received,,,,,,,,,
checkpoint,Authority procedures followed,,,,,,,,,
section,Backfill Compaction,,,,,,,,,
checkpoint,Backfill pipe with 10mm blue metal then backfill with selected excavated material,,,,,,,,,
section,Final Trim / Clean Site,,,,,,,,,
checkpoint,Final clean and grade site area affected by the stormwater scope of works,,,,,,,,,
checkpoint,Excess Spoil removed from site by others,,,,,,,,,
section,Final Inspection / Completion,,,,,,,,,
checkpoint,"Verify all inspections, complete records",,,,,,,,,
