Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Rings 9501 - 10000 (9976 to 10000),dynamic,Site QA,Rings.,Rings 9501 - 10000,9976 to 10000,Prestart
,Columns,,,,,,,
,,Elec. tools/leads tagged & safe to use,,are all electrical tools and leads tagged and safe to use?,,,,
,,Daily Calibration of elec. spark tester,,has the daily calibration of the electronic spark tester been completed?,,,,
,,Extruders calibration certs current,,are the extruders calibration certs current?,,,,
,,Air temp,,air temp,,,,
,,Surface temp,,surface temp,,,,
,,Dew point,,dew point,,,,
,,Trial weld completed & numbered,,trial weld completed sucessfully and numbered?,,,,
,,,,,,,,
QA - Electronic Testing,,,,,,,,
,Scope,,,site qa,rings.,,,
,Rows,,,,,,,
,,Rings 1-500 - 1 to 25,grouping,rings.,site qa,rings 1-500,1 to 25,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,1 to 25
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,1 to 25,electronic testing - phase 2
,,Rings 1-500 - 26 to 50,grouping,rings.,site qa,rings 1-500,26 to 50,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,26 to 50
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,26 to 50
,,Rings 1-500 - 51 to 75,grouping,rings.,site qa,rings 1-500,51 to 75,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,51 to 75
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,51 to 75
,,Rings 1-500 - 76 to 100,grouping,rings.,site qa,rings 1-500,76 to 100,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,76 to 100
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,76 to 100
,,Rings 1-500 - 101 to 125,grouping,rings.,site qa,rings 1-500,101 to 125,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,101 to 125
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,101 to 125
,,Rings 1-500 - 126 to 150,grouping,rings.,126 to 150,site qa,rings 1-500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,126 to 150,site qa,rings 1-500
,,Electronic Testing - Phase 2,,rings.,126 to 150,site qa,rings 1-500,electronic testing - phase 2
,,Rings 1-500 - 151 to 175,grouping,rings.,site qa,rings 1-500,151 to 175,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,151 to 175
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,151 to 175
,,Rings 1-500 - 176 to 200,grouping,rings.,176 to 200,site qa,rings 1-500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,176 to 200,site qa,rings 1-500
,,Electronic Testing - Phase 2,,rings.,176 to 200,site qa,rings 1-500,electronic testing - phase 2
,,Rings 1-500 - 201 to 225,grouping,rings.,site qa,rings 1-500,201 to 225,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,201 to 225
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,201 to 225
,,Rings 1-500 - 226 to 250,grouping,rings.,226 to 250,site qa,rings 1-500,
,,Electronic Testing - Phase 1,,rings.,226 to 250,electronic testing - phase 1,site qa,rings 1-500
,,Electronic Testing - Phase 2,,rings.,226 to 250,site qa,rings 1-500,electronic testing - phase 2
,,Rings 1-500 - 251 to 275,grouping,rings.,site qa,rings 1-500,251 to 275,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,251 to 275
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,251 to 275
,,Rings 1-500 - 276 to 300,grouping,rings.,site qa,rings 1-500,276 to 300,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,276 to 300
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,276 to 300
,,Rings 1-500 - 301 to 325,grouping,rings.,301 to 325,site qa,rings 1-500,
,,Electronic Testing - Phase 1,,rings.,301 to 325,electronic testing - phase 1,site qa,rings 1-500
,,Electronic Testing - Phase 2,,rings.,301 to 325,site qa,rings 1-500,electronic testing - phase 2
,,Rings 1-500 - 326 to 350,grouping,rings.,326 to 350,site qa,rings 1-500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,326 to 350,site qa,rings 1-500
,,Electronic Testing - Phase 2,,rings.,326 to 350,site qa,rings 1-500,electronic testing - phase 2
,,Rings 1-500 - 351 to 375,grouping,rings.,site qa,rings 1-500,351 to 375,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,351 to 375
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,351 to 375
,,Rings 1-500 - 376 to 400,grouping,rings.,site qa,rings 1-500,376 to 400,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,376 to 400
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,376 to 400
,,Rings 1-500 - 401 to 425,grouping,rings.,site qa,rings 1-500,401 to 425,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,401 to 425
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,401 to 425,electronic testing - phase 2
,,Rings 1-500 - 426 to 450,grouping,rings.,site qa,rings 1-500,426 to 450,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,426 to 450
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,426 to 450
,,Rings 1-500 - 451 to 475,grouping,rings.,451 to 475,site qa,rings 1-500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,451 to 475,site qa,rings 1-500
,,Electronic Testing - Phase 2,,rings.,451 to 475,site qa,rings 1-500,electronic testing - phase 2
,,Rings 1-500 - 476 to 500,grouping,rings.,site qa,rings 1-500,476 to 500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1-500,476 to 500
,,Electronic Testing - Phase 2,,rings.,site qa,rings 1-500,electronic testing - phase 2,476 to 500
,,Rings 501 - 1000 - 501 to 525,grouping,rings.,rings 501 - 1000,501 to 525,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,501 to 525,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,501 to 525,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 526 to 550,grouping,rings.,rings 501 - 1000,site qa,526 to 550,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,526 to 550
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,526 to 550
,,Rings 501 - 1000 - 551 to 575,grouping,rings.,rings 501 - 1000,site qa,551 to 575,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,551 to 575
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,551 to 575,electronic testing - phase 2
,,Rings 501 - 1000 - 576 to 600,grouping,rings.,rings 501 - 1000,576 to 600,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,576 to 600,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,576 to 600,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 601 to 625,grouping,rings.,rings 501 - 1000,site qa,601 to 625,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,601 to 625
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,601 to 625
,,Rings 501 - 1000 - 626 to 650,grouping,rings.,rings 501 - 1000,626 to 650,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,626 to 650,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,626 to 650,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 651 to 675,grouping,rings.,rings 501 - 1000,651 to 675,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,651 to 675,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,651 to 675,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 676 to 700,grouping,rings.,rings 501 - 1000,site qa,676 to 700,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,676 to 700
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,676 to 700,electronic testing - phase 2
,,Rings 501 - 1000 - 701 to 725,grouping,rings.,rings 501 - 1000,site qa,701 to 725,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,701 to 725
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,701 to 725
,,Rings 501 - 1000 - 726 to 750,grouping,rings.,rings 501 - 1000,site qa,726 to 750,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,726 to 750
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,726 to 750,electronic testing - phase 2
,,Rings 501 - 1000 - 751 to 775,grouping,rings.,rings 501 - 1000,site qa,751 to 775,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,751 to 775
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,751 to 775
,,Rings 501 - 1000 - 776 to 800,grouping,rings.,rings 501 - 1000,776 to 800,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,776 to 800,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,776 to 800,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 801 to 825,grouping,rings.,rings 501 - 1000,801 to 825,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,801 to 825,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,801 to 825,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 826 to 850,grouping,rings.,rings 501 - 1000,826 to 850,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,826 to 850,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,826 to 850,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 851 to 875,grouping,rings.,rings 501 - 1000,site qa,851 to 875,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,851 to 875
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,851 to 875
,,Rings 501 - 1000 - 876 to 900,grouping,rings.,rings 501 - 1000,site qa,876 to 900,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,876 to 900
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,876 to 900
,,Rings 501 - 1000 - 901 to 925,grouping,rings.,rings 501 - 1000,901 to 925,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,901 to 925,electronic testing - phase 1,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,901 to 925,site qa,electronic testing - phase 2
,,Rings 501 - 1000 - 926 to 950,grouping,rings.,rings 501 - 1000,site qa,926 to 950,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,926 to 950
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,926 to 950
,,Rings 501 - 1000 - 951 to 975,grouping,rings.,rings 501 - 1000,site qa,951 to 975,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,site qa,951 to 975
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,site qa,electronic testing - phase 2,951 to 975
,,Rings 501 - 1000 - 976 to 1000,grouping,rings.,rings 501 - 1000,976 to 1000,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 501 - 1000,electronic testing - phase 1,976 to 1000,site qa
,,Electronic Testing - Phase 2,,rings.,rings 501 - 1000,976 to 1000,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1001 to 1025,grouping,rings.,rings 1001 - 1500,site qa,1001 to 1025,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1001 to 1025
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,1001 to 1025,electronic testing - phase 2
,,Rings 1001 - 1500 - 1026 to 1050,grouping,rings.,rings 1001 - 1500,site qa,1026 to 1050,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1026 to 1050
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1026 to 1050
,,Rings 1001 - 1500 - 1051 to 1075,grouping,rings.,rings 1001 - 1500,1051 to 1075,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1051 to 1075,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1051 to 1075,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1076 to 1100,grouping,rings.,rings 1001 - 1500,site qa,1076 to 1100,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1076 to 1100
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1076 to 1100
,,Rings 1001 - 1500 - 1101 to 1125,grouping,rings.,rings 1001 - 1500,1101 to 1125,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,1101 to 1125,electronic testing - phase 1,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1101 to 1125,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1126 to 1150,grouping,rings.,rings 1001 - 1500,site qa,1126 to 1150,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1126 to 1150
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1126 to 1150
,,Rings 1001 - 1500 - 1151 to 1175,grouping,rings.,rings 1001 - 1500,site qa,1151 to 1175,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1151 to 1175
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1151 to 1175
,,Rings 1001 - 1500 - 1176 to 1200,grouping,rings.,rings 1001 - 1500,site qa,1176 to 1200,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1176 to 1200
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1176 to 1200
,,Rings 1001 - 1500 - 1201 to 1225,grouping,rings.,rings 1001 - 1500,site qa,1201 to 1225,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1201 to 1225
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1201 to 1225
,,Rings 1001 - 1500 - 1226 to 1250,grouping,rings.,rings 1001 - 1500,1226 to 1250,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1226 to 1250,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1226 to 1250,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1251 to 1275,grouping,rings.,rings 1001 - 1500,site qa,1251 to 1275,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1251 to 1275
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1251 to 1275
,,Rings 1001 - 1500 - 1276 to 1300,grouping,rings.,rings 1001 - 1500,1276 to 1300,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1276 to 1300,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1276 to 1300,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1301 to 1325,grouping,rings.,rings 1001 - 1500,site qa,1301 to 1325,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1301 to 1325
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1301 to 1325
,,Rings 1001 - 1500 - 1326 to 1350,grouping,rings.,rings 1001 - 1500,site qa,1326 to 1350,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1326 to 1350
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,electronic testing - phase 2,1326 to 1350
,,Rings 1001 - 1500 - 1351 to 1375,grouping,rings.,rings 1001 - 1500,1351 to 1375,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1351 to 1375,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1351 to 1375,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1376 to 1400,grouping,rings.,rings 1001 - 1500,1376 to 1400,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1376 to 1400,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1376 to 1400,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1401 to 1425,grouping,rings.,rings 1001 - 1500,1401 to 1425,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,1401 to 1425,electronic testing - phase 1,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1401 to 1425,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1426 to 1450,grouping,rings.,rings 1001 - 1500,1426 to 1450,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1426 to 1450,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1426 to 1450,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1451 to 1475,grouping,rings.,rings 1001 - 1500,1451 to 1475,site qa,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,1451 to 1475,site qa
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,1451 to 1475,site qa,electronic testing - phase 2
,,Rings 1001 - 1500 - 1476 to 1500,grouping,rings.,rings 1001 - 1500,site qa,1476 to 1500,
,,Electronic Testing - Phase 1,,rings.,rings 1001 - 1500,electronic testing - phase 1,site qa,1476 to 1500
,,Electronic Testing - Phase 2,,rings.,rings 1001 - 1500,site qa,1476 to 1500,electronic testing - phase 2
,,Rings 1501 - 2000 - 1501 to 1525,grouping,rings.,site qa,rings 1501 - 2000,1501 to 1525,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1501 to 1525
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1501 to 1525
,,Rings 1501 - 2000 - 1526 to 1550,grouping,rings.,1526 to 1550,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1526 to 1550,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1526 to 1550,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1551 to 1575,grouping,rings.,site qa,1551 to 1575,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,1551 to 1575,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,1551 to 1575,rings 1501 - 2000
,,Rings 1501 - 2000 - 1576 to 1600,grouping,rings.,1576 to 1600,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1576 to 1600,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1576 to 1600,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1601 to 1625,grouping,rings.,1601 to 1625,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1601 to 1625,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1601 to 1625,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1626 to 1650,grouping,rings.,site qa,1626 to 1650,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,1626 to 1650,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,1626 to 1650,rings 1501 - 2000
,,Rings 1501 - 2000 - 1651 to 1675,grouping,rings.,1651 to 1675,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1651 to 1675,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1651 to 1675,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1676 to 1700,grouping,rings.,site qa,rings 1501 - 2000,1676 to 1700,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1676 to 1700
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1676 to 1700
,,Rings 1501 - 2000 - 1701 to 1725,grouping,rings.,1701 to 1725,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,1701 to 1725,electronic testing - phase 1,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1701 to 1725,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1726 to 1750,grouping,rings.,site qa,rings 1501 - 2000,1726 to 1750,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1726 to 1750
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1726 to 1750
,,Rings 1501 - 2000 - 1751 to 1775,grouping,rings.,site qa,rings 1501 - 2000,1751 to 1775,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1751 to 1775
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1751 to 1775
,,Rings 1501 - 2000 - 1776 to 1800,grouping,rings.,site qa,rings 1501 - 2000,1776 to 1800,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1776 to 1800
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1776 to 1800
,,Rings 1501 - 2000 - 1801 to 1825,grouping,rings.,site qa,rings 1501 - 2000,1801 to 1825,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1801 to 1825
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1801 to 1825
,,Rings 1501 - 2000 - 1826 to 1850,grouping,rings.,1826 to 1850,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1826 to 1850,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1826 to 1850,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1851 to 1875,grouping,rings.,site qa,1851 to 1875,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,1851 to 1875,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,1851 to 1875,rings 1501 - 2000
,,Rings 1501 - 2000 - 1876 to 1900,grouping,rings.,1876 to 1900,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1876 to 1900,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1876 to 1900,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1901 to 1925,grouping,rings.,site qa,rings 1501 - 2000,1901 to 1925,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1901 to 1925
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1901 to 1925
,,Rings 1501 - 2000 - 1926 to 1950,grouping,rings.,site qa,1926 to 1950,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,1926 to 1950,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,1926 to 1950,rings 1501 - 2000
,,Rings 1501 - 2000 - 1951 to 1975,grouping,rings.,1951 to 1975,site qa,rings 1501 - 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,1951 to 1975,site qa,rings 1501 - 2000
,,Electronic Testing - Phase 2,,rings.,1951 to 1975,site qa,electronic testing - phase 2,rings 1501 - 2000
,,Rings 1501 - 2000 - 1976 to 2000,grouping,rings.,site qa,rings 1501 - 2000,1976 to 2000,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 1501 - 2000,1976 to 2000
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 1501 - 2000,1976 to 2000
,,Rings 2001 - 2500 - 2001 to 2025,grouping,rings.,2001 to 2025,site qa,rings 2001 - 2500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,2001 to 2025,site qa,rings 2001 - 2500
,,Electronic Testing - Phase 2,,rings.,2001 to 2025,site qa,electronic testing - phase 2,rings 2001 - 2500
,,Rings 2001 - 2500 - 2026 to 2050,grouping,rings.,2026 to 2050,site qa,rings 2001 - 2500,
,,Electronic Testing - Phase 1,,rings.,2026 to 2050,electronic testing - phase 1,site qa,rings 2001 - 2500
,,Electronic Testing - Phase 2,,rings.,2026 to 2050,site qa,electronic testing - phase 2,rings 2001 - 2500
,,Rings 2001 - 2500 - 2051 to 2075,grouping,rings.,site qa,rings 2001 - 2500,2051 to 2075,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 2001 - 2500,2051 to 2075
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 2001 - 2500,2051 to 2075
,,Rings 2001 - 2500 - 2076 to 2100,grouping,rings.,site qa,rings 2001 - 2500,2076 to 2100,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 2001 - 2500,2076 to 2100
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 2001 - 2500,2076 to 2100
,,Rings 2001 - 2500 - 2101 to 2125,grouping,rings.,site qa,2101 to 2125,rings 2001 - 2500,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,2101 to 2125,rings 2001 - 2500
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,2101 to 2125,rings 2001 - 2500
,,Rings 2001 - 2500 - 2126 to 2150,grouping,rings.,site qa,rings 2001 - 2500,2126 to 2150,
,,Electronic Testing - Phase 1,,rings.,electronic testing - phase 1,site qa,rings 2001 - 2500,2126 to 2150
,,Electronic Testing - Phase 2,,rings.,site qa,electronic testing - phase 2,rings 2001 - 2500,2126 to 2150
,,Rings 2001 - 2500 - 2151 to 2175,grouping,rings.,site qa,rings 2001 - 2500,2151 to 2175,
