Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,
07aae841-da00-4d71-98a8-2cec7fcbab72,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),12. N17-HB12
ca56cab0-0018-414c-bc68-3f836930f2e5,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),13. N17-HB13
52565205-2e11-4766-ad89-b68ae0a44afa,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),14. N17-HB14
4d29b779-1164-4eb8-b217-1bc16a8374c9,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),15. N17-HB15
f1995cd1-d98f-41b2-b71d-327252b21644,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),16. N17-HB16
fed81f31-2fb3-4b6b-99c3-2950450c4f07,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),17. N17-HB17
c37cee30-8feb-4a35-887b-6dc3d71245ff,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),18. N17-HB18
54525e2d-514d-4a48-96f0-ea89894bdc3d,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),19. N17-HB19
27b66aac-93e2-462d-88fc-1a7dd485ed50,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),20. N17-HB20
37fd8b2f-f6ef-47d3-b14a-d8df71395ba7,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),21. N17-HB21
629683c0-7f9b-48a6-adc5-c17b8ed4a9eb,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),22. N17-HB22
2d026a50-36f9-4d17-acd8-3cdfe96c6dc8,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),23. N17-HB23
22f96973-4444-4e08-8711-ea08b0e5ef44,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),24. N17-HB24
f4982127-e282-4bb8-b347-be1447435c6c,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),25. N17-HB25
d91b1630-5e02-4bb1-b87c-c8dcca212df2,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),26. N17-HB26
719f1806-5cbf-4ed7-bd3e-5ec5aa0c6384,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),27. N17-HB27
4995a5d5-b1aa-4fd0-996e-8b4471a0d225,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),28. N17-HB28
68277365-6157-49d8-8130-fa1f3f44d018,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),29. N17-HB29
779d09eb-d1a6-4e74-880e-413993078c20,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),30. N17-HB30
82c642b6-8577-4a87-b714-b6498319c8db,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),31. N17-HB31
13351ab5-de1c-4e07-a96d-57fd178f548d,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),32. N17-HB32
8fa4ed45-91b1-42ed-9125-f23335311fa7,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),33. N17-HB33
658b88f2-1a70-41a7-9020-488cb5f1fb8f,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),34. N17-HB34
c6afa20f-dba7-45af-861d-934b3adbd7bc,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),35. N17-HB35
5634ca3a-cb32-4313-9c54-14bd156a4591,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),36. N17-HB36
92d56ecb-c810-4541-8d7c-2c120ff39ea8,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),37. N17-HB37
629ca7b5-9e3a-476c-aca8-4e7ec9f77193,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),38. N17-HB38
ffc13f4a-5c5b-466d-9291-82ed7bc396ed,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),39. N17-HB39
3b73deda-8423-443b-8e04-a38e0db14f68,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),40. N17-HB40
b43fa0b4-59b6-4734-836d-a8cfbb149f34,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),41. N17-HB41
44ab795b-5763-4956-9683-be4b7c571e3e,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),42. N17-HB42
5bf5d8f7-7c74-4644-896e-f2beeb657100,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),43. N17-HB43
4b22b1d0-0605-403d-bfe5-96ccd72ed8f8,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),44. N17-HB44
0a12a85e-6c82-4b3b-8565-855fb6e7f21f,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),45. N17-HB45
fd4338e7-6a4a-4735-8e08-7d50db8a05b4,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),46. N17-HB46
d319d465-105e-4d34-b468-195a8ea7d5ed,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),47. N17-HB47
d655b12a-e7b4-43db-af18-ae41ef3a13e6,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),48. N17-HB48
16eeb03e-7ada-47c7-850d-a3c228265e19,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),49. N17-HB49
7028d083-29c9-4d72-a326-a88230956d32,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),50. N17-HB50
56a42b59-9232-4a09-b38c-3c03aef7dfe2,,checklist-sectioned,not-started,Offsite QA - Sub-Structual Checklist - Version 2,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),51. N17-HB51
34600819-fdc3-4ad4-b4ae-c9e751891252,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),52. N17-HB52
4bfbafd9-0d51-428e-b49e-ea6d60d3de55,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),53. N17-HB53
11d87e97-00de-42ce-bc11-28f1a1712e15,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),54. N17-HB54
f915f315-e3f6-41ea-a40f-201d332cb14f,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),55. N17-HB55
a689e85a-4ffa-4ce2-b808-550802bf9748,,checklist-sectioned,not-started,Offsite QA - Sub-Structual Checklist - Version 2,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),56. N17-HB56
677d1a98-6df7-4a83-80f2-0698a52db18d,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),57. N17-HB57
85ecf7b5-55bc-4ce5-9588-904459762b0b,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),58. N17-HB58
58104d37-5149-492b-ba39-45729855ba09,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),59. N17-HB59
a52c7f06-3109-4d54-9366-daa54b123fa9,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),60. N17-HB60
689090c1-0471-46a0-a28e-9118755420b2,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),61. N17-HB61
6c477092-64ab-4685-91b7-0fc3d0bbff8d,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),62. N17-HB62
b5249f00-b5cd-4078-82fb-ea7829a5fd62,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),63. N17-HB63
7a01ad66-642c-46b4-8409-0f43b1f5b38b,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),64. N17-HB64
d71fea0d-1b7d-4fcf-8d0f-e6e2785073f1,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,4. N17-Assembly Horizontal Bracing (HB1-HB65),65. N17-HB65
afc77ec2-5b84-4db0-9a1c-8562b6cb071f,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"5. N17-Assembly Lifting Lug (LL1, LL2,LS1)",
40c054d2-b021-4f06-9272-6e415a5efad1,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"5. N17-Assembly Lifting Lug (LL1, LL2,LS1)",1. N17-LL1
ba0bf521-427b-4e6b-a0dc-f27d25141fce,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"5. N17-Assembly Lifting Lug (LL1, LL2,LS1)",2. N17-LL2
ac9f6153-1d07-4fd6-9083-ba3907e202fb,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"5. N17-Assembly Lifting Lug (LL1, LL2,LS1)",3. N17-LS1
e0295b6e-bc2a-47a1-af3a-cad5ef5433b7,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",
020cf74d-aa6e-401d-b779-ce80f5b2eab0,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",1. N17-SH1
1d29a69c-0207-4da9-b8ea-77f82c447341,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",2. N17-SH2
4bf75fdc-5bf6-4ab8-9083-ec55869626bc,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",3. N17-SH3
47185541-fa9b-41fd-a5b0-c6a8ea1e6b40,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",4. N17-SH4
5b4fcb55-384d-4128-ac90-a61beaf11e55,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",5. N17-SH5
283162ec-48e5-4d75-a0a7-4bd94c60bca2,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",6. N17-SH8
14d06cb9-a905-4502-9a55-d16a8b477f64,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"6. N17-Assembly Shim Plate (SH1,SH2,SH3,SH4,SH5,SH8,SH9)",7. N17-SH9
5628ca18-2e2f-44fa-96cc-4d4209133f24,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"7. N17-Assembly Temporary Steel (TE1,TE2)",
b903892f-6d62-48b3-9504-2d217531e17a,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"7. N17-Assembly Temporary Steel (TE1,TE2)",1. N17-TE1
6fa64d9b-7fa5-47a3-aa52-2ba9074794f9,,checklist-sectioned,not-started,53905ac4d3542ec8af332d7002c6d5d4761e38df7192590084982a32d47b3404,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Sub Structure,Community,"7. N17-Assembly Temporary Steel (TE1,TE2)",2. N17-TE2
78aaa9e7-cf87-4c40-9124-c5f47b6a2557,,folder-normal,work-in-progress,,step,TRUE,FALSE,Offsite QA (Factory),N18,,,,
243064a6-c5ea-4521-8a34-876410cc2abe,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N18,Apartments,,,
9e8569c9-51d5-4031-a421-15bb7e3db5c0,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,,
ac6fb5a4-f96d-4b3e-950f-5d208f8bdce1,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-01-M-TE2-L(N18-GF-01-L-M1E2, M2E2, M3E2)",
2731dc7d-020c-475f-84a8-b6b0201ab929,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-02-M-TF-L(N18-GF-02-L-M1F, M2F, M3F)",
9a021e29-ff42-43f4-8f58-91d232906a0b,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-03-M-TE1-L(N18-GF-03-L-M1E1, M2E1, M3E1)",
b757f282-9838-4554-a5e7-c2762d55c247,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-04-M-TE1-L(N18-GF-04-L-M1E1, M2E1, M3E1)",
0eb4dc92-e43e-4089-93c4-b36e9e04bb59,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-05-M-TE1-R(N18-GF-05-R-M1E1, M2E1, M3E1)",
99ba8b47-496b-4f40-b8ff-055ba6bd1f69,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-06-M-TF-R(N18-GF-06-R-M1F, M2F, M3F)",
8891f0c9-dbcd-48ad-8461-c888a6665f06,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-07-M-TE1-L(N18-GF-07-L-M1E1, M2E1, M3E1)",
db68dcac-abdc-47aa-b7ae-21339c5b4500,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-08-M-TG-R(N18-GF-08-R-M1G, M2G, M3G)",
2d2ce3a6-004c-4c5a-9b74-37081042b3c6,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-09-M-TE1-R(N18-GF-09-R-M1E1, M2E1, M3E1)",
e1c13f40-84d2-413a-be8a-601cd9d066b8,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-10-M-TE1-R(N18-GF-10-R-M1E1, M2E1, M3E1)",
307ea674-abfc-4fd0-a625-fdd142a8246c,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-11-M-TE1-L(N18-GF-11-L-M1E1, M2E1, M3E1)",
646ee7a3-92f9-44c6-8b2c-9f1a5ecd237d,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-12-M-TE1-L(N18-GF-12-L-M1E1, M2E1, M3E1)",
04955154-0c7f-42f8-9fc2-856afe0a45e5,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-13-A-TA-R(N18-GF-13-R-M1A, M2A)",
153d679a-fafc-4374-a5fc-c62e955adbf4,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-14-M-TE1-R(N18-GF-14-R-M1E1, M2E1, M3E1)",
17324cea-0a7b-40f0-beca-ac44b9f54d79,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-15-M-TE2-R(N18-GF-15-R-M1E2, M2E2, M3E2)",
dfc92690-b111-4099-90d2-23eb8e7c01e5,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GRD-16-M-TK-R(N18-GF-16-R-M1K,M2K)",
a5522564-859e-4a81-b1b3-9ee8dce48e8e,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"N18-GF-L-S2ST, N18-GF-R-S1ST",
f0f925a0-b429-4bef-8664-cec809c2f82a,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,Ground Floor,"GF-L-S2ST(N18-GF-L-S1ST, S2ST)",
9fc21f06-facc-486f-a552-619aa8a43bcb,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N18,Apartments,1st Floor,,
841c1a3d-486e-4268-8dde-4ff922192d23,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,1st Floor,"L1-01-M-TE2-L(N18-L1-01-L-M1E2, M2E2, M3E2)",
32d7aca9-a67b-463b-ac32-5590562c0e85,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,1st Floor,"L1-02-A-TD-L(N18-L1-02-L-M1D, M2D, M3D)",
0d9e94dc-fc48-4070-883a-2b5e36314a49,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N18,Apartments,1st Floor,"L1-03-A-TC-L(N18-L1-03-L-M1C, M2C, M3C)",
