resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,309,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,310,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,311,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,312,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,313,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,314,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,315,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,316,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,317,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,318,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,319,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,320,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,321,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,322,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,323,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,324,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,325,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,326,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,327,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,328,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,329,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,330,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,331,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,332,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,333,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,334,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,335,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,336,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,337,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,338,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,,339,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
,,,step,,,,Level 4,,,,,,,
,,,step,,,,,401,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,402,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,403,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,404,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,405,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,406,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,407,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,408,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,409,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,410,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,411,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,412,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,413,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,414,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,,415,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roofs,,,,,
,,,step,,,,Level 5,,,,,,,
,,,step,,,,,501,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,502,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,503,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,504,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,505,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,506,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,507,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,508,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,509,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,510,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,511,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,512,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,513,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,514,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,515,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,516,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,517,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,518,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,519,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,520,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,521,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,522,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,523,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,Level 6,,,,,,,
,,,step,,,,,601,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,602,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,603,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,604,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,605,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,606,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,607,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,608,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,609,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,610,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,611,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,612,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,613,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,614,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
