"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"555936a5-dcde-4ed4-ae6c-d9d68f18feeb","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"31bd9329-fd12-450d-bb0d-8e7fe3dc4c46","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In"
"82e71c42-7bd6-40f0-a992-a0c9d34c5edc","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In","Apartment"
"7d9159a6-2222-454e-8bea-73f5dc180bfb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough In","Apartment","Ground"
"82c3c5b0-3726-4aca-84a6-9f6d4cf722cd","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.07"
"6425ca5b-b0f9-4d5d-ab43-c5d9e47af3ea","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.08"
"7d5faa19-f063-4045-ad4d-5e7bfbb16d5d","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.09"
"ac94cdbd-db30-4a8d-a0d1-9589ba2ac37a","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","510"
"e45fe7cc-ad89-42d1-b721-732b13fc2b91","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.11"
"c15f745f-054f-4f2d-a0ed-a9469945fa8a","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.12"
"9a53948f-9f08-400d-9234-79cba4e3d846","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.13"
"f65b3910-ac53-40cb-addb-6b3c139952c6","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.14"
"98d716e5-722a-4aad-a68b-401c4e63ee26","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.15"
"6e25458b-d171-43ea-a5b7-a056dbbcfbcc","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.16"
"71965254-9839-47cf-abb0-7035b34785e7","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.17"
"97b5d070-a8c4-4983-9e10-13016685b891","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.18"
"062cc996-cdff-4ac0-90ed-560ab1df5ee1","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","5.19"
"7425b8df-64a5-43f9-923d-3478504780e7","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 5","520"
"b336613e-f7fa-425f-8bdf-31babb395306","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Apartment","Level 6"
"81d1beb7-cb9e-4c88-bf37-9a727be11587","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.01"
"c2733a5f-af3c-411a-80c8-21a1a4d9a2ce","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.02"
"964bf32b-2701-42b6-afaa-fea62b45fff0","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.03"
"49bb1dfe-bff7-41b9-9d89-a740ab346ba9","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.04"
"f037af95-0cb9-4bbf-b7ab-e96f215e6c48","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.05"
"75fbc0b0-c18d-4524-a2a8-79b38b7c65be","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.06"
"c4edf443-9db7-4eb5-85da-a3d0d27616af","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.07"
"3d6ab9aa-df44-4007-8518-7f309b52af45","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.08"
"e70c4055-57d1-48f6-bc9a-a2763af6ce6a","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.09"
"2c3fdda8-eaeb-4ec1-a068-80dec051a3f9","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","610"
"4bc69138-2420-43e7-ae8b-e1c438487409","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.11"
"d920261b-642b-4037-9373-e230b8dd6575","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.12"
"a87473e7-7e2f-4d78-8fb9-14b03f3143e5","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.13"
"b222de5e-90e8-4abb-9be2-5812f6c5ec3e","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 6","6.14"
"d08838bc-6528-4f72-8d12-c81c13b8e845","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Apartment","Level 7"
"44d7dc1c-fe1e-4271-bb61-29c8db72d6d9","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.01"
"bee3c9bf-47fa-4c08-8d50-893c16fe81ab","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.02"
"152e305b-f433-4711-b649-c66cf8f2c298","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.03"
"098b2339-a0e2-4be9-b6f1-770dff469d7c","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.04"
"87df827c-092f-4e24-be4a-0cf5d3024a00","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.05"
"c1f53bfa-0012-42b1-bcb1-52f6b26e3f60","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.06"
"98697714-b3a9-445c-af63-37de7b13a230","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.08"
"91e5ef50-c57d-4948-a528-ba0f756427e7","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.09"
"cdfba446-28f9-41e7-967c-f4b1ad897efd","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","710"
"7e64db9c-b150-46da-8bfe-3f219d424e53","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.11"
"ea0534eb-76b5-426b-bffd-7a9917d2f135","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.12"
"350032da-bcc0-44e8-b887-6079ba47dc39","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.14"
"da38ea44-850b-47f8-9212-99069ff79ffd","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.15"
"71bf2f8f-d52b-4cde-87c5-adf33c64fb9f","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 7","7.16"
"b063b0e9-1f93-4df0-8de9-eb6c2d82e1c0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Apartment","Level 8"
"b77b8ad9-6dba-486a-8cae-86485bf720e6","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.01"
"952bc83c-a4c6-4fbd-a3e4-e7c8e3387d13","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.02"
"326946a1-0708-4201-b288-d78b85a4d51b","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.03"
"3ee45f00-8cee-4f58-93d1-c02726211aca","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.05"
"380aa755-0863-470c-b159-69c540b14ec3","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.06"
"5e47811e-9a11-43a4-9c89-50bd1e92f3a4","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.07"
"4d16189b-0cec-47f5-8c89-b4e4c4c38dff","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.08"
"93d4ae5c-9ff5-4c9f-8427-bb593556f024","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.09"
"63cecfa1-648c-4cf9-a416-2be35e905c2a","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.1"
"3ddc1d6f-8da2-4544-a5da-08842c792ffa","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.11"
"27031777-8907-4f98-bf43-3f9002140e99","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.12"
"150c9ff2-0725-4750-9d18-4b36dbf75564","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 8","8.13"
"e80abaac-3ca5-45a6-856d-541c8d1271f3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Apartment","Level 9"
"094d7345-29c9-4bb1-9842-53019d627054","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.01"
"233ca24d-c5ac-459d-a8f9-a8fc28ae4c15","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.02"
"2164bad2-0f38-491e-97b0-027223b85599","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.04"
"031a543a-cdd5-40a2-af40-b99193df8d4c","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.05"
"400d630b-2e7c-4bfe-93cc-78189c6efdc8","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.06"
"d0143f0a-299d-4877-9197-9f44381c6325","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.07"
"65fbb8f6-1166-4ead-bb30-5d6b34e86928","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.09"
"7879edd7-266d-46c6-91a6-846201be9b37","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","910"
"eb3b6c49-f600-49b0-920e-40aa67a109ff","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.11"
"2309914b-0eae-445d-953f-1e1a69629bdf","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 9","9.12"
"50cf3e2c-39ca-4cd3-af95-2ea1e756876a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Apartment","Level 10"
"a8296b41-fd62-4998-bd94-27c81a52750d","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 10","10.01"
"fa633280-25fc-4f0c-9ffa-f3797aecb273","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 10","10.02"
"e9506318-7f7b-4641-8e8e-eb3df5f82b45","","checklist-flat","not-started","Apartments Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Apartment","Level 10","10.03"
"1fba9d5b-2175-4e97-96b8-8bc859fa10ea","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Commissioning"
"49f1aca7-0299-4bb6-a5f6-9827de300b84","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Riser"
"765c54e3-1193-4e2b-8e03-a5c87996834d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Riser","Install"
"61155bc2-f39f-4ab5-bb34-2e728930f073","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Riser","Install","Riser - Common"
"54eeb8a5-8443-43d2-986d-5c2c184aa4ee","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Basement"
"ae03d24d-47dd-46f2-9d39-10d3e021890e","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Ground"
"61a20dfb-8b7c-49ba-a900-1834bdb5748f","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 1"
"a052d9b3-79d6-4246-b6c7-44076ed5ec5d","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 2"
"9488b798-8bb7-4128-a156-7bbae718fb1f","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 3"
"4b3e9c9c-8355-4029-94bd-748ddda83639","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 4"
"22ffb865-0b53-424e-977f-d129c025b322","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 5"
"b7594d05-b1af-4875-b0c1-e753b0c15c6d","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 6"
"962ec32b-4f50-4f76-aa50-d327766b07a2","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 7"
"2ec75921-88c2-4e4d-bdc3-b86992954ee9","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 8"
"800d6d23-e92d-4a1c-8d5a-9d7480e67f3c","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 9"
"73569985-f05d-49e3-b598-8d76faf7107d","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 10"
"830dabc5-9957-4abd-a083-019dd3583f14","","checklist-flat","not-started","Riser - Checklist","checklist-flat","FALSE","FALSE","Site QA","Riser","Install","Level 11"
