resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1117,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1117,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1117,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1118,,,,,,,,
,step,,,Stage 11,Lot 1118,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1118,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1118,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1118,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1118,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1119,,,,,,,,
,step,,,Stage 11,Lot 1119,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1119,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1119,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1119,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1119,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1120,,,,,,,,
,step,,,Stage 11,Lot 1120,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1120,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1120,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1120,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1120,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1121,,,,,,,,
,step,,,Stage 11,Lot 1121,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1121,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1121,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1121,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1121,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1122,,,,,,,,
,step,,,Stage 11,Lot 1122,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1122,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1122,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1122,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1122,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1123,,,,,,,,
,step,,,Stage 11,Lot 1123,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1123,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1123,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1123,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1123,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1124,,,,,,,,
,step,,,Stage 11,Lot 1124,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 11,Lot 1124,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 11,Lot 1124,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 11,Lot 1124,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 11,Lot 1124,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 11,Lot 1125,,,,,,,,
,step,,,Stage 11,Lot 1125,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 11,Lot 1125,Plumbing Services Fit-off,Tundish Installation,,,,,,
