type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,Final Commissioning of unit by manufacturer,,,,,,,,,
checkpoint,Certificate of Compliance provided by manufacturer,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
checkpoint,Access for maintenance adequate and safe,,,,,,,,,
,,,,,,,,,,
checklist-flat,Expansion Vessel,,,,,,6.35 Expansion Vessel Checklist,,,
checkpoint,Model number correct & recorded,,,,,,,,,
checkpoint,Serial number recorded,,,,,,,,,
checkpoint,Correct location ,,,,,,,,,
checkpoint,Unit labelled in accordance with equipment schedule / drawings,,,,,,,,,
checkpoint,Wall Mounted Auto Refill Unit unit installed,,,,,,,,,
checkpoint,Complete with Pressure Reducing Fill Valve and Pressure Gauge,,,,,,,,,
checkpoint,Pipework connected,,,,,,,,,
checkpoint,Electrical connections to makeup system complete,,,,,,,,,
checkpoint,Relief valve connections complete,,,,,,,,,
checkpoint,Drain connections complete,,,,,,,,,
,,,,,,,,,,
checklist-flat,Chemical Dosing Pots,,,,,,6.36 Chemical Dosing Pots Checklist,,,
checkpoint,Correct location ,,,,,,,,,
checkpoint,Pipework connected to correct system,,,,,,,,,
checkpoint,Drain pipework completed,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
checklist-flat,Variable Speed Drive,,,,,,6.37 Variable Speed Drive Checklist ,,,
checkpoint,Model number correct & recorded,,,,,,,,,
checkpoint,Serial number recorded,,,,,,,,,
checkpoint,Correct location ,,,,,,,,,
checkpoint,Unit labelled in accordance with equipment schedule / drawings,,,,,,,,,
checkpoint,Electrical connections completed,,,,,,,,,
checkpoint,Control connections completed,,,,,,,,,
checkpoint,Screened cable used between VSD and equipment,,,,,,,,,
checkpoint,Isolator installed to line side only,,,,,,,,,
checkpoint,Unit commissioned,,,,,,,,,
checkpoint,Access for maintenance adequate and safe,,,,,,,,,
,,,,,,,,,,
checklist-flat,Buffer Tank,,,,,,6.38 Buffer Tank Checklist,,,
checkpoint,Area ready and accessible for work,,,,,,,,,
checkpoint,Plinths installed,,,,,,,,,
checkpoint,Capacity correct,,,,,,,,,
checkpoint,Instruments installed,,,,,,,,,
checkpoint,Pipework installation complete,,,,,,,,,
checkpoint,Air bleed installed to top of tank,,,,,,,,,
checkpoint,Insulation complete,,,,,,,,,
checkpoint,Access for maintenance adequate and safe,,,,,,,,,
,,,,,,,,,,
checklist-flat,Refrigeration Pipe Work,,,,,,6.42 Refrigeration Pipe Work Checklist,,,
checkpoint,Refrigerant Type checked,,,,,,,,,
select,Refrigerant type,"R410A, R134A, R32, R454B, R404,other",,,,,,,,
checkpoint,"Size, position, height, checked against drawings",,,,,,,,,
checkpoint,Bracketing correct,,,,,,,,,
checkpoint,Clearance for insulation & sheathing as per specification,,,,,,,,,
checkpoint,Nitrogen being used during brazing,,,,,,,,,
checkpoint,Pressure Test complete– refer 6.10,,,,,,,,,
checkpoint,Insulation correct type and thickness,,,,,,,,,
checkpoint,Fire rating complete,,,,,,,,,
checkpoint,Systems Vacuumed to 500 Microns ,,,,,,,,,
checkpoint,Systems charged with specified quantity of refrigerant Gas,,,,,,,,,
,,,,,,,,,,
checklist-flat,Pre Commissioning,,,,,,6.43 Pre Commissioning Checklist,,,
checkpoint,Ductwork installation complete,,,,,,,,,
checkpoint,Pipework installation complete,,,,,,,,,
checkpoint,Electrical installation complete,,,,,,,,,
checkpoint,Controls installation complete,,,,,,,,,
checkpoint,All required building works complete,,,,,,,,,
checkpoint,Permanent power available,,,,,,,,,
checkpoint,Permanent water makeup available,,,,,,,,,
checkpoint,Systems ready to commission,,,,,,,,,
,,,,,,,,,,
checklist-flat,Commissioning,,,,,,6.44 Commissioning Checklist,,,
checkpoint,Air balance complete ,,,,,,,,,
checkpoint,Air balance commissioning results received,,,,,,,,,
checkpoint,Water balance complete ,,,,,,,,,
checkpoint,Water balance commissioning results received,,,,,,,,,
checkpoint,Electrical commissioning complete,,,,,,,,,
checkpoint,Electrical commissioning records received,,,,,,,,,
checkpoint,Controls commissioning complete,,,,,,,,,
checkpoint,Controls commissioning records received,,,,,,,,,
checkpoint,Fire mode testing complete,,,,,,,,,
,,,,,,,,,,
checklist-flat,Handover,,,,,,6.45 Handover Checklist,,,
checkpoint,Air balance witnessed ,,,,,,,,,
checkpoint,Air balance commissioning results issued,,,,,,,,,
checkpoint,Water balance witnessed,,,,,,,,,
checkpoint,Water balance commissioning results issued,,,,,,,,,
checkpoint,Electrical commissioning witnessed,,,,,,,,,
checkpoint,Electrical commissioning records issued,,,,,,,,,
checkpoint,Controls commissioning witnessed,,,,,,,,,
checkpoint,Controls commissioning records issued,,,,,,,,,
checkpoint,Fire mode testing witnessed,,,,,,,,,
checkpoint,Fire damper certification complete and issued,,,,,,,,,
checkpoint,Fire rating certification issued,,,,,,,,,
checkpoint,Installation certification issued,,,,,,,,,
checkpoint,Greenstar documentation issued,,,,,,,,,
checkpoint,O&M issued,,,,,,,,,
checkpoint,Client training completed,,,,,,,,,
,,,,,,,,,,
checklist-flat,Document Attachment,,,,,,,,,
checkpoint,Attach any relevant documents ,,,,,,,,,
