type,name,values,prefix,postfix,usage count,user addable,template name,,
label,Reference - MRTS70 Cl 15.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Concrete placed within 75minutes (conc. Temp<=32 degrees) or 1hour (32>conc. temp < 35 degrees) from the time of charging the mixer. These times may be extended at the Administrator's discretion where set-retarding admixtures are used. No concrete may be placed the temperature of the concrete is less than 10°C or exceeds 35°C.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - 10< Temp <35 Continuous,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS70 Cl 13.1,,,,,,,,
checkpoint,Falsework details provided to Administrator at least 4 weeks prior to erection.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS70 Cl 15.3,,,,,,,,
checkpoint,"Design and erection of falsework, its founding, support and time, order and manner of release approved by the Administrator.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS70 Cl 15.3,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,All formwork shall be subject to inspection and approval by the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS70 Cl 15.4.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Concrete operations shall not commence until all relevant procedures, listed in Table 5.2 have been approved by the Administrator.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,
label,Reference - MRTS70 Cl 15.6,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,No concrete shall be placed in the Works until: ,,,,,,,,
label,a) the formwork and reinforcement have been inspected,,,,,,,,
label,b) all foreign material has been completely removed from the forms,,,,,,,,
label,"c) the mixing, batching, and compaction equipment have been approved by the Administrator.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 5,,,,,,,,
label,Reference - MRTS70 Cl 15.6.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Administrator to be present for placement of concrete, given 24 hours notice.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 2,,,,,,,,
label,Reference - MRTS70 Cl 15.6.1,,,,,,,,
checkpoint,Concrete slump is within tolerance (AS 1379 table 6) of approved target slump.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Slump Test: ,,,,,,,,
label,○ <60 - ±10,,,,,,,,
label,○ 60<80 - ±15,,,,,,,,
label,○ 80<110 - ±20,,,,,,,,
label,○ 110<150 - ±30,,,,,,,,
label,○ 150< - ±40,,,,,,,,
label,○ Every Load,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS70 AS 1379 Table 6,,,,,,,,
checkpoint,Samples for testing taken as required in accordance with claus 12. - min 2 cylinders/sample.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - 1-3 Loads - Every Load,,,,,,,,
label,○ 4-10 Loads - 4 Samples,,,,,,,,
label,○ 11-23 Loads - 5 Samples,,,,,,,,
label,○ >23 Loads - 1 per 4 loads,,,,,,,,
label,Check Item - Test Results,,,,,,,,
label,Reference - MRTS70 Cl 15.2.1 Table 15.2.2,,,,,,,,
checkpoint,Compaction of concrete commences immediately after deposition in accordance with approved procedures and equipment - The number of vibrators to be used by the Contractor shall be not less than one for each 10 m³ of concrete placed per hour.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS70 Cl 16.5.2,,,,,,,,
checkpoint,"Fresh concrete shall not be placed against concrete which has taken its initial set. If an interruption greater than 45 minutes occurs, without prio approval from the Administrator, or a cold join occurs, the precast member shall be rejected.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS70 Cl.16.5.1,,,,,,,,
checkpoint,Construction joints shown in the Drawings are mandatory. The use of construction joints elsewhere in the concrete work shall require the prior approval of the Designer.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 7,,,,,,,,
label,Reference - MRTS70 Cl 15.13,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Forms, falsework and centring shall remain in position until the times stated in Cl15.8 and table 15.8 have elapsed after completion of concreting.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 6,,,,,,,,
label,Reference - MRTS70 Cl 15.8,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Forms shall be removed with care, without hammering and wedging, and in a manner which shall not injure the concrete or disturb the remaining supports. Centres shall be lowered gradually and uniformly in such a manner as to avoid injurious stress in any part of the structure.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 4,,,,,,,,
label,Reference - MRTS70 Cl 15.8,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,71.01 - Reinforcing Steel,itp,,,,,71.01 - Reinforcing Steel,,
section,Details,,,,,,,,
checkpoint,Submission of proposed supplier to Administrator at least 7 days prior to supply of reinforcing. Supplier must be TMR approved and a member of ACRS (Aust Certification Authority for Reinforcing Steel).,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS71 Cl. 6.1,,,,,,,,
checkpoint,Steel reinforcing not delivered to site prior to written acceptance from the Administrator,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS71 Cl. 6.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Submission for alternative bar grip screw couplers must be presented to Administrator at least 14 days prior to proposed use with full technical data sheet.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,"Reference - MRTS71 
Cl. 11.3",,,,,,,,
checkpoint,Mechanical reinforcing bar splices permitted for use are to be listed in Clause 1 of Annexure MRTS71.1. Alternative registered mechanical reinforcing bar splices shall not be used without prior approval of the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,
label,Reference - MRTS71 Cl. 11.3,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Substitution of different size steel shall not be made unless written application to Administrator at least 3 weeks prior to date required.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS71 Cl. 13,,,,,,,,
checkpoint,Substitution of steel shall not take place until approved by the Administrator,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 5,,,,,,,,
label,Reference - MRTS71 Cl. 13,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Where authorised by Administrator, bars may be hot bent on site following conditions in Cl. 8.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS71 Cl.8.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Installation of bar grip couplers to position as shown on drawings.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point,,,,,,,,
label,Reference - MRTS71 Cl. 11.3,,,,,,,,
checkpoint,"No welding to commence until Welding Procedure Specification Sheet, process and consumables for welding of splices are approved by the Administrator",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 6,,,,,,,,
label,Reference - MRTS71 Cl.14.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"All reinforcing cages which are required to be lifted or transported into position, shall have dedicated lifting points. For large cages RPEQ certified drawing must be submitted to administrator for approval",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 8,,,,,,,,
label,Reference - MRTS71 Cl.15.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Placement of reinforcing within the concrete formwork shall not proceed until the Administrator has approved all splice welds.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 7,,,,,,,,
label,Reference - MRTS71 Cl. 14.5,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,All steel reinforcing in position shall be inspected and approved before placement of concrete commences,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS71 Cl. 10,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
