type,name,values,prefix,postfix,usage count,user addable,template name,,
label,○ The allowable working time for the plant-mixed lightly bound pavement is to be the lesser of the following,,,,,,,,
label,a) Working time determined in accordance with Test Method Q136A,,,,,,,,
label,b) Four hours,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Monitor,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Clause 8.2.3,,,,,,,,
checkpoint,Construction Joints,,,,,,,,
label,"○ Deemed to be fresh when the material compacted on each side of the joint has been modified, placed and compacted within the allowable working time. In multi layer of lightly bound pavement, longitudinal joints of each layer shall be offset from the underlying layer by a minimum of 150mm.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Check & Verify,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Clause 8.2.10,,,,,,,,
checkpoint,Fresh Joints,,,,,,,,
label,"○ Where fresh joint between adjoining or adjacent run is to be compacted, the outside 300mm of material from the first run shall be left uncompacted until the adjacent run is ready for compaction.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Check & Verify,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Cl. 8.2.10.1,,,,,,,,
checkpoint,Other (Cold) Joints,,,,,,,,
label,"○ Joints that are not fresh shall be cut back to form a neat, clean vertical face.",,,,,,,,
label,"○ Cutback distance shall be a minimum of 150mm and before placing the adjoining layer or adjacent layer, the cut back edge of the existing layer shall have a cement/water slurry at a rate of 2kg/m2. The slurry cement/water ratio to be 0.6 and 0.7.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Check & Verify,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Cl. 8.2.10.2 Cl.6.4,,,,,,,,
checkpoint,Curing of CMB Layers,,,,,,,,
label,"○ The surface of an existing layer of lightly bound pavement shall be water cured until placement of the next layer and/or bituminous surfacing is applied. Unless approved, within 7 days of placement the lightly bound pavement shall be covered by a subsequent layer and/or bituminous treatment. Water curing shall be completed in accordance with Cl. 8.2.1.5",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Check & Verify,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Clause 8.2.9,,,,,,,,
checkpoint,Trafficking of CMB Layers during Construction,,,,,,,,
label,"○ Unless approved by the Administrator, lightly bound pavement layers shall not be opened to either construction traffic or general traffic until the lot has been tested for, and passes proof rolling (Cl 9.4.10)",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Check,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS10
Clause 8.2.11",,,,,,,,
checkpoint,Compaction Standard,,,,,,,,
label,"○ The characteristic value of relative compaction shall not be less than 100% standard, except for the upper most layer of lightly bound base which shall not be less than 102% standard",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - 102% standard upper most layer,,,,,,,,
label,○ 100% standard lower layers,,,,,,,,
label,"○ (1/500m2, min 4/lot)",,,,,,,,
label,"○ (1/1000m2, min 4/lot)",,,,,,,,
label,Check Item - Test Report,,,,,,,,
label,Reference - MRTS10 Clause 8.3.4,,,,,,,,
checkpoint,UCS,,,,,,,,
label,○ Unconfined compressive strength between 1 - 2MPa,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - UCS 1-2MPa (1 per lot),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Clause 9.4.9,,,,,,,,
checkpoint,Stabilising Agent Content,,,,,,,,
label,○ The actual content of stabilising agent for each lot shall be represented by both the:,,,,,,,,
label,"a) minimum characteristic value of the actual content of stabilising agent, and",,,,,,,,
label,b) maximum characteristic value of the actual content of stabilising agent.,,,,,,,,
label,"○ When UCS tests are being undertaken, the sample being used must also be tested for stabilising agent content.",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Target content minus MPV, Min. test 1 per lot",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Clause 9.4.6,,,,,,,,
checkpoint,Geometrics - Horizontal Tolerances,,,,,,,,
label,○ Shall not be more than ± 50mm except for the following:,,,,,,,,
label,"a) Pavement edges not adjacent to any other part of the pavement and not adjacent to any structure or adjoining road, transverse tolerance shall be -50mm + 250mm",,,,,,,,
label,"b) Where alignment of the pavement with an existing structure is necessary, the new work shall be joined neatly to the existing in a smooth manner",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - -50mm/+250mm (1 per 20m),,,,,,,,
label,Check Item - Survey Report,,,,,,,,
label,Reference - MRTS10 Clause 8.3.5.2,,,,,,,,
checkpoint,Geometrics - Primary Vertical Tolerances,,,,,,,,
label,○ The vertical tolerances specified in Table 8.3.5.3 shall apply or:,,,,,,,,
label,– the surface level measured at any point on the surface of any layer.,,,,,,,,
label,– The average total thickness of the constructed course compared to the specified total thickness.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - ±15mm for layers that have been hard cut ±10mm for all other layers,,,,,,,,
label,"○ Layer thickness -20mm, +unspecified (1 per 20m at shoulders, lane lines & grade changes)",,,,,,,,
label,Check Item - Survey Report,,,,,,,,
label,Reference - MRTS10 Clause 8.3.5.3,,,,,,,,
checkpoint,Geometrics - Deviation from a Straight - Edge,,,,,,,,
label,○ Deviation of a straight edge place anywhere on the surface shall not exceed 5mm over 3m,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - 5mm over 3m (1 per 20m and at joints),,,,,,,,
label,Check Item - Check Sheet,,,,,,,,
label,Reference - MRTS10 Clause 8.3.6,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Supervisor/QA Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,14.07 - Demolition of Road Furniture,itp,,,,,14.07 - Demolition of Road Furniture,,
section,Details,,,,,,,,
checkpoint,Road furniture to be removed are as listed in MRTS14.1.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Signange/REGP's and Lighting to be removed,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14.1,,,,,,,,
checkpoint,Existing road furniture demolished and removed in a manner which avoids damaging any adjacent work.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl.7.3,,,,,,,,
checkpoint,Resulting excavations are backfilled and finished so the area is in a safe and free-draining state.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl.7.3,,,,,,,,
checkpoint,The Constractor shall submit (7 days prior to work) a schedule of items of existing road furniture to be salvaged in accordance with the provisions of the design documentation,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submission of Schedule,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS14 Cl8.2,,,,,,,,
checkpoint,Dismantling and removal shall not commence until expiration of the seven day period,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Expiry of 7 days since submission of Schedule,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS14 Cl8.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,The Constractor shall submit (7 days prior to work) a schedule of items of existing road furniture to be dismantled for re-erection in accordance with the provisions of the design documentation,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submission of Schedule,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS14 Cl9.2,,,,,,,,
checkpoint,Dismantling and removal shall not commence until epiration of the seven day period,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Expiry of 7 days since submission of Schedule,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS14 Cl9.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Supervisor/QA Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,14.13 - Supply and Installation of Road Signs,itp,,,,,14.13 - Supply and Installation of Road Signs,,
section,Details,,,,,,,,
checkpoint,"Not less than seven days prior to commencement of dismantling and removal of existing road furniture, the Contractor shall submit a schedule of items of existing road furniture to be disamantled or re-erection in accordance with the provisions of the design documentation.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submission of Schedule,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS14 Cl 9.2,,,,,,,,
checkpoint,Dismantling and removal shall not commence until the experation of the seven day period.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Expiry of 7 days since submission of Schedule,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS14 Cl 9.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"All legend elements, including letters, numerals, symbols, colours and borders in all sign faces conform to the MUTCD and project drawings.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 CL 13.2,,,,,,,,
checkpoint,Dimensional Tolerances conform to the requirements detailed in AS1743 and legends and lettering conforms to AS1744.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 CL 13.2,,,,,,,,
checkpoint,Sign Material conforms with the requirements as set out in Cl 13.3.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 13.3,,,,,,,,
checkpoint,The sign substrate shall be manufactured from aluminium. Other materials may be considered but evidence of the full approval of the department will be provided to the administrator prior to their use.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS14 CL 13.3.1.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Sign faces are fabricated in accordance with the requirements of Traffic and Road Use Management Manual (TRUM) Volume 3, Part 5.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 13.4,,,,,,,,
checkpoint,Sign posts shall be circular or rectangular hollow sections unless specifically shown otherwise in the design documentation.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 14.2.3,,,,,,,,
checkpoint,Post sizes and spacings shall conform to the design documentation with slip bases and fuse plates as required.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 14.2.3,,,,,,,,
checkpoint,Concrete footings shall conform to MRTS70 and to the dimenesions shown in the design documentation.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 14.3,,,,,,,,
checkpoint,Erection of Road Signs.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 1,,,,,,,,
label,Reference - MRTS14 Cl 14.4,,,,,,,,
checkpoint,Signs erected at the locations shown in the design documentation and the orientation shall be in accrodance with the MUTCD.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 14.4.2,,,,,,,,
checkpoint,Sign faces installed on the posts and/or frame once all other erection is complete.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl14.4.5,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Supervisor/QA Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,14.20 - Installation of Steel beam Guardrail and End Treatments,itp,,,,,14.20 - Installation of Steel beam Guardrail and End Treatments,,
section,Details,,,,,,,,
checkpoint,"Manufacture of steel beam guardrail post, panel components and end treats are maufactured by an approved manufacturer.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Approved Manufacturer,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl. 20.2,,,,,,,,
checkpoint,Steel beam guardrail components and end treatments shall only be supplied by an approved supplier.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Approved Supplier,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 20.3,,,,,,,,
checkpoint,"Hexagonal head bolts and nuts shall be manufactured to the dimensions shown on Standard Drawings, and tested in accordance with MRTS78. Mushroom head (C) bolts shall be manufactured to the details shown on Standard Drawing 1479 Circular washers shall conform to the requirements of AS 1237.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Test Certificates,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl 20.4.7,,,,,,,,
checkpoint,"All panels, steel posts and blockouts shall be batch stamped during the manufacturing process with manufacturer's ID, Metal grade and thickness, and batch number. Single batch LESSTHAN2000 items.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl20.4.2.2 Cl. 20.4.3.2,,,,,,,,
checkpoint,All steel components shall be hot-dipped galvanised after manufacture in accordance with the requirements of AS/NZS 4680.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl20.4.1,,,,,,,,
checkpoint,"All the steel manufacturer material test certificates shall be supplied to the Administrator. The test certificates shall show the full chemical composition including the carbon equivalence, and mechanical test results for yield, tensile and elongation",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Test Certificates,,,,,,,,
label,Check Item - Hold Point 7,,,,,,,,
label,Reference - MRTS14 Cl20.4.5,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"If required, the Administrator shall randomly select two post and two panels from each batch number for audit testing.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 3,,,,,,,,
label,Reference - MRTS14 Cl20.4.6.1,,,,,,,,
checkpoint,Installation shall not commence until the Administrator has confirmed the materials tested match the material test certificates supplied for the batch of guardrail components.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 8,,,,,,,,
label,Reference - MRTS12 Cl20.4.6.3,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,A list of component parts and fabrication drawings defining the dimensions and weld sizes of the various components and the grade of materials and relevant standards with which the component materials are required to comply shall be provided to the Administrator prior to commencement of installation of the device or system.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 11,,,,,,,,
label,Reference - MRTS14 Cl21.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Once the initial set out is complete the Administrator will determine the design appropriateness of the set out with regard to the actual site conditions,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS01 Cl.8,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Dial before you dig consulted and services located where required prior to excacation or driving of posts,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
checkpoint,Steel Beam guardrail installed in the locations shown in the design documentation and in accordance with the Standard Drawings.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl20.6.1,,,,,,,,
checkpoint,"A proprietary road safety barrier system and/or end treatment shall be installed as shown in and required by the design documentation, and in accordance with the requirements of the installation manual",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl.21.4.1,,,,,,,,
checkpoint,Public Domain (Departure Terminal): Soil plate on type 2 departure terminal shall not be ommitted,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl20.6.3,,,,,,,,
checkpoint,Delinerators installed on steel beam guardrail in accordance with the MUTCD Part 2,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl20.6.5 Cl21.4.5,,,,,,,,
checkpoint,Installed within Geometric Tolerances,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Post Verticaloty: ± 15mm,,,,,,,,
label,○ Post Height: ± 10mm,,,,,,,,
label,○ Rail Height: ± 10mm,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS14 Cl21.4.6.2,,,,,,,,
checkpoint,Adminstrator accepts guardrail installation as per the design documentation,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 10,,,,,,,,
label,Reference - MRTS14 Cl 20.6.7,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Supervisor/QA Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
