type,name,values,prefix,postfix,usage count,user addable,template name,,
checkpoint,Mechanical Interlock Method: Each layer rolled until no further permanent visible lowering of the surface occurs and layer thickness no greater than specified in Table 15.4,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Table 15.4,,,,,,,,
label,Check Item - Witness Point 6,,,,,,,,
label,Reference - MRTS04 Cl15.4,,,,,,,,
checkpoint,Geotextile placed at interchange between compaction methods,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 14.3.2,,,,,,,,
checkpoint,Within Vertical Geometric Tolerance,,,,,,,,
label,"Acceptance Criteria & Frequency (Project Specific) - Subgrade level ± 25, average ± 10, 1 test /20m",,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,"Reference - MRTS04 Cl. 6, Cl.13.3.1 Table 6.3.1",,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.18 - Subgrade Testing,itp,,,,,04.18 - Subgrade Testing,,
section,Details,,,,,,,,
checkpoint,"All sampling shall be undertaken by the Contractor, in the presence of the Administrator, unless directed otherwise by the Administrator",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 6,,,,,,,,
label,Reference - MRTS04 Appendix B.4,,,,,,,,
checkpoint,Each different material encountered within this depth in Clause 18.1 shall be sampled and tested in accordance with this Technical Specification unless otherwise approved by the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Testing,,,,,,,,
label,○ 1.5m below subgrade in CUT,,,,,,,,
label,○ 2.0m below subgrade in EMBANKMENT,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Appendix B.3,,,,,,,,
checkpoint,Untreated subgrade material shall be sampled from their natural location in accordance with AS1289.1.2.1. Untreated subgrade materials that break down under environmental and service conditions due to weathering shall be pre-conditioned by artificial weathering in accordance with Test Method Q101E,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Testing,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Appendix B.4.1,,,,,,,,
checkpoint,"Fil Materials from Stockpile:Materials which breakdown, degrade or fracture during construction, such as highly and extremely weathered rocks, shall be pre-conditioned prior to compacting the specimens for testing. Preconditioning may include:",,,,,,,,
label,– Lab preconditioning,,,,,,,,
label,– Field compaction using construction methods propsed for the works,,,,,,,,
label,○ The pre-conditioning method shall be recorded in the in the submission of the test results detailed in MRTS04 Clause B.5,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Pre-Conditioning,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Appendix B.4,,,,,,,,
checkpoint,Fill Materials after Field Compaction: Obtain samples from the completed fill (after compaction and proof rolling) in accordance with AS 1289.1.2.1. Samples shall be taken over the full depth of the compacted layer.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Test Reports,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. B3.2.2,,,,,,,,
checkpoint,"All testing shall be undertaken by the Contractor, in the presence of the Administrator, unless directed otherwise by the Administrator",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 6,,,,,,,,
label,Reference - MRTS04 Appendix B.4,,,,,,,,
checkpoint,"Each untreated subgrade material sampe and each fill material sample shall be tested for: laboritory CBR, swell, PSD, maximum aggregate size of fill materials, liquid limit, plastic limit, plasticity index, weighted plasticity index, insitu moisutre content",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Testing per material type,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. B.5.1,,,,,,,,
checkpoint,The contractor shall provide all the information to the Administrator as detailed in Clause B.6.2 or B.6.3 as relevant.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Test Reports,,,,,,,,
label,Check Item - Hold Point 14,,,,,,,,
label,Reference - MRTS04 Cl. B.6.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"For each untreated subgrade lot, the lot CBR, lot swell, and lot expansive nature classification shall be determined in accordance with Cl B.7 MRTS04. For each source and type of fill material, an assigned CBR and an assigned swell shall be determined in accordance with Cl. B.5.2 MRTS04.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Testing per material type,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. B.6.1,,,,,,,,
checkpoint,Untreated subgrade material testing,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Test Reports,,,,,,,,
label,○ Soaked and Insitu CBR:lower value of the lower 10th percentile of laboratory CBR - per material,,,,,,,,
label,○ SWELL: the upper 10th percentile of the swell test results - per material,,,,,,,,
label,"○ PSD, PI, WPI, LL, PL, Moisture - per material",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. B.4,,,,,,,,
checkpoint,Fill material subgrade testing,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Test Reports,,,,,,,,
label,○ Soaked CBR:lower value of the lower 10th percentile of laboratory CBR ,,,,,,,,
label,○ SWELL: the upper 10th percentile of the swell test results,,,,,,,,
label,"○ Maximum aggregate size, PSD, PI, WPI, LL, PL, Moisture",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. B.4,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Supervisor/QA Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
