"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1671c6c2-a56e-4b36-88bc-533e760a90ea","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"0d36627b-82c3-5af4-ae89-63ef4b562e73","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"aa50bfb2-6554-4539-8279-14c920cf3146","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"ebd1a396-762d-4ea3-bfb1-6896713175f4","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"af1551e6-21e4-5f8b-a181-97172899b480","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check"
"1ae7ce08-f03b-5b95-8d78-654bf70e7117","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Dimensions"
"70eebb2f-7c5f-5456-9005-e99b74910b38","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Clean"
"b44a3b2c-e396-546a-ac44-e05934e34c9c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Oiled"
"5adf9f56-442e-5300-bac7-912866a27bf6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould - Workmanship"
"7a6e8347-5e31-54a0-beba-5f6765bbb801","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Reinforcing"
"6910bf30-4c35-5ce7-9b45-1f6983715c49","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Cast In Items"
"88e7a1de-988e-5362-aae9-cc03d1fe6560","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Marker Position and No."
"3cd8466e-3edc-5c56-8442-c7681091f935","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Make mould to Green Status"
"40220abf-cf83-571a-b0de-4bc76835d077","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works"
"19bd8f32-2801-5159-a0e4-8bdb9a2e62da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Concrete Works Details"
"bc48eecb-a474-5283-a981-77a6e9d4f13a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Wilco Sample Taken"
"c3e6333f-e9b0-5296-9620-aea1e4f741fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Bridgeman Sample Taken"
"937bf7d4-3c4b-516a-9623-3c270438c3d4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Supervisor Approval"
"713e9a59-7a3b-5768-8ba6-f0395251965a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check"
"7b4d6499-a947-5487-832c-25dd86280306","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Edge Detail"
"15c94d03-c8b9-5b9a-a36a-0cef5a72ce21","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Bar Projections"
"bb870eb7-22a0-5b78-bc65-1e236ae926b6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Cast in items"
"e70e0326-7296-55c8-a9af-198bda8e0cc7","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking"
"0b57953c-a8cf-5f2a-b74b-afa6b3b913d9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking","Stripping & Stacking"
"53c8a716-83de-4eb4-9a47-ce5093d3cc7a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 35"
"b9bcc049-a618-45ba-9bc8-f5e8e619d53e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -1"
"791fd434-632b-5759-a82a-16592aca2734","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -1","Pre-Pour Check"
"e93426ee-e478-5cd1-bd09-d7eeff94a518","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Pre-Pour Check","Mould - Workmanship"
"e40c0f1c-3196-5730-92ed-fc69ff0d8608","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Pre-Pour Check","Reinforcing"
"dcdf54e5-435f-53fa-a1a2-6e974da8be34","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Pre-Pour Check","Cast In Items"
"6ffc7bdf-06a8-5b9b-addd-4fd692d81d3a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Pre-Pour Check","Marker Position and No."
"cf2491d8-bc19-5169-b890-a7d73019c792","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Pre-Pour Check","Make mould to Green Status"
"610029fa-2084-5f4d-928e-ee6539e1f4e2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Concrete Works"
"dcc4e70b-6e12-55ad-984f-596f0f5e83a6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Concrete Works","Concrete Works Details"
"32a7ba13-57fb-55c6-a3ea-06a333a4a017","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Concrete Works","Wilco Sample Taken"
"8c90c9e6-ddc7-5107-8276-4a75116a541a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Concrete Works","Bridgeman Sample Taken"
"a49513b6-e015-571c-aa9c-07207185359a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Concrete Works","Supervisor Approval"
"6a7086ff-ed63-5106-99d3-b76e59110c09","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Post Pour Check"
"f2889aff-2120-5695-99cb-9ef43329d445","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Post Pour Check","Edge Detail"
"426e5a34-fe00-530d-ad51-21cb76529ff2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Post Pour Check","Bar Projections"
"cf38cc74-86e8-5e54-8dac-8fe3cf0d97d8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Post Pour Check","Cast in items"
"728b4fdc-b6a2-59eb-bafd-e97b724501d5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Stripping and Stacking"
"2ee4275b-1d75-527e-8423-0ef9db840ef2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -15","Stripping and Stacking","Stripping & Stacking"
"ff127a19-9d56-4bbd-baf0-f631a92e4a69","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -16"
"25c65d0e-ae8b-5524-84cd-d69922a0844e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check"
"16dc2338-9efc-5834-9c7b-71bfcf59c60d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Dimensions"
"d8b16ae5-d4f2-5099-934c-0a8433e49842","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Mould Clean"
"3d1721dd-2dc6-5051-b6f5-0119a354cb83","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Mould Oiled"
"328511a2-95a9-5cc4-b146-29ed561ba48b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Mould - Workmanship"
"0f6a8ea2-2fc0-59f5-b85c-be985cf2c1d8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Reinforcing"
"e717bd7e-e825-550f-9e43-e1e0e5d5f32d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Cast In Items"
"d0438963-e842-5583-ae02-ffb751fc6eff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Marker Position and No."
"db7a056b-a353-58ce-bcba-76297474f124","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Pre-Pour Check","Make mould to Green Status"
"1f60280e-8f7f-518b-9933-78231cf55033","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Concrete Works"
"112cdf4e-b783-5e40-bfcf-b5703562f914","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Concrete Works","Concrete Works Details"
"8b8657f8-c0de-58b9-95df-eb0c0ff57fa6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Concrete Works","Wilco Sample Taken"
"40f2f64a-2eee-5133-a30b-809ed0bd6459","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Concrete Works","Bridgeman Sample Taken"
"28dbc66b-dd0c-59a4-bd4a-243ffc2ce999","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Concrete Works","Supervisor Approval"
"e9b650ff-c22a-5676-83b0-779a52813f5d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Post Pour Check"
"8a4e90c8-cfaf-57cc-9c8a-e7bd06563044","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Post Pour Check","Edge Detail"
"c5f74900-04f5-5e6f-9411-beedc37c4813","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Post Pour Check","Bar Projections"
"c139e445-616a-574e-9d26-84a1c0c3afa7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Post Pour Check","Cast in items"
"355d370f-47b2-5258-bd42-126b4309ac2d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Stripping and Stacking"
"7572cb59-fef7-5355-a395-164bd4219727","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -16","Stripping and Stacking","Stripping & Stacking"
"99bd9ee0-daec-4ad0-9670-684663a14223","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -17"
"471debf7-5f69-5ec6-8a8e-156e9722e98f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check"
"34801ae5-7b75-5fdd-87b2-4ee22ab50b61","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Dimensions"
"5e31efd6-796d-5d9d-b476-6a8617e5341b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Mould Clean"
"49dbcf06-7c08-5363-923b-074c527b6efb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Mould Oiled"
"b47ff51b-893a-551f-afe9-f49d347c0841","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Mould - Workmanship"
"1c738c2b-6511-50e1-a60d-19fd47515c48","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Reinforcing"
"e8a9b276-3f61-5cff-875b-1dd7ac69b4a8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Cast In Items"
"d02de3cb-d577-5bfb-9acf-5579677d685a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Marker Position and No."
"484e549d-2d42-5d62-89ab-83913077f0a5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Pre-Pour Check","Make mould to Green Status"
"8c040662-558b-52f0-969f-4b6d0e41daed","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Concrete Works"
"bdc8016e-31d4-5ec3-bf4d-6b09bec6c1c9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Concrete Works","Concrete Works Details"
"dcadc144-1c94-5f8a-bb5e-68e46cc03f4f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Concrete Works","Wilco Sample Taken"
"5e996d0b-c82e-5399-be51-d7ef5c3033d1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Concrete Works","Bridgeman Sample Taken"
"7deadcb5-24e4-599b-a2e2-8596fbfe8306","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Concrete Works","Supervisor Approval"
"63f6ee19-64a1-59f4-9b7e-0cdc132b35a8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Post Pour Check"
"1eb1887e-a6af-5712-a6bb-a23d70529b13","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Post Pour Check","Edge Detail"
"bb0413d9-d8ab-5a45-bea7-0b6e6a234c76","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Post Pour Check","Bar Projections"
"53b34bf2-f18b-524a-8ea8-cba458a7ef58","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Post Pour Check","Cast in items"
"db434200-3204-5d32-9ba5-cd1c2f30c364","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Stripping and Stacking"
"4c1643f2-da18-5678-ae35-d6a32a35b837","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -17","Stripping and Stacking","Stripping & Stacking"
"e00fa827-526f-4f16-8091-1152437a44a8","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -18"
"a579eeb2-109c-5292-8dfa-5b222b2c044e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check"
"e357cb62-0750-5c3d-90fa-b4619b41d2b4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Dimensions"
"0abaf373-dc55-508d-8f19-9d72787e171f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Mould Clean"
"c57eca89-b17e-5aed-83cc-48e5fa5c9e67","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Mould Oiled"
"257491a5-d9c4-564f-b035-f732bf4c0fc3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Mould - Workmanship"
"7bf5d96b-a92a-5815-a998-9f4332e2051f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Reinforcing"
"dbcd2063-944f-5888-9b2d-4c18a6c0a6a6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Cast In Items"
"08acf05f-1002-5714-9612-7fbd1d00728e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Marker Position and No."
"5a8e020f-dd47-5a50-860c-9883ff26f148","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Pre-Pour Check","Make mould to Green Status"
"5770b4d6-759b-5308-8999-2aff4c47abe9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Concrete Works"
"63e2572b-257b-5afe-9ac5-ba8313d823c4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Concrete Works","Concrete Works Details"
"31eae7c0-8cd5-5cab-a07f-f709b0ae4741","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Concrete Works","Wilco Sample Taken"
"e3dd56cc-0bb1-5eb5-9ea2-abdfaa294dc7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Concrete Works","Bridgeman Sample Taken"
"0f95131f-66dd-55f8-b713-d95be8a667d0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Concrete Works","Supervisor Approval"
"80281af0-ee7b-54e4-8909-8b28e8dfd8de","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Post Pour Check"
"a923b39e-66b7-54c2-b922-e8a6be37a51d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Post Pour Check","Edge Detail"
"83a901ae-59c6-529c-ad04-dbcd67f861ef","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Post Pour Check","Bar Projections"
"42576b20-d980-5aa7-873f-35be8376efd5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Post Pour Check","Cast in items"
"3014441a-8272-58ed-8e55-f90fd8ac782e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Stripping and Stacking"
"273916fa-f25d-5e2f-87c7-33329145daf7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -18","Stripping and Stacking","Stripping & Stacking"
"bc4259b6-b6b6-4a99-90e5-daa5dd5f6e80","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -19"
"7f0b3b41-5efa-5372-b78f-0de9cef938b0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check"
"582bae2d-44f2-5790-9618-e320a6547f62","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Dimensions"
"07d152a5-6785-5e23-b2ee-aab367af919f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Mould Clean"
"939ec89d-33bc-54e4-b174-8cbfefa41432","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Mould Oiled"
"e8c7b3a1-bb0c-5f13-b3d4-f846ef9e7f31","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Mould - Workmanship"
"29b82882-217d-528a-aa5a-b94603501dff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Reinforcing"
"a04aea2e-5108-5900-a7c0-85001402b651","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Cast In Items"
"ebbeea29-b8f2-5442-a57f-331f188eebe1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Marker Position and No."
"461e10ce-e439-55fe-9c3a-0ed3d8fb825b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Pre-Pour Check","Make mould to Green Status"
"582c575a-3ec9-50bb-8b0d-e913035f3995","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Concrete Works"
"7248dd73-32ea-5188-93c4-ab84b21f48cd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Concrete Works","Concrete Works Details"
"ef7da804-796d-556e-b6ca-875bf07c74f5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Concrete Works","Wilco Sample Taken"
"855b9dc7-473b-52c7-ae43-4b24c22ecff2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Concrete Works","Bridgeman Sample Taken"
"6089ba5c-23c2-5316-a1cd-a7bd01b93367","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Concrete Works","Supervisor Approval"
"b465644e-4480-5d22-b1bd-6c32dd910d95","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Post Pour Check"
"2d3cfe63-5b3c-56d5-b3ef-cb3dfc4e245c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Post Pour Check","Edge Detail"
"5503358f-13b2-5442-b65f-931d1dbba7a5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Post Pour Check","Bar Projections"
"d8b70085-6bd6-52e2-b65a-5ec27a89f837","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Post Pour Check","Cast in items"
"22365c24-81c3-576a-880d-de865f3f3d6e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Stripping and Stacking"
"0d51b30f-3c0a-57fa-99d9-e7ab19435a5b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -19","Stripping and Stacking","Stripping & Stacking"
"8c7cf3bd-b05d-42b0-b6d5-3b9b8984efe0","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -20"
"bfe3d539-134d-5791-8a6c-2d41cd976dde","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check"
"d658675f-6875-56c3-bb6b-73a64a4432c8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Dimensions"
"323eef22-aef3-5cf0-b0c5-66da1ad0fb63","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Mould Clean"
"bb6fc753-89ca-5c1a-91e7-f0db93d104b5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Mould Oiled"
"40fe9916-9b03-5e06-93df-35ac162f0272","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Mould - Workmanship"
"be27baca-b8a9-5547-86a6-ce8cfcf1b213","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Reinforcing"
"f9539c30-335c-5209-8c5a-abf7471688af","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Cast In Items"
"1ef662a5-11e1-5446-80d9-d0de8a241151","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Marker Position and No."
"8b6e4733-25e4-5526-80ec-d0521780c4fe","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Pre-Pour Check","Make mould to Green Status"
"9373c3c7-2d00-5824-8c8d-e56322d08ac5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Concrete Works"
"14c6cf93-8bcf-538d-9667-e14ed4ac993b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Concrete Works","Concrete Works Details"
"51a1ea4c-3bb9-52a9-aa5b-46ff2af065d2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Concrete Works","Wilco Sample Taken"
"12172491-c7ca-5193-8b3f-38fcffbf311d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Concrete Works","Bridgeman Sample Taken"
"7999429f-c33a-56b6-a7e5-252474a76933","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Concrete Works","Supervisor Approval"
"137ec820-2bdd-57af-85f6-3ea1b01a5ad5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Post Pour Check"
"87d63eb4-5fca-5720-a6c9-53813bd1047e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Post Pour Check","Edge Detail"
"3030368b-8adc-5d89-86c2-807bb6a869ed","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Post Pour Check","Bar Projections"
"f8af5a70-19ce-5da5-9693-0005d0380a24","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Post Pour Check","Cast in items"
"c07c10fc-e85e-5ca5-8aa0-324db38f02fc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Stripping and Stacking"
"020dfbba-fcc9-5754-80a6-89c19ec92995","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -20","Stripping and Stacking","Stripping & Stacking"
