,,"LG.LO.02",,"ground floor","lg.lo.02","zone 5"
,,"LG.PC.01",,"ground floor","lg.pc.01","zone 5"
,,"VT.S8",,"ground floor","vt.s8","zone 5"
,,"LG.EO.01",,"lg.eo.01","ground floor","zone 5"
,,"Ground Floor - Loading dock","grouping","ground floor","loading dock"
,,"Loading (Overall Progress)",,"ground floor","loading dock"
,,"LG.BH.03",,"ground floor","lg.bh.03","loading dock"
,,"LG.DR.10",,"ground floor","lg.dr.10","loading dock"
,,"LG.LO.03",,"ground floor","loading dock","lg.lo.03"
,,"LG.LO.04",,"lg.lo.04","ground floor","loading dock"
,,"LG.SS.01",,"ground floor","lg.ss.01","loading dock"
,,"LG.VT.S9",,"lg.vt.s9","ground floor","loading dock"
,,"Level 1 - Zone 1","grouping","level 1","zone 1"
,,"Zone 1 (Overall Status)",,"level 1","zone 1"
,,"L1.AM.01",,"level 1","l1.am.01","zone 1"
,,"L1.AM.02",,"level 1","zone 1","l1.am.02"
,,"L1.AM.03",,"l1.am.03","level 1","zone 1"
,,"L1.AM.04",,"l1.am.04","level 1","zone 1"
,,"L1.AM.05",,"level 1","l1.am.05","zone 1"
,,"L1.AM.06",,"level 1","zone 1","l1.am.06"
,,"L1.AM.07",,"l1.am.07","level 1","zone 1"
,,"L1.AM.08",,"l1.am.08","level 1","zone 1"
,,"L1.AM.09",,"level 1","l1.am.09","zone 1"
,,"L1.AM.10",,"l1.am.10","level 1","zone 1"
,,"L1.AM.11",,"l1.am.11","level 1","zone 1"
,,"L1.AM.12",,"level 1","l1.am.12","zone 1"
,,"L1.AM.13",,"level 1","zone 1","l1.am.13"
,,"L1.AM.14",,"l1.am.14","level 1","zone 1"
,,"L1.AM.15",,"l1.am.15","level 1","zone 1"
,,"L1.AM.16",,"level 1","l1.am.16","zone 1"
,,"L1.AM.17",,"level 1","zone 1","l1.am.17"
,,"L1.AM.18",,"l1.am.18","level 1","zone 1"
,,"L1.AM.19",,"l1.am.19","level 1","zone 1"
,,"L1.BH.01",,"l1.bh.01","level 1","zone 1"
,,"L1.BH.02",,"l1.bh.02","level 1","zone 1"
,,"L1.FBB.01",,"l1.fbb.01","level 1","zone 1"
,,"L1.FBB.02",,"l1.fbb.02","level 1","zone 1"
,,"L1.FO.01",,"level 1","l1.fo.01","zone 1"
,,"L1S.OD.01",,"l1s.od.01","level 1","zone 1"
,,"L1S.OD.02",,"l1s.od.02","level 1","zone 1"
,,"Level 1 - Zone 2","grouping","zone 2","level 1"
,,"Zone 2 (Overall Progress)",,"zone 2","level 1"
,,"L1.AD.01",,"zone 2","level 1","l1.ad.01"
,,"L1.AD.02",,"zone 2","l1.ad.02","level 1"
,,"L1.PF.01",,"zone 2","l1.pf.01","level 1"
,,"VT.05",,"zone 2","vt.05","level 1"
,,"eLG.PH.02",,"zone 2","level 1","elg.ph.02"
,,"L1S.AM.01",,"zone 2","level 1","l1s.am.01"
,,"L1S.DR.02",,"zone 2","level 1","l1s.dr.02"
,,"L1S.DR.03",,"zone 2","level 1","l1s.dr.03"
,,"L1S.DR.04",,"zone 2","l1s.dr.04","level 1"
,,"L1S.DR.06",,"zone 2","level 1","l1s.dr.06"
,,"L1S.DR.07",,"zone 2","level 1","l1s.dr.07"
,,"L1S.DR.08",,"zone 2","l1s.dr.08","level 1"
,,"L1S.DR.09",,"zone 2","l1s.dr.09","level 1"
,,"L1S.DR.10",,"zone 2","level 1","l1s.dr.10"
,,"L1S.DR.11",,"zone 2","l1s.dr.11","level 1"
,,"L1S.DR.12",,"zone 2","l1s.dr.12","level 1"
,,"L1S.DR.13",,"zone 2","level 1","l1s.dr.13"
,,"L1S.DR.14",,"zone 2","level 1","l1s.dr.14"
,,"L1S.DR.17",,"zone 2","level 1","l1s.dr.17"
,,"L1S.BH.01",,"zone 2","l1s.bh.01","level 1"
,,"L1S.PC.01",,"zone 2","level 1","l1s.pc.01"
,,"L1S.PC.02",,"zone 2","level 1","l1s.pc.02"
,,"L1S.PC.03",,"zone 2","l1s.pc.03","level 1"
,,"L1S.SS.01",,"zone 2","level 1","l1s.ss.01"
,,"L1S.SS.02",,"zone 2","l1s.ss.02","level 1"
,,"L1S.SSO.01",,"zone 2","level 1","l1s.sso.01"
,,"L1S.PC.04",,"zone 2","l1s.pc.04","level 1"
,,"Level 1 - Zone 3","grouping","zone 3","level 1"
,,"Zone 3 (Overall Progress)",,"zone 3","level 1"
,,"L1.PF.03",,"zone 3","level 1","l1.pf.03"
,,"L1.PF.04",,"zone 3","level 1","l1.pf.04"
,,"L1.PF.05",,"l1.pf.05","zone 3","level 1"
,,"L1.SSO.01",,"zone 3","l1.sso.01","level 1"
,,"L1.FO.03",,"l1.fo.03","zone 3","level 1"
,,"Level 1- Zone 4","grouping","level 1","zone 4"
,,"Zone 4 (Overall Progress)",,"level 1","zone 4"
,,"L1.FO.02",,"l1.fo.02","level 1","zone 4"
,,"Level 1 - Loading dock","grouping","level 1","loading dock"
,,"Loading (Overall Progress)",,"level 1","loading dock"
,,"L1.SV.20",,"level 1","l1.sv.20","loading dock"
,,"L1.PC.04",,"l1.pc.04","level 1","loading dock"
,,"L1.PF.06",,"l1.pf.06","level 1","loading dock"
,,"Level 2 - Zone 1","grouping","level 2","zone 1"
,,"Zone 1 (Overall Status)",,"level 2","zone 1"
,,"Level 2 - Zone 2","grouping","zone 2","level 2"
,,"Zone 2 (Overall Progress)",,"zone 2","level 2"
,,"L2.AM.01",,"zone 2","l2.am.01","level 2"
,,"L2.AM.02",,"zone 2","l2.am.02","level 2"
,,"L2.AM.03",,"zone 2","level 2","l2.am.03"
,,"L2.AM.04",,"zone 2","l2.am.04","level 2"
,,"L2.AM.05",,"zone 2","l2.am.05","level 2"
,,"L2.AM.06",,"zone 2","l2.am.06","level 2"
,,"L2.AM.07",,"zone 2","level 2","l2.am.07"
,,"L2.BH.01",,"zone 2","level 2","l2.bh.01"
,,"L2.DR.01",,"zone 2","l2.dr.01","level 2"
,,"L2.DR.02",,"zone 2","l2.dr.02","level 2"
,,"L2.DR.03",,"zone 2","l2.dr.03","level 2"
,,"L2.DR.05",,"zone 2","l2.dr.05","level 2"
,,"L2.DR.06",,"zone 2","l2.dr.06","level 2"
,,"L2.DR.07",,"zone 2","l2.dr.07","level 2"
,,"L2.DR.08",,"zone 2","level 2","l2.dr.08"
,,"L2.DR.09",,"zone 2","l2.dr.09","level 2"
,,"L2.DR.10",,"zone 2","l2.dr.10","level 2"
,,"L2.DR.11",,"zone 2","level 2","l2.dr.11"
,,"L2.DR.12",,"zone 2","l2.dr.12","level 2"
,,"L2.DR.13",,"zone 2","l2.dr.13","level 2"
,,"L2.DR.14",,"zone 2","l2.dr.14","level 2"
,,"L2.DR.15",,"zone 2","level 2","l2.dr.15"
,,"L2.DR.16",,"zone 2","l2.dr.16","level 2"
,,"L2.PC.01",,"zone 2","l2.pc.01","level 2"
,,"L2.PC.02",,"zone 2","l2.pc.02","level 2"
,,"L2.PF.05",,"zone 2","level 2","l2.pf.05"
,,"L2.SSO.01",,"zone 2","l2.sso.01","level 2"
,,"L2.SSO.03",,"zone 2","level 2","l2.sso.03"
,,"Level 2 - Zone 3","grouping","zone 3","level 2"
,,"Zone 3 (Overall Progress)",,"zone 3","level 2"
,,"B1.BH.09",,"zone 3","b1.bh.09","level 2"
,,"L2.SV.01",,"l2.sv.01","zone 3","level 2"
,,"L2.SV.02",,"zone 3","l2.sv.02","level 2"
,,"Level 2 - Zone 4","grouping","zone 4","level 2"
,,"Zone 4 (Overall Progress)",,"zone 4","level 2"
,,"eL2.RF.01",,"el2.rf.01","zone 4","level 2"
,,"Level 3 - Zone 1","grouping","zone 1","level 3"
,,"Zone 1 (Overall Status)",,"zone 1","level 3"
,,"L3.AM.08",,"zone 1","l3.am.08","level 3"
,,"L3.AM.09",,"l3.am.09","zone 1","level 3"
,,"L3.AM.10",,"l3.am.10","zone 1","level 3"
,,"L3.AM.11",,"zone 1","l3.am.11","level 3"
,,"L3.AM.12",,"l3.am.12","zone 1","level 3"
,,"L3.AM.13",,"l3.am.13","zone 1","level 3"
,,"L3.AM.14",,"l3.am.14","zone 1","level 3"
,,"L3.AM.20",,"l3.am.20","zone 1","level 3"
,,"L3.BH.02",,"zone 1","l3.bh.02","level 3"
,,"L3.FBB.02",,"l3.fbb.02","zone 1","level 3"
,,"L3.FO.01",,"zone 1","l3.fo.01","level 3"
,,"L3.AM.15",,"zone 1","l3.am.15","level 3"
,,"L3.AM.16",,"l3.am.16","zone 1","level 3"
,,"L3.FBB.01",,"l3.fbb.01","zone 1","level 3"
,,"L3.SV.01",,"zone 1","l3.sv.01","level 3"
,,"L3.SV.02",,"l3.sv.02","zone 1","level 3"
,,"Level 3 - Zone 2","grouping","zone 2","level 3"
,,"Zone 2 (Overall Progress)",,"zone 2","level 3"
,,"L3.AD.01",,"zone 2","l3.ad.01","level 3"
,,"L3.AD.02",,"zone 2","l3.ad.02","level 3"
,,"L3.AM.01",,"zone 2","l3.am.01","level 3"
,,"L3.AM.02",,"zone 2","l3.am.02","level 3"
,,"L3.AM.03",,"zone 2","l3.am.03","level 3"
,,"L3.AM.04",,"zone 2","l3.am.04","level 3"
,,"L3.AM.05",,"zone 2","l3.am.05","level 3"
,,"L3.AM.06",,"zone 2","l3.am.06","level 3"
,,"L3.AM.07",,"zone 2","l3.am.07","level 3"
,,"L3.BH.01",,"zone 2","l3.bh.01","level 3"
,,"L3.CS.01",,"zone 2","l3.cs.01","level 3"
,,"L3.CS.02",,"zone 2","l3.cs.02","level 3"
,,"L3.PC.01",,"zone 2","l3.pc.01","level 3"
,,"L3.PC.02",,"zone 2","l3.pc.02","level 3"
,,"L3.PF.02",,"zone 2","l3.pf.02","level 3"
,,"L3.SSO.03",,"zone 2","l3.sso.03","level 3"
,,"L3.SSO.04",,"zone 2","l3.sso.04","level 3"
,,"L3.SSO.05",,"zone 2","l3.sso.05","level 3"
,,"L3.SSO.06",,"zone 2","l3.sso.06","level 3"
,,"L3.SSO.07",,"zone 2","l3.sso.07","level 3"
,,"L3.SSO.08",,"zone 2","l3.sso.08","level 3"
,,"L3.SSO.09",,"zone 2","l3.sso.09","level 3"
,,"L3.SSO.10",,"zone 2","l3.sso.10","level 3"
,,"L3.SSO.11",,"zone 2","l3.sso.11","level 3"
,,"L3.SSO.14",,"zone 2","l3.sso.14","level 3"
,,"L3.SSO.15",,"zone 2","l3.sso.15","level 3"
,,"Level 3 - Zone 3","grouping","zone 3","level 3"
,,"Zone 3 (Overall Progress)",,"zone 3","level 3"
,,"L3.FO.02",,"l3.fo.02","zone 3","level 3"
,,"Level 3 - Stage 3B","grouping","stage 3b","level 3"
,,"Stage 3B (Overall Progress)",,"stage 3b","level 3"
,,"L3.FO.03",,"stage 3b","l3.fo.03","level 3"
,,"Level 4 - Zone 1","grouping","level 4","zone 1"
,,"Zone 1 (Overall Status)",,"level 4","zone 1"
,,"L4.AD.01",,"l4.ad.01","level 4","zone 1"
,,"L4.AD.02",,"level 4","l4.ad.02","zone 1"
,,"L4.AM.01",,"level 4","l4.am.01","zone 1"
,,"L4.AM.02",,"level 4","l4.am.02","zone 1"
,,"L4.AM.03",,"level 4","l4.am.03","zone 1"
,,"L4.AM.04",,"level 4","zone 1","l4.am.04"
,,"L4.AM.05",,"level 4","l4.am.05","zone 1"
,,"L4.AM.06",,"level 4","l4.am.06","zone 1"
,,"L4.AM.07",,"level 4","l4.am.07","zone 1"
,,"L4.AM.08",,"level 4","zone 1","l4.am.08"
,,"L4.AM.09",,"level 4","l4.am.09","zone 1"
,,"L4.AM.10",,"l4.am.10","level 4","zone 1"
,,"L4.BH.01",,"level 4","l4.bh.01","zone 1"
,,"L4.BH.02",,"level 4","l4.bh.02","zone 1"
,,"L4.CS.01",,"l4.cs.01","level 4","zone 1"
,,"L4.CS.02",,"level 4","zone 1","l4.cs.02"
,,"L4.CS.03",,"level 4","l4.cs.03","zone 1"
,,"L4.CS.04",,"level 4","l4.cs.04","zone 1"
,,"L4.PC.02",,"level 4","l4.pc.02","zone 1"
,,"L4.PC.03",,"level 4","l4.pc.03","zone 1"
,,"L4.PC.04",,"l4.pc.04","level 4","zone 1"
,,"L4.SS.01",,"level 4","l4.ss.01","zone 1"
,,"L4.SV.02",,"level 4","zone 1","l4.sv.02"
,,"L4.PC.05",,"level 4","zone 1","l4.pc.05"
,,"Level 4 - Zone 2","grouping","zone 2","level 4"
,,"Zone 2 (Overall Progress)",,"zone 2","level 4"
,,"L4.PC.01",,"zone 2","level 4","l4.pc.01"
,,"L4.PC.06",,"zone 2","level 4","l4.pc.06"
,,"L4.SS.02",,"zone 2","level 4","l4.ss.02"
,,"L4.SV.01",,"zone 2","level 4","l4.sv.01"
,,"L4.SV.03",,"zone 2","level 4","l4.sv.03"
,,"Level 4 - Mezzanine","grouping","mezzanine"
,,"Mezzanine (Overall Progress)",,"mezzanine","level 4"
,,"L2.DR.05",,"mezzanine","level 4","l2.dr.05"
,,"L2.DR.06",,"mezzanine","level 4","l2.dr.06"
,,"L2.DR.07",,"mezzanine","level 4","l2.dr.07"
,,"L2.DR.08",,"mezzanine","level 4","l2.dr.08"
,,"L2.DR.09",,"mezzanine","level 4","l2.dr.09"
,,"L2.DR.10",,"mezzanine","level 4","l2.dr.10"
,,"L2.DR.11",,"mezzanine","level 4","l2.dr.11"
,,"L2.DR.12",,"mezzanine","level 4","l2.dr.12"
,,"L2.DR.13",,"mezzanine","level 4","l2.dr.13"
,,"L2.DR.14",,"l2.dr.14","mezzanine","level 4"
,,"L2.DR.15",,"mezzanine","level 4","l2.dr.15"
,,"L2.DR.16",,"mezzanine","level 4","l2.dr.16"
,,"L2.PC.01",,"mezzanine","level 4","l2.pc.01"
,,"L2.PC.02",,"mezzanine","level 4","l2.pc.02"
,,"L2.PF.05",,"mezzanine","level 4","l2.pf.05"
,,"L2.SSO.01",,"mezzanine","level 4","l2.sso.01"
,,"L2.SSO.03",,"mezzanine","level 4","l2.sso.03"
,,"Roof",,"roof"
,"Columns"
,,"Lendlease - Waterproofing",,"waterproofing completed","lendlease - geelong arts centre","waterproofing"
,,"Watertite - Overall Progress",,"watertite - geelong arts centre","please attach document"
,,"Lendlease - Wall Finishes (Noggins)",,"lendlease - geelong arts centre","walls","noggins installed as per drawings for joinery, sanitaryware, ffe and the like","finishes - pre-sheeting"
,,"Top Knot Melbourne - Bumper Rails",,"top knot melbourne - geelong arts centre","bumper rails"
,,"Lendlease - Wall Finishes (Insulation)",,"insulation as per boral specification.","lendlease - geelong arts centre","walls","finishes - pre-sheeting"
,,"Arc Plastering - Acoustic Partition Walls",,"acoustic partition walls","arc plastering - geelong art centre"
,,"Lendlease - Ceiling Finishes",,"lendlease - geelong arts centre","finishes - pre-sheeting","ceiling grid and fixings are as per design detail. resilient mounts installed as per design (where required)","ceilings"
,,"Arc Plastering - Acoustic Plasterboard Ceilings",,"acoustic plasterboard ceilings","arc plastering - geelong art centre"
,,"Lendlease - Ceilings (Mineral Fibre Tiles)",,"ceiling grid and fixings are as per design detail. resilient mounts installed as per design (where required)","lendlease - geelong arts centre","ceilings"
,,"Arc Plastering - Ceiling Tile",,"ceiling tile","arc plastering - geelong art centre"

"Services"
,"Scope",,
,"Rows"
,,"T250","grouping","t250"
,,"High level",,"t250","high level"
,,"Low Level",,"t250","low level"
,,"Ground",,"t250","ground"
,,"Level 1",,"t250","level 1"
,,"Level 2",,"t250","level 2"
,,"T500","grouping","t500"
,,"High level",,"t500","high level"
,,"Substage",,"t500","substage"
,,"Level 1 Stage",,"t500","level 1 stage"
,,"Level 2 Balcony",,"t500","level 2 balcony"
,,"Level 3 Balcony",,"t500","level 3 balcony"
,,"Stair 1",,"t500","stair 1"
,,"Stair 2",,"t500","stair 2"
,,"Stair 3",,"t500","stair 3"
,,"Stair 4",,"t500","stair 4"
,,"Basement","grouping","basement"
,,"Basement (Overall Progress)",,"basement"
,,"Zone 1",,"basement","zone 1"
,,"Zone 2",,"basement","zone 2"
,,"Zone 3",,"basement","zone 3"
,,"Ground Floor","grouping","ground floor"
,,"Ground Floor (Overall Progress)",,"ground floor"
,,"Zone 1",,"ground floor","zone 1"
,,"Zone 2",,"zone 2","ground floor"
,,"Zone 3",,"ground floor","zone 3"
,,"Zone 4",,"ground floor","zone 4"
,,"Loading dock",,"ground floor","loading dock"
,,"Level 2","grouping","level 2"
,,"Level 2 (Overall Progress)",,"level 2"
,,"Zone 1",,"level 2","zone 1"
,,"Zone 2",,"zone 2","level 2"
,,"Zone 3",,"zone 3","level 2"
,,"Zone 4",,"level 2","zone 4"
,,"Level 3","grouping","level 3"
,,"Level 3 (Overall Progress)",,"level 3"
,,"Zone 1",,"zone 1","level 3"
,,"Zone 2",,"zone 2","level 3"
,,"Zone 3",,"zone 3","level 3"
,,"Stage 3B",,"stage 3b","level 3"
,,"Level 4","grouping","level 4"
,,"Level 4 (Overall Progress)",,"level 4"
,,"Zone 1",,"level 4","zone 1"
,,"Zone 2",,"level 4","zone 2"
,,"Mezzanine",,"level 4","mezzanine"
,,"Plantroom",,"plantroom"
,,"Roof",,"roof"
,"Columns"
,,"Lendlease - Wet fire pipework and droppers installed",,"wet fire pipework and droppers installed as per drawings; tested, fire stopping and acoustic treatment complete","lendlease - geelong arts centre"
,,"Leemark - Sprinkler Installation/Fitoff",,"pipework installed as per drawings","sprinkler installation/fitoff"
,,"Lendlease - Dry fire services installed",,"lendlease - geelong arts centre","dry fire services installed as per drawings; fire stopping and acoustic treatment complete"
,,"Leemark - Fire Detection Installation",,"leemark - geelong arts centre","check that all final cable locations are correct and match up  with  the  for  construction  drawings  and  reflected ceiling plans"
,,"Lendlease - Comms cabling installed",,"comms cabling installed as per drawings; fire stopping and acoustic treatment complete","lendlease - geelong arts centre"
,,"Anova - Telecommunications Reticulation - Final acceptance",,"final acceptance - anova","anova electrical - geelong art centre","telecommunications"
,,"Lendlease - Power & lighting installed",,"lendlease - geelong arts centre","power & lighting installed as per drawings; fire stopping and acoustic treatment complete;"
,,"Anova - Light & Power Circuits - Final acceptance",,"final acceptance - anova","anova electrical - geelong art centre","lights & power"
,,"Lendlease - Hydraulic services installed",,"lendlease - geelong arts centre","hydraulic services installed as per drawings; tested, fire stopping and acoustic treatment complete"
,,"Geschke - Installation Test Sheet (Cold Water, Hot Water & Flusher Line)",,"pressure testing completed (qa6)","geschke - geelong arts centre"
,,"Lendlease - Mechanical services installed",,"mechanical services installed as per drawings; fire stopping and acoustic treatment complete","lendlease - geelong arts centre"
,,"Entire Mechanical - Floor Rough In - Installed to latest drawing",,"entire mech - geelong art centre","installed to latest drawing"

