Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,BUILDING-B1 - Level-6 - A614,,Site QA,Fit-Off,BUILDING-B1,Level-6,A614,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-6 - A615,,Site QA,Fit-Off,BUILDING-B1,Level-6,A615,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A709,,Site QA,Fit-Off,BUILDING-B1,Level-7,A709,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A710,,Site QA,Fit-Off,BUILDING-B1,Level-7,A710,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A711,,Site QA,Fit-Off,BUILDING-B1,Level-7,A711,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A712,,Site QA,Fit-Off,BUILDING-B1,Level-7,A712,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A713,,Site QA,Fit-Off,BUILDING-B1,Level-7,A713,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A714,,Site QA,Fit-Off,BUILDING-B1,Level-7,A714,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-7 - A715,,Site QA,Fit-Off,BUILDING-B1,Level-7,A715,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-8 - A801,,Site QA,Fit-Off,BUILDING-B1,Level-8,A801,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-8 - A802,,Site QA,Fit-Off,BUILDING-B1,Level-8,A802,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-8 - A803,,Site QA,Fit-Off,BUILDING-B1,Level-8,A803,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-8 - A804,,Site QA,Fit-Off,BUILDING-B1,Level-8,A804,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-8 - A805,,Site QA,Fit-Off,BUILDING-B1,Level-8,A805,Apartment Fit-Off Checklist [E]
,,BUILDING-B1 - Level-8 - A806,,Site QA,Fit-Off,BUILDING-B1,Level-8,A806,Apartment Fit-Off Checklist [E]
,,BUILDING-B2,grouping,BUILDING-B2,,,,,
,,BUILDING-B2 - Ground Level - A-G03,,Site QA,Fit-Off,BUILDING-B2,Ground Level,A-G03,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Ground Level - A-G04,,Site QA,Fit-Off,BUILDING-B2,Ground Level,A-G04,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Ground Level - A-G05,,Site QA,Fit-Off,BUILDING-B2,Ground Level,A-G05,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-1 - A106,,Site QA,Fit-Off,BUILDING-B2,Level-1,A106,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-1 - A107,,Site QA,Fit-Off,BUILDING-B2,Level-1,A107,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-1 - A108,,Site QA,Fit-Off,BUILDING-B2,Level-1,A108,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-1 - A109,,Site QA,Fit-Off,BUILDING-B2,Level-1,A109,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-1 - A110,,Site QA,Fit-Off,BUILDING-B2,Level-1,A110,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-1 - A111,,Site QA,Fit-Off,BUILDING-B2,Level-1,A111,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-2 - A206,,Site QA,Fit-Off,BUILDING-B2,Level-2,A206,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-2 - A207,,Site QA,Fit-Off,BUILDING-B2,Level-2,A207,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-2 - A208,,Site QA,Fit-Off,BUILDING-B2,Level-2,A208,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-2 - A209,,Site QA,Fit-Off,BUILDING-B2,Level-2,A209,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-2 - A210,,Site QA,Fit-Off,BUILDING-B2,Level-2,A210,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-2 - A211,,Site QA,Fit-Off,BUILDING-B2,Level-2,A211,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-3 - A305,,Site QA,Fit-Off,BUILDING-B2,Level-3,A305,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-3 - A306,,Site QA,Fit-Off,BUILDING-B2,Level-3,A306,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-3 - A307,,Site QA,Fit-Off,BUILDING-B2,Level-3,A307,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-3 - A308,,Site QA,Fit-Off,BUILDING-B2,Level-3,A308,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-3 - A309,,Site QA,Fit-Off,BUILDING-B2,Level-3,A309,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-3 - A310,,Site QA,Fit-Off,BUILDING-B2,Level-3,A310,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-4 - A405,,Site QA,Fit-Off,BUILDING-B2,Level-4,A405,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-4 - A406,,Site QA,Fit-Off,BUILDING-B2,Level-4,A406,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-4 - A407,,Site QA,Fit-Off,BUILDING-B2,Level-4,A407,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-4 - A408,,Site QA,Fit-Off,BUILDING-B2,Level-4,A408,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-4 - A409,,Site QA,Fit-Off,BUILDING-B2,Level-4,A409,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-4 - A410,,Site QA,Fit-Off,BUILDING-B2,Level-4,A410,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-5 - A505,,Site QA,Fit-Off,BUILDING-B2,Level-5,A505,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-5 - A506,,Site QA,Fit-Off,BUILDING-B2,Level-5,A506,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-5 - A507,,Site QA,Fit-Off,BUILDING-B2,Level-5,A507,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-5 - A508,,Site QA,Fit-Off,BUILDING-B2,Level-5,A508,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-5 - A509,,Site QA,Fit-Off,BUILDING-B2,Level-5,A509,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-5 - A510,,Site QA,Fit-Off,BUILDING-B2,Level-5,A510,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-6 - A604,,Site QA,Fit-Off,BUILDING-B2,Level-6,A604,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-6 - A605,,Site QA,Fit-Off,BUILDING-B2,Level-6,A605,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-6 - A606,,Site QA,Fit-Off,BUILDING-B2,Level-6,A606,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-6 - A607,,Site QA,Fit-Off,BUILDING-B2,Level-6,A607,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-6 - A608,,Site QA,Fit-Off,BUILDING-B2,Level-6,A608,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-7 - A704,,Site QA,Fit-Off,BUILDING-B2,Level-7,A704,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-7 - A705,,Site QA,Fit-Off,BUILDING-B2,Level-7,A705,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-7 - A706,,Site QA,Fit-Off,BUILDING-B2,Level-7,A706,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-7 - A707,,Site QA,Fit-Off,BUILDING-B2,Level-7,A707,Apartment Fit-Off Checklist [E]
,,BUILDING-B2 - Level-7 - A708,,Site QA,Fit-Off,BUILDING-B2,Level-7,A708,Apartment Fit-Off Checklist [E]
,,BUILDING-C,grouping,BUILDING-C,,,,,
,,BUILDING-C - Ground Level - A-G01,,Site QA,Fit-Off,BUILDING-C,Ground Level,A-G01,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Ground Level - A-G02,,Site QA,Fit-Off,BUILDING-C,Ground Level,A-G02,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-1 - A101,,Site QA,Fit-Off,BUILDING-C,Level-1,A101,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-1 - A102,,Site QA,Fit-Off,BUILDING-C,Level-1,A102,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-1 - A103,,Site QA,Fit-Off,BUILDING-C,Level-1,A103,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-1 - A104,,Site QA,Fit-Off,BUILDING-C,Level-1,A104,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-1 - A105,,Site QA,Fit-Off,BUILDING-C,Level-1,A105,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-2 - A201,,Site QA,Fit-Off,BUILDING-C,Level-2,A201,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-2 - A202,,Site QA,Fit-Off,BUILDING-C,Level-2,A202,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-2 - A203,,Site QA,Fit-Off,BUILDING-C,Level-2,A203,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-2 - A204,,Site QA,Fit-Off,BUILDING-C,Level-2,A204,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-2 - A205,,Site QA,Fit-Off,BUILDING-C,Level-2,A205,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-3 - A301,,Site QA,Fit-Off,BUILDING-C,Level-3,A301,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-3 - A302,,Site QA,Fit-Off,BUILDING-C,Level-3,A302,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-3 - A303,,Site QA,Fit-Off,BUILDING-C,Level-3,A303,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-3 - A304,,Site QA,Fit-Off,BUILDING-C,Level-3,A304,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-4 - A401,,Site QA,Fit-Off,BUILDING-C,Level-4,A401,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-4 - A402,,Site QA,Fit-Off,BUILDING-C,Level-4,A402,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-4 - A403,,Site QA,Fit-Off,BUILDING-C,Level-4,A403,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-4 - A404,,Site QA,Fit-Off,BUILDING-C,Level-4,A404,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-5 - A501,,Site QA,Fit-Off,BUILDING-C,Level-5,A501,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-5 - A502,,Site QA,Fit-Off,BUILDING-C,Level-5,A502,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-5 - A503,,Site QA,Fit-Off,BUILDING-C,Level-5,A503,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-5 - A504,,Site QA,Fit-Off,BUILDING-C,Level-5,A504,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-6 - A601,,Site QA,Fit-Off,BUILDING-C,Level-6,A601,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-6 - A602,,Site QA,Fit-Off,BUILDING-C,Level-6,A602,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-6 - A603,,Site QA,Fit-Off,BUILDING-C,Level-6,A603,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-7 - A701,,Site QA,Fit-Off,BUILDING-C,Level-7,A701,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-7 - A702,,Site QA,Fit-Off,BUILDING-C,Level-7,A702,Apartment Fit-Off Checklist [E]
,,BUILDING-C - Level-7 - A703,,Site QA,Fit-Off,BUILDING-C,Level-7,A703,Apartment Fit-Off Checklist [E]
,,BUILDING-D,grouping,BUILDING-D,,,,,
,,BUILDING-D - Level-1 - A123,,Site QA,Fit-Off,BUILDING-D,Level-1,A123,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-1 - A124,,Site QA,Fit-Off,BUILDING-D,Level-1,A124,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-1 - A125,,Site QA,Fit-Off,BUILDING-D,Level-1,A125,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-2 - A233,,Site QA,Fit-Off,BUILDING-D,Level-2,A233,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-2 - A234,,Site QA,Fit-Off,BUILDING-D,Level-2,A234,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-2 - A235,,Site QA,Fit-Off,BUILDING-D,Level-2,A235,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-2 - A236,,Site QA,Fit-Off,BUILDING-D,Level-2,A236,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-2 - A237,,Site QA,Fit-Off,BUILDING-D,Level-2,A237,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-3 - A331,,Site QA,Fit-Off,BUILDING-D,Level-3,A331,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-3 - A332,,Site QA,Fit-Off,BUILDING-D,Level-3,A332,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-3 - A333,,Site QA,Fit-Off,BUILDING-D,Level-3,A333,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-3 - A334,,Site QA,Fit-Off,BUILDING-D,Level-3,A334,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-3 - A335,,Site QA,Fit-Off,BUILDING-D,Level-3,A335,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-4 - A431,,Site QA,Fit-Off,BUILDING-D,Level-4,A431,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-4 - A432,,Site QA,Fit-Off,BUILDING-D,Level-4,A432,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-4 - A433,,Site QA,Fit-Off,BUILDING-D,Level-4,A433,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-4 - A434,,Site QA,Fit-Off,BUILDING-D,Level-4,A434,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-4 - A435,,Site QA,Fit-Off,BUILDING-D,Level-4,A435,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-5 - A531,,Site QA,Fit-Off,BUILDING-D,Level-5,A531,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-5 - A532,,Site QA,Fit-Off,BUILDING-D,Level-5,A532,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-5 - A533,,Site QA,Fit-Off,BUILDING-D,Level-5,A533,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-5 - A534,,Site QA,Fit-Off,BUILDING-D,Level-5,A534,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-5 - A535,,Site QA,Fit-Off,BUILDING-D,Level-5,A535,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-6 - A628,,Site QA,Fit-Off,BUILDING-D,Level-6,A628,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-6 - A629,,Site QA,Fit-Off,BUILDING-D,Level-6,A629,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-6 - A630,,Site QA,Fit-Off,BUILDING-D,Level-6,A630,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-6 - A631,,Site QA,Fit-Off,BUILDING-D,Level-6,A631,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-6 - A632,,Site QA,Fit-Off,BUILDING-D,Level-6,A632,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-7 - A728,,Site QA,Fit-Off,BUILDING-D,Level-7,A728,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-7 - A729,,Site QA,Fit-Off,BUILDING-D,Level-7,A729,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-7 - A730,,Site QA,Fit-Off,BUILDING-D,Level-7,A730,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-7 - A731,,Site QA,Fit-Off,BUILDING-D,Level-7,A731,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-7 - A732,,Site QA,Fit-Off,BUILDING-D,Level-7,A732,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-8 - A818,,Site QA,Fit-Off,BUILDING-D,Level-8,A818,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-8 - A819,,Site QA,Fit-Off,BUILDING-D,Level-8,A819,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-8 - A820,,Site QA,Fit-Off,BUILDING-D,Level-8,A820,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-8 - A821,,Site QA,Fit-Off,BUILDING-D,Level-8,A821,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-9 - A912,,Site QA,Fit-Off,BUILDING-D,Level-9,A912,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-9 - A913,,Site QA,Fit-Off,BUILDING-D,Level-9,A913,Apartment Fit-Off Checklist [E]
,,BUILDING-D - Level-9 - A914,,Site QA,Fit-Off,BUILDING-D,Level-9,A914,Apartment Fit-Off Checklist [E]
,Columns,,,,,,,,
,,AC grille to living room installed with no defect,,AC grille to living room installed with no defect,,,,,
,,AC grille to bedroom installed with no defect,,AC grille to bedroom installed with no defect,,,,,
,,Return Air grille installed as per RCP drawings,,Return Air grille installed as per RCP drawings,,,,,
,,Range hood duct connected & taped to ensure air tight,,Range hood duct connected and taped to ensure air tight,,,,,
,,AC Controller installed as per RCP drawings,,AC Controller installed as per RCP drawings,,,,,
,,Condensation drain connected to Tundish point,,Condensation drain is connected to Tundish point 10 mm air gap is provided at the connection point,,,,,
,,Ensuite Exhaust fans installed & plugged in,,Ensuite Exhasut fans installed and pluged in as per mechanical drawings,,,,,
,,Toilet Exhaust fans installed & plugged in,,Toielt Exhasut fans installed and pluged in as per mechanical drawings,,,,,
,,Ensuite exhaust grilles installed,,Ensuite exhaust grilles installed,,,,,
,,Toilet exhaust grilles installed,,Toilet exhaust grilles installed,,,,,
,,Laundry Exhaust fans installed & pluged in,,Laundry Exhasut fans installed and pluged in as per mechanical drawings,,,,,
,,Laundry exhaust grilles installed,,Laundry exhaust grilles installed,,,,,
,,Access panels placed as per drawings,,Access panels placed as per drawings,,,,,
,,Condenser unit installed/refrigeration pipes connected ,,"Condenser unit installed, refrigeration pipes are connected , all gaps to insulation is sealed and pipes are not kinked",,,,,
,,External louvers installed,,"External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall , photo evidence provided for below 1.Box sealed internally and the gap between the box and wall is sealed 2.Louver flanges sealed to the external box",,,,,
