Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,,
,,Level 02 - 1.225 Family/Discharge Lounge Flush Boxes ,,Site QA,First Fix,Level 02,1.225,Family/Discharge Lounge,Flush Boxes,,
,,Level 02 - 1.225 Family/Discharge Lounge Body Protection ,,Site QA,First Fix,Level 02,1.225,Family/Discharge Lounge,Body Protection,,
,,Level 02 - 1.226 Reception Cabling Power,,Site QA,First Fix,Level 02,1.226,Reception,Cabling,Power,
,,Level 02 - 1.226 Reception Cabling Lighting,,Site QA,First Fix,Level 02,1.226,Reception,Cabling,Lighting,
,,Level 02 - 1.226 Reception Flush Boxes ,,Site QA,First Fix,Level 02,1.226,Reception,Flush Boxes,,
,,Level 02 - 1.227 Resource Room Cabling Power,,Site QA,First Fix,Level 02,1.227,Resource Room,Cabling,Power,
,,Level 02 - 1.227 Resource Room Cabling Lighting,,Site QA,First Fix,Level 02,1.227,Resource Room,Cabling,Lighting,
,,Level 02 - 1.227 Resource Room Flush Boxes ,,Site QA,First Fix,Level 02,1.227,Resource Room,Flush Boxes,,
,,Level 02 - 1.229 Corridor Cabling Power,,Site QA,First Fix,Level 02,1.229,Corridor,Cabling,Power,
,,Level 02 - 1.229 Corridor Cabling Lighting,,Site QA,First Fix,Level 02,1.229,Corridor,Cabling,Lighting,
,,Level 02 - 1.229 Corridor Flush Boxes ,,Site QA,First Fix,Level 02,1.229,Corridor,Flush Boxes,,
,,Level 02 - 1.229a Equipment Bay Cabling Power,,Site QA,First Fix,Level 02,1.229a,Equipment Bay,Cabling,Power,
,,Level 02 - 1.229a Equipment Bay Cabling Lighting,,Site QA,First Fix,Level 02,1.229a,Equipment Bay,Cabling,Lighting,
,,Level 02 - 1.229a Equipment Bay Flush Boxes ,,Site QA,First Fix,Level 02,1.229a,Equipment Bay,Flush Boxes,,
,,Level 02 - 1.229b WHB Cabling Lighting,,Site QA,First Fix,Level 02,1.229b,WHB,Cabling,Lighting,
,,Level 02 - 1.23 Equipment Room Cabling Power,,Site QA,First Fix,Level 02,1.23,Equipment Room,Cabling,Power,
,,Level 02 - 1.23 Equipment Room Cabling Lighting,,Site QA,First Fix,Level 02,1.23,Equipment Room,Cabling,Lighting,
,,Level 02 - 1.23 Equipment Room Flush Boxes ,,Site QA,First Fix,Level 02,1.23,Equipment Room,Flush Boxes,,
,,Level 02 - 1.231 Staff Base Cabling Power,,Site QA,First Fix,Level 02,1.231,Staff Base,Cabling,Power,
,,Level 02 - 1.231 Staff Base Cabling Lighting,,Site QA,First Fix,Level 02,1.231,Staff Base,Cabling,Lighting,
,,Level 02 - 1.231 Staff Base Flush Boxes ,,Site QA,First Fix,Level 02,1.231,Staff Base,Flush Boxes,,
,,Level 02 - 1.232 Cross Corridor Cabling Power,,Site QA,First Fix,Level 02,1.232,Cross Corridor,Cabling,Power,
,,Level 02 - 1.232 Cross Corridor Cabling Lighting,,Site QA,First Fix,Level 02,1.232,Cross Corridor,Cabling,Lighting,
,,Level 02 - 1.232 Cross Corridor Flush Boxes ,,Site QA,First Fix,Level 02,1.232,Cross Corridor,Flush Boxes,,
,,Level 02 - 1.232b Bev Bay Cabling Power,,Site QA,First Fix,Level 02,1.232b,Bev Bay,Cabling,Power,
,,Level 02 - 1.232b Bev Bay Cabling Lighting,,Site QA,First Fix,Level 02,1.232b,Bev Bay,Cabling,Lighting,
,,Level 02 - 1.232b Bev Bay Flush Boxes ,,Site QA,First Fix,Level 02,1.232b,Bev Bay,Flush Boxes,,
,,Level 02 - 1.233 Dirty Utility Cabling Power,,Site QA,First Fix,Level 02,1.233,Dirty Utility,Cabling,Power,
,,Level 02 - 1.233 Dirty Utility Cabling Lighting,,Site QA,First Fix,Level 02,1.233,Dirty Utility,Cabling,Lighting,
,,Level 02 - 1.233 Dirty Utility Flush Boxes ,,Site QA,First Fix,Level 02,1.233,Dirty Utility,Flush Boxes,,
,,Level 02 - 1.234 Clean Utility Cabling Power,,Site QA,First Fix,Level 02,1.234,Clean Utility,Cabling,Power,
,,Level 02 - 1.234 Clean Utility Cabling Lighting,,Site QA,First Fix,Level 02,1.234,Clean Utility,Cabling,Lighting,
,,Level 02 - 1.234 Clean Utility Flush Boxes ,,Site QA,First Fix,Level 02,1.234,Clean Utility,Flush Boxes,,
,,Level 02 - 1.235 Disposal Room Cabling Power,,Site QA,First Fix,Level 02,1.235,Disposal Room,Cabling,Power,
,,Level 02 - 1.235 Disposal Room Cabling Lighting,,Site QA,First Fix,Level 02,1.235,Disposal Room,Cabling,Lighting,
,,Level 02 - 1.235 Disposal Room Flush Boxes ,,Site QA,First Fix,Level 02,1.235,Disposal Room,Flush Boxes,,
,,Level 02 - 1.236 ACC WC Cabling Power,,Site QA,First Fix,Level 02,1.236,ACC WC,Cabling,Power,
,,Level 02 - 1.236 ACC WC Cabling Lighting,,Site QA,First Fix,Level 02,1.236,ACC WC,Cabling,Lighting,
,,Level 02 - 1.236 ACC WC Flush Boxes ,,Site QA,First Fix,Level 02,1.236,ACC WC,Flush Boxes,,
,,Level 02 - 1.236 ACC WC Body Protection ,,Site QA,First Fix,Level 02,1.236,ACC WC,Body Protection,,
,,Level 02 - 1.237 Room 1 Cabling Power,,Site QA,First Fix,Level 02,1.237,Room 1,Cabling,Power,
,,Level 02 - 1.237 Room 1 Cabling Lighting,,Site QA,First Fix,Level 02,1.237,Room 1,Cabling,Lighting,
,,Level 02 - 1.237 Room 1 Flush Boxes ,,Site QA,First Fix,Level 02,1.237,Room 1,Flush Boxes,,
,,Level 02 - 1.237 Room 1 Body Protection ,,Site QA,First Fix,Level 02,1.237,Room 1,Body Protection,,
,,Level 02 - 1.237a Ensuite (inside Room 1) Cabling Power,,Site QA,First Fix,Level 02,1.237a,Ensuite (inside Room 1),Cabling,Power,
,,Level 02 - 1.237a Ensuite (inside Room 1) Cabling Lighting,,Site QA,First Fix,Level 02,1.237a,Ensuite (inside Room 1),Cabling,Lighting,
,,Level 02 - 1.237a Ensuite (inside Room 1) Flush Boxes ,,Site QA,First Fix,Level 02,1.237a,Ensuite (inside Room 1),Flush Boxes,,
,,Level 02 - 1.237a Ensuite (inside Room 1) Body Protection ,,Site QA,First Fix,Level 02,1.237a,Ensuite (inside Room 1),Body Protection,,
,,Level 02 - 1.238 Room 2 Cabling Power,,Site QA,First Fix,Level 02,1.238,Room 2,Cabling,Power,
,,Level 02 - 1.238 Room 2 Cabling Lighting,,Site QA,First Fix,Level 02,1.238,Room 2,Cabling,Lighting,
,,Level 02 - 1.238 Room 2 Flush Boxes ,,Site QA,First Fix,Level 02,1.238,Room 2,Flush Boxes,,
,,Level 02 - 1.238 Room 2 Body Protection ,,Site QA,First Fix,Level 02,1.238,Room 2,Body Protection,,
,,Level 02 - 1.238a Ensuite (inside Room 2) Cabling Power,,Site QA,First Fix,Level 02,1.238a,Ensuite (inside Room 2),Cabling,Power,
,,Level 02 - 1.238a Ensuite (inside Room 2) Cabling Lighting,,Site QA,First Fix,Level 02,1.238a,Ensuite (inside Room 2),Cabling,Lighting,
,,Level 02 - 1.238a Ensuite (inside Room 2) Flush Boxes ,,Site QA,First Fix,Level 02,1.238a,Ensuite (inside Room 2),Flush Boxes,,
,,Level 02 - 1.238a Ensuite (inside Room 2) Body Protection ,,Site QA,First Fix,Level 02,1.238a,Ensuite (inside Room 2),Body Protection,,
,,Level 02 - 1.239 Room 3 Cabling Power,,Site QA,First Fix,Level 02,1.239,Room 3,Cabling,Power,
,,Level 02 - 1.239 Room 3 Cabling Lighting,,Site QA,First Fix,Level 02,1.239,Room 3,Cabling,Lighting,
,,Level 02 - 1.239 Room 3 Flush Boxes ,,Site QA,First Fix,Level 02,1.239,Room 3,Flush Boxes,,
,,Level 02 - 1.239 Room 3 Body Protection ,,Site QA,First Fix,Level 02,1.239,Room 3,Body Protection,,
,,Level 02 - 1.239a Ensuite (inside Room 3) Cabling Power,,Site QA,First Fix,Level 02,1.239a,Ensuite (inside Room 3),Cabling,Power,
,,Level 02 - 1.239a Ensuite (inside Room 3) Cabling Lighting,,Site QA,First Fix,Level 02,1.239a,Ensuite (inside Room 3),Cabling,Lighting,
,,Level 02 - 1.239a Ensuite (inside Room 3) Flush Boxes ,,Site QA,First Fix,Level 02,1.239a,Ensuite (inside Room 3),Flush Boxes,,
,,Level 02 - 1.239a Ensuite (inside Room 3) Body Protection ,,Site QA,First Fix,Level 02,1.239a,Ensuite (inside Room 3),Body Protection,,
,,Level 02 - 1.24 Room 4 Cabling Power,,Site QA,First Fix,Level 02,1.24,Room 4,Cabling,Power,
,,Level 02 - 1.24 Room 4 Cabling Lighting,,Site QA,First Fix,Level 02,1.24,Room 4,Cabling,Lighting,
,,Level 02 - 1.24 Room 4 Flush Boxes ,,Site QA,First Fix,Level 02,1.24,Room 4,Flush Boxes,,
,,Level 02 - 1.24 Room 4 Body Protection ,,Site QA,First Fix,Level 02,1.24,Room 4,Body Protection,,
,,Level 02 - 1.240a Ensuite (inside Room 4) Cabling Power,,Site QA,First Fix,Level 02,1.240a,Ensuite (inside Room 4),Cabling,Power,
,,Level 02 - 1.240a Ensuite (inside Room 4) Cabling Lighting,,Site QA,First Fix,Level 02,1.240a,Ensuite (inside Room 4),Cabling,Lighting,
,,Level 02 - 1.240a Ensuite (inside Room 4) Flush Boxes ,,Site QA,First Fix,Level 02,1.240a,Ensuite (inside Room 4),Flush Boxes,,
,,Level 02 - 1.240a Ensuite (inside Room 4) Body Protection ,,Site QA,First Fix,Level 02,1.240a,Ensuite (inside Room 4),Body Protection,,
,,Level 02 - 1.241 Room 5 Cabling Power,,Site QA,First Fix,Level 02,1.241,Room 5,Cabling,Power,
,,Level 02 - 1.241 Room 5 Cabling Lighting,,Site QA,First Fix,Level 02,1.241,Room 5,Cabling,Lighting,
,,Level 02 - 1.241 Room 5 Flush Boxes ,,Site QA,First Fix,Level 02,1.241,Room 5,Flush Boxes,,
,,Level 02 - 1.241 Room 5 Body Protection ,,Site QA,First Fix,Level 02,1.241,Room 5,Body Protection,,
,,Level 02 - 1.241a Ensuite (inside Room 5) Cabling Power,,Site QA,First Fix,Level 02,1.241a,Ensuite (inside Room 5),Cabling,Power,
,,Level 02 - 1.241a Ensuite (inside Room 5) Cabling Lighting,,Site QA,First Fix,Level 02,1.241a,Ensuite (inside Room 5),Cabling,Lighting,
,,Level 02 - 1.241a Ensuite (inside Room 5) Flush Boxes ,,Site QA,First Fix,Level 02,1.241a,Ensuite (inside Room 5),Flush Boxes,,
,,Level 02 - 1.241a Ensuite (inside Room 5) Body Protection ,,Site QA,First Fix,Level 02,1.241a,Ensuite (inside Room 5),Body Protection,,
,,Level 02 - 1.242 Room 6 Cabling Power,,Site QA,First Fix,Level 02,1.242,Room 6,Cabling,Power,
,,Level 02 - 1.242 Room 6 Cabling Lighting,,Site QA,First Fix,Level 02,1.242,Room 6,Cabling,Lighting,
,,Level 02 - 1.242 Room 6 Flush Boxes ,,Site QA,First Fix,Level 02,1.242,Room 6,Flush Boxes,,
,,Level 02 - 1.242 Room 6 Body Protection ,,Site QA,First Fix,Level 02,1.242,Room 6,Body Protection,,
,,Level 02 - 1.242a Ensuite (inside Room 6) Cabling Power,,Site QA,First Fix,Level 02,1.242a,Ensuite (inside Room 6),Cabling,Power,
,,Level 02 - 1.242a Ensuite (inside Room 6) Cabling Lighting,,Site QA,First Fix,Level 02,1.242a,Ensuite (inside Room 6),Cabling,Lighting,
,,Level 02 - 1.242a Ensuite (inside Room 6) Flush Boxes ,,Site QA,First Fix,Level 02,1.242a,Ensuite (inside Room 6),Flush Boxes,,
,,Level 02 - 1.242a Ensuite (inside Room 6) Body Protection ,,Site QA,First Fix,Level 02,1.242a,Ensuite (inside Room 6),Body Protection,,
,,Level 02 - 1.242a Equip Bay Cabling Power,,Site QA,First Fix,Level 02,1.242a,Equip Bay,Cabling,Power,
,,Level 02 - 1.242a Equip Bay Cabling Lighting,,Site QA,First Fix,Level 02,1.242a,Equip Bay,Cabling,Lighting,
,,Level 02 - 1.242a Equip Bay Flush Boxes ,,Site QA,First Fix,Level 02,1.242a,Equip Bay,Flush Boxes,,
,,Level 02 - 1.242b WHB Cabling Lighting,,Site QA,First Fix,Level 02,1.242b,WHB,Cabling,Lighting,
,,Level 02 - 1.243 Room 7 Cabling Power,,Site QA,First Fix,Level 02,1.243,Room 7,Cabling,Power,
,,Level 02 - 1.243 Room 7 Cabling Lighting,,Site QA,First Fix,Level 02,1.243,Room 7,Cabling,Lighting,
,,Level 02 - 1.243 Room 7 Flush Boxes ,,Site QA,First Fix,Level 02,1.243,Room 7,Flush Boxes,,
,,Level 02 - 1.243 Room 7 Body Protection ,,Site QA,First Fix,Level 02,1.243,Room 7,Body Protection,,
,,Level 02 - 1.243a Ensuite (inside Room 7) Cabling Power,,Site QA,First Fix,Level 02,1.243a,Ensuite (inside Room 7),Cabling,Power,
,,Level 02 - 1.243a Ensuite (inside Room 7) Cabling Lighting,,Site QA,First Fix,Level 02,1.243a,Ensuite (inside Room 7),Cabling,Lighting,
,,Level 02 - 1.243a Ensuite (inside Room 7) Flush Boxes ,,Site QA,First Fix,Level 02,1.243a,Ensuite (inside Room 7),Flush Boxes,,
,,Level 02 - 1.243a Ensuite (inside Room 7) Body Protection ,,Site QA,First Fix,Level 02,1.243a,Ensuite (inside Room 7),Body Protection,,
,,Level 02 - 1.244 Room 8 Cabling Power,,Site QA,First Fix,Level 02,1.244,Room 8,Cabling,Power,
,,Level 02 - 1.244 Room 8 Cabling Lighting,,Site QA,First Fix,Level 02,1.244,Room 8,Cabling,Lighting,
,,Level 02 - 1.244 Room 8 Flush Boxes ,,Site QA,First Fix,Level 02,1.244,Room 8,Flush Boxes,,
,,Level 02 - 1.244 Room 8 Body Protection ,,Site QA,First Fix,Level 02,1.244,Room 8,Body Protection,,
,,Level 02 - 1.244a Ensuite (inside Room 8) Cabling Power,,Site QA,First Fix,Level 02,1.244a,Ensuite (inside Room 8),Cabling,Power,
,,Level 02 - 1.244a Ensuite (inside Room 8) Cabling Lighting,,Site QA,First Fix,Level 02,1.244a,Ensuite (inside Room 8),Cabling,Lighting,
,,Level 02 - 1.244a Ensuite (inside Room 8) Flush Boxes ,,Site QA,First Fix,Level 02,1.244a,Ensuite (inside Room 8),Flush Boxes,,
,,Level 02 - 1.244a Ensuite (inside Room 8) Body Protection ,,Site QA,First Fix,Level 02,1.244a,Ensuite (inside Room 8),Body Protection,,
,,Level 02 - 1.246 Staff ACC WC Cabling Power,,Site QA,First Fix,Level 02,1.246,Staff ACC WC,Cabling,Power,
,,Level 02 - 1.246 Staff ACC WC Cabling Lighting,,Site QA,First Fix,Level 02,1.246,Staff ACC WC,Cabling,Lighting,
,,Level 02 - 1.246 Staff ACC WC Flush Boxes ,,Site QA,First Fix,Level 02,1.246,Staff ACC WC,Flush Boxes,,
,,Level 02 - 1.246 Staff ACC WC Body Protection ,,Site QA,First Fix,Level 02,1.246,Staff ACC WC,Body Protection,,
,,Level 02 - 1.247 Cleaners Cabling Power,,Site QA,First Fix,Level 02,1.247,Cleaners,Cabling,Power,
,,Level 02 - 1.247 Cleaners Cabling Lighting,,Site QA,First Fix,Level 02,1.247,Cleaners,Cabling,Lighting,
,,Level 02 - 1.247 Cleaners Flush Boxes ,,Site QA,First Fix,Level 02,1.247,Cleaners,Flush Boxes,,
,,Level 02 - 1.248 Equipment Bay Cabling Power,,Site QA,First Fix,Level 02,1.248,Equipment Bay,Cabling,Power,
,,Level 02 - 1.248 Equipment Bay Cabling Lighting,,Site QA,First Fix,Level 02,1.248,Equipment Bay,Cabling,Lighting,
,,Level 02 - 1.248 Equipment Bay Flush Boxes ,,Site QA,First Fix,Level 02,1.248,Equipment Bay,Flush Boxes,,
,,Level 02 - 1.248 Equipment Bay Body Protection ,,Site QA,First Fix,Level 02,1.248,Equipment Bay,Body Protection,,
,,Level 02 - 2.242 Corridor Cabling Power,,Site QA,First Fix,Level 02,2.242,Corridor,Cabling,Power,
,,Level 02 - 2.242 Corridor Cabling Lighting,,Site QA,First Fix,Level 02,2.242,Corridor,Cabling,Lighting,
,,Level 02 - 2.242 Corridor Flush Boxes ,,Site QA,First Fix,Level 02,2.242,Corridor,Flush Boxes,,
,,Level 03 - 1.301 Endoscopy Suite Entry Cabling Power,,Site QA,First Fix,Level 03,1.301,Endoscopy Suite - Entry,Cabling,Power,
,,Level 03 - 1.301 Endoscopy Suite Entry Cabling Lighting,,Site QA,First Fix,Level 03,1.301,Endoscopy Suite - Entry,Cabling,Lighting,
,,Level 03 - 1.301 Endoscopy Suite Entry Flush Boxes ,,Site QA,First Fix,Level 03,1.301,Endoscopy Suite - Entry,Flush Boxes,,
,,Level 03 - 1.304 Admin Cabling Power,,Site QA,First Fix,Level 03,1.304,Admin,Cabling,Power,
,,Level 03 - 1.304 Admin Cabling Lighting,,Site QA,First Fix,Level 03,1.304,Admin,Cabling,Lighting,
,,Level 03 - 1.304 Admin Flush Boxes ,,Site QA,First Fix,Level 03,1.304,Admin,Flush Boxes,,
,,Level 03 - 1.305 Reception Cabling Power,,Site QA,First Fix,Level 03,1.305,Reception,Cabling,Power,
,,Level 03 - 1.305 Reception Cabling Lighting,,Site QA,First Fix,Level 03,1.305,Reception,Cabling,Lighting,
,,Level 03 - 1.305 Reception Flush Boxes ,,Site QA,First Fix,Level 03,1.305,Reception,Flush Boxes,,
,,Level 03 - 1.306 Wait Cabling Power,,Site QA,First Fix,Level 03,1.306,Wait,Cabling,Power,
,,Level 03 - 1.306 Wait Cabling Lighting,,Site QA,First Fix,Level 03,1.306,Wait,Cabling,Lighting,
,,Level 03 - 1.306 Wait Flush Boxes ,,Site QA,First Fix,Level 03,1.306,Wait,Flush Boxes,,
,,Level 03 - 1.307 Stairs 1 Cabling Power,,Site QA,First Fix,Level 03,1.307,Stairs 1,Cabling,Power,
,,Level 03 - 1.307 Stairs 1 Cabling Lighting,,Site QA,First Fix,Level 03,1.307,Stairs 1,Cabling,Lighting,
,,Level 03 - 1.307 Stairs 1 Flush Boxes ,,Site QA,First Fix,Level 03,1.307,Stairs 1,Flush Boxes,,
,,Level 03 - 1.308 ACC WC Cabling Power,,Site QA,First Fix,Level 03,1.308,ACC WC,Cabling,Power,
,,Level 03 - 1.308 ACC WC Cabling Lighting,,Site QA,First Fix,Level 03,1.308,ACC WC,Cabling,Lighting,
,,Level 03 - 1.308 ACC WC Flush Boxes ,,Site QA,First Fix,Level 03,1.308,ACC WC,Flush Boxes,,
,,Level 03 - 1.308 ACC WC Body Protection ,,Site QA,First Fix,Level 03,1.308,ACC WC,Body Protection,,
,,Level 03 - 1.309 Interview Room Cabling Power,,Site QA,First Fix,Level 03,1.309,Interview Room,Cabling,Power,
,,Level 03 - 1.309 Interview Room Cabling Lighting,,Site QA,First Fix,Level 03,1.309,Interview Room,Cabling,Lighting,
,,Level 03 - 1.309 Interview Room Flush Boxes ,,Site QA,First Fix,Level 03,1.309,Interview Room,Flush Boxes,,
,,Level 03 - 1.309 Interview Room Body Protection ,,Site QA,First Fix,Level 03,1.309,Interview Room,Body Protection,,
,,Level 03 - 1.31 Interview Room Cabling Power,,Site QA,First Fix,Level 03,1.31,Interview Room,Cabling,Power,
,,Level 03 - 1.31 Interview Room Cabling Lighting,,Site QA,First Fix,Level 03,1.31,Interview Room,Cabling,Lighting,
,,Level 03 - 1.31 Interview Room Flush Boxes ,,Site QA,First Fix,Level 03,1.31,Interview Room,Flush Boxes,,
,,Level 03 - 1.31 Interview Room Body Protection ,,Site QA,First Fix,Level 03,1.31,Interview Room,Body Protection,,
,,Level 03 - 1.311 Recovery Stage 2 Cabling Power,,Site QA,First Fix,Level 03,1.311,Recovery Stage 2,Cabling,Power,
,,Level 03 - 1.311 Recovery Stage 2 Cabling Lighting,,Site QA,First Fix,Level 03,1.311,Recovery Stage 2,Cabling,Lighting,
,,Level 03 - 1.311 Recovery Stage 2 Flush Boxes ,,Site QA,First Fix,Level 03,1.311,Recovery Stage 2,Flush Boxes,,
,,Level 03 - 1.311 Recovery Stage 2 Body Protection ,,Site QA,First Fix,Level 03,1.311,Recovery Stage 2,Body Protection,,
,,Level 03 - 1.312 Bay 8 Cabling Power,,Site QA,First Fix,Level 03,1.312,Bay 8,Cabling,Power,
,,Level 03 - 1.312 Bay 8 Cabling Lighting,,Site QA,First Fix,Level 03,1.312,Bay 8,Cabling,Lighting,
,,Level 03 - 1.312 Bay 8 Flush Boxes ,,Site QA,First Fix,Level 03,1.312,Bay 8,Flush Boxes,,
,,Level 03 - 1.312 Bay 8 Body Protection ,,Site QA,First Fix,Level 03,1.312,Bay 8,Body Protection,,
,,Level 03 - 1.313 Bay 7 Cabling Power,,Site QA,First Fix,Level 03,1.313,Bay 7,Cabling,Power,
,,Level 03 - 1.313 Bay 7 Cabling Lighting,,Site QA,First Fix,Level 03,1.313,Bay 7,Cabling,Lighting,
,,Level 03 - 1.313 Bay 7 Flush Boxes ,,Site QA,First Fix,Level 03,1.313,Bay 7,Flush Boxes,,
,,Level 03 - 1.313 Bay 7 Body Protection ,,Site QA,First Fix,Level 03,1.313,Bay 7,Body Protection,,
,,Level 03 - 1.314 Bay 6 Cabling Power,,Site QA,First Fix,Level 03,1.314,Bay 6,Cabling,Power,
,,Level 03 - 1.314 Bay 6 Cabling Lighting,,Site QA,First Fix,Level 03,1.314,Bay 6,Cabling,Lighting,
,,Level 03 - 1.314 Bay 6 Flush Boxes ,,Site QA,First Fix,Level 03,1.314,Bay 6,Flush Boxes,,
,,Level 03 - 1.314 Bay 6 Body Protection ,,Site QA,First Fix,Level 03,1.314,Bay 6,Body Protection,,
,,Level 03 - 1.315 Bay 5 Cabling Power,,Site QA,First Fix,Level 03,1.315,Bay 5,Cabling,Power,
,,Level 03 - 1.315 Bay 5 Cabling Lighting,,Site QA,First Fix,Level 03,1.315,Bay 5,Cabling,Lighting,
,,Level 03 - 1.315 Bay 5 Flush Boxes ,,Site QA,First Fix,Level 03,1.315,Bay 5,Flush Boxes,,
,,Level 03 - 1.315 Bay 5 Body Protection ,,Site QA,First Fix,Level 03,1.315,Bay 5,Body Protection,,
,,Level 03 - 1.316 WC Cabling Power,,Site QA,First Fix,Level 03,1.316,WC,Cabling,Power,
,,Level 03 - 1.316 WC Cabling Lighting,,Site QA,First Fix,Level 03,1.316,WC,Cabling,Lighting,
,,Level 03 - 1.316 WC Flush Boxes ,,Site QA,First Fix,Level 03,1.316,WC,Flush Boxes,,
,,Level 03 - 1.316 WC Body Protection ,,Site QA,First Fix,Level 03,1.316,WC,Body Protection,,
,,Level 03 - 1.317 ACC WC/SHR Cabling Power,,Site QA,First Fix,Level 03,1.317,ACC WC/SHR,Cabling,Power,
,,Level 03 - 1.317 ACC WC/SHR Cabling Lighting,,Site QA,First Fix,Level 03,1.317,ACC WC/SHR,Cabling,Lighting,
,,Level 03 - 1.317 ACC WC/SHR Flush Boxes ,,Site QA,First Fix,Level 03,1.317,ACC WC/SHR,Flush Boxes,,
,,Level 03 - 1.317 ACC WC/SHR Body Protection ,,Site QA,First Fix,Level 03,1.317,ACC WC/SHR,Body Protection,,
,,Level 03 - 1.318 Beverage Cabling Power,,Site QA,First Fix,Level 03,1.318,Beverage,Cabling,Power,
,,Level 03 - 1.318 Beverage Cabling Lighting,,Site QA,First Fix,Level 03,1.318,Beverage,Cabling,Lighting,
,,Level 03 - 1.318 Beverage Flush Boxes ,,Site QA,First Fix,Level 03,1.318,Beverage,Flush Boxes,,
,,Level 03 - 1.319 Bay 3 Cabling Power,,Site QA,First Fix,Level 03,1.319,Bay 3,Cabling,Power,
,,Level 03 - 1.319 Bay 3 Cabling Lighting,,Site QA,First Fix,Level 03,1.319,Bay 3,Cabling,Lighting,
,,Level 03 - 1.319 Bay 3 Flush Boxes ,,Site QA,First Fix,Level 03,1.319,Bay 3,Flush Boxes,,
,,Level 03 - 1.319 Bay 3 Body Protection ,,Site QA,First Fix,Level 03,1.319,Bay 3,Body Protection,,
,,Level 03 - 1.32 Bay 4 Cabling Power,,Site QA,First Fix,Level 03,1.32,Bay 4,Cabling,Power,
,,Level 03 - 1.32 Bay 4 Cabling Lighting,,Site QA,First Fix,Level 03,1.32,Bay 4,Cabling,Lighting,
,,Level 03 - 1.32 Bay 4 Flush Boxes ,,Site QA,First Fix,Level 03,1.32,Bay 4,Flush Boxes,,
,,Level 03 - 1.32 Bay 4 Body Protection ,,Site QA,First Fix,Level 03,1.32,Bay 4,Body Protection,,
,,Level 03 - 1.321 Bay 2 Cabling Power,,Site QA,First Fix,Level 03,1.321,Bay 2,Cabling,Power,
,,Level 03 - 1.321 Bay 2 Cabling Lighting,,Site QA,First Fix,Level 03,1.321,Bay 2,Cabling,Lighting,
,,Level 03 - 1.321 Bay 2 Flush Boxes ,,Site QA,First Fix,Level 03,1.321,Bay 2,Flush Boxes,,
,,Level 03 - 1.321 Bay 2 Body Protection ,,Site QA,First Fix,Level 03,1.321,Bay 2,Body Protection,,
,,Level 03 - 1.322 Bay 1 Cabling Power,,Site QA,First Fix,Level 03,1.322,Bay 1,Cabling,Power,
,,Level 03 - 1.322 Bay 1 Cabling Lighting,,Site QA,First Fix,Level 03,1.322,Bay 1,Cabling,Lighting,
,,Level 03 - 1.322 Bay 1 Flush Boxes ,,Site QA,First Fix,Level 03,1.322,Bay 1,Flush Boxes,,
,,Level 03 - 1.322 Bay 1 Body Protection ,,Site QA,First Fix,Level 03,1.322,Bay 1,Body Protection,,
,,Level 03 - 1.323 Staff Base / Clean Utility Cabling Power,,Site QA,First Fix,Level 03,1.323,Staff Base / Clean Utility,Cabling,Power,
,,Level 03 - 1.323 Staff Base / Clean Utility Cabling Lighting,,Site QA,First Fix,Level 03,1.323,Staff Base / Clean Utility,Cabling,Lighting,
,,Level 03 - 1.323 Staff Base / Clean Utility Flush Boxes ,,Site QA,First Fix,Level 03,1.323,Staff Base / Clean Utility,Flush Boxes,,
,,Level 03 - 1.324 Recovery Stage 1 Cabling Power,,Site QA,First Fix,Level 03,1.324,Recovery Stage 1,Cabling,Power,
,,Level 03 - 1.324 Recovery Stage 1 Cabling Lighting,,Site QA,First Fix,Level 03,1.324,Recovery Stage 1,Cabling,Lighting,
,,Level 03 - 1.324 Recovery Stage 1 Flush Boxes ,,Site QA,First Fix,Level 03,1.324,Recovery Stage 1,Flush Boxes,,
,,Level 03 - 1.324 Recovery Stage 1 Body Protection ,,Site QA,First Fix,Level 03,1.324,Recovery Stage 1,Body Protection,,
,,Level 03 - 1.325 Bay 1 Cabling Power,,Site QA,First Fix,Level 03,1.325,Bay 1,Cabling,Power,
,,Level 03 - 1.325 Bay 1 Cabling Lighting,,Site QA,First Fix,Level 03,1.325,Bay 1,Cabling,Lighting,
,,Level 03 - 1.325 Bay 1 Flush Boxes ,,Site QA,First Fix,Level 03,1.325,Bay 1,Flush Boxes,,
,,Level 03 - 1.325 Bay 1 Body Protection ,,Site QA,First Fix,Level 03,1.325,Bay 1,Body Protection,,
,,Level 03 - 1.326 Bay 2 Cabling Power,,Site QA,First Fix,Level 03,1.326,Bay 2,Cabling,Power,
,,Level 03 - 1.326 Bay 2 Cabling Lighting,,Site QA,First Fix,Level 03,1.326,Bay 2,Cabling,Lighting,
,,Level 03 - 1.326 Bay 2 Flush Boxes ,,Site QA,First Fix,Level 03,1.326,Bay 2,Flush Boxes,,
,,Level 03 - 1.326 Bay 2 Body Protection ,,Site QA,First Fix,Level 03,1.326,Bay 2,Body Protection,,
,,Level 03 - 1.327 Bay 3 Cabling Power,,Site QA,First Fix,Level 03,1.327,Bay 3,Cabling,Power,
,,Level 03 - 1.327 Bay 3 Cabling Lighting,,Site QA,First Fix,Level 03,1.327,Bay 3,Cabling,Lighting,
