"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-001 - Stripping Topsoil Clearing & Grubbing"
"00b6292e-7a50-4899-9452-ca03c3f8cad4","Child Final Inspection - Work Completed On(8dc49f26-02c3-41b2-a709-9258f10df421): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","eece2b99e115d2a5aecedae1de1ef135d40a6c9fe019c8893e2bbe90c2370f10","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-035- Hume Hwy North Median - CH70460- CH70490 - SB- Entry - Subgrade"
"47036334-2855-41f6-87d7-bba5fb728589","","checklist-sectioned","","e2dcc809c63b7ab5906e1e0b3f49d6cf583a57c70fed3faf072f05569f76d641","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-036 - Hume Hwy North Median - CH70400 - CH70435 - NB - Type Pavement 6 - Egress- Subgrade "
"ab4bb385-94a3-4d23-9e82-ba933b2566cb","","checklist-sectioned","","f8eae16faecadd5670aba034cfc776eaa51746bf3f7fd05230af96df4225e98a","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-038- Memorial Park East - CH26145 - CH26220 - 600mm below cut floor"
"d6265a00-679c-4615-987f-88f4e1f0ce0c","","checklist-sectioned","","f8eae16faecadd5670aba034cfc776eaa51746bf3f7fd05230af96df4225e98a","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-039- Hume Hwy North- Bullnose - CH16366 - CH16380 - 200mm below Subgrade"
"0188c156-6b37-4d2b-a36d-fbc36b8d10bf","","checklist-sectioned","","f8eae16faecadd5670aba034cfc776eaa51746bf3f7fd05230af96df4225e98a","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-040- Hume Hwy South - Bullnose - CH16366 - CH16380 - 200mm below Subgrade"
"6739ea5e-1a11-4d5a-8efb-ce9665442c36","","checklist-sectioned","","f8eae16faecadd5670aba034cfc776eaa51746bf3f7fd05230af96df4225e98a","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-041- Memorial Park East - CH26145 - CH26220 - 300mm below Subgrade "
"197b9ac0-7d47-4a88-9d50-99847c3f5385","","checklist-sectioned","","efb06602b4cc49af5f93fc42534a81b1a9fe52d07b356e4058c478f5596f06db","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-042- Memorial Park East - CH26145 - CH26220 - 600mm below Subgrade"
"36c891fc-a9fc-40f5-8100-8f07a9375ed3","","checklist-sectioned","","efb06602b4cc49af5f93fc42534a81b1a9fe52d07b356e4058c478f5596f06db","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-045 - Hardy St - West Bound - CH16068  - CH16105 - 100 mm below   Subgrade"
"bac3a1f6-47d0-4305-a3f9-acea3411d0b2","","checklist-sectioned","","efb06602b4cc49af5f93fc42534a81b1a9fe52d07b356e4058c478f5596f06db","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-046 - Memorial Park - CH16266 to CH16345 - WB - Subgrade "
"08990d1f-f6a5-43ad-af55-643cb8d7308d","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-047 - Memorial Park - CH16148 to CH16266 - WB - Subgrade"
"fbe6993c-30be-46ba-9e4c-476164775562","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-048- Memorial Park - CH26135 to CH26255 - EB - Subgrade"
"1f5f1149-f9ca-4657-8147-74d3c70a743f","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-049- Hume Hwy West Slither - CH70075 to CH70200  - Subgrade"
"f5ab721e-f617-4be7-898c-2b61c64c55c9","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-050 - Zone 3.1 - CH 15080 - 14860"
"997c82a6-1266-4719-849b-638fa582c979","","checklist-sectioned","","1847022e4c829cf78d543c7b5a5689105d3c8ef580dbb9a21fcdee605e47a1ef","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-051 - Zone 3.1 - CH 14860 - 14760"
"624f9618-93f2-4007-8707-db7be47b4b99","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-052 Bridgewater Road Northern Median - CH25090 - CH25100 - Subgrade"
"de25b7af-6104-4f40-a770-d7791c5ed8b4","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-053 - Bridgewater Road Southern Median - CH25090 - CH25100 - Subgrade"
"7208a685-b3bc-49db-92fe-8c40aeb33026","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-054 - Bridgewater Road South East Corner - CH25115 - CH25120 - Subgrade"
"81dd176a-369f-4110-9bb6-173a55dff9bc","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-055 - Bridgewater Road  - CH25080 - CH25115 - Subgrade"
"92a06920-622f-447e-b912-9fa50a0da654","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-056 - Craigieburn Plaza Eastbound - CH25900 - CH26060 - Subgrade"
"b21a7ec8-d388-4279-87b4-b9d757e49219","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-057- Memorial Park - CH26330 to CH26350 - EB - Subgrade"
"9e7e5148-0de9-411b-9c06-b8489ae2366f","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-059- Zone 3.1 - Between Bridgewater Rd and Gate 3.1 - CH15070 to CH 15080 - WB - Subgrade"
"3500e5e2-1593-45c0-a9b1-afe504185a71","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-061 - Craigieburn Rd Westbound - CH16015 to CH16080"
"4f8aa80c-8df1-4693-be33-234b5973f2cd","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-062 - Zone 3.1 - Pavement type 7 - CH15040 to CH15060"
"a0b6c7d2-a6c7-4dab-9ae8-1e62352dde28","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-063 - Zone 3.2 - Clovelly west - CH14500 to CH14690"
"16e9c5be-fb33-4cab-947a-cf47faf8a0e2","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-064 - Zone 3.2 - Clovelly west 2nd layer - CH14500 to CH14690"
"d8327888-90c7-43e6-8ea7-14561ecf09e0","","checklist-sectioned","","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-065 - Zone 4.4 - Zone 4 West - CH13570 - CH13400"
"b46d2c3b-e9ad-4d24-b585-8bb423598e58","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-067 - Zone 3.1E CH15120 to CH15186"
"254e7b50-7124-4940-996a-a1e6ac4d6e6c","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-069 - Zone 3.3 - Pavement Type 1 - CH14420 to CH14500"
"3a8825f4-27b5-4827-b23b-fa14febb61af","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-070 - 3.1 E Subgrade Prep - Craigieburn Rd CH15187 to CH15217 WEST BOUND"
"ef5fadea-87c2-41b7-9c08-17a0ead79d01","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-071 - Zone 4.1 - CH14280 - CH14340"
"e915c8f6-4940-44be-a21a-f03aeee85834","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-072 - Zone 3.1 E Subgrade improvement U-turn bay"
"4b3f4f38-485e-49b9-ad2c-c94fba8efad7","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-073- Zone 3.1W subgrade rectification - Slip lane bridgewater"
"826e1c02-fb6b-4246-9e7c-83458d2b1cb2","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-074- Zone 4 - Golf Course Driveway"
"179a120e-9a28-454a-94f4-8b3e0d293157","","checklist-sectioned","","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-075 - Zone 4 - Balyang Way"
"21cedf28-24a3-49ba-ac1e-b390f15aee7b","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-076 - Zone 3.2 - Belsay Pl - CH15330 - CH15338"
"62a685ab-5eee-4036-b02e-3ec90bc25c7b","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-077 - Zone 2 -  centre median north east Hanson intersection - CH15880 - CH15940"
"1563b0d1-cc5b-4491-a32e-5261479bb6a1","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-078 - Zone 3.1 Occo - CFA Crossover Subgrade"
"42598f9d-4534-41a2-aeef-6574de6f49da","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-079 - Zone 2 west of Hanson - Ch25680 to Ch25720"
"cf62ed5e-bff1-45d9-9c66-118ab80ddde3","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-080 - Zone 3east Selwyn to police CH25300 TO CH25380"
"a168c77d-a6a4-416b-97a1-810ef14ae8cd","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-081 - Zone 4 - Dorchestor CH14360 TO CH14410"
"52c7a3c2-737a-420e-8dd4-d8674acdbd50","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-082 - Zone 3.1 Occo - CRG Rd EB - CH25232 - CH25302"
"732e7844-d6c2-4393-acc5-37a73055bf42","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-083 - Zone 3 east Craigeiburn Rd CH25429 to CH25513"
"054fce11-9aad-435f-9350-9a1fa4e6628a","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-084 - Zone 2 East - Craigieburn Rd Westbound CH15780 to CH15930"
"ae3c8deb-6d1d-49f6-acf1-4ea4b4d7320b","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-085 - Zone 4 - CRG Service Rd Entry"
"40c82ac9-2323-4b2d-85a4-7863823433a0","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-086 - Zone 2 West - Craigieburn Rd Westbound - CH15615 to CH15670"
"5b459935-8133-45c1-b283-b9abe9f5f825","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-087 - Zone 3.2 West - Clovelly  Westbound - CH14740 to CH14760"
"0e099980-a3a4-4fcc-bdaf-91da7a65f446","","checklist-sectioned","","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-006 - Excavation, Fill with Type B and Subgrade Prep","ITP-006-A1-LOT-088 - Zone 3.2 West - CFA future entrance - Westbound - CH14630 to CH14650"
"ea36fe5c-97a3-4351-892c-8c63abc8544b","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A"
"79fc3246-35d2-46bc-8cef-334ed8f8e18a","Child Final Inspection - Work Completed On(61582bf7-7aad-4704-b7f5-35a44e0c1b50): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-001 - Memorial Park - CH26130- CH26225 - NB"
"37a5993f-8c27-4abe-9dcb-c6c19c0fb9b3","Child Final Inspection - Work Completed On(4901efb6-1270-43da-8e4f-b736029ad4b5): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-002 - Hume Hwy North Median - CH70330 - CH70400 - NB"
"3e9f604e-b2d1-4514-8afe-e1573d19dec4","Child Final Inspection - Work Completed On(f4d9f409-66af-46c4-a674-850da28c7f20): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-003 - Hume Hwy North Median - CH70330 - CH70400 - NB"
"71af21ee-0bec-4414-b638-b7706563828c","Child Final Inspection - Work Completed On(a8647733-1353-402f-9b4c-cfa3339fd2c8): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-004 - Hume Hwy North Median - CH70400 - CH70445 - NB"
"73f8b372-ce4b-4469-ae35-0da8e43246fa","Child Final Inspection - Work Completed On(ec7df61a-1cd3-4632-9a38-a44d86387c3e): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-005 - Hume Hwy North Median - CH70400 - CH70445 - NB"
"3027bb7f-4e92-4c48-873a-2c7f9f38eca2","Child Final Inspection - Work Completed On(9844f0c7-a0e4-439f-8493-634670ddafb1): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-006 - Hume Hwy North Median - CH70485 - CH70506 - SB - Layer 1"
"a68f099e-8d1f-4a64-9dda-2d438f767fdf","Child Final Inspection - Work Completed On(d47d6db6-582a-49c8-b398-9251351c6c16): checkpoint-no-status has incorrect meta.stepType checkpoint-status","checklist-flat","","5ecb629e2113860d82bc9b6dc05d5a174f69dffac82bc4bd537ba083d7125c1d","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-007 - Hume Hwy North Median - CH70485 - CH70506 - SB"
"cec557bb-c684-4bf3-bd9f-7d0e11c90c2a","","checklist-flat","","884b47b805edf30c7e4bf94c5164b986431b487ef3a142e7e60946c9501f8407","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-008 - Hume Hwy South Median - CH70190 - CH70280 - NB - Layer 1"
"f14d2997-7626-45ed-ac57-4d96499370a0","","checklist-flat","","884b47b805edf30c7e4bf94c5164b986431b487ef3a142e7e60946c9501f8407","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-009 - Hume Hwy South Median - CH70190 - CH70280 - NB - Layer 2"
"fa6ba67e-baf9-4377-aa50-13081f1c9e85","","checklist-flat","","9e01650e3064fa0f428333580d9589419eb77604a44a79a3cf02f74b7c9d398f","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-010 - Golf Course East - WB - CH14250-CH14090 - Lift 1"
"563d7f25-40f8-483c-b24d-ab7e759d2b6d","","checklist-flat","","9e01650e3064fa0f428333580d9589419eb77604a44a79a3cf02f74b7c9d398f","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-011 - Golf Course East - WB - CH14250-CH14090 - Lift 2"
"da5e00d8-9820-41f6-aae5-aa8386e80a91","","checklist-flat","","58cdaca09e4386ead161c9ead49fe1b5e6ae7813ea74392a904e0a2a95ae0dbb","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-015 - Hume Hwy North Median - CH70330 - CH70400 - NB - Layer 2"
"69046c61-18cc-4a6a-bc44-149b9f1d251e","","checklist-flat","","58cdaca09e4386ead161c9ead49fe1b5e6ae7813ea74392a904e0a2a95ae0dbb","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-022 - Hume Hwy North Median - CH70310 - CH70330 - NB - Layer 1"
"56202291-008c-44ff-9378-c0fdb08bd002","","checklist-flat","","58cdaca09e4386ead161c9ead49fe1b5e6ae7813ea74392a904e0a2a95ae0dbb","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-023 - Hume Hwy North Median - CH70310 - CH70330 - NB - Layer 2"
"c838b7d6-4bc7-4ce6-ad94-c392e4f8d22d","","checklist-flat","","58cdaca09e4386ead161c9ead49fe1b5e6ae7813ea74392a904e0a2a95ae0dbb","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-025 - Hume Hwy North Median - CH70400 - CH70460 - SB - Type A Layer 1"
"18e2289a-85de-4027-8eb4-1503bdd6263e","","checklist-flat","","58cdaca09e4386ead161c9ead49fe1b5e6ae7813ea74392a904e0a2a95ae0dbb","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-026 - Hume Hwy North Median - CH70326 - CH70400 - SB - Type A Layer 1"
"ea84f861-6130-4744-922d-0347c0fd4ebf","","checklist-flat","","58cdaca09e4386ead161c9ead49fe1b5e6ae7813ea74392a904e0a2a95ae0dbb","checklist-flat","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-027- Hume Hwy North Median - CH70460 - CH70490 - SB- Entry - Type A Layer 1"
"dced0c07-1375-440a-aaa5-51ef32f55170","","checklist-sectioned","","22bdb7f68495772b2a052b2b005866ac05d8830ba2c2ce3f4348b2d3e585471c","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-028- Hume Hwy North- Bullnose - CH16366 - CH16380 - Type A - Layer 1"
"371e32ec-cb3d-42c8-9f20-4497bcd48e9a","","checklist-sectioned","","22bdb7f68495772b2a052b2b005866ac05d8830ba2c2ce3f4348b2d3e585471c","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-007 - Fill with Material Type A","ITP-007-A1-LOT-029- Hume Hwy South - Bullnose - CH16366 - CH16380 -  Type A -Layer 1"
