type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,"○ At the end of the curing period, concrete paving and shared user paths shall provide a dense, hard wearing surface.",,,,,,,,,,,,,,
label,○ Where surface finishes are non-conforming follow Structural Concrete Patch Repair ITP for investigation and repair.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.6 Compressive Strength Test Results,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, Relevant Council Drawings, 703.11, Table 703.111",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: 28 day compressive strength (average of the 2 no. cylinders) per sample comply with the design strength.,,,,,,,,,,,,,,
label,"○ Note: 1 of the 2 no. 28 day cylinders per sample may be as low as 90% of the required strength, so long as the average meets the required strength. ",,,,,,,,,,,,,,
label,○ Attach: Compressive Strength Test Results,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each cylinder,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.7 As-built Survey,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings 703.15,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Provide record of dimensional measurements to demonstrate that all Works meet level and location requirements within the tolerances below:,,,,,,,,,,,,,,
label,○ Departure from RL = ±10mm,,,,,,,,,,,,,,
label,○ Departure from alinment = ±10mm,,,,,,,,,,,,,,
label,○ Rate of change of deviation from RL or alignment = 10mm in 10m,,,,,,,,,,,,,,
label,○ Irregularities in alignment = 5mm in 3m,,,,,,,,,,,,,,
label,○ Section dimensions = ±5mm,,,,,,,,,,,,,,
label,○ Section dimensions (less than 25mm) = ±3mm,,,,,,,,,,,,,,
label,"○ Width of pavement = -5mm, +15mm",,,,,,,,,,,,,,
label,"○ Where median surfacings are to be constructed between edge sections of the same level, paving shall be crowned to produce a crossfall between 1% and 3% towards the edges.",,,,,,,,,,,,,,
label,○ Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Surveyor, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.8 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed above have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-160-CIV-PSDS-Landscaping-Ground Preparation,itp,,,,,ITP-160-CIV-PSDS-Landscaping-Ground Preparation Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-160-CIV-PSDS-Landscaping - Ground Preparation,,,,,,,,,,,,,,
label,ITP Description: PSDS-Landscaping - Ground Preparation,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 160-CIV,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,
label,ITP created by: Victor Mira,,,,,,,,,,,,,,
label,ITP approved for use by: Victor Mira,,,,,,,,,,,,,,
label,"Reference: VicRoads 720, AS 4454, AS 4419, IFC Drawings, Sub Contractor ITP",,,,,,,,,,,,,,
section,Preliminaries,,,,,,,,,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,,,,,,,,,
label,REFERENCE: Drawings and drawing registers,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,,,,,,,,
label,– Using the correct and complete set of IFC drawings,,,,,,,,,,,,,,
label,– All drawings are the latest revision,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencement of works,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,,,,,
checkpoint,1.2 Submission and records,,,,,,,,,,,,,,
label,REFERENCE: Section 720.03,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Samples, records and certificates shall be provided to the Nominated Authority (NA) at least 10 working days prior to bulk delivery.",,,,,,,,,,,,,,
label,Following information shall be provided to the NA:,,,,,,,,,,,,,,
label,○ Samples,,,,,,,,,,,,,,
label, – Mulch,,,,,,,,,,,,,,
label, – Imported topsoil,,,,,,,,,,,,,,
label,○ Records,,,,,,,,,,,,,,
label, – Details of suppliers,,,,,,,,,,,,,,
label, – Soil tests on imported topsoil,,,,,,,,,,,,,,
label, – Copies/Photos of fertiliser labels,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencement of works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, NA",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Issue to TeamBinder,,,,,,,,,,,,,,
label,○ Attach: Records & certificates,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,1.3 Supply of topsoil,,,,,,,,,,,,,,
label,"REFERENCE: Section 720.04, Table 720.042, IFC Drawings",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Site won topsoil to be tested to establish what soil amendments and macro and micro nutreints are required to be added to the top soil if required by planting subcontractor.,,,,,,,,,,,,,,
label,"○ Where imported topsoil is used, the topsoil must conform to the properties specified in Table 720.042 and align with IFC Drawings .",,,,,,,,,,,,,,
label,"METHOD: Verify, Doc. Review if applicable",,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencement of works,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach material conformance docs/Test Report",,,,,,,,,,,,,,
checkpoint,1.4 Supply of Mulch,,,,,,,,,,,,,,
label,"REFERENCE: Section 720.04, Table 720.044, AS4454, IFC Drawings",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Site mulch available from the chipping of on-site indigenous or non-weed vegetation shall be used where possible, otherwise approved mulch stated on IFC drawings.",,,,,,,,,,,,,,
label,○ All wood mulch to be spread in accordance to AS 4454 and conform to required depth stated in IFC drawings . ,,,,,,,,,,,,,,
label,○ Imported Wood Mulch shall comply with Table 720.044.,,,,,,,,,,,,,,
label,"METHOD: Verify, Doc. Review if applicable",,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencement of works,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach material conformance docs (if applicable)",,,,,,,,,,,,,,
section,Site Preparation,,,,,,,,,,,,,,
checkpoint,2.1 Subcontractor ITP,,,,,,,,,,,,,,
label,REFERENCE: Subcontractor ITP,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Subcontractor ITP to be reviewed and approved by MRPA.,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach completed Subcontractor ITP",,,,,,,,,,,,,,
checkpoint,2.2 Soil Additives,,,,,,,,,,,,,,
label,REFERENCE: Section 720.07 a) AS 4419,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Refer to Subcontractor ITP,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach Test Report, Attached Delivery Docket (if applicable)",,,,,,,,,,,,,,
checkpoint,2.3 Ripping of subsoil,,,,,,,,,,,,,,
label,"REFERENCE: Section 720.07, Table 720.071",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Refer to Subcontractor ITP.,,,,,,,,,,,,,,
label,○ Do not proceed until the NA inspects and acknowledges requirements for ripping have been met.,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, NA",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach Lot Map/Marked Up Area Inspected",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.4 Topsoil application,,,,,,,,,,,,,,
label,REFERENCE: Section 720.07,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Site topsoil shall be used wherever possible, in preference to imported topsoil. Following subsoil preparation, topsoil shall be spread on planting areas and grassed areas in accordance with minimum top soil depths stated in table 720.071. ",,,,,,,,,,,,,,
label,○ Situation,,,,,,,,,,,,,,
label, – Planting Areas in disturbed areas flatter than 3h:1v = 150mm Minimum ,,,,,,,,,,,,,,
label, – Planting Areas in disturbed areas steeper than 3h:1v = 100mm Minimum ,,,,,,,,,,,,,,
label," – Grassing in disturbed areas =75 mm, except 100 mm in swales",,,,,,,,,,,,,,
label, – Individual Tree Planting within grassed areas =150 mm in disturbed grassed areas,,,,,,,,,,,,,,
label,○ Topsoil shall be spread on planting areas and grassed areas. ,,,,,,,,,,,,,,
label,○ Note: Topsoil shall not be compacted.,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach Delivery Dockets if applicable",,,,,,,,,,,,,,
checkpoint,2.6 Topsoil FSL - Topsoilling and Cultivation,,,,,,,,,,,,,,
label,REFERENCE: Section 720.07,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Do not proceed until the NA inspects & acknowledges requirements for topsoiling and cultivation have been met,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, NA",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach Lot Map/Marked Up Area Inspected",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.8 Mulching,,,,,,,,,,,,,,
label,REFERENCE: Section 720.08 a) IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Refer to Subcontractor ITP,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, Site Supervisor",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Attach Delivery Dockets",,,,,,,,,,,,,,
checkpoint,2.7 Weed and Erosion Control Mat,,,,,,,,,,,,,,
label,REFERENCE: Section 720.04 i) IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Refer to Subcontractor ITP,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE, Site Supervisor",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sign ITP, Reference TeamBinder Material Approval No. if applicable, Attach Delivery Dockets",,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-161-CIV-PSDS-Landscaping-Planting,itp,,,,,ITP-161-CIV-PSDS-Landscaping-Planting Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-161-CIV-PSDS-Landscaping - Planting,,,,,,,,,,,,,,
label,ITP Description: PSDS-Landscaping - Planting,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 161-CIV,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,
label,ITP created by: Anthony Pearson,,,,,,,,,,,,,,
label,ITP approved for use by: Victor Mira,,,,,,,,,,,,,,
label,Reference: IFC Drawings,,,,,,,,,,,,,,
label,Reference: Vic Roads Section 720 (Nov '18),,,,,,,,,,,,,,
section,Preliminaries,,,,,,,,,,,,,,
checkpoint,2.1 Check for correct documentation,,,,,,,,,,,,,,
label,REFERENCE: Drawings and Drawing Register,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are using:,,,,,,,,,,,,,,
label,– The correct and complete set of drawings,,,,,,,,,,,,,,
label,– All drawings are the latest revision,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencing works,,,,,,,,,,,,,,
label,CATEGORY: N/A,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,2.2 Submission and records,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Spec. Cl.720.03,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Samples, records and certificates shall be provided to the Superintendent at least 10 working days prior to bulk delivery.",,,,,,,,,,,,,,
label,○ Following information shall be provided to the superintendent:,,,,,,,,,,,,,,
label,○ Inspections of plant stock for all plant species,,,,,,,,,,,,,,
label,○ Records:,,,,,,,,,,,,,,
label, – Evidence of origin of indigenous provenance plant material,,,,,,,,,,,,,,
label, – Analysis certificates for grass seed,,,,,,,,,,,,,,
label, – Details of suppliers,,,,,,,,,,,,,,
label, – Copies/Photos of fertiliser labels,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencing works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE,Superintendent",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP, Attach Records to TeamBinder Approval Form",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.3 Supply of Plant Stock,,,,,,,,,,,,,,
label,"REFERENCE: VicRoads Spec. Cl.720.04, Table 720.041",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All plants shall be of the type, height, container size and trunk caliper specified in the Plant Schedules, Specification and Planting Plans.",,,,,,,,,,,,,,
label,○ Plants are to conform to the supply properties specified in Table 720.041,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencing works,,,,,,,,,,,,,,
label,CATEGORY: N/A,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,2.4 Supply of indigenous plant stock,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Spec. Cl.720.04,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: A species listed on the planting schedule shall be classed as an indigenous plant if the plant is likely to have occurred within 10 km of the project site (pre 1750).,,,,,,,,,,,,,,
label,○ The Contractor shall submit documentation of origin of indigenous provenance plant material which shall include the following details for each seed lot:,,,,,,,,,,,,,,
label,○ Species name,,,,,,,,,,,,,,
label,○ Storage code,,,,,,,,,,,,,,
label,○ Collection locality - Latitude/longitude or AMG,,,,,,,,,,,,,,
label,○ Approximate number of parent plants sampled,,,,,,,,,,,,,,
label,○ Approximate number of plants in that local population,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencing works,,,,,,,,,,,,,,
label,CATEGORY: N/A,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,2.5 Supply of grass seed,,,,,,,,,,,,,,
label,"REFERENCE: VicRoads Spec. Cl.720.04, Table 720.045",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Grass seed shall comply with Table 720.045,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Commencing works,,,,,,,,,,,,,,
label,CATEGORY: N/A,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Pre-Construction Activities,,,,,,,,,,,,,,
checkpoint,3.1 Planting Section Approval,,,,,,,,,,,,,,
label,"REFERENCE: VicRoads Spec. Cl.720.06, ECO-LANF-005",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Trial planting sections have been approved by the Superintendent. These approved sections shall be used as a reference for the remaining planting works,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,3.2 Pest and Weed Control,,,,,,,,,,,,,,
label,REFERENCE: Cl.720.05,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall develop and implement site specific pest and weed management procedures to control pest and weed populations.,,,,,,,,,,,,,,
label,○ Pre-planting weed control shall be undertaken to ensure that planting areas and new grassed areas are free of visible weeds prior to the commencement of planting and grassing.,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,3.3 Setting out planting areas,,,,,,,,,,,,,,
label,REFERENCE: VicRoads Spec. Cl.720.06,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Planting areas are to be set out to the location and shape specified in the landscape drawings.,,,,,,,,,,,,,,
label,○ Plant density requiremens and planting offsets established in the plant schedule are to be adhered to.,,,,,,,,,,,,,,
label,"○ Individual plants shall be located in accordance with the drawings such that the mature form of the plant will be in accordance with VicRoads Road Design Guidelines, including clear zone and sight distance requirements.",,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: N/A,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Construction,,,,,,,,,,,,,,
checkpoint,4.1 Planting,,,,,,,,,,,,,,
label,"REFERENCE: VicRoads Spec. Cl.720.09, ECO-LANF-005",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All planting will be undertaken in accordance to Ecodynamics ITP ECO-LANF-005,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,FREQUENCY: Each Applicable Lot,,,,,,,,,,,,,,
label,CATEGORY: NA,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE,Foreman",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Completion,,,,,,,,,,,,,,
checkpoint,5.1 Site Final Inspection,,,,,,,,,,,,,,
label,REFERENCE: ECO-LANF-5,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ecodynamics ITP signed and completed,,,,,,,,,,,,,,
label,METHOD: Document review & Site Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Following completion of planting works,,,,,,,,,,,,,,
label,CATEGORY: N/A,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Sub-Contractor ITP completed, signed and to be attached",,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
