"Warnings","Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"","eb35a14a-3205-517d-891a-06a236881dd6","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","2e7ab064-6ea9-4a46-a88d-f6275b24fa7f","checkpoint","9. Check Completed Surface - Make Good",,,,,,
"","d678afab-c36f-5430-afcf-ef2ade7da5d6","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","2a16d9cc-2a78-5e36-99de-9e2da10a631d","note","RECORDS: 'Upon completion' Photographs",,,,,,
"","faa3f6d2-55e6-5166-9e9d-fce58af6cfda","note","ACCEPTANCE CRITERIA: Completed surface is free of obstruction/debris and matches finished levels for pipework",,,,,,
"","178bad91-4874-50be-8589-bacc16ae0be4","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","25cd5b2f-31ed-51fc-8328-4efeaefb5f08","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","2d97ab42-0b6a-58d9-bdd9-00ae28360671","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","e8e415c2-2bd7-4f07-8a59-953b43699365","signoff","hold point",,,,,,
"","160e490e-7970-471c-b94f-5447d43ae984","checkpoint","10. Obtain as built documents",,,,,,
"","5fb79931-9b5e-5fc0-aca3-2decb8ed9a67","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","8f369965-ed84-51c4-8206-7a5d30af97dd","note","RECORDS: As built documents",,,,,,
"","b9fb074d-7c8d-5509-a1a8-64cad860e6c7","note","ACCEPTANCE CRITERIA: Drawings are marked with As-Built",,,,,,
"","0f1934b3-17b6-5db0-ba60-0f229a73e3d3","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","3c3fd0da-9236-56e0-9e91-68084838a9db","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","16c6f24f-a9b2-5a3d-b638-2254ea0a39ab","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","2d51cba8-7623-49c1-9c5f-eb844230708f","checkpoint","11. Obtain operating and maintenance manuals",,,,,,
"","649fe952-9b2d-5420-b002-2836eadc61bb","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","e5bc5bf4-2775-5de9-8e12-1c7cf330c43f","note","RECORDS: Manuals",,,,,,
"","daca2fdd-9cf8-55bc-a4c9-856fa7f6faa6","note","ACCEPTANCE CRITERIA: A copy of the certificate for compliance shall be approved by the independent authority.",,,,,,
"","fdc35e53-7276-55ea-93d4-37c6317da508","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","d8e5342d-64bb-555a-941c-db52e4a757be","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","b9f4ef64-6cb1-5f7e-8bdb-b8e81d4a39ad","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","f1ebe7d2-5dd0-48fb-9499-3d8ecd5860e2","checkpoint","12. Obtain guarantees",,,,,,
"","68138bcf-120f-5833-833b-875c080e3e2c","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","5a2046d0-5b70-5fb1-a51b-f6fc3c6bfc37","note","RECORDS: Final commissioning checklist",,,,,,
"","5fbd5ec1-d140-5cac-99da-963966f3d4e0","note","INSPECTION / TEST PROC:  Document and Review",,,,,,
"","ca326e45-62d2-521a-bfd5-5257d705091b","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","21b6d0f6-ed36-5073-82fb-1ae271ef93d9","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","2b323b48-240d-4620-a7d8-3bfa6fa854ef","checkpoint","13.01. Check above ground Hydrants - Signal and Flow Test. Standard Flow Test",,,,,,
"","291a3373-562c-5228-8bb2-45ef34769d41","note","STAGE / FREQUENCY: Upon installation / one test per hydrant",,,,,,
"","19758053-533b-5c48-894a-814309e29b68","note","RECORDS: Standard Flow T est Certificate QA 6E",,,,,,
"","4451bffc-0b1c-554c-98c1-2df94a103050","note","SPECIFICATION / STANDARD: AS 1289 3.6.1 ACOR Consultants Civil Specification Section 6.6",,,,,,
"","a62a56eb-87d1-5dfa-985b-4e76da52dead","note","ACCEPTANCE CRITERIA: Hydrant flows up to 30l/s",,,,,,
"","89d2dc4c-fa94-5dc3-a8cc-ba457ed103f2","note","Hydrant tagged and signed",,,,,,
"","2516b1f8-0500-5ca4-8833-e6e4f873f2ce","note","Bollards installed",,,,,,
"","67d7203c-1a2c-51c3-9554-cd17d87d3e58","note","Signal sent to Building Sub FIP",,,,,,
"","de7c92f6-833e-58d4-b4b3-d5d2bba74411","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","dd1e30c0-1016-5e76-b327-70a6c0c28146","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","63088761-164c-55fa-a1be-c94a8d77eb5e","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","1081a716-c90b-428a-8ae3-62d8258820e8","checkpoint","13.02. Final commissioning & inspection & independent report",,,,,,
"","d1a4f79a-4798-5403-84ea-2e023bd9b78e","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","7f49657a-c896-5d54-9b80-af8dca574b85","note","RECORDS: Final commissioning checklist Independent Report",,,,,,
"","813a4a22-5337-56a1-b94c-fa50f04b2e77","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","e74b5748-d979-57a4-b25d-68594e678588","note","INSPECTOR / APPROVER: Independent Engineer. Geschke",,,,,,
"","727c7099-d267-57a0-930f-12c1f1d9137f","note","HOLD OR WITNESS POINT: Witness Point",,,,,,

"","b4f85f16-a1b9-4806-9228-357bfde738a4/2","checklist-flat","ITP - Gas Sample Excl. Backfill ACOR Review","","ITP - Gas Sample Excl. Backfill ACOR Review",,,0,"b794fedb-2ce5-4f68-afde-46cff0c6cced"
"","4df90bc8-6894-4fbf-9285-d718a3ea2293","checkpoint","1. Approve specialist subcontractor",,,,,,
"","9ea333d3-e251-5d91-92b8-dad13708f963","note","STAGE / FREQUENCY: Prior to awarding subcontract",,,,,,
"","db29dbe5-4805-510b-b2ec-d2a30b655f30","note","RECORDS: Refer to Overall Project ITP  for Written approval Geschke Quality Management Plans",,,,,,
"","1c4b1048-ebae-5109-a1c5-fe60645fbf2f","note","ACCEPTANCE CRITERIA: Subcontract is executed and witnessed by authorised representative from associated parties to contract",,,,,,
"","e31dcff0-918e-5359-a33a-725e87ce2cf1","note","INSPECTION / TEST PROC: Document",,,,,,
"","54786f94-4968-5706-9dfc-90f6bc42bd42","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","1968fce4-cfdd-5243-8107-c353fe77934e","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","73bcaea7-2ae3-4faa-875d-bd87db3ab403","signoff","hold point",,,,,,
"","30d309d0-7344-4e3c-91a8-3cfd242a4524","checkpoint","2. Approve Samples",,,,,,
"","a93ea1b4-701b-535b-9c01-43e7ab1a9918","note","STAGE / FREQUENCY: Prior to ordering materials",,,,,,
"","7ecc9f59-fce2-5244-bb31-d7fec10b85e5","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","28720d0c-e982-5af4-9a71-f347010b9e5a","note","ACCEPTANCE CRITERIA: Samples is marked with Approved For Construction",,,,,,
"","e7c5dce6-a1f3-5422-85cf-274e6aa390ac","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","2eb15892-2d82-5d46-8848-9b1d434386f6","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","d4e71e4b-9c57-5f88-b57b-def6006b50c2","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","1f025cdc-01ff-4484-9d7a-e8478d417fb5","checkpoint","3. Approve technical details",,,,,,
"","310221d0-4deb-56e2-8118-33ac56ae503f","note","STAGE / FREQUENCY: Prior to ordering equipment",,,,,,
"","ac421837-e634-5a54-b0b3-e93a99f8ea90","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","7c99100d-b225-5c5d-aa42-8e9886c96d19","note","ACCEPTANCE CRITERIA: Technical Data is marked with Approved For Construction",,,,,,
"","372aee8d-8958-5010-ad4e-800ce2166e33","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","01233f45-471e-5ad5-ae0f-e615f419e673","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","cf143dd5-5046-581e-ba5a-48524941a517","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","9418797c-02e6-4b49-bfd4-ffe509cb49fd","checkpoint","4. Approve shop drawings",,,,,,
"","a635d0eb-72f5-5b4d-86fa-cdceb5f37c1b","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","9bbcc727-acb0-532e-a758-723be6b0e041","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"","f9bd7c30-8a20-527e-aebe-c5e9f658262c","note","ACCEPTANCE CRITERIA: Drawings are marked with Approved For Construction",,,,,,
"","49ae78bb-3cc9-5a75-a0fc-cfe5f90211fc","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","ef74c504-43a8-5ec2-aab4-b7cbd50ad9c9","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","da543418-5452-5297-a6b6-07d5dd811239","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","aab90b60-d94b-435a-9ffd-e46966b83ce0","checkpoint","4.01. Approve shop drawings",,,,,,
"","82862675-b97b-5bac-9c51-9f072b1bad27","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","47fdcf3d-957a-5d5c-a04f-00fac1813bab","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"","23a863b3-aadd-5150-a889-91d84f7c034e","note","ACCEPTANCE CRITERIA: Drawings are marked with Approved For Construction",,,,,,
"","03314676-f5d5-59f9-bf48-9443cdb774ed","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","6bf4621a-27ee-507f-b0e3-b6176c0cedbc","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","d352d4ad-56fd-5d0b-9a74-d5f40a09c74b","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","cc8819c1-ae68-4b9f-b774-b073e644788e","checkpoint","4.02. Approve Method of Work Plan",,,,,,
"","896940f3-2274-5a00-ab32-0907bc7323ef","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","6ba3f27a-acb9-5b3c-8caa-5e277fdba933","note","SPECIFICATION / STANDARD: ACOR Consultants Civil Specification Section 6.26.10",,,,,,
"","6cd650c0-8012-54b3-932c-d83ccb57a5d2","note","ACCEPTANCE CRITERIA: Construction staging plan to execute the works",,,,,,
"","a249a61c-b1e7-59dd-b701-254616e06e0a","note","Pipeline construction schedule",,,,,,
"","00060701-cebc-567d-9d7d-84ecd0a9721f","note","Nominate temporary supply",,,,,,
"","10edf26a-9eb0-5054-b514-b07708334551","note","Nominate safe work measures",,,,,,
"","6ac82613-5a71-5f2c-b95f-728896c68bfe","note","Nominate notification procedures",,,,,,
"","af8a8354-8e2f-5224-bade-75e31b731e15","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","84672809-2759-5d8e-8067-eb989c0af23d","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","a32f3aac-8b57-5fff-a2b9-06f58cb03cb3","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","46cb7304-9bd9-4c58-8d1f-06d73e8125d3","checkpoint","5.01. Check set out of excavations",,,,,,
"","219bbfba-63b5-591a-8f7b-83aaa72e8252","note","STAGE / FREQUENCY: Prior to commencement / Once per grid",,,,,,
"","eaea237c-88bd-5270-ae70-51ede65a6bac","note","RECORDS: 'Before' Photographs",,,,,,
"","9486341e-caa5-55bd-8cd4-ed377f5b7daf","note","ACCEPTANCE CRITERIA: Set-out is marked with pegs and alignment matches design layout",,,,,,
"","d6c36211-fe4f-5241-be82-1df031b349f2","note","All 'known' existing services have been potholed, marked using a riser 1m above ground and backfilled with sand.",,,,,,
"","93a5dcd7-f1f2-5bc7-b27b-85ee7ff98333","note","Excavation alignment is outside of minimum clearances from above ground assets, below ground assets and boundaries or plan for excavation works or temporary works meets requirements within exclusion zone.",,,,,,
"","9e0e911b-c4f5-50fb-b39a-45606fa89624","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","c2592481-11b6-524d-a952-286bf598114e","note","INSPECTOR / APPROVER: Foreman. LLB",,,,,,
"","8eeb8f06-7f99-5ae6-85d1-d6b44a149571","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","0f57ed95-ac58-4467-bbaa-d530265d940a","checkpoint","5.02. Approve Temporary Traffic Management Plan if trench crosses existing road, road reserve or footway",,,,,,
"","e980ec79-41de-51f5-885b-3c0506e619e3","note","STAGE / FREQUENCY: Prior to commencement / each TMP",,,,,,
"","cb9c6239-e14b-5e80-9928-0d9af5848298","note","RECORDS: Copy of Consent and Traffic Management Plan",,,,,,
"","23d7f1ed-e28f-558e-afed-6e9213380ea7","note","SPECIFICATION / STANDARD: ACOR Consultants Civil Specification Section 6.2.4",,,,,,
"","38afe6bc-3962-5e7c-a3c5-ea0259cc2b8c","note","ACCEPTANCE CRITERIA: A copy of the consent for working in the Road Reserve and Temporary Traffic Management Plans approved by the relevant Statutory Officer",,,,,,
"","0e52176a-f3fc-5c33-b581-298c8be10302","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","e9902a8f-7069-5392-8dbf-b331dfbac91b","note","INSPECTOR / APPROVER: Contractors Authorised Representative. LLB",,,,,,
"","f2c7bf91-fb5c-5b9e-8193-fd69557e87a1","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","19fbfed3-7754-4d88-aa13-c16b1efcd409","signoff","hold point",,,,,,
"","6bc3f32d-1142-4ced-a147-b951f073050d","checkpoint","6. Check deliveries of materials",,,,,,
"","8bbb91cd-4a14-5743-8faf-ed8f8a58835a","note","STAGE / FREQUENCY: Each delivery",,,,,,
"","d1f3695f-3609-5d75-a7a1-1ce5ae06f1d4","note","RECORDS: Delivery dockets name, signed and dated by Geschke",,,,,,
"","267755d8-b900-5b54-a052-2dfed8af84c8","note","ACCEPTANCE CRITERIA: Type and material supplied matches design",,,,,,
"","223c4aec-51a3-52c9-9b78-5c20b74cfac0","note","Grade or class matches design",,,,,,
"","5e8e5672-de19-5ba1-9061-2b25ca5e35a4","note","Size and thickness matches design",,,,,,
"","c664ab5a-b198-573c-9c50-f3ac6e76b760","note","Supplied items are free of defect",,,,,,
"","7c28391a-4e10-5c8e-a7d4-c38cf666aa5d","note","Marking, packaging and preservation is fit for storage / construction. i.e pits covers marked with SS.",,,,,,
"","b9f89331-4ada-59a1-80be-7b2113613fe0","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","3d7a5e31-24c5-5a27-8853-97de9df7efea","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","62906e0f-35a0-5526-8419-ae9814b8a99a","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","ae84c120-9fe8-40ca-bc70-76c20454bcdb","checkpoint","7.01. Check below ground pipework - pipe joints - HDPE-HDPE welds, DICL- DICL/Other Material Flange, GMS-GMS Rolled Grove Gasket. If HDPE- HDPE welds:",,,,,,
"","c33c1a8c-376f-54fe-984d-4743a7f2ecd3","tickbox","Standard Bead Profile Test",,,,,,
"","4e67ccb9-ae07-54e4-9b33-dcff5ca1af94","tickbox","Standard Destructive Tensile Test",,,,,,
"","aad1d026-c7b7-5433-b7a2-02a18babc43e","tickbox","Standard Ovality Test If DICL- DICL/Other Material Flange",,,,,,
"","4f4ebc46-e6ef-5ef8-a451-8b23c2c85a2e","tickbox","Gasketing Record GMS-GMS Rolled Grove Gasket",,,,,,
"","1608437e-e7f8-5c51-a95e-7429d5794daf","tickbox","Gasketing Record",,,,,,
"","5efc0212-a44c-5337-8f5a-219b924b11b4","note","STAGE / FREQUENCY: Upon installation but prior to backfilling/ 1 test per 50 pipeline welds approx.1000 l.m",,,,,,
"","8e566ca9-c3d9-51dc-81fe-a95f7c4dd724","note","RECORDS: ElectroFusion Welding Record QA16 Butt Welding Record QA 25 Gasketing Record QA 18 Standard Bead Profile Test Certificate Standard Destructive Tensile Test Certificate Standard
Ovality Certificate",,,,,,
"","5300de34-dbcd-521a-a1f9-73489b1521ae","note","SPECIFICATION / STANDARD: ISO 13953 , ASTM F2620- 20 & ASTM F2928 AS4087 AS1110 & AS 1112 ACOR Consultants Civil Specification Section 6.15.1 AS 2566.1",,,,,,
"","ac3c75e4-b98d-54b4-80aa-f01a0b17f84f","note","ACCEPTANCE CRITERIA: Meet or exceed tensile pipe strength",,,,,,
"","65727a2b-2689-5178-81fc-34048201e4e0","note","Bead size to be uniform, symmetrical and free of contamination and air.",,,,,,
"","27354e34-4e6f-51a1-87bc-dac11bddeb90","note","Bolt tightening to be completed using the correct sequence",,,,,,
"","8ff6b512-f3dd-5127-814c-0578925c569d","note","Final torque on bolts shall not exceed manufacture specification.",,,,,,
"","77390acd-79c8-51f3-ba47-3308e49bc28a","note","Standard Pipe Ovality Test shall be meet and be no greater than 2% for cast iron pipes or 5% for all other pipes",,,,,,
"","bfe304c9-5d53-5b6e-96ca-d7c6c61a61e0","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","935bdf51-aa77-5e50-a8f5-f1d5b013d332","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","5a317e88-e2f1-5f2a-8dec-a06c61917d12","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","0c441042-299d-4d81-ac56-1285d80d2508","checkpoint","7.02. Check below ground pipework - pipes and fittings",,,,,,
"","96b2dc90-a53a-572f-87bd-bed5a73eabd0","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per Grid",,,,,,
"","1eaa3d6c-80bb-5688-9a66-69a0bac1f18c","note","RECORDS: 'During' Photographs & As-built Survey",,,,,,
"","4b2ec00c-fbdf-5e6e-93ee-99d389111223","note","SPECIFICATION / STANDARD: AS 2566, AS 3500, AS 4130 and AS 5065",,,,,,
"","533ce572-fb81-503c-9add-12f6107bc54c","note","ACCEPTANCE CRITERIA: Service type clearly labelled with dimension & colour stripe",,,,,,
"","4641189c-1536-5048-b2b5-5d7a6a4e2d17","note","Joints, fittings and connections match design",,,,,,
"","a4f51eb2-de4d-5e00-9f83-e254b8527e76","note","Alignment and position are as drawn",,,,,,
"","82eb4e20-91ce-508c-8464-e73daecf8ed5","note","INSPECTION / TEST PROC: Visual Inspection & Document and Review",,,,,,
"","1d84c139-66bf-5579-9709-a687af53e932","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","90ecdc67-a645-56b2-8fbc-ac3cea97876b","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","f0d2ea78-7f21-4394-b096-8b665b3d604c","signoff","hold point",,,,,,
"","034a71e6-4d5e-4865-9ae5-3da2634c59f7","checkpoint","7.03. Check below ground pipework - Air pressure testing & swabbing. Standard Air Pressure T est",,,,,,
"","a3fd3d4d-0eb5-5274-baf4-1a74b60e50c9","note","STAGE / FREQUENCY: Upon completion but prior to covering and backfilling / one test every 750 lm each pipeline",,,,,,
"","0b05dd18-a3d7-5d3d-8c5a-ec3f5a936680","note","RECORDS: Standard Pressure T est Certificate QA.6",,,,,,
"","538e565f-011c-51f3-aa7f-74274bee5819","note","SPECIFICATION / STANDARD: AS 5601 ACOR Consultants Civil Specification Section 6.26.8",,,,,,
"","b7be1b16-0bae-536a-a5f6-66eefd4591b3","note","ACCEPTANCE CRITERIA: Pipeline and joints are airtight under the greater of 7 kPa pressure or 1.5 times the working pressure for 5 mins",,,,,,
"","65955b97-2bf3-5cad-ae7c-c10fb5c55dd8","note","Pipeline is flushed free of all debris",,,,,,
"","989db3b9-f642-5fc5-a14f-787529b5a55e","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","1d2470da-4eec-5341-b738-c40a22f5201b","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","0b4cc490-a25e-5a59-909b-5bc5d1a72cfb","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","68b821b3-4727-456f-ab21-413baec01d62","checkpoint","7.04. Check below ground pipework - bedding, haunching, surrounding and encasing",,,,,,
"","678f82ed-989a-57ca-8f48-b0c2128f8207","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per Grid",,,,,,
"","752391f4-4ceb-5091-a6f7-aec47a91b841","note","RECORDS: Photograph",,,,,,
"","37af61e0-0003-5579-bfa8-ba488af3737b","note","SPECIFICATION / STANDARD: AS 1289 3.6.1 ACOR Consultants Civil Specification Section 6.6",,,,,,
"","df175655-2d57-5bc9-8736-f6e136882c68","note","ACCEPTANCE CRITERIA: Constructed using approved WASA material",,,,,,
"","bf555cae-a31f-5c07-9f5e-bb9c6ef18efa","note","Thickness of surrounding aggregate shall meet or exceed specified depth",,,,,,
"","1f5b8960-ed1c-5afd-93fe-93e7286bd07a","note","Detector wire/traceable foil backed tape laid 300mm above the pipe alignment",,,,,,
"","3f9dbcf9-9e49-587e-a740-7ec0ee021fff","note","INSPECTION / TEST PROC: Visual Inspection",,,,,,
"","5d81e7c7-3a65-5400-80b1-a655ac3b13df","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","29c18f2e-272c-5c23-9594-fd841a2a8194","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","097de748-64c8-4987-86b2-fd29adc283ca","checkpoint","9. Check Completed Surface - Make Good",,,,,,
"","01e8af79-ec6f-5255-b3ba-f370f211d2ca","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","ad485096-b09c-5f50-8ece-9357159b4a9d","note","RECORDS: 'Upon completion' Photographs",,,,,,
"","2e943770-9711-55a8-a890-903a7546f8b2","note","ACCEPTANCE CRITERIA: Completed surface is free of obstruction/debris and matches finished levels for pipework",,,,,,
"","b5603ac0-496f-520b-9b7d-700777b39cab","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","e20abc10-d095-5fb7-94e1-04d4a0a75374","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","74ec5b8b-9f0f-588a-b40c-e1becc90fb20","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","f101e727-c008-477b-a962-60085b7e0f22","signoff","hold point",,,,,,
"","a1b73f96-c8f8-4409-ad5c-52bfcd1980e5","checkpoint","10. Obtain as built documents",,,,,,
"","fa7428ec-ab25-5b54-ae96-eb9d09eb57ed","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","e46696ab-ac46-557f-90b4-b578d13b71cc","note","RECORDS: As built documents",,,,,,
"","dd4c67ab-b0f3-5a33-8127-82094438b41d","note","ACCEPTANCE CRITERIA: Drawings are marked with As-Built",,,,,,
"","95dae544-ea43-5111-a629-06c68d4e54b8","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","71aea24a-4f6b-5759-ae78-ce4dccdc3223","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","09e8405c-5565-5dca-8a23-d1b412c75eeb","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","8554854b-f582-4b26-9502-e4ead8e6346b","checkpoint","11. Obtain Regulatory Authorities certificates and approvals",,,,,,
"","9f0e2b42-a254-532b-bda4-74b145ec82e8","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","0abe8a24-605c-5db4-aa4c-207300878772","note","RECORDS: Certificates; Written approvals",,,,,,
"","e80593d1-9028-54a2-90d9-c4e787bd69de","note","ACCEPTANCE CRITERIA: A copy of the certificate for compliance shall be approved by the independent authority.",,,,,,
"","49c3fe8b-7ada-58fb-871d-c66560d49fbd","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","c6f1dcfb-4ce8-55e4-8c6e-44fabb19f034","note","INSPECTOR / APPROVER: Independent Authority. LLB",,,,,,
"","339e8698-11aa-5e5f-b052-8535bf25a8c2","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","93c35847-bb49-4129-afc0-930bce46103b","signoff","hold point",,,,,,
"","506346a9-6fc0-4cac-8c2b-92a0d794cb5c","checkpoint","12. Obtain operating and maintenance manuals",,,,,,
"","79e0c08b-0dae-5205-a85e-ac9847272086","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","26cd6238-0569-5297-80cb-d7b728f71a1e","note","RECORDS: Manuals",,,,,,
"","30ce08cc-a649-5ff9-95ee-61aeea8b14b9","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","c0024638-fd47-504c-925b-be4a72335239","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","441f4cb6-dba8-5e5b-8665-fd25e3a176a8","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","1d089f0c-bae2-4f6d-8478-2b45ddcee2d0","checkpoint","13. Obtain guarantees",,,,,,
"","d198bcee-cd85-5d63-b9b2-2d4b16b9d019","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","2235cacd-751a-5e41-99c6-95c42dd727be","note","RECORDS: Final commissioning checklist",,,,,,
"","845bbda6-18fe-5c58-9b02-336aca21cb66","note","INSPECTION / TEST PROC:  Document and Review",,,,,,
"","40fdc476-1191-547d-980e-4d113d86a991","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","e8a00238-7392-5ba2-accd-f59593543e64","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","80eae80a-a0fd-4d2c-88bb-abf693395d5e","checkpoint","14. Final commissioning & inspection",,,,,,
"","5d8cddfd-e471-58dc-a376-37282e09f967","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","bf4bacf6-ca94-5b9d-8280-7a1166715785","note","RECORDS: Final commissioning checklist",,,,,,
"","e266bd23-3f04-5235-b32b-5187e388b10e","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","e84d5907-4791-5a87-9a7a-af8f8d5d1f32","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","872bd20a-6ecf-51a1-82de-c4b90ec1870d","note","HOLD OR WITNESS POINT: Witness Point",,,,,,

"","1f8a125a-ee2e-4fae-a4f9-69554ad3f675/2","checklist-flat","ITP - Sewer Rising Main Sample Excl. Backfill ACOR Review","","ITP - Sewer Rising Main Sample Excl. Backfill ACOR Review",,,0,"27e0fed1-edd9-492c-8a7a-b68060a6ca8a"
"","fe190465-0511-4676-87d6-6897fcec2214","checkpoint","1. Approve specialist subcontractor",,,,,,
"","20a92ea7-d3e4-5b36-b5ad-e6f51f729ff4","note","STAGE / FREQUENCY: Prior to awarding subcontract",,,,,,
"","cee580cb-2a38-5177-9072-b1372cf465a5","note","RECORDS: Refer to Overall Project ITP  for Written approval Geschke Quality Management Plans",,,,,,
"","d135b6fd-e847-5da0-853a-7d0fa2b2061b","note","ACCEPTANCE CRITERIA: Subcontract is executed and witnessed by authorised representative from associated parties to contract",,,,,,
"","9a32b4cd-75a2-5d0a-92ea-307e8e9caa5e","note","INSPECTION / TEST PROC: Document",,,,,,
"","e4b8f7b3-6f44-51ac-b8b5-0888ba1adf28","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","9c0711f2-ac2a-557a-be57-55a819b8409b","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","1cca6429-e457-4ad8-8ee2-d4d077cc746a","signoff","hold point",,,,,,
"","388d65f1-f1c0-45cd-9992-381597b3e2ab","checkpoint","2. Approve Samples",,,,,,
"","c9f9ac04-8923-5f00-86ce-4baffea66ecc","note","STAGE / FREQUENCY: Prior to ordering materials",,,,,,
