type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The level at any point on the subgrade shall not lie more than 20 mm below a 3 m straightedge laid in any direction, except across a crown and water shall not pond at any point.",,,,,,,,,,,,,,,,,,
label,○ Level tolerances:,,,,,,,,,,,,,,,,,,
label,○ Scale A - 80 measurements per lot,,,,,,,,,,,,,,,,,,
label,"• Range = +5, -15mm",,,,,,,,,,,,,,,,,,
label,• Max S = 12 mm,,,,,,,,,,,,,,,,,,
label,○ Scale B - 40 measurements per lot,,,,,,,,,,,,,,,,,,
label,"• Range x = +5, -25mm",,,,,,,,,,,,,,,,,,
label,• Max S = 15 mm,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 204.03,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: This ITP signed, Survey report",,,,,,,,,,,,,,,,,,
label,SCP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.4 Fill Material Compaction & Moisture Content Requirements,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot as defined in Table 204.142.,,,,,,,,,,,,,,,,,,
label,○ 6 tests per lot.,,,,,,,,,,,,,,,,,,
label,○ Small area lots (<500m2) as per Cl173.04d.,,,,,,,,,,,,,,,,,,
label,○ 3 test mean lots.,,,,,,,,,,,,,,,,,,
label,○ +2% compaction req.,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Refer to Reference Documents for particular Tolerances, Properties and Testing Scales and subsequent Requirements.",,,,,,,,,,,,,,,,,,
label,○ Table 204.161 for Project Specific Scales for each applicable Road Name or Area.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 204.13, Table 204.131, Table 204.161",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.5 Material Properties Testing (Scale B),,,,,,,,,,,,,,,,,,
label,"FREQUENCY: Once per lot or per material change, as per Table 204.141",,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Refer to Reference Documents for particular Frequency of Testing and Material Properties Testing Requirements.,,,,,,,,,,,,,,,,,,
label,○ Table 204.161 for Project Specific Scales for each applicable Road Name or Area.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 204.14, Table 204.041, Table 204.161",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.6 Preparation and Maintenance of Final Earthwork Surface and Subgrade,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot (Final Layer only),,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Smooth, hard, tightly bound surface presented. Free from depressions capable of holding water.",,,,,,,,,,,,,,,,,,
label,○ Material within 150mm of subgrade shall be maintained such that its moisture content is not less than 70% of OMC prior to placement of pavement layer.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 204.15,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,Final Inspection,,,,,,,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,,,,,,,
holdpoint,Add Signature,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 204.031 Minimum Number of Level Measurements and Tolerances,,,,,,,,,,,,,,,,,,
label,Scale of Surface Level Measurement || Minimum Number of Measurements per Lot || Tolerance: x̅ Range (mm) || Tolerance: Maximum S (mm),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Scale A || 80 || +5 to -15 || 12,,,,,,,,,,,,,,,,,,
label,Scale B || 40 || +5 to -25 || 15,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Notes:,,,,,,,,,,,,,,,,,,
label,1. x̅ is the mean value of all level readings taken in the lot,,,,,,,,,,,,,,,,,,
label,2. S is the standard deviation of all level readings taken in the lot,,,,,,,,,,,,,,,,,,
label,3. A negative value designates a measured departure below the design level and positive value designates a surface level above the design level,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 204.041,,,,,,,,,,,,,,,,,,
label,Location and Use of Type A Material || Physical Properties: Assigned CBR (min) % (1) || Physical Properties: Swell % (1) || Physical Properties: Permeability (max) m/s (2),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Capping Layer || ##:6 || ≤ 1.5 || 5 x 10^-9,,,,,,,,,,,,,,,,,,
label,Selected Material || ##:6 || ≤ 1.5 || Not Applicable,,,,,,,,,,,,,,,,,,
label,Verge Material || ##:6 || ≤ 1.0 || 5 x 10^-9,,,,,,,,,,,,,,,,,,
label,Structural Material || ##:6 || ≤ 1.5 || Not Applicable,,,,,,,,,,,,,,,,,,
label,Other Type A Material || ##:6 || ≤ 1.5 || Not Applicable,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Location and Use of Type A Material || Limits of Grading (% passing by mass) :: Post Compaction Sieve Size AS (mm),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Capping Layer || 75.0 :: ##:100 || 37.5 :: ##:- || 4.75 :: ##:40-80 || 0.425 :: ##:- || 0.075 :: ##:10-40,,,,,,,,,,,,,,,,,,
label,Selected Material || 75.0 :: ##:100 || 37.5 :: ##:- || 4.75 :: ##:40-80 || 0.425 :: ##:- || 0.075 :: ##:10-40,,,,,,,,,,,,,,,,,,
label,Verge Material || 75.0 :: ##:100 || 37.5 :: ##:- || 4.75 :: ##:40-80 || 0.425 :: ##:- || 0.075 :: ##:10-40,,,,,,,,,,,,,,,,,,
label,Structural Material || 75.0 :: ##:100 || 37.5 :: ##:- || 4.75 :: ##:40-80 || 0.425 :: ##:- || 0.075 :: ##:10-40,,,,,,,,,,,,,,,,,,
label,Other Type A Material || 75.0 :: ##:100 || 37.5 :: ##:- || 4.75 :: ##:40-80 || 0.425 :: ##:- || 0.075 :: ##:10-40,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Notes:,,,,,,,,,,,,,,,,,,
label,(1) The Assigned CBR and percentage swell values are to be determined in accordance with VicRoads Code of Practice RC 500.20. Sampling for CBR testing shall be undertaken after field compaction.,,,,,,,,,,,,,,,,,,
label,"(2) The permeability value is to be determined in accordance with VicRoads Code of Practice RC 500.16. The permeability value is to be determined on specimens manufactured from that fraction of material which passes a 19.0 mm AS sieve, compacted at optimum moisture content and 98% of maximum dry density as determined by testing using standard compactive effort for CBR and swell.",,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 204.111 Fill at Structures,,,,,,,,,,,,,,,,,,
label,"Non Vibrating Rollers - Static Weight * (tonne) || Vibrating Rollers - Total Applied Force ** (kN) || Minimum Distance from Compaction Plant to Abutments, Retaining Walls and Wing Walls (m) || Minimum Cover over Top of Culverts (m)",,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Less than 2 || Less than 20 || 0.15 || 0.15 || 0.15,,,,,,,,,,,,,,,,,,
label,2 - 5 || 21 - 50 || 0.3 || 0.3 || 0.15,,,,,,,,,,,,,,,,,,
label,6 - 10 || 51 - 100 || 1.2 || 1.2 || 0.4,,,,,,,,,,,,,,,,,,
label,11 - 20 || 101 - 200 || 2.4 || 1.2 || 0.4,,,,,,,,,,,,,,,,,,
label,21 - 35 || 201 - 350 || 2.4 or height of structure (whichever is greater) || 1.2 or height or structure (whichever is greater) || 0.7,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,* Includes vibrating rollers operating in non-vibrating mode.,,,,,,,,,,,,,,,,,,
label,** Total Applied Force is the sum of the static weight and the vertical component of centrifugal force.,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 204.131 Compaction Requirements,,,,,,,,,,,,,,,,,,
label,Material Type and Location || Scale A: Minimum Characteristic Value of Density Ratio (%) || Scale B: Minimum Characteristic Value of Density Ratio (%) || Scale C: Minimum Characteristic Value of Density Ratio (%),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,All Type A Material || 99.0 || 98.0 || 100.0,,,,,,,,,,,,,,,,,,
label,Type B Material placed within 400 mm of top of Type B Material || 99.0 || 98.0 || 100.0,,,,,,,,,,,,,,,,,,
label,Ripped and re-compacted material below Cut Floor Level || 99.0 || 98.0 || 100.0,,,,,,,,,,,,,,,,,,
label,Type B Material placed more than 400 mm below top of Type B Material || 97.0 || 95.0 || 95.0,,,,,,,,,,,,,,,,,,
label,The top 150 mm of areas where fill is to be constructed || 97.0 || 95.0 || 95.0,,,,,,,,,,,,,,,,,,
label,Type C Material || 97.0 || 95.0 || 95.0,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 204.142 Minimum Frequency of Testing for Compaction and Moisture Content,,,,,,,,,,,,,,,,,,
label,Material || Acceptable Lot Size in a Single Layer of Work || Minimum Testing Frequency,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,"Type A Material || One day's production or 5,000 m^2, whichever is the lesser || Every second lot of like material and work",,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Type B Material,,,,,,,,,,,,,,,,,,
label,"• Ripped and re-compacted below Cut Floor Level || One day's production or 10,000 m^2, whichever is the lesser || Every sercond lot of like material and work",,,,,,,,,,,,,,,,,,
label,"• Placed within 400 mm of top of Type B Material || One day's production or 10,000 m^2, whichever is the lesser || Every second lot of like material and work",,,,,,,,,,,,,,,,,,
label,• Placed more than 400 mm below top of Type B Material || One day's production || Every third lot of like material and work,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Type C Material || One day's production || Every sixth lot of like material and work,,,,,,,,,,,,,,,,,,
checkpoint-no-status,"Table 204.161 Schedule for Surface Tolerance, Material Properties and Compaction Testing",,,,,,,,,,,,,,,,,,
label,"Road Name || Chainage / Location || Scale of Surface Level Measurement (A, B or C) || Scale of Material Property Testing (A or B) || Scale of Compaction (A, B or C)",,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Bruny Island Main Road || Within Limits of Works || B || B || B,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,"Note: Where no level of testing is nominated, Scale A applies.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist-sectioned,ITP - Stormwater and Subsurface Drainage,itp,,,,Yes,ITP - Stormwater and Subsurface Drainage Rev1,924e129d-ceed-4632-9c89-d8fdcb5ad08c,,,,,,,,,,,
checkpoint-group,1 - Preliminary Works,,,,,,,,,,,,,,,,,,
checkpoint-status,1.1 Check for correct documentation,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,,,,,,,,,,,,
label,– using the correct and complete set of drawings,,,,,,,,,,,,,,,,,,
label,– all drawings are the latest revision,,,,,,,,,,,,,,,,,,
label,– Conflicting documents will be referenced to the hierarchy of documents listed in Section 175.03,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Drawings and drawing registers, Cl 175.03",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.2 Implementation of all measures and controls,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: OHSMP, EMP, TMS, SWMS, WP",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.3 Material Classification,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Pipes supplied shall be of the category and diameter shown on the drawings or specified in clause 702.12 and shall comply with the requirements of the appropriate Australian Standard in accordance with Section 175 or as follows:,,,,,,,,,,,,,,,,,,
label,○ Category 1: Perforated plastics Class 1000;,,,,,,,,,,,,,,,,,,
label,"○ Precast concrete Class ""2""",,,,,,,,,,,,,,,,,,
label,○ Category 2: Perforated plastics Class 400,,,,,,,,,,,,,,,,,,
label,○ Category 3: Geocomposite drains,,,,,,,,,,,,,,,,,,
label,"○ Granular material as per clause 702.05, Geotextile material as per clause 702.06",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 702.04, Cl 702.05, Cl 702.06",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: Order acceptance certificate, This ITP signed off",,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,2 - Procurement of Materials,,,,,,,,,,,,,,,,,,
checkpoint-status,2.1 Precast Reinforced Concrete Pipe Supply,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Pipe class and size and endwall type as per drawings and Cl 701.05,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 701.05, Drawings",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: This ITP Signed, Order acceptance certificate",,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.2 Precast Reinforced Concrete Inlet and Outlet Structures supply,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The supply of precast inlet and outlet structures shall conform with D.S.G standard drawings,,,,,,,,,,,,,,,,,,
label,○ Concrete supply shall conform with Section 610 and reinforcement supply shall comply with Section 611.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: 610, 611, standard drawings",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: This ITP Signed, Recievable Inspection Checklist",,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.3 Bedding and Backfill Material Specification,,,,,,,,,,,,,,,,,,
label,"FREQUENCY: Grading 1 test per 1,000t",,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding and Backfill materials free from perishable matter and lumps and shall conform with the requirements of Table 701.091 and Table 701.092,,,,,,,,,,,,,,,,,,
label,○ Ordinary backfill shall be free from perishable matter and shall conform with the requirements of Table 701.091,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 701.09(d), Table 701.091, Table 701.092",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: This ITP Signed, Quarry test report",,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.4 Setout of Works,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,Prior to commencement of excavation for the culverts the contractor shall confirm the position of all culverts with the Superintendent,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 701.10,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: Survey records, pegs on ground & this ITP Signed",,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-group,3 - Installation of Underground Stormwater Drainage,,,,,,,,,,,,,,,,,,
checkpoint-status,3.1 Excavation Permit,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing.,,,,,,,,,,,,,,,,,,
label,○ Plant and equipment shall be appropriate for the task.,,,,,,,,,,,,,,,,,,
label,○ Excavation operations shall not disturb areas outside the limit of excavation,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.2 Excavation for trench,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Excavation for the installation of pipes shall allow for the clearance from the outside of the pipe to the wall of the trench between 300mm and 600mm;,,,,,,,,,,,,,,,,,,
label,○ The base of the trench shall be inspected to verify compliance with the requirements in this clause prior to placing bedding in comleted exacavations.The Superintendent shall be notified at least 24 hours prior to the inspection.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 701.15 Table 701.151, Cl 702.08",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,3.3 Trench Base Preparation / Bedding,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Bedding material placed in full width of trench and compacted to at least 100mm thick, or; where the culvert is to be placed without trenching, to a width of 0.8m greater than the overall width of the culvert.",,,,,,,,,,,,,,,,,,
label,○ Bedding of granular filter material of thickness between 25 mm and 50mm shall be placed across bottom of trench and shall be tamped and screeded or graded to level.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 701.16, Cl 702.09 (c)",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection / Measure,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.4 Laying/ Placing of pipes,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Laying of pipes to commence from the downstream end. Pipes to be laid with rebate or socket end facing upstream and be fully entered. Departure from design grade of pipe runs ±10 mm in 10 m provided minimum grade is not less than 1:250.,,,,,,,,,,,,,,,,,,
label,○ Pipes shall be placed centrally in the trench on the prepared bedding and held firmly in place,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 701.10d Cl 701.17, Cl 702.09 (d)",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.5 Jointing,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Rubber ring joint pipes shall be jointed with rubber rings. Rubber rings shall be kept undisturbed, clean, and free from dirt and other foreign materials and shall be stored undercover if pipes are not to be installed immediately.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 701.18,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.6 Tolerance,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Location of each culvert run verified by survey prior to backfilling and recorded in as-constructed drawings.,,,,,,,,,,,,,,,,,,
label,○ Tolerance:,,,,,,,,,,,,,,,,,,
label,• Invert level of pipes at pits ± 50mm,,,,,,,,,,,,,,,,,,
label,• Departure from design grade of pipe runs ± 10mm in 10m provided min grade > 1:250,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl '701.10,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,SCP,,,,,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Surveyor, Site Engineer",,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,4 - Backfilling of Stormwater,,,,,,,,,,,,,,,,,,
checkpoint-status,4.1 Filling,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: (i) Culvert Under Area to be Paved,,,,,,,,,,,,,,,,,,
label,• The trench shall be backfilled to design subgrade level with selected material.,,,,,,,,,,,,,,,,,,
label,(ii) Culvert Under Area not to be Paved,,,,,,,,,,,,,,,,,,
label,• The trench shall be backfilled with selected backfill material to a level 0.3 m above the top of the culvert and with ordinary backfill material above that level.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 701.19,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.2 Placement of granular backfill,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to backfilling,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ Filter material shall be moistened and compacted with minimal disturbance to pipes. The method of compaction shall be in accordance with the submitted quality procedures,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 702.09 (g),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,4.3 Placement of no fines backfill,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ Where no fines concrete is used as filter material the Contractor shall submit quality procedures for review by the Superintendent which detail the method of placing the no-fines concrete to prevent segregation and the formation of a slurry layer at the surface of the concrete which may prevent the passage of water into the filter material.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 702.09 (g),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer/ QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,4.4 Testing and Acceptance of Fill Materials,,,,,,,,,,,,,,,,,,
label,FREQUENCY: 3 Tests per Lot tested with 20% of all Lots tested,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding and backfill materials shall be placed and compacted in layers not exceeding 150mm loose thickness and shall be assessed for compaction and moisture content.,,,,,,,,,,,,,,,,,,
label,Bedding shall be compacted to refusal using hand held mechanical equipment.,,,,,,,,,,,,,,,,,,
