type,name,values,prefix,postfix,usage count,user addable,template name,,
button,Is your company fully aware of its responsibilities under the applicable health and safety laws and regulations,"Yes, No",,,,,,,
button,"The subcontractor agrees that all their employees attending site will have obtained a National Crime Check, no older than 6 months and evidence provided prior to site mobilisation","Yes, No",,,,,,,
section,Part C - Site Compliance,,,,,,,,
checkpoint,Please pass once you have confirmed/supplied the below,,,,,,,,
label,Please add any comments below as applicable or required,,,,,,,,
button,The subcontractor must provide Safe Work Method Statements (SWMS) for all high-risk work being performed,"Yes, No",,,,,,,
button,"The subcontractor must provide Material Safety Data Sheets (MSDS), no more than 5 years old from the date of issue, for any hazardous substance/chemical used on site","Yes, No",,,,,,,
button,The subcontractor agrees that employees attending site will have completed the mandatory Construction Induction (White Card) Training and evidence shown upon request,"Yes, No",,,,,,,
button,The subcontractor will ensure their site employees attend a site-specific induction upon arrival to site for the first time,"Yes, No",,,,,,,
button,"The subcontractor agrees to adhere to all site safety policies and procedures, including Wilson Plumbing & Drainages’ site OHS Management Plan","Yes, No",,,,,,,
button,The subcontractor will ensure all employees are inducted into work procedures/SWMS provided for site prior to commencement of task,"Yes, No",,,,,,,
button,The subcontractor agrees they will always provide suitably qualified and competent supervision,"Yes, No",,,,,,,
button,The subcontractor will ensure all employees attending site have received adequate training and hold appropriate qualification to perform tasks under their contract scope of works,"Yes, No",,,,,,,
button,The subcontractor agrees to provide appropriate safety equipment/PPE to its employees and ensure PPE is used correctly as per site requirements,"Yes, No",,,,,,,
button,The subcontractor agrees to report their workforce numbers to Wilson Plumbing & Drainage Site foreman at the beginning of every shift for emergency evacuation purposes,"Yes, No",,,,,,,
button,The subcontractor agrees to report all incidents/injuries to Wilson Plumbing & Drainage without delay,"Yes, No",,,,,,,
button,"The subcontractor agrees to have all electrical tools and equipment tested and tagged, in good working order and will supply electrical register upon request","Yes, No",,,,,,,
button,"The subcontractor agrees all plant and equipment brought to site shall be in good working order as per manufacturer’s specifications/recommendations with all guards, locking devices, safety pins etc. in place","Yes, No",,,,,,,
button,"The subcontractor agrees to provide current plant risk assessment, no older than 12 months for all plant (including scissor lift) prior to operating on site","Yes, No",,,,,,,
button,"The subcontractor agrees that all plant operators are to complete daily operators checks, recorded in log book prior to use and be submitted upon request along with any service reports/documented repairs carried out","Yes, No",,,,,,,
button,The subcontractor agrees to provide testing certification for all lifting gear used on site,"Yes, No",,,,,,,
button,The subcontractor agrees that any items identified through the OHS consultative process or weekly site inspection pertaining to their trade will be closed out within the set timeframe,"Yes, No",,,,,,,
button,The subcontractor agrees to attend daily prestart briefings and regular toolbox meetings conducted by Wilson Plumbing & Drainage and/or the Principal Contractor,"Yes, No",,,,,,,
button,The subcontractor agrees that failure to maintain appropriate housekeeping may result in cleaning costs be charged onto your company,"Yes, No",,,,,,,
button,Will the Subcontractor be subletting any part of the works,"Yes, No",,,,,,,
text,"If Yes to the above, please provide details",,,,,,,,
label,Note - All secondary subcontractors engaged by the subcontractor shall meet the same requirements,,,,,,,,
section,Subcontractor Injury Statistics,,,,,,,,
checkpoint,Number of LTI's,,,,,,,,
label,"Lost Time Injury (LTI)= An occurrence that resulted in a fatality, permanent disability or time lost from work of one day/shift or more ",,,,,,,,
text,2017,,,,,,,,
text,2018,,,,,,,,
text,2019,,,,,,,,
checkpoint,Number of MTI's,,,,,,,,
label,"A Medical Treatment Injury (MTI)= A work-related injury resulting in the management and care of a patient to combat disease or disorder,
Including any loss of consciousness",,,,,,,,
text,2017,,,,,,,,
text,2018,,,,,,,,
text,2019,,,,,,,,
checkpoint,LTIFR,,,,,,,,
label,Lost Time Injury Frequency Rate (LTIFR)= Number of LTI’s multiplied by 1 million and then divide the result by the number of hours worked,,,,,,,,
text,2017,,,,,,,,
text,2018,,,,,,,,
text,2019,,,,,,,,
section,Sign-Off,,,,,,,,
checkpoint,"I acknowledge that by signing the below, I fully understand and agree to abide by Wilson Plumbing & Drainage Health and Safety requirements and expectations they have for their subcontractors",,,,,,,,
button,Subcontractor Sign Off - Signature added below,"Yes, No",,,,,,,
text,Role,,,,,,,,
button,Wilson Plumbing Representative Sign Off - Signature added below,"Yes, No",,,,,,,
text,Role,,,,,,,,
holdpoint,Click to Add signatures below,,,,,,,,
,,,,,,,,,
checklist,OHS Form 09 - Workplace Inspection Checklist,,,,,,,,
section,Inspection Details,,,,,,,,
checkpoint,Pass once details are entered,,,,,,,,
text,Inspected By,,,,,,,,
text,Project,,,,,,,,
text,Week starting (Insert Monday's Date),,,,,,,,
bool,Signature added below,,,,,,,,
section,Monday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
section,Tuesday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
section,Wednesday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
section,Thursday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
section,Friday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
section,Saturday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
section,Sunday,,,,,,,,
checkpoint,Work Face/Area - Pass once all the below are Inspected,,,,,,,,
button,Daily prestart has been conducted,"Yes, No, N/A",,,,,,,
button,Workers trained in the task being performed,"Yes, No, N/A",,,,,,,
button,"Relevant permits are in place and in date. (Hot works, etc.)","Yes, No, N/A",,,,,,,
button,Potential new hazards associated with the work been identified,"Yes, No, N/A",,,,,,,
button,Workers have been inducted into SWMS,"Yes, No, N/A",,,,,,,
button,"Work face/area clean and tidy, free from debris","Yes, No, N/A",,,,,,,
button,Designated walkways kept clear,"Yes, No, N/A",,,,,,,
button,Lighting adequate for task being performed,"Yes, No, N/A",,,,,,,
button,Materials secured and stored appropriately,"Yes, No, N/A",,,,,,,
button,Bins available to dispose redundant material,"Yes, No, N/A",,,,,,,
button,There is adequate ventilation at workface/area,"Yes, No, N/A",,,,,,,
button,Noisy works occur as per site rules/restrictions. (site hours observed),"Yes, No, N/A",,,,,,,
button,Any Working at heights task is in accordance with SWMS,"Yes, No, N/A",,,,,,,
button,Working at heights permit obtained from Principal Contractor,"Yes, No, N/A",,,,,,,
button,Environment considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
button,Public and other trades considered whilst setting up/performing task,"Yes, No, N/A",,,,,,,
checkpoint,"Tools, Plant & Equipment",,,,,,,,
button,Tools have been visually inspected prior to use,"Yes, No, N/A",,,,,,,
button,Tools used are appropriate for the task performed,"Yes, No, N/A",,,,,,,
button,Electrical tools have current test and tag,"Yes, No, N/A",,,,,,,
button,Leads are elevated off ground,"Yes, No, N/A",,,,,,,
button,Mechanical aids available to reduce the risk of manual handling injury,"Yes, No, N/A",,,,,,,
button,Principal Contractor has inducted all plant,"Yes, No, N/A",,,,,,,
button,Plant maintenance records provided and current,"Yes, No, N/A",,,,,,,
button,Daily logbooks completed on all plant being operated,"Yes, No, N/A",,,,,,,
button,All plant operators are ticketed/competency verified,"Yes, No, N/A",,,,,,,
button,New Haz. Subst. have been added to register and copy supplied,"Yes, No, N/A",,,,,,,
button,Haz. Substances are stored as per MSDS requirements,"Yes, No, N/A",,,Dep True,,,,
checkpoint,Personal Protective Equipment,,,,,,,,
button,Workers have the correct PPE as per site rules,"Yes, No, N/A",,,,,,,
button,Replacement PPE is readily available,"Yes, No, N/A",,,,,,,
button,Clothing in good condition,"Yes, No, N/A",,,,,,,
button,"Safety footwear in good condition, with no steel showing","Yes, No, N/A",,,,,,,
button,First aid facilities available,"Yes, No, N/A",,,,,,,
button,Stocked First aid kit available,"Yes, No, N/A",,,,,,,
,,,,,,,,,
checklist-flat,Ladder Inspection Checklist,,,,,,,,
checkpoint,Inspection Details,,,,,,,,
label,Please Inspect the below items for each ladder,,,,,,,,
label,"STILES: Not warped, cracked, twisted, split, bent, crushed or with cracked welds or missing rivets",,,,,,,,
label,"STEPS: Not bent, missing, loose, damaged or worn",,,,,,,,
label,"FEET: Not missing, damaged or worn",,,,,,,,
label,PLATFORM: Not damaged or cracked,,,,,,,,
label,"LOCKING BARS: No components missing, bent or the fixings are worn or damaged",,,,,,,,
label,"HINGES & BRACKETS: Fixings not loose, missing or damaged",,,,,,,,
label,"OTHER: Do not use if there is evidence of corrosion, or other damage that could affect safety",,,,,,,,
checkpoint,1. Ladder inspection complete - Pass once okay'd for use,,,,,,,,
text,Project,,,,,,,,
label,Please list ladders inspected below,,,,,,,,
text,WPD ID Number/Size - i.e.(WPD001/8Step),,,,,,,,
text,Inspection Date,,,,,,,,
button,Safe or Unsafe,"Safe, Unsafe",,,,,,,
text,"If Unsafe, please explain why and action taken (i.e. 'Out of Service' tag etc)",,,,,,,,
label,Add Photos of any issues below,,,,,,,,
checkpoint,2. Ladder inspection complete - Pass once okay'd for use,,,,,,,,
text,Project,,,,,,,,
label,Please list ladders inspected below,,,,,,,,
text,WPD ID Number/Size - i.e.(WPD001/8Step),,,,,,,,
text,Inspection Date,,,,,,,,
button,Safe or Unsafe,"Safe, Unsafe",,,,,,,
text,"If Unsafe, please explain why and action taken (i.e. 'Out of Service' tag etc)",,,,,,,,
label,Add Photos of any issues below,,,,,,,,
checkpoint,3. Ladder inspection complete - Pass once okay'd for use,,,,,,,,
text,Project,,,,,,,,
label,Please list ladders inspected below,,,,,,,,
text,WPD ID Number/Size - i.e.(WPD001/8Step),,,,,,,,
text,Inspection Date,,,,,,,,
button,Safe or Unsafe,"Safe, Unsafe",,,,,,,
text,"If Unsafe, please explain why and action taken (i.e. 'Out of Service' tag etc)",,,,,,,,
label,Add Photos of any issues below,,,,,,,,
checkpoint,4. Ladder inspection complete - Pass once okay'd for use,,,,,,,,
text,Project,,,,,,,,
label,Please list ladders inspected below,,,,,,,,
text,WPD ID Number/Size - i.e.(WPD001/8Step),,,,,,,,
text,Inspection Date,,,,,,,,
button,Safe or Unsafe,"Safe, Unsafe",,,,,,,
text,"If Unsafe, please explain why and action taken (i.e. 'Out of Service' tag etc)",,,,,,,,
label,Add Photos of any issues below,,,,,,,,
checkpoint,5. Ladder inspection complete - Pass once okay'd for use,,,,,,,,
text,Project,,,,,,,,
label,Please list ladders inspected below,,,,,,,,
text,WPD ID Number/Size - i.e.(WPD001/8Step),,,,,,,,
text,Inspection Date,,,,,,,,
button,Safe or Unsafe,"Safe, Unsafe",,,,,,,
text,"If Unsafe, please explain why and action taken (i.e. 'Out of Service' tag etc)",,,,,,,,
label,Add Photos of any issues below,,,,,,,,
checkpoint,"Final Sign-off - I have completed the safety inspection to the best of my ability and in my opinion am satisfied the ladder is in good condition and safe to use. If ladder is deemed unsafe, I have attached an ‘Out of Service’ tag and removed the ladder from service.",,,,,,,,
label,Add Signature sign off below,,,,,,,,
,,,,,,,,,
checklist-flat,OHS Form 5 - Employee Contractor Registration & Site Induction Record,,,,,,,,
checkpoint,Has the Employee completed site induction and signed into Site Specific SWMS,,,,,,,,
text,Workers Name,,,,,,,,
text,Date of Birth,,,,,,,,
text,Address,,,,,,,,
text,Contact Number,,,,,,,,
text,Known Allergies,,,,,,,,
text,"Known medical illnesses (Diabetes, Asthma, Heart COndition etc)",,,,,,,,
text,Emergency Contact & Number,,,,,,,,
button,I have been inducted into Wilson Plumbing & Drainage Pty Ltd Health & Safety Management Plan,"Yes, No",,,,,,,
checkpoint,Do I have the correct PPE - Pass once you confirm you have the below ,,,,,,,,
button,Hard Hat,"Yes, No, N/A",,,,,,,
button,Safety Glasses,"Yes, No, N/A",,,,,,,
button,Safety Footwear,"Yes, No, N/A",,,,,,,
button,Hi-Vis Clothing & Pants,"Yes, No, N/A",,,,,,,
button,Hi-Vis Vest,"Yes, No, N/A",,,,,,,
button,Hearing Protection,"Yes, No, N/A",,,,,,,
button,Hand Protection,"Yes, No, N/A",,,,,,,
label,If you have answered NO to any of the above you MUST NOT start work until you have these items,,,,,,,,
checkpoint ,"By Passing & Signing below - I hereby acknowledge that I have attended the site induction, which was held on this day, understood the safety requirements and share in the commitment to abide by it",,,,,,,,
holdpoint,Click to Add Signature below,,,,,,,,
,,,,,,,,,
checklist-flat,OHS Form 19 - Plant Introduction Checklist,,,,,,,,
checkpoint,All required documents have been provided,,,,,,,,
text,Item of plant,,,,,,,,
text,Plant Provider/Supplier,,,,,,,,
checkpoint,Plant Risk Assessment ,,,,,,,,
label,"The Plant Hazard Identification Checklist identify general hazards relating to the use of the machine, such as e.g. entanglement, crushing, striking and electrical, etc. The checklist should then detail the means of eliminating that hazard and is only valid for 12 months",,,,,,,,
checkpoint,Logbook,,,,,,,,
label,A current logbook recording daily safety pre-start checks. These are subject to inspection by Wilson Plumbing and Drainage Pty Ltd,,,,,,,,
checkpoint,Maintenance History,,,,,,,,
label,"Proof of ongoing maintenance, i.e. maintenance records. The records should note the most recent inspection date and who conducted the inspection. It may also describe any repair work carried out on the plant. Most importantly, there should be no outstanding items noted for repairs",,,,,,,,
checkpoint,Operator's Manual,,,,,,,,
label,An operator’s manual relevant to the item of plant and which is to be kept with the item of plant,,,,,,,,
checkpoint,Sign-off - Pass once above is complete & Signature(s) added,,,,,,,,
holdpoint,Click to Add Signature or person completing this checklist,,,,,,,,
,,,,,,,,,
