type,name,values,prefix,postfix,usage count,user addable,template name,,
checkpoint,All Pressure Services work completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
section,Fitout and Commissioning,,,,,,,,
checkpoint,Bathroom fixtures installed at correct height/ clearnce. Comply with Architectural drawings and  Australian standards.,,,,,,,,
checkpoint,ALL FLOOR WASTES TO BE INSPECTED FOR BLOCKAGES AND CLEARED.,,,,,,,,
checkpoint,"Toilet's, Toilet seat's, Cistern's and flush button installed and water tested. ",,,,,,,,
button,"Flush toilet's 5 times, check seat's, check cistern level, Silicon finish acceptable and button operation.","Yes,No",,,,,,,
checkpoint,Basin mixer's and basin's installed. ,,,,,,,,
button,"Basin mixer's solid, check for cross connection, run tap, clear trap, tighten flexis & trap and check mini cocks+traps for leaks.","Yes,No",,,,,,,
button,"Waste's connected (FILL & TEST BOWL) check for leaks, AAV's installed if applicable and cover plates installed.","Yes,No",,,,,,,
checkpoint,Shower mixer cover plate/handle and shower rail or rose installed.,,,,,,,,
button,"Run Shower for 15 min, inspect for cross connections, floorwaste blockages and ensure aerators are cleared.","Yes,No",,,,,,,
checkpoint,"HW heater installed as per drawings and specification, purged and tested.",,,,,,,,
checkpoint,"Check pressure reading in unit, Set & Clear PRV. No less than 250kpa or more than 450Kpa (clear filters)",,,,,,,,
checkpoint,Temp valve or Thermostatic mixing valve installed and tested (clear filters).,,,,,,,,
button,Set temp valve to 48-49 degrees and Thermostatic mixing valve to a maximum of 45 degrees. (attach photo of TMV),"Yes,No",,,,,,,
text,Pressure Reading and temperature within apartment or hotel.,,,,,,,,
checkpoint,All fit out  Service works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
label,"General photos, comments & observations during fitout stage (Add below).",,,,,,,,
,,,,,,,,,
checklist-flat,Garbage Room Work,,,,,,,,
checkpoint,Set out to be off current Hydraulic and Architectural drawings. Consider Walls and Reflected ceiling plans.,,,,,,,,
label,Check scope of works/specification & ensure all documents are current.,,,,,,,,
checkpoint,Pressure and drianage services installed as per workshop drawings and AS3500.,,,,,,,,
button,Thermal lagging as per project requirements.,"Yes,No",,,,,,,
checkpoint,Bracketing installed as per AS3500 and manufacturer's specifications.,,,,,,,,
checkpoint,Hose taps installed at correct heights.,,,,,,,,
checkpoint,Bucket trap wastes installed and grate secured.,,,,,,,,
checkpoint,Clear out debris from bucket trap floor wastes.,,,,,,,,
checkpoint,Tundish points installed as required.,,,,,,,,
checkpoint,"HW heater installed as per drawings and specification, purged and tested.",,,,,,,,
checkpoint,RPZD valve installed as per AS3500.,,,,,,,,
button,RPZD drain installed and tested.,"Yes,No",,,,,,,
label,Please attach photo of serial number and valve.,,,,,,,,
checkpoint,All tests completed as per AS3500.,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy. (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Cleaners Rooms,,,,,,,,
checkpoint,Set out to be off current Hydraulic and Architectural drawings. Consider Walls and Reflected ceiling plans.,,,,,,,,
label,Check scope of works/specification & ensure all documents are current.,,,,,,,,
checkpoint,Pressure and drianage services installed as per workshop drawings and AS3500.,,,,,,,,
button,Thermal lagging as per project requirements.,"Yes,No",,,,,,,
checkpoint,Bracketing installed as per AS3500 and manufacturer's specifications.,,,,,,,,
checkpoint,Hose taps installed at correct heights.,,,,,,,,
checkpoint,Bucket trap or floor wastes installed and grate secured.,,,,,,,,
checkpoint,Clear out debris from bucket trap or floor wastes.,,,,,,,,
checkpoint,Tundish points installed as required.,,,,,,,,
checkpoint,Fit out of cleaners room hydraulic PC items,,,,,,,,
button,Commision PC items and set Temp valve to 49 degrees,"Yes,No",,,,,,,
checkpoint,All tests completed as per AS3500.,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy. (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist,Parents Room Rough In,,,,,,,,
section,Roughin,,,,,,,,
checkpoint,"Set out to be off current Hydraulic and Architectural drawings. Consider Walls, RCP's and Australian standards.",,,,,,,,
label,Check scope of works/specification & ensure all documents are current,,,,,,,,
checkpoint,"CW,HW,WW, NPCW & or RAINWATER services installed correctly as per workshop drawings and scematics",,,,,,,,
checkpoint,Check for any cross connections.,,,,,,,,
checkpoint,Basin wastes and toilet waste offset and tested with water if required.,,,,,,,,
checkpoint,Internal cisterns installed and tested. Ensure cisterns is installed as far forward.,,,,,,,,
checkpoint,In Wall mixers installed and tested. Ensure Mixer is installed as far forward.,,,,,,,,
checkpoint,Urinal sensors installed with cabling. Ensure access panels will be provided.,,,,,,,,
checkpoint,"Grommets, Bracketing installed as per AS3500 and manufacturer's specifications.",,,,,,,,
button,Seperation of services as per AS3500,"Yes,No",,,,,,,
checkpoint,All setouts ok and run eyes over crimps,,,,,,,,
checkpoint,Hydrostatic test filled with water and pumped @ 1000kpa. Ensure shower mixers are off and test the shower head on its own.,,,,,,,,
checkpoint,"Passive fire requirements installed, Fire Penetration stickers installed & logged on firedoc",,,,,,,,
button,Smoke seal applied to all penetrations required.,"Yes,No",,,,,,,
checkpoint,All Pressure Services work completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
section,Fitout and Commissioning,,,,,,,,
checkpoint,Bathroom fixtures installed at correct height/ clearnce. Comply with Architectural drawings and  Australian standards.,,,,,,,,
checkpoint,ALL FLOOR WASTES TO BE INSPECTED FOR BLOCKAGES AND CLEARED.,,,,,,,,
checkpoint,"Toilet's, Toilet seat's, Cistern's and flush button installed and water tested. ",,,,,,,,
button,"Flush toilet's 5 times, check seat's, check cistern level, Silicon finish acceptable and button operation.","Yes,No",,,,,,,
checkpoint,Basin mixer's and basin's installed.,,,,,,,,
button,"Basin mixer's solid, check for cross connection, run tap, clear trap, tighten flexis & trap and check mini cocks+traps for leaks.","Yes,No",,,,,,,
button,"Waste's connected (FILL & TEST BOWL) check for leaks, AAV's installed if applicable and cover plates installed.","Yes,No",,,,,,,
checkpoint,Shower mixer cover plate/handle and shower rail or rose installed.,,,,,,,,
button,"Run Shower for 15 min, inspect for cross connections, floorwaste blockages and ensure aerators are cleared.","Yes,No",,,,,,,
checkpoint,"HW heater installed as per drawings and specification, purged and tested.",,,,,,,,
checkpoint,"Check pressure reading in unit, Set & Clear PRV. No less than 250kpa or more than 450Kpa (clear filters)",,,,,,,,
checkpoint,Temp valve or Thermostatic mixing valve installed and tested (clear filters).,,,,,,,,
button,Set temp valve to 48-49 degrees and Thermostatic mixing valve to a maximum of 45 degrees. (attach photo of TMV),"Yes,No",,,,,,,
text,Pressure Reading and temperature within apartment or hotel.,,,,,,,,
checkpoint,All fit out  Service works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
label,"General photos, comments & observations during fitout stage (Add below).",,,,,,,,
,,,,,,,,,
checklist,Managers Office Work - Bathroom,,,,,,,,
section,Roughin,,,,,,,,
checkpoint,"Set out to be off current Hydraulic and Architectural drawings. Consider Walls, RCP's and Australian standards.",,,,,,,,
label,Check scope of works/specification & ensure all documents are current,,,,,,,,
checkpoint,"CW,HW,WW, NPCW & or RAINWATER services installed correctly as per workshop drawings and scematics",,,,,,,,
checkpoint,Check for any cross connections.,,,,,,,,
checkpoint,Basin wastes and toilet waste offset and tested with water if required.,,,,,,,,
checkpoint,Internal cisterns installed and tested. Ensure cisterns is installed as far forward.,,,,,,,,
checkpoint,In Wall mixers installed and tested. Ensure Mixer is installed as far forward.,,,,,,,,
checkpoint,Urinal sensors installed with cabling. Ensure access panels will be provided.,,,,,,,,
checkpoint,"Grommets, Bracketing installed as per AS3500 and manufacturer's specifications.",,,,,,,,
button,Seperation of services as per AS3500,"Yes,No",,,,,,,
checkpoint,All setouts ok and run eyes over crimps,,,,,,,,
checkpoint,Hydrostatic test filled with water and pumped @ 1000kpa. Ensure shower mixers are off and test the shower head on its own.,,,,,,,,
checkpoint,"Passive fire requirements installed, Fire Penetration stickers installed & logged on firedoc",,,,,,,,
button,Smoke seal applied to all penetrations required.,"Yes,No",,,,,,,
checkpoint,All Pressure Services work completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
section,Fitout and Commissioning,,,,,,,,
checkpoint,Bathroom fixtures installed at correct height/ clearnce. Comply with Architectural drawings and  Australian standards.,,,,,,,,
checkpoint,ALL FLOOR WASTES TO BE INSPECTED FOR BLOCKAGES AND CLEARED.,,,,,,,,
checkpoint,"Toilet's, Toilet seat's, Cistern's and flush button installed and water tested. ",,,,,,,,
button,"Flush toilet's 5 times, check seat's, check cistern level, Silicon finish acceptable and button operation.","Yes,No",,,,,,,
checkpoint,Basin mixer's and basin's installed. ,,,,,,,,
button,"Basin mixer's solid, check for cross connection, run tap, clear trap, tighten flexis & trap and check mini cocks+traps for leaks.","Yes,No",,,,,,,
button,"Waste's connected (FILL & TEST BOWL) check for leaks, AAV's installed if applicable and cover plates installed.","Yes,No",,,,,,,
checkpoint,Shower mixer cover plate/handle and shower rail or rose installed.,,,,,,,,
button,"Run Shower for 15 min, inspect for cross connections, floorwaste blockages and ensure aerators are cleared.","Yes,No",,,,,,,
checkpoint,"HW heater installed as per drawings and specification, purged and tested.",,,,,,,,
checkpoint,"Check pressure reading in unit, Set & Clear PRV. No less than 250kpa or more than 450Kpa (clear filters)",,,,,,,,
checkpoint,Temp valve or Thermostatic mixing valve installed and tested (clear filters).,,,,,,,,
button,Set temp valve to 48-49 degrees and Thermostatic mixing valve to a maximum of 45 degrees. (attach photo of TMV),"Yes,No",,,,,,,
text,Pressure Reading and temperature within apartment or hotel.,,,,,,,,
checkpoint,All fit out  Service works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
label,"General photos, comments & observations during fitout stage (Add below).",,,,,,,,
,,,,,,,,,
checklist,Commercial Tenancy ,,,,,,,,
section,Roughin,,,,,,,,
checkpoint,"Set out to be off current Hydraulic and Architectural drawings. Consider Walls, RCP's and Australian standards.",,,,,,,,
label,Check scope of works/specification & ensure all documents are current,,,,,,,,
checkpoint,"CW,HW,WW, NPCW & or RAINWATER services installed correctly as per workshop drawings and scematics",,,,,,,,
checkpoint,Check for any cross connections.,,,,,,,,
button,Seperation of services as per AS3500,"Yes,No",,,,,,,
checkpoint,All setouts ok and run eyes over crimps,,,,,,,,
checkpoint,Hydrostatic test filled with water and pumped @ 1000kpa. Ensure shower mixers are off and test the shower head on its own.,,,,,,,,
checkpoint,"Passive fire requirements installed, Fire Penetration stickers installed & logged on firedoc",,,,,,,,
button,Smoke seal applied to all penetrations required.,"Yes,No",,,,,,,
checkpoint,All Pressure Services work completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
section,Fitout and Commissioning,,,,,,,,
checkpoint,Kitchen mixer and sink installation complete.,,,,,,,,
button,"Kitchen mixer solid, check for cross connection, run tap, clear S&P trap, tighten flexis& trap and check mini cock for leaks.","Yes,No",,,,,,,
button,Waste connected (FILL & TEST BOWL). CHECK NO LEAKS and AAV installed if applicable.,"Yes,No",,,,,,,
checkpoint,Tundish point installed as required.,,,,,,,,
checkpoint,"HW heater installed as per drawings and specification, purged and tested.",,,,,,,,
checkpoint,"Check pressure reading in unit, Set & Clear PRV. No less than 250kpa or more than 450Kpa (clear filters)",,,,,,,,
checkpoint,Temp valve or Thermostatic mixing valve installed and tested (clear filters).,,,,,,,,
button,Set temp valve to 48-49 degrees and Thermostatic mixing valve to a maximum of 45 degrees. (attach photo of TMV),"Yes,No",,,,,,,
text,Pressure Reading and temperature within apartment or hotel.,,,,,,,,
checkpoint,All fit out  Service works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
label,"General photos, comments & observations during fitout stage (Add below).",,,,,,,,
,,,,,,,,,
checklist-flat,Tenancy Works,,,,,,,,
checkpoint,"Set out to be off current Hydraulic and Architectural drawings. Consider Walls, RCP's and Australian standards.",,,,,,,,
checkpoint,Sewer and trade waste Provisions installed in correct locations and capped off.,,,,,,,,
checkpoint,Vent provisions and AAVS installed as per documetation and AS3500.,,,,,,,,
checkpoint,Cold Water Gas Point Provision Installed in correct locations and capped off.,,,,,,,,
button,Sydney water meter installed if applicable.,"Yes,No",,,,,,,
checkpoint,"Fire hose reel installed as pe Australian standards, tested and tagged. (IF APPLICABLE)",,,,,,,,
checkpoint,CCTV all lines to ensure clear,,,,,,,,
,,,,,,,,,
checklist-flat,Water Connection,,,,,,,,
checkpoint,Dial Before You Dig drawings obtained and are read and fully understood. Standby booked in if required.,,,,,,,,
checkpoint,Services scan within area completed,,,,,,,,
checkpoint,Opening permits from authorities complete. Traffic control booked in.,,,,,,,,
checkpoint,Non destructive excavation if many services are within the footpath or road.,,,,,,,,
checkpoint,Works installed as per drawings and Tested as per AS3500. (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Sewer Connection,,,,,,,,
checkpoint,Dial Before You Dig drawings obtained and are read and fully understood. Standby booked in if required.,,,,,,,,
checkpoint,Services scan within area completed,,,,,,,,
checkpoint,Opening permits from authorities complete. Traffic control booked in.,,,,,,,,
checkpoint,Non destructive excavation if many services are within the footpath or road.,,,,,,,,
checkpoint,Works installed as per drawings and Tested as per AS3500. (attach photos if necessary),,,,,,,,
checkpoint,Fair trading inspection complete.,,,,,,,,
,,,,,,,,,
checklist-flat,Stormwater Connection,,,,,,,,
checkpoint,Dial Before You Dig drawings obtained and are read and fully understood. Standby booked in if required.,,,,,,,,
checkpoint,Services scan within area completed,,,,,,,,
checkpoint,Opening permits from authorities complete. Traffic control booked in.,,,,,,,,
checkpoint,Non destructive excavation if many services are within the footpath or road.,,,,,,,,
checkpoint,Works installed as per drawings and Tested as per AS3500. (attach photos if necessary),,,,,,,,
checkpoint,Council inspection complete.,,,,,,,,
,,,,,,,,,
checklist-flat,Gas Connection,,,,,,,,
checkpoint,Dial Before You Dig drawings obtained and are read and fully understood. Standby booked in if required.,,,,,,,,
checkpoint,Services scan within area completed,,,,,,,,
checkpoint,Opening permits from authorities complete. Traffic control booked in.,,,,,,,,
checkpoint,Non destructive excavation if many services are within the footpath or road.,,,,,,,,
checkpoint,Works installed as per drawings and Tested as per Jemena requirements (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,DDCV for Fire supply,,,,,,,,
checkpoint,DDCV installed as per Sydney water guidelines.,,,,,,,,
checkpoint,check for leaks and also bracketing as per AS3500.,,,,,,,,
checkpoint,DDCV valve installed as per AS3500. For fire supply.,,,,,,,,
button,DDCV drain installed and tested.,"Yes,No",,,,,,,
label,Please attach photo of serial number and valve.,,,,,,,,
,,,,,,,,,
checklist-flat,RPZD and Water Meter Install,,,,,,,,
checkpoint,Water meter installed as per Sydney water guidelines.,,,,,,,,
checkpoint,check for leaks and also bracketing as per AS3500.,,,,,,,,
checkpoint,Take photos of device & ensure to get all serial numbers,,,,,,,,
checkpoint,Test & commission device as required by certified persons,,,,,,,,
checkpoint,RPZD valve installed as per AS3500.,,,,,,,,
button,RPZD drain installed & tested.,"Yes,No",,,,,,,
label,Please attach photo of serial number and valve.,,,,,,,,
,,,,,,,,,
checklist-flat,Gas Meter,,,,,,,,
checkpoint,Arrange gas inspector for inspection and requirements.,,,,,,,,
checkpoint,Gas reg to be installed on plinth if external. Install as per Jemena requirments.,,,,,,,,
checkpoint,Run breather vents off regulators if installed internally. Pipe size usually 25mm,,,,,,,,
checkpoint,Ensure the Gas reg is installed in correct orientation.,,,,,,,,
checkpoint,"Labelling - 1050kpa, 210kpa and or 5 Kpa",,,,,,,,
checkpoint,Test all pipework and joints for leaks.,,,,,,,,
checkpoint,Reg test point to be facing in a direction where accessible.,,,,,,,,
checkpoint,Union or flange connection with valves so that reg can be removed or serviced.,,,,,,,,
checkpoint,Take photo of serial number and gas meter.,,,,,,,,
checkpoint,Arrange gas inspector for inspection.,,,,,,,,
label,"All works completed to specification/drawings, Jemena standards & Area left clean/tidy ",,,,,,,,
,,,,,,,,,
checklist-flat,Oil Separator Install,,,,,,,,
checkpoint,"Check Tank, Clean and flush out.",,,,,,,,
checkpoint,Check all valves are installed & correct. SWING CHECK VALVE TO BE INSTALLED ONLY.,,,,,,,,
checkpoint,"Check all connections are secured and sound,",,,,,,,,
checkpoint,Ensure power has been connected to pump set. Tank to be a minimum 1500mm  away from pump.,,,,,,,,
checkpoint,Check all floats & wiring are installed correctly. Book pump supplier to commision.,,,,,,,,
checkpoint,Check for leaks as fill outlet line with water.,,,,,,,,
checkpoint,Oil Separator installed in correct orientation (inlet/outlet).,,,,,,,,
checkpoint,Ensure all items including oil drum are with oil Separator,,,,,,,,
checkpoint,Ensure all venting requirements are met,,,,,,,,
checkpoint,Take photo of serial number and tank.,,,,,,,,
label,"All works completed to specification/drawings, Sydney water standards & Area left clean/tidy",,,,,,,,
,,,,,,,,,
checklist-flat,Grease Tank,,,,,,,,
checkpoint,"Check Tank, Clean and flush out.",,,,,,,,
checkpoint,Grease tank installed in correct orientation (inlet/outlet),,,,,,,,
checkpoint,100mm Chamber vent to atmosphere.,,,,,,,,
checkpoint,Trade waste inlet connection.,,,,,,,,
checkpoint,Accessibility around tank minimum 600mm.,,,,,,,,
checkpoint,Platform installed within room.,,,,,,,,
checkpoint,"Suction line within room installed. 80mm minimum line, storz adapter and shut off valve.",,,,,,,,
checkpoint,I.O's installed inlet and outlet.,,,,,,,,
checkpoint,Ensure lids are closed off properly.,,,,,,,,
checkpoint,Take photo of serial number and tank.,,,,,,,,
checkpoint,RPZD valve installed as per AS3500.,,,,,,,,
button,RPZD drain installed & tested.,"Yes,No",,,,,,,
label,Please attach photo of serial number and valve.,,,,,,,,
checkpoint,Arrange trade waste inspection if required.,,,,,,,,
label,"All works completed to specification/drawings, Sydney water standards & Area left clean/tidy",,,,,,,,
,,,,,,,,,
checklist-flat,Sewer Pump Station,,,,,,,,
checkpoint,"Check Tank, Clean and flush out.",,,,,,,,
checkpoint,Check all valves are installed & correct. SWING CHECK VALVE TO BE INSTALLED ONLY.,,,,,,,,
checkpoint,"Check all connections are secured and sound,",,,,,,,,
checkpoint,Ensure power has been connected to pump set.,,,,,,,,
checkpoint,Check all floats & wiring are installed correctly. Book pump supplier to commision.,,,,,,,,
checkpoint,Check for leaks as fill outlet line with water.,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Storm Water Pump Station ,,,,,,,,
checkpoint,"Check Tank, Clean and flush out. ",,,,,,,,
checkpoint,Check all valves are installed & correct. SWING CHECK VALVE TO BE INSTALLED ONLY.,,,,,,,,
checkpoint,"Check all connections are secured and sound,",,,,,,,,
checkpoint,Ensure power has been connected to pump set.,,,,,,,,
checkpoint,Check all floats & wiring are installed correctly. Book pump supplier to commision.,,,,,,,,
checkpoint,Check for leaks as fill outlet line with water.,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Rainwater Pressure Pump and filtration,,,,,,,,
checkpoint,RW pump and fiiltration installed as per AS3500 and workshop drawings.,,,,,,,,
checkpoint,Plinth poured and vibration mounts installed.,,,,,,,,
checkpoint,Ensure all connections are sound and secure. ,,,,,,,,
checkpoint,Ensure all clips & fixings installed as required.,,,,,,,,
checkpoint,Pump and filtration panel to have elctrical wired up,,,,,,,,
checkpoint,Pump supplier to commission . Purge pumpset and set pressures corrcetly.,,,,,,,,
text,Date of commission,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Cold Water Pressure Pump,,,,,,,,
checkpoint,RW pump and fiiltration installed as per AS3500 and workshop drawings.,,,,,,,,
checkpoint,Plinth poured and vibration mounts installed.,,,,,,,,
checkpoint,Ensure all connections are sound and secure. ,,,,,,,,
checkpoint,Ensure all clips & fixings installed as required.,,,,,,,,
checkpoint,Pump and filtration panel to have elctrical wired up,,,,,,,,
checkpoint,Pump supplier to commission . Purge pumpset and set pressures corrcetly.,,,,,,,,
text,Date of commission,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Water Storage Tank,,,,,,,,
checkpoint,Workshop Drawings issued for construction/ COORDINATED and approved.,,,,,,,,
checkpoint,Slab or plinth poured and waterproofed.,,,,,,,,
checkpoint,Tank installers to install tank only.,,,,,,,,
Button,Tank supplier issues certificates and authorisation to fill tank.,"PASS,FAIL,N/A",,,,,,,
checkpoint,"All valves, overflows , tank top up and sludge drains installed to tank.",,,,,,,,
checkpoint,Fill tank up in 500mm increments. Inspect tank for any leaks and continue till you reach desired level design.,,,,,,,,
checkpoint,Dump tank and ensure sludge drain and pipe work is operational.,,,,,,,,
checkpoint,Set float valve as per manufacturer's specification.,,,,,,,,
checkpoint,Once tank is commissioned book in Chlorination by tank supplier.,,,,,,,,
checkpoint,Tank level indicator installed and connected to BMS,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Fire Hydrant/Sprinkler Pump Room & Tank,,,,,,,,
checkpoint,Workshop Drawings issued for construction/ COORDINATED and approved.,,,,,,,,
checkpoint,Cold water services installed correctly as per workshop drawings,,,,,,,,
checkpoint,Rainwater reuse service s installed correctly as per workshop drawings.,,,,,,,,
checkpoint,Bracketing installed as per AS3500 and manufacturer's specifications.,,,,,,,,
checkpoint,Supply & install tank top up supply with correct float valve.,,,,,,,,
checkpoint,Wastes to be in correct locations,,,,,,,,
checkpoint,Floor wastes installed,,,,,,,,
checkpoint,Clear out debris from floor wastes,,,,,,,,
checkpoint,Tundish points installed as required,,,,,,,,
checkpoint,Water services pressure tested @ 1500KPA or 1.5 x working pressure,,,,,,,,
label ,Whichever is higher for a minimum duration of 60 minutes,,,,,,,,
checkpoint,Coordination with walls and other services overviewed and coordinated onsite.,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Hot water flush for trade waste ,,,,,,,,
checkpoint,"HW heater installed as per drawings and specification, purged and tested.",,,,,,,,
checkpoint,Drainage installed as per AS3500,,,,,,,,
button,Hot water flush installed and commissioned,"Yes,No",,,,,,,
checkpoint,25mm airgap to void cross contamination,,,,,,,,
checkpoint,All tests completed as per AS3500.,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy. (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Carpark finalisation,,,,,,,,
checkpoint,Bracketing completed as per AS3500,,,,,,,,
checkpoint,Pipe jettiing and CCTV completed,,,,,,,,
checkpoint,All RWO or CPO grates installed and secured.,,,,,,,,
checkpoint,Fire doc finalised and submitted,,,,,,,,
checkpoint,All works completed to specification/drawings & Area left clean/tidy (attach photos if necessary),,,,,,,,
,,,,,,,,,
checklist-flat,Project finalisation,,,,,,,,
checkpoint,CCTV complted throughout,,,,,,,,
checkpoint,Fire doc finalised and submitted,,,,,,,,
checkpoint,SSD produced by designer.,,,,,,,,
checkpoint,Asbuilts completed and issued to builder.,,,,,,,,
checkpoint,O&M manual completed and sent to builder.,,,,,,,,
checkpoint,RPZ test completed and issued to Sydney water.,,,,,,,,
checkpoint,DDCV test completed and issued to Sydney water.,,,,,,,,
checkpoint,TMV's tested throughout.,,,,,,,,
checkpoint,Gas final inspection completed and certificates sent.,,,,,,,,
checkpoint,Certification of everything required issued to builder.,,,,,,,,
checkpoint,Trade waste final inspection and certified.,,,,,,,,
checkpoint,Maintenace manual created and locked in.,,,,,,,,
checkpoint,FHR flow test completed and issued.,,,,,,,,
,,,,,,,,,
checklist-flat,Variation,,,,,,,,
checkpoint,Variation Details Approved,,,,,,,,
text,Reference/Drawing/Instruction Number,,,,,,,,
text,Variation Area,,,,,,,,
text,"Materials & labour breakdown (Names, Hours & Material(s)/Quantities)",,,,,,,,
checkpoint,Variation Completed,,,,,,,,
