type,name,values,prefix,postfix,usage count,user addable,template name,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,ELT Testing - Delfasco Holiday Tester ,,,,,,,,,
Label ,Conduct Electronic Leak Testing ( ELT) on area membraned,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman QA inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
SECTION ,DETAILING- EACH LOCATION ,,,,,,,,,
CHECKPOINT ,Vertical Termination Detailing - AS 4654.2,,,,,,,,,
Label ,"Ensure Vertical terminations of membrane on a building element are provided with a pressure seal, reglet or by being overcoated with a waterproof or water resistant material to protect the membrane edge.",,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman Detailing inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman inspection sign off,,,,,,,,,
,,,,,,,,,,
checklist,Enviro 200P V1.0,,,,,,Enviro 200P V1.0,ded6cec6-7198-4b30-8e8e-d110287a75ec,,
SECTION ,DETAILS,,,,,,,,,
Checkpoint ,Attach any relevant documents or photos,,,,,,,,,
text,ITP No. ,,,,,,,,,
text,Revision No. & Date ,,,,,,,,,
text,Prepared By,,,,,,,,,
text,Reviewed By,,,,,,,,,
text,Approved By,,,,,,,,,
text,CIDD Alerts ,,,,,,,,,
SECTION ,BATCH DETAIL NUMBER OF PRODUCTS - EACH DELIVERY ,,,,,,,,,
Checkpoint ,Enviro Shield ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro Flex FC/ Sika Flex FC ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro 200P Ultra,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Site engineer/foreman batch inspection review ,,,,,,,,,
SIGNOFF ,site engineer/foreman sign off,,,,,,,,,
SECTION ,PRE COMMENCEMENT - EACH LOCATION ,,,,,,,,,
Checkpoint ,Samples Submitted ,,,,,,,,,
Label ,Submit samples for approval as per Specific Material Requirements.,,,,,,,,,
Label ,Sample Approval Ref.,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - Subcontractor Contracts Admin inspection sign off,,,,,,,,,
Checkpoint ,First Of Type Inspection,,,,,,,,,
Label ,First of type of inspection conducted by builder prior to commencment of works taking place.,,,,,,,,,
Label ,Records - Site Engineer/ Foreman Confirmation,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - Site engineer/ foreman first of type inspection sign off,,,,,,,,,
Checkpoint ,Material Management & Storage - Envirosystems TDS ,,,,,,,,,
Label ,"Store materials in a dry, clean place away from direct sunlight as per TDS",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Acceptance of Substrate - AS 4654 .2.2012 Section 2.5,,,,,,,,,
Label ,Obtain clearance for work initiation.,,,,,,,,,
Label ,"Ensure a smooth substrate without protrusions, voids, or formwork distortions. The substrate should be free of honeycombing/bug holes.",,,,,,,,,
Label ,Patching products must be fully cured as per PDS before applying the membrane.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Acceptance of Puddle Flanges - AS3740-2021 Section 4.3.1 ,,,,,,,,,
Label ,All Puddle flanges to be recessed into substrate to finish flush ready for waterproofing.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
checkpoint ,Acceptance of wall - AS3740- 2021 Section 4.4.4,,,,,,,,,
Label ,FC sheeting to have max 6mm gap at floor/wall junction.,,,,,,,,,
Label ,"Sheets to be set with manufacturers base coat, including all nails, penetrations and corners.",,,,,,,,,
Label ,"Mortar in block work needs to be a flush joint, smooth and level with the blocks, no blow outs of mortar.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint,Falls in Substrate- AS3740- 2021 Section 2.3,,,,,,,,,
Label ,Builder to confirm compliant falls; minimum 1-100 falls and 1-80 in Showers ,,,,,,,,,
Label ,Records - Site Engineer/ Foreman Confirmation,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - work not to proceed without approval,,,,,,,,,
Checkpoint ,Cracks in Substrate - AS2870 Table 2.10 ,,,,,,,,,
Label ,Ensure no substrate cracks greater than 1.6mm.,,,,,,,,,
Label ,"Cracks of 1.6mm and over, movement structural joints, cold joints and Live cracks are to be referred to engineers for treatment methodology.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman pre commencement inspection review ,,,,,,,,,
SIGNOFF ,Site engineer/ foreman inspection - sign off,,,,,,,,,
SECTION ,SUBSTRATE PREPERATION - EACH LOCATION ,,,,,,,,,
Checkpoint ,Substrate Preperation - AS 4654.2-2012 ,,,,,,,,,
Label ,Ensure Surface is prepared to receive primer application.,,,,,,,,,
Label ,"Clean substrate so that it is free of mould, paint, sealers, coatings, curing agents, loose particles and other contamination or foreign matter that may interfere with the adhesion.",,,,,,,,,
Label ,Achieve CSP2 and CSP3 Concrete finish.,,,,,,,,,
Label ,"Remove all sharp edges including screws, nails and concrete/mortar projection.",,,,,,,,,
Label ,"Steel surfaces should be treated with appropriate degreasers, then grit blasted and/or wire brushed where necessary.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman substrate preperation inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,PRIME COAT- EACH LOCATION ,,,,,,,,,
Checkpoint ,Moisture Content - Enviro Shield Product TDS ,,,,,,,,,
Label ,"Check Moisture content of substrate, not to exceed 6% (Min.1 test per 10m2).",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Weather/RH - Enviro Shield Product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Mixing - Enviro Shield Product TDS ,,,,,,,,,
Label ,Add Enviro Shield Part B (grey liquid hardener) to the Enviro Shield Part A (base Thoroughly mix with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
Label ,Mix for 5 minutes or until uniform. ,,,,,,,,,
Label ,Allow to stand 5 minutes after mixing and then mix again for a minute.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Application - Enviro Shield Product TDS ,,,,,,,,,
Label ,Apply primer using a brush or roller. ,,,,,,,,,
Label ,"Applications of excessive build should be avoided, and material must not be allowed to pool on the substrate surface.",,,,,,,,,
Label ,Ensure Primer is dry and tack free (within 24 hours) prior to next coat.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman Priming Inspection Review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,BOND BREAKER- EACH LOCATION ,,,,,,,,,
Checkpoint ,Caulking - AS 3740 2021 & AS 4654.1,,,,,,,,,
Label ,"Apply Enviro Flex FC/compatible sealant to form smooth flexible cove to all internal corners, penetrations and joints.",,,,,,,,,
Label ,This is to be a 12mm x 12mm coved fillet as per AS3740 class III membrane requirements for internal areas and 15mm x 15mm coved fillet as per AS4654.1 class III membrane requirements for external areas.,,,,,,,,,
Label ,Allow to be tack free prior to over coating with membrane coats.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
Label ,Records - Thickness with fillet gauge,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman bond breaker inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman bond breaker inspection sign off,,,,,,,,,
SECTION ,FIRST BASE COAT - EACH LOCATION ,,,,,,,,,
Checkpoint ,Weather/RH - 200P Ultra Product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Mixing - 200P Ultra Product TDS ,,,,,,,,,
Label ,• 200P Ultra should be thoroughly mixed with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Application - 200P Ultra Product TDS ,,,,,,,,,
Label ,• 200P Ultra to be applied by roller vertically on substrate and terminating min 150mm with brush.,,,,,,,,,
Label ,Minimum application requirements set forth relevant Australian Standards to be followed,,,,,,,,,
Label ,Allow membrane to dry for 24 Hours before proceeding to the second coat.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor first base coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman first base coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman base coat inspection sign off,,,,,,,,,
SECTION ,SECOND BASE COAT- EACH LOCATION ,,,,,,,,,
Checkpoint ,Weather/RH - 200P Ultra Product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Mixing - 200P Ultra Product TDS ,,,,,,,,,
Label ,200P Ultra should be thoroughly mixed with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Application - 200P Ultra Product TDS ,,,,,,,,,
Label ,200P Ultra to be applied by roller Horizontally on substrate and terminating min 150mm with brush.,,,,,,,,,
Label ,Minimum application requirements set forth relevant Australian Standards to be followed,,,,,,,,,
Label ,Allow membrane to cure for 3 days prior to testing.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Subcontractor second base coat inspection review ,,,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman second base coat inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman base coat inspection sign off,,,,,,,,,
Section ,QA TESTING - EACH LOCATION ,,,,,,,,,
Checkpoint ,Inspection ,,,,,,,,,
Label ,Inspect after installation of reinforcement/finishes to check for any damage to waterproofing and rectify as required.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Thickness Testing - Delfasco Positector ,,,,,,,,,
Label ,Thickness testing of application to the recommended DFT of 1.0mm to manufacturers instructions.( 1 test per 10m2),,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Flood Testing ,,,,,,,,,
Label ,Mark water level and conduct a 24 hour flood test for internal wet areas,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman QA inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/foreman base coat inspection sign off,,,,,,,,,
,,,,,,,,,,
checklist,Enviro BSM V1.0,,,,,,Enviro BSM V1.0,5614c9db-35da-4e38-a747-a1c9510c4231,,
SECTION ,DETAILS ,,,,,,,,,
Checkpoint ,Attach any relevant documents or photos,,,,,,,,,
text,ITP No. ,,,,,,,,,
text,Revision No. & Date,,,,,,,,,
text,Prepared By,,,,,,,,,
text,Reviewed By,,,,,,,,,
text,Approved By,,,,,,,,,
text,CIDD Alerts ,,,,,,,,,
SECTION ,BATCH DETAIL NUMBER OF PRODUCTS - EACH DELIVERY ,,,,,,,,,
Checkpoint ,Enviro BSM ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro Epoxy Grout 100 ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro 700X,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Envro Flex FC/ Sika FC ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor and Site Engineer/Foreman sign off,,,,,,,,,
SECTION ,PRE COMMENCEMENT- EACH LOCATION ,,,,,,,,,
Checkpoint ,Material Management & Storage ,,,,,,,,,
Label ,"Enviro BSM to be stored upright in dry, cool conditions out of direct UV and weather. Maximum storage temperature is 45°C.",,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection Sign Off,,,,,,,,,
Checkpoint ,Acceptance of Substrate ,,,,,,,,,
Label ,"The substrate should be sound and even, thus preventing movement or subsidence during concrete placement.",,,`,,,,,,
Label ,"The substrate in which BSM is to be installed should have no protrusions, gaps or voids greater than 10mm. Penetrations such as plumbing and electrical pipes should be stabilized to prevent movement during membrane and concrete placement.",,,,,,,,,
Label ,"For horizontal membrane placement, ensure that the substrate is sound, especially when installing over compacted fill so to avoid displacement from traffic or pouring of concrete.",,,,,,,,,
Label ,"For vertical placement, ensure substrate is sound to provide required support for membrane during concrete placement.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection- Sign Off,,,,,,,,,
Checkpoint ,Samples Submitted ,,,,,,,,,
Label ,Submit samples for approval as per Specific Material Requirements.,,,,,,,,,
Label ,Sample Approval Ref.,,,,,,,,,
Checkpoint ,First Of Type Inspection,,,,,,,,,
Label ,First of type of inspection conducted prior to commencment of works taking place.,,,,,,,,,
Label ,Document Ref. ,,,,,,,,,
HOLDPOINT,Sample Submission / First of type inspection - Site Engineer Sign Off,, , , , , , , , 
SECTION ,APPLICATION - EACH LOCATION ,,,,,,,,,
Checkpoint ,Horizontal application,,,,,,,,,
Label ,"For horizontal applications, Enviro BSM should be placed with the coloured protective layer facing upwards and the white HDPE layer facing the substrate. Stagger end laps of each run to avoid a build-up of layers. ",,,,,,,,,
Label ,Overlap each previous sheet by 75mm ensuring membranes overlap edge is positioned correctly. Ensure the back of each subsequent roll is clean prior to overlapping and once in place remove the plastic film (on the overlap section) to bond the sheets together.,,,,,,,,,
Label ,Ensure a complete bond with no creases by using a heavy roller across overlap areas. Once overlap bond is complete the plastic film can be completely removed.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection- Sign Off,,,,,,,,,
Checkpoint ,Vertical application - Witness Point,,,,,,,,,
Label ,Enviro BSM should be mechanically fixed to the substrate using (substrate dependent) fixings with the coloured protective layer facing the concrete pour.,,,,,,,,,
Label ,These fixings should only be placed in the overlap section of the membrane and have a low-profile head so that the sheet overlaps can lay flat and rolled evenly for optimum adhesion. ,,,,,,,,,
Label ,"Overlapping in vertical applications should be done in the same manner as horizontal applications ensuring subsequent sheet is overlapped by 75mm, adhered, and mechanically fixed correctly before proceeding with the next. ",,,,,,,,,
Label ,"The plastic film can be removed immediately in vertical applications. All cut edges and roll ends should be overlapped by 75mm, be clean and dry and sealed with Enviro BSM SeamTape.",,,,,,,,,
Label ,Records - Time stamped Photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection - Sign Off,,,,,,,,,
Checkpoint ,Builders Application Review,,,,,,,,,
SIGNOFF ,Site Engineer/ Foreman Inspection - Sign Off,,,,,,,,,
SECTION ,DETAILING - EACH LOCATION ,,,,,,,,,
Checkpoint ,Reo Bars,,,,,,,,,
Label ,Ensure bars are chemset and fully cured prior to detailing.,,,,,,,,,
Label ,Use Flex FC/ Sikaflex FC to caulk around reo bars and overcoat with Enviro 700X.,,,,,,,,,
Label ,Membrane to return out minimum 50mm.,,,,,,,,,
Label ,Records - Time Stamped Photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection - Sign Off,,,,,,,,,
Checkpoint ,Pile Caps,,,,,,,,,
Label ,Pile cap to be encapsulated with Enviro epoxy grout 100 achieving minimum 50mm finished height.,,,,,,,,,
Label ,Records - Time Stamped Photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection - Sign Off,,,,,,,,,
Checkpoint ,Sub columns,,,,,,,,,
Label ,Sub columns joints to be caulked and overcoated with Enviro 700X terminated minimum 100mm high and 100mm lapping on BSM sheet.,,,,,,,,,
Label ,Records - Time Stamped Photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection - Sign Off,,,,,,,,,
Checkpoint ,Service Penetrations,,,,,,,,,
Label ,Service penetrations to be caulked around with Enviro flex FC/ SIka FC.,,,,,,,,,
Label ,Records - Time Stamped Photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor Inspection - Sign Off,,,,,,,,,
Checkpoint ,Builders Detailing Review,,,,,,,,,
SIGNOFF ,Site Engineer/ Foreman Inspection - Sign Off,,,,,,,,,
,,,,,,,,,,
checklist,Enviro Clad V1.0,,,,,,Enviro Clad V1.0,164a11a9-4781-417c-99ef-775199a17e9a,,
SECTION ,DETAILS,,,,,,,,,
Checkpoint ,Attach any relevant documents or photos,,,,,,,,,
text,ITP No. ,,,,,,,,,
text,Revision No. & Date ,,,,,,,,,
text,Prepared By,,,,,,,,,
text,Reviewed By,,,,,,,,,
text,Approved By,,,,,,,,,
text,CIDD Alerts ,,,,,,,,,
SECTION ,BATCH DETAIL NUMBER OF PRODUCTS - EACH DELIVERY ,,,,,,,,,
Checkpoint ,Enviro Shield ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro Flex FC/ Sika Flex FC ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Enviro Clad ,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Site engineer/foreman batch inspection review ,,,,,,,,,
SIGNOFF ,site engineer/foreman sign off,,,,,,,,,
SECTION ,PRE COMMENCEMENT - EACH LOCATION ,,,,,,,,,
Checkpoint ,Samples Submitted ,,,,,,,,,
Label ,Submit samples for approval as per Specific Material Requirements.,,,,,,,,,
Label ,Sample Approval Ref.,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - Subcontractor Contracts Admin inspection sign off,,,,,,,,,
Checkpoint ,First Of Type Inspection,,,,,,,,,
Label ,First of type of inspection conducted by builder prior to commencment of works taking place.,,,,,,,,,
Label ,Records - Site Engineer/ Foreman Confirmation,,,,,,,,,
SIGNOFF ,Hold Point (Mandatory) - Site engineer/ foreman first of type inspection sign off,,,,,,,,,
Checkpoint ,Material Management & Storage - Envirosystems TDS ,,,,,,,,,
Label ,"Store materials in a dry, clean place away from direct sunlight as per TDS",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Acceptance of Substrate - AS 4654 .2.2012 Section 2.5,,,,,,,,,
Label ,Obtain clearance for work initiation.,,,,,,,,,
Label ,"Ensure a smooth substrate without protrusions, voids, or formwork distortions. The substrate should be free of honeycombing/bug holes.",,,,,,,,,
Label ,Patching products must be fully cured as per PDS before applying the membrane.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
checkpoint ,Acceptance of wall - AS3740- 2021 Section 4.4.4,,,,,,,,,
Label ,FC sheeting to have max 6mm gap at floor/wall junction.,,,,,,,,,
Label ,"Sheets to be set with manufacturers base coat, including all nails, penetrations and corners.",,,,,,,,,
Label ,"Mortar in block work needs to be a flush joint, smooth and level with the blocks, no blow outs of mortar.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Cracks in Substrate - AS2870 Table 2.10 ,,,,,,,,,
Label ,Ensure no substrate cracks greater than 1.6mm.,,,,,,,,,
Label ,"Cracks of 1.6mm and over, movement structural joints, cold joints and Live cracks are to be referred to engineers for treatment methodology.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman pre commencement inspection review ,,,,,,,,,
SIGNOFF ,Site engineer/ foreman inspection - sign off,,,,,,,,,
SECTION ,SUBSTRATE PREPERATION - EACH LOCATION ,,,,,,,,,
Checkpoint ,Substrate Preperation - AS 4654.2-2012 ,,,,,,,,,
Label ,Ensure Surface is prepared to receive primer application.,,,,,,,,,
Label ,"Clean substrate so that it is free of mould, paint, sealers, coatings, curing agents, loose particles and other contamination or foreign matter that may interfere with the adhesion.",,,,,,,,,
Label ,Achieve CSP2 and CSP3 Concrete finish.,,,,,,,,,
Label ,"Remove all sharp edges including screws, nails and concrete/mortar projection.",,,,,,,,,
Label ,"Steel surfaces should be treated with appropriate degreasers, then grit blasted and/or wire brushed where necessary.",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site engineer/foreman substrate preperation inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,PRIME COAT- EACH LOCATION ,,,,,,,,,
Checkpoint ,Moisture Content - Enviro Shield Product TDS ,,,,,,,,,
Label ,"Check Moisture content of substrate, not to exceed 6% (Min.1 test per 10m2).",,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Weather/RH - Enviro Shield Product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Mixing - Enviro Shield Product TDS ,,,,,,,,,
Label ,Add Enviro Shield Part B (grey liquid hardener) to the Enviro Shield Part A (base Thoroughly mix with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
Label ,Mix for 5 minutes or until uniform. ,,,,,,,,,
Label ,Allow to stand 5 minutes after mixing and then mix again for a minute.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint ,Application - Enviro Shield Product TDS ,,,,,,,,,
Label ,Apply primer using a brush or roller. ,,,,,,,,,
Label ,"Applications of excessive build should be avoided, and material must not be allowed to pool on the substrate surface.",,,,,,,,,
Label ,Ensure Primer is dry and tack free (within 24 hours) prior to next coat.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman Priming Inspection Review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman Inspection sign off,,,,,,,,,
SECTION ,BOND BREAKER- EACH LOCATION ,,,,,,,,,
Checkpoint ,Caulking - AS 3740 2021 & AS 4654.1,,,,,,,,,
Label ,"Apply Enviro Flex FC/compatible sealant to form smooth flexible cove to all internal corners, penetrations and joints.",,,,,,,,,
Label ,This is to be a 12mm x 12mm coved fillet as per AS3740 class III membrane requirements for internal areas and 15mm x 15mm coved fillet as per AS4654.1 class III membrane requirements for external areas.,,,,,,,,,
Label ,Allow to be tack free prior to over coating with membrane coats.,,,,,,,,,
Label ,Records - Time stamped photograph,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
SIGNOFF ,Subcontractor inspection sign off,,,,,,,,,
Checkpoint ,Site Engineer/foreman bond breaker inspection review ,,,,,,,,,
SIGNOFF ,Site Engineer/Foreman bond breaker inspection sign off,,,,,,,,,
SECTION ,FIRST BASE COAT - EACH LOCATION ,,,,,,,,,
Checkpoint ,Weather/RH - Enviro Clad Product TDS ,,,,,,,,,
Label ,Apply within 10-35°C,,,,,,,,,
Label ,RH must be 0-85% ,,,,,,,,,
Label ,Screenshot - Temperature and weather forecast ,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Mixing - Enviro Clad Product TDS ,,,,,,,,,
Label ,• Enviro Clad should be thoroughly mixed with a mechanical mixer at low speed (less than 400 RPM) prior to application.,,,,,,,,,
select ,Inspection ,"Surveillance point, Witness point",,,,,,,,
Checkpoint,Application - Enviro Clad Product TDS ,,,,,,,,,
Label ,• Enviro Clad to be applied by roller on substrate and detailed with a brush,,,,,,,,,
Label ,Coating to achieve a wet film thickness of 600 micirons ,,,,,,,,,
Label ,Allow membrane to dry for 24 Hours before proceeding to the second coat.,,,,,,,,,
Label ,Records - time stamped photograph,,,,,,,,,
