resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,402,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,403,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,404,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,405,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,406,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 5,,,,,,
,,step,,,,,,501,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,502,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,503,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,504,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,505,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,506,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 6,,,,,,
,,step,,,,,,601,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,602,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,603,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,604,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,605,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,606,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 7,,,,,,
,,step,,,,,,701,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,702,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,703,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,704,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,705,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,706,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 8,,,,,,
,,step,,,,,,801,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,802,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,803,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,804,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,805,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,806,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 9,,,,,,
,,step,,,,,,901,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,902,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,903,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,904,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,905,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,906,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 10,,,,,,
,,step,,,,,,1001,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,1002,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,1003,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,1004,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,1005,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,1006,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Roof,,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,Roof Area,,,,,
