type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,"Check, by contractor smoke alarm, installed - completed",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold Point: Overall photo required and signed off by Operator before going to next step (If No RFI),,,,,,,,,
holdpoint,Hold point: Signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
section,Station 11_Final Fix Plumbing and Drainage Inspection_Module B,,,,,,,,,
checkpoint,Install HW cylinder as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install toilet as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install kitchen sink plumbing as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install shower fittings as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install vanity plumbing as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install floor waste as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install supertub & plumbing as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
checkpoint,Install shower tray waste plumbing as per Approved Shop Drawing plans and manufacture instructions.,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: All photos taken and signed off by Operator before going to next step (If No RFI),,,,,,,,,
holdpoint,Hold point: Review and signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
section,Station 11 Inspection_Signoff,,,,,,,,,
checkpoint-no-status,Inspection,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Review of Station 4 Module materials where scanned,,,,,,,,,
checkpoint,Photo required - Evaluated RFI Minor issue:,,,,,,,,,
checkpoint,Photo required - Evaluated RFI Major issue:,,,,,,,,,
checkpoint,Photo required - Evaluated NCR Critical issue:,,,,,,,,,
holdpoint,Hold point: Signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
checkpoint,Hold point: QA Manager,,,,,,,,,
holdpoint,Hold point: Review & Signoff by QA Manager before going to next step (If No RFI),,,,,,,,,
section,Station 11_QA RFI_Minor,,,,,,,,,
checkpoint,Photo required - RFI Minor issue outcome:,,,,,,,,,
checkpoint,RFI Minor Review by QA Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Review Minor by QA Manager before refering to PM,,,,,,,,,
checkpoint,RFI Minor Final Check by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Minor Review and Final Check by Production Manager Final Check,,,,,,,,,
section,Station 11_QA RFI_Major,,,,,,,,,
checkpoint,Photo required - RFI Major issue outcome:,,,,,,,,,
checkpoint,RFI Major Review by QA Manager comments:,,,,,,,,,
checkpoint,RFI Major Review by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Major Final Review by Production Manager before refering to QCM,,,,,,,,,
checkpoint,Hold point: Quality & Compliance Manager,,,,,,,,,
holdpoint,Hold point: Signed off RFI Major Final Check by Quality & Compliance Manager ,,,,,,,,,
section,Station 11_QA NCR_Critical,,,,,,,,,
checkpoint,Photo required - NCR Critical issue:,,,,,,,,,
checkpoint,RFI Critcal Review by QA Manager comments:,,,,,,,,,
checkpoint,RFI Critical Review by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Critical Final Review by Production Manager before refering QA report to QCM.,,,,,,,,,
checkpoint,RFI Critical Review by Quality & Compliance Manager comments:,,,,,,,,,
checkpoint,RFI Critical Review by QCM documentation for Stakeholder approval:,,,,,,,,,
checkpoint,RFI Critical Review by QCM documentation for TA/ BCA Application for Minor Variation:,,,,,,,,,
holdpoint,Hold point: Signed off NCR Critical Approved MV Approved Final Check by QCM before NCR report.,,,,,,,,,
,,,,,,,,,,
checklist,EGM_Ver1.1_08.03.24_Station 12_Inspection,,,,,,EGM_Ver1.1_08.03.24_Station 12_Inspection,d9ce08fc-a231-4a39-83aa-7bf64628ec2b,,
section,Station 12_Final Testing Plumbing and Drainage Inspection - Module B,,,,,,,,,
checkpoint,"SS Drainage pipework flood test, provide photo",,,,,,,,,
checkpoint,"Visual check all pipework, no leaking detected, during testing",,,,,,,,,
checkpoint,"Visual check all fixtures & fitting, no leaking detected, during testing",,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Operator before going to next step (If No RFI),,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
section,Station 12_Electrical Testing (Inform electrician to carry out the required electrical testing of all installation)_Module A & B,,,,,,,,,
checkpoint,"Electrical Testing-Earth Resistance and Continuity, Insulation Resistance, Polarity and Phase, Correct Circuit connection, etc.",,,,,,,,,
checkpoint,Visual inspection: Cable protection/Support/fixing and damages,,,,,,,,,
checkpoint,RCD's Test,,,,,,,,,
checkpoint,Hold point: All photos taken and signed off by Electrical Team Leader before going to next step (If No RFI),,,,,,,,,
holdpoint,Hold point: Signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
section,Station 12_Hardware_Module A or B,,,,,,,,,
checkpoint,"Check and review as per approved Shop Drawing Plans and specifications, and provide picture of the respective plan which clearly shows page number",,,,,,,,,
checkpoint,Complete all hardware as per approved Shop Drawing plans and specifications.,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Operator before going to next step (If No RFI),,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
section,Station 12 Inspection_Signoff,,,,,,,,,
checkpoint-no-status,Inspection,,,,,,,,,
textbox,Operator Name:,,,,,,,,,
checkpoint,Review of Station 4 Module materials where scanned,,,,,,,,,
checkpoint,Photo required - Evaluated RFI Minor issue:,,,,,,,,,
checkpoint,Photo required - Evaluated RFI Major issue:,,,,,,,,,
checkpoint,Photo required - Evaluated NCR Critical issue:,,,,,,,,,
holdpoint,Hold point: Signed off by Team Leader before going to next step (If No RFI),,,,,,,,,
checkpoint,Hold point: QA Manager,,,,,,,,,
holdpoint,Hold point: Review & Signoff by QA Manager before going to next step (If No RFI),,,,,,,,,
section,Station 12_QA RFI_Minor,,,,,,,,,
checkpoint,Photo required - RFI Minor issue outcome:,,,,,,,,,
checkpoint,RFI Minor Review by QA Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Review Minor by QA Manager before refering to PM,,,,,,,,,
checkpoint,RFI Minor Final Check by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Minor Review and Final Check by Production Manager Final Check,,,,,,,,,
section,Station 12_QA RFI_Major,,,,,,,,,
checkpoint,Photo required - RFI Major issue outcome:,,,,,,,,,
checkpoint,RFI Major Review by QA Manager comments:,,,,,,,,,
checkpoint,RFI Major Review by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Major Final Review by Production Manager before refering to QCM,,,,,,,,,
checkpoint,Hold point: Quality & Compliance Manager,,,,,,,,,
holdpoint,Hold point: Signed off RFI Major Final Check by Quality & Compliance Manager ,,,,,,,,,
section,Station 12_QA RFI_Critical,,,,,,,,,
checkpoint,Photo required - NCR Critical issue:,,,,,,,,,
checkpoint,RFI Critcal Review by QA Manager comments:,,,,,,,,,
checkpoint,RFI Critical Review by Production Manager comments:,,,,,,,,,
holdpoint,Hold point: Signed off RFI Critical Final Review by Production Manager before refering QA report to QCM.,,,,,,,,,
checkpoint,RFI Critical Review by Quality & Compliance Manager comments:,,,,,,,,,
checkpoint,RFI Critical Review by QCM documentation for Stakeholder approval:,,,,,,,,,
checkpoint,RFI Critical Review by QCM documentation for TA/ BCA Application for Minor Variation:,,,,,,,,,
holdpoint,Hold point: Signed off NCR Critical Approved MV Approved Final Check by QCM before NCR report.,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
